source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2044.192,1.0,65030.0,22.169067383,17.5,4.6562666893,22.982069016,0.9273766279,1.1642916203,0.9502498507,0.8575520515,0.8995066881,44.752239227,117.38635254,,11.736365318,36.290756226,2.3138506413,0.0078921262,,2044.1918945,454800.3125,6571037.0,-2019.005737
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2044.344,1.0,65030.0,22.159229279,17.5,4.6564569473,27.059606552,0.9180191755,1.1419588327,0.9162771702,0.8606048226,0.8350160122,45.234996796,120.55543518,,10.410788536,35.512844086,2.3326833248,0.0072926511,,2044.3439941,454800.3125,6571037.0,-2019.157837
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2044.496,1.0,65030.0,22.16185379,17.5,4.6664347649,31.137096405,0.9103685021,1.2226291895,0.9047228098,0.9305442572,0.9134052396,45.742702484,121.18645477,,9.7493076324,36.94449234,2.3309826851,0.0065984251,,2044.4959717,454800.3125,6571037.0,-2019.309814
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2044.648,1.0,65030.0,22.15564537,17.5,4.6610121727,35.214687347,0.9063790441,1.1880418062,0.9075790048,0.8756380081,0.9104490876,47.610481262,119.46517181,,9.6678514481,38.669723511,2.3161244392,0.0064041996,,2044.6480713,454800.3125,6571037.0,-2019.461792
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2044.8,1.0,65030.0,22.126068115,17.5,4.6132884026,39.292221069,0.9023803473,1.1011172533,0.9035705924,0.8296182752,0.8295506239,48.52538681,116.86414337,,10.760868073,38.707965851,2.3017833233,0.0071968501,,2044.7999268,454800.3125,6571037.0,-2019.61377
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2044.952,1.0,65030.0,22.076101303,17.5,4.558737278,43.36977005,0.8949000239,1.0697000027,0.8924000263,0.7961463928,0.8123618364,47.4126091,117.03179932,,11.926600456,37.061698914,2.2953999043,0.0060000001,,2044.9520264,454800.3125,6571037.0,-2019.765747
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2045.104,1.0,65030.0,22.058546066,17.5,4.5102086067,43.858596802,0.8865220547,1.0723929405,0.8906047344,0.8056477308,0.7917782664,46.012916565,118.39929962,,12.948710442,37.87695694,2.2910113335,0.0024094488,,2045.1040039,454800.3125,6571037.0,-2019.917725
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2045.256,1.0,65030.0,22.109430313,17.5,4.6768312454,39.672664642,0.8812278509,1.0974676609,0.8810503483,0.8292714953,0.8266583681,44.476150513,118.72659302,,11.620522499,37.030078888,2.2841362953,-0.000186352,,2045.2559814,454800.3125,6571037.0,-2020.069702
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2045.408,1.0,65030.0,22.158117294,17.5,4.6615285873,35.00283432,0.8802078962,1.076269269,0.8644315004,0.7918956876,0.8109990954,43.098716736,120.47900391,,9.741060257,37.318077087,2.2785441875,-0.001291339,,2045.407959,454800.3125,6571037.0,-2020.22168
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2045.56,1.0,65030.0,22.158798218,17.5,4.6748008728,30.332954407,0.8805958033,1.0627417564,0.8606388569,0.7986907363,0.7834622264,42.992313385,123.60142517,,8.3176450729,35.945983887,2.2735524178,-0.004367454,,2045.5600586,454800.3125,6571037.0,-2020.373657
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2045.712,1.0,65030.0,22.077480316,17.5,4.5850391388,25.663150787,0.8790209889,1.0817453861,0.8623763919,0.8278343678,0.8237323165,44.435028076,124.94082642,,7.5248441696,36.937915802,2.270144701,-0.007755381,,2045.7120361,454800.3125,6571037.0,-2020.525757
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2045.864,1.0,65030.0,21.905241013,17.5,4.288412571,20.993345261,0.8791968226,1.0962716341,0.8704708219,0.8354002833,0.8336135745,46.833202362,125.09776306,,7.6530828476,37.327674866,2.2672457695,-0.009866929,,2045.8640137,454800.3125,6571037.0,-2020.677612
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2046.016,1.0,65030.0,21.815330505,17.5,4.2230215073,16.742650986,0.8830283284,1.0722538233,0.8720724583,0.7868238091,0.8105717301,48.564788818,123.19927216,,8.2098207474,38.430767059,2.2710282803,-0.012354068,,2046.0159912,454800.3125,6571037.0,-2020.82959
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2046.168,1.0,65030.0,21.906019211,17.5,4.5099449158,16.269189835,0.8864285946,1.029507041,0.8734706044,0.7607318163,0.7576771975,49.88105011,119.60766602,,8.8996276855,37.323883057,2.2830440998,-0.013672704,,2046.1679688,454800.3125,6571037.0,-2020.981689
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2046.32,1.0,65030.0,22.03707695,17.5,4.5701088905,16.340204239,0.8881598115,1.0334818363,0.8851189017,0.7867208719,0.7771937251,50.833137512,118.2168045,,9.2384548187,36.584014893,2.2921848297,-0.013114173,,2046.3199463,454800.3125,6571037.0,-2021.133667
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2046.472,1.0,65030.0,22.115762711,17.5,4.6559915543,16.411218643,0.8891737461,1.087253809,0.8735201955,0.8145571947,0.8076866865,50.245735168,117.89297485,,9.9233503342,37.121349335,2.2841229439,-0.011347244,,2046.4719238,454800.28125,6571037.0,-2021.285522
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2046.624,1.0,65030.0,22.148778915,17.5,4.6561169624,16.482233047,0.8880346417,1.0766580105,0.8338692784,0.7905572057,0.8063277602,48.660251617,121.075737,,10.622846603,40.676158905,2.2659339905,-0.008969291,,2046.6240234,454800.28125,6571037.0,-2021.437622
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2046.776,1.0,65030.0,22.152994156,17.5,4.6517071724,16.553247452,0.8808330297,1.0262284279,0.7998676896,0.7699206471,0.768687427,47.19972229,126.90337372,,11.713490486,43.429870605,2.2570707798,-0.005703937,,2046.776001,454800.28125,6571037.0,-2021.5896
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2046.928,1.0,65000.0,22.133300781,17.5,4.6471581459,16.624303818,0.8656288981,1.0267249346,0.7900104523,0.7731627822,0.7726745605,46.086460114,126.27653503,,11.088603973,43.71931839,2.2634646893,-0.00328189,,2046.9279785,454800.28125,6571037.0,-2021.741577
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2047.08,1.0,65000.0,21.993120193,17.5,4.5267429352,16.904783249,0.8467981219,1.0320016146,0.8070385456,0.7711059451,0.7737259865,46.274791718,123.23743439,,10.67874527,42.067676544,2.2800753117,-0.00214042,,2047.0799561,454800.28125,6571037.0,-2021.893555
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2047.232,1.0,65000.0,21.615556717,17.5,3.9709534645,18.093141556,0.8322669268,1.0512205362,0.8268165588,0.8836430907,0.8263453245,46.421802521,122.67686462,,11.306661606,41.206020355,2.2837738991,-0.002868504,,2047.2320557,454800.28125,6571037.0,-2022.045532
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2047.384,1.0,65000.0,21.183664322,17.5,3.3781807423,19.584072113,0.827005744,1.1550813913,0.8283663988,0.8607555032,0.9125038981,46.515815735,123.89328003,,13.57022953,41.462043762,2.2700088024,-0.004816011,,2047.3840332,454800.28125,6571037.0,-2022.197632
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2047.536,1.0,65000.0,21.12594223,17.5,3.5125172138,21.07491684,0.8264178038,1.1250151396,0.8074771762,0.7524607182,0.7671586871,47.263408661,125.26907349,,14.207038879,40.976276398,2.2499103546,-0.007575065,,2047.5360107,454800.28125,6571037.0,-2022.349487
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2047.688,1.0,65000.0,21.51177597,17.5,4.2790055275,22.565803528,0.8240181208,1.0280292034,0.7919228077,0.7821367383,0.7566711903,47.273590088,124.65882111,,12.188919067,40.892024994,2.2441408634,-0.008366928,,2047.6879883,454800.28125,6571037.0,-2022.501465
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2047.84,1.0,65000.0,21.930149078,17.5,4.6371879578,24.056692123,0.8194343448,1.0347015858,0.8137180805,0.7621433139,0.7914556265,47.000518799,125.44631958,,10.640170097,39.878822327,2.24827075,-0.007544882,,2047.8400879,454800.28125,6571037.0,-2022.653564
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2047.992,1.0,65000.0,22.092277527,17.5,4.6518683434,25.547534943,0.8171154857,0.99256742,0.8180267811,0.7293909192,0.7235707641,47.548625946,125.76930237,,10.136969566,39.313766479,2.2569327354,-0.00456273,,2047.9919434,454800.28125,6571037.0,-2022.80542
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2048.144,1.0,65000.0,22.027626038,17.5,4.5088205338,26.724983215,0.8190787435,0.9810346365,0.7774755955,0.7502123117,0.7444018126,47.871620178,125.97557068,,11.719694138,38.722816467,2.2742187977,-0.005155906,,2048.144043,454800.28125,6571037.0,-2022.957397
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2048.296,1.0,65000.0,21.865478516,17.5,4.2730765343,25.677165985,0.8237228394,1.01828444,0.7555952668,0.7690504789,0.7643133402,47.506881714,122.98853302,,11.415014267,39.494029999,2.3090269566,-0.002938583,,2048.2958984,454800.28125,6571037.0,-2023.109497
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2048.448,1.0,65000.0,21.635362625,17.5,4.1577677727,24.558202744,0.82663095,1.1420944929,0.7773270607,0.8369629979,0.8092501163,46.449588776,121.78070068,,10.469384193,40.93170166,2.3481216431,0.0009585302,,2048.447998,454800.28125,6571037.0,-2023.261475
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2048.6,1.0,65000.0,21.301399231,17.5,3.5998060703,23.439319611,0.8267999887,1.4832873344,0.8141251802,1.2014355659,1.034870863,45.817302704,121.79463959,,8.2488040924,40.318050385,2.3514370918,0.0015748033,,2048.6000977,454800.28125,6571037.0,-2023.413452
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2048.752,1.0,65000.0,21.000892639,17.5,3.3620595932,22.32037735,0.8267999887,1.4766407013,0.8355613947,1.1489071846,1.3030432463,46.897312164,122.20252991,,6.830309391,39.318473816,2.313377142,-0.004286614,,2048.7519531,454800.28125,6571037.0,-2023.56543
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2048.904,1.0,65000.0,20.898281097,17.5,3.3262150288,21.201414108,0.8281976581,1.2069057226,0.8328934312,0.8740907907,0.8861293197,48.350452423,124.46217346,,6.7257122993,39.506156921,2.2693297863,-0.008333858,,2048.9038086,454800.28125,6571037.0,-2023.717407
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2049.056,1.0,65000.0,20.914962769,17.5,3.5334358215,20.813228607,0.836383462,1.142144084,0.8160614371,0.8434741497,0.8501794934,49.696781158,128.76275635,,8.2662181854,41.741340637,2.245115757,-0.010086614,,2049.0561523,454800.25,6571037.0,-2023.869385
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2049.208,1.0,65000.0,20.827291489,17.5,3.3037285805,22.188154221,0.8500638008,1.1361984015,0.7991420031,0.860622406,0.8460104465,50.711025238,130.1968689,,9.4279766083,43.172489166,2.2400720119,-0.01010735,,2049.2080078,454800.25,6571037.0,-2024.021362
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2049.36,1.0,65000.0,20.650852203,17.5,2.9832615852,23.987348557,0.8627409339,1.1440378428,0.7870905399,0.8581107855,0.8713622093,50.767726898,127.89532471,,8.293674469,43.908786774,2.2348108292,-0.010377166,,2049.3601074,454800.25,6571037.0,-2024.17334
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2049.512,1.0,65000.0,20.607788086,17.5,3.0846874714,25.786552429,0.872636199,1.1171543598,0.7804881334,0.8290176988,0.8326210976,50.336444855,123.14894104,,6.3697662354,43.274677277,2.2303464413,-0.008649606,,2049.5119629,454800.25,6571037.0,-2024.325439
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2049.664,1.0,65000.0,20.713148117,17.5,3.3007113934,27.585836411,0.8819433451,1.098264575,0.7899212241,0.8395537138,0.8308131099,49.528640747,117.24700165,,5.3131780624,42.956302643,2.2356953621,-0.00537664,,2049.6640625,454800.25,6571037.0,-2024.477295
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2049.816,1.0,65000.0,20.808437347,17.5,3.3549735546,29.385030746,0.8918601274,1.1437913179,0.8094866276,0.8768324256,0.8649047613,49.320953369,113.11352539,,4.9580469131,41.489391327,2.2557108402,-0.001435958,,2049.8161621,454800.25,6571037.0,-2024.629395
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2049.968,1.0,65000.0,20.825433731,17.5,3.3282117844,31.184221268,0.9004637599,1.2120369673,0.8341259956,0.9318962097,0.9134445786,49.548892975,111.64897919,,4.9788346291,39.769901276,2.274214983,0.0002700788,,2049.9680176,454800.25,6571037.0,-2024.781372
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2050.12,1.0,65000.0,20.799524307,17.5,3.2809591293,31.847543716,0.909214735,1.2510695457,0.8533312678,0.9708970785,0.9662023187,49.759746552,114.15896606,,5.8078942299,38.081760406,2.2859091759,-0.000601837,,2050.119873,454800.25,6571037.0,-2024.93335
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2050.272,1.0,65000.0,20.771562576,17.5,3.2629044056,31.942644119,0.9198078513,1.2772759199,0.8579060435,0.9591281414,0.9696318507,50.02368927,118.6207962,,7.1240382195,37.951442719,2.2939834595,-0.0026979,,2050.2719727,454800.25,6571037.0,-2025.085327
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2050.424,1.0,65000.0,20.810110092,17.5,3.2484915257,32.028656006,0.9313945174,1.2777889967,0.8560267687,0.9649295211,0.9523646235,50.550014496,119.55925751,,8.2695121765,38.299133301,2.3024876118,-0.005163779,,2050.4240723,454800.25,6571037.0,-2025.237305
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2050.576,1.0,65000.0,21.03172493,17.5,3.56407094,32.114685059,0.9416191578,1.2979149818,0.8625716567,0.9896267056,0.9868622422,50.646385193,120.16933441,,7.4572219849,38.399307251,2.3149473667,-0.007296063,,2050.5759277,454800.25,6571037.0,-2025.389404
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2050.728,1.0,65000.0,21.32734108,17.5,4.1242036819,32.200737,0.946201086,1.2747126818,0.8727527261,0.9496688843,0.9733132124,51.83177948,119.78915405,,6.5609474182,37.055984497,2.3192610741,-0.009480577,,2050.7280273,454800.25,6571037.0,-2025.541382
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2050.88,1.0,65000.0,21.390802383,17.5,3.909455061,32.286727905,0.9468693137,1.2359944582,0.8807117939,0.9408425689,0.9238533974,51.242038727,119.82065582,,5.9569969177,37.960765839,2.3081104755,-0.009789764,,2050.8798828,454800.25,6571037.0,-2025.693237
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2051.032,1.0,65000.0,21.206020355,17.5,3.5967719555,32.389770508,0.9478845,1.2663580179,0.8934931755,0.9531319737,0.9632795453,49.150424957,118.76393127,,5.7699446678,42.173892975,2.2872889042,-0.010963517,,2051.0319824,454800.25,6571037.0,-2025.845337
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2051.184,1.0,65000.0,21.024251938,17.5,3.3834774494,32.612110138,0.9461259842,1.2902110815,0.8963277936,0.9755830169,0.9532071352,47.901531219,119.82006836,,5.9553303719,45.360881805,2.2681341171,-0.013955643,,2051.184082,454800.25,6571037.0,-2025.997314
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2051.336,1.0,65000.0,20.976438522,17.5,3.5084095001,32.922309875,0.9428747892,1.2931338549,0.8923180699,0.9867182374,1.0015991926,47.455352783,122.84951782,,6.94880867,46.295631409,2.2663667202,-0.015990552,,2051.3359375,454800.25,6571037.0,-2026.149292
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2051.488,1.0,65000.0,20.997119904,17.5,3.4950723648,33.232509613,0.940104723,1.2759895325,0.8860335946,0.9519526362,0.9572898746,47.201961517,126.31715393,,8.584487915,43.73513031,2.2702145576,-0.016909713,,2051.4880371,454800.25,6571037.0,-2026.30127
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2051.64,1.0,65000.0,21.029123306,17.5,3.5355327129,33.542713165,0.937677145,1.2952936888,0.8816735148,1.0029886961,0.9702571034,47.45640564,126.76303864,,10.617177963,42.632041931,2.2705230713,-0.018945932,,2051.6401367,454800.25,6571037.0,-2026.453247
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2051.792,1.0,65000.0,21.101335526,17.5,3.5920705795,33.852912903,0.9379291534,1.380821228,0.8875496387,1.0823707581,1.0703941584,48.79126358,124.17446899,,10.78676033,41.144496918,2.2713820934,-0.019376377,,2051.7919922,454800.25,6571037.0,-2026.605225
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2051.944,1.0,65000.0,21.246786118,17.5,3.7979342937,34.163116455,0.9377362132,1.4029787779,0.8946427703,1.04859519,1.0795866251,50.845779419,121.79280853,,9.94718647,41.110988617,2.275105238,-0.017817322,,2051.9440918,454800.25,6571037.0,-2026.757202
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2052.096,1.0,65000.0,21.421016693,17.5,4.0195879936,33.835647583,0.9356837273,1.3743436337,0.9046170712,1.0230323076,1.0058116913,53.320911407,119.43060303,,9.1232967377,39.739528656,2.2822625637,-0.016548032,,2052.0959473,454800.25,6571037.0,-2026.909302
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2052.248,1.0,65000.0,21.4640522,17.5,4.1016168594,32.380493164,0.934001565,1.3324298859,0.9175243974,1.0103831291,1.035520792,54.424236298,116.61457062,,8.5676879883,39.033786774,2.2865211964,-0.016050395,,2052.2478027,454800.25,6571037.0,-2027.061279
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2052.4,1.0,65000.0,21.315826416,17.5,3.6505668163,30.747180939,0.9311858416,1.308439374,0.9189385772,0.9859427214,0.9742053747,52.508277893,116.00882721,,8.869553566,36.739822388,2.2885684967,-0.016609974,,2052.4001465,454800.25,6571037.0,-2027.213135
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2052.552,1.0,65000.0,21.172742844,17.5,3.5797586441,29.113929749,0.9255005717,1.2947535515,0.8982233405,0.9881575704,0.9998761415,50.603370667,118.84628296,,9.0985956192,38.142421722,2.2866280079,-0.016873753,,2052.552002,454800.25,6571037.0,-2027.365234
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2052.704,1.0,65000.0,21.206899643,17.5,3.6904673576,27.48059845,0.9196763635,1.2850449085,0.8739661574,0.9636280537,0.9658921361,49.942867279,123.63248444,,9.7064409256,39.376132965,2.2869062424,-0.014994488,,2052.7038574,454800.25,6571037.0,-2027.517212
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2052.856,1.0,65000.0,21.400484085,17.5,3.9711153507,25.847351074,0.9174320698,1.2765464783,0.8649144769,0.9494521022,0.9558704495,50.148498535,126.64989471,,11.334397316,41.925338745,2.2793147564,-0.01366378,,2052.855957,454800.25,6571037.0,-2027.669312
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2053.008,1.0,65000.0,21.572191238,17.5,4.2890033722,24.29504776,0.9178026319,1.2511228323,0.8664104939,0.9441936016,0.9401445985,50.474189758,125.0305481,,12.829409599,42.636890411,2.2599351406,-0.012036484,,2053.0080566,454800.25,6571037.0,-2027.821167
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2053.16,1.0,65000.0,21.556919098,17.5,3.9833264351,24.200901031,0.9208180904,1.226773262,0.869288981,0.9240199924,0.9391046166,50.995948792,122.03952789,,16.930381775,42.619106293,2.232367754,-0.01154252,,2053.1601563,454800.25,6571037.0,-2027.973145
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2053.312,1.0,65000.0,21.464776993,17.5,3.87119174,24.106708527,0.9254926443,1.1623926163,0.8864706159,0.8261649013,0.8666570187,50.94934082,119.32525635,,17.755853653,41.047801971,2.2272734642,-0.011157744,,2053.3120117,454800.25,6571037.0,-2028.125244
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2053.464,1.0,65000.0,21.42581749,17.5,3.9738152027,24.012519836,0.9241527319,1.1185764074,0.9000480175,0.8376694322,0.7859201431,50.807327271,116.78134155,,22.389642715,39.091712952,2.2649741173,-0.00922336,,2053.4638672,454800.25,6571037.0,-2028.277222
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2053.616,1.0,65000.0,21.37159729,17.5,3.8765714169,23.918373108,0.9154661298,1.1996252537,0.9064070582,0.9519061446,0.9452277422,50.016162872,115.68422699,,19.140794754,37.205169678,2.3183567524,-0.00345748,,2053.6159668,454800.25,6571037.0,-2028.429199
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2053.768,1.0,65000.0,21.341859818,17.5,3.6731231213,23.824239731,0.9048440456,1.5005134344,0.9262748361,1.3160288334,1.103141427,50.001655579,117.08760071,,13.785197258,36.098110199,2.3263459206,-0.003262992,,2053.7680664,454800.25,6571037.0,-2028.581177
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2053.92,1.0,65030.0,21.493690491,17.5,4.0593671799,23.730035782,0.8975375295,2.0002336502,0.9492228031,1.4938405752,1.6252908707,50.825523376,118.04631042,,10.688072205,35.181632996,2.2854795456,-0.009231497,,2053.9199219,454800.25,6571037.0,-2028.733154
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2054.072,1.0,65030.0,21.651357651,17.5,4.4792323112,23.635860443,0.8964157104,1.8015881777,0.920278728,1.0517631769,1.1595935822,51.759868622,118.9213562,,10.05796814,33.926246643,2.2479221821,-0.01586063,,2054.0720215,454800.25,6571037.0,-2028.885132
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2054.224,1.0,65030.0,21.590417862,17.5,3.8525118828,24.370130539,0.897911787,1.2145067453,0.8449087143,0.8309694529,0.8378418088,51.300178528,123.86830139,,10.783683777,34.394939423,2.2475073338,-0.01354042,,2054.223877,454800.25,6571037.0,-2029.037109
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2054.376,1.0,65030.0,21.483606339,17.5,3.9705541134,25.590787888,0.8971952796,1.093845129,0.8178013563,0.8167352676,0.8181415796,50.043903351,123.55976105,,12.164339066,34.679145813,2.2615613937,-0.012230184,,2054.3759766,454800.25,6571037.0,-2029.189209
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2054.528,1.0,65030.0,21.42376709,17.5,3.9908177853,26.820186615,0.8910740614,1.1023857594,0.8393881917,0.8337920904,0.8214828372,48.178596497,121.35953522,,14.833118439,37.602348328,2.269108057,-0.014019685,,2054.5280762,454800.25,6571037.0,-2029.341187
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2054.68,1.0,65030.0,21.36173439,17.5,3.699514389,28.049686432,0.8760052323,1.1497291327,0.8661653399,0.8897770643,0.8697915077,46.741073608,118.45701599,,16.785064697,38.759494781,2.2630279064,-0.013817585,,2054.6799316,454800.25,6571037.0,-2029.493042
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2054.832,1.0,65030.0,21.339952469,17.5,3.9420404434,29.279182434,0.8600125909,1.196703434,0.8794745207,0.9187579155,0.925337553,46.674518585,119.63384247,,18.115510941,39.756145477,2.2494077682,-0.01129475,,2054.8320313,454800.25,6571037.0,-2029.645142
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2054.984,1.0,65000.0,21.315790176,17.5,3.7657101154,30.508678436,0.8535795212,1.2103700638,0.875264585,0.907769382,0.9064562917,47.719554901,120.33721161,,16.590639114,40.191547394,2.2351596355,-0.012040158,,2054.9841309,454800.25,6571037.0,-2029.797119
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2055.136,1.0,65000.0,21.163431168,17.5,3.7933974266,29.15309906,0.8504924178,1.1585248709,0.8704561591,0.8546617627,0.8899337649,48.382953644,120.68618774,,17.848686218,41.518619537,2.2366559505,-0.011805512,,2055.1359863,454800.25,6571037.0,-2029.949097
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2055.288,1.0,65000.0,20.869340897,17.5,3.0692296028,26.994699478,0.8421133757,1.1528685093,0.8577879071,0.8617745638,0.8126214743,49.515872955,123.13188171,,20.566699982,42.469470978,2.2405395508,-0.008660368,,2055.2880859,454800.25,6571037.0,-2030.101074
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2055.44,1.0,65000.0,20.546485901,17.5,3.0804696083,24.836299896,0.8226299286,1.2160086632,0.8516787291,0.961130619,0.9609796405,50.172576904,123.68685913,,26.164979935,41.903087616,2.2363686562,-0.004069292,,2055.4399414,454800.25,6571037.0,-2030.253052
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2055.592,1.0,65000.0,20.422561646,17.5,2.5177497864,22.677898407,0.793966949,1.2159049511,0.8495123386,0.9086239934,0.9410495758,50.541049957,124.71614075,,35.161647797,41.771648407,2.215790987,-0.001485827,,2055.592041,454800.25,6571037.0,-2030.405151
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2055.744,1.0,65000.0,20.342971802,17.5,2.6637392044,20.519498825,0.7647228241,1.1545426846,0.8316252232,0.8345715404,0.8388993144,49.832698822,129.49079895,,39.199771881,41.217075348,2.1792607307,0.0008527559,,2055.7441406,454800.25,6571037.0,-2030.557007
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2055.896,1.0,65000.0,20.533937454,17.5,3.4898643494,18.361099243,0.7404842377,1.0957015753,0.801566124,0.8127844334,0.8210100532,50.962364197,131.25854492,,31.995016098,41.921459198,2.1409187317,0.0010566929,,2055.8959961,454800.25,6571037.0,-2030.709106
Force_2020_all_wells_train_test_blind_hidden_final/25_7-2.las,25/7-2,2056.048,1.0,65000.0,20.650371552,17.5,2.9570093155,16.775129318,0.7238931656,1.0439524651,0.7456218004,0.7750695944,0.7872415185,52.388179779,132.18229675,,21.906541824,41.068702698,2.1213314533,-0.001020997,,2056.0478516,454800.25,6571037.0,-2030.861084
