source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1902.825436,2.0,65030.0,23.662994385,0.4536044598,,0.4419186413,46.435703278,155.01399231,,,33.350494385,,,,1902.8254395,482079.3125,6847169.5,-1869.781616
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1902.977436,2.0,65030.0,24.11992836,0.4518292248,,0.4503353536,47.578788757,154.8482666,,,32.842414856,,,,1902.977417,482079.3125,6847169.5,-1869.933594
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1903.129436,2.0,65030.0,23.574235916,0.4488458633,,0.454767853,50.551612854,155.66293335,,,33.796562195,,,,1903.1293945,482079.3125,6847169.5,-1870.085571
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1903.281436,2.0,65030.0,23.028541565,0.4481562376,,0.4548421502,51.344230652,158.0078125,,,35.874118805,,,,1903.2814941,482079.3125,6847169.5,-1870.237671
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1903.433436,2.0,65030.0,22.883260727,0.4515352249,,0.4510999024,50.974617004,160.30099487,,,36.803642273,,,,1903.4334717,482079.3125,6847169.5,-1870.389648
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1903.585436,2.0,65030.0,22.97224617,0.4570309222,,0.4491344392,49.157497406,161.40054321,,,37.094184875,,,,1903.5854492,482079.3125,6847169.5,-1870.541626
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1903.737436,2.0,65030.0,22.476823807,0.4634936154,,0.4509955943,46.066581726,160.85476685,,,37.139221191,,,,1903.7374268,482079.3125,6847169.5,-1870.693604
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1903.889436,2.0,65030.0,22.379322052,0.4637286067,,0.4498799443,47.398601532,159.75921631,,,36.775997162,,,,1903.8894043,482079.3125,6847169.5,-1870.845581
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1904.041436,2.0,65030.0,22.329164505,0.4514696002,,0.4476166368,50.049625397,158.70750427,,,36.019115448,,,,1904.0413818,482079.3125,6847169.5,-1870.997559
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1904.193436,2.0,65030.0,22.497449875,0.4340549111,,0.4436815977,51.44745636,159.41213989,,,35.894443512,,,,1904.1934814,482079.3125,6847169.5,-1871.149536
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1904.345436,2.0,65030.0,23.086208344,0.4279034436,,0.4354432225,50.314285278,161.34619141,,,35.136440277,,,,1904.345459,482079.3125,6847169.5,-1871.301514
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1904.497436,2.0,65030.0,22.960384369,0.4256391227,,0.4306235015,47.890625,160.83128357,,,33.941558838,,,,1904.4974365,482079.3125,6847169.5,-1871.453491
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1904.649436,2.0,65030.0,23.585926056,0.4253638983,,0.4264023006,46.665843964,160.79362488,,,33.037784576,,,,1904.6494141,482079.3125,6847169.5,-1871.605469
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1904.801436,2.0,65030.0,23.071325302,0.4270723164,,0.4200082123,47.275543213,161.65202332,,,32.78012085,,,,1904.8013916,482079.3125,6847169.5,-1871.757446
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1904.953436,2.0,65030.0,22.626823425,0.4293505847,,0.4221350849,46.277797699,159.68862915,,,33.777866364,,,,1904.9534912,482079.3125,6847169.5,-1871.909546
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1905.105436,2.0,65030.0,21.720651627,0.4289447069,,0.4277650416,45.892250061,158.56419373,,,33.551868439,,,,1905.1054688,482079.3125,6847169.5,-1872.061523
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1905.257436,2.0,65030.0,21.298500061,0.4273588359,,0.4320496619,47.420665741,157.60424805,,,34.526554108,,,,1905.2574463,482079.3125,6847169.5,-1872.213501
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1905.409436,2.0,65030.0,21.754915237,0.430438906,,0.4343522489,50.326976776,156.77478027,,,34.278110504,,,,1905.4094238,482079.3125,6847169.5,-1872.365479
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1905.561436,2.0,65030.0,22.001636505,0.437767446,,0.4363844395,51.959213257,157.61375427,,,33.983013153,,,,1905.5614014,482079.3125,6847169.5,-1872.517456
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1905.713436,2.0,65030.0,23.051078796,0.4467667639,,0.4410640597,50.951908112,158.52084351,,,33.421634674,,,,1905.7133789,482079.3125,6847169.5,-1872.669434
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1905.865436,2.0,65030.0,23.63161087,0.4563691616,,0.4487296939,48.453090668,159.26887512,,,33.054164886,,,,1905.8654785,482079.3125,6847169.5,-1872.821533
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1906.017436,2.0,65030.0,23.217130661,0.4603233933,,0.4566687644,46.296867371,160.10588074,,,33.335350037,,,,1906.0174561,482079.3125,6847169.5,-1872.973511
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1906.169436,2.0,65030.0,22.806306839,0.458001852,,0.4569993317,48.201992035,161.01493835,,,33.730102539,,,,1906.1694336,482079.3125,6847169.5,-1873.125488
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1906.321436,2.0,65030.0,21.564214706,0.4566684663,,0.4550012946,51.708427429,161.58766174,,,34.145927429,,,,1906.3214111,482079.3125,6847169.5,-1873.277466
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1906.473436,2.0,65030.0,21.398723602,0.4596624672,,0.4553320706,52.217185974,161.4019928,,,34.355186462,,,,1906.4733887,482079.3125,6847169.5,-1873.429443
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1906.625436,2.0,65030.0,21.809148788,0.4685618281,,0.4569909871,51.718444824,159.45481873,,,34.730892181,,,,1906.6254883,482079.3125,6847169.5,-1873.581543
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1906.777436,2.0,65030.0,22.512107849,0.4864645302,,0.4625792205,50.659286499,147.91696167,,,34.76889801,,,,1906.7774658,482079.3125,6847169.5,-1873.733521
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1906.929436,2.0,65030.0,23.901769638,0.5015909672,,0.4770919681,48.255332947,123.18717194,,,33.590648651,,,,1906.9294434,482079.3125,6847169.5,-1873.885498
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1907.081436,1.0,65030.0,23.743766785,0.5018112659,,0.5018624663,46.458889008,110.51878357,,,33.10376358,,,,1907.0814209,482079.3125,6847169.5,-1874.037476
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1907.233436,1.0,65030.0,22.459918976,0.4934264421,,0.522957027,48.11554718,119.02555847,,,33.098617554,,,,1907.2333984,482079.3125,6847169.5,-1874.189453
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1907.385436,1.0,65030.0,20.555080414,0.4909496009,,0.5123423338,51.535121918,132.32580566,,,35.602024078,,,,1907.385376,482079.3125,6847169.5,-1874.341431
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1907.537436,1.0,65030.0,19.255634308,0.4957921803,,0.4852694571,51.880001068,144.58155823,,,35.986904144,,,,1907.5374756,482079.3125,6847169.5,-1874.493408
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1907.689436,2.0,65030.0,19.8227005,0.5022979379,,0.4748415649,51.803768158,161.06277466,,,37.127216339,,,,1907.6894531,482079.3125,6847169.5,-1874.645386
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1907.841436,2.0,65030.0,19.555089951,0.5005467534,,0.4687734246,50.119407654,165.27738953,,,36.792079926,,,,1907.8414307,482079.3125,6847169.5,-1874.797363
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1907.993436,2.0,65030.0,19.82629776,0.4913595319,,0.4641857445,46.779811859,170.78703308,,,37.155525208,,,,1907.9934082,482079.3125,6847169.5,-1874.949341
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1908.145436,2.0,65030.0,19.815568924,0.4800054133,,0.4600114822,48.614025116,174.53717041,,,38.546352386,,,,1908.1453857,482079.3125,6847169.5,-1875.101318
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1908.297436,2.0,65030.0,19.958675385,0.4733073115,,0.4629806578,51.982845306,176.35437012,,,39.96244812,,,,1908.2974854,482079.3125,6847169.5,-1875.253418
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1908.449436,2.0,65030.0,19.652950287,0.4766593277,,0.4726548791,51.11989212,174.40139771,,,40.617965698,,,,1908.4494629,482079.3125,6847169.5,-1875.405396
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1908.601436,2.0,65030.0,18.991445541,0.4859231412,,0.4807505906,48.868492126,171.37748718,,,42.161254883,,,,1908.6014404,482079.3125,6847169.5,-1875.557373
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1908.753436,2.0,65030.0,18.964523315,0.4944469631,,0.485001117,46.308456421,170.0771637,,,42.521705627,,,,1908.753418,482079.3125,6847169.5,-1875.709351
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1908.905436,2.0,65030.0,18.439825058,0.498575598,,0.4852867126,47.620578766,170.40299988,,,43.152225494,,,,1908.9053955,482079.3125,6847169.5,-1875.861328
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1909.057436,2.0,65030.0,17.873716354,0.5005661845,,0.4859977961,51.450359344,171.28092957,,,40.778026581,,,,1909.0574951,482079.3125,6847169.5,-1876.013428
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1909.209436,2.0,65030.0,18.500085831,0.5014306307,,0.4854317009,50.585227966,171.52252197,,,39.784648895,,,,1909.2094727,482079.34375,6847169.5,-1876.165405
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1909.361436,2.0,65030.0,18.521730423,0.4983152449,,0.4826019108,47.258712769,168.80279541,,,39.886692047,,,,1909.3614502,482079.34375,6847169.5,-1876.317383
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1909.513436,2.0,65030.0,18.569425583,0.491227597,,0.478164047,45.766647339,167.23284912,,,40.779720306,,,,1909.5134277,482079.34375,6847169.5,-1876.46936
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1909.665436,2.0,65030.0,18.541732788,0.4812544882,,0.4740757048,46.400817871,165.70710754,,,40.46030426,,,,1909.6654053,482079.34375,6847169.5,-1876.621338
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1909.817436,2.0,65030.0,18.302619934,0.4718246758,,0.4668257236,48.402893066,165.79821777,,,40.811206818,,,,1909.8173828,482079.34375,6847169.5,-1876.773315
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1909.969436,2.0,65030.0,17.672159195,0.4638496935,,0.4591169953,51.813625336,167.89381409,,,40.527713776,,,,1909.9694824,482079.34375,6847169.5,-1876.925415
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1910.121436,2.0,65030.0,17.89874649,0.4572064579,,0.452937752,50.710678101,168.39251709,,,40.67149353,,,,1910.12146,482079.34375,6847169.5,-1877.077393
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1910.273436,2.0,65030.0,18.647844315,0.4557953179,,0.4500020146,47.479503632,167.54986572,,,40.68340683,,,,1910.2734375,482079.34375,6847169.5,-1877.22937
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1910.425436,2.0,65030.0,18.62534523,0.4595830142,,0.4505420625,45.823013306,164.7797699,,,41.045684814,,,,1910.425415,482079.34375,6847169.5,-1877.381348
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1910.577436,2.0,65030.0,18.713945389,0.4696809649,,0.4576905072,46.63489151,165.77714539,,,41.222007751,,,,1910.5773926,482079.34375,6847169.5,-1877.533325
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1910.729436,2.0,65030.0,19.03691864,0.4888061285,,0.4793654382,48.577167511,167.11766052,,,39.985816956,,,,1910.7294922,482079.34375,6847169.5,-1877.685425
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1910.881436,2.0,65030.0,19.325414658,0.4975079298,,0.498287946,52.06760788,169.36174011,,,40.42307663,,,,1910.8814697,482079.34375,6847169.5,-1877.83728
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1911.033436,2.0,65030.0,19.724399567,0.4997527897,,0.5094969273,51.941680908,169.31707764,,,43.023231506,,,,1911.0334473,482079.34375,6847169.5,-1877.989258
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1911.185436,2.0,65030.0,19.566209793,0.5029923916,,0.5137478113,51.213256836,163.75009155,,,45.081882477,,,,1911.1854248,482079.34375,6847169.5,-1878.141235
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1911.337436,2.0,65030.0,17.333166122,0.5067234635,,0.51176548,47.895973206,160.86798096,,,45.222610474,,,,1911.3374023,482079.34375,6847169.5,-1878.293213
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1911.489436,2.0,65030.0,15.120371819,0.5060760379,,0.5055584908,46.320213318,161.41487122,,,43.984394073,,,,1911.4893799,482079.34375,6847169.5,-1878.44519
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1911.641436,2.0,65030.0,13.130034447,0.4924210906,,0.4929530323,46.899291992,165.2938385,,,45.289989471,,,,1911.6414795,482079.34375,6847169.5,-1878.59729
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1911.793436,2.0,65030.0,12.220445633,0.4720556736,,0.4739105105,50.023052216,169.70439148,,,46.994407654,,,,1911.793457,482079.34375,6847169.5,-1878.749268
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1911.945436,2.0,65030.0,12.164676666,0.4475951195,,0.4614130259,52.130001068,171.94013977,,,48.205780029,,,,1911.9454346,482079.34375,6847169.5,-1878.901245
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1912.097436,2.0,65030.0,12.771985054,0.4269876182,,0.4509096146,52.072872162,172.3745575,,,46.922657013,,,,1912.0974121,482079.34375,6847169.5,-1879.053223
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1912.249436,2.0,65030.0,13.367193222,0.4165408909,,0.4423942864,51.201747894,172.12413025,,,46.683868408,,,,1912.2493896,482079.34375,6847169.5,-1879.2052
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1912.401436,2.0,65030.0,13.769665718,0.4147702456,,0.436548382,48.21037674,172.07012939,,,46.60269928,,,,1912.4014893,482079.34375,6847169.5,-1879.3573
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1912.553436,2.0,65030.0,13.929721832,0.4131029546,,0.4352238178,45.880001068,170.53735352,,,48.269042969,,,,1912.5534668,482079.34375,6847169.5,-1879.509277
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1912.705436,2.0,65030.0,14.121792793,0.4095538259,,0.4359974265,45.988948822,169.66465759,,,47.22851181,,,,1912.7054443,482079.34375,6847169.5,-1879.661255
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1912.857436,2.0,65030.0,14.391431808,0.4069030583,,0.435338378,46.326133728,168.88111877,,,46.970806122,,,,1912.8574219,482079.34375,6847169.5,-1879.813232
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1913.009436,2.0,65030.0,14.687753677,0.4019265473,,0.4314910471,46.076854706,168.73513794,,,46.062316895,,,,1913.0093994,482079.34375,6847169.5,-1879.96521
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1913.161436,2.0,65030.0,14.950966835,0.3992852569,,0.426220715,45.985164642,170.72073364,,,44.855075836,,,,1913.161377,482079.34375,6847169.5,-1880.117188
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1913.313436,2.0,65030.0,15.18655014,0.4052714705,,0.4289059043,47.575431824,174.46263123,,,43.527721405,,,,1913.3134766,482079.34375,6847169.5,-1880.269287
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1913.465436,2.0,65030.0,16.002182007,0.4114629626,,0.4378806651,51.617477417,173.44317627,,,43.150920868,,,,1913.4654541,482079.34375,6847169.5,-1880.421265
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1913.617436,2.0,65030.0,15.720626831,0.4186524749,,0.44705984,48.870285034,172.85687256,,,45.247570038,,,,1913.6174316,482079.34375,6847169.5,-1880.573242
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1913.769436,2.0,65030.0,14.273805618,0.426831305,,0.4558159113,45.929924011,171.55551147,,,46.746902466,,,,1913.7694092,482079.34375,6847169.5,-1880.72522
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1913.921436,2.0,65030.0,13.015291214,0.4356122911,,0.4602077603,46.22864151,171.69514465,,,47.506286621,,,,1913.9213867,482079.34375,6847169.5,-1880.877197
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1914.073436,2.0,65030.0,12.857027054,0.4443736672,,0.4663841128,47.067359924,171.87934875,,,47.605667114,,,,1914.0734863,482079.34375,6847169.5,-1881.029297
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1914.225436,2.0,65030.0,12.698762894,0.4549762905,,0.4723902643,49.599891663,173.19645691,,,47.161552429,,,,1914.2254639,482079.34375,6847169.5,-1881.181274
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1914.377436,2.0,65030.0,12.594971657,0.4591922164,,0.4739985168,52.630001068,173.10575867,,,46.017116547,,,,1914.3774414,482079.34375,6847169.5,-1881.33313
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1914.529436,2.0,65030.0,12.937903404,0.4600000083,,0.4736166596,52.583335876,173.3433075,,,45.218856812,,,,1914.5294189,482079.34375,6847169.5,-1881.485107
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1914.681436,2.0,65030.0,14.238204002,0.4599964023,,0.4710609019,51.782802582,172.33744812,,,44.408409119,,,,1914.6813965,482079.34375,6847169.5,-1881.637085
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1914.833436,2.0,65030.0,15.553005219,0.4590743482,,0.4658846855,48.676620483,170.80090332,,,44.65644455,,,,1914.8334961,482079.34375,6847169.5,-1881.789185
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1914.985436,2.0,65030.0,16.183490753,0.4542698264,,0.4589951038,47.432975769,170.79896545,,,43.013637543,,,,1914.9854736,482079.34375,6847169.5,-1881.941162
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1915.137436,2.0,65030.0,16.170148849,0.4500994086,,0.4483830333,51.43832016,170.02479553,,,41.633937836,,,,1915.1374512,482079.34375,6847169.5,-1882.09314
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1915.289436,2.0,65030.0,16.629405975,0.4451114535,,0.4404682219,52.836555481,170.1494751,,,40.900760651,,,,1915.2894287,482079.34375,6847169.5,-1882.245117
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1915.441436,2.0,65030.0,17.186706543,0.4401293993,,0.4378252327,52.630001068,170.15342712,,,41.121425629,,,,1915.4414063,482079.34375,6847169.5,-1882.397095
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1915.593436,2.0,65030.0,17.524085999,0.4359986782,,0.4368269742,52.587882996,169.89289856,,,39.933223724,,,,1915.5933838,482079.375,6847169.5,-1882.549072
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1915.745436,2.0,65030.0,18.505275726,0.4356617332,,0.4356630445,52.421390533,170.57046509,,,38.206108093,,,,1915.7454834,482079.375,6847169.5,-1882.701172
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1915.897436,2.0,65030.0,18.508024216,0.4338323176,,0.4341683388,52.58921051,170.94448853,,,36.91085434,,,,1915.8974609,482079.375,6847169.5,-1882.853149
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1916.049436,2.0,65030.0,17.509307861,0.4326729476,,0.4354905486,51.859218597,171.2043457,,,39.199886322,,,,1916.0494385,482079.375,6847169.5,-1883.005127
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1916.201436,2.0,65030.0,16.972324371,0.4309999943,,0.4379987717,48.735359192,170.86497498,,,38.947360992,,,,1916.201416,482079.375,6847169.5,-1883.157104
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1916.353436,2.0,65030.0,16.837745667,0.4310012162,,0.4376823306,46.668731689,170.07260132,,,39.829147339,,,,1916.3533936,482079.375,6847169.5,-1883.309082
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1916.505436,2.0,65030.0,16.832519531,0.4313116968,,0.4356888831,47.642738342,169.16261292,,,40.276535034,,,,1916.5054932,482079.375,6847169.5,-1883.461182
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1916.657436,2.0,65030.0,16.506490707,0.4329999983,,0.4341523349,51.730388641,168.70697021,,,42.37607193,,,,1916.6574707,482079.375,6847169.5,-1883.613159
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1916.809436,2.0,65030.0,16.486310959,0.4329999983,,0.4348505735,50.254241943,168.28807068,,,42.773620605,,,,1916.8094482,482079.375,6847169.5,-1883.765137
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1916.961436,2.0,65030.0,16.757442474,0.4330027997,,0.4342997372,46.593925476,167.16654968,,,41.869716644,,,,1916.9614258,482079.375,6847169.5,-1883.917114
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1917.113436,2.0,65030.0,17.277429581,0.4337301254,,0.4371647835,46.344520569,166.58572388,,,40.960803986,,,,1917.1134033,482079.375,6847169.5,-1884.069092
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1917.265436,2.0,65030.0,17.469055176,0.438999474,,0.4447132647,46.199493408,165.99247742,,,41.129230499,,,,1917.2653809,482079.375,6847169.5,-1884.221069
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1917.417436,2.0,65030.0,17.662763596,0.4458415508,,0.4494239986,46.630001068,167.36927795,,,41.252346039,,,,1917.4174805,482079.375,6847169.5,-1884.373169
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1917.569436,2.0,65030.0,17.750053406,0.4512770474,,0.4529640079,46.630001068,168.03910828,,,40.75182724,,,,1917.569458,482079.375,6847169.5,-1884.525146
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1917.721436,2.0,65030.0,17.9629879,0.4534049034,,0.4589989483,47.057094574,168.09622192,,,40.992271423,,,,1917.7214355,482079.375,6847169.5,-1884.677002
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1917.873436,2.0,65030.0,17.483772278,0.4561329484,,0.4587360024,50.170372009,167.17442322,,,40.05682373,,,,1917.8734131,482079.375,6847169.5,-1884.828979
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1918.025436,2.0,65030.0,17.801233292,0.4571295083,,0.4572604895,51.846279144,166.89852905,,,40.541828156,,,,1918.0253906,482079.375,6847169.5,-1884.980957
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1918.177436,2.0,65030.0,17.033075333,0.4580000043,,0.4593819678,49.446899414,167.56761169,,,38.861042023,,,,1918.1774902,482079.375,6847169.5,-1885.133057
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1918.329436,2.0,65030.0,15.859129906,0.4580023587,,0.4621246755,46.410198212,166.75074768,,,41.1861763,,,,1918.3294678,482079.375,6847169.5,-1885.285034
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1918.481436,2.0,65030.0,15.760922432,0.4586129487,,0.4631246328,46.955696106,168.32032776,,,40.398391724,,,,1918.4814453,482079.375,6847169.5,-1885.437012
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1918.633436,2.0,65030.0,15.393867493,0.4639520943,,0.4647205174,49.78414917,168.78451538,,,42.873264313,,,,1918.6334229,482079.375,6847169.5,-1885.588989
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1918.785436,2.0,65030.0,14.987789154,0.4712340534,,0.4718689322,52.823440552,169.33851624,,,43.520343781,,,,1918.7854004,482079.375,6847169.5,-1885.740967
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1918.937436,2.0,65030.0,14.804211617,0.4732268155,,0.4871364534,52.407539368,171.35061646,,,45.015548706,,,,1918.9373779,482079.375,6847169.5,-1885.892944
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1919.089436,2.0,65030.0,15.067158699,0.4748870134,,0.4961070418,52.54914093,170.22857666,,,44.336135864,,,,1919.0894775,482079.375,6847169.5,-1886.045044
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1919.241436,2.0,65030.0,15.259810448,0.4735640883,,0.4959109128,51.46062851,168.9311676,,,43.703323364,,,,1919.2414551,482079.375,6847169.5,-1886.197021
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1919.393436,2.0,65030.0,15.497889519,0.469360888,,0.4856136143,47.982585907,166.87490845,,,43.091571808,,,,1919.3934326,482079.375,6847169.5,-1886.348999
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1919.545436,2.0,65030.0,15.216526031,0.4633753002,,0.4723356366,49.230876923,167.65829468,,,43.022834778,,,,1919.5454102,482079.375,6847169.5,-1886.500977
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1919.697436,2.0,65030.0,15.198306084,0.457492888,,0.4571933746,52.355682373,166.91026306,,,40.218215942,,,,1919.6973877,482079.375,6847169.5,-1886.652954
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,1919.849436,2.0,65030.0,15.249594688,0.4522086084,,0.4499996305,52.224941254,166.07446289,,,39.85212326,,,,1919.8494873,482079.375,6847169.5,-1886.805054
