source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROP,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2306.8547926,1.0,30000.0,12.44062233,18.94827652,2.012250185,0.9510650039,1.6464676857,0.8843171,31.753183365,81.931724548,0.19874008,25.486665726,2.5322918892,0.0562137552,2306.8547363,515574.4375,6495507.0,-2279.854736
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2307.0067926,1.0,30000.0,12.442667007,18.945999146,2.0417535305,0.8902170658,1.6403722763,0.9094617963,31.873001099,81.799919128,0.1988836825,25.562173843,2.5298268795,0.0474994592,2307.0068359,515574.4375,6495507.0,-2280.006836
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2307.1587926,1.0,30000.0,12.443203926,18.944129944,2.1387076378,0.899318099,1.6363848448,0.9154468179,32.091838837,81.379974365,0.1937898397,26.470275879,2.5231864452,0.0318355262,2307.1586914,515574.4375,6495507.0,-2280.158691
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2307.3107926,1.0,30000.0,12.453434944,18.942937851,2.2259380817,0.9087885618,1.6323393583,0.9424840808,32.329639435,81.023246765,0.187564835,27.092313766,2.5229351521,0.0304776169,2307.310791,515574.4375,6495507.0,-2280.310791
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2307.4627926,1.0,30000.0,12.46848011,18.940658569,2.244849205,0.9363032579,1.6282513142,0.9968506694,32.575496674,80.952903748,0.1837268621,27.295553207,2.5269780159,0.0403058901,2307.4628906,515574.4375,6495507.0,-2280.462891
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2307.6147926,1.0,30000.0,12.468761444,18.938497543,2.2024571896,1.0527927876,1.6246708632,1.052968502,32.792682648,81.147399902,0.1829527318,27.638580322,2.5261654854,0.0550305247,2307.6147461,515574.4375,6495507.0,-2280.614746
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2307.7667926,1.0,30000.0,12.465720177,18.937364578,2.1361055374,1.1461330652,1.6220372915,1.0870586634,32.934894562,81.341888428,0.1806709021,28.936510086,2.5109400749,0.0496927276,2307.7668457,515574.4375,6495507.0,-2280.766846
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2307.9187926,1.0,30000.0,12.46961689,18.921157837,2.0806546211,1.1700060368,1.6205465794,1.0759575367,32.930496216,81.742912292,0.1732619405,30.904836655,2.4951794147,0.0429453142,2307.9187012,515574.4375,6495507.0,-2280.918701
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2308.0707926,1.0,30000.0,12.468489647,15.427862167,2.0704269409,1.0863391161,1.6210027933,1.0345162153,32.753257751,82.521720886,0.1645885408,32.233570099,2.4961612225,0.0474523716,2308.0708008,515574.4375,6495507.0,-2281.070801
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2308.2227926,1.0,30000.0,12.479207993,13.181928635,2.0894188881,0.9223419428,1.6254891157,1.0000370741,32.429431915,83.118614197,0.1611990929,32.83562088,2.5179452896,0.0500000007,2308.2229004,515574.4375,6495507.0,-2281.2229
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2308.3747926,1.0,30000.0,12.504249573,12.661276817,2.1100058556,0.8802951574,1.6363828182,0.9941003323,32.145183563,82.938339233,0.1646212339,33.541835785,2.5489325523,0.0493234769,2308.3747559,515574.4375,6495507.0,-2281.374756
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2308.5267926,1.0,30000.0,12.55026722,12.733698845,2.1383516788,0.9908627272,1.6546498537,1.0594934225,31.942314148,82.109977722,0.1714495122,34.067863464,2.5735881329,0.0469771996,2308.5268555,515574.4375,6495507.0,-2281.526855
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2308.6787926,1.0,30000.0,12.600237846,12.732048035,2.207463026,1.1211959124,1.6805766821,1.2402143478,31.630393982,81.336616516,0.1789800823,33.876152039,2.5884964466,0.0319103599,2308.6787109,515574.4375,6495507.0,-2281.678711
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2308.8307926,1.0,30000.0,12.61914444,12.753631592,2.3439157009,1.3203710318,1.7104388475,1.496756196,31.173528671,80.629074097,0.1859736592,34.255695343,2.5754976273,0.0136414254,2308.8308105,515574.4375,6495507.0,-2281.830811
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2308.9827926,1.0,30000.0,12.620400429,12.802957535,2.5159683228,1.7196927071,1.7399532795,1.772121191,30.571123123,79.908081055,0.1903150529,36.698272705,2.555888176,0.0060023149,2308.9829102,515574.4375,6495507.0,-2281.98291
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2309.1347926,1.0,30000.0,12.621150017,12.800956726,2.6888258457,2.1279804707,1.7687078714,2.0307075977,29.919927597,80.399101257,0.1890389919,40.515041351,2.5570015907,0.0149545791,2309.1347656,515574.4375,6495507.0,-2282.134766
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2309.2867926,1.0,30000.0,12.616618156,12.799805641,2.8506879807,2.3283946514,1.7962678671,2.2020111084,29.262441635,82.28678894,0.1814049631,44.408058167,2.5639455318,0.0312434975,2309.2868652,515574.4375,6495507.0,-2282.286865
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2309.4387926,1.0,65000.0,12.58873558,12.797616959,2.9687638283,2.3941686153,1.8211991787,2.216296196,28.602258682,84.496574402,0.1732273996,47.820640564,2.5652182102,0.0356838591,2309.4387207,515574.4375,6495507.0,-2282.438721
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2309.5907926,1.0,65000.0,12.551609993,12.727676392,3.0314955711,2.2717998028,1.8402727842,2.0933246613,28.126209259,86.074020386,0.1722425818,50.462005615,2.5701553822,0.0402421355,2309.5908203,515574.4375,6495507.0,-2282.59082
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2309.7427926,1.0,65000.0,12.516785622,12.719557762,3.0778949261,1.9451106787,1.853202343,1.894043684,27.866695404,86.06653595,0.1765292585,51.680480957,2.5803258419,0.0456120409,2309.7426758,515574.4375,6495507.0,-2282.742676
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2309.8947926,1.0,65000.0,12.498542786,12.646131516,3.1418004036,1.625890255,1.8626981974,1.6813513041,27.741592407,84.43825531,0.1790348291,50.462059021,2.5785746574,0.0469999984,2309.8947754,515574.4375,6495507.0,-2282.894775
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2310.0467926,1.0,65000.0,12.500884056,11.009886742,3.2173826694,1.4188408852,1.8721013069,1.5465899706,27.782510757,82.463813782,0.1778510362,46.404212952,2.5721054077,0.0489423797,2310.046875,515574.4375,6495507.0,-2283.046875
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2310.1987926,1.0,65000.0,12.501566887,8.3738508224,3.292298317,1.3602986336,1.8830013275,1.5539492369,27.982700348,80.908203125,0.1729027182,41.266277313,2.5798842907,0.0519339144,2310.1987305,515574.4375,6495507.0,-2283.19873
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2310.3507926,1.0,65000.0,12.510708809,8.3513402939,3.3655974865,1.5169532299,1.8941203356,1.7064275742,28.102556229,80.079368591,0.1673009545,38.725131989,2.5863940716,0.0465761796,2310.3508301,515574.4375,6495507.0,-2283.35083
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2310.5027926,1.0,65000.0,12.516845703,8.3497829437,3.4376046658,1.8520995378,1.9048739672,1.9242172241,28.197649002,79.959724426,0.1649704874,39.07616806,2.5738079548,0.0372388698,2310.5026855,515574.4375,6495507.0,-2283.502686
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2310.6547926,1.0,30000.0,12.481785774,8.3489265442,3.5106213093,2.2551672459,1.9136061668,2.0973830223,28.361221313,79.358810425,0.1652938128,39.176460266,2.5648963451,0.0295420587,2310.6547852,515574.4375,6495507.0,-2283.654785
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2310.8067926,1.0,30000.0,12.440817833,8.3511676788,3.5865507126,2.442769289,1.9183437824,2.1424496174,28.477350235,77.846038818,0.1646839827,38.162784576,2.5628874302,0.0257319789,2310.8068848,515574.4375,6495507.0,-2283.806885
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2310.9587926,1.0,30000.0,12.422507286,8.4287633896,3.6382935047,2.234082222,1.9205914736,2.0282845497,28.71780777,76.371383667,0.1597650796,36.40820694,2.5639474392,0.0351080634,2310.9587402,515574.4375,6495507.0,-2283.95874
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2311.1107926,1.0,30000.0,12.417285919,14.646671295,3.6134927273,1.8466277122,1.9227864742,1.8168225288,29.017707825,75.685050964,0.152471453,34.239589691,2.5755257607,0.0460359789,2311.1108398,515574.4375,6495507.0,-2284.11084
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2311.2627926,1.0,30000.0,12.420865059,19.642057419,3.5270388126,1.4577239752,1.9250261784,1.6134126186,29.142381668,75.644844055,0.146313861,32.791179657,2.5811738968,0.045236554,2311.2626953,515574.4375,6495507.0,-2284.262695
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2311.4147926,1.0,30000.0,12.425087929,19.553892136,3.4145078659,1.3156200647,1.9253234863,1.4792869091,29.136201859,76.160415649,0.1432448924,31.989128113,2.5802109241,0.0504878163,2311.4147949,515574.4375,6495507.0,-2284.414795
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2311.5667926,1.0,30000.0,12.428684235,19.488666534,3.2579684258,1.4363158941,1.9195142984,1.4313715696,29.13061142,76.873794556,0.1439023316,31.323669434,2.5791008472,0.059969008,2311.5668945,515574.4375,6495507.0,-2284.566895
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2311.7187926,1.0,30000.0,12.431287766,19.487417221,3.0995020866,1.4867284298,1.908621788,1.4505624771,29.070711136,77.532844543,0.1447308809,31.448602676,2.576849699,0.0568113066,2311.71875,515574.4375,6495507.0,-2284.71875
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2311.8707926,1.0,30000.0,12.429353714,19.592353821,3.0034930706,1.4808559418,1.8970043659,1.4494812489,28.923194885,78.333282471,0.1409077793,32.548961639,2.5690395832,0.0443674177,2311.8708496,515574.4375,6495507.0,-2284.87085
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2312.0227926,1.0,30000.0,12.414093018,21.69260788,2.948376894,1.4843486547,1.8853741884,1.3836197853,28.767301559,79.4585495,0.1368133426,33.979263306,2.5510947704,0.0310261436,2312.0227051,515574.4375,6495507.0,-2285.022705
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2312.1747926,1.0,30000.0,12.399622917,21.796041489,2.8949346542,1.3699450493,1.8737221956,1.2995448112,28.61028862,80.546325684,0.1414765567,35.53320694,2.5366575718,0.0198950246,2312.1748047,515574.4375,6495507.0,-2285.174805
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2312.3267926,1.0,30000.0,12.409049034,21.670776367,2.8398814201,1.1512107849,1.8614897728,1.2342077494,28.553928375,80.889541626,0.1513880789,36.93655777,2.5312883854,0.0166082419,2312.3269043,515574.4375,6495507.0,-2285.326904
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2312.4787926,1.0,30000.0,12.415891647,21.666591644,2.7795517445,1.0657615662,1.847769022,1.1987740993,28.798389435,79.958328247,0.1566673815,37.301994324,2.5318994522,0.0206359085,2312.4787598,515574.4375,6495507.0,-2285.47876
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2312.6307926,1.0,30000.0,12.415140152,21.664140701,2.7142100334,1.1749731302,1.8329026699,1.2121245861,29.257480621,78.810531616,0.1571309417,36.31388855,2.5413002968,0.0272193365,2312.6308594,515574.4375,6495507.0,-2285.630859
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2312.7827926,1.0,30000.0,12.420844078,21.545866013,2.6477892399,1.2924362421,1.8180463314,1.252587676,29.587862015,78.568191528,0.1569419801,34.987499237,2.5576314926,0.0347989537,2312.7827148,515574.4375,6495507.0,-2285.782715
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2312.9347926,1.0,30000.0,12.424125671,20.452703476,2.5815427303,1.3569344282,1.8031938076,1.2741496563,29.627061844,79.102401733,0.1587494016,35.070846558,2.5738809109,0.0439761281,2312.9348145,515574.4375,6495507.0,-2285.934814
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2313.0867926,1.0,30000.0,12.427825928,18.368379593,2.5213823318,1.3202415705,1.7883274555,1.2563307285,29.451728821,80.098243713,0.1654255241,36.78704834,2.5717449188,0.0438325033,2313.0869141,515574.4375,6495507.0,-2286.086914
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2313.2387926,1.0,30000.0,12.434829712,17.815099716,2.4800169468,1.1938215494,1.7743674517,1.1967738867,29.338941574,81.362304688,0.1750668883,38.179180145,2.5391671658,0.0297310967,2313.2387695,515574.4375,6495507.0,-2286.23877
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2313.3907926,1.0,30000.0,12.437815666,17.67583847,2.4532186985,1.1322308779,1.7628843784,1.1205830574,29.381319046,82.672653198,0.181406334,38.235229492,2.5096244812,0.0219999999,2313.3908691,515574.4375,6495507.0,-2286.390869
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2313.5427926,1.0,30000.0,12.440203667,17.657911301,2.4264559746,1.0479168892,1.7530722618,1.0628020763,29.502262115,83.335067749,0.1819015145,37.589805603,2.4975762367,0.0284568332,2313.5427246,515574.4375,6495507.0,-2286.542725
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2313.6947926,1.0,30000.0,12.441550255,17.60008049,2.3996825218,0.9773542881,1.7445360422,1.0324016809,29.756248474,83.328460693,0.1788872629,36.683986664,2.4922306538,0.0324152708,2313.6948242,515574.4375,6495507.0,-2286.694824
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2313.8467926,1.0,30000.0,12.442337036,17.630840302,2.3753912449,1.0112068653,1.7395564318,1.0240000486,30.011983871,83.063667297,0.1768401414,35.563430786,2.4869184494,0.0273402259,2313.8466797,515574.4375,6495507.0,-2286.84668
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2313.9987926,1.0,30000.0,12.440402031,17.668216705,2.3827166557,1.0264930725,1.7391575575,1.0360642672,30.055854797,82.717018127,0.178057462,34.664409637,2.4935839176,0.0280550104,2313.9987793,515574.4375,6495507.0,-2286.998779
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2314.1507926,1.0,30000.0,12.438406944,17.667045593,2.4713597298,1.0650891066,1.7440699339,1.0570025444,30.024686813,81.909210205,0.1806717217,34.305786133,2.5108811855,0.0327290706,2314.1508789,515574.4375,6495507.0,-2287.150879
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2314.3027926,1.0,30000.0,12.434762001,17.665157318,2.619562149,1.08104074,1.7526729107,1.1138205528,30.045452118,81.212142944,0.1829039305,33.099872589,2.5241906643,0.0340000018,2314.3027344,515574.4375,6495507.0,-2287.302734
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2314.4547926,1.0,30000.0,12.429162979,17.662931442,2.766711235,1.079149127,1.7626029253,1.2435610294,30.06486702,80.909919739,0.1826588362,30.737760544,2.5356314182,0.0380029082,2314.454834,515574.4375,6495507.0,-2287.454834
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2314.6067926,1.0,30000.0,12.430262566,17.701345444,2.894061327,1.2526800632,1.7724575996,1.3911232948,30.090990067,80.314758301,0.1776913106,29.435438156,2.5505878925,0.0455494076,2314.6066895,515574.4375,6495507.0,-2287.606689
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2314.7587926,1.0,30000.0,12.43661499,17.778377533,2.9633152485,1.6389826536,1.7817561626,1.4864598513,29.965858459,78.930328369,0.1732444316,29.033937454,2.5588719845,0.0456056297,2314.7587891,515574.4375,6495507.0,-2287.758789
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2314.9107926,1.0,30000.0,12.436303139,17.814954758,2.9830887318,1.8182643652,1.7916855812,1.5529891253,29.67956543,77.390419006,0.1708998978,28.544900894,2.5512497425,0.0396191701,2314.9108887,515574.4375,6495507.0,-2287.910889
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2315.0627926,1.0,30000.0,12.445687294,17.87966156,3.0020270348,1.5365147591,1.8022093773,1.6447612047,29.44225502,76.932304382,0.1686479449,28.600500107,2.5424556732,0.0364387855,2315.0627441,515574.4375,6495507.0,-2288.062744
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2315.2147926,1.0,30000.0,12.485010147,17.878479004,3.0369358063,1.382917285,1.8148412704,1.7531993389,29.274311066,77.466918945,0.1673419625,29.61289978,2.5458436012,0.0371179171,2315.2148438,515574.4375,6495507.0,-2288.214844
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2315.3667926,1.0,30000.0,12.538363457,17.876195908,3.0968952179,1.7759884596,1.8283824921,1.8703368902,29.058282852,78.169334412,0.1630458385,31.924274445,2.5631127357,0.0402232483,2315.3666992,515574.4375,6495507.0,-2288.366699
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2315.5187926,1.0,30000.0,12.569708824,17.87405014,3.1708333492,2.2632386684,1.839802146,2.0201661587,28.776453018,78.997535706,0.1589863896,34.70741272,2.5842635632,0.0464227498,2315.5187988,515574.4375,6495507.0,-2288.518799
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2315.6707926,1.0,65030.0,12.577911377,17.872903824,3.2606942654,2.3091788292,1.8518533707,2.1455743313,28.435377121,80.376205444,0.1626254767,37.775993347,2.6012885571,0.0500000007,2315.6708984,515574.4375,6495507.0,-2288.670898
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2315.8227926,1.0,65030.0,12.577953339,17.795816422,3.4053142071,2.1464369297,1.868183732,2.1441488266,27.995882034,81.508468628,0.169475168,41.845230103,2.6033010483,0.0428716987,2315.8227539,515574.4375,6495507.0,-2288.822754
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2315.9747926,1.0,65030.0,12.566457748,16.621030807,3.5948395729,2.0965094566,1.8815978765,2.0306417942,27.648035049,81.787414551,0.1710620224,44.649753571,2.5943260193,0.0331835933,2315.9748535,515574.4375,6495507.0,-2288.974854
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2316.1267926,1.0,65030.0,12.513799667,16.13082695,3.7624833584,1.9656807184,1.884718895,1.9167081118,27.6055336,81.07346344,0.1716037393,43.63495636,2.5870735645,0.0321688615,2316.126709,515574.4375,6495507.0,-2289.126709
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2316.2787926,1.0,65030.0,12.453310966,15.956838608,3.8482778072,1.7529526949,1.883789897,1.8893787861,27.802137375,80.104759216,0.1727875024,40.018497467,2.5805749893,0.0383196734,2316.2788086,515574.4375,6495507.0,-2289.278809
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2316.4307926,1.0,65030.0,12.456710815,15.89984417,3.7688810825,1.6920098066,1.8812022209,1.9676119089,28.052274704,78.634468079,0.1673051864,36.164581299,2.575958252,0.0457639173,2316.4309082,515574.4375,6495507.0,-2289.430908
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2316.5827926,1.0,65030.0,12.473373413,15.846637726,3.5569264889,1.9614771605,1.8754525185,2.0996408463,28.270021439,77.002388,0.1594408303,33.099430084,2.5728509426,0.0516729467,2316.5827637,515574.4375,6495507.0,-2289.582764
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2316.7347926,1.0,65030.0,12.476290703,15.84527874,3.3305428028,2.4373152256,1.8649082184,2.1818568707,28.38322258,75.345832825,0.1568109244,30.812681198,2.5635347366,0.0561263487,2316.7348633,515574.4375,6495507.0,-2289.734863
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2316.8867926,1.0,30000.0,12.464706421,15.644390106,3.1004252434,2.5633485317,1.8488744497,2.1198949814,28.387788773,73.918823242,0.1562945694,28.912643433,2.5424180031,0.0527066886,2316.8867188,515574.4375,6495507.0,-2289.886719
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2317.0387926,1.0,30000.0,12.44815731,10.766389847,2.8930385113,2.1467909813,1.8268967867,1.889141798,28.473218918,73.024612427,0.1523164958,27.661039352,2.5137350559,0.0390397348,2317.0388184,515574.4375,6495507.0,-2290.038818
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2317.1907926,1.0,30000.0,12.435943604,10.765264511,2.7114288807,1.4867949486,1.8016630411,1.5623642206,28.699028015,73.956459045,0.14865309,28.676179886,2.4951562881,0.0299503636,2317.1906738,515574.4375,6495507.0,-2290.190674
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2317.3427926,1.0,30000.0,12.438204765,10.763057709,2.5162811279,1.0136278868,1.7802461386,1.2705751657,28.84907341,76.332687378,0.1551586688,31.772680283,2.4963610172,0.0326520763,2317.3427734,515574.4375,6495507.0,-2290.342773
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2317.4947926,1.0,30000.0,12.441368103,10.760778427,2.3037605286,0.9462794065,1.7626521587,1.1082911491,28.830936432,78.393211365,0.1724798679,34.174228668,2.5094525814,0.0396309197,2317.494873,515574.4375,6495507.0,-2290.494873
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2317.6467926,1.0,30000.0,12.44790554,10.759572983,2.1422941685,1.0663751364,1.7497494221,1.0839073658,28.783121109,79.93522644,0.1929053068,34.641979218,2.5246274471,0.0430000015,2317.6467285,515574.4375,6495507.0,-2290.646729
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2317.7987926,1.0,30000.0,12.466162682,10.757718086,2.0946269035,1.1641870737,1.7439334393,1.1448068619,28.736379623,80.68611908,0.2085645795,33.9728508,2.5333669186,0.0358013399,2317.7988281,515574.4375,6495507.0,-2290.798828
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2317.9507926,1.0,30000.0,12.478193283,15.049823761,2.132550478,1.2043083906,1.7443940639,1.2315557003,28.538181305,81.014060974,0.2143345773,33.410427094,2.5300216675,0.0208221693,2317.9506836,515574.4375,6495507.0,-2290.950684
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2318.1027926,1.0,30000.0,12.480360985,15.231481552,2.1928100586,1.2572566271,1.7465904951,1.2986534834,28.275802612,80.931297302,0.2121300548,33.771377563,2.518655777,0.0074111805,2318.1027832,515574.4375,6495507.0,-2291.102783
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2318.2547926,1.0,30000.0,12.48158741,15.229977608,2.2541656494,1.393337965,1.749001503,1.3315192461,28.121242523,81.246124268,0.2061243206,34.419834137,2.5044424534,0.0055407267,2318.2548828,515574.4375,6495507.0,-2291.254883
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2318.4067926,1.0,30000.0,12.482696533,15.232833862,2.3165123463,1.4394102097,1.7536283731,1.3375086784,27.96036911,81.831733704,0.2005036026,35.219333649,2.5037562847,0.0170569867,2318.4067383,515574.4375,6495507.0,-2291.406738
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2318.5587926,1.0,30000.0,12.482964516,15.322396278,2.3813667297,1.3274210691,1.760917902,1.3097105026,27.748903275,82.433143616,0.1969191432,36.256271362,2.5221009254,0.0315065421,2318.5588379,515574.4375,6495507.0,-2291.558838
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2318.7107926,1.0,30000.0,12.484148026,16.206315994,2.4494595528,1.2456325293,1.7703284025,1.2569196224,27.634004593,82.598373413,0.1919778436,36.071414948,2.5393776894,0.0439693555,2318.7106934,515574.4375,6495507.0,-2291.710693
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2318.8627926,1.0,30000.0,12.495947838,23.925739288,2.5150427818,1.1764444113,1.7822858095,1.2206443548,27.708932877,82.612983704,0.1844673306,34.96169281,2.5491678715,0.0569326617,2318.862793,515574.4375,6495507.0,-2291.862793
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2319.0147926,1.0,30000.0,12.519013405,24.43759346,2.5733103752,1.1516387463,1.7969464064,1.2295962572,27.846464157,82.170669556,0.1783128977,34.057884216,2.5664722919,0.068929337,2319.0148926,515574.4375,6495507.0,-2292.014893
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2319.1667926,1.0,30000.0,12.527119637,24.435464859,2.6227507591,1.229665041,1.8118437529,1.2828967571,27.834957123,81.662910461,0.179447934,33.008808136,2.5700178146,0.0642021596,2319.166748,515574.4375,6495507.0,-2292.166748
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2319.3187926,1.0,30000.0,12.538902283,24.431774139,2.6695907116,1.3341076374,1.8267718554,1.3590787649,27.659475327,80.65700531,0.1817953736,32.016902924,2.5565624237,0.0520527288,2319.3188477,515574.4375,6495507.0,-2292.318848
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2319.4707926,1.0,30000.0,12.547782898,24.427516937,2.7210063934,1.4718608856,1.8418341875,1.4230281115,27.429697037,79.641967773,0.1770239621,30.683507919,2.5584099293,0.0519382469,2319.4707031,515574.4375,6495507.0,-2292.470703
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2319.6227926,1.0,30000.0,12.54863739,24.424982071,2.7910273075,1.5405884981,1.85788095,1.4642349482,27.153245926,79.578407288,0.1702336818,28.724802017,2.5612974167,0.0467654206,2319.6228027,515574.4375,6495507.0,-2292.622803
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2319.7747926,1.0,30000.0,12.560493469,24.421806335,2.8767764568,1.4783935547,1.8752514124,1.5043363571,26.771629333,79.430328369,0.1654041708,27.376264572,2.5516486168,0.0332394131,2319.7749023,515574.4375,6495507.0,-2292.774902
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,2319.9267926,1.0,30000.0,12.564788818,25.052249908,2.9517812729,1.4448626041,1.8936747313,1.5644171238,26.285524368,78.974197388,0.1598703265,27.142379761,2.5449209213,0.0231837761,2319.9267578,515574.4375,6495507.0,-2292.926758
