source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROPA,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1918.688,,,,30.448160172,3.8039786816,4.223069191,92.905662537,0.2383621782,2.5230896473,192.75210571,2.5230896473,2.5230896473,1918.6879883,556070.25,6810854.5,-1893.690308
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1918.84,,,,25.518798828,4.4372024536,4.7651925087,90.863395691,0.2462242991,2.5178666115,199.66981506,2.5178663731,2.5178663731,1918.8399658,556070.25,6810854.5,-1893.842285
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1918.992,,,,20.589439392,4.4885392189,4.5048279762,88.117538452,0.2570778131,2.5251345634,199.87063599,2.525134325,2.525134325,1918.9919434,556070.25,6810854.5,-1893.994141
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1919.144,,,,20.497039795,4.945936203,5.0117621422,86.194786072,0.2576649487,2.5160410404,198.81532288,2.5160346031,2.5160346031,1919.144043,556070.25,6810854.5,-1894.146118
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1919.296,,,,20.673360825,7.0037002563,5.7549257278,86.122543335,0.2519957125,2.4997246265,197.64215088,2.4997212887,2.4997212887,1919.2960205,556070.25,6810854.5,-1894.298096
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1919.448,,,,20.849679947,9.0415725708,6.7946190834,87.816352844,0.2404669076,2.492002964,193.71481323,2.4920022488,2.4920022488,1919.447998,556070.25,6810854.5,-1894.450073
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1919.6,,,,21.025999069,7.4266314507,6.1756544113,90.234207153,0.2309167236,2.4945306778,187.08509827,2.4945328236,2.4945328236,1919.5999756,556070.25,6810854.5,-1894.601929
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1919.752,,,,21.202320099,5.3559732437,4.4977488518,92.108200073,0.224884972,2.5085539818,178.66217041,2.5085575581,2.5085575581,1919.7519531,556070.25,6810854.5,-1894.753906
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1919.904,,,,21.378639221,5.3137760162,4.3952326775,92.767921448,0.2198465914,2.5221829414,178.30882263,2.5221841335,2.5221841335,1919.9040527,556070.25,6810854.5,-1894.905884
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1920.056,,,,21.449680328,5.0271320343,4.4489312172,92.4324646,0.2191231549,2.5246133804,183.73829651,2.524613142,2.524613142,1920.0560303,556070.25,6810854.5,-1895.057739
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1920.208,,,,21.340240479,5.0698466301,4.6903791428,91.722610474,0.2203180343,2.5207691193,194.01292419,2.520768404,2.520768404,1920.2080078,556070.25,6810854.5,-1895.209717
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1920.36,,,,21.230800629,5.2837495804,4.8383975029,91.04611969,0.2273357213,2.51649189,198.09155273,2.51649189,2.51649189,1920.3599854,556070.25,6810854.5,-1895.361694
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1920.512,,,,21.121360779,5.3995642662,5.2339372635,90.449523926,0.2396956831,2.5156505108,195.14303589,2.5156505108,2.5156505108,1920.5119629,556070.25,6810854.5,-1895.513672
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1920.664,,,,21.011920929,5.5616092682,5.5077781677,89.917274475,0.2408355176,2.515106678,195.12631226,2.515106678,2.515106678,1920.6639404,556070.25,6810854.5,-1895.665527
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1920.816,,,,20.902481079,5.2766385078,5.3239283562,89.526260376,0.2308290303,2.510890007,194.66604614,2.5108902454,2.5108902454,1920.81604,556070.25,6810854.5,-1895.817505
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1920.968,,,,20.793041229,4.9156656265,5.2904129028,89.293289185,0.2229781002,2.5077912807,192.77154541,2.5077912807,2.5077912807,1920.9680176,556070.25,6810854.5,-1895.969482
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1921.12,,,,21.216400146,5.5833377838,5.3695449829,89.340927124,0.227765739,2.5133032799,184.04789734,2.5133025646,2.5133025646,1921.1199951,556070.25,6810854.5,-1896.12146
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1921.272,,,,21.781839371,6.362663269,5.3511137962,90.286949158,0.2383104116,2.5246303082,176.75401306,2.5246288776,2.5246288776,1921.2719727,556070.25,6810854.5,-1896.273315
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1921.424,,,,22.347280502,5.5937728882,4.9720478058,92.511985779,0.2430143207,2.5310833454,178.27987671,2.5310838223,2.5310838223,1921.4239502,556070.3125,6810854.5,-1896.425293
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1921.576,,,,22.912719727,4.5408840179,4.4033155441,94.847419739,0.2441589236,2.5347003937,183.70809937,2.5347018242,2.5347018242,1921.5760498,556070.3125,6810854.5,-1896.577271
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1921.728,,,,23.478160858,4.3062705994,4.2069334984,95.404975891,0.2448781431,2.5409171581,188.18585205,2.5409181118,2.5409181118,1921.7280273,556070.3125,6810854.5,-1896.729126
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1921.88,,,,24.043600082,3.84958148,4.0275888443,93.655136108,0.2458351403,2.5388646126,185.10725403,2.5388624668,2.5388624668,1921.8800049,556070.3125,6810854.5,-1896.881104
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1922.032,,,,24.129999161,3.8677845001,3.9105107784,90.542701721,0.2512580752,2.5156190395,186.81848145,2.5156154633,2.5156154633,1922.0319824,556070.3125,6810854.5,-1897.033081
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1922.184,,,,22.420000076,4.577234745,5.468603611,87.293106079,0.2599479854,2.479642868,191.79396057,2.4796388149,2.4796388149,1922.18396,556070.3125,6810854.5,-1897.185059
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1922.336,,,,20.709999084,5.5332512856,11.372471809,84.962806702,0.2654929757,2.4552898407,193.05867004,2.4552893639,2.4552893639,1922.3360596,556070.3125,6810854.5,-1897.337036
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1922.488,,,,19.0,5.829272747,12.07639122,84.219459534,0.2602438331,2.4549276829,188.15107727,2.4549283981,2.4549283981,1922.4880371,556070.3125,6810854.5,-1897.488892
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1922.64,,,,17.289999008,6.0675215721,6.4860043526,84.91796875,0.2488915771,2.4715569019,187.34562683,2.4715561867,2.4715561867,1922.6400146,556070.3125,6810854.5,-1897.640869
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1922.792,,,,15.579999924,6.8116550446,6.8421926498,86.457176208,0.2397953421,2.4854063988,191.11442566,2.4854061604,2.4854061604,1922.7919922,556070.3125,6810854.5,-1897.792847
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1922.944,,,,13.869999886,7.7552781105,7.0406041145,88.375511169,0.2305539101,2.4938061237,194.34213257,2.4938049316,2.4938049316,1922.9439697,556070.3125,6810854.5,-1897.944702
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1923.096,,,,12.903999329,7.3537125587,6.2572855949,90.30330658,0.2237768471,2.5088768005,195.88223267,2.50887537,2.50887537,1923.0959473,556070.3125,6810854.5,-1898.09668
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1923.248,,,,12.371999741,5.1608185768,5.275759697,91.810287476,0.217514202,2.5271346569,197.84342957,2.5271322727,2.5271322727,1923.2480469,556070.3125,6810854.5,-1898.248657
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1923.4,,,,11.840000153,4.8988351822,5.0003204346,92.37399292,0.2158447057,2.536031723,198.60708618,2.5360319614,2.5360319614,1923.4000244,556070.3125,6810854.5,-1898.400513
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1923.552,,,,11.307999611,4.94094944,4.5168671608,91.5548172,0.2186720222,2.5306074619,195.8366394,2.5306038857,2.5306038857,1923.552002,556070.3125,6810854.5,-1898.55249
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1923.704,,,,10.776000023,5.031411171,4.7150397301,89.473739624,0.2224527448,2.518474102,191.88745117,2.5184726715,2.5184726715,1923.7039795,556070.3125,6810854.5,-1898.704468
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1923.856,,,,10.243999481,5.0441226959,4.6624002457,86.594390869,0.2276129425,2.5133845806,188.75596619,2.513384819,2.513384819,1923.855957,556070.3125,6810854.5,-1898.856323
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1924.008,,,,9.8160800934,7.0604610443,4.9676566124,83.276916504,0.2301170081,2.5142042637,181.98719788,2.5142042637,2.5142042637,1924.0080566,556070.3125,6810854.5,-1899.008423
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1924.16,,,,11.261599541,23.183059692,6.6702275276,80.77596283,0.2311059386,2.510985136,174.07469177,2.5109839439,2.5109839439,1924.1600342,556070.3125,6810854.5,-1899.160278
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1924.312,,,,12.707119942,29.832639694,7.2614555359,80.758972168,0.2308860272,2.5132391453,168.71562195,2.5132393837,2.5132393837,1924.3120117,556070.3125,6810854.5,-1899.312256
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1924.464,,,,14.152640343,8.8195381165,5.9932103157,83.014068604,0.2176885158,2.5508422852,169.2562561,2.5508460999,2.5508460999,1924.4639893,556070.3125,6810854.5,-1899.464233
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1924.616,,,,15.59815979,5.6934285164,5.8446645737,85.884346008,0.196680367,2.6069867611,175.87940979,2.6069843769,2.6069843769,1924.6159668,556070.3125,6810854.5,-1899.616089
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1924.768,,,,17.043680191,6.4685125351,6.6156053543,88.254821777,0.1826025993,2.6251657009,184.29386902,2.6251657009,2.6251657009,1924.7679443,556070.3125,6810854.5,-1899.768066
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1924.92,,,,18.489200592,6.349178791,5.4849543571,90.09728241,0.1819298416,2.5900862217,186.25704956,2.5900931358,2.5900931358,1924.9200439,556070.3125,6810854.5,-1899.920044
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1925.072,,,,20.386880875,5.6018004417,4.8189287186,91.688049316,0.1953333318,2.5370132923,187.58059692,2.5370161533,2.5370161533,1925.0720215,556070.3125,6810854.5,-1900.071899
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1925.224,,,,22.786960602,4.8059821129,4.5137572289,92.87336731,0.2073879242,2.502453804,185.10307312,2.502456665,2.502456665,1925.223999,556070.3125,6810854.5,-1900.223877
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1925.376,,,,25.187040329,4.8543777466,4.3917088509,93.194831848,0.21948497,2.4885561466,186.18411255,2.4885542393,2.4885542393,1925.3759766,556070.3125,6810854.5,-1900.375854
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1925.528,,,,27.587120056,4.6513104439,3.9936618805,92.253334045,0.2257198542,2.4780669212,191.23735046,2.4780642986,2.4780642986,1925.5279541,556070.3125,6810854.5,-1900.52771
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1925.68,,,,29.987199783,4.4280347824,3.8756275177,90.273094177,0.2327884436,2.4758291245,198.51730347,2.4758307934,2.4758307934,1925.6800537,556070.3125,6810854.5,-1900.67981
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1925.832,,,,32.38727951,5.1695222855,4.6326589584,88.187843323,0.2347339243,2.4934649467,201.2406311,2.4934699535,2.4934699535,1925.8320313,556070.3125,6810854.5,-1900.831665
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1925.984,,,,34.787361145,6.0666518211,5.9077019691,86.725669861,0.2324317694,2.5144889355,193.97683716,2.5144896507,2.5144896507,1925.9840088,556070.3125,6810854.5,-1900.983643
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1926.136,,,,32.462799072,5.7444705963,6.0162439346,86.184593201,0.224494487,2.5210139751,185.53994751,2.5210134983,2.5210134983,1926.1359863,556070.3125,6810854.5,-1901.13562
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1926.288,,,,29.582401276,5.4494438171,5.7171945572,86.678886414,0.2175260633,2.5143857002,182.23132324,2.5143857002,2.5143857002,1926.2879639,556070.3125,6810854.5,-1901.287476
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1926.44,,,,26.701999664,5.6632514,5.7428455353,87.550788879,0.212543413,2.5008685589,179.59761047,2.5008673668,2.5008673668,1926.4399414,556070.3125,6810854.5,-1901.439453
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1926.592,,,,23.82159996,5.5868453979,5.4528441429,87.663330078,0.2144347131,2.4905641079,178.34156799,2.4905641079,2.4905641079,1926.592041,556070.3125,6810854.5,-1901.591431
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1926.744,,,,20.941200256,4.8451156616,4.6660342216,86.80657196,0.2178491354,2.4919278622,178.28308105,2.4919278622,2.4919278622,1926.7440186,556070.3125,6810854.5,-1901.743286
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1926.896,,,,18.060800552,4.1227073669,4.4575176239,85.65309906,0.2203624547,2.4905669689,182.11338806,2.4905683994,2.4905683994,1926.8959961,556070.3125,6810854.5,-1901.895264
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1927.048,,,,16.543119431,4.6180458069,6.0938944817,85.015388489,0.2191296667,2.4818174839,189.55256653,2.4818177223,2.4818177223,1927.0479736,556070.3125,6810854.5,-1902.047241
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1927.2,,,,17.978000641,9.1570777893,8.7784023285,85.839530945,0.2196977586,2.4869637489,192.33728027,2.4869589806,2.4869589806,1927.1999512,556070.3125,6810854.5,-1902.199097
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1927.352,,,,19.412879944,11.392799377,6.5897459984,87.828155518,0.2210000008,2.5246236324,192.25460815,2.5246164799,2.5246164799,1927.3520508,556070.3125,6810854.5,-1902.351196
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1927.504,,,,20.847761154,4.5980243683,6.25355196,89.539505005,0.2213092148,2.5764803886,186.02604675,2.5764732361,2.5764732361,1927.5040283,556070.3125,6810854.5,-1902.503052
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1927.656,,,,22.282640457,4.8266277313,5.8816690445,90.348152161,0.2192036659,2.5734593868,184.10652161,2.5734531879,2.5734531879,1927.6560059,556070.375,6810854.5,-1902.655029
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1927.808,,,,23.71751976,4.1752500534,4.7171936035,90.157409668,0.2111542523,2.5214416981,184.0997467,2.5214345455,2.5214345455,1927.8079834,556070.375,6810854.5,-1902.807007
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1927.96,,,,25.15240097,3.776673317,4.506187439,89.364135742,0.2054319978,2.4995172024,184.45957947,2.4995174408,2.4995174408,1927.9599609,556070.375,6810854.5,-1902.958862
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1928.112,,,,24.664239883,3.7212603092,4.2399396896,88.875328064,0.2072675526,2.5057666302,179.26638794,2.5057675838,2.5057675838,1928.1120605,556070.375,6810854.5,-1903.11084
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1928.264,,,,23.489280701,3.8726704121,6.3527579308,88.722862244,0.2173207551,2.5058953762,176.23655701,2.5058956146,2.5058956146,1928.2640381,556070.375,6810854.5,-1903.262817
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1928.416,,,,22.314319611,4.0945515633,8.8385162354,87.890037537,0.2298188508,2.4944660664,176.30757141,2.4944651127,2.4944651127,1928.4160156,556070.375,6810854.5,-1903.414795
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1928.568,,,,21.139360428,4.5622406006,4.3008933067,85.456703186,0.2308215201,2.4891245365,180.79637146,2.4891235828,2.4891235828,1928.5679932,556070.375,6810854.5,-1903.56665
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1928.72,,,,19.964399338,6.3965945244,5.3565034866,82.009017944,0.2255132198,2.4987959862,180.13615417,2.4987962246,2.4987962246,1928.7199707,556070.375,6810854.5,-1903.718628
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1928.872,,,,18.789440155,6.9303088188,6.3209028244,79.506019592,0.2196082175,2.5060763359,172.4666748,2.5060760975,2.5060760975,1928.8719482,556070.375,6810854.5,-1903.870483
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1929.024,,,,17.804559708,6.8884019852,6.8810491562,78.7292099,0.2252355814,2.5099995136,163.28190613,2.5099990368,2.5099990368,1929.0240479,556070.375,6810854.5,-1904.022461
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1929.176,,,,17.833438873,6.5874023438,6.7723479271,78.857582092,0.2271860987,2.5166189671,155.52632141,2.5166182518,2.5166182518,1929.1760254,556070.375,6810854.5,-1904.174438
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1929.328,,,,17.862319946,6.5706524849,6.3757324219,79.197662354,0.2124182582,2.5197741985,153.89750671,2.5197737217,2.5197737217,1929.3280029,556070.375,6810854.5,-1904.326416
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1929.48,,,,17.891199112,6.8309412003,6.4668793678,79.610725403,0.1919756681,2.5256493092,156.79118347,2.5256466866,2.5256466866,1929.4799805,556070.375,6810854.5,-1904.478271
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1929.632,,,,17.920080185,6.3169112206,6.3719153404,80.490203857,0.1777563095,2.5340881348,160.24914551,2.53408885,2.53408885,1929.631958,556070.375,6810854.5,-1904.630249
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1929.784,,,,17.948959351,6.1130828857,6.5097732544,82.472007751,0.1732508689,2.5397439003,162.47764587,2.5397443771,2.5397443771,1929.7840576,556070.375,6810855.0,-1904.782227
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1929.936,,,,17.977840424,6.7738232613,6.6121406555,85.757865906,0.1719998121,2.5410850048,163.7151947,2.5410850048,2.5410850048,1929.9360352,556070.375,6810855.0,-1904.934082
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1930.088,,,,18.386878967,4.7682023048,4.9286556244,89.156204224,0.1798610538,2.534263134,172.03553772,2.5342605114,2.5342605114,1930.0880127,556070.375,6810855.0,-1905.08606
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1930.24,,,,19.072399139,4.1384029388,4.5779089928,90.833374023,0.1941073835,2.520357132,180.78117371,2.520357132,2.520357132,1930.2399902,556070.375,6810855.0,-1905.238037
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1930.392,,,,19.757919312,4.5415248871,4.5195431709,90.905418396,0.20832856,2.5179748535,188.07281494,2.5179758072,2.5179758072,1930.3919678,556070.375,6810855.0,-1905.389893
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1930.544,,,,20.443439484,4.8544917107,4.5402050018,91.040458679,0.2169456184,2.5265612602,191.87962341,2.5265610218,2.5265610218,1930.5439453,556070.375,6810855.0,-1905.54187
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1930.696,,,,21.128959656,4.2733774185,4.1878376007,91.901542664,0.2213423103,2.5264458656,192.67793274,2.5264456272,2.5264456272,1930.6960449,556070.375,6810855.0,-1905.693848
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1930.848,,,,21.814479828,3.8539106846,4.4154987335,92.887123108,0.2334443182,2.5181398392,191.02980042,2.5181412697,2.5181412697,1930.8480225,556070.375,6810855.0,-1905.845825
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1931.0,,,,22.5,3.4570908546,4.3854107857,93.207450867,0.2431931198,2.5111393929,186.95545959,2.5111396313,2.5111396313,1931.0,556070.375,6810855.0,-1905.997681
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1931.152,,,,22.062240601,3.7323434353,4.6775960922,92.362182617,0.2536265552,2.5074191093,188.70573425,2.5074193478,2.5074193478,1931.1519775,556070.375,6810855.0,-1906.149658
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1931.304,,,,21.624481201,4.364481926,5.1462936401,90.57938385,0.250926584,2.5067834854,190.11804199,2.5067834854,2.5067834854,1931.3039551,556070.375,6810855.0,-1906.301514
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1931.456,,,,21.186719894,4.7044301033,5.708609581,88.8099823,0.2480696589,2.5073857307,187.65513611,2.5073852539,2.5073852539,1931.4560547,556070.375,6810855.0,-1906.453491
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1931.608,,,,20.748960495,4.7121415138,5.5932526588,87.920906067,0.2469815761,2.5074720383,184.8165741,2.5074717999,2.5074717999,1931.6080322,556070.375,6810855.0,-1906.605347
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1931.76,,,,20.311201096,5.0345082283,5.465898037,88.139007568,0.2465082258,2.5021884441,182.07487488,2.5021862984,2.5021862984,1931.7600098,556070.375,6810855.0,-1906.757324
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1931.912,,,,19.873441696,5.5312185287,5.3089962006,89.147171021,0.2449527979,2.4932882786,183.00523376,2.4932882786,2.4932882786,1931.9119873,556070.375,6810855.0,-1906.909302
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1932.064,,,,20.427680969,5.7901682854,4.9508085251,90.587753296,0.2392899394,2.4895939827,180.00227356,2.4895939827,2.4895939827,1932.0639648,556070.375,6810855.0,-1907.061157
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1932.216,,,,22.345920563,5.3767719269,4.832259655,92.076980591,0.2360256165,2.4889850616,180.18618774,2.4889850616,2.4889850616,1932.2159424,556070.375,6810855.0,-1907.213135
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1932.368,,,,24.264162064,4.8152289391,4.4022254944,92.898338318,0.2311061323,2.488022089,179.84449768,2.488022089,2.488022089,1932.368042,556070.375,6810855.0,-1907.365112
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1932.52,,,,26.182401657,3.8217704296,3.886920929,92.674156189,0.2280032486,2.4876971245,183.73306274,2.4876971245,2.4876971245,1932.5200195,556070.375,6810855.0,-1907.51709
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1932.672,,,,28.100641251,3.9912879467,4.4492464066,91.927368164,0.2240675688,2.4892840385,185.17845154,2.489284277,2.489284277,1932.6719971,556070.375,6810855.0,-1907.668945
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1932.824,,,,30.018880844,4.4203190804,4.6866292953,91.265182495,0.2284106165,2.4988064766,187.8381958,2.4988031387,2.4988031387,1932.8239746,556070.375,6810855.0,-1907.820923
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1932.976,,,,31.937122345,4.8880109787,5.023396492,90.972602844,0.2351687402,2.5124454498,188.99310303,2.5124452114,2.5124452114,1932.9759521,556070.375,6810855.0,-1907.972778
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1933.128,,,,31.264640808,4.4202494621,4.821015358,91.319984436,0.2403241098,2.5157263279,190.12770081,2.5157282352,2.5157282352,1933.1280518,556070.375,6810855.0,-1908.124756
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1933.28,,,,30.106401443,3.5080065727,4.4099135399,92.031440735,0.2347363979,2.5072591305,192.71383667,2.5072600842,2.5072600842,1933.2800293,556070.375,6810855.0,-1908.276733
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1933.432,,,,28.948162079,3.4946117401,4.0031242371,92.411216736,0.2325283438,2.4991447926,191.72317505,2.4991455078,2.4991455078,1933.4320068,556070.4375,6810855.0,-1908.428711
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1933.584,,,,27.789920807,3.6849133968,4.0576658249,92.372467041,0.2320334166,2.4986181259,193.40896606,2.4986174107,2.4986174107,1933.5839844,556070.4375,6810855.0,-1908.580566
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1933.736,,,,26.631681442,3.8387668133,4.6347885132,92.347557068,0.2394262999,2.5033032894,189.78501892,2.5033018589,2.5033018589,1933.7359619,556070.4375,6810855.0,-1908.732544
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1933.888,,,,25.47344017,4.20443964,4.4974346161,92.422470093,0.2449882776,2.505245924,191.05114746,2.505245924,2.505245924,1933.8879395,556070.4375,6810855.0,-1908.884399
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1934.04,,,,24.552400589,4.7860827446,4.7116179466,91.932830811,0.250754714,2.5011827946,194.307724,2.5011816025,2.5011816025,1934.0400391,556070.4375,6810855.0,-1909.036377
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1934.192,,,,24.295520782,3.5851929188,3.8608193398,90.544143677,0.2515500188,2.4943890572,199.45718384,2.4943892956,2.4943892956,1934.1920166,556070.4375,6810855.0,-1909.188354
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1934.344,,,,24.038640976,4.0219759941,4.2012195587,89.058853149,0.2493097484,2.4951443672,195.69850159,2.4951453209,2.4951453209,1934.3439941,556070.4375,6810855.0,-1909.340332
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1934.496,,,,23.781761169,5.3000850677,5.260181427,88.357513428,0.2546917796,2.5051102638,187.19239807,2.5051083565,2.5051083565,1934.4959717,556070.4375,6810855.0,-1909.492188
Force_2020_all_wells_train_test_blind_hidden_final/36_7-3.las,36/7-3,1934.648,,,,23.524881363,7.1329364777,7.1828083992,88.634017944,0.2568518221,2.5129213333,185.11973572,2.5129210949,2.5129210949,1934.6479492,556070.4375,6810855.0,-1909.644165
