source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1551.2847964,1.0,65000.0,18.431577682,0.6471819878,,0.6431657076,,,111.17661285,147.0355072,,,70.778709412,2.163826704,0.030672878,,1551.28479,503115.34375,6713756.5,-1525.962158
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1551.4367964,1.0,65000.0,18.519271851,0.6220523119,,0.6540048122,,,111.5042038,145.85899353,,,65.96182251,2.1744184494,0.0251752846,,1551.4367676,503115.34375,6713756.5,-1526.114136
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1551.5887964,1.0,65000.0,18.451221466,0.6154038906,,0.669239521,,,111.63464355,144.43469238,,,65.622520447,2.1834566593,0.0209487882,,1551.5887451,503115.34375,6713756.5,-1526.265991
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1551.7407964,1.0,65000.0,18.355873108,0.617105782,,0.6672592163,,,111.53112793,143.11985779,,,68.576797485,2.177441597,0.0160884205,,1551.7408447,503115.34375,6713756.5,-1526.417969
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1551.8927964,1.0,65000.0,18.293418884,0.63323313,,0.6734842658,,,111.51996613,140.29499817,,,68.498794556,2.1592998505,0.0126712751,,1551.8928223,503115.34375,6713756.5,-1526.569824
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1552.0447964,1.0,65000.0,18.215332031,0.6539209485,,0.6755085588,,,111.64562988,140.00837708,,,66.921379089,2.1465148926,0.017083982,,1552.0447998,503115.34375,6713756.5,-1526.72168
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1552.1967964,1.0,65000.0,18.214208603,0.6648862958,,0.6894286871,,,111.72579193,139.88694763,,,64.471885681,2.1409077644,0.0241862927,,1552.1967773,503115.34375,6713756.5,-1526.873657
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1552.3487964,1.0,65000.0,18.271886826,0.67047894,,0.7102723122,,,111.867836,139.17982483,,,66.000724792,2.1378214359,0.0289439838,,1552.3487549,503115.34375,6713756.5,-1527.025635
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1552.5007964,1.0,65000.0,18.304496765,0.6830875874,,0.7062746882,,,111.85253143,139.40010071,,,66.280044556,2.1398410797,0.0341885425,,1552.5008545,503115.3125,6713756.5,-1527.17749
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1552.6527964,1.0,65000.0,18.344905853,0.695526123,,0.6889262795,,,111.73297119,140.67762756,,,67.949493408,2.142619133,0.0379333235,,1552.652832,503115.3125,6713756.5,-1527.329346
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1552.8047964,1.0,65000.0,18.398696899,0.6868658662,,0.674741745,,,111.29009247,141.29507446,,,71.361579895,2.1379361153,0.0334362239,,1552.8048096,503115.3125,6713756.5,-1527.481201
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1552.9567964,1.0,65000.0,18.423124313,0.6734521389,,0.6680908799,,,111.34607697,141.88418579,,,76.87612915,2.1282374859,0.0236003026,,1552.9567871,503115.3125,6713756.5,-1527.633179
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1553.1087964,1.0,65000.0,18.447689056,0.6682987809,,0.6690517664,,,111.63614655,142.71809387,,,78.402832031,2.1254458427,0.0208823532,,1553.1087646,503115.3125,6713756.5,-1527.785156
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1553.2607964,1.0,65000.0,18.489553452,0.6589660048,,0.6669726968,,,111.66259003,144.68533325,,,76.502464294,2.1295070648,0.0261628535,,1553.2607422,503115.3125,6713756.5,-1527.937012
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1553.4127964,1.0,65000.0,18.494918823,0.6523272395,,0.6667186618,,,111.69160461,147.50846863,,,75.026268005,2.1292011738,0.0303280186,,1553.4128418,503115.3125,6713756.5,-1528.088867
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1553.5647964,1.0,65000.0,18.513975143,0.6554844379,,0.6782948375,,,111.57955933,148.99879456,,,75.228614807,2.121994257,0.0297160354,,1553.5648193,503115.3125,6713756.5,-1528.240845
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1553.7167964,1.0,65000.0,18.55166626,0.6561893225,,0.7023413777,,,111.96330261,149.40708923,,,74.497756958,2.1113419533,0.0253726356,,1553.7167969,503115.3125,6713756.5,-1528.3927
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1553.8687964,1.0,65000.0,18.471746445,0.6463317275,,0.7034694552,,,112.29483795,149.31141663,,,71.58253479,2.0998370647,0.0155694233,,1553.8687744,503115.3125,6713756.5,-1528.544678
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1554.0207964,1.0,65000.0,18.319538116,0.6326699853,,0.6816398501,,,112.12001801,151.33366394,,,70.244750977,2.0939340591,0.0054022535,,1554.020752,503115.3125,6713756.5,-1528.696533
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1554.1727964,1.0,65000.0,18.2364254,0.6258427501,,0.6444178224,,,111.59880066,153.13674927,,,70.906661987,2.0974810123,0.0031630709,,1554.1728516,503115.3125,6713756.5,-1528.848389
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1554.3247964,1.0,65000.0,18.217859268,0.6168926358,,0.6081334352,,,111.35667419,154.80929565,,,71.796386719,2.1043653488,0.0087608248,,1554.3248291,503115.3125,6713756.5,-1529.000366
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1554.4767964,1.0,65000.0,18.266765594,0.6009746194,,0.5830639601,,,111.85492706,155.35725403,,,69.687835693,2.1075565815,0.0161437914,,1554.4768066,503115.3125,6713756.5,-1529.152222
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1554.6287964,1.0,65000.0,18.344718933,0.5879085064,,0.5680240393,,,112.16796875,155.28039551,,,67.86353302,2.1073436737,0.0191250648,,1554.6287842,503115.3125,6713756.5,-1529.304077
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1554.7807964,1.0,65000.0,18.375198364,0.5849535465,,0.5740953684,,,112.19512177,154.59692383,,,69.613006592,2.1053006649,0.0153479902,,1554.7807617,503115.3125,6713756.5,-1529.456055
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1554.9327964,1.0,65000.0,18.424003601,0.5862765312,,0.5956451893,,,111.70635223,153.22555542,,,72.687515259,2.1017308235,0.0072106528,,1554.9327393,503115.3125,6713756.5,-1529.60791
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1555.0847964,1.0,65000.0,18.565624237,0.5903652906,,0.6239416599,,,111.44203186,151.7930603,,,73.132743835,2.0952436924,0.0013422152,,1555.0848389,503115.3125,6713756.5,-1529.759888
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1555.2367964,1.0,65000.0,18.736116409,0.5928811431,,0.6460934877,,,111.54312897,151.03060913,,,69.952064514,2.0841057301,0.0024182375,,1555.2368164,503115.3125,6713756.5,-1529.911743
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1555.3887964,1.0,65000.0,18.783683777,0.6139667034,,0.6536215544,,,111.07126617,151.1946106,,,67.256149292,2.0780856609,0.0101007177,,1555.3887939,503115.3125,6713756.5,-1530.063599
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1555.5407964,1.0,65000.0,18.710224152,0.6359383464,,0.6468715072,,,111.25180817,151.32267761,,,65.628120422,2.0863935947,0.0184669476,,1555.5407715,503115.28125,6713756.5,-1530.215576
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1555.6927964,1.0,65000.0,18.691501617,0.641736269,,0.6317329407,,,111.43917084,151.77160645,,,69.331466675,2.1040611267,0.0212637614,,1555.692749,503115.28125,6713756.5,-1530.367432
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1555.8447964,1.0,65000.0,18.854463577,0.6359208226,,0.6222611666,,,111.3494339,151.04582214,,,72.257804871,2.1199007034,0.0190772414,,1555.8448486,503115.28125,6713756.5,-1530.519409
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1555.9967964,1.0,65000.0,19.098018646,0.616286397,,0.6199573874,,,111.91104889,150.21507263,,,74.911300659,2.1302747726,0.0212144777,,1555.9968262,503115.28125,6713756.5,-1530.671265
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1556.1487964,1.0,65000.0,19.174472809,0.5887259245,,0.6196370125,,,111.54678345,148.62420654,,,71.9895401,2.1342816353,0.0331502035,,1556.1488037,503115.28125,6713756.5,-1530.82312
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1556.3007964,1.0,65000.0,19.151773453,0.5647969842,,0.6016533971,,,111.2838974,149.11830139,,,69.773986816,2.1164770126,0.0403805077,,1556.3007813,503115.28125,6713756.5,-1530.975098
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1556.4527964,1.0,65000.0,19.059083939,0.5524643064,,0.5846275687,,,111.39292908,151.55569458,,,69.343360901,2.0718636513,0.0300795175,,1556.4527588,503115.28125,6713756.5,-1531.127075
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1556.6047964,1.0,65000.0,18.999023438,0.5464401841,,0.5647475123,,,110.89644623,155.13775635,,,68.876754761,2.0266501904,0.0122628147,,1556.6047363,503115.28125,6713756.5,-1531.278931
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1556.7567964,1.0,65000.0,18.983829498,0.5319492817,,0.5514072776,,,110.92557526,158.50473022,,,70.055458069,2.006978035,0.0022169873,,1556.7568359,503115.28125,6713756.5,-1531.430786
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1556.9087964,1.0,65000.0,18.968633652,0.5140599012,,0.5324209929,,,111.4043045,160.77528381,,,68.031448364,2.0119726658,0.0013103751,,1556.9088135,503115.28125,6713756.5,-1531.582642
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1557.0607964,1.0,65000.0,18.484764099,0.4917327166,,0.5254390836,,,111.83135986,161.30342102,,,67.48122406,2.0213444233,-0.000272268,,1557.060791,503115.28125,6713756.5,-1531.734619
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1557.2127964,1.0,65000.0,18.094745636,0.4721596539,,0.5340825319,,,111.44012451,159.55238342,,,65.375648499,2.0216314793,-0.00842717,,1557.2127686,503115.28125,6713756.5,-1531.886597
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1557.3647964,1.0,65000.0,17.978319168,0.4637255967,,0.5367997289,,,111.1825943,157.95405579,,,62.653377533,2.0191476345,-0.018057587,,1557.3647461,503115.28125,6713756.5,-1532.038452
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1557.5167964,1.0,65000.0,17.919548035,0.470687449,,0.5254119039,,,110.95162964,162.62438965,,,62.0417099,2.0252685547,-0.02137875,,1557.5168457,503115.28125,6713756.5,-1532.190308
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1557.6687964,1.0,65000.0,18.023582458,0.4791571796,,0.5163670182,,,110.36578369,167.78079224,,,63.913406372,2.0423943996,-0.015627036,,1557.6688232,503115.28125,6713756.5,-1532.342163
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1557.8207964,1.0,65000.0,18.173593521,0.4899336994,,0.5284811258,,,110.25039673,169.64364624,,,70.316246033,2.0641407967,-0.005229647,,1557.8208008,503115.28125,6713756.5,-1532.494141
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1557.9727964,1.0,65000.0,18.073648453,0.500585556,,0.5542495251,,,110.44800568,169.41287231,,,72.483078003,2.0830495358,0.0027891817,,1557.9727783,503115.28125,6713756.5,-1532.646118
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1558.1247964,1.0,65000.0,17.862321854,0.5065398216,,0.569848001,,,110.98006439,162.56878662,,,69.296424866,2.096351862,0.0066294847,,1558.1247559,503115.28125,6713756.5,-1532.797974
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1558.2767964,1.0,65000.0,17.828180313,0.5104750991,,0.5776023865,,,110.73854065,157.01583862,,,63.723564148,2.1067881584,0.0106830131,,1558.2768555,503115.28125,6713756.5,-1532.949829
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1558.4287964,1.0,65000.0,17.870967865,0.5215809941,,0.585268259,,,110.27919006,155.4082489,,,60.356895447,2.1155631542,0.0181127395,,1558.428833,503115.28125,6713756.5,-1533.101807
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1558.5807964,1.0,65000.0,17.853984833,0.5375911593,,0.5944156647,,,110.71495056,154.95787048,,,58.899448395,2.1203875542,0.0251518749,,1558.5808105,503115.25,6713756.5,-1533.253662
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1558.7327964,1.0,65000.0,17.899526596,0.552470088,,0.5903298855,,,111.11457825,156.55828857,,,59.250930786,2.1213829517,0.0261537582,,1558.7327881,503115.25,6713756.5,-1533.405518
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1558.8847964,1.0,65000.0,17.995681763,0.5530971289,,0.5812532306,,,110.50553894,156.82362366,,,60.078418732,2.119202137,0.020829495,,1558.8847656,503115.25,6713756.5,-1533.557495
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1559.0367964,1.0,65000.0,18.045473099,0.5539401174,,0.5819000602,,,109.60214233,155.2789917,,,62.484645844,2.1116678715,0.0118998718,,1559.0367432,503115.25,6713756.5,-1533.709351
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1559.1887964,1.0,65000.0,18.086885452,0.5626699924,,0.6077896953,,,109.10142517,155.03285217,,,64.636421204,2.0982344151,0.0020990272,,1559.1888428,503115.25,6713756.5,-1533.861328
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1559.3407964,1.0,65000.0,18.041208267,0.5686115026,,0.6386480331,,,108.89341736,153.40202332,,,67.386100769,2.0852782726,-0.004126401,,1559.3408203,503115.25,6713756.5,-1534.013184
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1559.4927964,1.0,65000.0,17.942186356,0.5781667233,,0.6537489295,,,109.01574707,152.81706238,,,72.151618958,2.0816297531,-0.002553418,,1559.4927979,503115.25,6713756.5,-1534.165039
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1559.6447964,1.0,65000.0,18.020648956,0.6091394424,,0.6482619643,,,108.98742676,153.98048401,,,72.764808655,2.0889480114,0.0050384165,,1559.6447754,503115.25,6713756.5,-1534.317017
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1559.7967964,1.0,65000.0,18.223506927,0.634971559,,0.6646651626,,,108.31854248,154.3928833,,,67.936637878,2.0999081135,0.0096234707,,1559.7967529,503115.25,6713756.5,-1534.468872
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1559.9487964,1.0,65000.0,18.2573452,0.6415409446,,0.6749848723,,,108.47842407,153.4304657,,,61.407726288,2.1101973057,0.0082385251,,1559.9488525,503115.25,6713756.5,-1534.62085
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1560.1007964,1.0,65000.0,18.138046265,0.6420508027,,0.6880217791,,,107.44286346,151.73910522,,,59.17918396,2.1155545712,0.0062385225,,1560.1008301,503115.25,6713756.5,-1534.772705
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1560.2527964,1.0,65000.0,18.099948883,0.6351623535,,0.6843604445,,,107.36766052,150.45326233,,,61.148406982,2.1159088612,0.0092643956,,1560.2528076,503115.25,6713756.5,-1534.924561
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1560.4047964,1.0,65000.0,18.153017044,0.621935606,,0.6836484671,,,107.60805511,149.76168823,,,60.921146393,2.1210505962,0.017561635,,1560.4047852,503115.25,6713756.5,-1535.076538
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1560.5567964,1.0,65000.0,18.174787521,0.6148353219,,0.6872222424,,,106.9229126,149.76272583,,,59.38432312,2.1347057819,0.0238832831,,1560.5567627,503115.25,6713756.5,-1535.228394
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1560.7087964,1.0,65000.0,18.147417068,0.6105517745,,0.6798771024,,,106.22247314,149.78222656,,,59.986076355,2.1530036926,0.0259512085,,1560.7087402,503115.25,6713756.5,-1535.380249
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1560.8607964,1.0,65000.0,18.125267029,0.6059639454,,0.674356401,,,105.93990326,149.68354797,,,61.617107391,2.1661338806,0.0244799256,,1560.8608398,503115.25,6713756.5,-1535.532227
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1561.0127964,1.0,65000.0,18.120990753,0.607047379,,0.6624569297,,,106.17428589,149.76115417,,,65.412010193,2.1676254272,0.0177139584,,1561.0128174,503115.25,6713756.5,-1535.684082
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1561.1647964,1.0,65000.0,18.114044189,0.6087283492,,0.6585336924,,,106.22250366,149.68467712,,,67.333480835,2.1625859737,0.0074239327,,1561.1647949,503115.25,6713756.5,-1535.835938
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1561.3167964,1.0,65000.0,18.09113121,0.6053104997,,0.6584592462,,,105.84476471,149.76063538,,,67.718032837,2.1562321186,-0.001762537,,1561.3167725,503115.25,6713756.5,-1535.987915
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1561.4687964,1.0,65000.0,18.070604324,0.6003943682,,0.6639391184,,,105.88764954,149.58743286,,,66.357452393,2.15233922,-0.00621454,,1561.46875,503115.25,6713756.5,-1536.139771
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1561.6207964,1.0,65000.0,18.068208694,0.5937360525,,0.6743540168,,,105.846138,149.15560913,,,64.792327881,2.1544904709,-0.005822386,,1561.6208496,503115.21875,6713756.5,-1536.291748
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1561.7727964,1.0,65000.0,18.072057724,0.5825157762,,0.6887258887,,,105.41792297,148.19692993,,,65.055503845,2.1649365425,0.0010591571,,1561.7728271,503115.21875,6713756.5,-1536.443604
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1561.9247964,1.0,65000.0,18.086372375,0.575717032,,0.6984000206,,,105.29006958,147.79997253,,,63.744155884,2.1838772297,0.0167993922,,1561.9248047,503115.21875,6713756.5,-1536.595459
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1562.0767964,1.0,65000.0,18.115524292,0.5723524094,,0.6865349412,,,106.10139465,147.56340027,,,61.952316284,2.2017772198,0.032686241,,1562.0767822,503115.21875,6713756.0,-1536.747437
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1562.2287964,1.0,65000.0,18.12604332,0.5707443953,,0.6531822085,,,106.45938873,147.70741272,,,60.150970459,2.2057816982,0.0364013612,,1562.2287598,503115.21875,6713756.0,-1536.899292
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1562.3807964,1.0,65000.0,18.101732254,0.569355309,,0.627379775,,,105.96042633,148.51812744,,,59.869190216,2.1950955391,0.0281835273,,1562.3807373,503115.21875,6713756.0,-1537.051147
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1562.5327964,1.0,65000.0,18.076879501,0.5624142289,,0.6197413206,,,105.97094727,148.8039856,,,61.000530243,2.1825661659,0.0190734975,,1562.5328369,503115.21875,6713756.0,-1537.203125
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1562.6847964,1.0,65000.0,18.073659897,0.5503504276,,0.6236153841,,,105.76147461,148.16397095,,,61.811168671,2.1784102917,0.0156380329,,1562.6848145,503115.21875,6713756.0,-1537.35498
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1562.8367964,1.0,65000.0,18.084825516,0.5393901467,,0.6395260692,,,105.26948547,147.80426025,,,63.468429565,2.1772594452,0.0133450823,,1562.836792,503115.21875,6713756.0,-1537.506958
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1562.9887964,1.0,65000.0,18.09541893,0.5299168229,,0.6626693606,,,105.26467133,147.47212219,,,65.122215271,2.1738529205,0.0090946089,,1562.9887695,503115.21875,6713756.0,-1537.658813
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1563.1407964,1.0,65000.0,18.09595871,0.5273529887,,0.6756963134,,,104.71302032,147.67810059,,,66.876457214,2.1741909981,0.0071563963,,1563.1407471,503115.21875,6713756.0,-1537.810669
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1563.2927964,1.0,65000.0,18.093700409,0.5334414244,,0.6660795212,,,104.7957077,147.75463867,,,67.276046753,2.1832373142,0.0114505095,,1563.2928467,503115.21875,6713756.0,-1537.962646
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1563.4447964,1.0,65000.0,18.092088699,0.5400260091,,0.6477304101,,,104.58654785,147.47506714,,,66.885986328,2.1960968971,0.0191794429,,1563.4448242,503115.21875,6713756.0,-1538.114502
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1563.5967964,1.0,65000.0,18.084936142,0.5452542901,,0.63659513,,,104.17171478,147.58226013,,,67.273422241,2.2003958225,0.0207948703,,1563.5968018,503115.21875,6713756.0,-1538.266357
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1563.7487964,1.0,65000.0,18.07326889,0.5481468439,,0.6390863061,,,104.02655029,147.72866821,,,67.740760803,2.1905739307,0.0123187788,,1563.7487793,503115.21875,6713756.0,-1538.418335
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1563.9007964,1.0,65000.0,18.066455841,0.5514809489,,0.6443446279,,,103.49958801,147.66192627,,,68.779205322,2.1763017178,0.0025290088,,1563.9007568,503115.21875,6713756.0,-1538.57019
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1564.0527964,1.0,65000.0,18.053567886,0.5537999868,,0.651214242,,,104.29290009,147.63606262,,,70.039894104,2.1702466011,0.0006275452,,1564.0528564,503115.21875,6713756.0,-1538.722046
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1564.2047964,1.0,65000.0,18.016080856,0.5579205751,,0.6642714143,,,104.7120285,147.72685242,,,69.689834595,2.1753563881,0.0066658594,,1564.204834,503115.21875,6713756.0,-1538.874023
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1564.3567964,1.0,65000.0,17.99146843,0.5601996779,,0.6787621379,,,105.53749084,147.66329956,,,69.151977539,2.181522131,0.0122245504,,1564.3568115,503115.21875,6713756.0,-1539.025879
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1564.5087964,1.0,65000.0,18.003864288,0.5563531518,,0.6862632632,,,105.92228699,147.45256042,,,68.003067017,2.1799826622,0.0113590555,,1564.5087891,503115.1875,6713756.0,-1539.177856
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1564.6607964,1.0,65000.0,18.015600204,0.5580227375,,0.6759556532,,,105.99554443,147.30696106,,,67.092636108,2.177968502,0.0100721074,,1564.6607666,503115.1875,6713756.0,-1539.329712
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1564.8127964,1.0,65000.0,18.010940552,0.5557000637,,0.6548331976,,,105.91983795,147.27720642,,,65.272598267,2.180437088,0.0137818651,,1564.8127441,503115.1875,6713756.0,-1539.481567
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1564.9647964,1.0,65000.0,17.996250153,0.5478580594,,0.6365693212,,,106.11706543,147.45783997,,,60.455551147,2.1764156818,0.0165656302,,1564.9648438,503115.1875,6713756.0,-1539.633423
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1565.1167964,1.0,65000.0,17.998382568,0.5441250205,,0.6215475798,,,106.70269775,148.14479065,,,56.631217957,2.1616027355,0.0137775168,,1565.1168213,503115.1875,6713756.0,-1539.7854
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1565.2687964,1.0,65000.0,18.028413773,0.5332336426,,0.6174040437,,,106.87281799,148.26142883,,,54.52835083,2.1501634121,0.0109582916,,1565.2687988,503115.1875,6713756.0,-1539.937378
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1565.4207964,1.0,65000.0,18.055459976,0.5243287683,,0.6231802702,,,106.69757843,148.41018677,,,56.268180847,2.1545755863,0.0139468741,,1565.4207764,503115.1875,6713756.0,-1540.089233
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1565.5727964,1.0,65000.0,18.248275757,0.5273154974,,0.6282298565,,,106.50743866,148.55923462,,,59.883419037,2.1670908928,0.0194149129,,1565.5727539,503115.1875,6713756.0,-1540.241089
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1565.7247964,1.0,65000.0,18.725416183,0.5294641852,,0.6316712499,,,105.79782104,148.05825806,,,61.560348511,2.1706244946,0.0218321849,,1565.7248535,503115.1875,6713756.0,-1540.392944
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1565.8767964,1.0,65000.0,18.949993134,0.5345950127,,0.6267675161,,,105.55089569,148.13856506,,,62.503261566,2.1635210514,0.0237160977,,1565.8768311,503115.1875,6713756.0,-1540.5448
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1566.0287964,1.0,65000.0,18.529733658,0.5502843261,,0.6248248219,,,106.12599945,148.49565125,,,64.41620636,2.1596312523,0.0283543263,,1566.0288086,503115.1875,6713756.0,-1540.696777
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1566.1807964,1.0,65000.0,18.017910004,0.5617693067,,0.6407626867,,,106.1577301,147.97561646,,,64.765922546,2.17192626,0.0335170142,,1566.1807861,503115.1875,6713756.0,-1540.848755
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,1566.3327964,1.0,65000.0,17.859279633,0.5652602911,,0.6701298356,,,106.16295624,146.62130737,,,61.292171478,2.1977221966,0.0369797237,,1566.3327637,503115.1875,6713756.0,-1541.00061
