source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROP,RDEP,RSHA,RMED,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1638.6783999,1.0,65000.0,12.400992393,12.250000954,0.1509930938,25.225658417,0.6734377146,0.811234653,0.6630447507,0.816381216,-98.93934631,401.64794922,142.84599304,0.4597331882,3.4910161495,91.599082947,2.2004408836,-0.067693092,,1638.6783447,443861.90625,6458300.5,-1613.63208
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1638.8303999,1.0,65000.0,12.387836456,12.250000954,0.1378371567,31.095190048,0.6740882993,0.8123727441,0.6633922458,0.8188154101,-98.87937164,403.28005981,142.84803772,0.4515416026,3.2888264656,92.778709412,2.1995363235,-0.06798511,,1638.8304443,443861.90625,6458300.5,-1613.78418
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1638.9823999,1.0,65000.0,12.377782822,12.250000954,0.1277846396,40.425098419,0.6745911241,0.813338995,0.6636956334,0.817145288,-98.87500763,404.23443604,142.53533936,0.4334635437,3.2207896709,93.68901062,2.1994698048,-0.066664256,,1638.9824219,443861.90625,6458300.5,-1613.936157
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1639.1343999,1.0,65000.0,12.331833839,12.250000954,0.0818364322,43.13740921,0.6742768884,0.8129817843,0.6632293463,0.8105826974,-98.875,404.13171387,142.21363831,0.4346693754,3.2577195168,93.546653748,2.199665308,-0.064941019,,1639.1343994,443861.875,6458300.5,-1614.088135
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1639.2863999,1.0,65000.0,12.284320831,12.250000954,0.0343241878,30.621023178,0.6723766923,0.8106930852,0.6612766385,0.8018478751,-98.875,404.51202393,142.87179565,0.4418991208,3.2345476151,93.638534546,2.2003057003,-0.062937967,,1639.286377,443861.875,6458300.5,-1614.240112
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1639.4383999,1.0,65000.0,12.270044327,12.250000954,0.0200456325,19.995750427,0.6690673232,0.806550324,0.657920301,0.7942216396,-98.875,405.52062988,143.52177429,0.4425702691,3.2645039558,94.762969971,2.2016570568,-0.060641736,,1639.4383545,443861.875,6458300.5,-1614.39209
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1639.5903999,1.0,65000.0,12.264883995,12.250000954,0.0148834474,24.868484497,0.6647571921,0.8010030389,0.6535105109,0.7883163095,-98.90223694,407.83340454,143.38926697,0.4475273192,3.2743725777,95.767158508,2.2054493427,-0.058944356,,1639.5904541,443861.875,6458300.5,-1614.544067
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1639.7423999,1.0,65000.0,12.2578125,12.250000954,0.0078123123,30.795770645,0.6598309875,0.7947735786,0.6485775113,0.782535553,-98.9352417,409.95181274,143.17941284,0.4440251291,3.3914370537,96.002075195,2.208643198,-0.060262777,,1639.7424316,443861.875,6458300.5,-1614.696045
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1639.8943999,1.0,65000.0,12.251068115,12.250000954,0.0010678078,26.943229675,0.6548830271,0.788628757,0.6436368227,0.776545763,-98.85673523,410.91555786,142.83604431,0.4557814002,3.4368450642,96.044204712,2.2113015652,-0.062104486,,1639.8944092,443861.875,6458300.5,-1614.848022
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1640.0463999,1.0,65000.0,12.249388695,12.250000954,-0.000610451,24.464952469,0.6502799392,0.7828289866,0.638888061,0.771012187,-98.75684357,411.29833984,143.08995056,0.4728552103,3.3297159672,96.13659668,2.2078425884,-0.060857356,,1640.0463867,443861.875,6458300.5,-1615.0
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1640.1983999,1.0,65000.0,12.250109673,12.250000954,0.0001088278,33.151416779,0.6458913088,0.7774261832,0.6344370246,0.7660614252,-98.80323029,412.49838257,143.86437988,0.4826009274,3.2608940601,95.754669189,2.1993823051,-0.059517048,,1640.1983643,443861.875,6458300.5,-1615.151978
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1640.3503999,1.0,65000.0,12.256809235,12.250000954,0.006809196,48.019172668,0.6416850686,0.7725128531,0.6303758621,0.7622763515,-98.89685822,413.08599854,144.15817261,0.4877444506,3.1310424805,94.140968323,2.1947855949,-0.057961706,,1640.3503418,443861.875,6458300.5,-1615.303955
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1640.5023999,1.0,65000.0,12.274698257,12.250000954,0.0246995427,65.926979065,0.637966156,0.7681503296,0.6269015074,0.7595109344,-98.90888977,413.09170532,144.40370178,0.4783719182,3.2077510357,91.339065552,2.1929471493,-0.056615077,,1640.5024414,443861.875,6458300.5,-1615.456055
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1640.6543999,1.0,65000.0,12.291114807,12.250000954,0.0411156081,81.086547852,0.6350690126,0.7644654512,0.6240791678,0.7569593191,-98.82502747,413.21673584,144.46792603,0.4560919106,3.2017581463,88.829818726,2.1954450607,-0.056982301,,1640.6544189,443861.875,6458300.5,-1615.608032
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1640.8063999,1.0,65000.0,12.304436684,12.250000954,0.0544355698,87.000717163,0.6331304312,0.7617179751,0.6220303774,0.7557994127,-98.72865295,412.24609375,144.80899048,0.4080062807,3.3564417362,88.281562805,2.1948227882,-0.057958473,,1640.8063965,443861.875,6458300.5,-1615.76001
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1640.9583999,1.0,65000.0,12.323801041,12.250000954,0.0737983435,85.047966003,0.6320780516,0.7601448894,0.6208893061,0.7579881549,-98.71572113,410.94668579,144.69033813,0.3697633445,3.3160443306,89.753982544,2.1892483234,-0.057506677,,1640.958374,443861.875,6458300.5,-1615.911865
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1641.1103999,1.0,65000.0,12.348777771,12.250000954,0.0987760574,71.465263367,0.6321530938,0.7600531578,0.6207648516,0.7628530264,-98.79904938,409.95324707,144.49497986,0.3786512315,3.2223834991,91.621162415,2.1836395264,-0.057096131,,1641.1103516,443861.875,6458300.5,-1616.063843
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1641.2623999,1.0,65000.0,12.392458916,12.250000954,0.1424579918,52.364116669,0.6334769726,0.761464715,0.6217577457,0.7677024007,-98.7935791,409.93527222,144.70082092,0.4044268429,3.1233832836,92.564865112,2.1812946796,-0.058673289,,1641.2624512,443861.875,6458300.5,-1616.215942
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1641.4143999,1.0,65000.0,12.447780609,12.250000954,0.1977789998,38.850040436,0.635384202,0.7638764977,0.6234278679,0.770670712,-98.6692276,408.97171021,144.59115601,0.4256290197,3.2900145054,92.8751297,2.1863312721,-0.060706962,,1641.4144287,443861.84375,6458300.5,-1616.36792
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1641.5663999,1.0,65000.0,12.486091614,12.250000954,0.2360912859,28.482320786,0.6370063424,0.7663962245,0.625279665,0.771009326,-98.60211945,407.35702515,144.55990601,0.4017960429,3.3521811962,93.368652344,2.1926763058,-0.062484838,,1641.5664063,443861.84375,6458300.5,-1616.519897
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1641.7183999,1.0,65000.0,12.519440651,12.250000954,0.2694419324,21.125623703,0.6382302046,0.7680439353,0.6267732382,0.7681336999,-98.61507416,408.75265503,144.05514526,0.36101228,3.3481907845,94.597694397,2.1944615841,-0.065601759,,1641.7183838,443861.84375,6458300.5,-1616.671875
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1641.8703999,1.0,65000.0,12.559653282,12.250000954,0.3096521497,20.508085251,0.6388427615,0.7680294514,0.627571106,0.7625967264,-98.63280487,411.42779541,143.52583313,0.3434975147,3.1178851128,96.220443726,2.1927917004,-0.066931397,,1641.8703613,443861.84375,6458300.5,-1616.823853
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1642.0223999,1.0,65000.0,12.593826294,12.250000954,0.3438254595,31.640296936,0.6387299299,0.7665499449,0.6278425455,0.7570962906,-98.59208679,411.88067627,143.7346344,0.3616856039,3.0934913158,96.833076477,2.1867156029,-0.066358708,,1642.0224609,443861.84375,6458300.5,-1616.975952
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1642.1743999,1.0,65000.0,12.60904789,12.250000954,0.3590474427,54.410747528,0.6386689544,0.765019834,0.6282801628,0.756349504,-98.62258148,411.07846069,144.11155701,0.3910197318,3.1019170284,95.707397461,2.1849756241,-0.0668649,,1642.1744385,443861.84375,6458300.5,-1617.127808
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1642.3263999,1.0,65000.0,12.610545158,12.250000954,0.3605440855,66.202262878,0.6400753856,0.765591681,0.6301011443,0.7672070265,-98.5270462,405.24957275,144.83720398,0.4024871886,3.4274802208,93.576202393,2.185353756,-0.068258591,,1642.326416,443861.84375,6458300.5,-1617.279785
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1642.4783999,1.0,65000.0,12.60866642,12.250000954,0.3586660028,64.955978394,0.644243896,0.7702693343,0.6344021559,0.7928205729,-98.45769501,399.28881836,145.54008484,0.3914130032,3.8941147327,91.630249023,2.1880614758,-0.066739708,,1642.4783936,443861.84375,6458300.5,-1617.431763
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1642.6303999,1.0,65000.0,12.607955933,12.250000954,0.3579563498,72.689987183,0.6516942978,0.7797543406,0.6415456533,0.8219535947,-98.57935333,396.45172119,145.7714386,0.3694118261,4.1036462784,90.486175537,2.2017672062,-0.065497681,,1642.6303711,443861.84375,6458300.5,-1617.58374
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1642.7823999,1.0,65000.0,12.608063698,12.250000954,0.3580647409,86.852378845,0.6616458893,0.7925397158,0.6507754326,0.8348565102,-98.64657593,392.51147461,145.71739197,0.3583880663,4.053976059,90.296485901,2.2219974995,-0.066088296,,1642.7823486,443861.84375,6458300.5,-1617.735718
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1642.9343999,1.0,65000.0,12.592938423,12.250000954,0.3429408669,81.690376282,0.6717607379,0.8050963283,0.66011554,0.8272579312,-98.66116333,391.98196411,145.13517761,0.3982270956,3.7070441246,90.738342285,2.2321763039,-0.06529101,,1642.9344482,443861.84375,6458300.5,-1617.887817
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1643.0863999,1.0,65000.0,12.501881599,12.250000954,0.2518858016,54.908016205,0.6794375777,0.8137965798,0.6675189734,0.8137224913,-98.65120697,391.81362915,143.21385193,0.4500818253,3.5660467148,90.913238525,2.2218849659,-0.061725672,,1643.0864258,443861.84375,6458300.5,-1618.039795
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1643.2383999,1.0,65000.0,12.375133514,12.250000954,0.1251360774,39.973369598,0.6834683418,0.8170808554,0.6718705297,0.8063994646,-98.66143036,391.80422974,141.56204224,0.4878179729,3.4235541821,90.63558197,2.205769062,-0.060790505,,1643.2384033,443861.84375,6458300.5,-1618.191772
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1643.3903999,1.0,65000.0,12.340245247,12.250000954,0.0902450681,41.860389709,0.6845998764,0.8162762523,0.6735810041,0.8073241711,-98.65091705,393.14083862,142.19819641,0.5006554127,3.3567581177,90.867927551,2.2026050091,-0.062919021,,1643.3903809,443861.84375,6458300.5,-1618.34375
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1643.5423999,1.0,65000.0,12.322505951,12.250000954,0.0725058839,45.199966431,0.6847596169,0.8142615557,0.6743192077,0.8134701848,-98.68498993,391.75927734,141.49298096,0.4948692322,3.4509551525,92.242980957,2.2065341473,-0.066257119,,1643.5423584,443861.84375,6458300.5,-1618.495728
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1643.6943999,1.0,65000.0,12.286060333,12.250000954,0.0360588543,52.0509758,0.6855944395,0.8136966825,0.6754340529,0.8210292459,-98.6875,388.88726807,139.32293701,0.4959027767,3.3673861027,93.928512573,2.2111504078,-0.068723246,,1643.694458,443861.84375,6458300.5,-1618.647705
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1643.8463999,1.0,65000.0,12.263041496,12.250000954,0.0130385449,62.143806458,0.6872873306,0.8155597448,0.6772661209,0.8272223473,-98.66453552,388.91030884,138.43055725,0.4774414003,3.3319289684,94.375938416,2.211458683,-0.0720134,,1643.8464355,443861.8125,6458300.5,-1618.799683
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1643.9983999,1.0,65000.0,12.210938454,12.250000954,-0.039063692,72.558311462,0.6893597245,0.8189851642,0.6794597507,0.8297973871,-98.62754059,389.01498413,138.3618927,0.424253881,3.2454488277,93.608139038,2.2106778622,-0.07326898,,1643.9984131,443861.8125,6458300.5,-1618.95166
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1644.1503999,1.0,65000.0,12.144536018,12.250000954,-0.10546542,82.280433655,0.6913212538,0.8224649429,0.6814600229,0.8284580708,-98.625,390.15127563,139.23396301,0.3828801215,3.3484249115,93.532974243,2.2108798027,-0.06889949,,1644.1503906,443861.8125,6458300.5,-1619.103638
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1644.3023999,1.0,65000.0,12.113627434,12.250000954,-0.136371598,90.21383667,0.692492485,0.8247235417,0.6827695966,0.8251520395,-98.64752197,391.77798462,138.7852478,0.3739052415,3.5917124748,94.689819336,2.2118856907,-0.06670481,,1644.3023682,443861.8125,6458300.5,-1619.255615
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1644.4543999,1.0,65000.0,12.110592842,12.250000954,-0.139405102,99.650382996,0.6925702095,0.825093627,0.6831234097,0.8212727308,-98.7073288,393.05459595,138.15881348,0.3899462223,3.4686291218,95.585723877,2.2180254459,-0.068520889,,1644.4543457,443861.8125,6458300.5,-1619.407593
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1644.6063999,1.0,65000.0,12.145777702,12.250000954,-0.104220986,108.35118103,0.6917057633,0.823725462,0.6825817227,0.8170661926,-98.74741364,393.95144653,138.55406189,0.390940398,3.3798408508,95.407218933,2.2175652981,-0.067549415,,1644.6064453,443861.8125,6458300.5,-1619.559692
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1644.7583999,1.0,65000.0,12.146349907,12.250000954,-0.103651457,93.397026062,0.6903336644,0.8211673498,0.6813714504,0.8132520914,-98.72792053,394.49853516,138.94526672,0.4203104675,3.1765713692,95.442932129,2.2144305706,-0.06532418,,1644.7584229,443861.8125,6458300.5,-1619.71167
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1644.9103999,1.0,65000.0,12.134011269,12.250000954,-0.115990974,57.347980499,0.688950479,0.8182510138,0.67997545,0.8113233447,-98.69008636,394.51391602,139.76515198,0.4307408631,3.2558147907,96.593452454,2.217674017,-0.067786276,,1644.9104004,443861.8125,6458300.5,-1619.863647
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1645.0623999,1.0,65000.0,12.172561646,12.250000954,-0.077441953,49.655128479,0.6880136728,0.8158292174,0.6787273288,0.8117472529,-98.68756866,394.22817993,141.11164856,0.4088943899,3.3041508198,97.406257629,2.2215433121,-0.070027389,,1645.0623779,443861.8125,6458300.5,-1620.015503
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1645.2143999,1.0,65000.0,12.221905708,12.250000954,-0.028098028,72.279556274,0.6878110766,0.8145148158,0.6780629158,0.8140824437,-98.75239563,393.86758423,141.81890869,0.393720299,3.2464227676,96.630889893,2.2178747654,-0.069308817,,1645.2143555,443861.8125,6458300.5,-1620.16748
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1645.3663999,1.0,65000.0,12.255525589,12.250000954,0.0055240868,72.103355408,0.6884410381,0.8145307899,0.678294003,0.8176560998,-98.82415771,393.1975708,142.05122375,0.4094617665,3.2969677448,94.596588135,2.206782341,-0.068684407,,1645.3664551,443861.8125,6458300.5,-1620.31958
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1645.5183999,1.0,65000.0,12.305217743,12.250000954,0.0552167632,45.641651154,0.6897838712,0.8157568574,0.6791648865,0.8209997416,-98.7126236,393.75942993,142.27375793,0.4256272912,3.2702651024,92.113845825,2.2015526295,-0.069314361,,1645.5184326,443861.8125,6458300.5,-1620.471558
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1645.6703999,1.0,65000.0,12.359409332,12.250000954,0.1094057411,28.276639938,0.6913792491,0.8176240325,0.6802343726,0.8230074644,-98.63024139,397.66967773,142.36239624,0.4489170909,3.2706713676,89.675415039,2.2011430264,-0.070061423,,1645.6704102,443861.8125,6458300.5,-1620.623535
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1645.8223999,1.0,65000.0,12.411776543,12.250000954,0.161777094,26.413000107,0.6926516891,0.8192595243,0.6812157631,0.8224539161,-98.56197357,395.91183472,142.80392456,0.4507732093,3.2006504536,87.733604431,2.2013809681,-0.07079991,,1645.8223877,443861.8125,6458300.5,-1620.775513
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1645.9743999,1.0,65000.0,12.455199242,12.250000954,0.2052024454,34.91765213,0.6928856969,0.819578588,0.6813143492,0.817475915,-98.4871521,392.55557251,143.26075745,0.4435696304,3.2379431725,86.644241333,2.200314045,-0.071186334,,1645.9743652,443861.8125,6458300.5,-1620.92749
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1646.1263999,1.0,65000.0,12.474423409,12.250000954,0.2244227231,53.378395081,0.6917207837,0.8179728985,0.6800207496,0.8097478747,-98.51577759,392.66018677,143.23458862,0.4355066419,3.3625819683,86.415855408,2.1997792721,-0.069590449,,1646.1263428,443861.78125,6458300.5,-1621.079468
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1646.2783999,1.0,65000.0,12.478675842,12.250000954,0.2286745012,70.569198608,0.6890351772,0.8145540953,0.6773703098,0.8030173779,-98.48395538,393.66723633,143.81347656,0.419944346,3.6711070538,86.726081848,2.1992604733,-0.070299931,,1646.2784424,443861.78125,6458300.5,-1621.231445
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1646.4303999,1.0,65000.0,12.487013817,12.250000954,0.2370155156,81.137031555,0.6852349639,0.8099908233,0.6738094687,0.7986544967,-98.47568512,393.41137695,143.51260376,0.3937198222,3.7735967636,87.362136841,2.1993420124,-0.071112074,,1646.4304199,443861.78125,6458300.5,-1621.383423
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1646.5823999,1.0,65000.0,12.50632,12.250000954,0.2563227713,75.562042236,0.6811164618,0.8053474426,0.6701548696,0.7970947623,-98.4648056,393.29495239,143.02813721,0.3910996914,3.8005416393,88.285568237,2.1933550835,-0.070223294,,1646.5823975,443861.78125,6458300.5,-1621.5354
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1646.7343999,1.0,65000.0,12.523204803,12.250000954,0.2732052505,54.812732697,0.6774010062,0.8016383648,0.6666322351,0.7977448106,-98.69062805,394.1315918,142.65950012,0.3979713917,3.8058826923,89.349113464,2.1885099411,-0.070077553,,1646.734375,443861.78125,6458300.5,-1621.687378
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1646.8863999,1.0,65000.0,12.522304535,12.250000954,0.2723045349,40.052829742,0.6744490266,0.7993577719,0.6635149121,0.7988808155,-98.57095337,396.65414429,142.85704041,0.4035139084,3.8080947399,90.446922302,2.1882956028,-0.07255666,,1646.8863525,443861.78125,6458300.5,-1621.839355
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1647.0383999,1.0,65000.0,12.507401466,12.250000954,0.2573990226,33.682029724,0.6720889807,0.7982968688,0.661156714,0.7988464236,-98.50504303,398.55667114,143.1227417,0.4085479379,3.7501032352,91.353523254,2.1889028549,-0.073365189,,1647.0384521,443861.78125,6458300.5,-1621.991455
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1647.1903999,1.0,65000.0,12.451636314,12.250000954,0.2016318589,31.344409943,0.6700612307,0.7976982594,0.6592948437,0.7965992689,-98.61656952,399.87942505,141.97332764,0.4132615626,3.6535456181,92.021110535,2.1842250824,-0.072956078,,1647.1904297,443861.78125,6458300.5,-1622.143433
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1647.3423999,1.0,65000.0,12.378178596,12.250000954,0.1281754822,34.359359741,0.6681335568,0.7968999743,0.6575335264,0.7934700847,-98.64441681,401.05883789,140.47894287,0.4136924446,3.6188514233,92.645271301,2.1794011593,-0.07248807,,1647.3424072,443861.78125,6458300.5,-1622.29541
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1647.4943999,1.0,65000.0,12.337108612,12.250000954,0.0871092379,44.477165222,0.6661714315,0.7954052687,0.6558707356,0.7910360694,-98.68470001,402.73654175,140.35845947,0.4211668372,3.613165617,93.951919556,2.1733021736,-0.072561339,,1647.4943848,443861.78125,6458300.5,-1622.447266
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1647.6463999,1.0,65000.0,12.29477787,12.250000954,0.0447800495,57.806999207,0.6642442346,0.7931146622,0.6542754769,0.7873761654,-98.6875,404.15380859,140.49252319,0.4457006454,3.4207820892,96.09413147,2.1694858074,-0.071700431,,1647.6463623,443861.78125,6458300.5,-1622.599243
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1647.7983999,1.0,65000.0,12.287495613,12.250000954,0.0374948569,55.714790344,0.6622816324,0.7903561592,0.6527118683,0.7818517685,-98.6875,404.9788208,140.80593872,0.464179635,3.3422076702,98.019752502,2.1624772549,-0.070346572,,1647.7983398,443861.78125,6458300.5,-1622.751221
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1647.9503999,1.0,65000.0,12.284475327,12.250000954,0.0344741382,41.1134758,0.6606454849,0.787787497,0.651409924,0.7794417739,-98.6875,406.53771973,141.3651886,0.449655056,3.2114109993,98.572685242,2.1624076366,-0.067304984,,1647.9504395,443861.78125,6458300.5,-1622.90332
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1648.1023999,1.0,65000.0,12.263743401,12.250000954,0.0137422159,38.769088745,0.6599320173,0.7864679694,0.6508640051,0.7841322422,-98.66882324,407.32168579,142.27810669,0.453905642,3.3675999641,97.699668884,2.1676208973,-0.065981418,,1648.102417,443861.78125,6458300.5,-1623.055298
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1648.2543999,1.0,65000.0,12.24825573,12.250000954,-0.001745186,45.00100708,0.66041255,0.7871934175,0.6515077353,0.7937807441,-98.6463623,403.45736694,143.00683594,0.4563133419,3.6514527798,96.286697388,2.1783976555,-0.064306833,,1648.2543945,443861.75,6458300.5,-1623.207275
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1648.4063999,1.0,65000.0,12.254223824,12.250000954,0.0042239353,36.172847748,0.6621496677,0.7903791666,0.6537328959,0.8038161397,-98.66629028,398.83724976,143.01091003,0.4544823766,3.9976766109,95.190666199,2.1867902279,-0.061334353,,1648.4063721,443861.75,6458300.5,-1623.359253
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1648.5583999,1.0,65000.0,12.259539604,12.250000954,0.0095423646,19.723377228,0.6654344201,0.7956267595,0.6578525305,0.8112768531,-98.60967255,392.79464722,142.5218811,0.4505986273,3.7985944748,95.078582764,2.192250967,-0.059948985,,1648.5583496,443861.75,6458300.5,-1623.51123
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1648.7103999,1.0,65000.0,12.22002697,12.250000954,-0.029972652,32.088546753,0.6704251766,0.8026675582,0.6634488106,0.8159151077,-98.58343506,388.02612305,141.77990723,0.4544115663,3.5054929256,95.579460144,2.1996779442,-0.058829758,,1648.7104492,443861.75,6458300.5,-1623.663208
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1648.8623999,1.0,65000.0,12.159420013,12.250000954,-0.090579592,67.073982239,0.6767981052,0.8118013144,0.6703125834,0.8244057298,-98.63999939,381.21154785,141.63752747,0.4384940565,3.3830866814,95.985832214,2.2047629356,-0.057936642,,1648.8624268,443861.75,6458300.5,-1623.815186
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1649.0143999,1.0,65000.0,12.157805443,12.250000954,-0.092194013,79.273521423,0.6852830648,0.8243638873,0.6794046164,0.8522711992,-98.73782349,378.66262817,142.11686707,0.4275840819,3.4444921017,95.667793274,2.208117485,-0.059220731,,1649.0144043,443861.75,6458300.5,-1623.967163
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1649.1663999,1.0,65000.0,12.181715965,12.250000954,-0.06828206,64.995895386,0.6969845295,0.841912508,0.691414535,0.8985331059,-98.83105469,378.49526978,141.44917297,0.4331248999,3.4511933327,94.001106262,2.2085440159,-0.061681427,,1649.1663818,443861.75,6458300.5,-1624.119141
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1649.3183999,1.0,65000.0,12.23360157,12.250000954,-0.016397601,47.48532486,0.7111262679,0.8637385368,0.7056561708,0.9252192974,-98.75584412,378.36871338,140.0393219,0.4508501887,3.6616873741,90.740890503,2.2123265266,-0.058333714,,1649.3183594,443861.75,6458300.5,-1624.271118
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1649.4703999,1.0,65000.0,12.269913673,12.250000954,0.0199147388,37.334430695,0.7249418497,0.8854298592,0.7196011543,0.9176862836,-98.73270416,378.97869873,139.94631958,0.4441077411,3.9343130589,86.45501709,2.2255904675,-0.058476783,,1649.470459,443861.75,6458300.5,-1624.423218
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1649.6223999,1.0,65000.0,12.27566433,12.250000954,0.0256638993,33.987968445,0.7345671058,0.9003828764,0.7294846773,0.8963154554,-98.67331696,379.7661438,139.39625549,0.4165209234,4.1841406822,83.843132019,2.2532706261,-0.064251527,,1649.6224365,443861.75,6458300.5,-1624.575195
Force_2020_all_wells_train_test_blind_hidden_final/16_7-6.las,16/7-6,1649.7743999,1.0,65000.0,12.280203819,12.250000954,0.0302043762,42.676055908,0.7375465035,0.9040306807,0.732863009,0.8709614873,-98.62798309,380.20159912,138.93765259,0.3952321708,3.9097528458,84.80431366,2.2643175125,-0.068614252,,1649.7744141,443861.75,6458300.5,-1624.727173
