source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROPA,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3086.6,1.0,65000.0,12.437299728,2.6640000343,2.7825200558,0.845600009,2.6163799763,0.8453750014,-9.105585098,90.603401184,0.3105204105,23.286180496,86.616241455,2.3179399967,-0.0068,3086.6000977,466800.0625,6788236.0,-3060.560547
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3086.752,1.0,65000.0,12.457551003,2.4800801277,2.7922639847,0.8616880178,2.6240823269,0.8616738319,-9.019064903,89.378555298,0.3137731552,22.894451141,87.083175659,2.3195672035,-0.010048,3086.7519531,466800.0625,6788236.0,-3060.712158
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3086.904,1.0,65000.0,12.488548279,2.2961599827,2.8136503696,0.9077119827,2.6529128551,0.9074790478,-9.321232796,88.041030884,0.3062917292,21.79961586,87.152259827,2.324256897,-0.013464,3086.9040527,466800.03125,6788236.0,-3060.864258
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3087.056,1.0,65000.0,12.488951683,2.1559200287,2.8225910664,0.925375998,2.6648104191,0.925060451,-9.098925591,89.051376343,0.3134827912,18.923053741,87.310920715,2.3279817104,-0.016791999,3087.0559082,466800.03125,6788236.0,-3061.015869
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3087.208,1.0,65000.0,12.448379517,2.0905599594,2.7787358761,0.9379760027,2.6297128201,0.9377396703,-9.187651634,90.900978088,0.31699875,14.74870491,87.051376343,2.3366744518,-0.021655999,3087.2080078,466800.03125,6788236.0,-3061.167725
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3087.36,1.0,65000.0,12.416172028,2.0252001286,2.7233200073,0.9418799877,2.5796840191,0.9419640899,-8.755475044,93.270446777,0.321382612,10.29583931,85.662475586,2.3562679291,-0.026520001,3087.3601074,466800.03125,6788236.0,-3061.319824
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3087.512,1.0,65000.0,12.447127342,1.9598400593,2.7172784805,0.9783279896,2.5659711361,0.9785118103,-9.477160454,93.336601257,0.3145621121,7.4842739105,85.061271667,2.3961703777,-0.026000001,3087.5119629,466800.03125,6788236.0,-3061.471436
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3087.664,1.0,65000.0,12.558074951,1.89447999,2.7232940197,0.9651494026,2.5668520927,0.965192616,-9.64262104,92.740432739,0.3118833601,6.4144215584,85.354660034,2.4289917946,-0.026311392,3087.6640625,466800.03125,6788236.0,-3061.623291
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3087.816,1.0,65000.0,12.681601524,1.8291200399,2.7293269634,0.9489479065,2.5635609627,0.9487195611,-8.904793739,92.915534973,0.3144451082,6.3704533577,84.84916687,2.4445879459,-0.028052093,3087.815918,466800.0,6788236.0,-3061.775146
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3087.968,1.0,65000.0,12.786914825,1.7637599707,2.7050552368,0.9606642723,2.5330460072,0.9602046609,-9.204172134,93.397613525,0.3239529431,7.0224056244,82.563400269,2.4416618347,-0.029744957,3087.9680176,466800.0,6788236.0,-3061.927002
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3088.12,1.0,65000.0,12.919548035,1.7295999527,2.6435315609,0.9505988359,2.4815804958,0.9504267573,-9.930830956,93.748451233,0.3339310884,8.5014200211,79.953605652,2.4239587784,-0.028079845,3088.1201172,466800.0,6788236.0,-3062.079102
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3088.272,1.0,65000.0,13.011013985,1.7037600279,2.6088144779,0.9243599772,2.4641401768,0.9245477915,-9.763617516,93.80960083,0.3377169371,11.685792923,80.936096191,2.4048967361,-0.023120001,3088.2719727,466800.0,6788236.0,-3062.230713
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3088.424,1.0,65000.0,13.031175613,1.6779199839,2.614117384,0.9123920202,2.4769408703,0.9124265313,-8.846930504,93.641036987,0.3326314688,15.796178818,83.217124939,2.3837456703,-0.017824,3088.4240723,466800.0,6788236.0,-3062.382568
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3088.576,1.0,65000.0,12.947758675,1.6520800591,2.6678647995,0.9190799594,2.5301406384,0.9192070961,-8.533078194,93.688949585,0.33356902,18.307401657,84.975028992,2.3673295975,-0.015392,3088.5759277,466799.96875,6788236.0,-3062.534424
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3088.728,1.0,65000.0,12.85082531,1.626240015,2.7735991478,0.9287679791,2.6300024986,0.9288958311,-8.760450363,93.535316467,0.3362678289,17.558275223,85.155593872,2.3582031727,-0.015824001,3088.7280273,466799.96875,6788236.0,-3062.686279
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3088.88,1.0,65000.0,12.876888275,1.6004000902,2.8933918476,0.9305599928,2.7454121113,0.9306070805,-8.979945183,92.685340881,0.3444891274,16.836967468,84.544166565,2.3657360077,-0.017000001,3088.8798828,466799.96875,6788236.0,-3062.838135
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3089.032,1.0,65000.0,12.837450981,1.5787200928,2.9604959488,0.8916479945,2.7972583771,0.8915333748,-9.625312805,91.804229736,0.3563871086,17.011880875,83.480796814,2.3785231113,-0.017768001,3089.0319824,466799.96875,6788236.0,-3062.990234
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3089.184,1.0,65000.0,12.662566185,1.5726400614,2.9821248055,0.887024045,2.8031160831,0.8871135712,-8.377286911,91.56186676,0.3654562235,17.679571152,82.952957153,2.374571085,-0.021415999,3089.184082,466799.96875,6788236.0,-3063.14209
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3089.336,1.0,65000.0,12.47764492,1.56656003,2.9718670845,0.921456039,2.7845463753,0.9214058518,-9.434386253,91.668197632,0.3686199486,17.088096619,82.557426453,2.3644144535,-0.022312,3089.3359375,466799.96875,6788236.0,-3063.293945
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3089.488,1.0,65000.0,12.415602684,1.5604799986,2.950275898,0.9492719769,2.7617664337,0.949152112,-9.680585861,91.887168884,0.3568398058,15.953951836,83.857536316,2.3569991589,-0.018383998,3089.4880371,466799.9375,6788236.0,-3063.445801
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3089.64,1.0,65000.0,12.455463409,1.5543999672,2.9305040836,0.9389200211,2.7533559799,0.9384984374,-9.584011078,91.847045898,0.3473311067,15.053384781,83.99772644,2.3642680645,-0.01364,3089.6398926,466799.9375,6788236.0,-3063.597412
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3089.792,1.0,65000.0,12.493021965,1.5483199358,2.9123327732,0.9079920053,2.7472438812,0.9078332186,-9.08823967,91.885810852,0.3379083574,14.580007553,85.224845886,2.374284029,-0.010664,3089.7919922,466799.9375,6788236.0,-3063.749512
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3089.944,1.0,65000.0,12.5154562,1.5422400236,2.8975520134,0.921456039,2.7339823246,0.9216539264,-9.694371223,92.626167297,0.3398901522,14.255197525,84.166748047,2.38113904,-0.010552,3089.9440918,466799.9375,6788236.0,-3063.901367
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3090.096,1.0,65000.0,12.538726807,1.5399999619,2.8822822571,0.9577615857,2.7152292728,0.957498908,-9.469369888,93.159492493,0.3374749422,14.112030029,82.190429688,2.3864192963,-0.013299509,3090.0959473,466799.9375,6788236.0,-3064.052979
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3090.248,1.0,65000.0,12.570219994,1.5399999619,2.8632283211,0.9561268687,2.6982877254,0.956556201,-8.891750336,93.306365967,0.3380250931,15.107944489,80.531982422,2.3922307491,-0.017943591,3090.2480469,466799.90625,6788236.0,-3064.205078
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3090.4,1.0,65000.0,12.619366646,1.5399999619,2.8524565697,0.9300233722,2.6937286854,0.9296699762,-9.682297707,93.351585388,0.3369692862,17.205499649,81.326034546,2.3932278156,-0.019403119,3090.3999023,466799.90625,6788236.0,-3064.356689
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3090.552,1.0,65000.0,12.625944138,1.5399999619,2.8538200855,0.9469919801,2.7041487694,0.946824789,-9.532892227,93.190681458,0.3490182459,19.004283905,83.385795593,2.3822991848,-0.021832,3090.552002,466799.90625,6788236.0,-3064.508789
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3090.704,1.0,65000.0,12.556370735,1.5399999619,2.8668584824,0.9451519847,2.7239394188,0.9451414943,-9.780478477,92.694190979,0.3620336056,18.885852814,84.049346924,2.3701384068,-0.024264,3090.7041016,466799.90625,6788236.0,-3064.660645
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3090.856,1.0,65000.0,12.530817986,1.5399999619,2.8824999332,0.9179520011,2.7437438965,0.9175281525,-9.823431969,92.287528992,0.3626830578,17.407623291,82.916175842,2.3651192188,-0.024152,3090.855957,466799.90625,6788236.0,-3064.812256
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3091.008,1.0,65000.0,12.535448074,1.5397599936,2.8929600716,0.9170160294,2.7581782341,0.917194128,-9.645457268,91.970710754,0.3478803337,16.540939331,81.048667908,2.3801143169,-0.022,3091.0080566,466799.90625,6788236.0,-3064.964355
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3091.16,1.0,65000.0,12.519631386,1.5351999998,2.9113121033,0.8905200362,2.7712359428,0.8908997774,-10.71120358,92.073120117,0.3394772708,15.87503624,81.437530518,2.38966012,-0.02228,3091.1599121,466799.875,6788236.0,-3065.115967
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3091.312,1.0,65000.0,12.467201233,1.5306400061,2.9249792099,0.908904016,2.7838134766,0.9088358879,-10.03985691,92.269203186,0.3384644389,15.092690468,83.675872803,2.3897607327,-0.023992,3091.3120117,466799.875,6788236.0,-3065.267822
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3091.464,1.0,65000.0,12.425138474,1.5260800123,2.9211919308,0.9281200171,2.7906782627,0.9282750487,-9.497948647,92.416305542,0.3410611153,14.178622246,85.482406616,2.3863351345,-0.026424,3091.4641113,466799.875,6788236.0,-3065.419922
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3091.616,1.0,65000.0,12.470645905,1.5215200186,2.9061648846,0.9449200034,2.7862176895,0.9445999265,-9.159182549,92.993209839,0.3419579864,13.549179077,86.235717773,2.3856856823,-0.028856,3091.6159668,466799.875,6788236.0,-3065.571777
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3091.768,1.0,65000.0,12.51184082,1.5169600248,2.8931000233,0.9822799563,2.7731025219,0.9823113084,-9.738014221,94.419746399,0.3512651324,11.996094704,84.692314148,2.3999800682,-0.028000001,3091.7680664,466799.875,6788236.0,-3065.723633
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3091.92,1.0,65000.0,12.541988373,1.5124000311,2.8785481453,0.9718800187,2.7613558769,0.971475184,-9.723877907,95.230628967,0.3581632078,9.8183279037,84.156562805,2.4093518257,-0.02836,3091.9199219,466799.875,6788236.0,-3065.875488
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3092.072,1.0,65000.0,12.637994766,1.5085599422,2.866458416,0.9575440288,2.7531318665,0.9573911428,-9.662700653,95.017402649,0.3553641737,7.6318898201,83.101501465,2.4210512638,-0.030151999,3092.0720215,466799.84375,6788236.0,-3066.027344
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3092.224,1.0,65000.0,12.758893967,1.5055199862,2.8541257381,0.9668800235,2.7473151684,0.9670006633,-9.768325806,94.115722656,0.3455375135,6.293859005,82.454223633,2.4366505146,-0.030999999,3092.2241211,466799.84375,6788236.0,-3066.179199
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3092.376,1.0,65000.0,12.907974243,1.5024800301,2.8351264,0.9769455791,2.7401456833,0.9766398072,-10.54640675,93.059707642,0.3337895274,6.0651092529,81.480018616,2.4554126263,-0.030012093,3092.3759766,466799.84375,6788236.0,-3066.331055
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3092.528,1.0,65000.0,12.99447155,1.4994399548,2.8197453022,0.9630957842,2.7277669907,0.9634065628,-10.45042419,92.448165894,0.322643429,6.3988823891,84.348968506,2.4568312168,-0.032445837,3092.5280762,466799.84375,6788236.0,-3066.48291
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3092.68,1.0,65000.0,13.034422874,1.4963999987,2.7996492386,0.9318574667,2.7067842484,0.932222724,-10.70455074,92.279067993,0.3191176653,6.8911757469,85.985328674,2.452776432,-0.034441955,3092.6799316,466799.84375,6788236.0,-3066.634766
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3092.832,1.0,65000.0,13.059767723,1.4933600426,2.7753353119,0.8956131935,2.6822667122,0.895513773,-9.387573242,92.1590271,0.3222666979,7.6030158997,85.875930786,2.448564291,-0.035,3092.8320313,466799.8125,6788236.0,-3066.786621
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3092.984,1.0,65000.0,13.079244614,1.4903199673,2.7628192902,0.8877440095,2.6669416428,0.8874956965,-9.789043427,92.135452271,0.3331040144,9.0666284561,84.009307861,2.4441866875,-0.035871997,3092.9838867,466799.8125,6788236.0,-3066.938477
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3093.136,1.0,65000.0,13.036813736,1.4900000095,2.7660288811,0.9061439633,2.6654615402,0.9059489965,-10.98894596,92.382835388,0.3399769962,10.609766006,83.768051147,2.4360649586,-0.033736002,3093.1359863,466799.8125,6788236.0,-3067.090332
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3093.288,1.0,65000.0,12.954947472,1.4900000095,2.7688863277,0.9116159678,2.6662216187,0.9113933444,-10.28675938,92.798149109,0.349214673,11.162833214,84.603385925,2.4205000401,-0.029784,3093.2880859,466799.8125,6788236.0,-3067.242188
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3093.44,1.0,65000.0,12.916563988,1.4900000095,2.7699999809,0.8866000175,2.6663439274,0.8864175677,-9.874903679,93.270370483,0.3582682908,10.811215401,84.426513672,2.4086799622,-0.0244,3093.4399414,466799.8125,6788236.0,-3067.394043
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3093.592,1.0,65000.0,12.922109604,1.4900000095,2.7687487602,0.8843600154,2.6662735939,0.8841798902,-10.59117508,93.417823792,0.3598127961,9.9981660843,82.987693787,2.4089648724,-0.016848,3093.592041,466799.8125,6788236.0,-3067.545898
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3093.744,1.0,65000.0,12.943025589,1.4900000095,2.7672526836,0.7708559632,2.6682991982,0.7712694407,-9.595438957,93.342430115,0.3550752103,8.9710044861,82.011611938,2.4209527969,-0.009288,3093.7438965,466799.78125,6788236.0,-3067.69751
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3093.896,1.0,65000.0,12.966949463,1.4900000095,2.7732241154,0.8312240243,2.671967268,0.8313522935,-9.13125515,93.269165039,0.3541438282,7.8063187599,82.685913086,2.4342112541,-0.007,3093.8959961,466799.78125,6788236.0,-3067.849609
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3094.048,1.0,65000.0,13.020786285,1.4895199537,2.7802960873,0.8792879581,2.6727609634,0.8792057633,-9.967597961,92.669288635,0.3605053723,6.9543890953,83.490455627,2.4436192513,-0.007768,3094.0480957,466799.78125,6788236.0,-3068.001465
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3094.2,1.0,65000.0,13.096819878,1.4880000353,2.7919800282,0.9115999937,2.679500103,0.9116210341,-10.29391193,92.799102783,0.3660681844,6.9112801552,83.593780518,2.4498400688,-0.0114,3094.1999512,466799.78125,6788236.0,-3068.15332
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3094.352,1.0,65000.0,13.140696526,1.4864799976,2.8205192089,0.9012320042,2.7061033249,0.9015355706,-11.00118732,93.342384338,0.3639700711,8.2122364044,82.944908142,2.4512367249,-0.01708,3094.3520508,466799.78125,6788236.0,-3068.305176
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3094.504,1.0,65000.0,13.138755798,1.48495996,2.8570384979,0.9117119908,2.7410545349,0.9117242694,-10.58886719,93.644844055,0.3487872183,11.234706879,82.622215271,2.4471399784,-0.022064,3094.5039063,466799.75,6788236.0,-3068.457031
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3094.656,1.0,65000.0,13.050985336,1.4834400415,2.8716118336,0.9032475352,2.7560129166,0.903228879,-10.63303852,93.665229797,0.3356529176,14.565009117,82.849319458,2.4246804714,-0.023752484,3094.6560059,466799.75,6788236.0,-3068.608887
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3094.808,1.0,65000.0,12.928722382,1.4819200039,2.8769860268,0.9007656574,2.7599310875,0.9009510875,-11.18274403,93.675117493,0.3250690401,15.869777679,83.159820557,2.3974115849,-0.022537952,3094.8081055,466799.75,6788236.0,-3068.760742
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3094.96,1.0,65000.0,12.855024338,1.4803999662,2.8815948963,0.8779402375,2.7601318359,0.8778010011,-10.74139881,93.677139282,0.3200092316,15.449447632,84.141456604,2.3731515408,-0.020638587,3094.9599609,466799.75,6788236.0,-3068.912598
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3095.112,1.0,65000.0,12.870689392,1.4811199903,2.8866815567,0.8968365192,2.7605490685,0.8965169191,-10.61145973,93.560638428,0.3208919466,13.858720779,85.030349731,2.3672304153,-0.017306142,3095.1120605,466799.75,6788236.0,-3069.064453
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3095.264,1.0,65000.0,12.919248581,1.482640028,2.8819391727,0.910672009,2.7570254803,0.9108613133,-9.675684929,93.117012024,0.3271867931,11.305220604,85.576187134,2.3812680244,-0.014112,3095.263916,466799.75,6788236.0,-3069.216309
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3095.416,1.0,65000.0,12.984570503,1.4841600657,2.8728950024,0.9235439897,2.7436583042,0.9233418703,-10.99553299,93.113960266,0.3400806487,9.9699258804,84.194366455,2.3986198902,-0.015656,3095.4160156,466799.71875,6788236.0,-3069.368164
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3095.568,1.0,65000.0,13.11443615,1.4856799841,2.8524792194,0.9526000023,2.7190983295,0.9526050687,-11.04877567,93.260604858,0.3586215377,10.767234802,82.329185486,2.4157719612,-0.018088,3095.5681152,466799.71875,6788236.0,-3069.52002
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3095.72,1.0,65000.0,13.261647224,1.4872000217,2.8133239746,0.9434799552,2.6895039082,0.9435555935,-11.03175354,93.046882629,0.3698170781,13.993632317,81.560585022,2.4242839813,-0.02128,3095.7199707,466799.71875,6788236.0,-3069.671875
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3095.872,1.0,65000.0,13.190233231,1.4887200594,2.7853655815,0.8833200336,2.67471838,0.8831741214,-10.51890755,93.004898071,0.3588227034,18.094856262,82.157783508,2.3970887661,-0.025904,3095.8720703,466799.71875,6788236.0,-3069.82373
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3096.024,1.0,65000.0,12.981984138,1.4904800653,2.78454566,0.8991519809,2.6779105663,0.8993839025,-11.46088696,93.106933594,0.3320294917,18.974555969,83.550636292,2.3564319611,-0.025424,3096.0239258,466799.71875,6788236.0,-3069.975586
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3096.176,1.0,65000.0,12.891478539,1.4935200214,2.785795927,0.9060399532,2.6814713478,0.9060506225,-11.88613224,93.156677246,0.3133492768,18.502191544,83.723365784,2.3269615173,-0.020552,3096.1760254,466799.71875,6788236.0,-3070.127441
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3096.328,1.0,65000.0,12.879786491,1.4965599775,2.7830665112,0.9270960093,2.6808023453,0.9272295237,-11.2019701,93.291259766,0.3129650056,18.460786819,83.760787964,2.3195104599,-0.012632,3096.3278809,466799.6875,6788236.0,-3070.279297
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3096.48,1.0,65000.0,12.889032364,1.4996000528,2.7755520344,0.9615200162,2.6714999676,0.9619144201,-11.31601334,93.536224365,0.3256019056,19.474586487,84.560455322,2.3294558525,-0.00496,3096.4799805,466799.6875,6788236.0,-3070.431152
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3096.632,1.0,65000.0,12.907027245,1.5026400089,2.7626574039,0.9533360004,2.6510887146,0.9535374045,-10.22602463,93.476898193,0.3346348703,20.988422394,86.572517395,2.3372399807,-0.002112,3096.6320801,466799.6875,6788236.0,-3070.583252
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3096.784,1.0,65000.0,12.935628891,1.505679965,2.7539758682,0.9587280154,2.6374680996,0.9586235881,-10.87453079,92.567428589,0.3418326676,21.861160278,87.773025513,2.3391649723,-0.005632,3096.7839355,466799.6875,6788236.0,-3070.734863
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3096.936,1.0,65000.0,12.9599123,1.5087200403,2.7496263981,0.9584879875,2.6326608658,0.9585132599,-10.72916126,91.82660675,0.3501121402,22.245056152,87.699363708,2.3359992504,-0.013416001,3096.9360352,466799.6875,6788236.0,-3070.886719
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3097.088,1.0,65000.0,12.972607613,1.5099999905,2.7477271557,0.9779709578,2.6329729557,0.9780891538,-11.20833015,91.605239868,0.3575617671,22.476806641,86.624763489,2.3313002586,-0.021215767,3097.0878906,466799.65625,6788236.0,-3071.038574
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3097.24,1.0,65000.0,12.986442566,1.5099999905,2.7475836277,0.9887541533,2.6343097687,0.9890914559,-11.94014835,91.811141968,0.3567238152,21.931642532,85.526855469,2.3291900158,-0.028508281,3097.2399902,466799.65625,6788236.0,-3071.19043
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3097.392,1.0,65000.0,13.021736145,1.5099999905,2.7482311726,0.9829999804,2.6343724728,0.9825219512,-11.71029949,92.739776611,0.3391919732,20.914043427,84.56665802,2.3355362415,-0.030862315,3097.3920898,466799.65625,6788236.0,-3071.342285
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3097.544,1.0,65000.0,13.017427444,1.5099999905,2.7473425865,0.9829999804,2.6341297626,0.9826412797,-10.75521088,93.559875488,0.3279232979,20.205789566,83.809494019,2.3436880112,-0.028944001,3097.5439453,466799.65625,6788236.0,-3071.494141
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3097.696,1.0,65000.0,12.976037025,1.5099999905,2.7458751202,0.9778879881,2.6341137886,0.9774386883,-11.93080235,93.743026733,0.323664248,19.004302979,83.875396729,2.350569725,-0.024728,3097.6960449,466799.65625,6788236.0,-3071.645996
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3097.848,1.0,65000.0,12.972755432,1.5099999905,2.7450861931,0.9591040015,2.6350624561,0.9587011933,-11.39697838,93.737258911,0.3269432485,16.743560791,83.909294128,2.3522078991,-0.021431999,3097.8479004,466799.625,6788236.0,-3071.797852
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3098.0,1.0,65000.0,12.937000275,1.5099999905,2.7460000515,0.9240000248,2.6357998848,0.9235635996,-10.33880234,93.668899536,0.3290140033,14.305199623,85.241897583,2.3631000519,-0.017999999,3098.0,466799.625,6788236.0,-3071.949707
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3098.152,1.0,65000.0,12.993331909,1.5145599842,2.7463431358,0.9184319973,2.6367239952,0.9180774093,-10.67981911,93.570991516,0.3237863779,12.431480408,85.166236877,2.3804345131,-0.014784,3098.1520996,466799.625,6788236.0,-3072.101563
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3098.304,1.0,65000.0,13.006810188,1.519119978,2.746543169,0.9148160219,2.6390664577,0.9146747589,-10.97322369,93.753036499,0.3160910606,11.102794647,84.803794861,2.3991639614,-0.014432,3098.3039551,466799.625,6788236.0,-3072.253418
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3098.456,1.0,65000.0,12.982185364,1.5236799717,2.7464056015,0.8788399696,2.6424791813,0.8791659474,-11.11386776,93.802261353,0.3193308115,9.8225040436,84.390823364,2.4136855602,-0.017592,3098.4560547,466799.625,6788236.0,-3072.405273
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3098.608,1.0,65000.0,12.985963821,1.5282399654,2.7461271286,0.7947439551,2.6441049576,0.7946651578,-11.83323956,93.761619568,0.330550462,8.6666898727,84.548805237,2.4245302677,-0.020728,3098.6079102,466799.625,6788236.0,-3072.557129
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3098.76,1.0,65000.0,13.007135391,1.5327999592,2.7489159107,0.7365599871,2.6445479393,0.7363004088,-12.23634529,93.486427307,0.3481914103,7.8375201225,85.05103302,2.4336760044,-0.023080001,3098.7600098,466799.59375,6788236.0,-3072.708984
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3098.912,1.0,65000.0,13.029523849,1.5373599529,2.7701017857,0.7616479993,2.6561527252,0.7618817687,-12.43217468,92.266204834,0.3534528911,7.3482480049,85.557319641,2.4388585091,-0.024592001,3098.9121094,466799.59375,6788236.0,-3072.86084
