source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2162.4321995,1.0,65000.0,14.948313713,12.250000954,2.6983120441,0.1893257201,5.989739418,1.3361775875,1.1521152258,1.6553324461,34.284145355,109.42719269,0.3942122161,8.4631576538,65.384559631,2.1146538258,0.0295646861,2162.4321289,501134.46875,6608177.5,-2139.212646
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2162.5841995,1.0,65000.0,15.056832314,12.250000954,2.8068320751,0.1893257201,5.9983944893,1.4052190781,1.1548044682,1.4742484093,34.127311707,109.08141327,0.3841919899,7.254553318,65.288993835,2.1397123337,0.0206157323,2162.5842285,501134.46875,6608177.5,-2139.364746
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2162.7361995,1.0,65000.0,14.779265404,12.250000954,2.5292639732,0.1893257201,6.0070271492,1.5107492208,1.1529999971,1.3896000385,34.295795441,108.58890533,0.3770407736,7.9194116592,64.642837524,2.1832933426,0.0204091258,2162.736084,501134.46875,6608177.5,-2139.516602
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2162.8881995,1.0,65000.0,14.639345169,12.250000954,2.3893446922,0.1893257201,6.0156326294,1.5822463036,1.1611101627,1.3573825359,34.48865509,108.04409027,0.3858160973,9.6976261139,63.499462128,2.2122504711,0.0258562416,2162.8881836,501134.46875,6608177.5,-2139.668701
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2163.0401995,1.0,65000.0,14.623513222,12.250000954,2.373516798,0.1893257201,6.0242490768,1.5197757483,1.1713502407,1.3279697895,35.704486847,110.36206055,0.3856904507,9.3828725815,61.823509216,2.2358026505,0.0306991395,2163.0402832,501134.46875,6608177.5,-2139.820801
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2163.1921995,1.0,65000.0,14.334367752,12.250000954,2.0843658447,0.1893257201,6.0328555107,1.4293504953,1.1820604801,1.3146916628,37.618801117,109.64744568,0.3555473387,7.3351564407,60.301261902,2.2581672668,0.0304924231,2163.1921387,501134.46875,6608177.5,-2139.972656
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2163.3441995,1.0,65000.0,13.907797813,12.250000954,1.6577943563,0.1893257201,6.0414776802,1.3770653009,1.1922935247,1.3211444616,37.658882141,106.87584686,0.3173529208,6.5670394897,59.976341248,2.2707264423,0.0320004709,2163.3442383,501134.46875,6608177.5,-2140.124756
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2163.4961995,1.0,65000.0,13.668796539,12.250000954,1.4187924862,0.1893257201,6.0500836372,1.3408149481,1.2015398741,1.302355051,36.441501617,107.89061737,0.3016132116,6.9765329361,61.338924408,2.2789928913,0.0443675593,2163.4960938,501134.46875,6608177.5,-2140.276611
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2163.6481995,1.0,65000.0,13.659538269,12.250000954,1.4095373154,0.1893257201,6.05869627,1.3914784193,1.2105196714,1.3171641827,35.486679077,107.17456055,0.3013492227,7.570502758,62.29642868,2.2918634415,0.05938958,2163.6481934,501134.46875,6608177.5,-2140.428711
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2163.8001995,1.0,65000.0,13.680622101,12.250000954,1.4306201935,0.1893257201,6.0673117638,1.5096702576,1.2194993496,1.3791942596,34.990459442,105.63924408,0.2936337292,7.1154618263,62.07213974,2.308280468,0.0622761212,2163.800293,501134.46875,6608177.5,-2140.580811
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2163.9521995,1.0,65000.0,13.737334251,12.250000954,1.4873306751,0.1893257201,6.0759782791,1.5369129181,1.2191251516,1.457723856,35.957942963,106.9133606,0.2804926932,5.4897704124,63.755573273,2.3188490868,0.050057184,2163.9521484,501134.46875,6608177.5,-2140.732666
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2164.1041995,1.0,65000.0,13.824141502,12.250000954,1.5741413832,0.1893257201,6.0845341682,1.460201025,1.2051115036,1.5383548737,37.423271179,107.9139328,0.2810618579,4.4882855415,68.111495972,2.3087360859,0.030904321,2164.104248,501134.46875,6608177.5,-2140.884766
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2164.2561995,1.0,65000.0,13.989066124,12.250000954,1.7390656471,0.1893257201,6.0932035446,1.3668311834,1.1871521473,1.5594991446,37.873058319,109.82498169,0.3071873784,5.0535197258,71.453018188,2.2611863613,0.0172928963,2164.2561035,501134.46875,6608177.5,-2141.036621
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2164.4081995,1.0,65000.0,14.113730431,12.250000954,1.8637303114,0.1893257201,6.1017727852,1.2894759178,1.169192791,1.4887356758,37.024497986,118.17918396,0.3557269871,7.2861413956,70.093894958,2.1841294765,0.0141869467,2164.4082031,501134.46875,6608177.5,-2141.188721
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2164.5601995,1.0,65000.0,14.240478516,12.250000954,1.990481019,0.1893257201,6.1522250175,1.2185437679,1.1215126514,1.3226312399,35.911411285,125.52526855,0.4038247764,9.5365552902,66.313415527,2.1289994717,0.0207603965,2164.5603027,501134.46875,6608177.5,-2141.34082
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2164.7121995,1.0,65000.0,14.295418739,12.250000954,2.0454201698,0.1893257201,6.3529376984,1.1704224348,1.0779002905,1.1375966072,36.359611511,124.35246277,0.4215442836,8.8038978577,64.988670349,2.1475191116,0.0367589556,2164.7121582,501134.46875,6608177.5,-2141.492676
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2164.8641995,1.0,65000.0,14.688902855,12.250000954,2.4389047623,0.1893257201,6.755862236,1.1561545134,1.0670000315,0.9998418093,36.23279953,119.21499634,0.3995696902,7.2330994606,66.807449341,2.2367973328,0.0600968413,2164.8642578,501134.46875,6608177.5,-2141.644775
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2165.0161995,1.0,65000.0,15.209363937,12.250000954,2.9593627453,0.1893257201,7.1641135216,1.1662950516,1.0670000315,0.9703420997,34.555740356,109.3762207,0.3648745418,8.7125806808,67.840652466,2.3187837601,0.0809253603,2165.0161133,501134.46875,6608177.5,-2141.796631
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2165.1681995,1.0,65000.0,15.701159477,12.250000954,3.4511573315,0.1893257201,7.1652450562,1.1829897165,1.0718826056,1.0910311937,33.098285675,99.550735474,0.3575903773,12.801584244,67.373535156,2.3180198669,0.0861378908,2165.1682129,501134.46875,6608177.5,-2141.94873
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2165.3201995,1.0,65000.0,14.856648445,12.250000954,2.6066513062,0.1893257201,7.1665616035,1.1970411539,1.0823372602,1.325376749,32.726192474,96.48260498,0.3788824975,14.418627739,65.759307861,2.2555367947,0.0712974966,2165.3203125,501134.46875,6608177.5,-2142.10083
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2165.4721995,1.0,65000.0,14.187588692,12.250000954,1.9375886917,0.1893257201,7.1751446724,1.1926702261,1.0943101645,1.5307739973,33.530857086,95.992744446,0.3889367878,11.701642036,63.334384918,2.2049033642,0.0430318937,2165.472168,501134.46875,6608177.5,-2142.252686
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2165.6241995,1.0,65000.0,14.204708099,12.250000954,1.9547096491,0.1893257201,7.2531752586,1.1825625896,1.1028318405,1.5861469507,33.7501297,93.484886169,0.3612993658,10.073912621,61.831790924,2.1859753132,0.0164647605,2165.6242676,501134.46875,6608177.5,-2142.404785
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2165.7761995,1.0,65000.0,14.349580765,12.250000954,2.0995810032,0.1893257201,7.2754096985,1.2030541897,1.1008720398,1.5977107286,33.218101501,91.124168396,0.3158568144,11.871235847,62.774024963,2.1431882381,0.0019477655,2165.776123,501134.46875,6608177.5,-2142.556641
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2165.9281995,1.0,65000.0,14.472334862,12.250000954,2.2223386765,0.1893257201,7.2767262459,1.2308790684,1.1181701422,1.6187543869,32.908256531,94.718833923,0.2987166345,16.928514481,64.777626038,2.0474750996,0.0024397392,2165.9282227,501134.46875,6608177.5,-2142.70874
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2166.0801995,1.0,65000.0,15.347557068,12.250000954,3.0975594521,0.1893257201,7.2780213356,1.2539237738,1.1474565268,1.5040479898,32.181022644,103.45015717,0.3294315338,21.610639572,64.963356018,1.9449760914,0.0173517615,2166.0800781,501134.46875,6608177.5,-2142.860596
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2166.2321995,1.0,65000.0,15.928614616,12.250000954,3.9920885563,0.1893257201,7.2792577744,1.2851717472,1.147485137,1.2304881811,33.034431458,111.62232971,0.3826551437,19.827066422,63.116046906,1.9007599354,0.0354049653,2166.2321777,501134.46875,6608177.5,-2143.012695
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2166.3841995,1.0,65000.0,16.050224304,12.250000954,3.9919171333,0.1893257201,7.2805585861,1.2908360958,1.1077765226,1.0596243143,34.650630951,114.38452148,0.4209340215,13.982893944,61.265224457,1.9315603971,0.0405177437,2166.3842773,501134.46875,6608177.5,-2143.164795
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2166.5361995,1.0,65000.0,15.188063622,12.250000954,2.9380664825,0.1893257201,7.2867436409,1.2279379368,1.0559500456,1.0826283693,34.037387848,111.69847107,0.4303392172,11.14002037,61.806087494,1.9806741476,0.0314010456,2166.5361328,501134.46875,6608177.5,-2143.31665
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2166.6881995,1.0,65000.0,14.549020767,12.250000954,2.299025774,0.1893257201,7.3558797836,1.1081780195,1.0343011618,1.2235195637,32.124076843,109.46326447,0.4299589396,12.781977654,65.518440247,1.9683899879,0.0175943505,2166.6882324,501134.46875,6608177.5,-2143.468506
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2166.8401995,1.0,65000.0,15.2885952,12.250000954,3.0385944843,0.1893257201,7.3894219398,1.022911787,1.0480560064,1.3445988894,31.916805267,111.03531647,0.4373396933,16.488340378,70.658721924,1.8957742453,0.0074144164,2166.8400879,501134.46875,6608177.5,-2143.620361
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2166.9921995,1.0,65000.0,15.769575119,12.250000954,3.5195720196,0.1893257201,7.3907299042,1.0163314342,1.0900039673,1.3097015619,34.248096466,115.25745392,0.4470939338,17.324979782,72.299224854,1.8568072319,0.0078097521,2166.9921875,501134.46875,6608177.5,-2143.772461
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2167.1441995,1.0,65000.0,15.094554901,12.250000954,2.8445506096,0.1893257201,7.3919968605,1.0485066175,1.0963851213,1.2069730759,35.367279053,118.47741699,0.4490432441,14.23119545,69.812896729,1.926166296,0.0260117669,2167.1442871,501134.46875,6608177.5,-2143.924561
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2167.2961995,1.0,65000.0,14.457489014,12.250000954,2.2074840069,0.1893257201,7.393269062,1.0935145617,1.0758054256,1.146571517,33.834819794,117.68934631,0.4378620386,11.337358475,66.752677917,2.0707659721,0.0543194339,2167.2961426,501134.46875,6608177.5,-2144.076416
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2167.4481995,1.0,65000.0,14.730079651,12.250000954,2.4800765514,0.1893257201,7.3945827484,1.08974576,1.0521990061,1.140930295,32.293292999,115.42362213,0.4217456281,9.4374685287,65.066238403,2.1903395653,0.0689103156,2167.4482422,501134.46875,6608177.5,-2144.228516
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2167.6001995,1.0,65000.0,15.403033257,12.250000954,3.1530332565,0.1893257201,7.3958010674,1.0341895819,1.0289093256,1.1440067291,32.344169617,115.1875,0.4091495574,8.4039430618,63.651306152,2.2361288071,0.0644942522,2167.6000977,501134.46875,6608177.5,-2144.380371
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2167.7521995,1.0,65000.0,15.44046402,12.250000954,3.1904621124,0.1893257201,7.3970694542,1.0297409296,1.0072689056,1.1187268496,33.314620972,116.12211609,0.4014683366,7.907936573,60.980186462,2.2377810478,0.0547377393,2167.7521973,501134.46875,6608177.5,-2144.532471
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2167.9041995,1.0,65000.0,14.766301155,12.250000954,2.5162987709,0.1893257201,7.3983387947,1.0486664772,0.9947955012,1.0714582205,33.712779999,116.24079895,0.3969325125,7.8118433952,59.27381897,2.2467839718,0.0497119762,2167.9042969,501134.46875,6608177.5,-2144.68457
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2168.0561995,1.0,65000.0,14.46484375,12.250000954,2.2148416042,0.1893257201,7.3996491432,1.0325467587,0.9868180752,1.0535640717,33.232643127,117.27919006,0.3865626156,8.4688243866,60.128177643,2.2829504013,0.0538795069,2168.0561523,501134.4375,6608177.5,-2144.836426
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2168.2081995,1.0,65000.0,14.987934113,12.250000954,2.7379350662,0.1893257201,7.400873661,1.013220787,0.9781906009,1.0684925318,32.465896606,118.05123138,0.3716343939,10.434494972,62.571105957,2.3057365417,0.0664267391,2168.208252,501134.4375,6608177.5,-2144.988525
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2168.3601995,1.0,65000.0,15.25749588,12.250000954,3.0074968338,0.1893257201,7.402182579,0.9734513164,0.9685676694,1.0705717802,32.198795319,117.08515167,0.3658921421,13.424586296,64.271583557,2.2574765682,0.0747007355,2168.3601074,501134.4375,6608177.5,-2145.140381
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2168.5121995,1.0,65000.0,14.842416763,12.250000954,2.5924141407,0.1893257201,7.4035096169,0.8787141442,0.9669198394,1.0641798973,32.60168457,116.5472641,0.3778068423,15.920300484,64.843177795,2.1463816166,0.0614001825,2168.512207,501134.4375,6608177.5,-2145.29248
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2168.6641995,1.0,65000.0,14.875509262,12.250000954,2.6255102158,0.1893257201,7.4421567917,0.7964127064,0.9654515386,1.0333706141,33.152458191,117.58924866,0.4024028778,15.155392647,66.0103302,2.0388023853,0.030210115,2168.6643066,501134.4375,6608177.5,-2145.44458
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2168.8161995,1.0,65000.0,15.258063316,12.250000954,3.0080666542,0.1893257201,7.5110459328,0.7838667631,0.9487633109,0.986096561,33.50548172,121.96620941,0.4300142229,13.067444801,67.832710266,1.9700276852,0.0018298966,2168.8161621,501134.4375,6608177.5,-2145.596436
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2168.9681995,1.0,65000.0,15.333439827,12.250000954,3.0834388733,0.1893257201,7.5123457909,0.8306539059,0.9286131263,0.9285929799,32.657833099,126.29141235,0.4607118964,13.057204247,68.371177673,1.9304563999,-0.013226029,2168.9682617,501134.4375,6608177.5,-2145.748535
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2169.1201995,1.0,65000.0,15.634115219,12.250000954,3.3841145039,0.1893257201,7.5135807991,0.9250674844,0.9245173335,0.8732271194,31.2045784,126.65177155,0.4845943451,13.901659012,67.113502502,1.9277404547,-0.017300637,2169.1201172,501134.4375,6608177.5,-2145.900391
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2169.2721995,1.0,65000.0,15.871131897,12.250000954,3.6211321354,0.1893257201,7.5148777962,0.9946818948,0.9178556204,0.8430989385,31.071353912,123.43003082,0.4735024273,11.788081169,66.98928833,1.9949795008,-0.015989574,2169.2722168,501134.4375,6608177.5,-2146.05249
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2169.4241995,1.0,65000.0,16.032440186,12.250000954,3.7824389935,0.1893257201,7.5357823372,0.9653019905,0.895521462,0.8296458721,32.313980103,116.03594208,0.4307765663,7.0126180649,68.791824341,2.1224205494,-0.013708846,2169.4243164,501134.4375,6608177.5,-2146.20459
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2169.5761995,1.0,65000.0,15.425711632,12.250000954,3.1757104397,0.1893257201,7.6142234802,0.8864173293,0.8806461692,0.9565111399,33.353557587,110.53601074,0.3969828486,5.3019013405,70.43346405,2.2343223095,-0.009088429,2169.5761719,501134.4375,6608177.5,-2146.356445
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2169.7281995,1.0,65000.0,14.411670685,12.250000954,2.1616706848,0.1893257201,7.6238255501,0.8471217155,0.8953521848,1.2313599586,33.050796509,111.15112305,0.3930303454,6.1914534569,70.814422607,2.2736518383,0.0027051501,2169.7282715,501134.4375,6608177.5,-2146.508545
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2169.8801995,1.0,65000.0,14.103618622,12.250000954,1.8536190987,0.1893257201,7.6250424385,0.883728683,0.9368237257,1.3558741808,32.054130554,113.17364502,0.3941200376,8.0893659592,70.543357849,2.2593202591,0.02207339,2169.880127,501134.4375,6608177.5,-2146.6604
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2170.0321995,1.0,65000.0,14.371193886,12.250000954,2.1211922169,0.1893257201,7.6262888908,0.9953866601,0.97870332,1.2269794941,31.838781357,116.70581055,0.3813652098,9.8118276596,69.673751831,2.2440669537,0.0441022925,2170.0322266,501134.4375,6608177.5,-2146.8125
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2170.1841995,1.0,65000.0,14.235521317,12.250000954,1.9855207205,0.1893257201,7.6275734901,1.166432023,0.9874978662,1.0734837055,32.244796753,119.40496063,0.3773851991,10.139033318,67.221534729,2.2454943657,0.0585792363,2170.184082,501134.4375,6608177.5,-2146.964355
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2170.3361995,1.0,65000.0,13.942583084,12.250000954,1.6925840378,0.1893257201,7.6288895607,1.2683323622,0.9882636666,1.0238536596,32.978321075,117.27629852,0.3939242959,10.458661079,64.650543213,2.2404112816,0.0597350299,2170.3361816,501134.4375,6608177.5,-2147.116455
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2170.4881995,1.0,65000.0,13.97983551,12.250000954,1.7298352718,0.1893257201,7.6301937103,1.163921833,0.9916058779,1.0285090208,34.025001526,117.49411011,0.4085476696,11.442663193,64.55368042,2.2069821358,0.0527077354,2170.4882813,501134.4375,6608177.5,-2147.268555
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2170.6401995,1.0,65000.0,14.087174416,12.250000954,1.8371757269,0.1893257201,7.6314210892,0.9635598063,0.9745137095,1.0381319523,34.177577972,119.98132324,0.4066541791,13.524595261,66.976005554,2.1515977383,0.048276376,2170.6401367,501134.4375,6608177.5,-2147.42041
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2170.7921995,1.0,65000.0,14.235679626,12.250000954,1.9856798649,0.1893257201,7.6327300072,0.8140493035,0.9443776608,1.0263001919,33.622406006,120.54528046,0.4042473435,17.310886383,69.655784607,2.0958218575,0.0531344078,2170.7922363,501134.4375,6608177.5,-2147.57251
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2170.9441995,1.0,65000.0,15.143602371,12.250000954,2.893599987,0.1893257201,7.6460356712,0.7273088098,0.9194322824,0.9651879072,33.98551178,121.15605164,0.4210780561,20.736171722,69.996429443,2.0381748676,0.0553203262,2170.9440918,501134.4375,6608177.5,-2147.724365
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2171.0961995,1.0,65000.0,16.425392151,12.250000954,4.1753902435,0.1893257201,7.7374296188,0.7093807459,0.9074284434,0.876180172,35.494846344,119.77314758,0.4492057562,23.114097595,66.968360901,1.9752417803,0.0434177034,2171.0961914,501134.4375,6608177.5,-2147.876465
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2171.2481995,1.0,65000.0,16.860401154,12.250000954,4.6103997231,0.1893257201,7.7415852547,0.7533569336,0.8967071176,0.8275226355,35.826076508,118.42721558,0.4704551995,23.982814789,62.045833588,1.9338620901,0.0273980293,2171.248291,501134.4375,6608177.5,-2148.028564
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2171.4001995,1.0,65000.0,15.8653965,12.250000954,3.6153974533,0.1893257201,7.7429027557,0.8020402193,0.8850990534,0.8299191594,34.446475983,118.92173004,0.4831399322,21.086702347,59.194595337,1.9364840984,0.0196248386,2171.4001465,501134.4375,6608177.5,-2148.18042
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2171.5521995,1.0,65000.0,14.768343925,12.250000954,2.5183444023,0.1893257201,7.7493839264,0.8106813431,0.8845270276,0.8464480042,33.526489258,119.92225647,0.487380445,17.241178513,59.940921783,1.9709972143,0.0183682609,2171.5522461,501134.4375,6608177.5,-2148.33252
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2171.7041995,1.0,65000.0,14.518259048,12.250000954,2.2682602406,0.1893257201,7.8239016533,0.7854011655,0.8875855803,0.8567732573,32.765514374,121.21115112,0.4707329273,13.454568863,61.764484406,2.0171437263,0.0162362084,2171.7041016,501134.4375,6608177.5,-2148.484375
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2171.8561995,1.0,65000.0,14.610408783,12.250000954,2.3604080677,0.1893257201,7.851749897,0.7759985924,0.8769346476,0.887606144,32.438465118,116.8586731,0.4325487912,9.2286338806,62.679489136,2.0771532059,0.0141369626,2171.8562012,501134.4375,6608177.5,-2148.636475
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2172.0081995,1.0,65000.0,15.421964645,12.250000954,3.171962738,0.1893257201,7.852973938,0.8334018588,0.8632053733,0.9414533377,33.848388672,108.36587524,0.3945861459,7.3029642105,62.053791046,2.1574602127,0.0208707973,2172.0083008,501134.4375,6608177.5,-2148.78833
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2172.1601995,1.0,65000.0,15.936301231,12.250000954,3.6863024235,0.1893257201,7.854341507,0.9383276701,0.8670809269,1.0185170174,35.054485321,105.99011993,0.3782747686,8.0301399231,61.076133728,2.2183237076,0.0352332443,2172.1601563,501134.4375,6608177.5,-2148.940186
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2172.3121995,1.0,65000.0,15.525177002,12.250000954,3.275177002,0.1893257201,7.9237914085,1.0371493101,0.8764497042,1.0749958754,34.673789978,110.71024323,0.3859899342,10.449969292,60.739559174,2.2045269012,0.0409010835,2172.3122559,501134.4375,6608177.5,-2149.092285
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2172.4641995,1.0,65000.0,15.073160172,12.250000954,2.8231563568,0.1893257201,8.0271444321,1.0901360512,0.8875766397,1.0448018312,33.900798798,116.58874512,0.4003893137,12.22892189,61.539596558,2.1460797787,0.0362829231,2172.4641113,501134.4375,6608177.5,-2149.244141
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2172.6161995,1.0,65000.0,14.662425041,12.250000954,2.4124224186,0.1893257201,8.1348581314,1.0613217354,0.8991194963,0.9909228086,33.677776337,119.5713501,0.4033847153,12.59218502,64.436653137,2.1248941422,0.0437468626,2172.6162109,501134.4375,6608177.5,-2149.39624
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2172.7681995,1.0,65000.0,14.893724442,12.250000954,2.6437222958,0.1893257201,8.3524942398,0.9668024778,0.9029999971,0.9601041675,35.011917114,119.41364288,0.3983331323,14.62003994,68.000312805,2.1545062065,0.0730920285,2172.7683105,501134.4375,6608177.5,-2149.54834
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2172.9201995,1.0,65000.0,15.364559174,12.250000954,3.1145577431,0.1893257201,8.6036376953,0.8880997896,0.9029999971,0.9744410515,36.790519714,121.00673676,0.4075681567,21.476612091,70.929023743,2.156624794,0.1015641913,2172.920166,501134.4375,6608177.5,-2149.700195
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2173.0721995,1.0,65000.0,15.522532463,12.250000954,3.2725300789,0.1893257201,8.809088707,0.8743030429,0.9029999971,1.0197513103,36.305683136,126.46451569,0.4385158122,29.933908463,73.640480042,2.0710873604,0.1008851081,2173.0722656,501134.4375,6608177.5,-2149.852295
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2173.2241995,1.0,65000.0,15.895822525,12.250000954,3.6458203793,0.1893257201,9.0163841248,0.9222100973,0.9029999971,1.0057833195,34.611392975,129.15328979,0.4654343426,30.713874817,77.144927979,1.9561760426,0.0698953494,2173.2241211,501134.4375,6608177.5,-2150.00415
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2173.3761995,1.0,65000.0,16.26486969,12.250000954,4.014872551,0.1893257201,9.2217273712,1.01296556,0.9035559297,0.9573575258,33.551815033,126.16558075,0.4658225477,21.733415604,80.338577271,1.9145212173,0.0324669108,2173.3762207,501134.4375,6608177.5,-2150.15625
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2173.5281995,1.0,65000.0,16.571475983,12.250000954,4.3214788437,0.1893257201,9.3363819122,1.0683189631,0.905107379,0.9577521682,33.252731323,121.89019775,0.4502194226,12.632811546,80.801177979,1.97800982,0.0126237087,2173.5283203,501134.4375,6608177.5,-2150.30835
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2173.6801995,1.0,65000.0,15.952220917,12.250000954,3.7022185326,0.1893257201,9.3816804886,1.0357432365,0.9065514207,0.9905132055,34.394649506,117.07020569,0.4309153855,8.912776947,79.648170471,2.0934741497,0.0164563302,2173.6801758,501134.4375,6608177.5,-2150.460205
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2173.8321995,1.0,65000.0,14.832789421,12.250000954,2.5827896595,0.1893257201,9.5210103989,0.9790220857,0.9080966115,0.9941040874,35.485481262,112.13156891,0.4001955688,10.250117302,79.046234131,2.1723325253,0.0289714336,2173.8322754,501134.4375,6608177.5,-2150.612305
Force_2020_all_wells_train_test_blind_hidden_final/26_4-1.las,26/4-1,2173.9841995,1.0,65000.0,14.876610756,12.250000954,2.6266157627,0.1893257201,9.6487436295,0.936407268,0.9095453024,0.9819552898,34.801036835,108.87528992,0.3601863682,15.681228638,77.502670288,2.1438727379,0.0287641641,2173.9841309,501134.4375,6608177.5,-2150.76416
