source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2203.656,1.0,65000.0,12.558347702,12.250000954,0.3215487301,1.7973959446,23.425796509,0.72663939,,0.7903666496,,,92.202293396,116.97463989,,6.2309951782,86.582794189,2.2792551517,0.0192548558,2203.6560059,487280.0625,6643955.0,-2181.471436
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2203.808,1.0,65000.0,12.634403229,12.250000954,0.4007244706,1.7973959446,23.421560287,0.7178944945,,0.7753818631,,,93.105758667,124.25429535,,6.2637238503,94.511428833,2.2858850956,0.03431575,2203.8078613,487280.0625,6643955.0,-2181.623291
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2203.96,1.0,65000.0,12.739250183,12.250000954,0.5154939294,1.7973959446,17.809326172,0.703813076,,0.7592086196,,,93.467826843,129.59843445,,6.0348668098,94.152153015,2.2776048183,0.0378905497,2203.9599609,487280.0625,6643955.0,-2181.775391
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2204.112,1.0,65000.0,12.748756409,12.250000954,0.4573132098,1.7973959446,8.5261287689,0.6935727,,0.7530280948,,,92.906700134,128.60484314,,5.631790638,89.794776917,2.2604131699,0.0302916002,2204.1120605,487280.0625,6643955.0,-2181.92749
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2204.264,1.0,65000.0,12.578482628,12.250000954,0.3134340942,1.7973959446,8.5252799988,0.6901212335,,0.759129107,,,92.840408325,126.21511841,,5.0836071968,83.180053711,2.2719118595,0.0347062983,2204.263916,487280.0625,6643955.0,-2182.079346
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2204.416,1.0,65000.0,12.496980667,12.250000954,0.2310832143,1.7973959446,8.5244035721,0.6977086663,,0.7733899951,,,92.765785217,124.73930359,,4.6962633133,81.20275116,2.2923529148,0.0281824172,2204.4160156,487280.0625,6643955.0,-2182.231201
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2204.568,1.0,65000.0,12.434031487,12.250000954,0.1796146482,1.7973959446,8.5235595703,0.728253305,,0.8009973764,,,92.270469666,122.65364075,,4.724134922,79.359100342,2.3119909763,0.0135309715,2204.5681152,487280.0625,6643955.0,-2182.383301
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2204.72,1.0,65000.0,12.407816887,12.250000954,0.1518473774,1.7973959446,8.5226793289,0.7915425301,,0.8664693236,,,90.590553284,122.72839355,,4.6114535332,77.874481201,2.3286218643,0.0098543307,2204.7199707,487280.03125,6643955.0,-2182.5354
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2204.872,1.0,30000.0,12.354744911,12.250000954,0.0869437531,1.7973959446,8.5218400955,0.8545561433,,0.9838527441,,,89.851333618,116.41191101,,4.5254888535,69.878822327,2.3388602734,0.0083556427,2204.8720703,487280.03125,6643955.0,-2182.6875
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2205.024,1.0,30000.0,12.252157211,12.250000954,-0.02040191,1.7973959446,5.3730816841,0.8706427813,,1.1050233841,,,90.22983551,103.64583588,,4.3382053375,55.577465057,2.3717422485,0.0041141734,2205.0239258,487280.03125,6643955.0,-2182.839355
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2205.176,1.0,30000.0,12.197440147,12.250000954,-0.039051343,1.7973959446,3.7314202785,0.8493165374,,1.1292535067,,,90.707885742,90.276618958,,4.1939182281,39.923706055,2.4522686005,0.0091937007,2205.1760254,487280.03125,6643955.0,-2182.991211
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2205.328,1.0,30000.0,12.273290634,12.250000954,0.0394137837,1.7973959446,3.7305319309,0.8389344215,,1.0398089886,,,92.233070374,79.973861694,,4.2334561348,33.902923584,2.5233278275,0.0217049867,2205.328125,487280.03125,6643955.0,-2183.143311
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2205.48,1.0,30000.0,12.367400169,12.250000954,0.1386256665,1.7973959446,3.7296998501,0.8443333507,,0.9111666679,,,91.80191803,81.512130737,,4.3789000511,41.336032867,2.5046665668,0.0258666649,2205.4799805,487280.03125,6643955.0,-2183.295166
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2205.632,1.0,30000.0,12.435486794,12.250000954,0.1816570908,1.7973959446,3.7288403511,0.8572126031,,0.8280873895,,,90.72252655,94.115348816,,4.5424466133,55.73916626,2.4072644711,0.0152629921,2205.6318359,487280.03125,6643955.0,-2183.447266
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2205.784,1.0,65000.0,12.423901558,12.250000954,0.1750556976,1.7973959446,3.7279119492,0.8542978764,,0.8165309429,,,92.809783936,107.55456543,,4.7220511436,66.637802124,2.3416726589,0.0206619427,2205.7839355,487280.03125,6643955.0,-2183.599365
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2205.936,1.0,65000.0,12.440270424,12.250000954,0.1973858327,1.7973959446,4.3665280342,0.8139692545,,0.8189845085,,,94.685722351,117.77014923,,4.8236794472,71.537025452,2.327807188,0.0314272977,2205.9360352,487280.03125,6643955.0,-2183.751221
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2206.088,1.0,65000.0,12.45943737,12.250000954,0.2057734132,1.7973959446,7.277657032,0.7463787794,,0.81046772,,,94.351959229,121.74448395,,4.8710999489,73.202072144,2.3314290047,0.033670079,2206.0878906,487280.03125,6643955.0,-2183.903076
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2206.24,1.0,65000.0,12.44815731,12.250000954,0.1992640197,1.7973959446,7.5986599922,0.7022889853,,0.8007112741,,,92.781929016,120.9031601,,4.7947940826,74.924713135,2.3406202793,0.0296669304,2206.2399902,487280.03125,6643955.0,-2184.055176
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2206.392,1.0,65000.0,12.450924873,12.250000954,0.2002186626,1.7973959446,7.5977473259,0.6946595907,,0.7970661521,,,92.010276794,118.73242188,,4.8337678909,77.25189209,2.3402838707,0.0264223088,2206.3918457,487280.03125,6643955.0,-2184.207031
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2206.544,1.0,65000.0,12.466132164,12.250000954,0.2267383337,1.7973959446,7.5969238281,0.7094102502,,0.794137001,,,93.371337891,117.60958862,,5.2631435394,77.459991455,2.3291866779,0.0280023608,2206.5441895,487280.03125,6643955.0,-2184.359131
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2206.696,1.0,65000.0,12.575975418,12.250000954,0.3691129386,1.7973959446,7.5961236954,0.7491406798,,0.7989349365,,,94.417297363,116.51920319,,5.3968834877,75.755393982,2.295994997,0.0308372695,2206.6960449,487280.03125,6643955.0,-2184.51123
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2206.848,1.0,65000.0,12.704159737,12.250000954,0.4366846979,1.7973959446,7.6290373802,0.8048005104,,0.8274535537,,,93.841346741,117.17346191,,5.5881662369,71.404685974,2.2586934566,0.0295700785,2206.8479004,487280.03125,6643955.0,-2184.663086
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2207.0,1.0,65000.0,12.57045269,12.250000954,0.2777705491,1.7973959446,7.7605996132,0.856877923,,0.894253552,,,90.995559692,116.77487946,,5.3919739723,64.813049316,2.2456645966,0.0251220483,2207.0,487280.03125,6643955.0,-2184.815186
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2207.152,1.0,30000.0,12.3761549,12.250000954,0.1031619012,1.7973959446,7.9270896912,0.9022564292,,0.9744068384,,,87.82182312,112.03007507,,5.4226565361,57.794425964,2.2580635548,0.0251734909,2207.1520996,487280.03125,6643955.0,-2184.967041
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2207.304,1.0,30000.0,12.263138771,12.250000954,-0.004464788,1.7973959446,7.944776535,0.9390661716,,1.0202860832,,,87.57170105,103.260849,,5.1152033806,49.070594788,2.2743811607,0.01879685,2207.3039551,487280.03125,6643955.0,-2185.118896
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2207.456,1.0,30000.0,12.189084053,12.250000954,-0.066578753,1.7973959446,7.9439196587,0.9765574932,,1.0356755257,,,86.506278992,106.44213104,,4.8681936264,41.705924988,2.274620533,0.0082645668,2207.4560547,487280.03125,6643955.0,-2185.270996
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2207.608,1.0,30000.0,12.181724548,12.250000954,-0.059690554,1.7973959446,7.9429602623,1.0125586987,,1.0615200996,,,84.075370789,108.18945313,,4.5281000137,36.704494476,2.2755050659,0.0048821522,2207.6079102,487280.03125,6643955.0,-2185.422852
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2207.76,1.0,65000.0,12.253926277,12.250000954,0.0296348184,1.7973959446,7.9422001839,1.023244381,,1.0983967781,,,84.10798645,104.02858734,,4.1137647629,35.020298004,2.2774832249,0.0068233595,2207.7600098,487280.03125,6643955.0,-2185.574951
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2207.912,1.0,30000.0,12.378268242,12.250000954,0.146408394,1.7973959446,7.941327095,0.9987944961,,1.0846858025,,,85.4921875,97.989273071,,3.8602912426,35.747226715,2.2734308243,0.0087362202,2207.9121094,487280.03125,6643955.0,-2185.727051
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2208.064,1.0,30000.0,12.46928215,12.250000954,0.2343526334,1.7973959446,7.6478447914,0.9632380605,,0.9799509048,,,87.067016602,97.848876953,,4.0770392418,39.604854584,2.2675595284,0.01646588,2208.0639648,487280.03125,6643955.0,-2185.878906
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2208.216,1.0,30000.0,12.537257195,12.250000954,0.5120127201,1.7973959446,6.4608039856,0.9267606139,,0.8753231168,,,89.132530212,102.26085663,,4.8747177124,47.141815186,2.2554352283,0.0298157483,2208.2160645,487280.03125,6643955.0,-2186.031006
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2208.368,1.0,30000.0,12.576852798,12.250000954,0.7921682,1.7973959446,6.4598917961,0.8984047174,,0.8395141959,,,90.990066528,107.28860474,,5.5925426483,55.814373016,2.2405734062,0.0341873989,2208.3679199,487280.03125,6643955.0,-2186.182861
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2208.52,1.0,65000.0,12.616449356,12.250000954,0.6169731617,1.7973959446,6.4670124054,0.8666238785,,0.846767962,,,92.403282166,119.43979645,,5.9789934158,65.77406311,2.2495205402,0.0389301851,2208.5200195,487280.03125,6643955.0,-2186.334961
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2208.672,1.0,65000.0,12.624217033,12.250000954,0.3600853682,1.7973959446,6.5200357437,0.8225404024,,0.8537391424,,,93.233055115,116.77219391,,5.549305439,72.546127319,2.2850563526,0.0411338583,2208.6721191,487280.03125,6643955.0,-2186.487061
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2208.824,1.0,65000.0,12.565229416,12.250000954,0.3118390441,1.7973959446,6.5046892166,0.7861401439,,0.8544306755,,,92.538360596,109.9664917,,5.5407028198,78.015892029,2.318271637,0.0384448804,2208.8239746,487280.0,6643955.0,-2186.638916
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2208.976,1.0,65000.0,12.516578674,12.250000954,0.2423250079,1.7973959446,4.4825572968,0.786096096,,0.8588758707,,,92.071357727,107.9721756,,5.4368309975,77.916809082,2.3257603645,0.027516799,2208.9760742,487280.0,6643955.0,-2186.790771
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2209.128,1.0,65000.0,12.409658432,12.250000954,0.1507075727,1.7973959446,2.371060133,0.8090721965,,0.8784837127,,,92.902793884,102.06987762,,5.480817318,74.579460144,2.310798645,0.0230566915,2209.1281738,487280.0,6643955.0,-2186.942871
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2209.28,1.0,65000.0,12.372804642,12.250000954,0.1212565228,1.7973959446,2.3702998161,0.8361693025,,0.916596055,,,92.288482666,102.56163788,,5.482776165,71.429405212,2.2933914661,0.0215700772,2209.2800293,487280.0,6643955.0,-2187.094727
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2209.432,1.0,65000.0,12.35267067,12.250000954,0.092592746,1.7973959446,2.3919153214,0.8642611504,,0.9542997479,,,89.285697937,101.62631989,,5.4124908447,69.874862671,2.287842989,0.0216062982,2209.4318848,487280.0,6643955.0,-2187.246826
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2209.584,1.0,65000.0,12.31368351,12.250000954,0.0638011619,1.7973959446,2.438980341,0.8804606199,,0.9792445898,,,87.091308594,102.03494263,,5.2552680969,67.472854614,2.319580555,0.037868768,2209.5839844,487280.0,6643955.0,-2187.398926
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2209.736,1.0,65000.0,12.299882889,12.250000954,0.0394631363,1.7973959446,2.4380841255,0.8492543101,,0.9728071094,,,86.781616211,101.82572174,,5.2271876335,61.141498566,2.3724417686,0.0657039359,2209.7358398,487280.0,6643955.0,-2187.550781
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2209.888,1.0,65000.0,12.237287521,12.250000954,-0.028727677,1.7973959446,2.4371714592,0.7822060585,,0.9054328203,,,86.491142273,104.06739044,,5.5134539604,51.918380737,2.3798592091,0.0641480312,2209.8881836,487280.0,6643955.0,-2187.702881
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2210.04,1.0,65000.0,12.193675041,12.250000954,-0.041975543,1.7973959446,4.5469298363,0.7077451348,,0.815181911,,,84.261749268,108.07282257,,5.8855657578,47.623622894,2.3766357899,0.070129402,2210.0400391,487280.0,6643955.0,-2187.854736
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2210.192,1.0,65000.0,12.260503769,12.250000954,0.0179333873,1.7973959446,7.7172398567,0.6289661527,,0.7485393882,,,80.451965332,111.58177948,,6.1837482452,46.651027679,2.4488739967,0.1643267721,2210.1918945,487280.0,6643955.0,-2188.006592
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2210.344,1.0,30000.0,12.264966965,12.250000954,-0.00439751,1.7973959446,7.7163357735,0.5652338862,,0.70642519,,,76.701530457,113.52005005,,6.1535525322,44.525047302,2.586312294,0.3344540596,2210.3439941,487280.0,6643955.0,-2188.158691
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2210.496,1.0,30000.0,12.177145958,12.250000954,-0.081212237,1.7973959446,7.7155199051,0.5158417225,,0.6655107737,,,74.321533203,115.4311676,,5.8650312424,36.918483734,2.5023188591,0.299349606,2210.4960938,487280.0,6643955.0,-2188.310791
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2210.648,1.0,30000.0,12.148679733,12.250000954,-0.097482741,1.7973959446,7.7146606445,0.4768314958,,0.6181527376,,,72.586807251,117.04732513,,5.5998644829,28.125749588,2.455837965,0.2921622097,2210.6479492,487280.0,6643955.0,-2188.462646
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2210.8,1.0,30000.0,12.164099693,12.250000954,-0.0859375,1.7973959446,7.7137999535,0.4527191818,,0.5807774067,,,70.859764099,112.02983856,,5.3173418045,22.706588745,2.4209823608,0.276678741,2210.8000488,487280.0,6643955.0,-2188.614746
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2210.952,1.0,30000.0,12.163598061,12.250000954,-0.086814463,1.7973959446,7.7676596642,0.436006844,,0.5625160336,,,70.14364624,98.954460144,,5.2773795128,22.177206039,2.3309907913,0.1869908124,2210.9519043,487280.0,6643955.0,-2188.766602
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2211.104,1.0,30000.0,12.156614304,12.250000954,-0.097672366,1.7973959446,8.2836103439,0.4211669266,,0.5537496209,,,68.920944214,93.155937195,,5.1350727081,21.569532394,2.1510117054,0.0075078742,2211.1040039,487280.0,6643955.0,-2188.918457
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2211.256,1.0,30000.0,12.12829113,12.250000954,-0.130594641,1.7973959446,8.3698720932,0.4129496217,,0.5517007709,,,66.244499207,87.631164551,,5.0597119331,21.289852142,2.1463401318,0.0039262469,2211.2561035,487280.0,6643955.0,-2189.070557
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2211.408,1.0,30000.0,12.114441872,12.250000954,-0.117690161,1.7973959446,8.414560318,0.4129086435,,0.555385828,,,66.152145386,68.344139099,,4.9017729759,20.93340683,2.1479549408,0.0023997375,2211.407959,487280.0,6643955.0,-2189.222656
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2211.56,1.0,30000.0,12.186792374,12.250000954,-0.063787565,1.7973959446,8.4137401581,0.4183582664,,0.5612787604,,,67.474334717,73.738136292,,4.9842853546,20.640720367,2.1535356045,0.001719685,2211.5598145,487280.0,6643955.0,-2189.374512
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2211.712,1.0,30000.0,12.179818153,12.250000954,-0.074012093,1.7973959446,8.4212884903,0.4264217615,,0.5665931702,,,67.660522461,88.231208801,,4.8703727722,19.978450775,2.158452034,0.002574278,2211.7119141,487280.0,6643955.0,-2189.526611
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2211.864,1.0,30000.0,12.164099693,12.250000954,-0.0859375,1.7973959446,8.4824800491,0.43662256,,0.5711377859,,,67.336021423,105.70227814,,4.6268410683,19.252487183,2.1536383629,0.0013761155,2211.8640137,487280.0,6643955.0,-2189.678467
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2212.016,1.0,30000.0,12.164099693,12.250000954,-0.0859375,1.7973959446,9.6187381744,0.4494897425,,0.5770401359,,,66.799209595,106.13192749,,4.3244400024,20.035762787,2.1475827694,-5.5906e-05,2212.0161133,487280.0,6643955.0,-2189.830566
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2212.168,1.0,30000.0,12.165863991,12.250000954,-0.082598038,1.7973959446,14.98650074,0.4615270197,,0.58629632,,,67.945220947,106.77012634,,4.2328324318,20.266719818,2.1469683647,0.0006446195,2212.1679688,487280.0,6643955.0,-2189.982422
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2212.32,1.0,30000.0,12.182122231,12.250000954,-0.059173752,1.7973959446,14.982099533,0.473613143,,0.5972244143,,,69.13671875,106.42211914,,4.1722974777,21.214094162,2.1540634632,0.0028152231,2212.3200684,487280.0,6643955.0,-2190.134521
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2212.472,1.0,30000.0,12.208732605,12.250000954,-0.049773593,1.7973959446,14.977395058,0.4899149537,,0.6075708866,,,72.341873169,107.2354126,,4.0742001534,22.029914856,2.1608030796,0.0040464564,2212.472168,487280.0,6643955.0,-2190.286621
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2212.624,1.0,30000.0,12.191504478,12.250000954,-0.042099617,1.7973959446,14.973082542,0.5171800256,,0.6168516874,,,76.526321411,108.81681061,,4.157034874,28.146875381,2.1706404686,0.0070438315,2212.6240234,487280.0,6643955.0,-2190.438477
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2212.776,1.0,30000.0,12.299001694,12.250000954,0.0845368207,1.7973959446,14.968519211,0.5537036657,,0.6312776804,,,80.158966064,110.566185,,4.4889578819,39.401489258,2.1978662014,0.0129501317,2212.7758789,487280.0,6643955.0,-2190.590332
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2212.928,1.0,30000.0,12.473546982,12.250000954,0.2469563931,1.7973959446,14.591929436,0.5918952823,,0.6629180908,,,82.440216064,114.46315002,,4.5496125221,54.006378174,2.2475447655,0.0182677172,2212.9279785,487280.0,6643955.0,-2190.742432
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2213.08,1.0,65000.0,12.573894501,12.250000954,0.3252732158,1.7973959446,9.0840854645,0.6291808486,,0.7131050229,,,85.111869812,117.21296692,,4.3991341591,65.260368347,2.3063731194,0.0280784778,2213.0800781,487279.96875,6643955.0,-2190.894287
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2213.232,1.0,65000.0,12.572897911,12.250000954,0.3163603842,1.7973959446,7.7001080513,0.6700333357,,0.7604603767,,,89.20249939,119.01274872,,4.1185922623,72.184455872,2.3506364822,0.0336837247,2213.2319336,487279.96875,6643955.0,-2191.046387
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2213.384,1.0,65000.0,12.555042267,12.250000954,0.314504087,1.7973959446,7.699195385,0.7236921191,,0.7973291874,,,91.059768677,118.45272064,,4.3014163971,73.798927307,2.3559212685,0.0255393703,2213.3840332,487279.96875,6643955.0,-2191.198486
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2213.536,1.0,65000.0,12.605668068,12.250000954,0.3657929301,1.7973959446,7.6983847618,0.7900627255,,0.8332524896,,,91.766098022,117.39964294,,4.1031069756,75.266082764,2.35546422,0.0149950124,2213.5358887,487279.96875,6643955.0,-2191.350342
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2213.688,1.0,65000.0,12.636051178,12.250000954,0.3731710017,1.7973959446,7.6975598335,0.8575708866,,0.8723000288,,,92.977996826,117.03485107,,3.9826304913,74.707443237,2.3547275066,0.0123635167,2213.6879883,487279.96875,6643955.0,-2191.502441
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2213.84,1.0,65000.0,12.556528091,12.250000954,0.2821049094,1.7973959446,7.6966395378,0.9207456708,,0.9097520113,,,93.394744873,116.56158447,,3.94571805,73.523170471,2.3537545204,0.0100055123,2213.8400879,487279.96875,6643955.0,-2191.654297
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2213.992,1.0,65000.0,12.457928658,12.250000954,0.2144424617,1.7973959446,7.6958479881,0.986176908,,0.9451018572,,,93.448287964,115.80265045,,4.1010818481,72.951675415,2.35242033,0.0097863525,2213.9919434,487279.96875,6643955.0,-2191.806152
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2214.144,1.0,65000.0,12.478522301,12.250000954,0.2208599597,1.7973959446,8.7881765366,1.0504655838,,0.9829390645,,,91.972290039,114.37819672,,4.3437695503,73.937980652,2.3509976864,0.0109858271,2214.144043,487279.96875,6643955.0,-2191.958252
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2214.296,1.0,65000.0,12.444376945,12.250000954,0.193416521,1.7973959446,9.1025238037,1.0905740261,,1.0313968658,,,90.425872803,113.78479767,,4.0939817429,76.842819214,2.3482165337,0.0125551177,2214.2958984,487279.96875,6643955.0,-2192.110352
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2214.448,1.0,65000.0,12.431758881,12.250000954,0.1728277951,1.7973959446,9.1017112732,1.114825964,,1.0977978706,,,90.510673523,115.07953644,,4.1831469536,79.188751221,2.3386113644,0.0114002619,2214.447998,487279.96875,6643955.0,-2192.262207
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2214.6,1.0,65000.0,12.377389908,12.250000954,0.11072658,1.7973959446,9.1008005142,1.1447627544,,1.1548330784,,,90.761238098,108.33383179,,4.0517864227,76.722923279,2.3308391571,0.0086603677,2214.6000977,487279.96875,6643955.0,-2192.414307
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2214.752,1.0,65000.0,12.304526329,12.250000954,0.0543161295,1.7973959446,9.0999879837,1.1816755533,,1.1976362467,,,91.047363281,104.15552521,,4.2105488777,69.785202026,2.3173282146,0.0066346456,2214.7519531,487279.96875,6643955.0,-2192.566162
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2214.904,1.0,30000.0,12.300952911,12.250000954,0.0479134545,1.7973959446,9.0990800858,1.1908448935,,1.2337543964,,,89.702011108,101.68344879,,4.2754268646,59.813766479,2.3126893044,0.0062028873,2214.9040527,487279.96875,6643955.0,-2192.718018
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2215.056,1.0,30000.0,12.278898239,12.250000954,0.0191623662,1.7973959446,9.4671602249,1.1589740515,,1.1972053051,,,89.251983643,100.39459229,,4.4462037086,52.071327209,2.3037693501,0.0039215223,2215.0561523,487279.96875,6643955.0,-2192.870117
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2215.208,1.0,30000.0,12.24725914,12.250000954,0.0103370575,1.7973959446,11.1431036,1.1023504734,,1.1048221588,,,91.439788818,100.28275299,,4.5594267845,49.771461487,2.3073198795,0.0081574805,2215.2080078,487279.96875,6643955.0,-2193.022217
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2215.36,1.0,30000.0,12.315758705,12.250000954,0.078156352,1.7973959446,11.279639244,1.0568685532,,1.0441854,,,90.910926819,102.73993683,,4.4137253761,53.490348816,2.3171064854,0.0140325464,2215.3601074,487279.96875,6643955.0,-2193.174316
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2215.512,1.0,65000.0,12.382896423,12.250000954,0.147426337,1.7973959446,11.278828621,1.0420438051,,1.0218435526,,,90.375740051,106.12181854,,4.35222435,58.84703064,2.325521946,0.0143921264,2215.5119629,487279.96875,6643955.0,-2193.326172
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2215.664,1.0,65000.0,12.449525833,12.250000954,0.2020574957,1.7973959446,11.277979851,1.0405267477,,1.0196913481,,,92.364501953,109.87068939,,4.3856420517,67.50176239,2.340587616,0.0160614178,2215.6638184,487279.96875,6643955.0,-2193.478027
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2215.816,1.0,65000.0,12.46026516,12.250000954,0.209526971,1.7973959446,11.248528481,1.0411485434,,1.0345906019,,,93.216751099,113.78704834,,4.5946884155,72.202720642,2.3431119919,0.0182527564,2215.8161621,487279.96875,6643955.0,-2193.630127
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2215.968,1.0,65000.0,12.451107025,12.250000954,0.1940711439,1.7973959446,9.767868042,1.057729125,,1.0968482494,,,91.470565796,112.41348267,,4.847173214,76.242012024,2.3316013813,0.0101083983,2215.9680176,487279.96875,6643955.0,-2193.781982
Force_2020_all_wells_train_test_blind_hidden_final/25_3-1.las,25/3-1,2216.12,1.0,65000.0,12.408344269,12.250000954,0.1444071829,1.7973959446,9.0832452774,1.1150583029,,1.2313992977,,,90.761566162,107.99245453,,4.7721652985,73.447189331,2.317363739,0.0054606297,2216.119873,487279.96875,6643955.0,-2193.934082
