source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2116.8164343,1.0,65000.0,12.335900307,1.4003007412,1.6192065477,1.6230508089,,,44.966056824,115.61029053,0.3825275302,78.135101318,2.3387014866,-0.007710293,,2116.8164063,475758.6875,6808438.5,-2093.630859
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2116.9684343,1.0,65000.0,12.335900307,1.3978486061,1.6274006367,1.6230318546,,,45.119731903,115.3710022,0.3844457865,79.415313721,2.3406097889,-0.007196835,,2116.9685059,475758.6875,6808438.5,-2093.782715
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2117.1204343,1.0,65000.0,12.335900307,1.3959729671,1.6445115805,1.636198163,,,45.12802887,114.772789,0.3621836305,78.613807678,2.3387000561,-0.005500228,,2117.1203613,475758.6875,6808438.5,-2093.93457
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2117.2724343,1.0,65000.0,12.335900307,1.4017714262,1.6683424711,1.6572343111,,,44.13741684,114.47284698,0.3404747248,77.535568237,2.3347785473,-0.006780997,,2117.2724609,475758.6875,6808438.5,-2094.08667
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2117.4244343,1.0,65000.0,12.335900307,1.419144392,1.6861063242,1.6777728796,,,45.075134277,114.42295837,0.3363248706,76.033111572,2.3321163654,-0.009673509,,2117.4243164,475758.6875,6808438.5,-2094.238525
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2117.5764343,1.0,65000.0,12.335900307,1.4405459166,1.692999959,1.6896102428,,,44.295490265,114.05020142,0.330961436,75.772972107,2.3341281414,-0.010392456,,2117.576416,475758.6875,6808438.5,-2094.390625
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2117.7284343,1.0,65000.0,12.327557564,1.4590159655,1.6930747032,1.692800045,,,43.50868988,113.40218353,0.3200655282,73.73046875,2.3395500183,-0.00960486,,2117.7285156,475758.6875,6808438.5,-2094.542725
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2117.8804343,1.0,65000.0,12.257894516,1.4743739367,1.6999915838,1.6967935562,,,44.857139587,112.99350739,0.3218850791,70.110389709,2.3549871445,-0.007935068,,2117.8803711,475758.6875,6808438.5,-2094.69458
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2118.0324343,1.0,65000.0,12.198964119,1.4821013212,1.6992218494,1.6996107101,,,43.474712372,113.00604248,0.3336943388,67.740753174,2.3801276684,-0.004773119,,2118.0324707,475758.6875,6808438.5,-2094.84668
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2118.1844343,1.0,65000.0,12.195300102,1.477207303,1.7350440025,1.7180286646,,,45.520664215,113.23188019,0.3588948548,68.964042664,2.3877286911,-0.002905422,,2118.1843262,475758.6875,6808438.5,-2094.998535
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2118.3364343,1.0,65000.0,12.207615852,1.466072917,1.7539964914,1.7452150583,,,43.650024414,113.48112488,0.3665677607,72.208953857,2.3726229668,-0.003628913,,2118.3364258,475758.6875,6808438.5,-2095.150635
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2118.4884343,1.0,65000.0,12.263626099,1.4552772045,1.6931341887,1.7222547531,,,44.086040497,113.75656128,0.3600241542,75.924423218,2.3520326614,-0.004408735,,2118.4885254,475758.6875,6808438.5,-2095.302734
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2118.6404343,1.0,65000.0,12.30875206,1.4436974525,1.6402361393,1.6651582718,,,42.811710358,114.67937469,0.3483810425,79.154373169,2.3349936008,-0.006106787,,2118.6403809,475758.6875,6808438.5,-2095.45459
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2118.7924343,1.0,65000.0,12.316534042,1.4346547127,1.6132241488,1.6258392334,,,43.364326477,115.27077484,0.3384508193,80.715652466,2.3263719082,-0.008689848,,2118.7924805,475758.71875,6808438.5,-2095.606689
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2118.9444343,1.0,65000.0,12.296180725,1.4244406223,1.6357568502,1.6248276234,,,44.358428955,115.02153778,0.348895818,82.97845459,2.3255884647,-0.009542878,,2118.9443359,475758.71875,6808438.5,-2095.758545
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2119.0964343,1.0,65000.0,12.245487213,1.4091717005,1.6616663933,1.6490869522,,,42.271259308,114.69551849,0.3553230762,84.566703796,2.3344147205,-0.00827758,,2119.0964355,475758.71875,6808438.5,-2095.9104
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2119.2484343,1.0,65000.0,12.218799591,1.3958015442,1.6905624866,1.6765632629,,,43.413093567,114.65268707,0.3526305556,84.400093079,2.3448064327,-0.007758058,,2119.2485352,475758.71875,6808438.5,-2096.0625
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2119.4004343,1.0,65000.0,12.222751617,1.3866504431,1.6978675127,1.6946481466,,,43.338779449,115.10401917,0.3501490355,81.465675354,2.3490147591,-0.005818523,,2119.4003906,475758.71875,6808438.5,-2096.214355
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2119.5524343,1.0,65000.0,12.226599693,1.3797767162,1.6715724468,1.6844004393,,,45.049900055,115.75254822,0.3589046001,78.276481628,2.3471286297,-0.002140189,,2119.5524902,475758.71875,6808438.5,-2096.366455
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2119.7044343,1.0,65000.0,12.250026703,1.3735464811,1.6417037249,1.6558827162,,,44.38584137,115.9498291,0.3718187809,76.342262268,2.3425478935,-0.00190128,,2119.7043457,475758.71875,6808438.5,-2096.518311
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2119.8564343,1.0,65000.0,12.292883873,1.3675597906,1.6195656061,1.6300866604,,,44.612571716,115.94949341,0.3765046895,77.055801392,2.3427438736,-0.001754187,,2119.8564453,475758.71875,6808438.5,-2096.67041
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2120.0084343,1.0,65000.0,12.324108124,1.3604825735,1.5976153612,1.6082360744,,,42.553436279,116.24882507,0.3720318079,78.504425049,2.3502056599,0.0010874205,,2120.0085449,475758.71875,6808438.5,-2096.82251
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2120.1604343,1.0,65000.0,12.335900307,1.3541799784,1.5853813887,1.5909879208,,,42.736053467,116.49861145,0.3680716157,78.029945374,2.3502795696,3.7679e-05,,2120.1604004,475758.71875,6808438.5,-2096.974365
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2120.3124343,1.0,65000.0,12.335900307,1.3584183455,1.5714771748,1.5778876543,,,42.924625397,116.64898682,0.3780753613,77.390068054,2.3402373791,-0.005100772,,2120.3125,475758.71875,6808438.5,-2097.126465
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2120.4644343,1.0,65000.0,12.335900307,1.3761219978,1.5565451384,1.5634382963,,,42.539756775,116.50491333,0.3981843293,75.466720581,2.3351659775,-0.007990157,,2120.4643555,475758.71875,6808438.5,-2097.27832
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2120.6164343,1.0,65000.0,12.335900307,1.4015836716,1.5627298355,1.5593864918,,,43.456600189,116.20291138,0.4090692401,73.521835327,2.3476068974,-0.011458277,,2120.6164551,475758.71875,6808438.5,-2097.43042
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2120.7684343,1.0,65000.0,12.335900307,1.4252246618,1.597473979,1.5805737972,,,43.702762604,114.99045563,0.3846758306,71.664573669,2.3910236359,-0.014024625,,2120.7685547,475758.71875,6808438.5,-2097.58252
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2120.9204343,2.0,65000.0,12.335900307,1.4381073713,1.6993050575,1.6492812634,,,43.114948273,110.15713501,0.3453284204,70.559913635,2.4454679489,-0.010855441,,2120.9204102,475758.71875,6808438.5,-2097.734375
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2121.0724343,2.0,70000.0,12.335900307,1.4441330433,1.8431425095,1.7735520601,,,44.070526123,106.29541779,0.3223113418,70.475914001,2.461517334,-0.006768793,,2121.0725098,475758.75,6808438.5,-2097.88623
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2121.2244343,2.0,70000.0,12.295114517,1.4494589567,1.956486702,1.9032689333,,,43.55424118,106.87481689,0.3263936639,72.775588989,2.4223241806,-0.006624437,,2121.2243652,475758.75,6808438.5,-2098.038086
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2121.3764343,2.0,70000.0,12.224151611,1.4534868002,1.8076390028,1.8851788044,,,43.288249969,110.04631042,0.335978955,78.010452271,2.3727242947,-0.00626252,,2121.3764648,475758.75,6808438.5,-2098.190186
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2121.5284343,2.0,65000.0,12.206334114,1.4546999931,1.6780836582,1.7388571501,,,43.304283142,114.17385864,0.336186707,80.783149719,2.3503844738,-0.001752264,,2121.5283203,475758.75,6808438.5,-2098.342041
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2121.6804343,2.0,65000.0,12.218799591,1.4539536238,1.6276495457,1.649296999,,,43.18819809,115.6399231,0.345144093,79.146606445,2.3457400799,0.0018795255,,2121.6804199,475758.75,6808438.5,-2098.494141
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2121.8324343,2.0,65000.0,12.207891464,1.4440947771,1.6146583557,1.6198260784,,,42.652637482,115.66073608,0.3544332385,77.80569458,2.3449606895,0.0015610287,,2121.8325195,475758.75,6808438.5,-2098.64624
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2121.9844343,1.0,65000.0,12.195300102,1.4150842428,1.5952421427,1.6049613953,,,42.648075104,115.45380402,0.3626042902,78.86579895,2.344107151,0.0001309639,,2121.984375,475758.75,6808438.5,-2098.798096
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2122.1364343,1.0,65000.0,12.195300102,1.3844507933,1.5790537596,1.5866734982,,,43.642055511,115.35411072,0.3646230698,80.269325256,2.343208313,-0.000288404,,2122.1364746,475758.75,6808438.5,-2098.950195
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2122.2884343,1.0,65000.0,12.206011772,1.3717577457,1.574272871,1.5760679245,,,42.634868622,115.34558105,0.362736851,82.161628723,2.3404107094,-0.002968831,,2122.2883301,475758.75,6808438.5,-2099.102051
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2122.4404343,1.0,65000.0,12.240026474,1.3687011003,1.5814361572,1.5777645111,,,43.514335632,115.1732254,0.3619382381,82.739746094,2.3343880177,-0.00592569,,2122.4404297,475758.75,6808438.5,-2099.25415
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2122.5924343,1.0,65000.0,12.265600204,1.3696795702,1.6042542458,1.59281528,,,43.413604736,114.80973816,0.3624520898,80.601860046,2.3363704681,-0.004362982,,2122.5925293,475758.75,6808438.5,-2099.40625
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2122.7444343,1.0,65000.0,12.290122986,1.3726311922,1.6410939693,1.6226363182,,,43.284561157,114.52066803,0.367159903,76.984718323,2.34567976,-0.001444832,,2122.7443848,475758.75,6808438.5,-2099.558105
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2122.8964343,1.0,65000.0,12.327244759,1.3754582405,1.6541326046,1.6485415697,,,44.33984375,114.52259827,0.3640007675,76.621063232,2.3510143757,-0.000832224,,2122.8964844,475758.75,6808438.5,-2099.710205
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2123.0484343,1.0,65000.0,12.335900307,1.3788174391,1.6292710304,1.642519474,,,43.569999695,114.97717285,0.3523467183,82.639884949,2.3543744087,0.0003100495,,2123.0483398,475758.75,6808438.5,-2099.862061
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2123.2004343,1.0,65000.0,12.325588226,1.3813490868,1.6022509336,1.6153459549,,,42.720363617,115.24407196,0.349378109,88.614387512,2.3561730385,0.0012288057,,2123.2004395,475758.78125,6808438.5,-2100.01416
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2123.3524343,1.0,65000.0,12.312499046,1.3837906122,1.588132143,1.5944690704,,,42.706604004,115.25616455,0.3573481441,89.666885376,2.3561546803,0.0008039623,,2123.3525391,475758.78125,6808438.5,-2100.166016
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2123.5044343,1.0,65000.0,12.312499046,1.3842630386,1.5915526152,1.5893515348,,,44.390995026,114.93872833,0.3648032546,88.401245117,2.3544597626,-0.001862836,,2123.5043945,475758.78125,6808438.5,-2100.317871
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2123.6564343,1.0,65000.0,12.312499046,1.3811895847,1.6001743078,1.5960313082,,,43.364360809,114.64322662,0.3639300168,86.247047424,2.3501710892,-0.004840129,,2123.6564941,475758.78125,6808438.5,-2100.469971
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2123.8084343,1.0,65000.0,12.309144974,1.3769767284,1.6091541052,1.6047134399,,,42.592582703,114.78601074,0.3647254407,83.980575562,2.3473050594,-0.00629897,,2123.8083496,475758.78125,6808438.5,-2100.621826
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2123.9604343,1.0,65000.0,12.277963638,1.374098897,1.6172300577,1.613322258,,,42.214111328,114.94277954,0.3809313476,82.011428833,2.3466904163,-0.007097804,,2123.9604492,475758.78125,6808438.5,-2100.773926
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2124.1124343,1.0,65000.0,12.22227478,1.3762170076,1.6198000908,1.6187921762,,,42.85603714,115.0424881,0.3977325559,79.709541321,2.3409059048,-0.009804609,,2124.1125488,475758.78125,6808438.5,-2100.926025
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2124.2644343,1.0,65000.0,12.195300102,1.379475832,1.6182047129,1.6191145182,,,43.800807953,115.2686615,0.4077872932,79.299690247,2.3331615925,-0.012227678,,2124.2644043,475758.78125,6808438.5,-2101.077881
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2124.4164343,1.0,65000.0,12.195300102,1.3848134279,1.6117323637,1.6150479317,,,43.17206192,115.43708038,0.3908562958,78.864807129,2.3240695,-0.013710044,,2124.4165039,475758.78125,6808438.5,-2101.22998
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2124.5684343,1.0,65000.0,12.195300102,1.3929458857,1.6074274778,1.6095981598,,,43.227218628,115.28742981,0.3761917651,77.838569641,2.3236448765,-0.012912964,,2124.5683594,475758.78125,6808438.5,-2101.381836
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2124.7204343,1.0,65000.0,12.195300102,1.3964501619,1.6167838573,1.6118495464,,,42.965606689,115.15857697,0.3689613044,76.295715332,2.3332374096,-0.010694667,,2124.720459,475758.78125,6808438.5,-2101.533936
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2124.8724343,1.0,65000.0,12.195300102,1.3905361891,1.6366271973,1.6266729832,,,44.150630951,115.01779175,0.3632556498,75.655296326,2.3420569897,-0.009493678,,2124.8723145,475758.78125,6808438.5,-2101.685791
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2125.0244343,1.0,65000.0,12.195300102,1.3803398609,1.6451932192,1.6419614553,,,43.283233643,115.22702789,0.3560774922,78.397384644,2.3417863846,-0.008174026,,2125.0244141,475758.78125,6808438.5,-2101.837891
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2125.1764343,1.0,65000.0,12.195300102,1.3674614429,1.6274676323,1.6374002695,,,42.515487671,115.90325928,0.3475411534,81.349235535,2.3369479179,-0.006414764,,2125.1765137,475758.78125,6808438.5,-2101.98999
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2125.3284343,1.0,65000.0,12.195300102,1.3536082506,1.5933622122,1.6101057529,,,42.677951813,116.28085327,0.3573557138,85.773986816,2.3315932751,-0.008021371,,2125.3283691,475758.8125,6808438.5,-2102.141846
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2125.4804343,1.0,65000.0,12.195300102,1.3432693481,1.5539449453,1.5725852251,,,42.356189728,116.52041626,0.3632437885,87.701118469,2.328356266,-0.011361816,,2125.4804688,475758.8125,6808438.5,-2102.293701
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2125.6324343,1.0,65000.0,12.195300102,1.3346184492,1.5201541185,1.5354810953,,,41.868938446,116.58054352,0.3660029173,86.905929565,2.3339595795,-0.012299761,,2125.6323242,475758.8125,6808438.5,-2102.445557
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2125.7844343,1.0,65000.0,12.198395729,1.3254327774,1.5081532001,1.5122139454,,,42.650836945,116.28122711,0.3772342205,83.694442749,2.3378384113,-0.012185636,,2125.7844238,475758.8125,6808438.5,-2102.597656
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2125.9364343,1.0,65000.0,12.212350845,1.3171359301,1.517418623,1.511963129,,,42.042224884,115.90318298,0.3826862574,82.291259766,2.342590332,-0.010233979,,2125.9365234,475758.8125,6808438.5,-2102.749756
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2126.0884343,1.0,65000.0,12.226599693,1.309142828,1.5380464792,1.5279358625,,,41.57950592,115.63907623,0.3938909769,82.343475342,2.3451046944,-0.007138747,,2126.0883789,475758.8125,6808438.5,-2102.901611
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2126.2404343,1.0,65000.0,12.21745491,1.3056199551,1.5677683353,1.5533746481,,,41.794410706,115.89376068,0.3939357996,82.045387268,2.3473277092,-0.00428326,,2126.2404785,475758.8125,6808438.5,-2103.053711
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2126.3924343,1.0,65000.0,12.200082779,1.3071779013,1.5642488003,1.5688710213,,,42.079868317,116.23852539,0.3878457248,84.150146484,2.3484089375,-0.003364934,,2126.392334,475758.8125,6808438.5,-2103.205566
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2126.5444343,1.0,65000.0,12.195300102,1.3131175041,1.5320767164,1.5494581461,,,42.494373322,116.33830261,0.3781619668,86.145042419,2.3494944572,-0.0022,,2126.5444336,475758.8125,6808438.5,-2103.357666
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2126.6964343,1.0,65000.0,12.195300102,1.3264840841,1.514169693,1.52118361,,,42.930644989,116.28596497,0.3633692563,86.879676819,2.3462576866,-0.002123848,,2126.6965332,475758.8125,6808438.5,-2103.509766
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2126.8484343,1.0,65000.0,12.195300102,1.3396605253,1.5307630301,1.5201803446,,,43.046878815,115.7984848,0.3632900417,83.041969299,2.3398578167,-0.002378505,,2126.8483887,475758.8125,6808438.5,-2103.661621
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2127.0004343,1.0,65000.0,12.195300102,1.3513585329,1.5688749552,1.5495978594,,,43.215911865,114.925354,0.3579238057,77.914970398,2.3316099644,-0.002887126,,2127.0004883,475758.8125,6808438.5,-2103.813721
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2127.1524343,1.0,65000.0,12.195300102,1.3613908291,1.6029956341,1.5875144005,,,42.686634064,114.15104675,0.3521805704,76.289222717,2.3341832161,-0.002214588,,2127.1523438,475758.8125,6808438.5,-2103.965576
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2127.3044343,1.0,65000.0,12.195300102,1.3675993681,1.6257395744,1.61587286,,,42.0860672,113.97403717,0.3374916017,78.123802185,2.3444752693,-0.00117792,,2127.3044434,475758.8125,6808438.5,-2104.117676
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2127.4564343,1.0,65000.0,12.195300102,1.367647171,1.6391068697,1.6334707737,,,43.335681915,114.13673401,0.3273119926,81.496147156,2.3517093658,-0.001535753,,2127.456543,475758.84375,6808438.5,-2104.269531
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2127.6084343,1.0,65000.0,12.195300102,1.3616694212,1.6342802048,1.6382699013,,,42.747024536,114.27280426,0.3384831548,82.335777283,2.3516376019,-0.003494678,,2127.6083984,475758.84375,6808438.5,-2104.421387
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2127.7604343,1.0,65000.0,12.195300102,1.3533420563,1.6195964813,1.6276394129,,,42.587001801,114.58087921,0.3675887883,83.702201843,2.3488461971,-0.003321427,,2127.760498,475758.84375,6808438.5,-2104.573486
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2127.9124343,1.0,65000.0,12.195300102,1.3476529121,1.5802983046,1.6015536785,,,42.769676208,115.29545593,0.3746700287,84.8595047,2.350269556,0.0002504154,,2127.9123535,475758.84375,6808438.5,-2104.725342
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2128.0644343,1.0,65000.0,12.198086739,1.3425052166,1.5197770596,1.5506727695,,,43.039684296,116.21400452,0.3757183552,85.544586182,2.3512065411,0.0019427516,,2128.0644531,475758.84375,6808438.5,-2104.877441
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2128.2164343,1.0,65000.0,12.200331688,1.3299283981,1.4998770952,1.5054006577,,,41.662174225,116.84737396,0.3620824218,83.835968018,2.3496334553,0.0020454831,,2128.2165527,475758.84375,6808438.5,-2105.029541
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2128.3684343,1.0,65000.0,12.195300102,1.3136742115,1.501308322,1.499199152,,,42.040599823,117.194664,0.3650896847,79.509101868,2.3528363705,0.0035410943,,2128.3684082,475758.84375,6808438.5,-2105.181396
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2128.5204343,1.0,65000.0,12.195300102,1.2985554934,1.4995254278,1.5006580353,,,42.36164093,116.93022919,0.3642860651,76.973770142,2.3508248329,0.0034150898,,2128.5205078,475758.84375,6808438.5,-2105.333496
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2128.6724343,1.0,65000.0,12.195300102,1.2904582024,1.5031062365,1.50073421,,,42.169223785,116.86921692,0.3600850105,76.848312378,2.3534812927,0.000932237,,2128.6723633,475758.84375,6808438.5,-2105.485352
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2128.8244343,1.0,65000.0,12.195300102,1.2892735004,1.5039999485,1.5040285587,,,42.528362274,116.96572113,0.363024503,78.62322998,2.3545098305,-0.002537746,,2128.8244629,475758.84375,6808438.5,-2105.637451
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2128.9764343,1.0,65000.0,12.195300102,1.2981455326,1.5097153187,1.5062538385,,,42.05727005,116.79785156,0.3669167459,78.819221497,2.3530473709,-0.003107897,,2128.9763184,475758.84375,6808438.5,-2105.789307
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2129.1284343,1.0,65000.0,12.195300102,1.3077677488,1.5093715191,1.5102866888,,,42.109313965,116.43087769,0.3597151339,78.401611328,2.3449943066,-0.004107169,,2129.128418,475758.84375,6808438.5,-2105.941406
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2129.2804343,1.0,65000.0,12.195300102,1.3152894974,1.5187278986,1.5126998425,,,42.251335144,115.93200684,0.3449116945,76.479995728,2.3375711441,-0.005235992,,2129.2805176,475758.84375,6808438.5,-2106.093506
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2129.4324343,1.0,65000.0,12.195300102,1.3245985508,1.541202426,1.5293966532,,,42.047924042,115.56667328,0.3337169886,76.770797729,2.3397679329,-0.004765299,,2129.432373,475758.84375,6808438.5,-2106.245361
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2129.5844343,1.0,65000.0,12.195300102,1.3342410326,1.5645343065,1.5538531542,,,42.774051666,115.434021,0.3337481916,76.978736877,2.3445518017,-0.002267965,,2129.5844727,475758.875,6808438.5,-2106.397461
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2129.7364343,1.0,65000.0,12.195300102,1.3420830965,1.5690000057,1.5692033768,,,42.91217804,115.36552429,0.3536364436,77.9634552,2.347007513,-0.003081915,,2129.7363281,475758.875,6808438.5,-2106.549072
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2129.8884343,1.0,65000.0,12.195300102,1.3509283066,1.5778005123,1.5724115372,,,44.249675751,115.46746063,0.374430418,80.127441406,2.3426618576,-0.006220582,,2129.8884277,475758.875,6808439.0,-2106.701172
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2130.0404343,1.0,65000.0,12.195300102,1.3571935892,1.593556881,1.585416317,,,43.416320801,115.4967804,0.3863966167,81.093231201,2.3406009674,-0.008947847,,2130.0405273,475758.875,6808439.0,-2106.853271
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2130.1924343,1.0,65000.0,12.195300102,1.3573764563,1.5882526636,1.5934244394,,,43.118999481,115.76384735,0.3803853691,80.852111816,2.3285374641,-0.012560426,,2130.1923828,475758.875,6808439.0,-2107.005127
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2130.3444343,1.0,65000.0,12.195300102,1.3564561605,1.5653831959,1.5776532888,,,43.218120575,115.86830139,0.3538236022,78.402572632,2.3252573013,-0.013377892,,2130.3444824,475758.875,6808439.0,-2107.157227
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2130.4964343,1.0,65000.0,12.195300102,1.3507159948,1.5449767113,1.5542143583,,,42.230327606,115.9888382,0.3320766985,77.131973267,2.3238632679,-0.013578837,,2130.4963379,475758.875,6808439.0,-2107.309082
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2130.6484343,1.0,65000.0,12.195300102,1.3364315033,1.5362769365,1.5395281315,,,42.945976257,116.46240234,0.3300456107,77.615951538,2.3295061588,-0.01076882,,2130.6484375,475758.875,6808439.0,-2107.461182
Force_2020_all_wells_train_test_blind_hidden_final/34_8-3.las,34/8-3,2130.8004343,1.0,65000.0,12.195300102,1.3230546713,1.5349999666,1.5353382826,,,42.697315216,116.58456421,0.3396781683,80.407325745,2.3345971107,-0.007072975,,2130.8005371,475758.875,6808439.0,-2107.613281
