source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,MUDWEIGHT,ROP,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1107.427735,,,,17.0,0.1449899524,36.06539917,0.4808267355,0.4764420092,,,,38.56798172,,1107.4277344,459499.84375,6539423.0,-1076.403442
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1107.579735,,,,17.0,0.1449899524,36.06539917,0.4650230706,0.4469764829,,,,36.748191833,,1107.5797119,459499.84375,6539423.0,-1076.55542
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1107.731735,,,,17.0,0.1449899524,36.06539917,0.5129964948,0.5200751424,,,,33.013431549,,1107.7316895,459499.84375,6539423.0,-1076.707397
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1107.883735,,,,17.0,0.1449899524,36.06539917,0.5408465862,0.5935281515,,,,29.885845184,,1107.8837891,459499.84375,6539423.0,-1076.859497
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1108.035735,,,,17.0,0.1449899524,45.116443634,0.5648487806,0.6343595386,,,,27.129938126,,1108.0357666,459499.84375,6539423.0,-1077.011475
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1108.187735,,,,17.0,0.1449899524,57.10218811,0.5224999189,0.5975469351,,,,29.203502655,,1108.1877441,459499.84375,6539423.0,-1077.163452
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1108.339735,,,,17.0,0.1449899524,57.417503357,0.4504970014,0.5082367659,,,,33.424144745,,1108.3397217,459499.84375,6539423.0,-1077.31543
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1108.491735,,,,17.0,0.1449899524,57.366069794,0.4245047569,0.3900473416,,,,35.103263855,,1108.4916992,459499.84375,6539423.0,-1077.467407
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1108.643735,,,,17.0,0.1449899524,57.314655304,0.43450436,0.4134294689,,,,36.373874664,,1108.6436768,459499.84375,6539423.0,-1077.619385
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1108.795735,,,,17.0,0.1449899524,57.262577057,0.4864779711,0.5453277826,,,,35.366958618,,1108.7957764,459499.84375,6539423.0,-1077.771484
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1108.947735,,,,17.0,0.1449899524,53.43144989,0.5408735275,0.5831686258,,,,32.797592163,,1108.9477539,459499.84375,6539423.0,-1077.923462
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1109.099735,,,,17.0,0.1449899524,46.815349579,0.5450187325,0.566493094,,,,32.4686203,,1109.0997314,459499.84375,6539423.0,-1078.075439
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1109.251735,,,,17.0,0.1449899524,45.192867279,0.5273566842,0.5517652035,,,,32.949874878,,1109.251709,459499.84375,6539423.0,-1078.227417
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1109.403735,,,,17.0,0.1449899524,45.137153625,0.5092461109,0.5377823114,,,,32.520065308,,1109.4036865,459499.84375,6539423.0,-1078.379395
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1109.555735,,,,17.0,0.1449899524,45.081336975,0.461722672,0.476102978,,,,31.722923279,,1109.5557861,459499.84375,6539423.0,-1078.531494
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1109.707735,,,,17.0,0.1449899524,45.025547028,0.4467189014,0.4187189043,,,,32.189170837,,1109.7077637,459499.84375,6539423.0,-1078.683472
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1109.859735,,,,17.0,0.1449899524,44.553089142,0.4721379876,0.4652070403,,,,32.721088409,,1109.8597412,459499.84375,6539423.0,-1078.835449
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1110.011735,,,,17.0,0.1449899524,43.305908203,0.5317614079,0.5909023285,,,,33.248432159,,1110.0117188,459499.84375,6539423.0,-1078.987427
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1110.163735,,,,17.0,0.1449899524,42.19952774,0.5421552658,0.5764987469,,,,32.805713654,,1110.1636963,459499.84375,6539423.0,-1079.139404
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1110.315735,,,,17.0,0.1449899524,41.855197906,0.5302724242,0.5622724295,,,,32.20608902,,1110.3157959,459499.84375,6539423.0,-1079.291504
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1110.467735,,,,17.0,0.1449899524,41.799301147,0.5180214643,0.5474592447,,,,34.357341766,,1110.4677734,459499.84375,6539423.0,-1079.443481
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1110.619735,,,,17.0,0.1449899524,41.743896484,0.4955787361,0.5174744129,,,,36.809192657,,1110.619751,459499.84375,6539423.0,-1079.595459
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1110.771735,,,,17.0,0.1449899524,41.688266754,0.5000380874,0.5292462707,,,,33.884422302,,1110.7717285,459499.84375,6539423.0,-1079.747437
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1110.923735,,,,17.0,0.1449899524,43.006557465,0.5230000019,0.5529999733,,,,27.335914612,,1110.9237061,459499.84375,6539423.0,-1079.899414
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1111.075735,,,,17.0,0.1449899524,47.503803253,0.5232028961,0.5475217104,,,,26.661525726,,1111.0756836,459499.84375,6539423.0,-1080.051392
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1111.227735,,,,17.0,0.1449899524,51.104282379,0.5243999958,0.5270000696,,,,30.806615829,,1111.2277832,459499.84375,6539423.0,-1080.203491
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1111.379735,,,,17.0,0.1449899524,51.104282379,0.5220450759,0.5430626273,,,,34.755493164,,1111.3797607,459499.84375,6539423.0,-1080.355469
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1111.531735,,,,17.0,0.1449899524,51.104282379,0.5020933151,0.5863353014,,,,38.627117157,,1111.5317383,459499.84375,6539423.0,-1080.507446
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1111.683735,,,,17.0,0.1449899524,51.104282379,0.478110224,0.5374063253,,,,39.173046112,,1111.6837158,459499.84375,6539423.0,-1080.659424
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1111.835735,,,,17.0,0.1449899524,51.104282379,0.4449999928,0.4300000072,,,,38.926437378,,1111.8356934,459499.84375,6539423.0,-1080.811401
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1111.987735,,,,17.0,0.1449899524,47.745822906,0.4528590143,0.4468407929,,,,36.95205307,,1111.987793,459499.84375,6539423.0,-1080.963501
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1112.139735,,,,17.0,0.1449899524,40.557296753,0.4905095696,0.522585988,,,,33.846992493,,1112.1397705,459499.84375,6539423.0,-1081.115479
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1112.291735,,,,17.0,0.1449899524,37.593158722,0.5099996924,0.5410904288,,,,32.828014374,,1112.291748,459499.84375,6539423.0,-1081.267456
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1112.443735,,,,17.0,0.1449899524,37.571720123,0.5297940373,0.5703089237,,,,31.724046707,,1112.4437256,459499.84375,6539423.0,-1081.419434
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1112.595735,,,,17.0,0.1449899524,37.627090454,0.5362350941,0.5558820963,,,,30.713466644,,1112.5957031,459499.84375,6539423.0,-1081.571411
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1112.747735,,,,17.0,0.1449899524,37.682460785,0.5224289298,0.5458258986,,,,31.129528046,,1112.7476807,459499.84375,6539423.0,-1081.723389
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1112.899735,,,,17.0,0.1449899524,36.909675598,0.4930899739,0.5381529331,,,,34.077186584,,1112.8997803,459499.84375,6539423.0,-1081.875488
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1113.051735,,,,17.0,0.1449899524,34.145843506,0.4795063436,0.5048311949,,,,34.917507172,,1113.0517578,459499.84375,6539423.0,-1082.027466
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1113.203735,,,,17.0,0.1449899524,31.904260635,0.4849855304,0.5066538453,,,,35.141712189,,1113.2037354,459499.84375,6539423.0,-1082.179443
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1113.355735,,,,17.0,0.1449899524,31.953073502,0.5029449463,0.5226176977,,,,35.002429962,,1113.3557129,459499.84375,6539423.0,-1082.331421
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1113.507735,,,,17.0,0.1449899524,31.999866486,0.5194510221,0.5440610647,,,,33.383823395,,1113.5076904,459499.84375,6539423.0,-1082.483398
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1113.659735,,,,17.0,0.1449899524,32.048408508,0.5265251398,0.5852085352,,,,31.877706528,,1113.65979,459499.84375,6539423.0,-1082.635498
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1113.811735,,,,17.0,0.1449899524,32.09519577,0.5216613412,0.5711775422,,,,31.634334564,,1113.8117676,459499.84375,6539423.0,-1082.787476
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1113.963735,,,,17.0,0.1449899524,32.140983582,0.5074701905,0.516623199,,,,33.474266052,,1113.9637451,459499.84375,6539423.0,-1082.939453
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1114.115735,,,,17.0,0.1449899524,33.676929474,0.4999036193,0.5115602612,,,,35.659267426,,1114.1157227,459499.84375,6539423.0,-1083.091431
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1114.267735,,,,17.0,0.1449899524,36.740451813,0.5061812997,0.5282149911,,,,34.944408417,,1114.2677002,459499.84375,6539423.0,-1083.243408
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1114.419735,,,,17.0,0.1449899524,37.010223389,0.5134359002,0.5418717861,,,,34.566059113,,1114.4196777,459499.84375,6539423.0,-1083.395264
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1114.571735,,,,17.0,0.1449899524,37.076686859,0.5174235106,0.5474270582,,,,35.667152405,,1114.5717773,459499.84375,6539423.0,-1083.547363
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1114.723735,,,,17.0,0.1449899524,37.140090942,0.5266999602,0.5509798527,,,,34.53994751,,1114.7237549,459499.84375,6539423.0,-1083.699341
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1114.875735,,,,17.0,0.1449899524,35.021430969,0.5312740803,0.5565888882,,,,32.007968903,,1114.8757324,459499.84375,6539423.0,-1083.851318
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1115.027735,,,,17.0,0.1449899524,28.349695206,0.5332693458,0.5535960197,,,,31.11624527,,1115.02771,459499.84375,6539423.0,-1084.003296
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1115.179735,,,,17.0,0.1449899524,22.56010437,0.5356586576,0.5513951778,,,,31.482271194,,1115.1796875,459499.84375,6539423.0,-1084.155273
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1115.331735,,,,17.0,0.1449899524,22.224956512,0.5416830778,0.5562009215,,,,30.556013107,,1115.3317871,459499.84375,6539423.0,-1084.307373
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1115.483735,,,,17.0,0.1449899524,22.27249527,0.5543981791,0.5731608272,,,,30.823980331,,1115.4837646,459499.84375,6539423.0,-1084.459351
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1115.635735,,,,17.0,0.1449899524,22.319919586,0.5663588643,0.5894898176,,,,33.960155487,,1115.6357422,459499.84375,6539423.0,-1084.611328
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1115.787735,,,,17.0,0.1449899524,22.367351532,0.587993741,0.6034103632,,,,35.035835266,,1115.7877197,459499.84375,6539423.0,-1084.763306
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1115.939735,,,,17.0,0.1449899524,23.241146088,0.629823029,0.6325158477,,,,36.072120667,,1115.9396973,459499.84375,6539423.0,-1084.915283
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1116.091735,,,,17.0,0.1449899524,26.162670135,0.6781254411,0.6704265475,,,,40.353229523,,1116.0916748,459499.84375,6539423.0,-1085.067261
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1116.243735,,,,17.0,0.1449899524,28.230632782,0.7174540758,0.704113543,,,,45.31072998,,1116.2437744,459499.84375,6539423.0,-1085.21936
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1116.395735,,,,17.0,0.1449899524,28.175806046,0.7245576978,0.7098917961,,,,55.345027924,,1116.395752,459499.84375,6539423.0,-1085.371338
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1116.547735,,,,17.0,0.1449899524,28.119007111,0.7573283911,0.7590634823,,,,58.846191406,,1116.5477295,459499.84375,6539423.0,-1085.523315
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1116.699735,,,,17.0,0.1449899524,28.064956665,0.7929999828,0.8420000076,,,,60.294551849,,1116.699707,459499.84375,6539423.0,-1085.675293
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1116.851735,,,,17.0,0.1449899524,27.591119766,0.8074053526,0.8604182601,,,,60.413566589,,1116.8516846,459499.84375,6539423.0,-1085.827271
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1117.003735,,,,17.0,0.1449899524,25.569347382,0.9478826523,1.041011095,,,,61.177242279,,1117.0037842,459499.84375,6539423.0,-1085.97937
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1117.155735,,,,17.0,0.1449899524,22.39998436,1.0865621567,1.2187315226,,,,62.232616425,,1117.1557617,459499.84375,6539423.0,-1086.131348
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1117.307735,,,,17.0,0.1449899524,21.530908585,1.1391429901,1.2064285278,,,,67.32485199,,1117.3077393,459499.84375,6539423.0,-1086.283325
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1117.459735,,,,17.0,0.1449899524,21.475534439,1.1520298719,1.2002618313,,,,71.029724121,,1117.4597168,459499.84375,6539423.0,-1086.435303
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1117.611735,,,,17.0,0.1449899524,21.420167923,1.1722700596,1.1912897825,,,,69.963531494,,1117.6116943,459499.84375,6539423.0,-1086.58728
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1117.763735,,,,17.0,0.1449899524,21.364793777,1.1757013798,1.1716325283,,,,66.154624939,,1117.7637939,459499.84375,6539423.0,-1086.73938
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1117.915735,,,,17.0,0.1449899524,20.344198227,1.1833387613,1.1458989382,,,,61.744667053,,1117.9157715,459499.84375,6539423.0,-1086.891357
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1118.067735,,,,17.0,0.1449899524,16.62830162,1.1846112013,1.1305402517,,,,61.11700058,,1118.067749,459499.84375,6539423.0,-1087.043335
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1118.219735,,,,17.0,0.1449899524,14.064167976,1.1590319872,1.0925556421,,,,62.46906662,,1118.2197266,459499.84375,6539423.0,-1087.195313
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1118.371735,,,,17.0,0.1449899524,14.064167976,1.1724642515,1.102853179,,,,65.525161743,,1118.3717041,459499.84375,6539423.0,-1087.34729
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1118.523735,,,,17.0,0.1449899524,14.064167976,1.1905926466,1.149666667,,,,69.022369385,,1118.5236816,459499.84375,6539423.0,-1087.499268
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1118.675735,,,,17.0,0.1449899524,14.064167976,1.1981434822,1.1568518877,,,,68.64226532,,1118.6757813,459499.84375,6539423.0,-1087.651367
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1118.827735,,,,17.0,0.1449899524,14.150134087,1.1995874643,1.1424125433,,,,69.955276489,,1118.8277588,459499.84375,6539423.0,-1087.803345
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1118.979735,,,,17.0,0.1449899524,14.536014557,1.1947308779,1.1492624283,,,,72.017478943,,1118.9797363,459499.84375,6539423.0,-1087.955322
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1119.131735,,,,17.0,0.1449899524,14.939142227,1.2058881521,1.168459177,,,,73.424171448,,1119.1317139,459499.84375,6539423.0,-1088.1073
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1119.283735,,,,17.0,0.1449899524,15.134419441,1.2181440592,1.1900612116,,,,74.624610901,,1119.2836914,459499.84375,6539423.0,-1088.259277
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1119.435735,,,,17.0,0.1449899524,15.098558426,1.2051744461,1.1907093525,,,,74.957130432,,1119.435791,459499.84375,6539423.0,-1088.411377
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1119.587735,,,,17.0,0.1449899524,15.048173904,1.2079999447,1.1859440804,,,,72.36580658,,1119.5877686,459499.8125,6539423.0,-1088.563354
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1119.739735,,,,17.0,0.1449899524,14.995418549,1.2076785564,1.1836606264,,,,70.390411377,,1119.7397461,459499.8125,6539423.0,-1088.715332
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1119.891735,,,,17.0,0.1449899524,14.94442749,1.201140523,1.1593427658,,,,69.557189941,,1119.8917236,459499.8125,6539423.0,-1088.86731
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1120.043735,,,,17.0,0.1449899524,16.286031723,1.1842278242,1.1462759972,,,,68.921302795,,1120.0437012,459499.8125,6539423.0,-1089.019287
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1120.195735,,,,17.0,0.1449899524,20.145618439,1.1684118509,1.1317285299,,,,66.64995575,,1120.1956787,459499.8125,6539423.0,-1089.171265
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1120.347735,,,,17.0,0.1449899524,20.191049576,1.1559140682,1.1250550747,,,,66.056930542,,1120.3477783,459499.8125,6539423.0,-1089.323364
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1120.499735,,,,17.0,0.1449899524,20.191049576,1.1532813311,1.1040798426,,,,66.55266571,,1120.4997559,459499.8125,6539423.0,-1089.475342
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1120.651735,,,,17.0,0.1449899524,20.191049576,1.1351343393,1.1067527533,,,,67.913040161,,1120.6517334,459499.8125,6539423.0,-1089.627319
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1120.803735,,,,17.0,0.1449899524,20.191049576,1.1128616333,1.1257231236,,,,70.891716003,,1120.8037109,459499.8125,6539423.0,-1089.779297
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1120.955735,,,,17.0,0.1449899524,20.951711655,1.1056052446,1.1169977188,,,,69.420150757,,1120.9556885,459499.8125,6539423.0,-1089.931274
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1121.107735,,,,17.0,0.1449899524,23.449138641,1.0026521683,1.0848026276,,,,57.98802948,,1121.1077881,459499.8125,6539423.0,-1090.083374
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1121.259735,,,,17.0,0.1449899524,25.277965546,0.9566489458,1.0088385344,,,,51.754711151,,1121.2597656,459499.8125,6539423.0,-1090.235352
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1121.411735,,,,17.0,0.1449899524,25.482574463,0.9076641798,0.8934409618,,,,45.52305603,,1121.4117432,459499.8125,6539423.0,-1090.387329
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1121.563735,,,,17.0,0.1449899524,25.482574463,0.8936957717,0.828848362,,,,42.810295105,,1121.5637207,459499.8125,6539423.0,-1090.539307
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1121.715735,,,,17.0,0.1449899524,25.45117569,0.8799999952,0.7773307562,,,,37.856060028,,1121.7156982,459499.8125,6539423.0,-1090.691284
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1121.867735,,,,17.0,0.1449899524,25.150575638,0.8807714581,0.7954937816,,,,39.520469666,,1121.8676758,459499.8125,6539423.0,-1090.843262
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1122.019735,,,,17.0,0.1449899524,24.636816025,0.9270141125,0.8852829337,,,,48.535171509,,1122.0197754,459499.8125,6539423.0,-1090.995361
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1122.171735,,,,17.0,0.1449899524,24.580936432,0.9286105037,0.9057992101,,,,52.658691406,,1122.1717529,459499.8125,6539423.0,-1091.147339
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1122.323735,,,,17.0,0.1449899524,24.525205612,0.9832562804,0.9773092866,,,,58.896541595,,1122.3237305,459499.8125,6539423.0,-1091.299316
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1122.475735,,,,17.0,0.1449899524,24.469415665,1.0120462179,1.0119941235,,,,62.206451416,,1122.475708,459499.8125,6539423.0,-1091.451294
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1122.627735,,,,17.0,0.1449899524,24.412916183,1.0201305151,1.0110740662,,,,61.594600677,,1122.6276855,459499.8125,6539423.0,-1091.603271
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1122.779735,,,,17.0,0.1449899524,24.372150421,1.0570057631,1.0320079327,,,,60.917255402,,1122.7797852,459499.8125,6539423.0,-1091.755371
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1122.931735,,,,17.0,0.1449899524,24.72624588,1.068978548,1.0489697456,,,,61.457035065,,1122.9317627,459499.8125,6539423.0,-1091.907349
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1123.083735,,,,17.0,0.1449899524,26.312898636,1.0938789845,1.0818403959,,,,61.614242554,,1123.0837402,459499.8125,6539423.0,-1092.059326
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1123.235735,,,,17.0,0.1449899524,27.431999207,1.1039290428,1.0919290781,,,,62.154148102,,1123.2357178,459499.8125,6539423.0,-1092.211304
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1123.387735,,,,17.0,0.1449899524,27.431999207,1.1218173504,1.095959425,,,,65.459152222,,1123.3876953,459499.8125,6539423.0,-1092.363281
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1123.539735,,,,17.0,0.1449899524,27.431999207,1.1447144747,1.1088385582,,,,66.145797729,,1123.5397949,459499.8125,6539423.0,-1092.515381
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1123.691735,,,,17.0,0.1449899524,27.431999207,1.1518973112,1.1198385954,,,,64.60900116,,1123.6917725,459499.8125,6539423.0,-1092.667358
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1123.843735,,,,17.0,0.1449899524,27.431999207,1.1461062431,1.1141061783,,,,63.541828156,,1123.84375,459499.8125,6539423.0,-1092.819336
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1123.995735,,,,17.0,0.1449899524,27.431999207,1.1538401842,1.1071398258,,,,64.258018494,,1123.9957275,459499.8125,6539423.0,-1092.971313
