source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,RDEP,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2197.4172022,,,,12.250000954,,179.73959351,0.6457636952,0.8044876456,65.857246399,127.97579193,,,49.366886139,,,2197.4172363,443287.0,6444964.0,-2170.752441
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2197.5692022,,,,12.250000954,,179.73959351,0.6396687627,0.7723477483,64.95401001,129.53822327,,,52.54970932,,,2197.5690918,443286.96875,6444964.0,-2170.904053
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2197.7212022,,,,12.250000954,,179.73959351,0.632730484,0.7523865104,64.700248718,129.57896423,,,54.892059326,,,2197.7211914,443286.96875,6444964.0,-2171.055664
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2197.8732022,,,,12.250000954,,179.73959351,0.6254326701,0.7210444212,64.977905273,127.84663391,,,54.763217926,,,2197.873291,443286.96875,6444964.0,-2171.207275
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2198.0252022,,,,12.250000954,,179.73959351,0.6210155487,0.7020708323,65.26071167,127.88993073,,,52.786903381,,,2198.0251465,443286.96875,6444964.0,-2171.358887
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2198.1772022,,,,12.250000954,,179.73959351,0.6215593219,0.7062923908,66.059394836,127.87801361,,,52.136508942,,,2198.1772461,443286.96875,6444964.5,-2171.510254
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2198.3292022,,,,12.250000954,,179.73959351,0.6245757937,0.7175744176,65.683586121,126.99549103,,,53.679271698,,,2198.3291016,443286.9375,6444964.5,-2171.662109
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2198.4812022,,,,12.250000954,,179.73959351,0.6315511465,0.7396048307,65.084922791,125.60691833,,,55.069549561,,,2198.4812012,443286.9375,6444964.5,-2171.813721
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2198.6332022,,,,12.250000954,,179.73959351,0.6437321305,0.761495173,64.67729187,124.98208618,,,54.920566559,,,2198.6333008,443286.9375,6444964.5,-2171.965088
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2198.7852022,,,,12.250000954,,179.73959351,0.6612644792,0.8109763861,65.390319824,124.89978027,,,53.099227905,,,2198.7851563,443286.9375,6444964.5,-2172.116699
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2198.9372022,,,,12.250000954,,179.73959351,0.6785051227,0.8594036698,65.970985413,124.1783905,,,51.611064911,,,2198.9372559,443286.90625,6444964.5,-2172.268311
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2199.0892022,,,,12.250000954,,179.73959351,0.692610085,0.8948315382,66.165023804,122.89202118,,,48.990394592,,,2199.0891113,443286.90625,6444964.5,-2172.419922
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2199.2412022,,,,12.250000954,,179.73959351,0.7036491632,0.9363875985,66.199981689,120.85306549,,,48.228401184,,,2199.2412109,443286.90625,6444964.5,-2172.571533
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2199.3932022,,,,12.250000954,,179.73959351,0.7117807865,0.9614633918,66.200141907,121.05825043,,,48.48708725,,,2199.3933105,443286.90625,6444964.5,-2172.723145
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2199.5452022,,,,12.250000954,,179.73959351,0.7166526914,0.9853037,66.288246155,121.89831543,,,51.257095337,,,2199.545166,443286.875,6444964.5,-2172.874756
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2199.6972022,,,,12.250000954,,179.73959351,0.7191596031,0.9318284392,65.97013855,122.31243896,,,54.866333008,,,2199.6972656,443286.875,6444964.5,-2173.026367
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2199.8492022,,,,12.250000954,,179.73959351,0.7186920643,0.8640127778,66.266288757,123.95196533,,,55.971702576,,,2199.8491211,443286.875,6444964.5,-2173.177979
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2200.0012022,,,,12.250000954,,179.73959351,0.7144832611,0.8523774147,67.065322876,123.54486084,,,53.515834808,,,2200.0012207,443286.875,6444964.5,-2173.32959
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2200.1532022,,,,12.250000954,,179.73959351,0.7067251205,0.839936316,66.360466003,124.4303894,,,49.536273956,,,2200.1533203,443286.875,6444964.5,-2173.481201
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2200.3052022,,,,12.250000954,,179.73959351,0.6979548931,0.8775143027,65.07648468,125.62802887,,,46.07938385,,,2200.3051758,443286.84375,6444964.5,-2173.632813
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2200.4572022,,,,12.250000954,,179.73959351,0.6919064522,0.8814951777,65.048942566,126.31800079,,,44.38898468,,,2200.4572754,443286.84375,6444964.5,-2173.78418
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2200.6092022,,,,12.250000954,,179.73959351,0.6877137423,0.8607851267,65.633911133,127.19258118,,,46.342670441,,,2200.6091309,443286.84375,6444964.5,-2173.936035
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2200.7612022,,,,12.250000954,,179.73959351,0.6824653745,0.8608716726,66.082946777,127.15172577,,,51.034477234,,,2200.7612305,443286.84375,6444964.5,-2174.087646
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2200.9132022,,,,12.250000954,,179.73959351,0.6759592891,0.8476387858,65.597770691,125.28334808,,,54.790359497,,,2200.9130859,443286.8125,6444964.5,-2174.239014
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2201.0652022,,,,12.250000954,,179.73959351,0.6674691439,0.8490430117,64.039657593,124.63750458,,,54.252799988,,,2201.0651855,443286.8125,6444964.5,-2174.390625
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2201.2172022,,,,12.250000954,,179.73959351,0.6585533619,0.8463597298,63.535625458,124.69996643,,,50.280574799,,,2201.2172852,443286.8125,6444964.5,-2174.542236
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2201.3692022,,,,12.250000954,,179.73959351,0.6534386873,0.8502271175,64.169937134,125.7878952,,,48.622753143,,,2201.3691406,443286.8125,6444964.5,-2174.693848
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2201.5212022,,,,12.250000954,,179.73959351,0.6543314457,0.8210791349,64.704559326,126.63777161,,,48.458049774,,,2201.5212402,443286.8125,6444964.5,-2174.845215
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2201.6732022,,,,12.250000954,,179.73959351,0.6592321396,0.7928033471,65.585151672,125.85571289,,,50.620933533,,,2201.6730957,443286.78125,6444964.5,-2174.99707
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2201.8252022,,,,12.250000954,,179.73959351,0.6614611149,0.7909341455,66.11807251,124.59361267,,,55.113628387,,,2201.8251953,443286.78125,6444964.5,-2175.148682
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2201.9772022,,,,12.250000954,,179.73959351,0.6616139412,0.8273769021,66.200126648,124.06517792,,,59.819404602,,,2201.9772949,443286.78125,6444964.5,-2175.300049
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2202.1292022,,,,12.250000954,,179.73959351,0.6573742032,0.8876609206,66.283256531,123.46628571,,,63.435745239,,,2202.1291504,443286.78125,6444964.5,-2175.451904
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2202.2812022,,,,12.250000954,,179.73959351,0.6507280469,0.9432696104,66.241867065,122.93466949,,,63.898872375,,,2202.28125,443286.75,6444964.5,-2175.603271
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2202.4332022,,,,12.250000954,,179.73959351,0.6464992762,0.9420047998,66.365562439,124.91410065,,,63.036594391,,,2202.4331055,443286.75,6444964.5,-2175.754883
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2202.5852022,,,,12.250000954,,179.73959351,0.6500142217,0.8721131086,66.28515625,128.17292786,,,61.906284332,,,2202.5852051,443286.75,6444964.5,-2175.906494
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2202.7372022,,,,12.250000954,,179.73959351,0.6507393122,0.7517105341,66.281929016,130.21759033,,,60.423530579,,,2202.7373047,443286.75,6444964.5,-2176.058105
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2202.8892022,,,,12.250000954,,179.73959351,0.6441469193,0.6651941538,65.998146057,131.41612244,,,57.3644104,,,2202.8891602,443286.71875,6444964.5,-2176.209717
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2203.0412022,,,,12.250000954,,179.73959351,0.6334608197,0.7122324109,66.231422424,129.26245117,,,53.098194122,,,2203.0412598,443286.71875,6444964.5,-2176.361328
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2203.1932022,,,,12.250000954,,179.73959351,0.6195606589,0.7947968245,65.395332336,127.38185883,,,46.099208832,,,2203.1931152,443286.71875,6444964.5,-2176.512939
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2203.3452022,,,,12.250000954,,179.73959351,0.6066832542,0.8191312551,64.744781494,127.48950958,,,41.860389709,,,2203.3452148,443286.71875,6444964.5,-2176.664551
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2203.4972022,,,,12.250000954,,179.73959351,0.6019073129,0.7844842076,65.021873474,128.66633606,,,39.31047821,,,2203.4973145,443286.71875,6444964.5,-2176.816162
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2203.6492022,,,,12.250000954,,179.73959351,0.6003094316,0.7283453345,65.119789124,129.96798706,,,39.741226196,,,2203.6491699,443286.6875,6444964.5,-2176.967773
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2203.8012022,,,,12.250000954,,179.73959351,0.5961843133,0.6938314438,64.676399231,130.14482117,,,39.745555878,,,2203.8012695,443286.6875,6444964.5,-2177.119141
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2203.9532022,,,,12.250000954,,179.73959351,0.5911374688,0.6776643395,64.053092957,130.38111877,,,39.678310394,,,2203.953125,443286.6875,6444964.5,-2177.270996
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2204.1052022,,,,12.250000954,,179.73959351,0.5865741968,0.6743968129,63.746086121,130.97949219,,,39.511154175,,,2204.1052246,443286.6875,6444964.5,-2177.422607
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2204.2572022,,,,12.250000954,,179.73959351,0.5849653482,0.6755971909,64.173194885,132.14347839,,,38.88760376,,,2204.2573242,443286.65625,6444964.5,-2177.573975
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2204.4092022,,,,12.250000954,,179.73959351,0.5904859304,0.6712008119,64.607261658,132.38441467,,,38.147968292,,,2204.4091797,443286.65625,6444964.5,-2177.725586
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2204.5612022,,,,12.250000954,,179.73959351,0.6010809541,0.6825144887,65.012809753,130.44854736,,,38.858757019,,,2204.5612793,443286.65625,6444964.5,-2177.877197
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2204.7132022,,,,12.250000954,,179.73959351,0.6103408933,0.7043650746,65.433685303,128.34197998,,,39.139591217,,,2204.7131348,443286.65625,6444964.5,-2178.028809
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2204.8652022,,,,12.250000954,,179.73959351,0.6166120768,0.7469217777,65.652496338,127.20516205,,,39.556037903,,,2204.8652344,443286.65625,6444964.5,-2178.18042
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2205.0172022,,,,12.250000954,,179.73959351,0.6210620999,0.801207304,66.008628845,126.96181488,,,38.570877075,,,2205.0170898,443286.625,6444964.5,-2178.332031
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2205.1692022,,,,12.250000954,,179.73959351,0.6255576015,0.8628641963,66.276672363,127.6137085,,,38.045276642,,,2205.1691895,443286.625,6444964.5,-2178.483643
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2205.3212022,,,,12.250000954,,179.73959351,0.6313237548,0.8316215873,66.171981812,129.03793335,,,37.581829071,,,2205.3212891,443286.625,6444964.5,-2178.63501
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2205.4732022,,,,12.250000954,,179.73959351,0.6361696124,0.7644482255,65.617866516,129.45637512,,,35.826316833,,,2205.4731445,443286.625,6444964.5,-2178.786865
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2205.6252022,,,,12.250000954,,179.73959351,0.637693882,0.7188397646,65.249069214,128.45175171,,,34.401126862,,,2205.6252441,443286.59375,6444964.5,-2178.938477
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2205.7772022,,,,12.250000954,,179.73959351,0.6362139583,0.7127622366,65.19959259,127.59713745,,,34.28055191,,,2205.7770996,443286.59375,6444964.5,-2179.089844
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2205.9292022,,,,12.250000954,,179.73959351,0.6305502653,0.7138721347,64.899734497,126.56150818,,,37.580673218,,,2205.9291992,443286.59375,6444964.5,-2179.241455
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2206.0812022,,,,12.250000954,,179.73959351,0.6248078942,0.7216624618,64.99937439,128.15341187,,,42.105609894,,,2206.0812988,443286.59375,6444964.5,-2179.393066
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2206.2332022,,,,12.250000954,,179.73959351,0.6233382821,0.7268694639,65.05078125,129.12380981,,,43.50819397,,,2206.2331543,443286.5625,6444964.5,-2179.544678
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2206.3852022,,,,12.250000954,,179.73959351,0.6252723336,0.7537649274,64.431182861,128.62252808,,,42.733013153,,,2206.3852539,443286.5625,6444964.5,-2179.696289
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2206.5372022,,,,12.250000954,,179.73959351,0.6302114129,0.7601698637,64.001358032,127.79167938,,,42.681629181,,,2206.5371094,443286.5625,6444964.5,-2179.8479
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2206.6892022,,,,12.250000954,,179.73959351,0.6374078393,0.7613188624,63.508853912,127.24085999,,,44.277366638,,,2206.689209,443286.5625,6444964.5,-2179.999512
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2206.8412022,,,,12.250000954,,179.73959351,0.6437734962,0.7820084095,62.980640411,125.68158722,,,46.624027252,,,2206.8413086,443286.5625,6444964.5,-2180.151123
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2206.9932022,,,,12.250000954,,179.73959351,0.6477078199,0.8006417155,63.409004211,125.99637604,,,46.368732452,,,2206.9931641,443286.53125,6444965.0,-2180.302734
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2207.1452022,,,,12.250000954,,179.73959351,0.6500598192,0.8213114738,63.969367981,126.01242828,,,44.743209839,,,2207.1452637,443286.53125,6444965.0,-2180.454346
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2207.2972022,,,,12.250000954,,179.73959351,0.6505961418,0.8329290748,63.49640274,124.38039398,,,43.991069794,,,2207.2971191,443286.53125,6444965.0,-2180.605957
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2207.4492022,,,,12.250000954,,179.73959351,0.6501100063,0.8198936582,62.789474487,125.82184601,,,47.608024597,,,2207.4492188,443286.53125,6444965.0,-2180.757568
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2207.6012022,,,,12.250000954,,179.73959351,0.6501823664,0.7961292863,63.721950531,125.85588837,,,54.248596191,,,2207.6013184,443286.5,6444965.0,-2180.908936
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2207.7532022,,,,12.250000954,,179.73959351,0.6492779851,0.7566580176,65.072807312,126.12306213,,,57.33637619,,,2207.7531738,443286.5,6444965.0,-2181.060547
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2207.9052022,,,,12.250000954,,179.73959351,0.6462232471,0.7266324162,65.662406921,125.95265961,,,54.860443115,,,2207.9052734,443286.5,6444965.0,-2181.212158
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2208.0572022,,,,12.250000954,,179.73959351,0.6401178837,0.723739326,65.40146637,126.18461609,,,50.041534424,,,2208.0571289,443286.5,6444965.0,-2181.36377
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2208.2092022,,,,12.250000954,,179.73959351,0.6312196851,0.7345989347,64.93434906,129.0622406,,,44.823272705,,,2208.2092285,443286.46875,6444965.0,-2181.515381
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2208.3612022,,,,12.250000954,,179.73959351,0.6198419929,0.7537714243,64.824661255,129.42724609,,,40.217960358,,,2208.361084,443286.46875,6444965.0,-2181.666992
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2208.5132022,,,,12.250000954,,179.73959351,0.607724309,0.757651031,64.546936035,129.16651917,,,36.990924835,,,2208.5131836,443286.46875,6444965.0,-2181.818604
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2208.6652022,,,,12.250000954,,179.73959351,0.596570611,0.7266021371,64.532707214,128.70228577,,,36.453136444,,,2208.6652832,443286.46875,6444965.0,-2181.970215
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2208.8172022,,,,12.250000954,,179.73959351,0.5864058137,0.6751073003,64.561973572,127.40457916,,,37.157962799,,,2208.8171387,443286.46875,6444965.0,-2182.121826
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2208.9692022,,,,12.250000954,,179.73959351,0.5782814622,0.6273544431,64.312797546,128.75245667,,,37.02148056,,,2208.9692383,443286.4375,6444965.0,-2182.273438
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2209.1212022,,,,12.250000954,,179.73959351,0.5714632273,0.6004081964,64.677970886,128.5627594,,,36.440460205,,,2209.1210938,443286.4375,6444965.0,-2182.424805
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2209.2732022,,,,12.250000954,,179.73959351,0.563319087,0.5950804353,64.803245544,127.4171524,,,36.241100311,,,2209.2731934,443286.4375,6444965.0,-2182.576416
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2209.4252022,,,,12.250000954,,179.73959351,0.5577625632,0.6109988689,64.642433167,127.06150818,,,36.53181839,,,2209.425293,443286.4375,6444965.0,-2182.728271
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2209.5772022,,,,12.250000954,,179.73959351,0.5598042011,0.6424821019,64.362754822,128.5333252,,,36.952636719,,,2209.5771484,443286.40625,6444965.0,-2182.879639
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2209.7292022,,,,12.250000954,,179.73959351,0.5680046678,0.6537226439,63.739395142,128.48823547,,,35.783908844,,,2209.729248,443286.40625,6444965.0,-2183.03125
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2209.8812022,,,,12.250000954,,179.73959351,0.5784941316,0.6533754468,63.050563812,128.11860657,,,34.259506226,,,2209.8811035,443286.40625,6444965.0,-2183.182861
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2210.0332022,,,,12.250000954,,179.73959351,0.590508163,0.6902399659,63.03427124,128.30654907,,,33.406433105,,,2210.0332031,443286.40625,6444965.0,-2183.334473
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2210.1852022,,,,12.250000954,,179.73959351,0.6010683179,0.740121007,64.448493958,128.65415955,,,33.499248505,,,2210.1853027,443286.40625,6444965.0,-2183.486084
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2210.3372022,,,,12.250000954,,179.73959351,0.609077692,0.7649490237,65.711593628,128.6558075,,,35.095375061,,,2210.3371582,443286.375,6444965.0,-2183.637695
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2210.4892022,,,,12.250000954,,179.73959351,0.6181441545,0.7753266096,65.884620667,127.33056641,,,39.373695374,,,2210.4892578,443286.375,6444965.0,-2183.789307
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2210.6412022,,,,12.250000954,,179.73959351,0.6293932796,0.7937683463,65.760063171,127.10758972,,,46.445148468,,,2210.6411133,443286.375,6444965.0,-2183.940918
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2210.7932022,,,,12.250000954,,179.73959351,0.6400590539,0.8217727542,65.894203186,127.09382629,,,52.913394928,,,2210.7932129,443286.375,6444965.0,-2184.092529
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2210.9452022,,,,12.250000954,,179.73959351,0.6480578184,0.809019208,66.204353333,127.26009369,,,55.854068756,,,2210.9453125,443286.34375,6444965.0,-2184.244141
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2211.0972022,,,,12.250000954,,179.73959351,0.6531206965,0.7896490097,66.77406311,127.85617828,,,56.027618408,,,2211.097168,443286.34375,6444965.0,-2184.395752
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2211.2492022,,,,12.250000954,,179.73959351,0.6555298567,0.7675673366,67.517524719,128.25164795,,,56.449775696,,,2211.2492676,443286.34375,6444965.0,-2184.547363
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2211.4012022,,,,12.250000954,,179.73959351,0.6550049782,0.7588217258,67.189552307,127.79222107,,,57.8829422,,,2211.401123,443286.34375,6444965.0,-2184.69873
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2211.5532022,,,,12.250000954,,179.73959351,0.6513409615,0.7788401246,66.259117126,127.04883575,,,57.538013458,,,2211.5532227,443286.3125,6444965.0,-2184.850342
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2211.7052022,,,,12.250000954,,179.73959351,0.6457444429,0.8027932048,65.699478149,126.34940338,,,55.484027863,,,2211.7053223,443286.3125,6444965.0,-2185.001953
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2211.8572022,,,,12.250000954,,179.73959351,0.6399011612,0.8310257792,65.512390137,126.64774323,,,51.805183411,,,2211.8571777,443286.3125,6444965.0,-2185.153564
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2212.0092022,,,,12.250000954,,179.73959351,0.6323568225,0.8177778125,65.761077881,127.30199432,,,47.759937286,,,2212.0092773,443286.3125,6444965.0,-2185.305176
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2212.1612022,,,,12.250000954,,179.73959351,0.6194708347,0.7925114632,65.888389587,127.59358215,,,43.482299805,,,2212.1611328,443286.3125,6444965.0,-2185.456787
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2212.3132022,,,,12.250000954,,179.73959351,0.6031610966,0.7630778551,66.070114136,129.27844238,,,40.097938538,,,2212.3132324,443286.3125,6444965.0,-2185.608398
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2212.4652022,,,,12.250000954,,179.73959351,0.5870827436,0.6902917624,65.836273193,131.37852478,,,38.852233887,,,2212.4650879,443286.28125,6444965.0,-2185.759766
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2212.6172022,,,,12.250000954,,179.73959351,0.5722041726,0.6268416643,65.202911377,131.76811218,,,38.831817627,,,2212.6171875,443286.28125,6444965.0,-2185.911621
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2212.7692022,,,,12.250000954,,179.73959351,0.5602154136,0.601183176,64.833015442,132.45410156,,,40.688938141,,,2212.7692871,443286.28125,6444965.0,-2186.063232
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2212.9212022,,,,12.250000954,,179.73959351,0.5511888266,0.5905590057,64.455001831,133.70294189,,,41.711448669,,,2212.9211426,443286.28125,6444965.0,-2186.2146
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2213.0732022,,,,12.250000954,,179.73959351,0.5450102091,0.6064803004,64.564071655,134.36360168,,,41.352966309,,,2213.0732422,443286.25,6444965.0,-2186.366211
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2213.2252022,,,,12.250000954,,179.73959351,0.54389745,0.6098244786,65.596939087,134.77275085,,,38.661998749,,,2213.2250977,443286.25,6444965.0,-2186.517822
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2213.3772022,,,,12.250000954,,179.73959351,0.5476943254,0.6116102934,66.863685608,133.1686554,,,36.871940613,,,2213.3771973,443286.25,6444965.0,-2186.669434
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2213.5292022,,,,12.250000954,,179.73959351,0.5540030003,0.6335669756,67.207542419,131.38301086,,,37.134075165,,,2213.5292969,443286.25,6444965.0,-2186.821045
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2213.6812022,,,,12.250000954,,179.73959351,0.5612792373,0.6443462968,67.3671875,129.8666687,,,37.434757233,,,2213.6811523,443286.25,6444965.0,-2186.972656
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,2213.8332022,,,,12.250000954,,179.73959351,0.569981873,0.6707342267,67.466957092,129.59030151,,,38.790351868,,,2213.833252,443286.21875,6444965.0,-2187.124268
