source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1879.5279852,1.0,70000.0,11.51294136,1.126368165,1.7344582081,0.7144879103,1.286648035,1.2466642857,71.233978271,102.9557724,0.4322124422,4.620745182,77.721206665,2.5627529621,0.0061714742,1879.5279541,446271.78125,6468388.5,-1852.663574
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1879.6799852,1.0,70000.0,11.367879868,1.126368165,1.7298204899,0.7244254947,1.1031756401,1.2383724451,71.909851074,100.37688446,0.4393377304,3.7791516781,80.49156189,2.5157868862,0.0110115977,1879.6799316,446271.78125,6468388.5,-1852.815552
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1879.8319852,1.0,65000.0,11.40157032,1.126368165,1.7257471085,0.7307841778,0.9062848091,1.0394283533,72.127807617,107.1156311,0.4478000104,3.2638244629,86.388664246,2.3976380825,0.0150863202,1879.8320313,446271.78125,6468388.5,-1852.967651
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1879.9839852,1.0,65000.0,11.534864426,1.126368165,1.707762599,0.7422034144,0.8157968521,0.8734356165,71.24786377,117.81209564,0.4537082016,3.0697288513,92.215888977,2.2866163254,0.0139192818,1879.9840088,446271.78125,6468388.5,-1853.119629
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1880.1359852,1.0,65000.0,11.606562614,1.126368165,1.531780839,0.7436209917,0.7871150374,0.8105961084,71.211784363,127.04961395,0.4629252851,2.9167532921,96.202827454,2.2045619488,0.0091814408,1880.1359863,446271.78125,6468388.5,-1853.271606
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1880.2879852,1.0,65000.0,11.583925247,1.126368165,1.4919146299,0.7234342694,0.7283226848,0.7684529424,72.25,134.64376831,0.48288849,2.8393952847,96.548118591,2.136079073,0.0073000002,1880.2879639,446271.78125,6468388.5,-1853.423584
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1880.4399852,1.0,65000.0,11.539364815,1.126368165,1.4887982607,0.7096853852,0.6948921084,0.7171939611,72.303070068,138.73553467,0.514955163,2.8587400913,95.207962036,2.0899648666,0.0031053943,1880.4399414,446271.78125,6468388.5,-1853.575562
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1880.5919852,1.0,65000.0,11.517688751,1.126368165,1.4855761528,0.7067395449,0.6942282915,0.6913533807,72.254074097,135.40536499,0.5304913521,2.9509027004,91.886726379,2.0970275402,0.0011779447,1880.592041,446271.78125,6468388.5,-1853.727539
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1880.7439852,1.0,65000.0,11.516985893,1.126368165,1.4807955027,0.6907019019,0.737324059,0.7051971555,71.587936401,130.24607849,0.5137954354,3.4747257233,87.197013855,2.196089983,0.0081420178,1880.7440186,446271.78125,6468388.5,-1853.879517
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1880.8959852,1.0,65000.0,11.580403328,1.126368165,1.4805725813,0.6722089648,0.7967419028,0.7534000278,71.694419861,130.51577759,0.4753493667,3.8627407551,84.349739075,2.3527870178,0.0309830811,1880.8959961,446271.78125,6468388.5,-1854.031494
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1881.0479852,1.0,65000.0,11.69370079,1.126368165,1.4477287531,0.6616105437,0.8368598819,0.8157064915,71.788703918,130.01820374,0.4330851138,3.6705856323,84.7629776,2.3884322643,0.0559739806,1881.0479736,446271.78125,6468388.5,-1854.183472
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1881.1999852,1.0,65000.0,11.749207497,1.126368165,1.277120471,0.6572091579,0.7855955362,0.8217470646,72.059555054,124.22412872,0.4058772326,3.3904426098,88.773414612,2.2790775299,0.0513231233,1881.1999512,446271.78125,6468388.5,-1854.335449
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1881.3519852,1.0,65000.0,11.714089394,1.126368165,1.2784124613,0.6660965681,0.7450774908,0.7726979852,71.660057068,122.06008148,0.4181896746,3.3443796635,92.350776672,2.1352641582,0.0337508209,1881.3519287,446271.78125,6468388.5,-1854.487427
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1881.5039852,1.0,65000.0,11.63343811,1.126368165,1.2787040472,0.6799180508,0.7315339446,0.7387614846,72.570495605,131.21289063,0.4527887106,3.4997856617,93.543533325,2.0412328243,0.0314898267,1881.5040283,446271.78125,6468388.5,-1854.639526
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1881.6559852,1.0,65000.0,11.541881561,1.126368165,1.278856039,0.6818253994,0.7470581532,0.7358568311,71.959671021,146.68904114,0.4917636514,3.6435849667,94.511009216,2.020455122,0.0439134501,1881.6560059,446271.75,6468388.5,-1854.791504
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1881.8079852,1.0,65000.0,11.514830589,1.126368165,1.2789868116,0.6707377434,0.7599400282,0.7507609725,72.09551239,156.15873718,0.5159512162,3.6417090893,96.120674133,2.022251606,0.0604120307,1881.8079834,446271.75,6468388.5,-1854.943481
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1881.9599852,1.0,65000.0,11.613553047,1.126368165,1.301133275,0.6614564657,0.7663606405,0.7623819709,71.918281555,155.61819458,0.5132627487,3.5115544796,97.779144287,2.0156283379,0.058036115,1881.9599609,446271.75,6468388.5,-1855.095459
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1882.1119852,1.0,65000.0,11.774175644,1.126368165,1.4763106108,0.6585108042,0.7673638463,0.7655162215,72.063201904,151.15501404,0.4991963506,3.2891175747,98.189361572,2.0024495125,0.0361098312,1882.1119385,446271.75,6468388.5,-1855.247437
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1882.2639852,1.0,65000.0,11.851506233,1.126368165,1.6080281734,0.6597642303,0.7781296372,0.7716348767,71.677581787,145.82518005,0.4854921997,2.9632947445,100.06607819,1.9973927736,0.0175408367,1882.2640381,446271.75,6468388.5,-1855.399536
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1882.4159852,1.0,65000.0,11.77485466,1.126368165,1.6373999119,0.6674469113,0.7705901861,0.7753393054,72.203910828,141.74473572,0.4865195155,2.7125685215,103.1937561,2.0021646023,0.0064922636,1882.4160156,446271.75,6468388.5,-1855.551392
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1882.5679852,1.0,65000.0,11.627046585,1.126368165,1.6373999119,0.678991735,0.7679874301,0.7696761489,71.528404236,141.48388672,0.4925526381,2.6293489933,103.33113098,2.0149855614,0.000871186,1882.5679932,446271.75,6468388.5,-1855.703369
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1882.7199852,1.0,65000.0,11.508770943,1.126368165,1.6373999119,0.6890880466,0.7667946219,0.766321063,70.65309906,142.20988464,0.4960515797,2.6092457771,101.97606659,2.0284061432,-0.002375866,1882.7199707,446271.75,6468388.5,-1855.855347
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1882.8719852,1.0,65000.0,11.48233223,1.126368165,1.6578722,0.6942995787,0.7807630301,0.770511806,70.739761353,141.47639465,0.4953351915,2.558275938,100.62046051,2.0388016701,-0.0049,1882.8719482,446271.75,6468388.5,-1856.007324
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1883.0239852,1.0,65000.0,11.513959885,1.126368165,1.8741780519,0.6954160333,0.7929747105,0.7844635844,72.107963562,140.46469116,0.496255815,2.4608066082,98.54473877,2.051851511,-0.005379973,1883.0239258,446271.75,6468388.5,-1856.159302
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1883.1759852,1.0,65000.0,11.518490791,1.126368165,2.1952688694,0.6942363381,0.7966158986,0.7941433191,72.508560181,140.28858948,0.5016705394,2.3994357586,95.652931213,2.0626070499,-0.00628184,1883.1760254,446271.75,6468388.5,-1856.311401
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1883.3279852,1.0,65000.0,11.483060837,1.126368165,2.2429583073,0.6936373115,0.7919658422,0.7956981659,70.516983032,138.86889648,0.4999400079,2.4546937943,91.943229675,2.06813097,-0.006035471,1883.3280029,446271.75,6468388.5,-1856.463379
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1883.4799852,1.0,65000.0,11.459464073,1.126368165,2.2497050762,0.6955519319,0.7761990428,0.787242651,70.456108093,133.28507996,0.4828787744,2.5100400448,90.609954834,2.0720632076,-0.00360085,1883.4799805,446271.75,6468388.5,-1856.615356
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1883.6319852,1.0,65000.0,11.484855652,1.126368165,2.2523038387,0.6997467875,0.7632626891,0.7716719508,73.01663208,128.96292114,0.4716732204,2.4842340946,93.361160278,2.0730428696,-0.000949034,1883.631958,446271.75,6468388.5,-1856.767334
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1883.7839852,1.0,65000.0,11.53608036,1.126368165,2.2565743923,0.703846693,0.763084054,0.7620533109,71.633834839,133.22914124,0.4699532688,2.447291851,96.376213074,2.0723466873,0.0031200361,1883.7839355,446271.75,6468388.5,-1856.919312
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1883.9359852,1.0,65000.0,11.599559784,1.126368165,2.2839636803,0.7055464387,0.7780740857,0.7681959271,71.657608032,141.30337524,0.4762147963,2.4667937756,98.250335693,2.0680379868,0.0068000001,1883.9360352,446271.75,6468388.5,-1857.071411
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1884.0879852,1.0,65000.0,11.663088799,1.126368165,2.4366643429,0.7049079537,0.7854654193,0.7799681425,72.492904663,145.10884094,0.487670511,2.5805695057,99.203010559,2.0539112091,0.0060618278,1884.0880127,446271.75,6468388.5,-1857.223389
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1884.2399852,1.0,65000.0,11.726574898,1.126368165,3.0345442295,0.7028614283,0.7959577441,0.7894387841,71.073150635,144.64041138,0.4858266711,2.7032921314,99.536590576,2.0361437798,0.0030439512,1884.2399902,446271.75,6468388.5,-1857.375244
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1884.3919852,1.0,65000.0,11.779971123,1.126368165,3.175236702,0.6993933916,0.7923663259,0.7939725518,70.824981689,143.13893127,0.4813049436,2.7955420017,99.121292114,2.0258302689,-0.000594505,1884.3919678,446271.75,6468388.5,-1857.527222
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1884.5439852,1.0,65000.0,11.809536934,1.126368165,3.1728153229,0.6957757473,0.7976528406,0.7943180799,70.975196838,142.18920898,0.4751497209,2.9429793358,98.495750427,2.0264565945,0.0016367069,1884.5439453,446271.75,6468388.5,-1857.679199
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1884.6959852,1.0,65000.0,11.819703102,1.126368165,3.1709520817,0.695877552,0.7923237681,0.795329392,71.285118103,142.28182983,0.4842609465,3.1337065697,97.390838623,2.031342268,0.0092804721,1884.6960449,446271.75,6468388.5,-1857.831299
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1884.8479852,1.0,65000.0,11.779654503,1.126368165,3.1730294228,0.697665453,0.7972046137,0.7944186926,72.31401825,143.53543091,0.5024561286,3.2559399605,95.148895264,2.0327858925,0.0234906469,1884.8480225,446271.75,6468388.5,-1857.983276
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1884.9999852,1.0,65000.0,11.685700417,1.126368165,3.1976754665,0.6969649792,0.7881608009,0.7935955524,71.9506073,145.3999939,0.5130057335,3.2702059746,94.439331055,2.0366356373,0.0450847037,1885.0,446271.71875,6468388.5,-1858.135254
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1885.1519852,1.0,65000.0,11.591798782,1.126368165,2.6595487595,0.6954137087,0.7886841893,0.7883419991,71.444625854,146.63781738,0.5175917149,3.1772096157,94.736961365,2.0305109024,0.0515809357,1885.1519775,446271.71875,6468388.5,-1858.287231
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1885.3039852,1.0,65000.0,11.49785614,1.126368165,2.5296330452,0.694123745,0.7863779068,0.7885189056,70.938720703,146.59014893,0.5185106993,3.0207204819,92.961547852,2.004128933,0.0305534769,1885.3039551,446271.71875,6468388.5,-1858.439209
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1885.4559852,1.0,65000.0,11.40385437,1.126368165,2.5373432636,0.6932432055,0.7823896408,0.7852983475,71.172065735,145.71118164,0.5089124441,2.8369970322,94.761787415,1.9877492189,0.0052198945,1885.4559326,446271.71875,6468388.5,-1858.591187
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1885.6079852,1.0,65000.0,11.334273338,1.126368165,2.5452716351,0.692748189,0.7800514698,0.7809025645,70.686126709,144.58746338,0.5098010898,2.6587798595,97.50592041,1.9921886921,-0.004536291,1885.6080322,446271.71875,6468388.5,-1858.743286
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1885.7599852,1.0,65000.0,11.38389492,1.126368165,2.5525431633,0.6932865381,0.786441803,0.7817277312,71.956336975,143.51324463,0.5172851682,2.6104245186,96.959922791,2.0051929951,-0.00402108,1885.7600098,446271.71875,6468388.5,-1858.895264
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1885.9119852,1.0,65000.0,11.549915314,1.126368165,2.6151595116,0.6950767636,0.7901591659,0.7872907519,71.672874451,142.79672241,0.5222185254,2.7251861095,97.152328491,2.0190639496,0.0046460964,1885.9119873,446271.71875,6468388.5,-1859.047241
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1886.0639852,1.0,65000.0,11.900607109,1.126368165,3.1437995434,0.6974709034,0.7971419692,0.7926040888,71.141342163,142.60624695,0.5012103915,2.8316993713,97.304656982,2.031275034,0.0161440019,1886.0639648,446271.71875,6468388.5,-1859.199219
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1886.2159852,1.0,65000.0,12.328704834,1.126368165,3.4792768955,0.6969357133,0.7981395721,0.7973245978,71.605110168,142.91748047,0.462479502,2.8241660595,95.186462402,2.0338466167,0.0178784188,1886.2159424,446271.71875,6468388.5,-1859.351074
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1886.3679852,1.0,65000.0,12.519083023,1.126368165,3.5327003002,0.6937482953,0.7973602414,0.7984063029,72.184265137,143.72740173,0.4357324839,2.741615057,93.840782166,2.0262637138,0.0062870798,1886.368042,446271.71875,6468388.5,-1859.503174
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1886.5199852,1.0,65000.0,12.669345856,1.126368165,3.52906847,0.6873616576,0.7849857807,0.7940682769,71.732948303,144.81077576,0.4411084056,2.6832466125,95.623214722,2.0195000172,-0.004470758,1886.5200195,446271.71875,6468388.5,-1859.655151
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1886.6719852,1.0,65000.0,12.757354736,1.126368165,3.4947321415,0.6780592203,0.7709493637,0.780892849,71.510452271,145.78495789,0.4698893726,2.6809396744,97.8956604,2.0257072449,-0.004908763,1886.6719971,446271.71875,6468388.5,-1859.807129
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1886.8239852,1.0,65000.0,12.799160957,1.126368165,3.3189096451,0.6702498198,0.7632261515,0.768802464,70.93031311,146.50392151,0.4957595468,2.670804739,97.000328064,2.0389575958,0.0009102925,1886.8239746,446271.71875,6468388.5,-1859.959106
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1886.9759852,1.0,65000.0,12.839798927,1.126368165,1.8650456667,0.6667177081,0.7574959397,0.7613236308,72.059532166,146.84474182,0.5033884645,2.7106080055,92.182495117,2.0444529057,0.0045588254,1886.9759521,446271.71875,6468388.5,-1860.111084
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1887.1279852,1.0,65000.0,12.862799644,1.126368165,1.5745999813,0.6647636294,0.7540000081,0.7560684085,72.226066589,146.48493958,0.4932006598,2.7958416939,90.553596497,2.0450632572,0.0044999998,1887.1279297,446271.71875,6468388.5,-1860.262939
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1887.2799852,1.0,65000.0,12.843616486,1.126368165,1.5745999813,0.6658129096,0.7560639381,0.7538374066,72.383476257,145.37651062,0.4849517345,2.8369884491,94.425010681,2.0467619896,0.0034026229,1887.2800293,446271.71875,6468388.5,-1860.415039
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1887.4319852,1.0,65000.0,12.79267025,1.126368165,1.5745999813,0.6676055789,0.7720660567,0.7606244683,71.800704956,144.22631836,0.4830029607,2.9521977901,98.296478271,2.0338366032,0.002001852,1887.4320068,446271.71875,6468388.5,-1860.567017
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1887.5839852,1.0,65000.0,12.723782539,1.126368165,1.5745999813,0.6705457568,0.7791872621,0.7744497061,71.014205933,143.82426453,0.4942010641,3.1299738884,98.145011902,2.0096988678,0.0015378605,1887.5839844,446271.6875,6468388.5,-1860.718994
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1887.7359852,1.0,65000.0,12.616920471,1.126368165,1.5745999813,0.6769066453,0.7726606131,0.7770503163,72.371887207,144.10166931,0.5068740249,3.1066832542,96.397171021,1.9845165014,-0.001472432,1887.7359619,446271.6875,6468388.5,-1860.87085
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1887.8879852,1.0,65000.0,12.480233192,1.126368165,1.5745999813,0.684037447,0.7703323364,0.7720916867,72.048652649,144.51281738,0.508308351,2.9705808163,93.727828979,1.9712371826,-0.002914643,1887.8879395,446271.6875,6468388.5,-1861.022827
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1888.0399852,1.0,65000.0,12.343548775,1.126368165,1.5745999813,0.6898549795,0.7744016647,0.7715399265,71.806144714,144.71173096,0.5069820881,2.8001191616,92.472839355,1.9903539419,0.0021480678,1888.0400391,446271.6875,6468388.5,-1861.174927
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1888.1919852,1.0,65000.0,12.270552635,1.126368165,1.5745999813,0.6936438084,0.7868438363,0.7782984376,71.886924744,144.61791992,0.5119156241,2.8046278954,91.520500183,2.0089366436,0.0090820892,1888.1920166,446271.6875,6468388.5,-1861.326782
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1888.3439852,1.0,65000.0,12.317148209,1.126368165,1.5745999813,0.6922755241,0.7931793332,0.7890082002,71.178497314,144.57824707,0.525677681,2.8714096546,92.625144958,2.0237631798,0.0134204179,1888.3439941,446271.6875,6468388.5,-1861.47876
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1888.4959852,1.0,65000.0,12.366508484,1.126368165,1.5745999813,0.6859931946,0.7848884463,0.7905954719,69.83506012,145.1920166,0.5221270323,2.9104163647,91.95488739,2.0262117386,0.0111258291,1888.4959717,446271.6875,6468388.5,-1861.630737
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1888.6479852,1.0,65000.0,12.278345108,1.126368165,1.5745999813,0.6755109429,0.7731243968,0.7817460299,72.643745422,146.52656555,0.4954749048,3.0097157955,89.820274353,2.0266067982,0.006091224,1888.6479492,446271.6875,6468388.5,-1861.782715
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1888.7999852,1.0,65000.0,12.045043945,1.126368165,1.574655652,0.6663251519,0.7552341223,0.768020153,72.063026428,147.88372803,0.4899245501,3.0148129463,91.059173584,2.0394022465,0.0076156375,1888.7999268,446271.6875,6468388.5,-1861.934692
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1888.9519852,1.0,65000.0,11.811863899,1.126368165,1.6819326878,0.6571714878,0.7471593618,0.7530566454,72.206588745,148.40270996,0.5104717016,2.9933278561,92.69846344,2.0547063351,0.0100525608,1888.9520264,446271.6875,6468388.5,-1862.08667
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1889.1039852,1.0,65000.0,11.63788414,1.126368165,1.7773815393,0.6500632763,0.7375532985,0.7444010973,72.190986633,147.60493469,0.5303503275,2.9887268543,93.000663757,2.066161871,0.0109499507,1889.1040039,446271.6875,6468388.5,-1862.238647
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1889.2559852,1.0,65000.0,11.601632118,1.126368165,1.7937999964,0.6467819214,0.7236166596,0.7330917716,71.943656921,144.64350891,0.5141538978,3.0456902981,88.316802979,2.0676054955,0.0082586538,1889.2559814,446271.6875,6468388.5,-1862.390625
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1889.4079852,1.0,65000.0,11.645567894,1.126368165,1.7937999964,0.650280416,0.7313617468,0.7257391214,72.501930237,138.08192444,0.4916108549,3.0835263729,87.336784363,2.0605173111,0.0023021803,1889.407959,446271.6875,6468388.5,-1862.542603
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1889.5599852,1.0,65000.0,11.713494301,1.126368165,1.7937999964,0.6558717489,0.7487319112,0.7356621027,71.382255554,128.61506653,0.4978196025,2.9406678677,90.376365662,2.0524070263,-0.000134025,1889.5599365,446271.65625,6468388.5,-1862.69458
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1889.7119852,1.0,65000.0,11.767354012,1.126368165,1.7937999964,0.6605581641,0.7808352113,0.7577756643,72.22479248,119.91590118,0.5161047578,2.7754669189,92.420372009,2.046900034,0.0008236995,1889.7120361,446271.65625,6468388.5,-1862.846558
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1889.8639852,1.0,65000.0,11.783925056,1.126368165,1.7937999964,0.6652750373,0.8016901016,0.7874100804,72.426895142,115.85952759,0.5334524512,2.6916635036,92.325798035,2.0462112427,0.0053887558,1889.8640137,446271.65625,6468388.5,-1862.998535
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1890.0159852,1.0,65000.0,11.777905464,1.126368165,1.767960906,0.6707907319,0.7968828082,0.800761044,72.142662048,118.33331299,0.5245438814,2.7908496857,90.959701538,2.0425539017,0.0073554455,1890.0159912,446271.65625,6468388.5,-1863.150513
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1890.1679852,1.0,65000.0,11.774321556,1.126368165,1.4405339956,0.6769815683,0.7815555334,0.7926948071,72.454711914,125.89250183,0.5189373493,2.8879594803,92.444778442,2.0359477997,0.0082710246,1890.1679688,446271.65625,6468388.5,-1863.30249
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1890.3199852,1.0,65000.0,11.783418655,1.126368165,1.3684405088,0.6829839349,0.7620212436,0.77566576,72.249855042,134.66996765,0.4992426038,2.8698644638,92.343391418,2.0311901569,0.0065771593,1890.3199463,446271.65625,6468388.5,-1863.454346
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1890.4719852,1.0,65000.0,11.807352066,1.126368165,1.3569618464,0.6805770397,0.7481970787,0.7579810023,72.765136719,141.62001038,0.4739367366,2.7554035187,90.478370667,2.0332455635,0.0049352166,1890.4720459,446271.65625,6468388.5,-1863.606445
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1890.6239852,1.0,65000.0,11.831290245,1.126368165,1.3550037146,0.668661952,0.7365477681,0.7449995875,72.0,145.86978149,0.4628598392,2.6818473339,89.4557724,2.0433859825,0.0030770409,1890.6240234,446271.65625,6468388.5,-1863.758423
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1890.7759852,1.0,65000.0,11.857790947,1.126368165,1.3582732677,0.6531008482,0.7300000191,0.7345373631,72.046257019,147.85527039,0.4820974171,2.6640172005,90.032653809,2.0537135601,-0.002199572,1890.776001,446271.65625,6468388.5,-1863.9104
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1890.9279852,1.0,65000.0,11.90388298,1.126368165,1.3602808714,0.6439110041,0.7297035456,0.7299000025,72.752662659,148.34083557,0.5147284269,2.6940088272,90.749946594,2.0602674484,-0.007397051,1890.9279785,446271.65625,6468388.5,-1864.062378
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1891.0799852,1.0,65000.0,11.985045433,1.126368165,1.3614801168,0.6364141703,0.7248311639,0.7282606363,72.740219116,147.95449829,0.5359966159,2.7587697506,94.020835876,2.0652713776,-0.012019689,1891.0799561,446271.65625,6468388.5,-1864.214233
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1891.2319852,1.0,65000.0,12.079805374,1.126368165,1.4582576752,0.631013453,0.7215681672,0.7238795757,72.083518982,147.19186401,0.5196993947,2.8311610222,94.58417511,2.0731358528,-0.011498143,1891.2319336,446271.65625,6468388.5,-1864.366211
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1891.3839852,1.0,65000.0,12.158804893,1.126368165,1.4953387976,0.6275568604,0.714458704,0.7191464305,72.000732422,146.52606201,0.4880621731,2.8004710674,96.519042969,2.0734670162,-0.007534489,1891.3840332,446271.625,6468388.5,-1864.518311
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1891.5359852,1.0,65000.0,12.184493065,1.126368165,1.5008140802,0.6247661114,0.7234380245,0.71723634,72.49030304,146.17672729,0.4542309642,2.7498049736,97.778717041,2.0619289875,-0.008634249,1891.5360107,446271.625,6468388.5,-1864.670166
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1891.6879852,1.0,65000.0,12.148835182,1.126368165,1.5056115389,0.6216483712,0.7318630219,0.7257443666,70.965263367,146.0059967,0.4559556246,2.7151751518,97.229667664,2.0529742241,-0.010564728,1891.6879883,446271.625,6468388.5,-1864.822144
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1891.8399852,1.0,65000.0,12.079311371,1.126368165,1.5093021393,0.6163506508,0.7289132476,0.7308491468,72.858215332,145.90333557,0.4754902422,2.6770541668,96.380439758,2.0530672073,-0.010935805,1891.8399658,446271.625,6468388.5,-1864.974121
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1891.9919852,1.0,65000.0,12.024522781,1.126368165,1.5132862329,0.6113301516,0.7264755964,0.7280488014,72.492507935,145.64756775,0.490888387,2.5965299606,95.950645447,2.059551239,-0.009623215,1891.9919434,446271.625,6468388.5,-1865.126099
Force_2020_all_wells_train_test_blind_hidden_final/16_7-5.las,16/7-5,1892.1439852,1.0,65000.0,12.014531136,1.126368165,1.8913354874,0.6031162739,0.7138858438,0.7224642634,71.559089661,144.26577759,0.4926436841,2.6055819988,95.447265625,2.0655136108,-0.008731685,1892.144043,446271.625,6468388.5,-1865.278076
