source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1032.5769011,1.0,65000.0,,,0.9255257249,,1.0224319696,,,160.36708069,157.80171204,0.4793413281,,81.003349304,1.9296027422,0.0009608516,1032.5769043,536839.875,6748637.0,-1007.540039
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1032.7289011,1.0,65000.0,,,0.9206053615,,1.025143981,,,160.86509705,157.7358551,0.4760333896,,85.08341217,1.9376722574,0.0027256708,1032.7288818,536839.875,6748637.0,-1007.691956
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1032.8809011,1.0,65000.0,,,0.9096602798,,1.0270905495,,,160.92242432,157.87658691,0.477976799,,83.385040283,1.9357260466,0.0009469807,1032.8808594,536839.875,6748637.0,-1007.843994
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1033.0329011,1.0,65000.0,,,0.9071109295,,1.0274894238,,,160.61274719,158.15959167,0.4818067849,,79.515960693,1.9274567366,-0.002810728,1033.032959,536839.875,6748637.0,-1007.995972
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1033.1849011,1.0,65000.0,,,0.9083238244,,1.0246546268,,,160.58921814,158.24433899,0.4854863882,,75.69858551,1.9222244024,-0.00455397,1033.1849365,536839.875,6748637.0,-1008.147949
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1033.3369011,1.0,65000.0,,,0.9111056924,,1.022064209,,,159.9393158,158.09594727,0.4879007339,,76.939727783,1.9215154648,-0.005285347,1033.3369141,536839.875,6748637.0,-1008.299988
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1033.4889011,1.0,65000.0,,,0.9123100638,,1.0254057646,,,159.8527832,157.85643005,0.491576314,,80.184646606,1.9203453064,-0.008144384,1033.4888916,536839.875,6748637.0,-1008.451965
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1033.6409011,1.0,65000.0,,,0.914799273,,1.0363348722,,,159.60374451,157.3966217,0.5085560083,,84.67300415,1.9162193537,-0.012110407,1033.6408691,536839.875,6748637.0,-1008.604004
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1033.7929011,1.0,65000.0,,,0.9129999876,,1.0490156412,,,159.5218811,156.94915771,0.5126698017,,81.355926514,1.9147471189,-0.012923537,1033.7928467,536839.875,6748637.0,-1008.755981
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1033.9449011,1.0,65000.0,,,0.913095057,,1.055238843,,,159.43722534,156.88955688,0.4914481342,,80.61680603,1.9166418314,-0.010995821,1033.9449463,536839.875,6748637.0,-1008.907959
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1034.0969011,1.0,65000.0,,,0.9142781496,,1.0509005785,,,158.93934631,156.93327332,0.487696588,,75.696151733,1.922653079,-0.007821824,1034.0969238,536839.875,6748637.0,-1009.059998
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1034.2489011,1.0,65000.0,,,0.9171794653,,1.0413012505,,,158.58952332,157.08143616,0.508294642,,74.79334259,1.9316641092,-0.004956413,1034.2489014,536839.875,6748637.0,-1009.211914
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1034.4009011,1.0,65000.0,,,0.9190000296,,1.032430768,,,157.97981262,157.32183838,0.5196713209,,72.526985168,1.9388108253,-0.00327272,1034.4008789,536839.875,6748637.0,-1009.363892
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1034.5529011,1.0,65000.0,,,0.9194221497,,1.0236232281,,,158.42971802,157.34158325,0.5054606199,,71.174987793,1.9432941675,-0.000520075,1034.5528564,536839.875,6748637.0,-1009.51593
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1034.7049011,1.0,65000.0,,,0.9243284464,,1.0149537325,,,159.01533508,157.22262573,0.4844603539,,75.84236908,1.9455806017,0.0038955803,1034.7049561,536839.875,6748637.0,-1009.667908
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1034.8569011,1.0,65000.0,,,0.9283164144,,1.0129832029,,,159.34666443,156.37973022,0.4696963131,,76.345108032,1.9479165077,0.0072079115,1034.8569336,536839.875,6748637.0,-1009.819885
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1035.0089011,1.0,65000.0,,,0.9323071837,,1.0241581202,,,159.60926819,155.5030365,0.4588485658,,74.490325928,1.9516844749,0.0070465738,1035.0089111,536839.875,6748637.0,-1009.971924
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1035.1609011,1.0,65000.0,,,0.9361475706,,1.0502800941,,,159.43869019,155.19334412,0.4590147436,,73.660629272,1.9524269104,0.0037343213,1035.1608887,536839.875,6748637.0,-1010.123901
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1035.3129011,1.0,65000.0,,,0.9381431341,,1.067092061,,,159.41841125,155.64434814,0.4689770341,,74.394874573,1.9485421181,0.0002282961,1035.3128662,536839.875,6748637.0,-1010.27594
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1035.4649011,1.0,65000.0,,,0.9403461814,,1.0591708422,,,159.22128296,156.40432739,0.4741887152,,78.604751587,1.9420807362,-0.002138463,1035.4648438,536839.875,6748637.0,-1010.427917
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1035.6169011,1.0,65000.0,,,0.9449337721,,1.0408960581,,,158.8949585,156.41429138,0.4718940854,,77.18195343,1.9346032143,-0.004125836,1035.6169434,536839.875,6748637.0,-1010.579895
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1035.7689011,1.0,65000.0,,,0.9438082576,,1.0354429483,,,159.01338196,156.14819336,0.4721565545,,79.465171814,1.9271526337,-0.005963922,1035.7689209,536839.875,6748637.0,-1010.731873
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1035.9209011,1.0,65000.0,,,0.9408172369,,1.0395116806,,,159.26235962,156.23985291,0.4650546312,,76.318954468,1.9203076363,-0.006814719,1035.9208984,536839.875,6748637.0,-1010.88385
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1036.0729011,1.0,65000.0,,,0.937882781,,1.0477868319,,,159.88208008,156.20193481,0.4490964711,,78.063751221,1.9155654907,-0.005312443,1036.072876,536839.875,6748637.0,-1011.035828
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1036.2249011,1.0,65000.0,,,0.9359443784,,1.0541167259,,,160.84104919,156.23762512,0.4457187951,,77.1434021,1.9114108086,-0.00229444,1036.2248535,536839.875,6748637.0,-1011.187866
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1036.3769011,1.0,65000.0,,,0.9348934293,,1.055998683,,,160.47964478,156.26959229,0.4606781304,,77.057975769,1.9045335054,-0.002370566,1036.3769531,536839.875,6748637.0,-1011.339844
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1036.5289011,1.0,65000.0,,,0.9328491688,,1.0539586544,,,160.19717407,156.14981079,0.493768543,,71.456733704,1.900006175,-0.005500574,1036.5289307,536839.875,6748637.0,-1011.491882
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1036.6809011,1.0,65000.0,,,0.9295680523,,1.0487760305,,,160.17684937,156.23670959,0.5145796537,,72.047554016,1.9046102762,-0.007241626,1036.6809082,536839.875,6748637.0,-1011.64386
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1036.8329011,1.0,65000.0,,,0.9205547571,,1.0358468294,,,159.81178284,156.40557861,0.5001916885,,76.87298584,1.9194555283,-0.003915612,1036.8328857,536839.875,6748637.0,-1011.795837
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1036.9849011,1.0,65000.0,,,0.911010325,,1.0236603022,,,159.98309326,156.7283783,0.4689293504,,79.405479431,1.9358030558,-2.1341e-05,1036.9848633,536839.875,6748637.0,-1011.947876
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1037.1369011,1.0,65000.0,,,0.9088016748,,1.0136572123,,,159.62643433,157.20289612,0.4482188523,,77.298614502,1.9424294233,-0.000595181,1037.1368408,536839.875,6748637.0,-1012.099854
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1037.2889011,1.0,65000.0,,,0.9034801126,,1.0101139545,,,159.57351685,157.67956543,0.4527234137,,69.343132019,1.9378361702,-0.002986025,1037.2889404,536839.875,6748637.0,-1012.251831
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1037.4409011,1.0,65000.0,,,0.8902720809,,1.0076506138,,,159.35298157,158.35844421,0.4676685035,,71.845703125,1.925590992,-0.005157859,1037.440918,536839.875,6748637.0,-1012.403809
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1037.5929011,1.0,65000.0,,,0.8951604366,,1.0002833605,,,159.125,158.62438965,0.4826973379,,74.857696533,1.9170261621,-0.003955077,1037.5928955,536839.875,6748637.0,-1012.555786
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1037.7449011,1.0,65000.0,,,0.9001489878,,0.9847208858,,,158.92407227,158.44218445,0.5033349991,,78.090019226,1.9148387909,-0.002623846,1037.744873,536839.875,6748637.0,-1012.707764
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1037.8969011,1.0,65000.0,,,0.9051338434,,0.9860880971,,,158.37646484,157.77290344,0.513812542,,77.439559937,1.9161535501,-0.003456226,1037.8968506,536839.875,6748637.0,-1012.859802
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1038.0489011,1.0,65000.0,,,0.9100735188,,1.0119305849,,,158.30943298,156.90205383,0.5073973536,,72.9715271,1.9181489944,-0.005578394,1038.0489502,536839.875,6748637.0,-1013.01178
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1038.2009011,1.0,65000.0,,,0.9129785299,,1.0452703238,,,158.06053162,156.2505188,0.4897748232,,74.318687439,1.9202458858,-0.008712876,1038.2009277,536839.875,6748637.0,-1013.163818
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1038.3529011,1.0,65000.0,,,0.9120767713,,1.0575808287,,,158.14794922,156.175354,0.4809322059,,74.906333923,1.9270247221,-0.00928465,1038.3529053,536839.875,6748637.0,-1013.315796
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1038.5049011,1.0,65000.0,,,0.9160968661,,1.0563949347,,,158.66320801,156.53132629,0.481338203,,76.5338974,1.9334259033,-0.0085,1038.5048828,536839.875,6748637.0,-1013.467773
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1038.6569011,1.0,65000.0,,,0.9220277667,,1.0437625647,,,157.87724304,156.69589233,0.4741767645,,75.250785828,1.9349222183,-0.008501388,1038.6568604,536839.875,6748637.0,-1013.619812
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1038.8089011,1.0,65000.0,,,0.9240108728,,1.0339599848,,,158.0620575,156.8870697,0.4622959197,,70.655639648,1.9292830229,-0.008601083,1038.80896,536839.875,6748637.0,-1013.77179
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1038.9609011,1.0,65000.0,,,0.9249657393,,1.0303231478,,,158.6847229,156.79908752,0.4493423104,,67.694007874,1.9185056686,-0.008685433,1038.9609375,536839.875,6748637.0,-1013.923706
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1039.1129011,1.0,65000.0,,,0.920917809,,1.0329768658,,,159.24093628,156.70278931,0.4407678246,,67.017562866,1.9075570107,-0.006975171,1039.112915,536839.875,6748637.0,-1014.075745
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1039.2649011,1.0,65000.0,,,0.9060670733,,1.0287810564,,,160.36968994,157.57080078,0.4320685267,,69.994384766,1.8997920752,-0.002480122,1039.2648926,536839.875,6748637.0,-1014.227722
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1039.4169011,1.0,65000.0,,,0.8959996104,,1.0229977369,,,160.55484009,158.68341064,0.4276379943,,72.678779602,1.8974000216,0.0036011194,1039.4168701,536839.875,6748637.0,-1014.379761
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1039.5689011,1.0,65000.0,,,0.8940041065,,1.01172328,,,161.00680542,158.95530701,0.4274593592,,69.631271362,1.8974000216,0.00908871,1039.5688477,536839.875,6748637.0,-1014.531738
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1039.7209011,1.0,65000.0,,,0.895991385,,0.9677900076,,,160.56791687,158.71728516,0.4482689202,,69.872924805,1.8999887705,0.0110913813,1039.7209473,536839.875,6748637.0,-1014.683716
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1039.8729011,1.0,65000.0,,,0.8910367489,,0.960155189,,,160.43276978,158.29457092,0.4823866785,,72.604751587,1.9065513611,0.011397792,1039.8729248,536839.875,6748637.0,-1014.835754
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1040.0249011,1.0,65000.0,,,0.8890192509,,0.9778277278,,,160.50987244,157.70362854,0.4990911186,,74.410552979,1.9150182009,0.0109048123,1040.0249023,536839.875,6748637.0,-1014.987732
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1040.1769011,1.0,65000.0,,,0.8889999986,,1.0089033842,,,160.1257782,157.04463196,0.483602792,,74.12953186,1.9221099615,0.0100114038,1040.1768799,536839.875,6748637.0,-1015.139709
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1040.3289011,1.0,65000.0,,,0.8919551969,,1.0144222975,,,160.01351929,156.75654602,0.4620310664,,73.077888489,1.9244656563,0.0079313684,1040.3288574,536839.875,6748637.0,-1015.291687
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1040.4809011,1.0,65000.0,,,0.898874104,,1.0188208818,,,159.40559387,156.57614136,0.4779171944,,75.874992371,1.9236161709,0.0053467499,1040.480957,536839.875,6748637.0,-1015.443665
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1040.6329011,1.0,65000.0,,,0.9127164483,,1.0285015106,,,158.46353149,156.28089905,0.5201237202,,77.221138,1.9202688932,0.0023607549,1040.6329346,536839.875,6748637.0,-1015.595642
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1040.7849011,1.0,65000.0,,,0.9178835154,,1.0321184397,,,157.82427979,156.39826965,0.5530709624,,77.310211182,1.9184420109,5.35685e-05,1040.7849121,536839.875,6748637.0,-1015.747681
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1040.9369011,1.0,65000.0,,,0.9160511494,,1.0331745148,,,157.62579346,156.81463623,0.5436064005,,75.429092407,1.9201539755,-9.7443e-05,1040.9368896,536839.875,6748637.0,-1015.899658
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1041.0889011,1.0,65000.0,,,0.9092001915,,1.0300915241,,,157.67752075,156.9349823,0.4931496382,,71.732383728,1.9233084917,-0.00048856,1041.0888672,536839.9375,6748637.0,-1016.051697
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1041.2409011,1.0,65000.0,,,0.9060926437,,1.0266081095,,,157.97825623,156.87374878,0.435469836,,71.504348755,1.927179575,-0.000790736,1041.2408447,536839.9375,6748637.0,-1016.203613
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1041.3929011,1.0,65000.0,,,0.8963391185,,1.015196681,,,158.47660828,157.1683197,0.4028221071,,75.599334717,1.9314541817,-0.001959308,1041.3929443,536839.9375,6748637.0,-1016.355591
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1041.5449011,1.0,65000.0,,,0.8882895708,,1.0009211302,,,158.97460938,157.46911621,0.4067488611,,79.527008057,1.934009552,-0.003060187,1041.5449219,536839.9375,6748637.0,-1016.507629
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1041.6969011,1.0,65000.0,,,0.9014617205,,0.99357301,,,159.42347717,157.76187134,0.4371623695,,76.991088867,1.9365038872,-0.00175383,1041.6968994,536839.9375,6748637.0,-1016.659607
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1041.8489011,1.0,65000.0,,,0.8914561868,,0.9926290512,,,159.625,157.77627563,0.4771078825,,72.68182373,1.9393796921,-0.001124885,1041.848877,536839.9375,6748637.0,-1016.811584
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1042.0009011,1.0,65000.0,,,0.8862187862,,0.9994848967,,,159.52749634,157.2469635,0.5108704567,,69.64276886,1.9434206486,-0.002343106,1042.0008545,536839.9375,6748637.0,-1016.963623
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1042.1529011,1.0,65000.0,,,0.8888596296,,1.0077117682,,,159.18490601,157.10508728,0.5252913237,,73.313423157,1.9479848146,-0.005640932,1042.1529541,536839.9375,6748637.0,-1017.115601
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1042.3049011,1.0,65000.0,,,0.8823435903,,1.0030601025,,,159.24705505,157.46176147,0.5258803964,,77.341056824,1.9528595209,-0.007511659,1042.3049316,536839.9375,6748637.0,-1017.267578
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1042.4569011,1.0,65000.0,,,0.8621888161,,0.9999563098,,,158.39280701,157.76228333,0.5243073106,,80.457237244,1.9568916559,-0.00589377,1042.4569092,536839.9375,6748637.0,-1017.419556
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1042.6089011,1.0,65000.0,,,0.8818088174,,0.9781455994,,,158.23391724,157.88752747,0.5111942887,,76.605766296,1.959369421,-0.002963178,1042.6088867,536839.9375,6748637.0,-1017.571533
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1042.7609011,1.0,65000.0,,,0.8914833665,,0.9713386893,,,158.38017273,157.83227539,0.4981393814,,80.427406311,1.9616678953,-0.000443511,1042.7608643,536839.9375,6748637.0,-1017.723572
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1042.9129011,1.0,65000.0,,,0.8750747442,,0.9689313769,,,158.3036499,157.93473816,0.4972000718,,78.5157547,1.963868618,-1.7912e-05,1042.9128418,536839.9375,6748637.0,-1017.875549
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1043.0649011,1.0,65000.0,,,0.8805609941,,0.9956063628,,,159.21943665,157.79579163,0.4989594519,,79.656784058,1.9629690647,-0.001874572,1043.0649414,536839.9375,6748637.0,-1018.027527
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1043.2169011,1.0,65000.0,,,0.8940896988,,1.0000180006,,,159.68717957,157.41062927,0.4998474717,,74.910514832,1.9580380917,-0.00377646,1043.2169189,536839.9375,6748637.0,-1018.179504
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1043.3689011,1.0,65000.0,,,0.8782244325,,0.9917190075,,,159.6026001,157.5201416,0.4954088628,,80.039146423,1.9507101774,-0.005391161,1043.3688965,536839.9375,6748637.0,-1018.331482
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1043.5209011,1.0,65000.0,,,0.8825780153,,0.9932382107,,,159.02088928,157.54371643,0.494307518,,83.73626709,1.9445290565,-0.00763823,1043.520874,536839.9375,6748637.0,-1018.483459
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1043.6729011,1.0,65000.0,,,0.8857821822,,1.0010975599,,,158.26196289,157.46882629,0.4896759689,,82.204528809,1.9439145327,-0.010304003,1043.6728516,536839.9375,6748637.0,-1018.635498
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1043.8249011,1.0,65000.0,,,0.8722262979,,1.0159358978,,,158.58255005,157.58332825,0.4814762175,,79.475265503,1.9476900101,-0.011516852,1043.8249512,536839.9375,6748637.0,-1018.787476
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1043.9769011,1.0,65000.0,,,0.8617868423,,1.0109220743,,,158.45628357,158.07893372,0.4842098653,,78.101196289,1.9525183439,-0.009479183,1043.9769287,536839.9375,6748637.0,-1018.939514
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1044.1289011,1.0,65000.0,,,0.8655955195,,1.0045176744,,,158.91445923,159.18522644,0.4850060344,,77.024162292,1.9533596039,-0.004336851,1044.1289063,536839.9375,6748637.0,-1019.091492
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1044.2809011,1.0,65000.0,,,0.8577489853,,0.9903399348,,,159.08526611,160.33503723,0.4720813036,,76.423866272,1.950741291,0.0019673947,1044.2808838,536839.9375,6748637.0,-1019.243408
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1044.4329011,1.0,65000.0,,,0.8560861945,,0.9586707354,,,158.83685303,161.0297699,0.4563107491,,74.661827087,1.9468448162,0.0070689591,1044.4328613,536839.9375,6748637.0,-1019.395447
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1044.5849011,1.0,65000.0,,,0.8623802662,,0.9323753119,,,158.47590637,160.81422424,0.466639936,,75.746246338,1.9435833693,0.0077734399,1044.5849609,536839.9375,6748637.0,-1019.547424
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1044.7369011,1.0,65000.0,,,0.869359374,,0.9302816987,,,157.73770142,159.80734253,0.4903091788,,73.721824646,1.9434816837,0.0028941974,1044.7369385,536839.9375,6748637.0,-1019.699402
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1044.8889011,1.0,65000.0,,,0.8536892533,,0.9512321353,,,158.375,158.83866882,0.4962643385,,78.540550232,1.9479401112,-0.002583837,1044.888916,536839.9375,6748637.0,-1019.85144
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1045.0409011,1.0,65000.0,,,0.8492904902,,0.9775146842,,,158.2681427,158.05882263,0.4818402827,,82.15473175,1.9556254148,-0.004364441,1045.0408936,536839.9375,6748637.0,-1020.003418
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1045.1929011,1.0,65000.0,,,0.8535041809,,0.9924414754,,,157.66079712,157.59803772,0.4690492749,,82.94834137,1.9635167122,-0.002698324,1045.1928711,536839.9375,6748637.0,-1020.155396
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1045.3449011,1.0,65000.0,,,0.8522042632,,0.9698271155,,,157.70283508,157.93395996,0.4743389785,,81.605270386,1.9636715651,-0.001602138,1045.3448486,536839.9375,6748637.0,-1020.307373
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1045.4969011,1.0,65000.0,,,0.8394626379,,0.9490104318,,,156.56010437,159.03457642,0.476339221,,81.773025513,1.9515104294,-0.003291048,1045.4969482,536839.9375,6748637.0,-1020.459351
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1045.6489011,1.0,65000.0,,,0.8424627781,,0.9288704395,,,156.19076538,159.79573059,0.4769653082,,78.632629395,1.933409214,-0.004392552,1045.6489258,536839.9375,6748637.0,-1020.611389
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1045.8009011,1.0,65000.0,,,0.8660564423,,0.9380946755,,,156.67980957,159.74475098,0.4827630818,,76.476707458,1.9224089384,-0.002630559,1045.8009033,536839.9375,6748637.0,-1020.763367
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1045.9529011,1.0,65000.0,,,0.8388871551,,0.9311532378,,,157.2897644,159.28660583,0.4963862896,,74.644500732,1.9264501333,-0.000535298,1045.9528809,536839.9375,6748637.0,-1020.915344
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1046.1049011,1.0,65000.0,,,0.8297015429,,0.9501892328,,,158.86711121,158.38110352,0.503883481,,79.77746582,1.9401093721,0.000584988,1046.1048584,536839.9375,6748637.0,-1021.067322
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1046.2569011,1.0,65000.0,,,0.8440048695,,0.9588901997,,,158.875,157.8870697,0.5086981654,,80.826789856,1.9544217587,0.0014061115,1046.256958,536839.9375,6748637.0,-1021.219299
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1046.4089011,1.0,65000.0,,,0.8292861581,,0.969288528,,,158.79354858,158.32214355,0.5165946484,,80.215133667,1.96410501,0.0011481288,1046.4089355,536839.9375,6748637.0,-1021.371277
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1046.5609011,1.0,65000.0,,,0.8391948342,,0.9623531699,,,158.07453918,159.05905151,0.5327146649,,80.398551941,1.9690601826,-0.000391453,1046.5609131,536839.9375,6748637.0,-1021.523315
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1046.7129011,1.0,65000.0,,,0.8619722724,,0.9591015577,,,157.30108643,159.06201172,0.5537230968,,82.131500244,1.9708241224,-0.002785921,1046.7128906,536839.9375,6748637.0,-1021.675293
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1046.8649011,1.0,65000.0,,,0.8588958979,,0.9556607604,,,158.15509033,158.5092926,0.5503723025,,83.947151184,1.9704767466,-0.004756821,1046.8648682,536839.9375,6748637.0,-1021.827332
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1047.0169011,1.0,65000.0,,,0.8770323396,,0.9336473942,,,158.01345825,157.63186646,0.5135160089,,84.727226257,1.9741369486,-0.005,1047.0168457,536839.9375,6748637.0,-1021.979309
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1047.1689011,1.0,65000.0,,,0.8938538432,,0.9295333028,,,158.68457031,156.30549622,0.4626127183,,87.195144653,1.9812002182,-0.004479981,1047.1689453,536839.9375,6748637.0,-1022.131226
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1047.3209011,1.0,65000.0,,,0.8985912204,,0.9402832389,,,159.18621826,154.63668823,0.4456838965,,87.777069092,1.9894554615,-0.002240628,1047.3209229,536839.9375,6748637.0,-1022.283264
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1047.4729011,1.0,65000.0,,,0.9033069015,,0.9641375542,,,159.16288757,153.19050598,0.4682004154,,86.466377258,1.9970604181,0.000684149,1047.4729004,536839.9375,6748637.0,-1022.435242
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1047.6249011,1.0,65000.0,,,0.9330152273,,0.9752542377,,,158.89004517,151.20780945,0.4968368113,,85.71648407,2.0050535202,0.0045337551,1047.6248779,536839.9375,6748637.0,-1022.587219
