source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1951.0304,2.0,65000.0,13.339313507,12.250000954,1.0893125534,1.4978300333,19.2811203,0.5962769985,0.8761000037,0.7253137827,0.7808528543,0.8371046782,-231.1343536,346.95727539,127.17922211,0.6133694053,4.4805903435,85.882049561,2.3054566383,0.0032809239,1951.0303955,463949.0,6591216.5,-1910.939209
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1951.1824,2.0,65000.0,13.335295677,12.250000954,1.0852911472,1.4978300333,18.079545975,0.6151525974,0.9040403366,0.7366083264,0.761600256,0.8302828074,-231.4906006,348.42123413,126.87156677,0.5754733682,4.3136510849,81.324378967,2.3185484409,0.0080492934,1951.182373,463949.0,6591216.5,-1911.076172
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1951.3344,2.0,65000.0,13.33733654,12.250000954,1.0873370171,1.4978300333,16.941040039,0.6542348862,0.9305184484,0.7889536619,0.8752779961,0.7970891595,-231.2144775,349.96963501,126.72306824,0.5684831738,4.1955008507,86.687355042,2.3254535198,0.0122237261,1951.3343506,463949.0,6591216.5,-1911.212891
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1951.4864,2.0,65000.0,13.341957092,12.250000954,1.0919539928,1.4978300333,17.731460571,0.6553814411,0.9332094193,0.7960623503,0.7448536754,0.7692970634,-230.4690704,350.76098633,126.57548523,0.5911976695,4.1732144356,80.636833191,2.3199009895,0.0110708596,1951.4864502,463949.0,6591216.5,-1911.349854
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1951.6384,2.0,65000.0,13.336153984,12.250000954,1.0861573219,1.4978300333,18.520708084,0.6384921074,0.9167268276,0.7780886889,0.8112381101,0.7676599622,-230.5636139,350.48065186,126.39476013,0.6358799934,4.1449337006,87.152061462,2.3034057617,0.0039248816,1951.6384277,463949.03125,6591216.0,-1911.486816
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1951.7904,2.0,65000.0,13.338464737,12.250000954,1.0884625912,1.4978300333,19.265451431,0.6220569611,0.8997675776,0.7517592907,0.8690616488,0.8616528511,-231.5108948,349.43527222,126.14268494,0.6708580256,4.074365139,84.273742676,2.2849793434,-0.003929752,1951.7904053,463949.03125,6591216.0,-1911.623657
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1951.9424,2.0,65000.0,13.336540222,12.250000954,1.0865405798,1.4978300333,19.957899094,0.6086633205,0.8931545615,0.753152132,0.8077197075,0.7374926805,-231.8922882,348.24407959,125.73051453,0.6785573959,4.0191683769,84.054718018,2.2736749649,-0.007710083,1951.9423828,463949.03125,6591216.0,-1911.76062
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1952.0944,2.0,65000.0,13.336110115,12.250000954,1.0861108303,1.4978300333,18.133878708,0.60978055,0.9018827081,0.7381128669,0.7601675987,0.8140533566,-232.1699371,347.21066284,125.17607117,0.6719456315,4.0187807083,85.768836975,2.2741262913,-0.005071399,1952.0943604,463949.0625,6591216.0,-1911.897339
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1952.2464,2.0,65000.0,13.336754799,12.250000954,1.0867511034,1.4978300333,16.344453812,0.632484436,0.9201225042,0.7663452625,0.7903890014,0.8669263721,-231.8018341,345.95169067,124.75709534,0.6659713984,4.0774178505,93.266304016,2.2839307785,0.0023797187,1952.24646,463949.0625,6591216.0,-1912.03418
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1952.3984,2.0,65000.0,13.339630127,12.250000954,1.089632988,1.4978300333,16.784914017,0.6529250145,0.9337815046,0.7906600237,0.7923598289,0.8234114051,-230.7835236,344.51104736,124.7480011,0.6636843085,4.1354823112,85.607292175,2.2953267097,0.0086804042,1952.3984375,463949.0625,6591216.0,-1912.170898
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1952.5504,2.0,65000.0,13.337164879,12.250000954,1.0871691704,1.4978300333,17.217243195,0.647598505,0.9379642606,0.7859270573,0.8168686032,0.7778013349,-230.9658813,343.31253052,125.10427094,0.6586275697,4.1872911453,88.429344177,2.3009796143,0.009005269,1952.550415,463949.09375,6591216.0,-1912.307739
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1952.7024,2.0,65000.0,13.319308281,12.250000954,1.0693056583,1.4978300333,16.822338104,0.6494910121,0.9339811802,0.7901784778,0.815916121,0.7843843102,-231.1019745,343.3420105,125.37736511,0.6661988497,4.2338938713,99.890701294,2.3017828465,0.0056377514,1952.7023926,463949.09375,6591215.5,-1912.444458
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1952.8544,2.0,65000.0,13.302556038,12.250000954,1.0525522232,1.4978300333,16.419866562,0.645208478,0.9228335023,0.7823498249,0.7763430476,0.7777122855,-229.9079742,344.62704468,125.08050537,0.6723841429,4.2709207535,95.566131592,2.2996990681,0.0014598046,1952.8543701,463949.09375,6591215.5,-1912.581299
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1953.0064,2.0,65000.0,13.297757149,12.250000954,1.0477564335,1.4978300333,14.703408241,0.6206231117,0.9122990966,0.757150352,0.9227862954,0.9312315583,-229.4667053,346.92803955,124.18383026,0.6749916673,4.2748522758,94.438964844,2.2979545593,-0.000616488,1953.0063477,463949.125,6591215.5,-1912.71814
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1953.1584,2.0,65000.0,13.271787643,12.250000954,1.0217860937,1.4978300333,12.984600067,0.629722774,0.9102423787,0.7609398365,0.8641391993,0.7968457937,-230.9132538,349.80651855,123.21459961,0.6663767695,4.2567000389,93.292869568,2.2970731258,-0.000275437,1953.1584473,463949.125,6591215.5,-1912.854736
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1953.3104,2.0,65000.0,13.2560606,12.250000954,1.0060623884,1.4978300333,12.240347862,0.6327788234,0.9185900092,0.7678207159,0.799416244,0.8243920207,-230.743515,352.51950073,122.77462769,0.6404575706,4.2632827759,93.118011475,2.2959637642,0.0011254414,1953.3104248,463949.125,6591215.5,-1912.991333
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1953.4624,2.0,65000.0,13.236510277,12.250000954,0.9865060449,1.4978300333,11.495509148,0.6362549067,0.9367648363,0.7688372135,0.8242904544,0.9268900156,-230.0420837,354.04321289,123.03453064,0.6304271221,4.2663836479,84.054489136,2.2939035892,0.0030421468,1953.4624023,463949.15625,6591215.5,-1913.128052
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1953.6144,2.0,65000.0,13.227261543,12.250000954,0.9772598147,1.4978300333,11.551579475,0.6685641408,0.9563583136,0.8142989278,0.7120814919,0.8498240709,-231.0314026,352.92901611,123.78890991,0.6493028998,4.2014160156,85.947067261,2.2893540859,0.0039810282,1953.6143799,463949.15625,6591215.5,-1913.264526
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1953.7664,2.0,65000.0,13.225637436,12.250000954,0.9756382704,1.4978300333,11.6123209,0.6633039713,0.9704471827,0.805020988,0.767647624,0.8376883268,-231.2779541,348.88803101,124.65865326,0.6798388362,4.0518813133,93.641929626,2.2826142311,0.0027870091,1953.7663574,463949.15625,6591215.5,-1913.401245
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1953.9184,2.0,65000.0,13.207857132,12.250000954,0.9578618407,1.4978300333,11.46269989,0.6895548701,0.9689789414,0.8309391141,0.6894410849,0.8180359602,-230.5962219,343.2131958,125.32925415,0.6719888449,3.8835177422,98.802062988,2.2747964859,-0.00029282,1953.918457,463949.15625,6591215.0,-1913.537842
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1954.0704,2.0,65000.0,13.189646721,12.250000954,0.939645052,1.4978300333,11.310699463,0.6763120294,0.9334500432,0.827093482,0.917460382,0.7081359029,-230.7066193,337.64941406,125.60962677,0.6060546041,3.800000906,104.10500336,2.271777153,-0.002065351,1954.0704346,463949.1875,6591215.0,-1913.674438
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1954.2224,2.0,65000.0,13.199557304,12.250000954,0.9495612383,1.4978300333,12.041269302,0.6127923131,0.8722957373,0.7490451932,0.81863904,0.7960385084,-230.7910156,332.3805542,125.37206268,0.5326871276,3.8450329304,106.86853027,2.2751231194,-0.002485949,1954.2224121,463949.1875,6591215.0,-1913.810913
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1954.3744,2.0,65000.0,13.194505692,12.250000954,0.9445040226,1.4978300333,12.785541534,0.5641793013,0.8255308867,0.6927108765,0.8392247558,0.6740003824,-230.4657745,326.14154053,124.73542023,0.5085384846,3.9837436676,95.843673706,2.2817494869,-0.002407204,1954.3743896,463949.1875,6591215.0,-1913.94751
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1954.5264,2.0,65000.0,13.194830894,12.250000954,0.9448295832,1.4978300333,13.932621002,0.5531756878,0.8223569989,0.6669068336,0.8747410774,0.9226165414,-231.1439819,319.91983032,124.0356369,0.5445726514,4.1393079758,96.243621826,2.2894721031,-0.000710775,1954.5263672,463949.21875,6591215.0,-1914.083984
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1954.6784,2.0,65000.0,13.194908142,12.250000954,0.944912076,1.4978300333,15.087158203,0.5843983293,0.8612827659,0.697796464,0.8140443563,0.8249530196,-231.8304138,316.92953491,123.54050446,0.5961608291,4.2525472641,92.889022827,2.2971308231,0.0023958469,1954.6783447,463949.21875,6591215.0,-1914.220581
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1954.8304,2.0,65000.0,13.195522308,12.250000954,0.9455221891,1.4978300333,15.769429207,0.6295251846,0.9219124913,0.7500023842,0.4878614247,0.8420444727,-230.684082,319.29507446,123.10916138,0.6009852886,4.2443318367,95.476333618,2.3033359051,0.0057515269,1954.8304443,463949.21875,6591215.0,-1914.357056
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1954.9824,2.0,65000.0,13.197283745,12.250000954,0.947283566,1.4978300333,16.437852859,0.7039347887,0.9625908732,0.8361694813,0.916739285,0.8286076784,-230.1674194,325.52340698,122.62052917,0.5512922406,4.1796913147,100.00582123,2.303331852,0.0065484368,1954.9824219,463949.25,6591214.5,-1914.493652
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1955.1344,2.0,65000.0,13.193341255,12.250000954,0.9433470964,1.4978300333,17.710571289,0.6776201725,0.9563475847,0.8338882327,0.8684293628,0.7428359389,-231.6083679,333.80477905,122.35105896,0.499869436,4.2115020752,102.69299316,2.2953803539,0.0034430639,1955.1343994,463949.25,6591214.5,-1914.630005
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1955.2864,2.0,65000.0,13.171171188,12.250000954,0.9211696386,1.4978300333,19.001781464,0.638011694,0.937374413,0.7708180547,0.8396605253,1.1378861666,-232.0682373,342.72467041,122.5462265,0.4937339425,4.3429317474,99.905479431,2.2844717503,-0.00092836,1955.286377,463949.25,6591214.5,-1914.766479
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1955.4384,2.0,65000.0,13.157779694,12.250000954,0.9077820182,1.4978300333,18.362569809,0.6513278484,0.9395622015,0.7841035724,0.6610805392,0.8879133463,-231.2393036,350.90551758,123.29119873,0.5343674421,4.3937220573,93.194908142,2.2770791054,-0.00323589,1955.4383545,463949.28125,6591214.5,-1914.902832
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1955.5904,2.0,65000.0,13.15332222,12.250000954,0.9033262134,1.4978300333,17.648244858,0.6655468941,0.952735424,0.798555851,0.5662234426,0.8451718092,-230.6147766,356.00045776,124.10638428,0.5898820758,4.2192316055,83.610946655,2.2718822956,-0.005339087,1955.5904541,463949.28125,6591214.5,-1915.039307
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1955.7424,2.0,65000.0,13.131157875,12.250000954,0.8811568022,1.4978300333,17.472200394,0.6840932965,0.9439198375,0.8174241185,0.7776848674,0.6645471454,-229.876297,354.14706421,124.34506226,0.6301029325,4.0811858177,89.532646179,2.2663345337,-0.010418034,1955.7424316,463949.28125,6591214.5,-1915.175659
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1955.8944,2.0,65000.0,13.123966217,12.250000954,0.8739621043,1.4978300333,17.320199966,0.6319365501,0.8991755247,0.7694439888,0.8319160938,0.6523080468,-230.0578156,345.40740967,123.88275146,0.6379133463,4.2440233231,91.055000305,2.265337944,-0.015343272,1955.8944092,463949.3125,6591214.5,-1915.312012
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1956.0464,2.0,65000.0,13.123497963,12.250000954,0.873495996,1.4978300333,15.63432312,0.5945675969,0.849501431,0.7265226245,0.8401761651,0.7829399109,-230.942337,335.52227783,123.08581543,0.6249990463,4.6495552063,80.40171051,2.2748696804,-0.015061221,1956.0463867,463949.3125,6591214.5,-1915.448364
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1956.1984,2.0,65000.0,13.124190331,12.250000954,0.8741930723,1.4978300333,13.8699646,0.5705286264,0.8283358216,0.6882106066,0.7940225601,0.8163767457,-229.677475,331.01947021,122.33551788,0.607562542,4.8459730148,84.706031799,2.292642355,-0.008990486,1956.1983643,463949.3125,6591214.0,-1915.584595
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1956.3504,2.0,65000.0,13.090177536,12.250000954,0.840180099,1.4978300333,11.287552834,0.5663752556,0.853656888,0.6723920703,0.8315587044,0.8508353233,-228.3773651,332.74630737,121.70277405,0.593719244,4.609746933,86.277984619,2.308773756,-0.000650802,1956.3503418,463949.34375,6591214.0,-1915.720947
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1956.5024,2.0,65000.0,13.060625076,12.250000954,0.8106217384,1.4978300333,8.6563444138,0.6491153836,0.9141110778,0.7838157415,0.8631051779,0.7931775451,-228.8659515,337.38720703,121.24049377,0.5922999978,4.3039598465,81.406600952,2.3138120174,0.0037883723,1956.5024414,463949.34375,6591214.0,-1915.857178
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1956.6544,2.0,65000.0,13.040779114,12.250000954,0.7907778025,1.4978300333,8.4181747437,0.6766831279,0.9669008851,0.8112640381,0.824418962,0.8139150739,-228.2845001,338.71459961,120.86300659,0.5993648767,4.2037882805,77.860198975,2.309166193,0.0021298802,1956.6544189,463949.34375,6591214.0,-1915.99353
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1956.8064,2.0,65000.0,13.025323868,12.250000954,0.7753230929,1.4978300333,8.3268680573,0.7063497901,0.9931281209,0.8449797034,0.8594408035,0.859644413,-227.9900665,334.98178101,120.57801056,0.6018698812,4.3023204803,86.263259888,2.3058345318,9.0723e-06,1956.8063965,463949.34375,6591214.0,-1916.129761
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1956.9584,2.0,65000.0,13.012361526,12.250000954,0.7623625994,1.4978300333,8.4918861389,0.7051067948,1.0027757883,0.8509460092,0.8697378039,0.8424118161,-228.3587036,327.82498169,120.39004517,0.5919617414,4.3676986694,90.389663696,2.3045179844,-0.000930286,1956.958374,463949.375,6591214.0,-1916.266113
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1957.1104,2.0,65000.0,13.014369011,12.250000954,0.7643674612,1.4978300333,8.67441082,0.708661139,1.0091733932,0.8478826284,0.8006202579,0.860494554,-228.4930725,319.76123047,120.16992188,0.5740947723,4.3335046768,88.382698059,2.3025119305,-0.001034031,1957.1103516,463949.375,6591214.0,-1916.4021
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1957.2624,2.0,65000.0,13.013558388,12.250000954,0.7635587454,1.4978300333,8.4038858414,0.7210249305,1.0181484222,0.862269938,0.8512232304,0.8613530993,-229.0430908,312.30807495,119.98065948,0.5522112846,4.2782969475,90.269012451,2.29885602,-3.3181e-05,1957.2624512,463949.375,6591213.5,-1916.53833
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1957.4144,2.0,65000.0,12.996244431,12.250000954,0.7462445498,1.4978300333,8.0999002457,0.7207189798,1.0260837078,0.8698200583,0.7591201663,0.8050700426,-229.646347,305.27911377,119.9211731,0.5371422768,4.1974925995,86.726821899,2.2923820019,0.0010541994,1957.4144287,463949.40625,6591213.5,-1916.674438
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1957.5664,3.0,65000.0,12.982111931,12.250000954,0.7321083546,1.4978300333,8.3868589401,0.7197784185,1.0348231792,0.8659475446,0.7069234252,0.8474693894,-229.4339752,298.59341431,119.97135925,0.5276826024,4.0920825005,86.426597595,2.2847688198,0.0006094322,1957.5664063,463949.40625,6591213.5,-1916.810669
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1957.7184,3.0,65000.0,12.977248192,12.250000954,0.7272492051,1.4978300333,8.7212781906,0.7338931561,1.0515235662,0.8826345205,0.9255754948,0.8560643196,-228.5071411,292.43618774,119.97442627,0.5288298726,4.0303750038,83.663330078,2.2804379463,-0.000491097,1957.7183838,463949.40625,6591213.5,-1916.946777
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1957.8704,3.0,65000.0,12.97890377,12.250000954,0.728902638,1.4978300333,10.776450157,0.751791954,1.0771934986,0.9030193686,0.9354354143,0.6017150283,-227.7819519,285.53076172,119.84754944,0.5520095825,4.0486741066,87.353317261,2.2823765278,-0.000539646,1957.8703613,463949.4375,6591213.5,-1917.082886
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1958.0224,3.0,65000.0,12.976799965,12.250000954,0.7267994285,1.4978300333,12.980449677,0.7773625255,1.1141501665,0.9253354073,0.9547917843,0.8831438422,-227.5126343,278.36386108,119.68103027,0.5939357877,4.065905571,80.450180054,2.2896778584,0.0012417143,1958.0224609,463949.4375,6591213.5,-1917.218994
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1958.1744,3.0,65000.0,12.971822739,12.250000954,0.7218270898,1.4978300333,12.596852303,0.8191061616,1.1583570242,0.9758836627,0.9319212437,0.9321960211,-227.3398438,272.9291687,119.62879944,0.6275988817,4.0136842728,75.401168823,2.3000853062,0.005175747,1958.1744385,463949.4375,6591213.5,-1917.35498
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1958.3264,3.0,65000.0,12.956168175,12.250000954,0.7061652541,1.4978300333,11.973938942,0.8430452347,1.195284009,1.0145384073,0.934507668,0.9552893639,-227.1398621,272.13336182,119.84128571,0.6258622408,3.9115128517,77.8254776,2.3080053329,0.0081029674,1958.326416,463949.46875,6591213.5,-1917.491089
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1958.4784,3.0,65000.0,12.943820953,12.250000954,0.6938171983,1.4978300333,11.751712799,0.8640701771,1.2136441469,1.0358269215,0.9133783579,0.9412738681,-227.7702942,276.94363403,120.35876465,0.6046802402,3.8008337021,78.179969788,2.3109157085,0.0079798503,1958.4783936,463949.46875,6591213.0,-1917.626953
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1958.6304,3.0,65000.0,12.940656662,12.250000954,0.6906523108,1.4978300333,11.569480896,0.864189744,1.2104578018,1.0409868956,0.9822705984,0.8925204277,-227.7215576,285.27062988,121.0743866,0.5863743424,3.7511196136,84.805419922,2.3127942085,0.0074050832,1958.6303711,463949.46875,6591213.0,-1917.763062
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1958.7824,3.0,65000.0,12.941514015,12.250000954,0.6915156841,1.4978300333,11.33190155,0.856749177,1.1827178001,1.0318039656,0.895786345,0.9346846342,-227.4480438,294.98605347,121.76663208,0.5947562456,3.801353693,86.518493652,2.3146026134,0.0076993438,1958.7823486,463949.5,6591213.0,-1917.899048
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1958.9344,3.0,65000.0,12.941262245,12.250000954,0.6912606955,1.4978300333,11.088859558,0.815069139,1.1385190487,0.9883616567,0.838745594,0.9030311108,-227.2018433,303.76940918,122.17312622,0.62162292,3.9101901054,83.807266235,2.3129537106,0.0066030854,1958.9344482,463949.5,6591213.0,-1918.035034
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1959.0864,3.0,65000.0,12.937764168,12.250000954,0.6877622604,1.4978300333,10.531234741,0.7816588283,1.0968250036,0.9445752501,0.8579575419,1.0569881201,-226.9171906,310.70245361,122.14046478,0.6508868337,4.0276112556,86.947006226,2.3060834408,0.0025366675,1959.0864258,463949.5,6591213.0,-1918.170898
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1959.2384,3.0,65000.0,12.941764832,12.250000954,0.691768229,1.4978300333,9.9383945465,0.7626855373,1.0638219118,0.9226623774,0.8658846021,0.9002609849,-226.3440704,314.04812622,121.70019531,0.6675591469,4.101993084,87.471801758,2.2978565693,-0.00259958,1959.2384033,463949.53125,6591213.0,-1918.306885
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1959.3904,3.0,65000.0,12.943315506,12.250000954,0.6933156252,1.4978300333,10.228993416,0.7295405269,1.0392904282,0.8820475936,0.8050447106,0.8434376717,-225.9138641,314.09747314,121.09616852,0.6612051725,4.1260766983,82.860923767,2.2942619324,-0.005244731,1959.3903809,463949.53125,6591213.0,-1918.442749
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1959.5424,3.0,65000.0,12.94347477,12.250000954,0.693471849,1.4978300333,10.624164581,0.7222721577,1.0268218517,0.8678278327,0.7986614108,0.8497515321,-225.9694061,312.23321533,120.62705994,0.6452798247,4.1088809967,82.190551758,2.296610117,-0.003755763,1959.5423584,463949.53125,6591212.5,-1918.578735
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1959.6944,3.0,65000.0,12.940332413,12.250000954,0.6903274059,1.4978300333,10.708611488,0.7276716828,1.019530654,0.8803648949,0.844194293,0.8593968153,-226.5161896,310.91122437,120.45109558,0.6142725945,4.0725226402,85.727226257,2.3008110523,-0.000317062,1959.694458,463949.53125,6591212.5,-1918.7146
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1959.8464,3.0,65000.0,12.940663338,12.250000954,0.6906641126,1.4978300333,10.75428009,0.7138918042,1.0109415054,0.8587491512,0.8030586839,0.7982431054,-228.1716309,310.05923462,120.56350708,0.5835372806,4.0279545784,88.348182678,2.3033020496,0.0018022613,1959.8464355,463949.5625,6591212.5,-1918.850464
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1959.9984,3.0,65000.0,12.942637444,12.250000954,0.692637682,1.4978300333,10.383489609,0.7083237171,0.999991715,0.8518095016,0.8375960588,0.798199296,-228.5363159,308.84906006,120.85046387,0.562867403,3.9816038609,86.790588379,2.3048164845,0.0018542977,1959.9984131,463949.5625,6591212.5,-1918.98645
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1960.1504,3.0,65000.0,12.938319206,12.250000954,0.6883203387,1.4978300333,9.957652092,0.7048411369,0.9872956276,0.8491696119,0.8256907463,0.8248360753,-228.1155548,307.07235718,121.20406342,0.5611814857,3.9858598709,88.919181824,2.3068890572,0.0015150325,1960.1503906,463949.5625,6591212.5,-1919.122192
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1960.3024,3.0,65000.0,12.943638802,12.250000954,0.6936355233,1.4978300333,10.173124313,0.6861404181,0.9798850417,0.8240834475,0.8451951742,0.8074243665,-227.9165802,305.10174561,121.53462982,0.5933969617,4.0167427063,87.922065735,2.3060829639,0.0007085209,1960.3023682,463949.59375,6591212.5,-1919.257935
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1960.4544,3.0,65000.0,12.942539215,12.250000954,0.6925370693,1.4978300333,10.477274895,0.6919050813,0.9851777554,0.82663697,0.8400115371,0.8436641693,-227.9950256,303.25161743,121.77336121,0.6472581625,3.997825861,95.109565735,2.3010494709,-0.000465718,1960.4543457,463949.59375,6591212.5,-1919.393677
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1960.6064,3.0,65000.0,12.943078041,12.250000954,0.6930740476,1.4978300333,10.966958046,0.7063474059,0.9961839914,0.8431981206,0.85043782,0.8354655504,-228.1805878,301.11590576,121.84510803,0.6758090854,3.8942029476,82.239379883,2.295060873,-0.001648796,1960.6064453,463949.59375,6591212.5,-1919.529419
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1960.7584,3.0,65000.0,12.943634987,12.250000954,0.6936326623,1.4978300333,11.484049797,0.7063236833,1.0025808811,0.8474180698,0.8778463006,0.8401680589,-228.1006927,298.13549805,121.6685257,0.6467195749,3.767329216,82.317398071,2.2919688225,-0.002983158,1960.7584229,463949.625,6591212.0,-1919.665161
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,1960.9104,3.0,65000.0,12.939892769,12.250000954,0.6898930669,1.4978300333,11.143116951,0.7053426504,1.0051505566,0.8516860604,0.9903592467,0.8414306045,-227.8940125,294.78820801,121.26544189,0.5991206765,3.7097780704,81.168014526,2.2938070297,-0.00387246,1960.9104004,463949.625,6591212.0,-1919.801025
