source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2732.064,1.0,70000.0,12.731019974,12.250000954,0.4810158312,22.758476257,25.683242798,16.661800385,,64.962150574,56.288612366,,5.8486990929,7.6587367058,2.6719594002,0.0168998223,2732.0639648,469370.59375,6628712.0,-2707.177002
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2732.216,1.0,70000.0,12.713570595,12.250000954,0.4635701776,22.571392059,25.995090485,16.636009216,,64.649429321,56.410259247,,5.8578763008,8.4180688858,2.6687729359,0.0149736982,2732.2160645,469370.59375,6628712.0,-2707.328613
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2732.368,1.0,70000.0,12.72489357,12.250000954,0.4748887718,22.268377304,26.813743591,16.754804611,,64.614143372,56.483478546,,5.892039299,9.0742073059,2.6639173031,0.0128812985,2732.3679199,469370.5625,6628712.0,-2707.479736
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2732.52,1.0,70000.0,12.726179123,12.250000954,0.4761811495,21.968595505,27.382993698,16.669408798,,64.133056641,56.529953003,,5.8205313683,9.5989427567,2.6628820896,0.0070581995,2732.5200195,469370.5625,6628712.0,-2707.631348
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2732.672,1.0,70000.0,12.691263199,12.250000954,0.4412650764,21.619249344,27.664743423,16.320093155,,62.365032196,56.588661194,,5.6426196098,9.5273771286,2.6640119553,0.0059541618,2732.6721191,469370.53125,6628712.0,-2707.782471
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2732.824,1.0,70000.0,12.680147171,12.250000954,0.4301485121,21.296503067,26.890562057,15.931313515,,64.621528625,56.677764893,,5.4215278625,9.5937290192,2.6632499695,0.0030563227,2732.8239746,469370.53125,6628712.0,-2707.934082
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2732.976,1.0,70000.0,12.680001259,12.250000954,0.430000335,20.92502594,24.656820297,15.586076736,,65.562538147,56.649604797,,5.3613824844,9.8157739639,2.6558980942,0.003972773,2732.9760742,469370.5,6628712.0,-2708.085693
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2733.128,1.0,70000.0,12.680001259,12.250000954,0.430000335,20.452623367,22.239206314,15.170802116,,66.505516052,56.634792328,,5.4881134033,9.7402925491,2.6469056606,0.0030250321,2733.1279297,469370.5,6628712.0,-2708.236816
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2733.28,1.0,70000.0,12.680195808,12.250000954,0.4301952124,19.8352108,20.440696716,14.651301384,,64.807647705,56.871082306,,5.7589788437,9.6780223846,2.6458389759,0.0039771772,2733.2800293,469370.5,6628712.0,-2708.388428
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2733.432,1.0,70000.0,12.701112747,12.250000954,0.4511154294,19.219532013,19.456680298,14.100865364,,63.719326019,57.268608093,,6.0570363998,9.907790184,2.651974678,0.003019084,2733.4318848,469370.46875,6628712.0,-2708.539551
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2733.584,1.0,70000.0,12.772816658,12.250000954,0.5228189826,18.680801392,19.033355713,13.750695229,,62.948539734,57.688625336,,6.2624707222,10.094907761,2.6597654819,0.0039798482,2733.5839844,469370.46875,6628712.0,-2708.691162
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2733.736,1.0,70000.0,12.71774292,12.250000954,0.4677420855,18.358692169,18.571086884,13.517262459,,62.647949219,57.91633606,,6.1285238266,10.24514389,2.6604747772,0.0020293891,2733.736084,469370.4375,6628712.0,-2708.842529
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2733.888,1.0,70000.0,12.682523727,12.250000954,0.4325214028,18.217351913,18.302944183,13.510178566,,60.821235657,57.948120117,,5.8531589508,10.46664238,2.6546192169,0.0039703129,2733.8879395,469370.4375,6628712.0,-2708.993896
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2734.04,1.0,70000.0,12.721315384,12.250000954,0.4713187814,17.983322144,18.294347763,13.557505608,,64.001274109,57.86157608,,5.6905055046,10.529911995,2.6440863609,0.0020340777,2734.0400391,469370.40625,6628712.0,-2709.145508
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2734.192,1.0,70000.0,12.671080589,12.250000954,0.4210814834,17.698728561,19.218149185,13.658994675,,64.59324646,57.596862793,,5.7730879784,10.168681145,2.633161068,0.0020001999,2734.1918945,469370.40625,6628712.0,-2709.296631
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2734.344,1.0,70000.0,12.643631935,12.250000954,0.3936305344,17.439090729,20.835754395,13.446799278,,63.732036591,57.252075195,,5.9781651497,10.021319389,2.6250655651,0.0020000001,2734.3439941,469370.40625,6628712.0,-2709.448242
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2734.496,1.0,70000.0,12.668339729,12.250000954,0.4183449447,17.302398682,21.354888916,13.127222061,,63.627037048,57.151699066,,6.0022740364,10.005314827,2.6262905598,-0.00092397,2734.4960938,469370.375,6628712.0,-2709.599609
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2734.648,1.0,70000.0,12.609672546,12.250000954,0.3596760631,17.168422699,19.747034073,12.849849701,,61.399093628,57.190288544,,5.9324264526,10.414352417,2.6335713863,-0.001971853,2734.6479492,469370.375,6628712.0,-2709.750977
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2734.8,1.0,70000.0,12.636102676,12.250000954,0.3861057162,16.912191391,17.939060211,12.664019585,,61.131454468,57.159450531,,5.9037365913,10.530477524,2.643140316,0.0028435111,2734.8000488,469370.34375,6628712.0,-2709.902344
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2734.952,1.0,70000.0,12.667914391,12.250000954,0.4179162085,16.461536407,16.834957123,12.525821686,,61.566501617,57.229351044,,6.0166230202,10.093248367,2.6469743252,0.0049314168,2734.9519043,469370.34375,6628712.0,-2710.053711
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2735.104,1.0,70000.0,12.643927574,12.250000954,0.3939215541,16.137857437,16.11841774,12.324736595,,62.063899994,57.429363251,,6.1347603798,9.6143360138,2.6437995434,0.0021068652,2735.1040039,469370.3125,6628712.0,-2710.205322
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2735.256,1.0,70000.0,12.606455803,12.250000954,0.356454581,15.927830696,15.629692078,12.202005386,,60.141605377,57.680286407,,5.96879673,9.1825227737,2.6373126507,0.006810755,2735.2561035,469370.3125,6628712.0,-2710.356689
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2735.408,1.0,70000.0,12.602139473,12.250000954,0.3521404564,15.866898537,15.370938301,12.270131111,,62.295734406,58.04845047,,5.8392324448,9.4564580917,2.6323597431,0.0108307954,2735.407959,469370.3125,6628712.0,-2710.508057
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2735.56,1.0,70000.0,12.580972672,12.250000954,0.330970645,16.036123276,15.737943649,12.311141968,,64.362167358,58.557563782,,5.9677538872,9.6284723282,2.6291050911,0.0090864804,2735.5600586,469370.28125,6628712.0,-2710.659424
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2735.712,1.0,70000.0,12.598129272,12.250000954,0.3481304348,16.098337173,16.360435486,12.521281242,,61.566223145,58.648548126,,6.0967135429,9.6273012161,2.629991293,0.009954595,2735.7119141,469370.28125,6628712.0,-2710.810791
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2735.864,1.0,70000.0,12.56093502,12.250000954,0.3109318614,15.861413002,17.963573456,12.988280296,,60.268928528,58.316902161,,6.0964660645,10.082715034,2.6392259598,0.0119024506,2735.8640137,469370.25,6628712.0,-2710.962402
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2736.016,1.0,70000.0,12.555217743,12.250000954,0.3052235842,15.843497276,20.741794586,12.924211502,,62.30242157,57.939697266,,5.9403333664,10.62400341,2.6511600018,0.0119989719,2736.0161133,469370.25,6628712.0,-2711.11377
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2736.168,1.0,70000.0,12.635371208,12.250000954,0.3853695691,15.797491074,20.466949463,12.436330795,,61.316280365,57.630084991,,5.7360930443,10.872897148,2.6562018394,0.010108998,2736.1679688,469370.21875,6628712.0,-2711.265137
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2736.32,1.0,70000.0,12.655038834,12.250000954,0.4050409198,15.665493965,17.228298187,12.245659828,,64.364517212,57.443744659,,5.5924510956,11.111244202,2.654248476,0.0109444046,2736.3200684,469370.21875,6628712.0,-2711.416504
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2736.472,1.0,70000.0,12.669166565,12.250000954,0.4191634953,15.531739235,15.863843918,12.324000359,,62.060451508,57.709400177,,5.6057057381,11.353470802,2.6486940384,0.0109993713,2736.4719238,469370.21875,6628712.0,-2711.567871
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2736.624,1.0,70000.0,12.638069153,12.250000954,0.3880722821,15.166849136,16.53143692,12.050452232,,61.213260651,58.174701691,,5.6636915207,9.9164829254,2.6457784176,0.0109999999,2736.6240234,469370.1875,6628712.0,-2711.719238
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2736.776,1.0,70000.0,12.665942192,12.250000954,0.4159452021,14.415890694,17.174272537,11.521126747,,60.273830414,58.260387421,,5.5840268135,8.4205102921,2.6456439495,0.0128700696,2736.7758789,469370.1875,6628712.0,-2711.87085
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2736.928,1.0,70000.0,12.658652306,12.250000954,0.4086486995,13.683783531,16.65284729,10.884189606,,60.557304382,58.159187317,,5.5848040581,7.8473844528,2.6483266354,0.0111330608,2736.9279785,469370.15625,6628712.0,-2712.022217
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2737.08,1.0,70000.0,12.649630547,12.250000954,0.399633348,13.143444061,15.862167358,10.511614799,,60.196777344,58.098472595,,5.7256364822,8.3929862976,2.6522254944,0.0110015478,2737.0800781,469370.15625,6628712.0,-2712.173584
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2737.232,1.0,70000.0,12.635079384,12.250000954,0.3850829601,12.774090767,15.062673569,10.357172012,,58.215934753,58.082725525,,5.784722805,9.7415380478,2.6569910049,0.0091434522,2737.2319336,469370.125,6628712.0,-2712.324951
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2737.384,1.0,70000.0,12.639561653,12.250000954,0.3895605505,12.694696426,15.152171135,10.313139915,,62.545555115,58.114372253,,5.7348999977,10.112649918,2.6597645283,0.0071525788,2737.3840332,469370.125,6628712.0,-2712.476318
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2737.536,1.0,70000.0,12.634459496,12.250000954,0.3844610155,12.816197395,15.98490715,10.346365929,,59.75371933,58.182304382,,5.6364707947,10.182731628,2.6573486328,0.0088462606,2737.5358887,469370.125,6628712.0,-2712.62793
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2737.688,1.0,70000.0,12.620210648,12.250000954,0.3702056408,13.037431717,16.710664749,10.536663055,,62.939613342,57.969154358,,5.7474021912,9.8520278931,2.6509892941,0.0108381985,2737.6879883,469370.09375,6628712.0,-2712.779297
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2737.84,1.0,70000.0,12.623602867,12.250000954,0.3736025393,13.464725494,17.061229706,10.87330246,,60.020214081,57.494735718,,6.0798883438,9.3533992767,2.6410062313,0.0119158933,2737.8400879,469370.09375,6628712.0,-2712.930664
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2737.992,1.0,70000.0,12.605680466,12.250000954,0.3556840718,14.073004723,17.720676422,11.4025774,,58.988578796,57.414596558,,6.3683996201,8.8042392731,2.6305761337,0.011083452,2737.9919434,469370.0625,6628712.0,-2713.082031
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2738.144,1.0,70000.0,12.569369316,12.250000954,0.3193694353,14.662717819,19.047298431,12.346325874,,63.046646118,57.461330414,,6.4304447174,9.0885438919,2.6270625591,0.0100891516,2738.144043,469370.0625,6628712.0,-2713.233398
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2738.296,1.0,70000.0,12.54967308,12.250000954,0.2996691465,15.332763672,21.133787155,13.383983612,,61.754360199,57.086452484,,6.2117776871,9.6125402451,2.6309525967,0.0036343287,2738.2958984,469370.03125,6628712.0,-2713.38501
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2738.448,1.0,70000.0,12.553465843,12.250000954,0.3034635484,15.961169243,23.34544754,13.978223801,,61.396389008,56.68800354,,5.9920558929,10.408984184,2.6383886337,0.0021003592,2738.447998,469370.03125,6628712.0,-2713.536133
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2738.6,1.0,70000.0,12.548561096,12.250000954,0.2985630929,16.420505524,25.25153923,14.184465408,,61.375179291,56.448429108,,5.9270925522,9.8397073746,2.6413862705,0.0020011263,2738.6000977,469370.03125,6628712.0,-2713.687744
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2738.752,1.0,70000.0,12.553417206,12.250000954,0.3034155071,16.796884537,25.040145874,14.091522217,,62.198532104,56.130214691,,6.0125899315,8.6993188858,2.6360077858,0.004704237,2738.7519531,469370.0,6628712.0,-2713.839111
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2738.904,1.0,70000.0,12.573771477,12.250000954,0.3237723708,17.174453735,23.707780838,14.115736961,,62.159656525,55.920276642,,6.0902447701,7.73279953,2.6257395744,0.0067944727,2738.9040527,469370.0,6628712.0,-2713.990479
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2739.056,1.0,70000.0,12.565207481,12.250000954,0.3152109683,17.376220703,22.791936874,14.261159897,,60.898296356,56.003341675,,6.0211758614,7.3707756996,2.6225891113,0.0061006937,2739.0559082,469369.96875,6628712.0,-2714.14209
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2739.208,1.0,70000.0,12.549702644,12.250000954,0.2997016311,17.105409622,22.876125336,14.330041885,,66.01449585,55.87688446,,5.9762911797,7.7284889221,2.6302082539,0.0051066722,2739.2080078,469369.96875,6628712.0,-2714.293213
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2739.36,1.0,70000.0,12.553368568,12.250000954,0.3033667803,16.491441727,23.666622162,14.303853989,,64.21522522,55.504238129,,5.9612212181,7.5622291565,2.6406781673,0.0050013219,2739.3601074,469369.9375,6628712.0,-2714.444824
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2739.512,2.0,70000.0,12.561100006,12.250000954,0.3111003935,15.439266205,24.86939621,14.01967144,,64.270767212,55.414794922,,5.8598117828,7.3169164658,2.6442742348,0.0041114325,2739.5119629,469369.9375,6628712.0,-2714.595947
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2739.664,2.0,70000.0,12.549578667,12.250000954,0.2995806336,13.849262238,25.087388992,13.360315323,,65.58190155,55.545360565,,5.731575489,7.548116684,2.6411411762,0.0022287015,2739.6640625,469369.9375,6628712.0,-2714.747559
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2739.816,2.0,70000.0,12.553325653,12.250000954,0.3033245504,12.434976578,24.430803299,12.056263924,,65.453620911,55.722717285,,5.6522665024,8.3497304916,2.6395180225,0.0037710678,2739.815918,469369.90625,6628712.0,-2714.89917
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2739.968,2.0,70000.0,12.623661041,12.250000954,0.3736607134,11.397130013,20.698347092,10.344009399,,68.659835815,56.13659668,,5.6866650581,9.6331987381,2.6412696838,0.0075246701,2739.9680176,469369.90625,6628712.0,-2715.050293
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2740.12,2.0,70000.0,12.633763313,12.250000954,0.3837600648,10.640439034,14.838536263,9.1176099777,,69.591781616,56.780544281,,5.7674889565,11.767904282,2.6431581974,0.0106287785,2740.1201172,469369.875,6628712.0,-2715.201904
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2740.272,2.0,70000.0,12.639256477,12.250000954,0.3892539442,10.020648956,10.469370842,8.5977449417,,69.684593201,57.414829254,,5.739528656,13.757203102,2.6429572105,0.0118712671,2740.2719727,469369.875,6628712.0,-2715.353271
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2740.424,2.0,70000.0,12.677555084,12.250000954,0.4275569022,9.7374792099,8.682803154,8.4591197968,,70.087051392,59.097232819,,5.6789298058,14.8028965,2.6426074505,0.0119984383,2740.4240723,469369.875,6628712.0,-2715.504883
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2740.576,2.0,70000.0,12.699487686,12.250000954,0.449488312,9.6122627258,8.2897996902,8.827796936,,70.579902649,62.000209808,,5.6771292686,15.398031235,2.6448440552,0.008514367,2740.5759277,469369.84375,6628712.0,-2715.656494
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2740.728,2.0,70000.0,12.690690041,12.250000954,0.440687269,9.4535284042,9.5045251846,9.7956113815,,70.482971191,63.22221756,,5.8044285774,15.751957893,2.6465842724,0.0080065727,2740.7280273,469369.84375,6628712.0,-2715.807617
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2740.88,2.0,70000.0,12.681233406,12.250000954,0.4312335849,9.4363479614,12.652357101,10.28713131,,71.033638,61.999839783,,6.0038180351,15.130804062,2.6455254555,0.0062692473,2740.8798828,469369.8125,6628712.0,-2715.959229
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2741.032,2.0,70000.0,12.673977852,12.250000954,0.4239733517,9.6162080765,20.056629181,10.496793747,,73.14956665,59.779792786,,6.1350331306,13.974503517,2.6392190456,0.0034139624,2741.0319824,469369.8125,6628712.0,-2716.110596
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2741.184,2.0,70000.0,12.641161919,12.250000954,0.3911572695,9.8379650116,30.569770813,10.519069672,,70.895614624,57.855007172,,6.1916284561,12.038022995,2.6320209503,-0.001299412,2741.184082,469369.78125,6628712.0,-2716.262207
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2741.336,2.0,70000.0,12.645498276,12.250000954,0.3954966366,9.9761533737,36.233848572,10.533996582,,72.588752747,57.064277649,,6.1843824387,10.639119148,2.6325888634,0.0014382446,2741.3359375,469369.78125,6628712.0,-2716.413818
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2741.488,2.0,70000.0,12.654676437,12.250000954,0.4046741426,9.9210329056,36.414813995,10.331308365,,73.781555176,56.367706299,,6.1486792564,9.7025899887,2.6413660049,0.0062671811,2741.4880371,469369.78125,6628712.0,-2716.565186
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2741.64,2.0,70000.0,12.674742699,12.250000954,0.4247427583,9.8802289963,29.850282669,9.4664707184,,75.351844788,55.955909729,,6.1426501274,10.162920952,2.6512446404,0.0112540759,2741.6398926,469369.75,6628712.0,-2716.716797
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2741.792,2.0,70000.0,12.703473091,12.250000954,0.4534721673,9.4414129257,20.210058212,8.6310091019,,73.388771057,56.233737946,,6.2171478271,11.233720779,2.6547157764,0.0289994366,2741.7919922,469369.75,6628712.0,-2716.86792
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2741.944,2.0,70000.0,12.734241486,12.250000954,0.4842379391,8.5453882217,13.601136208,8.0176105499,,73.181022644,57.714382172,,6.0953950882,12.888148308,2.65604496,0.0311134942,2741.9440918,469369.71875,6628712.0,-2717.019531
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2742.096,2.0,70000.0,12.711914063,12.250000954,0.4619107842,7.7332987785,10.190040588,7.0741171837,,73.628875732,60.25333786,,5.7035126686,14.536043167,2.6603643894,0.0293126833,2742.0959473,469369.71875,6628712.0,-2717.171143
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2742.248,2.0,70000.0,12.649796486,12.250000954,0.3997954428,6.8640289307,7.9566221237,6.3593893051,,74.127052307,62.412002563,,5.3382544518,16.240934372,2.6678237915,0.0231086966,2742.2480469,469369.71875,6628712.0,-2717.32251
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2742.4,2.0,70000.0,12.693734169,12.250000954,0.4437355995,5.6525912285,7.2936720848,5.690155983,,74.242218018,63.831520081,,5.1980023384,18.540132523,2.6736383438,0.0178144053,2742.3999023,469369.6875,6628712.0,-2717.474121
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2742.552,2.0,70000.0,12.685434341,12.250000954,0.4354358315,4.4879522324,6.8826708794,4.3698830605,,74.249931335,64.619560242,,5.3806962967,20.753759384,2.6686794758,0.0279008448,2742.552002,469369.6875,6628712.0,-2717.625488
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2742.704,2.0,70000.0,12.69789505,12.250000954,0.4478960633,3.7526364326,5.4391512871,3.2520282269,,75.203041077,66.65422821,,5.4968695641,22.734161377,2.6565980911,0.0524952188,2742.7041016,469369.65625,6628712.0,-2717.7771
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2742.856,2.0,70000.0,12.732563019,12.250000954,0.4825641513,3.2462248802,3.5590708256,2.6846308708,,74.149627686,71.123527527,,5.4358615875,28.321626663,2.6478412151,0.0652591512,2742.855957,469369.65625,6628712.0,-2717.928467
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2743.008,2.0,70000.0,13.054114342,12.250000954,0.8041186333,2.9136974812,2.6637835503,2.5085010529,,75.862953186,77.01927948,,5.3895359039,35.878635406,2.6440119743,0.0761025026,2743.0080566,469369.65625,6628712.0,-2718.079834
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2743.16,2.0,70000.0,13.178548813,12.250000954,0.9285513163,2.6603739262,2.4122636318,2.4465842247,,76.454444885,82.547966003,,5.5194716454,46.068225861,2.634812355,0.101966016,2743.1599121,469369.625,6628712.0,-2718.231445
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2743.312,2.0,70000.0,13.22396183,12.250000954,0.9739599228,2.410433054,2.4355568886,2.4208772182,,78.573638916,85.602409363,,5.885989666,53.424713135,2.606982708,0.1110531166,2743.3120117,469369.625,6628712.0,-2718.382813
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2743.464,2.0,80000.0,13.122506142,12.250000954,0.8725094795,2.2370626926,2.6493268013,2.4235589504,,75.450424194,88.30783844,,6.1260275841,57.767948151,2.5605061054,0.0988490433,2743.4641113,469369.59375,6628712.0,-2718.534424
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2743.616,2.0,80000.0,13.094389915,12.250000954,0.8443924785,2.1578969955,2.8454115391,2.3693664074,,74.336776733,90.286178589,,6.1600394249,56.823059082,2.5202732086,0.0894851536,2743.6159668,469369.59375,6628712.0,-2718.685791
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2743.768,2.0,80000.0,13.09383297,12.250000954,0.8438310623,2.1338012218,2.9161577225,2.2559766769,,74.25075531,89.168174744,,6.1537718773,55.040416718,2.5052778721,0.0855684951,2743.7680664,469369.59375,6628712.0,-2718.837402
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2743.92,2.0,80000.0,13.058974266,12.250000954,0.8089717031,2.1616539955,2.708255291,2.1831204891,,72.199035645,87.688446045,,6.2269301414,54.427349091,2.5040764809,0.0711599141,2743.9199219,469369.5625,6628712.0,-2718.98877
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2744.072,2.0,80000.0,13.012984276,12.250000954,0.7629864812,2.271479845,2.3048937321,2.2653300762,,72.290260315,88.995529175,,6.4418253899,56.485126495,2.5061674118,0.0485768877,2744.0720215,469369.5625,6628712.0,-2719.140137
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2744.224,2.0,80000.0,13.006541252,12.250000954,0.7565413713,2.4274585247,2.0946967602,2.6773631573,,69.157104492,90.649734497,,6.6019439697,60.185707092,2.5167477131,0.0392080881,2744.2241211,469369.53125,6628712.0,-2719.291748
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2744.376,2.0,80000.0,12.652230263,12.250000954,0.4022274613,2.4655246735,2.2950899601,3.2254014015,,66.426307678,90.593421936,,6.765276432,57.584861755,2.527575016,0.0396275483,2744.3759766,469369.53125,6628712.0,-2719.443115
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2744.528,2.0,80000.0,12.297945023,12.250000954,0.0479477346,2.4013285637,3.2855231762,3.4102649689,,63.952850342,87.010871887,,7.0806331635,50.678787231,2.5166032314,0.0383868255,2744.5280762,469369.53125,6628712.0,-2719.594727
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2744.68,2.0,80000.0,12.158216476,12.250000954,-0.091785476,2.2802302837,5.2340345383,3.2328093052,,58.175624847,82.625320435,,7.0879788399,38.643692017,2.481626749,0.0316007361,2744.6799316,469369.5,6628712.0,-2719.746338
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,2744.832,2.0,70000.0,12.088964462,12.250000954,-0.161035568,2.1280677319,7.189306736,2.9363687038,,53.834354401,80.189727783,,6.5112228394,29.064979553,2.4485244751,0.0172524322,2744.8320313,469369.5,6628712.0,-2719.897705
