source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,RDEP,RSHA,RMED,RMIC,DTS,DTC,NPHI,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2589.075,,,,17.5,,1.4442102909,1.2390083075,1.2569502592,,,,,144.66799927,,2589.0749512,473346.6875,6771849.5,-2564.806641
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2589.227,,,,17.5,,1.4655544758,1.2148879766,1.2315040827,,,,,143.34542847,,2589.2270508,473346.6875,6771849.5,-2564.95874
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2589.379,,,,17.5,,1.418409586,1.1744338274,1.1899091005,,,,,142.81877136,,2589.3789063,473346.71875,6771849.5,-2565.110596
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2589.531,,,,17.5,,1.3684989214,1.1346307993,1.1374678612,,,,,142.28947449,,2589.5310059,473346.71875,6771849.5,-2565.262451
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2589.683,,,,17.5,,1.3451179266,1.1139831543,1.1013555527,,,,,141.118927,,2589.6831055,473346.71875,6771849.5,-2565.414551
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2589.835,,,,17.5,,1.3544073105,1.1077513695,1.1072738171,,,,,140.19317627,,2589.8349609,473346.71875,6771849.5,-2565.566406
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2589.987,,,,17.5,,1.3595896959,1.117348671,1.095307827,,,,,141.31289673,,2589.9870605,473346.71875,6771849.5,-2565.718262
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2590.139,,,,17.5,,1.356626749,1.2046642303,1.0967260599,,,,,143.26913452,,2590.138916,473346.71875,6771849.5,-2565.870117
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2590.291,,,,17.5,,1.4134778976,1.4786704779,1.1966363192,,,,,142.83763123,,2590.2910156,473346.71875,6771849.5,-2566.022217
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2590.443,,,,17.5,,1.608818531,1.8201364279,2.5312933922,,,,,140.38569641,,2590.4431152,473346.71875,6771849.5,-2566.174316
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2590.595,,,,17.5,,1.6418066025,1.7679284811,3.5958416462,,,,,138.45281982,,2590.5949707,473346.75,6771849.5,-2566.326172
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2590.747,,,,17.5,,1.2776533365,1.2639250755,0.905408442,,,,,137.82839966,,2590.7470703,473346.75,6771849.5,-2566.478027
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2590.899,,,,17.5,,1.1766159534,0.9230669141,0.6700746417,,,,,138.6247406,,2590.8989258,473346.75,6771849.5,-2566.629883
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2591.051,,,,17.5,,1.171697855,0.9713689089,0.9741101861,,,,,140.81051636,,2591.0510254,473346.75,6771849.5,-2566.781982
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2591.203,,,,17.5,,1.262391448,1.1112889051,1.1044975519,,,,,142.93501282,,2591.2028809,473346.75,6771849.5,-2566.933838
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2591.355,,,,17.5,,1.3861678839,1.1991442442,1.1955381632,,,,,142.37120056,,2591.3549805,473346.75,6771849.5,-2567.085693
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2591.507,,,,17.5,,1.525003314,1.2346906662,1.2814264297,,,,,139.96687317,,2591.5070801,473346.75,6771849.5,-2567.237793
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2591.659,,,,17.5,,1.4448866844,1.2114448547,1.2406044006,,,,,140.11502075,,2591.6589355,473346.75,6771849.5,-2567.389648
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2591.811,,,,17.5,,1.4141056538,1.1620630026,1.1455404758,,,,,142.0970459,,2591.8110352,473346.78125,6771849.5,-2567.541748
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2591.963,,,,17.5,,1.4082876444,1.1315141916,1.1193710566,,,,,141.30026245,,2591.9628906,473346.78125,6771849.5,-2567.693359
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2592.115,,,,17.5,,1.3860989809,1.12579,1.1242312193,,,,,137.64465332,,2592.1149902,473346.78125,6771849.5,-2567.845459
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2592.267,,,,17.5,,1.3749949932,1.1216814518,1.1291354895,,,,,134.00747681,,2592.2670898,473346.78125,6771849.5,-2567.997559
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2592.419,,,,17.5,,1.3616611958,1.102679491,1.1181359291,,,,,133.55711365,,2592.4189453,473346.78125,6771849.5,-2568.149414
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2592.571,,,,17.5,,1.3268014193,1.0739673376,1.0730266571,,,,,135.9355011,,2592.5710449,473346.78125,6771849.5,-2568.30127
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2592.723,,,,17.5,,1.3292992115,1.0617880821,1.0348546505,,,,,138.49925232,,2592.7229004,473346.78125,6771849.5,-2568.453125
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2592.875,,,,17.5,,1.3792037964,1.0850816965,1.0616050959,,,,,140.45822144,,2592.875,473346.8125,6771849.5,-2568.605225
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2593.027,,,,17.5,,1.4087224007,1.1230583191,1.1273368597,,,,,142.67468262,,2593.0270996,473346.8125,6771849.5,-2568.75708
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2593.179,,,,17.5,,1.4076720476,1.1453371048,1.1695722342,,,,,144.82299805,,2593.1789551,473346.8125,6771849.5,-2568.908936
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2593.331,,,,17.5,,1.4045584202,1.1542086601,1.1467479467,,,,,146.64442444,,2593.3310547,473346.8125,6771849.5,-2569.061035
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2593.483,,,,17.5,,1.3784071207,1.1732215881,1.1661475897,,,,,147.63464355,,2593.4829102,473346.8125,6771849.5,-2569.212891
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2593.635,,,,17.5,,1.3884700537,1.1945284605,1.2677891254,,,,,146.73571777,,2593.6350098,473346.8125,6771849.5,-2569.36499
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2593.787,,,,17.5,,1.4178712368,1.176456213,1.3948705196,,,,,144.05282593,,2593.7871094,473346.8125,6771849.5,-2569.516846
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2593.939,,,,17.5,,1.4058448076,1.1122443676,1.0746582747,,,,,142.16044617,,2593.9389648,473346.8125,6771849.5,-2569.668701
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2594.091,,,,17.5,,1.3837696314,1.0555379391,1.0431355238,,,,,143.46191406,,2594.0910645,473346.84375,6771849.5,-2569.820801
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2594.243,,,,17.5,,1.3122867346,1.0497196913,1.0168721676,,,,,145.36526489,,2594.2429199,473346.84375,6771849.5,-2569.972656
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2594.395,,,,17.5,,1.3273044825,1.0844687223,1.0557595491,,,,,143.75325012,,2594.3950195,473346.84375,6771849.5,-2570.124512
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2594.547,,,,17.5,,1.3949545622,1.126527071,1.1418179274,,,,,139.24139404,,2594.5471191,473346.84375,6771849.5,-2570.276611
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2594.699,,,,17.5,,1.4028408527,1.1606092453,1.1658240557,,,,,136.33349609,,2594.6989746,473346.84375,6771849.5,-2570.428467
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2594.851,,,,17.5,,1.3525252342,1.1992151737,1.177729845,,,,,135.79446411,,2594.8510742,473346.84375,6771849.5,-2570.580322
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2595.003,,,,17.5,,1.4094634056,1.2210257053,1.2562456131,,,,,135.95700073,,2595.0029297,473346.84375,6771849.5,-2570.732178
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2595.155,,,,17.5,,1.4920932055,1.1870002747,1.2593742609,,,,,137.38092041,,2595.1550293,473346.84375,6771849.5,-2570.884277
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2595.307,,,,17.5,,1.5341242552,1.149256587,1.1515593529,,,,,140.55648804,,2595.3068848,473346.875,6771849.5,-2571.036133
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2595.459,,,,17.5,,1.4808542728,1.1834844351,1.1182435751,,,,,143.29078674,,2595.4589844,473346.875,6771849.5,-2571.188232
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2595.611,,,,17.5,,1.5024473667,1.2059080601,1.3481171131,,,,,142.93096924,,2595.611084,473346.875,6771849.5,-2571.340088
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2595.763,,,,17.5,,1.4413961172,1.1635094881,1.0521253347,,,,,138.43133545,,2595.7629395,473346.875,6771849.5,-2571.491943
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2595.915,,,,17.5,,1.4188714027,1.2150985003,1.0576707125,,,,,133.35235596,,2595.9150391,473346.875,6771849.5,-2571.644043
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2596.067,,,,17.5,,1.6786997318,1.4378386736,1.3692595959,,,,,132.72607422,,2596.0668945,473346.875,6771849.5,-2571.795898
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2596.219,,,,17.5,,1.7424918413,1.6686708927,1.8176269531,,,,,137.10243225,,2596.2189941,473346.875,6771849.5,-2571.947998
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2596.371,,,,17.5,,1.7255274057,1.6379123926,2.4302120209,,,,,142.47251892,,2596.3710938,473346.875,6771849.5,-2572.099854
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2596.523,,,,17.5,,1.5109063387,1.3485307693,1.2277873755,,,,,144.36065674,,2596.5229492,473346.90625,6771849.5,-2572.251709
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2596.675,,,,17.5,,1.3922789097,1.1774721146,1.0636914968,,,,,143.46600342,,2596.6750488,473346.90625,6771849.5,-2572.403809
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2596.827,,,,17.5,,1.4294900894,1.2651346922,1.2635214329,,,,,142.81564331,,2596.8269043,473346.90625,6771849.5,-2572.555664
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2596.979,,,,17.5,,1.4836742878,1.6166434288,1.2676802874,,,,,142.32003784,,2596.9790039,473346.90625,6771849.5,-2572.70752
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2597.131,,,,17.5,,1.6468454599,2.3442575932,1.8287174702,,,,,141.40351868,,2597.1311035,473346.90625,6771849.5,-2572.859619
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2597.283,,,,17.5,,1.9565372467,2.8719837666,3.6603126526,,,,,142.2137146,,2597.282959,473346.90625,6771849.5,-2573.011475
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2597.435,,,,17.5,,2.145424366,2.4264237881,3.1817688942,,,,,144.81011963,,2597.4350586,473346.90625,6771849.5,-2573.163574
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2597.587,,,,17.5,,1.7688279152,1.5432465076,1.188837409,,,,,144.99847412,,2597.5869141,473346.90625,6771849.5,-2573.315186
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2597.739,,,,17.5,,1.4438911676,1.0231900215,1.0432326794,,,,,140.66908264,,2597.7390137,473346.9375,6771849.5,-2573.467285
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2597.891,,,,17.5,,1.2497494221,0.8939269781,0.5913136601,,,,,137.57035828,,2597.8911133,473346.9375,6771849.5,-2573.619385
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2598.043,,,,17.5,,1.3302100897,1.0117855072,0.9337414503,,,,,141.47346497,,2598.0429688,473346.9375,6771849.5,-2573.77124
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2598.195,,,,17.5,,1.485450387,1.2081440687,1.2390990257,,,,,147.3052063,,2598.1950684,473346.9375,6771849.5,-2573.923096
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2598.347,,,,17.5,,1.5535011292,1.3249716759,1.3515505791,,,,,147.87205505,,2598.3469238,473346.9375,6771849.5,-2574.074951
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2598.499,,,,17.5,,1.5079525709,1.376539588,1.3785686493,,,,,145.54579163,,2598.4990234,473346.9375,6771849.5,-2574.227051
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2598.651,,,,17.5,,1.6457359791,1.4604148865,1.3485239744,,,,,145.14697266,,2598.6508789,473346.9375,6771849.5,-2574.378906
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2598.803,,,,17.5,,2.0627453327,1.6292828321,1.4933632612,,,,,145.21372986,,2598.8029785,473346.9375,6771849.5,-2574.530762
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2598.955,,,,17.5,,2.3932452202,1.880597949,1.6242549419,,,,,143.81922913,,2598.9550781,473346.96875,6771849.5,-2574.682861
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2599.107,,,,17.5,,2.0596835613,1.9381520748,1.7745584249,,,,,142.22039795,,2599.1069336,473346.96875,6771849.5,-2574.834717
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2599.259,,,,17.5,,1.8552919626,1.5200694799,1.351134181,,,,,141.45297241,,2599.2590332,473346.96875,6771849.5,-2574.986816
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2599.411,,,,17.5,,1.0424349308,1.11043787,0.7204907537,,,,,142.08988953,,2599.4108887,473346.96875,6771849.5,-2575.138428
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2599.563,,,,17.5,,1.0661936998,1.156847477,1.0683630705,,,,,144.66854858,,2599.5629883,473346.96875,6771849.5,-2575.290527
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2599.715,,,,17.5,,1.314494133,1.3825722933,1.3466098309,,,,,148.43861389,,2599.7150879,473346.96875,6771849.5,-2575.442627
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2599.867,,,,17.5,,2.0829172134,1.3929414749,1.7408399582,,,,,150.54620361,,2599.8669434,473346.96875,6771849.5,-2575.594482
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2600.019,,,,17.5,,2.7855529785,1.1219751835,1.2179598808,,,,,147.68479919,,2600.019043,473346.96875,6771849.5,-2575.746338
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2600.171,,,,17.5,,2.7363805771,0.7784484029,0.7828734517,,,,,142.99020386,,2600.1708984,473347.0,6771849.5,-2575.898193
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2600.323,,,,17.5,,0.9772344232,0.5816571712,0.4936068058,,,,,141.83375549,,2600.322998,473347.0,6771849.5,-2576.050293
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2600.475,,,,17.5,,0.735132277,0.6144062877,0.4603697062,,,,,142.65351868,,2600.4750977,473347.0,6771849.5,-2576.202148
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2600.627,,,,17.5,,0.8691745996,0.8161888719,0.7459826469,,,,,142.97613525,,2600.6269531,473347.0,6771849.5,-2576.354004
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2600.779,,,,17.5,,1.2184436321,1.0329010487,1.0595135689,,,,,142.46063232,,2600.7790527,473347.0,6771849.5,-2576.506104
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2600.931,,,,17.5,,1.4879670143,1.175888896,1.1711198092,,,,,140.71206665,,2600.9309082,473347.0,6771849.5,-2576.657959
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2601.083,,,,17.5,,1.6888519526,1.2577762604,1.2538355589,,,,,139.60566711,,2601.0830078,473347.0,6771849.5,-2576.810059
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2601.235,,,,17.5,,1.5895661116,1.3074088097,1.3062188625,,,,,141.07408142,,2601.2351074,473347.0,6771849.5,-2576.961914
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2601.387,,,,17.5,,1.5682492256,1.3328502178,1.336042881,,,,,143.17388916,,2601.3869629,473347.03125,6771849.5,-2577.11377
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2601.539,,,,17.5,,1.5648509264,1.328191638,1.3602458239,,,,,142.99993896,,2601.5390625,473347.03125,6771849.5,-2577.265869
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2601.691,,,,17.5,,1.5338836908,1.2895905972,1.3049652576,,,,,139.53970337,,2601.690918,473347.03125,6771849.5,-2577.417725
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2601.843,,,,17.5,,1.48993361,1.2349640131,1.2423608303,,,,,136.17556763,,2601.8430176,473347.03125,6771849.5,-2577.56958
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2601.995,,,,17.5,,1.4475845098,1.1867032051,1.1856689453,,,,,136.93965149,,2601.9951172,473347.03125,6771849.5,-2577.72168
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2602.147,,,,17.5,,1.431576848,1.1545932293,1.1528763771,,,,,140.96769714,,2602.1469727,473347.03125,6771849.5,-2577.873535
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2602.299,,,,17.5,,1.4221973419,1.1443982124,1.1288598776,,,,,143.8556366,,2602.2990723,473347.03125,6771849.5,-2578.025635
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2602.451,,,,17.5,,1.434787631,1.1568658352,1.1427947283,,,,,144.35414124,,2602.4509277,473347.03125,6771849.5,-2578.177246
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2602.603,,,,17.5,,1.4820460081,1.1850033998,1.1765767336,,,,,145.09631348,,2602.6030273,473347.0625,6771849.5,-2578.329346
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2602.755,,,,17.5,,1.4973374605,1.2198700905,1.2077331543,,,,,145.18940735,,2602.7548828,473347.0625,6771849.5,-2578.481201
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2602.907,,,,17.5,,1.5072332621,1.2524735928,1.2498036623,,,,,142.05281067,,2602.9069824,473347.0625,6771849.5,-2578.633301
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2603.059,,,,17.5,,1.4749017954,1.2732638121,1.2795505524,,,,,139.03512573,,2603.059082,473347.0625,6771849.5,-2578.785156
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2603.211,,,,17.5,,1.4699908495,1.2862164974,1.2743566036,,,,,138.92765808,,2603.2109375,473347.0625,6771849.5,-2578.937012
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2603.363,,,,17.5,,1.5371866226,1.2979842424,1.2869977951,,,,,139.24075317,,2603.3630371,473347.0625,6771849.5,-2579.089111
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2603.515,,,,17.5,,1.492866993,1.296797514,1.320040822,,,,,139.03210449,,2603.5148926,473347.0625,6771849.5,-2579.240967
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2603.667,,,,17.5,,1.5294259787,1.281893611,1.2917034626,,,,,138.03024292,,2603.6669922,473347.0625,6771849.5,-2579.392822
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2603.819,,,,17.5,,1.5092544556,1.2709926367,1.2586802244,,,,,134.64096069,,2603.8190918,473347.09375,6771849.5,-2579.544922
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2603.971,,,,17.5,,1.5079942942,1.2699793577,1.2722554207,,,,,130.96020508,,2603.9709473,473347.09375,6771849.5,-2579.696777
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2604.123,,,,17.5,,1.5154646635,1.2659884691,1.2732139826,,,,,130.30023193,,2604.1230469,473347.09375,6771849.5,-2579.848877
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2604.275,,,,17.5,,1.5230771303,1.2620037794,1.2549399137,,,,,132.88206482,,2604.2749023,473347.09375,6771849.5,-2580.000488
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2604.427,,,,17.5,,1.5428110361,1.2719677687,1.2574343681,,,,,137.64836121,,2604.427002,473347.09375,6771849.5,-2580.152588
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2604.579,,,,17.5,,1.5817840099,1.2998466492,1.2813774347,,,,,140.62480164,,2604.5791016,473347.09375,6771849.5,-2580.304688
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2604.731,,,,17.5,,1.6288142204,1.3377063274,1.3241052628,,,,,140.06881714,,2604.730957,473347.09375,6771849.5,-2580.456543
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2604.883,,,,17.5,,1.6976168156,1.3765486479,1.3777797222,,,,,139.19760132,,2604.8830566,473347.09375,6771849.5,-2580.608398
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2605.035,,,,17.5,,1.6313838959,1.4134876728,1.3960943222,,,,,139.03067017,,2605.0349121,473347.125,6771849.5,-2580.760254
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2605.187,,,,17.5,,1.6536740065,1.4425330162,1.473092556,,,,,138.31958008,,2605.1870117,473347.125,6771849.5,-2580.912354
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2605.339,,,,17.5,,1.6632887125,1.4655777216,1.4647296667,,,,,138.3366394,,2605.3391113,473347.125,6771849.5,-2581.064209
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2605.491,,,,17.5,,1.6378377676,1.4679588079,1.4954243898,,,,,139.55244446,,2605.4909668,473347.125,6771849.5,-2581.216064
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2605.643,,,,17.5,,1.6307821274,1.4270262718,1.4836777449,,,,,140.9972229,,2605.6430664,473347.125,6771849.5,-2581.368164
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2605.795,,,,17.5,,1.5944049358,1.3539780378,1.3699963093,,,,,141.33117676,,2605.7949219,473347.125,6771849.5,-2581.52002
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2605.947,,,,17.5,,1.5628269911,1.3267536163,1.2373303175,,,,,139.94897461,,2605.9470215,473347.125,6771849.5,-2581.672119
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2606.099,,,,17.5,,1.5355926752,1.6573146582,1.2708456516,,,,,137.95591736,,2606.0991211,473347.125,6771849.5,-2581.823975
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2606.251,,,,17.5,,1.6028105021,2.7709419727,1.4517822266,,,,,136.55610657,,2606.2509766,473347.15625,6771849.5,-2581.97583
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2606.403,,,,17.5,,1.9965798855,3.8005950451,4.5221319199,,,,,136.15635681,,2606.4030762,473347.15625,6771849.5,-2582.12793
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2606.555,,,,17.5,,1.7070207596,3.1715326309,4.3370432854,,,,,138.07649231,,2606.5549316,473347.15625,6771849.5,-2582.279785
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2606.707,,,,17.5,,1.5249636173,1.7489652634,0.7161349058,,,,,141.73254395,,2606.7070313,473347.15625,6771849.5,-2582.431885
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2606.859,,,,17.5,,1.3505092859,1.1965136528,0.969540894,,,,,142.3293457,,2606.8588867,473347.15625,6771849.5,-2582.583496
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2607.011,,,,17.5,,1.409717679,1.3072338104,1.3978658915,,,,,140.06739807,,2607.0109863,473347.15625,6771849.5,-2582.735596
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2607.163,,,,17.5,,1.495595932,1.4213224649,1.4167804718,,,,,139.51210022,,2607.1630859,473347.15625,6771849.5,-2582.887695
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2607.315,,,,17.5,,1.6572414637,1.4611101151,1.4418282509,,,,,140.14993286,,2607.3149414,473347.15625,6771849.5,-2583.039551
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2607.467,,,,17.5,,1.7879034281,1.457328558,1.5216095448,,,,,140.60848999,,2607.467041,473347.1875,6771849.5,-2583.191406
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2607.619,,,,17.5,,1.6033427715,1.4033356905,1.4264115095,,,,,141.74264526,,2607.6188965,473347.1875,6771849.5,-2583.343262
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2607.771,,,,17.5,,1.5506310463,1.3605566025,1.3050482273,,,,,142.66348267,,2607.7709961,473347.1875,6771849.5,-2583.495361
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2607.923,,,,17.5,,1.5606790781,1.3701794147,1.3841891289,,,,,142.10203552,,2607.9230957,473347.1875,6771849.5,-2583.647461
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2608.075,,,,17.5,,1.5411229134,1.3831499815,1.3964288235,,,,,140.30413818,,2608.0749512,473347.1875,6771849.5,-2583.799072
Force_2020_all_wells_train_test_blind_hidden_final/34_11-1.las,34/11-1,2608.227,,,,17.5,,1.5305583477,1.370967865,1.3725556135,,,,,139.38752747,,2608.2270508,473347.1875,6771849.5,-2583.951172
