source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROPA,ROP,RDEP,RSHA,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1602.9104,1.0,65000.0,12.340294838,12.250000954,0.0902957022,33.921615601,40.81061554,0.6116598845,0.5739394426,0.5692249537,,,139.69503784,0.4403795302,5.5351018906,55.930690765,2.1613242626,0.0237774923,1602.9104004,459853.40625,6560993.0,-1562.792969
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1603.0624,1.0,65000.0,12.337409973,12.250000954,0.08741045,33.562320709,55.220821381,0.6129027009,0.5722500682,0.5717350841,,,139.54710388,0.4417946935,5.5676012039,57.359153748,2.1607086658,0.0259316433,1603.0623779,459853.40625,6560993.0,-1562.944946
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1603.2144,1.0,65000.0,12.334879875,12.250000954,0.0848789215,33.428451538,63.316146851,0.5985261798,0.5669269562,0.5631780624,,,139.18231201,0.4571424127,5.4557390213,59.35187149,2.1585407257,0.02444949,1603.2143555,459853.40625,6560993.0,-1563.096924
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1603.3664,1.0,65000.0,12.33737278,12.250000954,0.0873725489,33.306869507,61.558517456,0.5842482448,0.5592683554,0.5541199446,,,139.19351196,0.4594140351,5.2733464241,60.148544312,2.158728838,0.0222626086,1603.3664551,459853.40625,6560993.0,-1563.249023
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1603.5184,1.0,65000.0,12.343558311,12.250000954,0.0935580432,33.185287476,56.765274048,0.5786636472,0.5538272858,0.5516909361,,,139.65124512,0.444709003,5.1748971939,59.543796539,2.1629817486,0.0206884127,1603.5184326,459853.40625,6560993.0,-1563.401001
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1603.6704,1.0,65000.0,12.36930275,12.250000954,0.1193022653,33.063663483,53.093082428,0.5792607069,0.5512733459,0.5491992235,,,139.68489075,0.4299340546,5.2602882385,58.391384125,2.1653237343,0.0199505799,1603.6704102,459853.40625,6560993.0,-1563.552979
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1603.8224,1.0,65000.0,12.408176422,12.250000954,0.1581759304,32.942028046,50.093261719,0.5885571241,0.5628670454,0.5591802597,,,139.36798096,0.4384700954,5.4616088867,56.368976593,2.1710896492,0.0229901709,1603.8223877,459853.40625,6560993.0,-1563.704956
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1603.9744,1.0,65000.0,12.394515991,12.250000954,0.1026113704,33.150665283,46.451572418,0.5993565917,0.5728465319,0.5683647394,,,140.20100403,0.4574547112,5.6277084351,53.807678223,2.1716508865,0.0241369065,1603.9743652,459853.40625,6560993.0,-1563.856934
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1604.1264,1.0,65000.0,12.335224152,12.250000954,0.0332097448,34.289840698,43.559024811,0.5890200138,0.5616700649,0.5556517839,,,140.03173828,0.4602588415,5.6818175316,51.925804138,2.1737594604,0.0253239125,1604.1263428,459853.40625,6560993.0,-1564.008911
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1604.2784,1.0,65000.0,12.308521271,12.250000954,0.0585210733,36.081790924,41.452758789,0.5734434128,0.556896925,0.5464645624,,,136.65519714,0.4629654288,5.8098721504,50.210746765,2.2021172047,0.0287768114,1604.2784424,459853.40625,6560993.0,-1564.161011
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1604.4304,1.0,65000.0,12.312321663,12.250000954,0.0623220652,37.874011993,37.008426666,0.5769971013,0.5567719936,0.5487598181,,,131.4102478,0.4716895223,5.9239473343,48.159908295,2.238714695,0.0302313641,1604.4304199,459853.40625,6560993.0,-1564.312988
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1604.5824,1.0,65000.0,12.305470467,12.250000954,0.0554700866,39.665950775,33.611949921,0.623893559,0.5817213655,0.588311553,,,128.28025818,0.4713922739,5.8233356476,46.050861359,2.2499461174,0.031974867,1604.5823975,459853.40625,6560993.0,-1564.464966
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1604.7344,1.0,65000.0,12.322268486,12.250000954,0.0722685978,41.458698273,32.924995422,0.6773793697,0.6230360866,0.6386030316,,,128.14102173,0.4503743649,5.6122174263,44.340839386,2.2245845795,0.0328516886,1604.734375,459853.40625,6560993.0,-1564.616943
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1604.8864,1.0,65000.0,12.349333763,12.250000954,0.0993343294,43.250782013,32.791023254,0.6536765695,0.6128835678,0.6134188771,,,130.72694397,0.4110624492,5.4641680717,45.231132507,2.1885535717,0.0367229953,1604.8863525,459853.40625,6560993.0,-1564.768921
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1605.0384,1.0,65000.0,12.360738754,12.250000954,0.1107392758,44.429893494,32.98707962,0.5905451775,0.5682587624,0.5611411929,,,135.14343262,0.3871499896,5.5709547997,50.156238556,2.1811692715,0.0417299457,1605.0384521,459853.40625,6560993.0,-1564.921021
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1605.1904,1.0,65000.0,12.386569977,12.250000954,0.1365700662,44.666175842,32.366386414,0.5761114955,0.5505988598,0.55096668,,,137.7124176,0.3918654621,5.6273851395,56.102256775,2.18186903,0.0414791219,1605.1904297,459853.40625,6560993.0,-1565.072998
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1605.3424,1.0,65000.0,12.401697159,12.250000954,0.1689248681,44.726955414,31.157539368,0.5806652308,0.5479192734,0.554892242,,,138.85552979,0.4219022989,5.5681500435,59.697185516,2.1847493649,0.0381556563,1605.3424072,459853.40625,6560993.0,-1565.224976
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1605.4944,1.0,65000.0,12.388981819,12.250000954,0.1625063568,44.787754059,31.252214432,0.5798989534,0.5452557802,0.5529251099,,,139.56561279,0.4498712122,5.4492521286,60.517726898,2.1838481426,0.0327667445,1605.4943848,459853.40625,6560993.0,-1565.376953
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1605.6464,1.0,65000.0,12.358665466,12.250000954,0.10866566,44.848537445,33.129932404,0.5740620494,0.5461847186,0.5485152006,,,140.15699768,0.4603038132,5.452852726,58.75554657,2.1689140797,0.0258677844,1605.6463623,459853.40625,6560993.0,-1565.528931
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1605.7984,1.0,65000.0,12.328213692,12.250000954,0.0782144368,44.909358978,35.623123169,0.576523006,0.5508942604,0.5490283966,,,140.0160675,0.4616606832,5.4667544365,56.05405426,2.1565315723,0.0220194776,1605.7983398,459853.40625,6560993.0,-1565.680908
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1605.9504,1.0,65000.0,12.332017899,12.250000954,0.0820183903,44.8254776,40.522838593,0.5833938122,0.5574057102,0.5534981489,,,139.28556824,0.4722137749,5.3271870613,54.713527679,2.1484835148,0.0190562345,1605.9504395,459853.40625,6560993.0,-1565.833008
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1606.1024,1.0,65000.0,12.335668564,12.250000954,0.0856679305,44.130088806,45.377258301,0.5831000209,0.5680999756,0.5572000146,,,138.14123535,0.4837620854,5.0569519997,54.87071228,2.1532063484,0.017753629,1606.102417,459853.40625,6560993.0,-1565.984985
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1606.2544,1.0,65000.0,12.340056419,12.250000954,0.0900553614,42.853443146,46.458518982,0.5861938596,0.5676521659,0.5591947436,,,137.91697693,0.4870503843,4.8060765266,55.69108963,2.1620230675,0.0159723908,1606.2543945,459853.40625,6560993.0,-1566.136963
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1606.4064,1.0,65000.0,12.345944405,12.250000954,0.0959443972,41.576503754,45.653690338,0.5922775865,0.5656651258,0.5617763996,,,138.93858337,0.4759020507,4.6394720078,56.502307892,2.1753900051,0.0147518273,1606.4063721,459853.40625,6560993.0,-1566.28894
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1606.5584,1.0,65000.0,12.370467186,12.250000954,0.1204664782,40.299827576,45.485103607,0.5911448002,0.5648651719,0.5606973171,,,139.83566284,0.4618233442,4.4845304489,56.662265778,2.1914784908,0.0155969476,1606.5583496,459853.40625,6560993.0,-1566.440918
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1606.7104,1.0,65000.0,12.392271042,12.250000954,0.1422712952,39.022525787,47.675704956,0.5832855105,0.567438364,0.5586822629,,,139.51019287,0.4526072443,4.3418259621,55.991111755,2.197460413,0.0147197768,1606.7104492,459853.40625,6560993.0,-1566.593018
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1606.8624,1.0,65000.0,12.376876831,12.250000954,0.1268760264,37.745742798,50.809703827,0.5818584561,0.565089345,0.5560477376,,,138.41371155,0.4374074638,4.3729872704,55.34885788,2.196624279,0.0162489396,1606.8624268,459853.40625,6560993.0,-1566.744995
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1607.0144,1.0,65000.0,12.366288185,12.250000954,0.1162870452,36.909858704,51.223377228,0.5932865739,0.565762043,0.5615520477,,,137.99952698,0.4172613025,4.69597435,56.354465485,2.1896371841,0.0201875102,1607.0144043,459853.40625,6560993.0,-1566.896973
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1607.1664,1.0,65000.0,12.347127914,12.250000954,0.0971267447,36.934459686,45.454860687,0.6062089801,0.5775153637,0.5730633736,,,136.16627502,0.4139328599,4.9899187088,58.830200195,2.1808605194,0.0232304893,1607.1663818,459853.40625,6560993.0,-1567.04895
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1607.3184,1.0,65000.0,12.343520164,12.250000954,0.0935192928,37.249069214,39.517108917,0.6077647209,0.5794633031,0.5777903199,,,134.37879944,0.4375944138,4.8928365707,60.089523315,2.1817722321,0.0240022726,1607.3183594,459853.40625,6560993.0,-1567.200928
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1607.4704,1.0,65000.0,12.340000153,12.250000954,0.0900000036,37.563743591,34.208877563,0.6076162457,0.5708221793,0.5799643397,,,135.08627319,0.4737465978,4.5479454994,59.447616577,2.1864311695,0.0220806859,1607.470459,459853.40625,6560993.0,-1567.353027
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1607.6224,1.0,65000.0,12.337600708,12.250000954,0.0876004323,37.878414154,31.799716949,0.6097000241,0.5612000227,0.5749999881,,,136.68292236,0.4826367199,4.3462090492,58.508087158,2.1957056522,0.0232690629,1607.6224365,459853.40625,6560993.0,-1567.505005
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1607.7744,1.0,65000.0,12.336302757,12.250000954,0.0863033235,38.192970276,32.652919769,0.6048510075,0.5600546002,0.5695400834,,,137.82403564,0.4848213792,4.4969782829,58.382781982,2.1965427399,0.0238909069,1607.7744141,459853.40625,6560993.0,-1567.656982
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1607.9264,1.0,65000.0,12.335575104,12.250000954,0.0855756849,38.49161911,33.884162903,0.5921100974,0.5613841414,0.5630880594,,,137.125,0.5076138973,4.6085991859,60.697692871,2.1948165894,0.0232144408,1607.9263916,459853.40625,6560993.0,-1567.80896
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1608.0784,1.0,65000.0,12.335775375,12.250000954,0.0857754499,38.665489197,34.244766235,0.5881662369,0.5676918626,0.5660586953,,,136.73464966,0.5193634629,4.5748896599,63.693161011,2.1943657398,0.0219012033,1608.0783691,459853.40625,6560993.0,-1567.960938
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1608.2304,1.0,65000.0,12.336011887,12.250000954,0.0860122293,38.67609787,32.167980194,0.594900012,0.5695000291,0.5644999743,,,136.89277649,0.5250207186,4.3519883156,62.54524231,2.1958515644,0.0200453904,1608.2303467,459853.40625,6560993.0,-1568.112915
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1608.3824,1.0,65000.0,12.336275101,12.250000954,0.0862741619,38.686771393,30.336963654,0.5865043402,0.5650421381,0.5635712743,,,137.39076233,0.4979853034,4.0532674789,57.556243896,2.1927967072,0.0139082037,1608.3824463,459853.40625,6560993.0,-1568.265015
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1608.5344,1.0,65000.0,12.334704399,12.250000954,0.0847030655,38.697406769,31.803554535,0.5723000169,0.5575000048,0.5619999766,,,138.17674255,0.4915901124,3.8505012989,52.358787537,2.1847679615,0.007617427,1608.5344238,459853.40625,6560993.0,-1568.416992
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1608.6864,1.0,65000.0,12.330554962,12.250000954,0.0805551633,38.708019257,33.273765564,0.5846768022,0.5647137165,0.5723261833,,,139.00744629,0.482377857,3.764444828,49.956886292,2.1767113209,0.0040055891,1608.6864014,459853.40625,6560993.0,-1568.56897
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1608.8384,1.0,65000.0,12.327163696,12.250000954,0.0771633759,38.718688965,35.767204285,0.5988637805,0.5699273944,0.583581984,,,138.60629272,0.5032666326,3.8588116169,52.093315125,2.1809635162,0.0081635816,1608.8383789,459853.40625,6560993.0,-1568.720947
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1608.9904,1.0,65000.0,12.323773384,12.250000954,0.0737729296,38.683383942,39.853359222,0.5836378932,0.5551069975,0.5665149093,,,138.22689819,0.5215838552,3.9528734684,56.00213623,2.1933486462,0.0151290903,1608.9903564,459853.40625,6560993.0,-1568.872925
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1609.1424,1.0,65000.0,12.32070446,12.250000954,0.0707043111,38.533454895,42.559864044,0.5769858956,0.5505758524,0.5550084114,,,138.55715942,0.5195553303,4.0714097023,57.151050568,2.1896693707,0.0165350921,1609.1424561,459853.40625,6560993.0,-1569.025024
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1609.2944,1.0,65000.0,12.316328049,12.250000954,0.0663270652,38.323707581,42.268863678,0.5711022615,0.5510910749,0.5521199703,,,139.30149841,0.4933455288,4.1584086418,54.793796539,2.1661622524,0.0092067262,1609.2944336,459853.40625,6560993.0,-1569.177002
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1609.4464,1.0,65000.0,12.30854702,12.250000954,0.0585467741,38.113960266,43.28849411,0.5684296489,0.5514523387,0.5499464869,,,138.89730835,0.4907704592,4.2033023834,51.839633942,2.1452171803,0.0027174763,1609.4464111,459853.40625,6560993.0,-1569.328979
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1609.5984,1.0,65000.0,12.306022644,12.250000954,0.0560219549,37.904212952,44.196380615,0.5703949332,0.5435386896,0.5454253554,,,138.78065491,0.4944292903,4.1981859207,50.849090576,2.1486291885,0.0025709854,1609.5983887,459853.40625,6560993.0,-1569.480957
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1609.7504,1.0,65000.0,12.315116882,12.250000954,0.0651158988,37.694511414,49.771980286,0.5669316649,0.5412560105,0.5445224047,,,138.84971619,0.4961434007,4.1783485413,51.046344757,2.1630945206,0.0059606293,1609.7503662,459853.40625,6560993.0,-1569.632935
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1609.9024,1.0,65000.0,12.322606087,12.250000954,0.0726064593,37.488872528,55.694431305,0.5506593585,0.5417304635,0.5356192589,,,138.95199585,0.4852449894,4.1582303047,51.238853455,2.165312767,0.0062342226,1609.9023438,459853.40625,6560993.0,-1569.784912
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1610.0544,1.0,65000.0,12.320415497,12.250000954,0.0704154968,37.565372467,53.704547882,0.5318793654,0.5350266695,0.5257766247,,,140.8324585,0.4826856554,4.1511092186,50.845237732,2.1614444256,0.0055641253,1610.0544434,459853.40625,6560993.0,-1569.937012
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1610.2064,1.0,65000.0,12.322904587,12.250000954,0.0729039609,38.167163849,57.157669067,0.5394563079,0.5330281258,0.5304054618,,,142.46914673,0.5033425093,4.2504496574,48.771827698,2.1671340466,0.0085131731,1610.2064209,459853.40625,6560993.0,-1570.088989
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1610.3584,1.0,65000.0,12.329289436,12.250000954,0.0792890117,38.76934433,59.953556061,0.5731304288,0.5520393848,0.5517528653,,,138.28166199,0.539052248,4.4538850784,45.739162445,2.1743462086,0.011855063,1610.3583984,459853.40625,6560993.0,-1570.240967
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1610.5104,1.0,65000.0,12.326865196,12.250000954,0.0768655464,39.371257782,58.182670593,0.61921525,0.5939494967,0.5854858756,,,130.23808289,0.5262287855,4.5937666893,44.532524109,2.1856589317,0.0141622545,1610.510376,459853.40625,6560993.0,-1570.392944
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1610.6624,1.0,65000.0,12.337489128,12.250000954,0.0874887481,39.973175049,54.456771851,0.6053621769,0.6058211923,0.5735320449,,,133.90510559,0.5009770393,4.3857851028,48.015697479,2.1798679829,0.011963293,1610.6623535,459853.40625,6560993.0,-1570.544922
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1610.8144,1.0,65000.0,12.354899406,12.250000954,0.1048996821,40.575092316,51.779449463,0.5513231754,0.5576343536,0.5210524201,,,142.7207489,0.5016286373,4.2571811676,56.18069458,2.1730051041,0.0125466958,1610.8144531,459853.40625,6560993.0,-1570.697021
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1610.9664,1.0,65000.0,12.337908745,12.250000954,0.0879091248,41.322910309,48.318592072,0.5447325706,0.5500643849,0.5210325718,,,146.27946472,0.5458204746,4.3690943718,63.860778809,2.1560871601,0.0107880998,1610.9664307,459853.40625,6560993.0,-1570.848999
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1611.1184,1.0,65000.0,12.323719025,12.250000954,0.0585799813,42.545032501,48.781772614,0.5515999794,0.5468999743,0.5278999805,,,147.45295715,0.5773538947,4.727183342,67.262825012,2.146130085,0.0115136914,1611.1184082,459853.40625,6560993.0,-1571.000977
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1611.2704,1.0,65000.0,12.31424427,12.250000954,0.0325566754,44.13035965,46.878147125,0.5604386926,0.5476391912,0.5350995064,,,145.52734375,0.5742234588,4.8605804443,68.500152588,2.141135931,0.0093429321,1611.2703857,459853.40625,6560993.0,-1571.152954
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1611.4224,1.0,65000.0,12.310001373,12.250000954,0.0600006171,45.71572113,47.650997162,0.5791000128,0.5491999984,0.5503000021,,,143.69935608,0.5884459615,4.7577009201,69.426010132,2.1333227158,0.0059433128,1611.4223633,459853.40625,6560993.0,-1571.304932
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1611.5744,1.0,65000.0,12.315901756,12.250000954,0.0659011081,47.301116943,50.111949921,0.5812178254,0.5554586649,0.5528287292,,,139.53117371,0.5733965635,4.6161155701,69.350357056,2.1288471222,0.0055436869,1611.5743408,459853.40625,6560993.0,-1571.456909
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1611.7264,1.0,65000.0,12.320099831,12.250000954,0.0700989366,48.886119843,50.356582642,0.5875874162,0.5642648339,0.5587390661,,,133.49272156,0.5203803778,4.7446622849,66.902732849,2.1309654713,0.0135215614,1611.7264404,459853.40625,6560993.0,-1571.609009
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1611.8784,1.0,65000.0,12.324873924,12.250000954,0.074873969,50.471084595,50.051525116,0.5914999843,0.5539000034,0.5597000122,,,133.39401245,0.4603908956,5.0151534081,63.438991547,2.1333193779,0.0256862361,1611.878418,459853.40625,6560993.0,-1571.760986
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1612.0304,1.0,65000.0,12.327423096,12.250000954,0.0774224252,51.624912262,51.995132446,0.5916849375,0.5599113703,0.5658038855,,,133.79937744,0.4321922362,5.3595132828,61.182632446,2.1175231934,0.0277164802,1612.0303955,459853.40625,6560993.0,-1571.912964
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1612.1824,1.0,65000.0,12.326556206,12.250000954,0.0765559301,51.760032654,57.010738373,0.5921000242,0.5734000206,0.5795000196,,,134.33201599,0.4313946068,5.6098704338,59.732048035,2.1010494232,0.0193807092,1612.182373,459853.40625,6560993.0,-1572.065063
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1612.3344,1.0,65000.0,12.329332352,12.250000954,0.0793327466,51.776794434,59.856601715,0.6002498269,0.5803985,0.5846504569,,,135.50527954,0.4316079915,5.7263360023,58.901760101,2.1077690125,0.0173213985,1612.3343506,459853.40625,6560993.0,-1572.217041
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1612.4864,1.0,65000.0,12.340421677,12.250000954,0.0904216915,51.793518066,60.216991425,0.6004206538,0.5778005719,0.5818526149,,,137.56533813,0.4400343001,5.8425207138,57.669025421,2.1220436096,0.019352043,1612.4864502,459853.40625,6560993.0,-1572.369141
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1612.6384,1.0,65000.0,12.351528168,12.250000954,0.1015280113,51.810203552,57.972427368,0.5574575067,0.5329190493,0.5419208407,,,139.65670776,0.4604490697,5.9867124557,55.591957092,2.135676384,0.0276977886,1612.6384277,459853.40625,6560993.0,-1572.521118
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1612.7904,1.0,65000.0,12.359905243,12.250000954,0.1099044085,51.826957703,56.147636414,0.5577978492,0.5284230113,0.5262616873,,,139.79252625,0.4897012413,6.1659049988,54.151039124,2.1266636848,0.0258680452,1612.7904053,459853.40625,6560993.0,-1572.673096
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1612.9424,1.0,65000.0,12.348899841,12.250000954,0.0988996401,51.862064362,50.266403198,0.553352356,0.5215938687,0.5202589035,,,140.20373535,0.4784043729,6.3464860916,52.32440567,2.1271240711,0.0277585164,1612.9423828,459853.40625,6560993.0,-1572.825073
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1613.0944,1.0,65000.0,12.326015472,12.250000954,0.0760149211,51.978393555,49.939346313,0.5424540043,0.5121205449,0.5154983401,,,140.25990295,0.4683362544,6.3666982651,47.712955475,2.1249585152,0.0252021439,1613.0943604,459853.40625,6560993.0,-1572.977051
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1613.2464,1.0,65000.0,12.34987545,12.250000954,0.099874869,52.185077667,48.983894348,0.5350000262,0.50849998,0.5105999708,,,141.48608398,0.4464141428,6.2932095528,42.265697479,2.1191442013,0.0204959605,1613.24646,459853.40625,6560993.0,-1573.12915
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1613.3984,1.0,65000.0,12.351727486,12.250000954,0.1017274335,52.391834259,48.32012558,0.5350854397,0.5103225708,0.5123941302,,,143.0607605,0.4457182288,6.1983160973,40.140556335,2.1316754818,0.0243171751,1613.3984375,459853.40625,6560993.0,-1573.281128
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1613.5504,1.0,65000.0,12.342564583,12.250000954,0.0925653353,52.598560333,47.374588013,0.5353000164,0.5149000287,0.516900003,,,145.80059814,0.4556617141,6.086265564,40.990520477,2.1336750984,0.0239608865,1613.550415,459853.40625,6560993.0,-1573.433105
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1613.7024,1.0,65000.0,12.316695213,12.250000954,0.06669534,52.805206299,45.21799469,0.5343777537,0.5171917081,0.5161733627,,,149.50141907,0.4868752658,5.9483542442,43.67716217,2.1427152157,0.0263803806,1613.7023926,459853.40625,6560993.0,-1573.585083
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1613.8544,1.0,65000.0,12.317531586,12.250000954,0.0675318614,53.01190567,44.562217712,0.5347940326,0.5258387327,0.5172047019,,,146.90550232,0.4902417064,5.7429842949,49.82346344,2.1444571018,0.0212299153,1613.8543701,459853.40625,6560993.0,-1573.737061
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1614.0064,1.0,65000.0,12.318593025,12.250000954,0.0685922951,53.166419983,47.3920784,0.5547937155,0.5417732,0.5343134403,,,139.973526,0.4668492079,5.5915765762,56.971698761,2.182300806,0.0203019641,1614.0063477,459853.40625,6560993.0,-1573.889038
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1614.1584,1.0,65000.0,12.319101334,12.250000954,0.0691003799,53.167251587,47.540481567,0.5881829262,0.5675504208,0.5612364411,,,137.66744995,0.4272276163,5.7715964317,59.427978516,2.2059297562,0.0091154324,1614.1584473,459853.40625,6560993.0,-1574.041138
Force_2020_all_wells_train_test_blind_hidden_final/25_10-10.las,25/10-10  Balder Triassic,1614.3104,1.0,65000.0,12.319101334,12.250000954,0.0691003799,53.126213074,50.235244751,0.5864170194,0.5734859109,0.5629695058,,,137.2931366,0.4245578647,5.9185214043,55.944259644,2.2104849815,0.0011537705,1614.3104248,459853.40625,6560993.0,-1574.193115
