source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1180.424,,,17.983171463,17.5,0.1497830003,22127.183594,1.9465664625,,1.154671669,,,-2.989289045,130.41368103,,84.242652893,2.0315260887,0.0440286361,1180.4239502,489850.03125,6602695.0,-1154.38501
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1180.576,,,18.204786301,17.5,0.1497830003,22356.662109,1.9420512915,,1.1537847519,,,-3.20492506,131.28562927,,86.716094971,2.0214939117,0.0384530313,1180.5760498,489850.03125,6602695.0,-1154.537109
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1180.728,,,18.675014496,17.5,0.1497830003,22235.488281,1.942931056,,1.1318062544,,,-3.344335794,131.09228516,,88.159797668,2.0105865002,0.0264736004,1180.7280273,489850.03125,6602695.0,-1154.689087
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1180.88,,,18.531236649,17.5,0.1497830003,22080.671875,1.934053421,,1.1476867199,,,-3.381698132,130.48724365,,88.369842529,1.9979248047,0.0175193343,1180.8800049,489850.03125,6602695.0,-1154.840942
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1181.032,,,18.314441681,17.5,0.1497830003,21946.984375,1.9222958088,,1.1384989023,,,-3.310121775,130.32119751,,87.956672668,1.9833849669,0.016154917,1181.0319824,489850.03125,6602695.0,-1154.99292
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1181.184,,,18.216106415,17.5,0.1497830003,21165.664063,1.9189492464,,1.1379811764,,,-3.150651455,131.50642395,,87.653160095,1.9680849314,0.0127841523,1181.18396,489850.03125,6602695.0,-1155.144897
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1181.336,,,18.232919693,17.5,0.1497830003,16893.509766,1.903963685,,1.1416939497,,,-2.938986778,133.74201965,,87.53188324,1.9566774368,0.0106232371,1181.3360596,489850.03125,6602695.0,-1155.296875
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1181.488,,,18.824459076,17.5,0.1497830003,15122.461914,1.8803411722,,1.1177129745,,,-2.70314002,135.3404541,,87.286811829,1.9534896612,0.0119078271,1181.4880371,489850.0,6602695.0,-1155.448853
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1181.64,,,18.350402832,17.5,0.1497830003,14945.056641,1.8723500967,,1.1261179447,,,-2.450562954,135.42907715,,86.798225403,1.9620085955,0.0155716585,1181.6400146,489850.0,6602695.0,-1155.60083
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1181.792,,,17.884490967,17.5,0.1497830003,14951.900391,1.8937681913,,1.1425266266,,,-2.174011946,134.34121704,,86.382728577,1.9807620049,0.0165286195,1181.7919922,489850.0,6602695.0,-1155.752686
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1181.944,,,17.649744034,17.5,0.1497830003,14977.032227,1.9088414907,,1.1211700439,,,-1.865737796,132.90434265,,86.577430725,2.0052103996,0.0228815302,1181.9439697,489850.0,6602695.0,-1155.904663
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1182.096,,,17.842573166,17.5,0.1497830003,16100.231445,1.9263497591,,1.1256979704,,,-1.531309128,131.85661316,,87.777946472,2.0289149284,0.0290911421,1182.0959473,489850.0,6602695.0,-1156.056641
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1182.248,,,17.913440704,17.5,0.1497830003,26026.248047,1.9377909899,,1.1328641176,,,-1.205920696,131.56227112,,89.719390869,2.0452432632,0.0322101898,1182.2480469,489850.0,6602695.0,-1156.20874
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1182.4,,,17.770589828,17.5,0.1497830003,31087.740234,1.9408669472,,1.1441434622,,,-0.943686783,132.2180481,,91.298477173,2.0505151749,0.0324856304,1182.4000244,489850.0,6602695.0,-1156.360596
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1182.552,,,17.74230957,17.5,0.1497830003,31760.828125,1.9394767284,,1.1286158562,,,-0.800076842,132.97117615,,91.26966095,2.0448462963,0.0331370831,1182.552002,489850.0,6602695.0,-1156.512573
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1182.704,,,17.988721848,17.5,0.1497830003,31786.097656,1.9441295862,,1.1185500622,,,-0.805914402,132.63989258,,89.422386169,2.0308074951,0.0247305129,1182.7039795,489850.0,6602695.0,-1156.664551
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1182.856,,,18.383085251,17.5,0.1497830003,31785.40625,1.9399403334,,1.1224418879,,,-0.958738863,131.31765747,,86.994102478,2.0126442909,0.0231896006,1182.855957,489850.0,6602695.0,-1156.816406
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1183.008,,,17.952924728,17.5,0.1497830003,31292.197266,1.9400036335,,1.1344274282,,,-1.225768328,130.08877563,,85.457542419,1.9930564165,0.0287858471,1183.0080566,489850.0,6602695.0,-1156.968506
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1183.16,,,18.011667252,17.5,0.1497830003,25774.900391,1.944655776,,1.1210836172,,,-1.558706164,129.47694397,,85.297714233,1.9739847183,0.0262928978,1183.1600342,489850.0,6602695.0,-1157.120483
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1183.312,,,18.167648315,17.5,0.1497830003,17170.183594,1.9478871822,,1.1119139194,,,-1.902708292,125.81930542,,85.739715576,1.9566463232,0.0237903167,1183.3120117,489850.0,6602695.0,-1157.272461
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1183.464,,,17.974039078,17.5,0.1497830003,15210.092773,1.9286730289,,1.1115219593,,,-2.203371286,117.35621643,,85.902572632,1.9414145947,0.0314489603,1183.4639893,489849.96875,6602695.0,-1157.424316
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1183.616,,,18.293895721,17.5,0.1497830003,15058.405273,1.9036519527,,1.1213521957,,,-2.419245481,110.9210968,,85.671920776,1.9304956198,0.0297906846,1183.6159668,489849.96875,6602695.0,-1157.576294
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1183.768,,,18.634569168,17.5,0.1497830003,15059.946289,1.8943481445,,1.131526947,,,-2.535634041,109.71382141,,85.624855042,1.9252889156,0.0177005846,1183.7679443,489849.96875,6602695.0,-1157.728271
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1183.92,,,19.066638947,17.5,0.1497830003,15068.02832,1.8939479589,,1.126023531,,,-2.565392971,109.71289825,,86.094161987,1.9267408848,0.0126208998,1183.9200439,489849.96875,6602695.0,-1157.880249
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1184.072,,,18.931072235,17.5,0.1497830003,15228.767578,1.8947857618,,1.1279066801,,,-2.528984547,109.3347168,,86.523422241,1.9343502522,0.0107789552,1184.0720215,489849.96875,6602695.0,-1158.032227
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1184.224,,,19.277637482,17.5,0.1497830003,17797.103516,1.8958747387,,1.1191108227,,,-2.446476698,109.71147919,,86.181190491,1.9471601248,0.0080104414,1184.223999,489849.96875,6602695.0,-1158.184204
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1184.376,,,18.536483765,17.5,0.1497830003,19200.072266,1.8720920086,,1.1124126911,,,-2.328350782,111.28993225,,85.176277161,1.9641518593,0.007529635,1184.3759766,489849.96875,6602695.0,-1158.336182
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1184.528,,,17.983304977,17.5,0.1497830003,19303.095703,1.8428865671,,1.0960016251,,,-2.181093693,114.23278809,,84.516181946,1.9843367338,0.0085741868,1184.5279541,489849.96875,6602695.0,-1158.488037
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1184.68,,,17.921522141,17.5,0.1497830003,19219.835938,1.8292800188,,1.0880590677,,,-2.003609419,117.60923004,,84.671005249,2.0058968067,0.0052607637,1184.6800537,489849.96875,6602695.0,-1158.640137
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1184.832,,,18.07443428,17.5,0.1497830003,18958.228516,1.8554463387,,1.097452879,,,-1.784633994,119.07879639,,84.955436707,2.0261955261,0.005426825,1184.8320313,489849.96875,6602695.0,-1158.792114
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1184.984,,,17.884454727,17.5,0.1497830003,18726.679688,1.9183562994,,1.1337168217,,,-1.510098457,118.30117035,,84.455192566,2.0429496765,0.0074131703,1184.9840088,489849.96875,6602695.0,-1158.94397
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1185.136,,,17.948217392,17.5,0.1497830003,18701.806641,1.9431811571,,1.1228716373,,,-1.17145133,117.38669586,,83.491691589,2.0535912514,0.0063840263,1185.1359863,489849.96875,6602695.0,-1159.095947
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1185.288,,,17.792715073,17.5,0.1497830003,18709.355469,1.9407236576,,1.1198048592,,,-0.783302307,119.69110107,,83.241203308,2.0587849617,0.0066732536,1185.2879639,489849.9375,6602695.0,-1159.247925
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1185.44,,,17.637750626,17.5,0.1497830003,18717.636719,1.9285266399,,1.1069430113,,,-0.382011682,125.50051117,,84.31162262,2.058273077,0.0109401261,1185.4399414,489849.9375,6602695.0,-1159.399902
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1185.592,,,17.713918686,17.5,0.1497830003,18726.457031,1.9073631763,,1.1118539572,,,-0.020876916,129.81260681,,86.113349915,2.0533776283,0.0196230616,1185.592041,489849.9375,6602695.0,-1159.55188
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1185.744,,,17.763410568,17.5,0.1497830003,18734.287109,1.8821069002,,1.1076387167,,,0.2483612895,130.43112183,,87.655349731,2.0466954708,0.0278910883,1185.7440186,489849.9375,6602695.0,-1159.703857
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1185.896,,,17.926263809,17.5,0.1497830003,18742.037109,1.8924206495,,1.1178854704,,,0.3891028166,129.75976563,,88.493110657,2.0389912128,0.0239401087,1185.8959961,489849.9375,6602695.0,-1159.855835
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1186.048,,,18.301376343,17.5,0.1497830003,18719.083984,1.8695888519,,1.0935735703,,,0.3928688169,129.43109131,,88.46572876,2.030990839,0.0129635502,1186.0479736,489849.9375,6602695.0,-1160.00769
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1186.2,,,18.289245605,17.5,0.1497830003,18249.285156,1.8336423635,,1.0929274559,,,0.2824225724,129.93196106,,87.509765625,2.0214517117,0.0072691375,1186.1999512,489849.9375,6602695.0,-1160.159668
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1186.352,,,17.907125473,17.5,0.1497830003,17797.240234,1.7871431112,,1.0588897467,,,0.0958660766,131.98838806,,85.690666199,2.008462429,0.0055881855,1186.3520508,489849.9375,6602695.0,-1160.311768
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1186.504,,,17.810522079,17.5,0.1497830003,17729.044922,1.7274230719,,1.0022392273,,,-0.13485916,135.93222046,,83.437278748,1.9900503159,0.0048939125,1186.5040283,489849.9375,6602695.0,-1160.463623
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1186.656,,,17.591114044,17.5,0.1497830003,17735.519531,1.6775199175,,0.9893051386,,,-0.39144662,139.98500061,,81.210487366,1.9672656059,0.0037205012,1186.6560059,489849.9375,6602695.0,-1160.615601
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1186.808,,,17.535726547,17.5,0.1497830003,17743.308594,1.6600650549,,0.9839323163,,,-0.666154563,141.71234131,,79.14995575,1.9442198277,0.0055243149,1186.8079834,489849.9375,6602695.0,-1160.767578
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1186.96,,,17.810752869,17.5,0.1497830003,17780.228516,1.6616595984,,1.0022536516,,,-0.952034831,141.3961792,,77.468658447,1.929533124,0.0062917848,1186.9599609,489849.9375,6602695.0,-1160.919556
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1187.112,,,18.026929855,17.5,0.1497830003,21773.841797,1.6858575344,,1.021261096,,,-1.235286951,140.17269897,,76.769645691,1.9300253391,0.0071226144,1187.1120605,489849.9375,6602695.0,-1161.071533
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1187.264,,,18.098104477,17.5,0.1497830003,29978.005859,1.7223805189,,1.0582183599,,,-1.498358607,138.04550171,,77.633323669,1.9458056688,0.0086379368,1187.2640381,489849.90625,6602695.0,-1161.223511
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1187.416,,,18.271022797,17.5,0.1497830003,31382.054688,1.7791252136,,1.0898448229,,,-1.712808132,135.58946228,,79.510345459,1.9706654549,0.0101326667,1187.4160156,489849.90625,6602695.0,-1161.375488
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1187.568,,,18.173429489,17.5,0.1497830003,31260.263672,1.8562427759,,1.1048215628,,,-1.842861295,133.64924622,,80.835014343,1.9967025518,0.0124925654,1187.5679932,489849.90625,6602695.0,-1161.527344
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1187.72,,,17.96739006,17.5,0.1497830003,31223.783203,1.929623723,,1.1576167345,,,-1.859087825,132.39987183,,80.726158142,2.0152821541,0.0153950723,1187.7199707,489849.90625,6602695.0,-1161.679321
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1187.872,,,17.773029327,17.5,0.1497830003,31228.851563,1.9569114447,,1.1664233208,,,-1.766115069,131.68395996,,80.135292053,2.022601366,0.0154723348,1187.8719482,489849.90625,6602695.0,-1161.831299
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1188.024,,,18.159420013,17.5,0.1497830003,29094.367188,1.9730366468,,1.1747603416,,,-1.600699306,130.97413635,,80.939613342,2.0202372074,0.0120321214,1188.0240479,489849.90625,6602695.0,-1161.983398
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1188.176,,,17.990695953,17.5,0.1497830003,19163.238281,1.9639645815,,1.1600872278,,,-1.413251877,130.08322144,,83.482460022,2.0110514164,0.0135391196,1188.1760254,489849.90625,6602695.0,-1162.135254
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1188.328,,,17.854492188,17.5,0.1497830003,17268.056641,1.9478307962,,1.12591362,,,-1.237152338,129.43251038,,86.144622803,1.9980262518,0.0136805177,1188.3280029,489849.90625,6602695.0,-1162.287231
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1188.48,,,17.898164749,17.5,0.1497830003,17205.818359,1.9593394995,,1.1391735077,,,-1.072265744,129.02804565,,87.082496643,1.9841240644,0.0104294643,1188.4799805,489849.90625,6602695.0,-1162.439209
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1188.632,,,18.078887939,17.5,0.1497830003,17213.511719,1.956967473,,1.1520371437,,,-0.887928903,128.83633423,,86.123023987,1.970897913,0.008202252,1188.631958,489849.90625,6602695.0,-1162.591064
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1188.784,,,17.999202728,17.5,0.1497830003,17221.632813,1.9325267076,,1.1336903572,,,-0.64557451,129.24414063,,84.826728821,1.9593514204,0.0110132778,1188.7840576,489849.90625,6602695.0,-1162.743164
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1188.936,,,18.183858871,17.5,0.1497830003,16908.8125,1.942486167,,1.1605267525,,,-0.32793951,130.1335144,,84.711677551,1.9490603209,0.0125134364,1188.9360352,489849.90625,6602695.0,-1162.895142
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1189.088,,,19.113992691,17.5,0.1497830003,15653.505859,1.9090729952,,1.134809494,,,0.0352835134,131.20169067,,86.079597473,1.9419389963,0.0123026278,1189.0880127,489849.875,6602695.0,-1163.047119
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1189.24,,,18.758497238,17.5,0.1497830003,15057.754883,1.8499151468,,1.1132208109,,,0.364138484,132.44226074,,87.895271301,1.9358541965,0.0116294213,1189.2399902,489849.875,6602695.0,-1163.198975
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1189.392,,,18.196817398,17.5,0.1497830003,14955.448242,1.8165413141,,1.0969138145,,,0.5605228543,133.55099487,,88.913421631,1.9305820465,0.009181316,1189.3919678,489849.875,6602695.0,-1163.350952
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1189.544,,,18.313652039,17.5,0.1497830003,14955.367188,1.7797212601,,1.0874460936,,,0.5538862348,134.27975464,,88.502548218,1.9262853861,0.005327493,1189.5439453,489849.875,6602695.0,-1163.50293
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1189.696,,,17.90571022,17.5,0.1497830003,14964.060547,1.7534809113,,1.0780699253,,,0.3366547525,134.78865051,,87.019615173,1.9258311987,0.0027942988,1189.6960449,489849.875,6602695.0,-1163.654907
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1189.848,,,17.772199631,17.5,0.1497830003,14971.881836,1.7572067976,,1.0795582533,,,-0.037406001,135.16723633,,85.372322083,1.932369709,0.0070268833,1189.8480225,489849.875,6602695.0,-1163.806885
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1190.0,,,17.753839493,17.5,0.1557743102,15757.901367,1.800393939,,1.097094059,,,-0.48689425,135.1151886,,84.434967041,1.9460767508,0.0124983117,1190.0,489849.875,6602695.0,-1163.958862
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1190.152,,,17.938425064,17.5,0.1557743102,17032.863281,1.8018797636,,1.0891242027,,,-0.929312825,134.24253845,,84.584716797,1.9639296532,0.0204012841,1190.1519775,489849.875,6602695.0,-1164.11084
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1190.304,,,17.84201622,17.5,0.1557743102,17361.607422,1.8210268021,,1.0979692936,,,-1.299346566,132.78309631,,85.292053223,1.9813807011,0.0304651633,1190.3039551,489849.875,6602695.0,-1164.262695
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1190.456,,,17.777605057,17.5,0.1557743102,17327.652344,1.8380262852,,1.1101442575,,,-1.559690595,131.9833374,,85.70135498,1.9920736551,0.0410833657,1190.4560547,489849.875,6602695.0,-1164.414795
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1190.608,,,18.205051422,17.5,0.1557743102,17321.767578,1.8409266472,,1.1122200489,,,-1.707732677,132.59983826,,85.383659363,1.9947234392,0.038436126,1190.6080322,489849.875,6602695.0,-1164.566772
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1190.76,,,18.326374054,17.5,0.1557743102,17216.335938,1.8226646185,,1.0987272263,,,-1.764934063,133.28987122,,84.794311523,1.9907925129,0.0245243646,1190.7600098,489849.875,6602695.0,-1164.718628
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1190.912,,,18.263837814,17.5,0.1557743102,17122.869141,1.7929880619,,1.0852528811,,,-1.759775281,133.0395813,,84.534759521,1.9857144356,0.0219740998,1190.9119873,489849.875,6602695.0,-1164.870605
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1191.064,,,18.48777771,17.5,0.1557743102,16882.923828,1.783945322,,1.0869928598,,,-1.716405392,132.68434143,,84.671424866,1.9827860594,0.0271208938,1191.0639648,489849.84375,6602695.0,-1165.022583
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1191.216,,,18.9282341,17.5,0.1557743102,15580.523438,1.8018648624,,1.0998065472,,,-1.649409413,132.43447876,,84.907714844,1.9848495722,0.0287302285,1191.2159424,489849.84375,6602695.0,-1165.174561
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1191.368,,,18.307884216,17.5,0.1557743102,14777.664063,1.8296900988,,1.1120163202,,,-1.563143373,131.80307007,,85.245788574,1.990011692,0.0222114008,1191.368042,489849.84375,6602695.0,-1165.326538
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1191.52,,,17.937242508,17.5,0.1557743102,14650.248047,1.8372932673,,1.1238468885,,,-1.450202346,131.17129517,,85.866485596,1.9959135056,0.0167157315,1191.5200195,489849.84375,6602695.0,-1165.478516
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1191.672,,,18.2200737,17.5,0.1557743102,14651.735352,1.827904582,,1.1378400326,,,-1.290169597,131.26950073,,86.300247192,2.0018978119,0.0095459074,1191.6719971,489849.84375,6602695.0,-1165.630493
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1191.824,,,18.291463852,17.5,0.1557743102,14659.995117,1.8170764446,,1.1100178957,,,-1.065429091,132.10089111,,85.877326965,2.0071938038,0.006018565,1191.8239746,489849.84375,6602695.0,-1165.782349
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1191.976,,,18.144851685,17.5,0.1557743102,15084.716797,1.8078876734,,1.0977237225,,,-0.777439475,132.84840393,,84.701774597,2.0135879517,0.0080176573,1191.9759521,489849.84375,6602695.0,-1165.934326
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1192.128,,,18.085956573,17.5,0.1557743102,19838.173828,1.7925336361,,1.0960716009,,,-0.451632887,133.06303406,,83.969558716,2.0204901695,0.0119848708,1192.1280518,489849.84375,6602695.0,-1166.086426
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1192.28,,,17.802070618,17.5,0.1557743102,21427.759766,1.752604723,,1.0809918642,,,-0.126702562,132.95201111,,84.623184204,2.0267920494,0.013312771,1192.2800293,489849.84375,6602695.0,-1166.238281
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1192.432,,,17.688144684,17.5,0.1557743102,21610.404297,1.7482972145,,1.0863828659,,,0.1619005352,133.07778931,,86.126113892,2.0314633846,0.0185157452,1192.4320068,489849.84375,6602695.0,-1166.390259
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1192.584,,,17.757255554,17.5,0.1557743102,21625.103516,1.7501715422,,1.0679423809,,,0.3882561922,134.21391296,,87.099205017,2.0341804028,0.0228444096,1192.5839844,489849.84375,6602695.0,-1166.542236
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1192.736,,,17.981409073,17.5,0.1557743102,21633.460938,1.7576568127,,1.06604743,,,0.5370121002,135.87361145,,86.749725342,2.0342364311,0.0230329782,1192.7359619,489849.84375,6602695.0,-1166.694214
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1192.888,,,17.929584503,17.5,0.1557743102,21641.59375,1.7902969122,,1.1083642244,,,0.5973228216,136.65049744,,85.692375183,2.0326938629,0.0185941197,1192.8879395,489849.84375,6602695.0,-1166.846191
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1193.04,,,17.883068085,17.5,0.1557743102,21650.144531,1.8273799419,,1.1209764481,,,0.5576215386,135.87185669,,85.032234192,2.0294048786,0.0145103773,1193.0400391,489849.8125,6602695.0,-1166.998169
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1193.192,,,17.896108627,17.5,0.1557743102,19662.960938,1.8782594204,,1.1544655561,,,0.4078599811,134.22801208,,85.308952332,2.0255038738,0.0105266124,1193.1920166,489849.8125,6602695.0,-1167.150146
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1193.344,,,17.790006638,17.5,0.1557743102,15937.34082,1.8920344114,,1.1386789083,,,0.1445891559,133.48268127,,86.290626526,2.0241816044,0.0085489713,1193.3439941,489849.8125,6602695.0,-1167.302002
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1193.496,,,17.658454895,17.5,0.1557743102,14863.478516,1.8676156998,,1.1165241003,,,-0.219609305,134.26895142,,87.400550842,2.0273284912,0.0097354287,1193.4959717,489849.8125,6602695.0,-1167.453979
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1193.648,,,17.739515305,17.5,0.1557743102,14762.886719,1.8380738497,,1.1191107035,,,-0.641103685,135.44044495,,88.01638031,2.036062479,0.0131503996,1193.6479492,489849.8125,6602695.0,-1167.605957
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1193.8,,,17.75769043,17.5,0.1557743102,14828.673828,1.8460749388,,1.1283352375,,,-1.047134042,135.39259338,,87.593437195,2.0480685234,0.0215157624,1193.8000488,489849.8125,6602695.0,-1167.758057
Force_2020_all_wells_train_test_blind_hidden_final/25_6-2.las,25/6-2  Delta-Beta,1193.952,,,17.844684601,17.5,0.1557743102,14979.674805,1.8694498539,,1.1289174557,,,-1.363202214,133.68876648,,86.332649231,2.0576441288,0.0301072933,1193.9520264,489849.8125,6602695.0,-1167.909912
