source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2572.4090232,1.0,65000.0,9.9180517197,8.375,1.5450106859,1.7744107246,2.0001108646,1.6328661442,61.768352509,100.75165558,0.2789207399,3.2006018162,62.997756958,2.4877221584,-0.024215072,,2572.4089355,469566.90625,6803819.5,-2535.46167
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2572.5610232,1.0,65000.0,9.9832525253,8.375,1.57426548,1.5142319202,2.0292227268,1.7030142546,63.050281525,101.18781281,0.2698965669,3.289989233,62.40801239,2.528778553,-0.026996249,,2572.5610352,469566.90625,6803819.5,-2535.610596
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2572.7130232,1.0,65000.0,10.031970978,8.375,1.617099762,1.8624849319,1.9786183834,1.8133815527,64.029670715,101.62397766,0.274194926,3.2200243473,63.528678894,2.5218551159,-0.025796264,,2572.7131348,469566.875,6803819.5,-2535.759277
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2572.8650232,1.0,65000.0,9.9999952316,8.375,1.6667714119,1.7709259987,1.9405748844,1.737164259,63.468029022,102.37155914,0.2880222499,3.3789787292,69.783660889,2.4704539776,-0.021512832,,2572.8649902,469566.875,6803819.5,-2535.907959
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2573.0170232,1.0,65000.0,9.9922399521,8.375,1.7164589167,1.708427906,1.9598658085,1.7779490948,63.63143158,103.2440033,0.2942336202,3.4296786785,72.854026794,2.4345884323,-0.014835143,,2573.0170898,469566.875,6803819.5,-2536.056641
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2573.1690232,1.0,65000.0,9.9921998978,8.375,1.7622821331,1.8377082348,2.0692958832,1.9536874294,63.982738495,102.50683594,0.2898100317,3.2710282803,69.406867981,2.4276509285,-0.014006002,,2573.1689453,469566.84375,6803819.5,-2536.205322
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2573.3210232,1.0,65000.0,9.9921998978,8.375,1.8003069162,2.0519068241,2.1821336746,2.0983538628,64.678398132,101.63632202,0.2748446763,3.3094830513,64.038772583,2.4245302677,-0.015386338,,2573.3210449,469566.84375,6803819.5,-2536.354004
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2573.4730232,1.0,65000.0,9.9921998978,8.375,1.8488572836,2.1354517937,2.2836537361,2.1417379379,65.407737732,101.13260651,0.262167871,3.2211704254,64.676559448,2.4178910255,-0.017274169,,2573.4731445,469566.84375,6803819.5,-2536.50293
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2573.6250232,1.0,65000.0,9.9921998978,8.375,1.8985296488,2.1463289261,2.3273501396,2.1266360283,65.452934265,101.24781799,0.2624249756,3.2984435558,65.79283905,2.4114031792,-0.018480953,,2573.625,469566.8125,6803819.5,-2536.651367
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2573.7770232,1.0,65000.0,9.9921998978,8.375,1.9291021824,2.1101322174,2.3357460499,2.0866258144,65.953285217,101.61759949,0.2690106034,3.1039166451,64.648429871,2.4080598354,-0.020954676,,2573.7770996,469566.8125,6803819.5,-2536.800293
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2573.9290232,1.0,65000.0,9.9921998978,8.375,1.94493258,2.0674128532,2.347422123,2.0882771015,65.55002594,102.23527527,0.2649638057,3.2666707039,63.312850952,2.4156410694,-0.020412233,,2573.9289551,469566.8125,6803819.5,-2536.948975
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2574.0810232,1.0,65000.0,9.9921998978,8.375,1.9662442207,2.1082885265,2.3495509624,2.1244745255,64.405586243,101.88469696,0.2659111917,3.1823394299,67.51272583,2.416580677,-0.019619366,,2574.0810547,469566.8125,6803819.5,-2537.097656
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2574.2330232,1.0,65000.0,9.9921998978,8.375,1.9857519865,2.1378765106,2.343865633,2.1528439522,63.617168427,101.81425476,0.2710725665,3.3163371086,72.362991333,2.4151399136,-0.017263604,,2574.2329102,469566.78125,6803819.5,-2537.246338
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2574.3850232,1.0,65000.0,9.9921998978,8.375,2.0053048134,2.1651711464,2.3285737038,2.1201267242,63.578704834,101.75189209,0.284062922,3.3586988449,71.954574585,2.4066500664,-0.018851111,,2574.3850098,469566.78125,6803819.5,-2537.39502
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2574.5370232,1.0,65000.0,9.9921998978,8.375,2.0398550034,2.0791289806,2.3356456757,2.0643286705,64.909332275,101.99184418,0.2886914909,4.4723467827,72.663040161,2.4053339958,-0.020256581,,2574.5371094,469566.78125,6803819.5,-2537.543701
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2574.6890232,1.0,65000.0,9.9921998978,8.375,2.0786762238,2.0535559654,2.351028204,1.9625707865,64.951553345,100.55461884,0.2925727069,4.5486903191,69.736526489,2.4032697678,-0.022233458,,2574.6889648,469566.75,6803820.0,-2537.692383
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2574.8410232,1.0,65000.0,9.9907550812,8.375,2.1082651615,1.880921483,2.3985097408,2.0052657127,64.445465088,99.418579102,0.2862417698,4.1560163498,70.225791931,2.4104220867,-0.023455516,,2574.8410645,469566.75,6803820.0,-2537.841064
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2574.9930232,1.0,65000.0,9.9869537354,8.375,2.1112220287,2.1241099834,2.4734766483,1.8700653315,64.896949768,98.415992737,0.2754040658,3.4290976524,66.174201965,2.4420161247,-0.021098465,,2574.9929199,469566.75,6803820.0,-2537.989746
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2575.1450232,1.0,65000.0,9.9951372147,8.375,2.1244075298,1.6283897161,2.5793554783,1.7128096819,65.115402222,98.434745789,0.2594554424,3.3904561996,67.315536499,2.482688427,-0.022437537,,2575.1450195,469566.71875,6803820.0,-2538.138672
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2575.2970232,1.0,65000.0,10.022844315,8.375,2.1361496449,1.8121041059,2.5709443092,1.7290222645,66.259590149,98.497055054,0.2592648566,3.4758689404,68.089729309,2.5018010139,-0.022117559,,2575.2971191,469566.71875,6803820.0,-2538.287109
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2575.4490232,1.0,65000.0,10.069239616,8.375,2.151529789,1.6431045532,2.503469944,1.6192307472,67.874290466,102.18373108,0.2685378194,3.4036719799,69.194465637,2.4676499367,-0.027813911,,2575.4489746,469566.71875,6803820.0,-2538.436035
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2575.6010232,1.0,65000.0,10.084228516,8.375,2.1634907722,1.6050640345,2.4240343571,1.7336553335,67.799575806,103.08629608,0.273506701,3.2957348824,67.76815033,2.4303705692,-0.026485024,,2575.6010742,469566.6875,6803820.0,-2538.584717
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2575.7530232,1.0,65000.0,10.085846901,8.375,2.1585178375,1.8547911644,2.3995583057,1.7936403751,68.288787842,102.77049255,0.2679105699,3.1668224335,66.682243347,2.40812397,-0.024409769,,2575.7529297,469566.6875,6803820.0,-2538.733398
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2575.9050232,1.0,65000.0,10.079281807,8.375,2.1287984848,1.7228456736,2.4039599895,1.7401324511,68.808082581,102.39662933,0.2587782145,3.2541327477,63.886219025,2.4028398991,-0.019005353,,2575.9050293,469566.6875,6803820.0,-2538.88208
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2576.0570232,1.0,65000.0,10.04443264,8.375,2.1159079075,1.7643786669,2.4135119915,1.7810052633,67.861953735,101.78748322,0.261456728,3.1847248077,64.041877747,2.4036359787,-0.012861416,,2576.0571289,469566.6875,6803820.0,-2539.030762
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2576.2090232,1.0,65000.0,10.001907349,8.375,2.1024465561,1.7932006121,2.4323861599,1.8749352694,67.717498779,101.63278198,0.2675726712,3.2364566326,65.058860779,2.4104635715,-0.008554699,,2576.2089844,469566.65625,6803820.0,-2539.179443
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2576.3610232,1.0,65000.0,9.9926462173,8.375,2.1033773422,1.9511282444,2.4391195774,1.9287105799,67.913002014,102.09275055,0.2727435529,3.2119562626,70.679519653,2.4194276333,-0.010361622,,2576.361084,469566.65625,6803820.0,-2539.328369
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2576.5130232,1.0,65000.0,9.9896755219,8.375,2.1090061665,1.8962930441,2.4521920681,1.903832674,67.350715637,101.54172516,0.27866593,3.2940926552,73.512260437,2.4259829521,-0.012556658,,2576.5129395,469566.65625,6803820.0,-2539.476807
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2576.6650232,1.0,65000.0,9.9793338776,8.375,2.1147911549,1.9152092934,2.4440836906,2.0380597115,67.078285217,101.73236847,0.2827374935,3.244304657,76.417892456,2.4257471561,-0.014751694,,2576.6650391,469566.625,6803820.0,-2539.625732
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2576.8170232,1.0,65000.0,9.9767417908,8.375,2.1115841866,2.1550860405,2.4433999062,2.3047933578,67.885192871,102.21356201,0.2848072052,3.351334095,71.351966858,2.4219846725,-0.013878272,,2576.8171387,469566.625,6803820.0,-2539.774414
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2576.9690232,1.0,65000.0,9.9765996933,8.375,2.1131498814,2.4321162701,2.4595851898,2.3822000027,66.647071838,101.67195892,0.2846307755,3.3878335953,67.700454712,2.4107675552,-0.01824707,,2576.9689941,469566.625,6803820.0,-2539.923096
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2577.1210232,1.0,65000.0,9.971701622,8.375,2.1114547253,2.3125860691,2.4447541237,2.3426411152,65.026664734,101.50967407,0.2808591723,3.5559096336,64.323677063,2.4013972282,-0.02248171,,2577.1210938,469566.59375,6803820.0,-2540.071777
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2577.2730232,1.0,65000.0,9.9535980225,8.375,2.1112999916,2.3833158016,2.4236440659,2.4715738297,66.017074585,101.95944214,0.2770991921,3.330486536,64.694236755,2.4023594856,-0.022984393,,2577.2729492,469566.59375,6803820.5,-2540.220459
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2577.4250232,1.0,65000.0,9.9595375061,8.375,2.1077256203,2.5517203808,2.4093439579,2.7414772511,66.209564209,101.88544464,0.2644772828,3.2642407417,66.640281677,2.4051628113,-0.021071713,,2577.4250488,469566.59375,6803820.5,-2540.369141
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2577.5770232,1.0,65000.0,9.9706411362,8.375,2.1056628227,2.9163718224,2.3921093941,3.2175557613,65.130706787,101.76071167,0.2663655877,3.3240237236,66.526802063,2.4031102657,-0.019800987,,2577.5769043,469566.59375,6803820.5,-2540.518066
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2577.7290232,1.0,65000.0,9.9875879288,8.375,2.1090567112,3.487180233,2.3853104115,2.7876935005,64.526504517,101.52200317,0.2711604834,3.540364027,65.474014282,2.3958654404,-0.022349406,,2577.7290039,469566.5625,6803820.5,-2540.666504
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2577.8810232,1.0,65000.0,9.9919252396,8.375,2.1023154259,2.0294585228,2.4006946087,1.9323245287,64.165542603,101.04586029,0.2770701647,3.4873082638,64.750564575,2.3923749924,-0.022600001,,2577.8811035,469566.5625,6803820.5,-2540.81543
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2578.0330232,1.0,65000.0,9.9921998978,8.375,2.0927224159,1.9884220362,2.434186697,2.0429635048,64.878089905,101.67939758,0.2734532654,3.2893099785,66.612472534,2.3959121704,-0.022236951,,2578.032959,469566.5625,6803820.5,-2540.964111
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2578.1850232,1.0,65000.0,9.9921998978,8.375,2.0899927616,2.0864758492,2.4745481014,2.0528769493,66.169425964,101.1852417,0.2719726861,3.1707677841,69.975151062,2.398925066,-0.021385305,,2578.1850586,469566.53125,6803820.5,-2541.112793
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2578.3370232,1.0,65000.0,9.9921998978,8.375,2.0845723152,2.008538723,2.4732723236,2.0916986465,65.67225647,100.7869873,0.2731562555,3.1239411831,70.143493652,2.3957688808,-0.021480592,,2578.3369141,469566.53125,6803820.5,-2541.261475
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2578.4890232,1.0,65000.0,9.9821119308,8.375,2.0927212238,2.1878113747,2.4655969143,2.2063651085,65.419532776,100.86238861,0.2729365528,3.0028090477,70.855522156,2.3899059296,-0.021500001,,2578.4890137,469566.53125,6803820.5,-2541.410156
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2578.6410232,1.0,65000.0,9.9331130981,8.375,2.1007735729,2.2037169933,2.4543237686,2.2126119137,65.897232056,101.09885406,0.2668296099,2.855663538,69.818237305,2.3949604034,-0.019433573,,2578.6411133,469566.5,6803820.5,-2541.558838
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2578.7930232,1.0,65000.0,9.9043464661,8.375,2.1172273159,2.2222993374,2.4322040081,2.2449939251,67.124633789,100.90175629,0.2614069283,2.9205400944,69.631690979,2.4060685635,-0.016336778,,2578.7929688,469566.5,6803820.5,-2541.707764
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2578.9450232,1.0,65000.0,9.8987445831,8.375,2.1435060501,2.2663753033,2.3983464241,2.3292798996,67.566665649,100.54096985,0.2592244148,3.1878218651,68.678596497,2.4121184349,-0.017070798,,2578.9450684,469566.5,6803820.5,-2541.856201
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2579.0970232,1.0,65000.0,9.8984003067,8.375,2.1690671444,2.3911771774,2.4066720009,2.4077141285,65.886032104,100.72211456,0.2739381194,3.3798959255,70.339447021,2.4101188183,-0.021294346,,2579.0969238,469566.5,6803820.5,-2542.005127
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2579.2490232,1.0,65000.0,9.8984003067,8.375,2.1735811234,2.4097392559,2.4876549244,2.3635356426,66.335983276,99.533409119,0.2820593417,3.3822338581,72.110900879,2.407491684,-0.025795186,,2579.2490234,469566.46875,6803820.5,-2542.153809
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2579.4010232,1.0,65000.0,9.8984003067,8.375,2.1755647659,2.3136701584,2.615265131,2.3412823677,67.053253174,98.492645264,0.2914406955,3.1858491898,69.720573425,2.4166605473,-0.024089636,,2579.401123,469566.46875,6803820.5,-2542.30249
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2579.5530232,1.0,65000.0,9.9097738266,8.375,2.1843369007,2.3850257397,2.7151255608,2.4355826378,65.422393799,97.824935913,0.2860852182,3.1070959568,66.624687195,2.4274222851,-0.022212934,,2579.5529785,469566.46875,6803820.5,-2542.451172
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2579.7050232,1.0,65000.0,9.9662647247,8.375,2.1958584785,2.4787540436,2.678581953,2.4436120987,65.324485779,97.859733582,0.2847672105,3.0036435127,62.875827789,2.430986166,-0.02182411,,2579.7050781,469566.4375,6803821.0,-2542.599854
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2579.8570232,1.0,65000.0,9.9809932709,8.375,2.2195043564,2.3929030895,2.5814216137,2.3000259399,66.257392883,98.639915466,0.2778883278,2.8849816322,62.215026855,2.4229664803,-0.024519291,,2579.8569336,469566.4375,6803821.0,-2542.748535
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2580.0090232,1.0,65000.0,9.9398078918,8.375,2.2311556339,2.2137944698,2.5343153477,2.3092980385,64.747161865,99.294837952,0.2682899833,2.9050061703,64.966133118,2.4110553265,-0.025860889,,2580.0090332,469566.4375,6803821.0,-2542.897217
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2580.1610232,1.0,65000.0,9.896853447,8.375,2.2222270966,2.4425165653,2.5191271305,2.4377205372,64.563613892,100.02709961,0.2642875016,3.4403538704,66.787895203,2.3973047733,-0.027480828,,2580.1611328,469566.40625,6803821.0,-2543.045898
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2580.3130232,1.0,65000.0,9.838054657,8.375,2.2173178196,2.3907432556,2.5074534416,2.4095826149,66.241645813,99.962394714,0.2630748153,3.5981714725,70.360466003,2.3897657394,-0.029437637,,2580.3129883,469566.40625,6803821.0,-2543.19458
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2580.4650232,1.0,65000.0,9.815788269,8.375,2.2150700092,2.4461967945,2.4855732918,2.4096121788,65.613731384,99.77532959,0.2701398134,3.4546785355,70.604698181,2.3978254795,-0.025107218,,2580.4650879,469566.40625,6803821.0,-2543.343262
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2580.6170232,1.0,65000.0,9.8126506805,8.375,2.1845674515,2.3560528755,2.4908409119,2.3303334713,64.155303955,98.99634552,0.27434811,3.0421023369,67.655532837,2.4320774078,-0.01887729,,2580.6169434,469566.40625,6803821.0,-2543.491943
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2580.7690232,1.0,65000.0,9.8162002563,8.375,2.152818203,2.3197031021,2.6011874676,2.2034564018,63.743263245,97.479377747,0.2828228176,3.0230996609,63.671562195,2.4781713486,-0.015246569,,2580.769043,469566.375,6803821.0,-2543.640869
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2580.9210232,1.0,65000.0,9.8353366852,8.375,2.1350374222,2.0755274296,2.7078425884,2.4294366837,63.26292038,97.142929077,0.2822049558,3.0299999714,62.906364441,2.5042808056,-0.016001467,,2580.9211426,469566.375,6803821.0,-2543.789551
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2581.0730232,1.0,65000.0,9.8257322311,8.375,2.1144318581,2.8827824593,2.6075360775,2.8767352104,62.785900116,97.445373535,0.2756077945,2.9444584846,65.224411011,2.4859304428,-0.019366957,,2581.072998,469566.375,6803821.0,-2543.938232
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2581.2250232,1.0,65000.0,9.7631597519,8.375,2.0863740444,2.703348875,2.478243351,2.5130646229,63.052829742,98.988739014,0.2666272223,2.9215018749,67.113746643,2.4468722343,-0.017936541,,2581.2250977,469566.34375,6803821.0,-2544.086914
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2581.3770232,1.0,65000.0,9.7323131561,8.375,2.0555357933,2.3581912518,2.377825737,2.2871160507,64.799530029,100.94643402,0.2680228651,2.928488493,67.534042358,2.415043354,-0.019725148,,2581.3769531,469566.34375,6803821.0,-2544.235596
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2581.5290232,1.0,65000.0,9.7269201279,8.375,1.9913290739,2.2637097836,2.3269238472,2.2815425396,64.971115112,101.56723785,0.2758046985,3.1082558632,67.29813385,2.4057536125,-0.018235361,,2581.5290527,469566.34375,6803821.0,-2544.384277
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2581.6810232,1.0,65000.0,9.7265996933,8.375,1.9186564684,2.3119218349,2.2972669601,2.3185460567,64.214851379,101.94139099,0.2857865393,3.2917919159,69.992034912,2.4079430103,-0.017139224,,2581.6809082,469566.3125,6803821.0,-2544.533203
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2581.8330232,1.0,65000.0,9.7265996933,8.375,1.8489810228,2.3140668869,2.2667047977,2.3858685493,64.635864258,101.7899704,0.2811765969,3.3621127605,68.609771729,2.4180264473,-0.011857397,,2581.8330078,469566.3125,6803821.0,-2544.681641
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2581.9850232,1.0,65000.0,9.7340717316,8.375,1.786388278,2.4728143215,2.2240922451,2.4440777302,64.551780701,102.37819672,0.2763873339,3.2695896626,71.809753418,2.4213111401,-0.009892663,,2581.9851074,469566.3125,6803821.0,-2544.830566
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2582.1370232,1.0,65000.0,9.7732458115,8.375,1.7233564854,2.3717505932,2.1433744431,2.315135479,63.801456451,102.86546326,0.2744767666,3.2332863808,70.985961914,2.4198424816,-0.010788015,,2582.1369629,469566.28125,6803821.0,-2544.979248
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2582.2890232,1.0,65000.0,9.8273420334,8.375,1.6787439585,2.2773878574,2.0508408546,2.227432251,63.795131683,103.30197144,0.2733574212,3.2132863998,69.437889099,2.4167454243,-0.011083468,,2582.2890625,469566.28125,6803821.5,-2545.12793
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2582.4410232,1.0,65000.0,9.9303293228,8.375,1.635402441,2.1826586723,1.9549883604,2.2223742008,64.633811951,104.10079956,0.27563712,3.2681152821,69.343032837,2.4152009487,-0.010350821,,2582.440918,469566.28125,6803821.5,-2545.276611
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2582.5930232,1.0,65000.0,10.033741951,8.375,1.5963928699,2.2920286655,1.8973174095,2.2693414688,62.985900879,104.45674133,0.2831909955,3.2717089653,69.168258667,2.4167404175,-0.009039628,,2582.5930176,469566.28125,6803821.5,-2545.425293
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2582.7450232,1.0,65000.0,10.077394485,8.375,1.5689350367,2.2087967396,1.8717935085,2.169513464,62.041469574,104.19073486,0.2932371497,3.3935523033,74.846382141,2.4172651768,-0.011857333,,2582.7451172,469566.25,6803821.5,-2545.573975
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2582.8970232,1.0,65000.0,10.096084595,8.375,1.554795146,2.1485719681,1.8665550947,2.1628119946,62.455322266,104.22779846,0.2960138619,3.4529008865,74.623214722,2.42100811,-0.01332405,,2582.8969727,469566.25,6803821.5,-2545.7229
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2583.0490232,1.0,65000.0,10.142208099,8.375,1.5471227169,2.1903035641,1.8717772961,2.2046024799,62.232151031,104.14755249,0.2825826705,3.3201713562,76.978118896,2.4243476391,-0.013171283,,2583.0490723,469566.25,6803821.5,-2545.871338
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2583.2010232,1.0,65000.0,10.172169685,8.375,1.5458999872,2.2091212273,1.8841878176,2.1429803371,61.054000854,104.02293396,0.2740905583,3.2899999619,74.142883301,2.4232609272,-0.012526325,,2583.2009277,469566.21875,6803821.5,-2546.020264
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2583.3530232,1.0,65000.0,10.179148674,8.375,1.5490748882,2.0567142963,1.8906890154,1.987560153,60.645721436,104.10176086,0.2664058805,3.4123914242,71.645088196,2.4182491302,-0.013134375,,2583.3530273,469566.21875,6803821.5,-2546.168945
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2583.5050232,1.0,65000.0,10.179700851,8.375,1.5584864616,1.9446207285,1.8971203566,1.9831142426,61.388744354,103.82056427,0.2678920627,3.3751511574,69.321929932,2.4128890038,-0.014926843,,2583.505127,469566.21875,6803821.5,-2546.317627
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2583.6570232,1.0,65000.0,10.179700851,8.375,1.5739387274,2.0556013584,1.9039859772,2.1174664497,61.494262695,103.24402618,0.2752933204,3.3438127041,71.910858154,2.4132790565,-0.015948933,,2583.6569824,469566.1875,6803821.5,-2546.466309
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2583.8090232,1.0,65000.0,10.163926125,8.375,1.588948369,2.1583607197,1.9178738594,2.2822954655,60.676074982,102.62124634,0.2841472924,3.1619400978,74.841537476,2.4178872108,-0.019820981,,2583.809082,469566.1875,6803821.5,-2546.61499
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2583.9610232,1.0,65000.0,10.104548454,8.375,1.606744051,2.4221367836,1.9240335226,2.409181118,61.994457245,102.7008667,0.2890836596,3.1682443619,73.065086365,2.4348461628,-0.018767133,,2583.9609375,469566.1875,6803821.5,-2546.763672
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2584.1130232,1.0,65000.0,10.054171562,8.375,1.622097373,2.3134288788,1.9318504333,2.2203381062,63.936092377,102.54970551,0.2866990864,3.0595824718,71.097915649,2.4525079727,-0.013162123,,2584.1130371,469566.1875,6803821.5,-2546.912598
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2584.2650232,1.0,65000.0,10.008915901,8.375,1.634347558,2.1528582573,1.9491791725,2.189104557,63.169128418,103.29893494,0.2857342362,3.0938029289,70.050933838,2.4557397366,-0.007016725,,2584.2651367,469566.15625,6803821.5,-2547.061035
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2584.4170232,1.0,65000.0,9.9937534332,8.375,1.6468015909,2.2784216404,1.9888136387,2.3021731377,62.735122681,103.20172882,0.2878795266,3.0940759182,72.808052063,2.4374194145,-0.010749339,,2584.4169922,469566.15625,6803821.5,-2547.209961
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2584.5690232,1.0,65000.0,9.9921998978,8.375,1.6641464233,2.2812168598,2.0181376934,2.237885952,63.896141052,102.82769775,0.2839397788,3.3049752712,71.332695007,2.4191303253,-0.017801678,,2584.5690918,469566.15625,6803821.5,-2547.358643
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2584.7210232,1.0,65000.0,9.9921998978,8.375,1.6849970818,2.1927599907,2.0280642509,2.1447570324,65.301612854,102.99704742,0.2818720341,3.3520898819,70.157081604,2.4127480984,-0.020963548,,2584.7209473,469566.125,6803821.5,-2547.507324
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2584.8730232,1.0,65000.0,9.9921998978,8.375,1.7140951157,2.1071798801,2.0354487896,2.1183321476,63.071914673,103.30884552,0.2819008827,3.4921326637,68.86681366,2.412473917,-0.019978166,,2584.8730469,469566.125,6803822.0,-2547.656006
Force_2020_all_wells_train_test_blind_hidden_final/34_8-1.las,34/8-1,2585.0250232,1.0,65000.0,9.9921998978,8.375,1.7475829124,2.1574003696,2.044803381,2.1867618561,63.537231445,103.17849731,0.2925097942,3.5143105984,70.675010681,2.4060623646,-0.022278018,,2585.0249023,469566.125,6803822.0,-2547.804688
