source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3860.0095862,,,,,,,,,48.210269928,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3860.1615862,,,,,,,,,47.461357117,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3860.3135862,,,,,,,,,45.821090698,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3860.4655862,,,,,,,,,44.904941559,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3860.6175862,,,,,,,,,44.368034363,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3860.7695862,,,,,,,,,42.798999786,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3860.9215862,,,,,,,,,41.209934235,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3861.0735862,,,,,,,,,38.969234467,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3861.2255862,,,,,,,,,37.643230438,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3861.3775862,,,,,,,,,38.354400635,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3861.5295862,,,,,,,,,40.088935852,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3861.6815862,,,,,,,,,42.241264343,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3861.8335862,,,,,,,,,42.303451538,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3861.9855862,,,,,,,,,42.099315643,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3862.1375862,,,,,,,,,41.768386841,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3862.2895862,,,,,,,,,42.194782257,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3862.4415862,,,,,,,,,44.206733704,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3862.5935862,,,,,,,,,46.157203674,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3862.7455862,,,,,,,,,45.638786316,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3862.8975862,,,,,,,,,42.63186264,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3863.0495862,,,,,,,,,40.478881836,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3863.2015862,,,,,,,,,40.972045898,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3863.3535862,,,,,,,,,43.579677582,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3863.5055862,,,,,,,,,44.953449249,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3863.6575862,,,,,,,,,46.613109589,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3863.8095862,,,,,,,,,47.782333374,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3863.9615862,,,,,,,,,49.759220123,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3864.1135862,,,,,,,,,49.532928467,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3864.2655862,,,,,,,,,47.069160461,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3864.4175862,,,,,,,,,44.70803833,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3864.5695862,,,,,,,,,44.405422211,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3864.7215862,,,,,,,,,45.509464264,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3864.8735862,,,,,,,,,46.205474854,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3865.0255862,,,,,,,,,46.437103271,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3865.1775862,,,,,,,,,50.150588989,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3865.3295862,,,,,,,,,53.605892181,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3865.4815862,,,,,,,,,55.83398056,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3865.6335862,,,,,,,,,54.574619293,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3865.7855862,,,,,,,,,52.220302582,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3865.9375862,,,,,,,,,49.289306641,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3866.0895862,,,,,,,,,46.831096649,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3866.2415862,,,,,,,,,47.129428864,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3866.3935862,,,,,,,,,48.637844086,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3866.5455862,,,,,,,,,50.828697205,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3866.6975862,,,,,,,,,51.846019745,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3866.8495862,,,,,,,,,50.857372284,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3867.0015862,,,,,,,,,49.531608582,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3867.1535862,,,,,,,,,47.928077698,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3867.3055862,,,,,,,,,46.117408752,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3867.4575862,,,,,,,,,42.759925842,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3867.6095862,,,,,,,,,40.950885773,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3867.7615862,,,,,,,,,41.474601746,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3867.9135862,,,,,,,,,42.394710541,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3868.0655862,,,,,,,,,41.901042938,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3868.2175862,,,,,,,,,42.334602356,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3868.3695862,,,,,,,,,44.032611847,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3868.5215862,,,,,,,,,47.361099243,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3868.6735862,,,,,,,,,50.990550995,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3868.8255862,,,,,,,,,53.720413208,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3868.9775862,,,,,,,,,53.879333496,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3869.1295862,,,,,,,,,52.099281311,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3869.2815862,,,,,,,,,51.068344116,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3869.4335862,,,,,,,,,50.898792267,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3869.5855862,,,,,,,,,51.064041138,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3869.7375862,,,,,,,,,51.427043915,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3869.8895862,,,,,,,,,50.863563538,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3870.0415862,,,,,,,,,49.419567108,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3870.1935862,,,,,,,,,48.238285065,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3870.3455862,,,,,,,,,47.399234772,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3870.4975862,,,,,,,,,47.247779846,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3870.6495862,,,,,,,,,47.462921143,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3870.8015862,,,,,,,,,47.810844421,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3870.9535862,,,,,,,,,47.685054779,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3871.1055862,,,,,,,,,46.080318451,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3871.2575862,,,,,,,,,44.521011353,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3871.4095862,,,,,,,,,44.517765045,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3871.5615862,,,,,,,,,45.693080902,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3871.7135862,,,,,,,,,46.720428467,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3871.8655862,,,,,,,,,47.972167969,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3872.0175862,,,,,,,,,48.121139526,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3872.1695862,,,,,,,,,48.241950989,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3872.3215862,,,,,,,,,46.773628235,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3872.4735862,,,,,,,,,44.842315674,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3872.6255862,,,,,,,,,44.261558533,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3872.7775862,,,,,,,,,44.440513611,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3872.9295862,,,,,,,,,46.661499023,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3873.0815862,,,,,,,,,49.522865295,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3873.2335862,,,,,,,,,51.352466583,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3873.3855862,,,,,,,,,51.810443878,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3873.5375862,,,,,,,,,50.900932312,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3873.6895862,,,,,,,,,49.845684052,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3873.8415862,,,,,,,,,49.626216888,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3873.9935862,,,,,,,,,50.006557465,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3874.1455862,,,,,,,,,50.593803406,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3874.2975862,,,,,,,,,49.658058167,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3874.4495862,,,,,,,,,46.927520752,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3874.6015862,,,,,,,,,44.67131424,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3874.7535862,,,,,,,,,42.392181396,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3874.9055862,,,,,,,,,40.857593536,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3875.0575862,,,,,,,,,40.976364136,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3875.2095862,,,,,,,,,42.266895294,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3875.3615862,,,,,,,,,42.97800827,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3875.5135862,,,,,,,,,42.058322906,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3875.6655862,,,,,,,,,40.925167084,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3875.8175862,,,,,,,,,39.981445313,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3875.9695862,,,,,,,,,38.360031128,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3876.1215862,,,,,,,,,36.89030838,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3876.2735862,,,,,,,,,37.370559692,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3876.4255862,,,,,,,,,38.572795868,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3876.5775862,,,,,,,,,38.729328156,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3876.7295862,,,,,,,,,38.384147644,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3876.8815862,,,,,,,,,38.769767761,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3877.0335862,,,,,,,,,40.681186676,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3877.1855862,,,,,,,,,42.786525726,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3877.3375862,,,,,,,,,44.091331482,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3877.4895862,,,,,,,,,44.417217255,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3877.6415862,,,,,,,,,45.881404877,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3877.7935862,,,,,,,,,47.622169495,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3877.9455862,,,,,,,,,46.466617584,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3878.0975862,,,,,,,,,42.153846741,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3878.2495862,,,,,,,,,39.038253784,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3878.4015862,,,,,,,,,39.314796448,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3878.5535862,,,,,,,,,40.406166077,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3878.7055862,,,,,,,,,40.985340118,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3878.8575862,,,,,,,,,40.604949951,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3879.0095862,,,,,,,,,39.820926666,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3879.1615862,,,,,,,,,38.401599884,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3879.3135862,,,,,,,,,38.012077332,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3879.4655862,,,,,,,,,39.275596619,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3879.6175862,,,,,,,,,40.491729736,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3879.7695862,,,,,,,,,40.800617218,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3879.9215862,,,,,,,,,41.496498108,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3880.0735862,,,,,,,,,43.021816254,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3880.2255862,,,,,,,,,44.045291901,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3880.3775862,,,,,,,,,43.465866089,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3880.5295862,,,,,,,,,41.426952362,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3880.6815862,,,,,,,,,39.578102112,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3880.8335862,,,,,,,,,38.063434601,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3880.9855862,,,,,,,,,37.861503601,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3881.1375862,,,,,,,,,38.361251831,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3881.2895862,,,,,,,,,38.373840332,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3881.4415862,,,,,,,,,37.020729065,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3881.5935862,,,,,,,,,35.524154663,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3881.7455862,,,,,,,,,35.261695862,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3881.8975862,,,,,,,,,36.219726563,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3882.0495862,,,,,,,,,37.192207336,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3882.2015862,,,,,,,,,38.060398102,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3882.3535862,,,,,,,,,39.213798523,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3882.5055862,,,,,,,,,39.912845612,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3882.6575862,,,,,,,,,40.456226349,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3882.8095862,,,,,,,,,40.611087799,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3882.9615862,,,,,,,,,40.500965118,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3883.1135862,,,,,,,,,39.656394958,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3883.2655862,,,,,,,,,38.579391479,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3883.4175862,,,,,,,,,37.812038422,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3883.5695862,,,,,,,,,37.732364655,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3883.7215862,,,,,,,,,38.071140289,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3883.8735862,,,,,,,,,37.983360291,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3884.0255862,,,,,,,,,38.384113312,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3884.1775862,,,,,,,,,38.456161499,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3884.3295862,,,,,,,,,38.47101593,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3884.4815862,,,,,,,,,38.512722015,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3884.6335862,,,,,,,,,39.109401703,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3884.7855862,,,,,,,,,39.303512573,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3884.9375862,,,,,,,,,39.284000397,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3885.0895862,,,,,,,,,39.304302216,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3885.2415862,,,,,,,,,38.673183441,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3885.3935862,,,,,,,,,37.135070801,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3885.5455862,,,,,,,,,35.726657867,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3885.6975862,,,,,,,,,36.853858948,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3885.8495862,,,,,,,,,38.817409515,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3886.0015862,,,,,,,,,40.480163574,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3886.1535862,,,,,,,,,41.650951385,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3886.3055862,,,,,,,,,42.908477783,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3886.4575862,,,,,,,,,43.259346008,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3886.6095862,,,,,,,,,41.463764191,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3886.7615862,,,,,,,,,39.043766022,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3886.9135862,,,,,,,,,37.491691589,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3887.0655862,,,,,,,,,37.000614166,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3887.2175862,,,,,,,,,37.052337646,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3887.3695862,,,,,,,,,36.5116539,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3887.5215862,,,,,,,,,35.815956116,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3887.6735862,,,,,,,,,35.044036865,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3887.8255862,,,,,,,,,33.652320862,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3887.9775862,,,,,,,,,33.313697815,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3888.1295862,,,,,,,,,34.310962677,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3888.2815862,,,,,,,,,37.326282501,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3888.4335862,,,,,,,,,39.725410461,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3888.5855862,,,,,,,,,40.307613373,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3888.7375862,,,,,,,,,39.839736938,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3888.8895862,,,,,,,,,38.579685211,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3889.0415862,,,,,,,,,37.932174683,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3889.1935862,,,,,,,,,38.174133301,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3889.3455862,,,,,,,,,38.556228638,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3889.4975862,,,,,,,,,39.618919373,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3889.6495862,,,,,,,,,39.907428741,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3889.8015862,,,,,,,,,42.099521637,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3889.9535862,,,,,,,,,42.978416443,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3890.1055862,,,,,,,,,42.373073578,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3890.2575862,,,,,,,,,40.286174774,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3890.4095862,,,,,,,,,38.636650085,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3890.5615862,,,,,,,,,38.508598328,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,3890.7135862,,,,,,,,,39.630184174,,,,,,
