source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1549.2964,,,,12.250000954,60.129631042,59.951633453,0.616399467,0.5805326104,0.5845327973,,,,,120.81145477,,,1549.2963867,444905.84375,6421727.0,-1505.275269
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1549.4484,,,,12.250000954,60.103801727,59.94972229,0.6122416854,0.5753105283,0.5777858496,,,,,122.02748108,,,1549.4483643,444905.875,6421727.0,-1505.427246
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1549.6004,,,,12.250000954,60.077968597,59.886577606,0.6125229001,0.5751244426,0.575201571,,,,,126.08222198,,,1549.6003418,444905.875,6421727.0,-1505.579224
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1549.7524,,,,12.250000954,60.052135468,59.990447998,0.617151916,0.5772148967,0.5785908699,,,,,123.77285004,,,1549.7524414,444905.875,6421727.0,-1505.731323
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1549.9044,,,,12.250000954,60.026241302,60.134929657,0.6191343665,0.5800995827,0.5808593035,,,,,120.29917908,,,1549.9044189,444905.875,6421727.0,-1505.883301
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1550.0564,,,,12.250000954,59.98758316,60.043121338,0.6319812536,0.6105587482,0.6049008369,,,,,120.61347198,,,1550.0563965,444905.875,6421727.0,-1506.035278
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1550.2084,,,,12.250000954,59.93705368,59.875656128,0.6395813227,0.6242118478,0.6180859804,,,,,120.81980896,,,1550.208374,444905.875,6421727.0,-1506.187256
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1550.3604,,,,12.250000954,59.883869171,59.764751434,0.6359140873,0.6080238223,0.6058828831,,,,,116.98464966,,,1550.3603516,444905.875,6421727.0,-1506.339111
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1550.5124,,,,12.250000954,59.830696106,59.687252045,0.629825294,0.590952754,0.5893486738,,,,,114.65480804,,,1550.5124512,444905.875,6421727.0,-1506.491211
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1550.6644,,,,12.250000954,59.777462006,59.748886108,0.6258345842,0.5897021294,0.5887600183,,,,,119.56301117,,,1550.6644287,444905.875,6421727.0,-1506.643188
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1550.8164,,,,12.250000954,59.724266052,59.867092133,0.6269135475,0.5963113904,0.599213779,,,,,123.27210236,,,1550.8164063,444905.875,6421727.0,-1506.795166
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1550.9684,,,,12.250000954,59.667469025,59.830665588,0.6360102892,0.6134447455,0.6169326901,,,,,123.45469666,,,1550.9683838,444905.875,6421727.0,-1506.947144
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1551.1204,,,,12.250000954,59.588996887,59.647415161,0.6389756203,0.6100765467,0.6121778488,,,,,122.6619873,,,1551.1203613,444905.875,6421727.0,-1507.099121
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1551.2724,,,,12.250000954,59.499271393,59.439567566,0.6372776031,0.6000471711,0.6025062799,,,,,122.89982605,,,1551.2724609,444905.875,6421727.0,-1507.251221
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1551.4244,,,,12.250000954,59.409572601,59.121505737,0.6377447844,0.5974701643,0.6001811624,,,,,121.93961334,,,1551.4244385,444905.875,6421727.0,-1507.403198
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1551.5764,,,,12.250000954,59.319908142,58.8697052,0.6428165436,0.595218122,0.5979435444,,,,,120.71250153,,,1551.576416,444905.875,6421727.0,-1507.555176
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1551.7284,,,,12.250000954,59.230239868,58.642009735,0.6558049321,0.596660614,0.6025208831,,,,,120.46232605,,,1551.7283936,444905.875,6421727.0,-1507.707153
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1551.8804,,,,12.250000954,59.140579224,58.563056946,0.6671002507,0.6057260036,0.6158517599,,,,,119.2813797,,,1551.8803711,444905.875,6421727.0,-1507.859131
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1552.0324,,,,12.250000954,59.029655457,58.59462738,0.6628311276,0.6015688181,0.6132307649,,,,,122.6084671,,,1552.0323486,444905.875,6421727.0,-1508.011108
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1552.1844,,,,12.250000954,58.891174316,58.460712433,0.6540449858,0.5920683146,0.6023499966,,,,,124.71375275,,,1552.1844482,444905.875,6421727.0,-1508.163208
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1552.3364,,,,12.250000954,58.743782043,58.20708847,0.6412621737,0.5855677724,0.5936160684,,,,,131.39483643,,,1552.3364258,444905.875,6421727.0,-1508.315186
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1552.4884,,,,12.250000954,58.596290588,57.75693512,0.632392168,0.5840786695,0.591645658,,,,,135.58865356,,,1552.4884033,444905.875,6421727.0,-1508.467163
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1552.6404,,,,12.250000954,58.448799133,57.123313904,0.6303127408,0.5867100358,0.5928045511,,,,,132.64738464,,,1552.6403809,444905.875,6421727.0,-1508.619141
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1552.7924,,,,12.250000954,58.301387787,56.90920639,0.6300606132,0.5883638263,0.5924543142,,,,,130.08436584,,,1552.7923584,444905.875,6421727.0,-1508.771118
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1552.9444,,,,12.250000954,58.159107208,57.006370544,0.6299792528,0.5895056725,0.5921000242,,,,,128.0216217,,,1552.944458,444905.875,6421727.0,-1508.923096
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1553.0964,,,,12.250000954,58.179031372,57.273235321,0.6331456304,0.595689714,0.5964275599,,,,,123.64105225,,,1553.0964355,444905.875,6421727.0,-1509.075073
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1553.2484,,,,12.250000954,58.303703308,57.725143433,0.6408059597,0.6094542742,0.6107906699,,,,,124.1435318,,,1553.2484131,444905.875,6421727.0,-1509.227051
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1553.4004,,,,12.250000954,58.428318024,58.170192719,0.6450957656,0.6168552637,0.6195127368,,,,,127.13903046,,,1553.4003906,444905.875,6421727.0,-1509.379028
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1553.5524,,,,12.250000954,58.552947998,58.68201828,0.6437205076,0.6131479144,0.6145056486,,,,,123.13903046,,,1553.5523682,444905.875,6421727.0,-1509.531006
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1553.7044,,,,12.250000954,58.677619934,58.998214722,0.6417324543,0.6094143391,0.6099505424,,,,,121.59283447,,,1553.7043457,444905.875,6421727.0,-1509.682983
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1553.8564,,,,12.250000954,58.802230835,59.171329498,0.6387310624,0.6056844592,0.6071485877,,,,,122.5343399,,,1553.8564453,444905.875,6421727.0,-1509.835083
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1554.0084,,,,12.250000954,58.982967377,59.456695557,0.6358882785,0.6019787192,0.6042712331,,,,,123.65571594,,,1554.0084229,444905.875,6421727.0,-1509.987061
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1554.1604,,,,12.250000954,59.266368866,59.930877686,0.6353912354,0.6003757119,0.6014193892,,,,,125.31561279,,,1554.1604004,444905.875,6421727.0,-1510.139038
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1554.3124,,,,12.250000954,59.59487915,60.53433609,0.6420990229,0.6110252142,0.6106190085,,,,,124.35684967,,,1554.3123779,444905.875,6421727.0,-1510.291016
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1554.4644,,,,12.250000954,59.923179626,60.962665558,0.650842905,0.626103878,0.6265012622,,,,,123.43955231,,,1554.4643555,444905.875,6421727.0,-1510.442993
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1554.6164,,,,12.250000954,60.251422882,60.993434906,0.6552948952,0.6294026375,0.6316950321,,,,,126.16434479,,,1554.6164551,444905.875,6421727.0,-1510.595093
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1554.7684,,,,12.250000954,60.579761505,60.884960175,0.6548549533,0.6284005642,0.6302988529,,,,,128.36625671,,,1554.7684326,444905.875,6421727.0,-1510.74707
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1554.9204,,,,12.250000954,60.908096313,60.904716492,0.6550101638,0.6321178675,0.6300417781,,,,,126.65766907,,,1554.9204102,444905.875,6421727.0,-1510.899048
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1555.0724,,,,12.250000954,61.052009583,60.970443726,0.6578708887,0.6345299482,0.6318873763,,,,,125.72267914,,,1555.0723877,444905.875,6421727.0,-1511.051025
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1555.2244,,,,12.250000954,61.037334442,60.953102112,0.6686679125,0.6415669918,0.6458538771,,,,,131.66268921,,,1555.2243652,444905.875,6421727.0,-1511.203003
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1555.3764,,,,12.250000954,61.008468628,60.903106689,0.6785957813,0.6498519778,0.6587889194,,,,,132.49253845,,,1555.3763428,444905.875,6421727.0,-1511.35498
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1555.5284,,,,12.250000954,60.979587555,60.941699982,0.6816503406,0.6503229737,0.6597465277,,,,,129.08641052,,,1555.5284424,444905.875,6421727.0,-1511.506958
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1555.6804,,,,12.250000954,60.950717926,61.017498016,0.6813986301,0.6465522051,0.6560409069,,,,,126.84707642,,,1555.6804199,444905.875,6421727.0,-1511.658936
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1555.8324,,,,12.250000954,60.921840668,60.840984344,0.6877981424,0.6503031254,0.6488505602,,,,,127.04584503,,,1555.8323975,444905.875,6421727.0,-1511.810913
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1555.9844,,,,12.250000954,60.88571167,60.54983139,0.7002120614,0.6594733596,0.6464081407,,,,,128.26367188,,,1555.984375,444905.875,6421727.0,-1511.962891
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1556.1364,,,,12.250000954,60.830013275,55.410449982,0.7404226661,0.7013678551,0.6801000834,,,,,125.67203522,,,1556.1363525,444905.875,6421727.0,-1512.114868
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1556.2884,,,,12.250000954,60.76309967,47.854850769,0.8201087713,0.8718452454,0.8507150412,,,,,114.55926514,,,1556.2884521,444905.875,6421727.0,-1512.266968
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1556.4404,,,,12.250000954,60.696224213,44.904899597,0.8718471527,0.968488276,1.0042562485,,,,,100.25465393,,,1556.4404297,444905.875,6421727.0,-1512.418945
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1556.5924,,,,12.250000954,60.629318237,44.717227936,0.8415182233,0.8650416136,0.9237792492,,,,,99.81578064,,,1556.5924072,444905.875,6421727.0,-1512.570923
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1556.7444,,,,12.250000954,60.562450409,46.10308075,0.7422642112,0.7068054676,0.7227591276,,,,,115.60150146,,,1556.7443848,444905.875,6421727.0,-1512.7229
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1556.8964,,,,12.250000954,60.495574951,48.478580475,0.6749931574,0.6275171638,0.6221029162,,,,,126.49972534,,,1556.8963623,444905.875,6421727.0,-1512.874878
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1557.0484,,,,12.250000954,60.296779633,50.655101776,0.6430624723,0.5987150073,0.5980702043,,,,,125.92874908,,,1557.0483398,444905.875,6421727.0,-1513.026855
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1557.2004,,,,12.250000954,59.947002411,52.695476532,0.6211684942,0.5767732263,0.5828590393,,,,,124.98200989,,,1557.2004395,444905.875,6421727.0,-1513.178955
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1557.3524,,,,12.250000954,59.56545639,54.798522949,0.6156271696,0.5696303844,0.5803624392,,,,,126.19499207,,,1557.352417,444905.875,6421727.0,-1513.330933
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1557.5044,,,,12.250000954,59.183914185,56.985221863,0.6092805862,0.5635828376,0.572016418,,,,,130.16268921,,,1557.5043945,444905.875,6421727.0,-1513.48291
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1557.6564,,,,12.250000954,58.802417755,57.988586426,0.6064255834,0.5619344711,0.5648245215,,,,,133.64186096,,,1557.6563721,444905.875,6421727.0,-1513.634888
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1557.8084,,,,12.250000954,58.420921326,58.051303864,0.6172783971,0.5805120468,0.5811248422,,,,,133.26309204,,,1557.8083496,444905.875,6421727.0,-1513.786865
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1557.9604,,,,12.250000954,58.088748932,58.116760254,0.6311081052,0.6038408875,0.6039026976,,,,,130.94291687,,,1557.9604492,444905.875,6421727.0,-1513.938965
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1558.1124,,,,12.250000954,57.972625732,58.178035736,0.6349199414,0.6089400649,0.6107285023,,,,,128.48223877,,,1558.1124268,444905.875,6421727.0,-1514.09082
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1558.2644,,,,12.250000954,58.016685486,58.218357086,0.6357534528,0.6068606377,0.609295547,,,,,130.00584412,,,1558.2644043,444905.875,6421727.0,-1514.242798
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1558.4164,,,,12.250000954,58.060722351,58.227539063,0.6377322078,0.6057597995,0.6083741188,,,,,131.68547058,,,1558.4163818,444905.875,6421727.0,-1514.394775
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1558.5684,,,,12.250000954,58.104789734,58.308235168,0.6398546696,0.6049320102,0.6082306504,,,,,128.61219788,,,1558.5683594,444905.875,6421727.0,-1514.546753
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1558.7204,,,,12.250000954,58.148872375,58.467716217,0.6432241201,0.6035495996,0.6089168787,,,,,126.24475861,,,1558.720459,444905.875,6421727.0,-1514.698853
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1558.8724,,,,12.250000954,58.192958832,58.45173645,0.6466010809,0.6036002636,0.6105989218,,,,,125.53819275,,,1558.8724365,444905.875,6421727.0,-1514.85083
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1559.0244,,,,12.250000954,58.217441559,58.232368469,0.6455038786,0.6031015515,0.6083548069,,,,,126.06462097,,,1559.0244141,444905.875,6421727.0,-1515.002808
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1559.1764,,,,12.250000954,58.212360382,58.115921021,0.6429582834,0.6021527648,0.6057559252,,,,,128.19894409,,,1559.1763916,444905.90625,6421727.0,-1515.154785
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1559.3284,,,,12.250000954,58.197151184,58.125083923,0.6357325315,0.5979515314,0.6016449332,,,,,130.11288452,,,1559.3283691,444905.90625,6421727.0,-1515.306763
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1559.4804,,,,12.250000954,58.181938171,58.161418915,0.6272898316,0.5931657553,0.5971204042,,,,,130.62548828,,,1559.4803467,444905.90625,6421727.0,-1515.45874
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1559.6324,,,,12.250000954,58.166778564,58.236026764,0.61997509,0.5883464813,0.5898989439,,,,,126.98699188,,,1559.6324463,444905.90625,6421727.0,-1515.61084
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1559.7844,,,,12.250000954,58.151569366,58.438400269,0.6131922603,0.5845398307,0.5808787346,,,,,121.4706955,,,1559.7844238,444905.90625,6421727.0,-1515.762817
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1559.9364,,,,12.250000954,58.150165558,58.834999084,0.6116034389,0.5844172239,0.578727603,,,,,126.64389038,,,1559.9364014,444905.90625,6421727.0,-1515.914795
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1560.0884,,,,12.250000954,58.287269592,59.187976837,0.6153888702,0.5909095407,0.5831928253,,,,,130.82495117,,,1560.0883789,444905.90625,6421727.0,-1516.066772
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1560.2404,,,,12.250000954,58.557983398,59.470783234,0.6300087571,0.6326389313,0.6236352921,,,,,122.54227448,,,1560.2403564,444905.90625,6421727.0,-1516.21875
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1560.3924,,,,12.250000954,58.828578949,59.698482513,0.6380289793,0.6555663347,0.6507230401,,,,,120.56404877,,,1560.3924561,444905.90625,6421727.0,-1516.37085
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1560.5444,,,,12.250000954,59.099025726,59.82477951,0.6229118705,0.6122401953,0.6061269045,,,,,126.37024689,,,1560.5444336,444905.90625,6421727.0,-1516.522827
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1560.6964,,,,12.250000954,59.369560242,59.913719177,0.608884275,0.5840964913,0.5731747746,,,,,127.95950317,,,1560.6964111,444905.90625,6421727.0,-1516.674683
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1560.8484,,,,12.250000954,59.640148163,59.920516968,0.6088016629,0.5857253671,0.5754811764,,,,,123.02262878,,,1560.8483887,444905.90625,6421727.0,-1516.82666
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1561.0004,,,,12.250000954,59.826137543,59.873504639,0.6233621836,0.5960219502,0.6030818224,,,,,122.80042267,,,1561.0003662,444905.90625,6421727.0,-1516.978638
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1561.1524,,,,12.250000954,59.842948914,59.792873383,0.6505867243,0.6331806183,0.6613144875,,,,,124.00430298,,,1561.1523438,444905.90625,6421727.0,-1517.130615
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1561.3044,,,,12.250000954,59.776081085,59.6770401,0.6754176021,0.6846071482,0.7058628798,,,,,118.47317505,,,1561.3044434,444905.90625,6421727.0,-1517.282715
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1561.4564,,,,12.250000954,59.709201813,59.527648926,0.6846951842,0.7081993222,0.7066478729,,,,,115.65150452,,,1561.4564209,444905.90625,6421727.0,-1517.434692
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1561.6084,,,,12.250000954,59.642353058,59.582366943,0.672283709,0.6719211936,0.669971168,,,,,119.59049988,,,1561.6083984,444905.90625,6421727.0,-1517.58667
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1561.7604,,,,12.250000954,59.575431824,59.774978638,0.6609426141,0.6370527744,0.651176393,,,,,125.34555054,,,1561.760376,444905.90625,6421727.0,-1517.738647
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1561.9124,,,,12.250000954,59.508548737,59.879623413,0.6446454525,0.616531074,0.6301585436,,,,,127.05371857,,,1561.9123535,444905.90625,6421727.0,-1517.890625
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1562.0644,,,,12.250000954,59.490146637,59.935043335,0.6218417287,0.5813132524,0.588163197,,,,,128.00856018,,,1562.0644531,444905.90625,6421727.0,-1518.042725
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1562.2164,,,,12.250000954,59.532817841,59.904022217,0.6175537109,0.5749310255,0.5812384486,,,,,132.36933899,,,1562.2164307,444905.90625,6421727.0,-1518.194702
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1562.3684,,,,12.250000954,59.576862335,59.802654266,0.6215404868,0.5786116719,0.5881336331,,,,,134.24563599,,,1562.3684082,444905.90625,6421727.0,-1518.34668
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1562.5204,,,,12.250000954,59.620872498,59.786037445,0.6292140484,0.585087955,0.5985237956,,,,,133.8427124,,,1562.5203857,444905.90625,6421727.0,-1518.498657
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1562.6724,,,,12.250000954,59.664955139,59.838554382,0.6341000199,0.5869467258,0.6027237773,,,,,133.68746948,,,1562.6723633,444905.90625,6421727.0,-1518.650635
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1562.8244,,,,12.250000954,59.709041595,59.940326691,0.6337535381,0.5816479921,0.5951022506,,,,,127.22149658,,,1562.8243408,444905.90625,6421727.0,-1518.802612
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1562.9764,,,,12.250000954,59.765392303,60.099464417,0.6339887381,0.5784847736,0.5894834399,,,,,126.14108276,,,1562.9764404,444905.90625,6421727.0,-1518.954712
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1563.1284,,,,12.250000954,59.855014801,60.254020691,0.6357983351,0.5782427788,0.5882866979,,,,,133.75346375,,,1563.128418,444905.90625,6421727.0,-1519.106689
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1563.2804,,,,12.250000954,59.967460632,60.421630859,0.6359370947,0.5782575011,0.5881102085,,,,,135.85186768,,,1563.2803955,444905.90625,6421727.0,-1519.258667
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1563.4324,,,,12.250000954,60.079963684,60.328674316,0.6299797893,0.5765524507,0.5887154937,,,,,132.49784851,,,1563.432373,444905.90625,6421727.0,-1519.410645
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1563.5844,,,,12.250000954,60.192440033,59.96982193,0.6213647723,0.5726625323,0.5864167213,,,,,129.50616455,,,1563.5843506,444905.90625,6421727.0,-1519.5625
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1563.7364,,,,12.250000954,60.304931641,59.850761414,0.6147462726,0.5688983202,0.5802714825,,,,,130.18431091,,,1563.7364502,444905.90625,6421727.0,-1519.7146
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1563.8884,,,,12.250000954,60.417404175,60.115287781,0.607837081,0.5654319525,0.5737028718,,,,,128.85018921,,,1563.8884277,444905.90625,6421727.0,-1519.866577
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1564.0404,,,,12.250000954,60.533584595,60.645366669,0.6040470004,0.5626763701,0.5705587864,,,,,123.98434448,,,1564.0404053,444905.90625,6421727.0,-1520.018555
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1564.1924,,,,12.250000954,60.655860901,61.314193726,0.6022541523,0.5606406331,0.5701726079,,,,,120.63144684,,,1564.1923828,444905.90625,6421727.0,-1520.170532
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1564.3444,,,,12.250000954,60.778991699,61.700286865,0.6001935005,0.5598065257,0.5694967508,,,,,118.80529022,,,1564.3443604,444905.90625,6421727.0,-1520.32251
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1564.4964,,,,12.250000954,60.902076721,61.476654053,0.6004482508,0.5654895306,0.5704521537,,,,,118.99324799,,,1564.49646,444905.90625,6421727.0,-1520.474609
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1564.6484,,,,12.250000954,61.025196075,60.813579559,0.6031041741,0.5754473209,0.5736239552,,,,,120.44499207,,,1564.6484375,444905.90625,6421727.0,-1520.626587
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1564.8004,,,,12.250000954,61.148330688,59.549346924,0.6127798557,0.5882357359,0.584616065,,,,,121.01436615,,,1564.800415,444905.90625,6421727.0,-1520.778564
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1564.9524,,,,12.250000954,61.215843201,58.736061096,0.6394204497,0.6253063083,0.6360925436,,,,,118.07743073,,,1564.9523926,444905.90625,6421727.0,-1520.930542
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1565.1044,,,,12.250000954,61.064674377,58.684173584,0.6759045124,0.6853228807,0.7013969421,,,,,113.70532227,,,1565.1043701,444905.90625,6421727.0,-1521.08252
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1565.2564,,,,12.250000954,60.707454681,58.704849243,0.6983552575,0.7276362777,0.7080944777,,,,,112.24667358,,,1565.2563477,444905.90625,6421727.0,-1521.234497
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1565.4084,,,,12.250000954,60.350254059,58.856254578,0.6726649404,0.6816177964,0.6568479538,,,,,116.44665527,,,1565.4084473,444905.90625,6421727.0,-1521.386597
Force_2020_all_wells_train_test_blind_hidden_final/7_1-2 S.las,7/1-2 S,1565.5604,,,,12.250000954,59.993125916,59.013183594,0.6226167679,0.5927538276,0.5867027044,,,,,117.87596893,,,1565.5604248,444905.90625,6421727.0,-1521.538574
