source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RMIC,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2347.3108051,1.0,30000.0,19.169229507,17.5,1.6692283154,1.6891593933,,1.5037378073,,73.314292908,0.2532305121,5.0854616165,65.48802948,2.4267799854,0.005624684,2347.310791,454469.53125,6603730.0,-2322.010742
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2347.4628051,1.0,30000.0,19.232980728,17.5,1.7329816818,2.0394108295,,1.484690547,,89.831809998,0.3203688264,5.2352685928,78.042816162,2.3507277966,0.0345741287,2347.4628906,454469.53125,6603730.0,-2322.162842
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2347.6148051,1.0,30000.0,19.440311432,17.5,1.940310955,2.0849776268,,1.5606528521,,97.388069153,0.3566556275,5.2459158897,77.824325562,2.3161969185,0.0564843975,2347.6147461,454469.53125,6603730.0,-2322.314697
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2347.7668051,1.0,65000.0,19.346429825,17.5,1.8464297056,2.0326170921,,1.545355916,,97.744850159,0.3762999773,5.2498979568,74.524940491,2.3120880127,0.0571948178,2347.7668457,454469.53125,6603730.0,-2322.466797
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2347.9188051,1.0,65000.0,19.081501007,17.5,1.5815014839,1.9932984114,,1.6607428789,,99.144706726,0.3831169307,5.9328241348,65.083580017,2.3215239048,0.0529239215,2347.9187012,454469.53125,6603730.0,-2322.618652
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2348.0708051,1.0,65000.0,19.062847137,17.5,1.5628467798,2.0168273449,,1.7038527727,,99.006004333,0.3730224669,5.5142560005,63.297531128,2.3260662556,0.0569691919,2348.0708008,454469.53125,6603730.0,-2322.770752
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2348.2228051,1.0,65000.0,19.096494675,17.5,1.5964952707,2.1118597984,,1.6380752325,,92.964248657,0.3662292957,5.5226020813,62.918064117,2.3021521568,0.0536232106,2348.2229004,454469.53125,6603730.0,-2322.922852
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2348.3748051,1.0,65000.0,18.887182236,17.5,1.3871831894,2.2393906116,,1.6676870584,,93.170837402,0.3816081285,5.9787459373,63.839607239,2.261797905,0.0452142097,2348.3747559,454469.53125,6603730.0,-2323.074707
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2348.5268051,1.0,65000.0,18.386869431,17.5,0.8868700862,2.2722635269,,1.755312562,,113.51913452,0.4066146612,6.9417767525,60.180404663,2.2250235081,0.0467262939,2348.5268555,454469.53125,6603730.0,-2323.226807
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2348.6788051,1.0,65000.0,17.913896561,17.5,0.4138962924,2.2191233635,,1.8590103388,,107.07521057,0.4104768634,7.5343418121,53.977825165,2.2128596306,0.0632939637,2348.6787109,454469.53125,6603730.0,-2323.378662
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2348.8308051,1.0,65000.0,17.760204315,17.5,0.2602044344,2.09740448,,1.6711210012,,98.572029114,0.3823271692,6.3494286537,48.166904449,2.2329361439,0.0778498799,2348.8308105,454469.53125,6603730.0,-2323.530762
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2348.9828051,1.0,30000.0,17.761331558,17.5,0.2613318563,1.9959447384,,1.4564781189,,91.338996887,0.3466026485,5.7756357193,41.593761444,2.2627708912,0.068114087,2348.9829102,454469.53125,6603730.0,-2323.682861
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2349.1348051,1.0,30000.0,17.765407562,17.5,0.265407443,1.9160091877,,1.3868888617,,94.796234131,0.3176183701,5.1598529816,40.093074799,2.2785537243,0.0409837775,2349.1347656,454469.53125,6603730.0,-2323.834717
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2349.2868051,1.0,30000.0,17.795282364,17.5,0.2952823341,1.8314925432,,1.3328751326,,95.710037231,0.2974232137,5.3436126709,37.541950226,2.268204689,0.0182627346,2349.2868652,454469.53125,6603730.0,-2323.986816
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2349.4388051,1.0,30000.0,18.081022263,17.5,0.5810216069,1.745018363,,1.2941125631,,93.861068726,0.2860099375,4.930949688,40.180923462,2.2487089634,0.0113382274,2349.4387207,454469.53125,6603730.0,-2324.138672
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2349.5908051,1.0,30000.0,18.892641068,17.5,1.3926413059,1.5534545183,,1.3213968277,,88.862297058,0.2891688347,4.4388241768,41.374290466,2.2241392136,0.010717338,2349.5908203,454469.53125,6603730.0,-2324.290771
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2349.7428051,1.0,30000.0,18.941400528,17.5,2.32213521,1.4418952465,,1.3406831026,,90.849967957,0.3222982883,4.7000865936,48.868942261,2.1625430584,0.0062822299,2349.7429199,454469.53125,6603730.0,-2324.442871
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2349.8948051,1.0,30000.0,18.941400528,17.5,2.7488832474,1.4456270933,,1.2474678755,,109.7218399,0.3753167987,5.7253632545,50.955410004,2.0593044758,0.0022492213,2349.8947754,454469.53125,6603730.0,-2324.594727
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2350.0468051,1.0,65000.0,18.941400528,17.5,2.4189698696,1.5833417177,,1.0420452356,,123.66514587,0.4236945808,7.7822790146,53.19651413,1.9614012241,0.0109802075,2350.046875,454469.53125,6603730.0,-2324.746826
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2350.1988051,1.0,65000.0,18.941400528,17.5,1.5065083504,1.7210935354,,1.1511898041,,123.45625305,0.4414274991,9.8218231201,51.363868713,1.9193232059,0.0370351039,2350.1987305,454469.53125,6603730.0,-2324.898682
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2350.3508051,1.0,65000.0,18.316987991,17.5,0.816988647,1.5970492363,,1.405169487,,117.0541153,0.4222407639,9.7721862793,53.774429321,1.953222394,0.0699393898,2350.3508301,454469.53125,6603730.0,-2325.050781
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2350.5028051,1.0,65000.0,18.131923676,17.5,0.6319229007,1.5969122648,,1.5850168467,,105.86182404,0.3913120031,8.0241470337,55.533226013,2.0531566143,0.0951985419,2350.5026855,454469.53125,6603730.0,-2325.202637
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2350.6548051,1.0,65000.0,18.117494583,17.5,0.6174940467,1.6220225096,,1.4802491665,,93.690704346,0.3649549484,6.327589035,52.419372559,2.1779735088,0.1013466045,2350.6547852,454469.53125,6603730.0,-2325.354736
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2350.8068051,1.0,65000.0,18.253889084,17.5,0.7538881898,1.6150655746,,1.4554101229,,88.548156738,0.3416309953,5.3318948746,51.14881897,2.2670810223,0.0823573694,2350.8068848,454469.53125,6603730.0,-2325.506836
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2350.9588051,1.0,65000.0,18.63142395,17.5,1.1314233541,1.754217267,,1.3509305716,,108.57103729,0.3261114359,4.4324684143,49.540958405,2.2842812538,0.0458814725,2350.9587402,454469.53125,6603730.0,-2325.658691
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2351.1108051,1.0,65000.0,19.172515869,17.5,1.6725157499,1.8587937355,,1.2531803846,,105.22827911,0.3343393207,4.8782467842,55.64944458,2.2394697666,0.0147569878,2351.1108398,454469.53125,6603730.0,-2325.810791
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2351.2628051,1.0,65000.0,19.193759918,17.5,1.6937609911,1.8001904488,,1.082649827,,114.78838348,0.3625340462,5.7392911911,56.790065765,2.1301691532,0.0015040719,2351.2626953,454469.53125,6603730.0,-2325.962646
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2351.4148051,1.0,65000.0,18.508550644,17.5,1.0085507631,1.7059489489,,1.1127412319,,114.32762909,0.3795764148,6.9300284386,57.469738007,1.9936541319,-0.001411979,2351.4147949,454469.53125,6603730.0,-2326.114746
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2351.5668051,1.0,65000.0,18.058286667,17.5,0.5582873821,1.588150382,,1.2111848593,,115.26583862,0.368196249,7.1383628845,57.815071106,1.9357967377,-0.001781613,2351.5668945,454469.53125,6603730.0,-2326.266846
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2351.7188051,1.0,65000.0,18.037162781,17.5,0.5371630192,1.4055395126,,1.2834726572,,111.92712402,0.3497801721,5.1639885902,55.86233902,2.0140817165,-0.000622447,2351.71875,454469.53125,6603730.0,-2326.418701
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2351.8708051,1.0,65000.0,18.06023407,17.5,0.5602334738,1.2721354961,,1.2944273949,,100.73908997,0.3447471857,4.4420647621,53.086772919,2.1754910946,0.0039274129,2351.8708496,454469.53125,6603730.0,-2326.570801
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2352.0228051,1.0,65000.0,18.09422493,17.5,0.5942257643,1.2254605293,,1.2236074209,,100.63088989,0.3524215519,4.0878019333,52.080196381,2.2909426689,0.0078249294,2352.0227051,454469.53125,6603730.0,-2326.722656
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2352.1748051,1.0,65000.0,18.090608597,17.5,0.5906088352,1.1997984648,,1.1588022709,,100.6659317,0.3663152456,4.0196013451,53.851303101,2.3193032742,0.0056867134,2352.1748047,454469.53125,6603730.0,-2326.874756
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2352.3268051,1.0,65000.0,18.016485214,17.5,0.5164847374,1.1570167542,,1.0797902346,,100.57247162,0.3729025126,4.1239900589,54.034481049,2.3182563782,0.0004764996,2352.3269043,454469.53125,6603730.0,-2327.026855
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2352.4788051,1.0,65000.0,17.920572281,17.5,0.4205727279,1.1218512058,,0.9797751307,,102.73509216,0.3615348041,4.422542572,45.297317505,2.3152210712,-0.002421606,2352.4787598,454469.53125,6603730.0,-2327.178711
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2352.6308051,1.0,30000.0,17.854522705,17.5,0.3545224369,1.0903220177,,0.8826723099,,102.61103058,0.3350721896,4.5369925499,40.186321259,2.3044791222,-0.000473327,2352.6308594,454469.53125,6603730.0,-2327.330811
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2352.7828051,1.0,30000.0,17.83723259,17.5,0.337233007,1.0115944147,,0.8486834764,,97.241638184,0.3113330901,4.4220747948,38.606521606,2.2841296196,0.0053880443,2352.7827148,454469.53125,6603730.0,-2327.482666
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2352.9348051,1.0,30000.0,17.856687546,17.5,0.3566867709,0.9155790806,,0.9005423188,,98.718597412,0.2995006442,4.4650225639,41.067089081,2.2674586773,0.0144148041,2352.9348145,454469.53125,6603730.0,-2327.634766
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2353.0868051,1.0,30000.0,17.880044937,17.5,0.3800449371,0.8685669303,,0.9292280674,,98.779777527,0.2932709157,4.5622153282,41.378673553,2.2600414753,0.0218525417,2353.0869141,454469.53125,6603730.0,-2327.786865
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2353.2388051,1.0,30000.0,17.889663696,17.5,0.3896644115,0.8362547159,,0.9067547917,,95.785270691,0.2872317433,4.7837367058,41.347541809,2.2493555546,0.0196198579,2353.2387695,454469.53125,6603730.0,-2327.938721
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2353.3908051,1.0,30000.0,17.90435791,17.5,0.4043588042,0.7974448204,,0.8553619981,,89.953620911,0.2876393199,4.8398523331,39.864822388,2.233101368,0.0128900642,2353.3908691,454469.53125,6603730.0,-2328.09082
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2353.5428051,1.0,30000.0,17.988185883,17.5,0.4881867766,0.7613008618,,0.8430942893,,91.099212646,0.30265674,4.7925682068,35.750888824,2.2206876278,0.0103395414,2353.5427246,454469.53125,6603730.0,-2328.242676
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2353.6948051,1.0,30000.0,18.132669449,17.5,0.6326686144,0.7334392667,,0.7767504454,,90.831069946,0.3235408962,4.6115250587,37.14875412,2.2162363529,0.0112331696,2353.6948242,454469.53125,6603730.0,-2328.394775
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2353.8468051,1.0,30000.0,18.227056503,17.5,0.7270568013,0.7160024643,,0.676246345,,91.99747467,0.335428834,4.4840764999,40.887939453,2.2119746208,0.011052235,2353.8469238,454469.53125,6603730.0,-2328.546875
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2353.9988051,1.0,65030.0,18.224773407,17.5,0.7247724533,0.7397412658,,0.5973898768,,99.274223328,0.3335048258,4.2623772621,48.804168701,2.1987395287,0.0071845124,2353.9987793,454469.53125,6603730.0,-2328.69873
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2354.1508051,1.0,65030.0,18.17546463,17.5,0.675465107,0.7706417441,,0.5823052526,,98.810272217,0.3314456642,4.4260940552,46.645343781,2.1816020012,0.0018506619,2354.1508789,454469.53125,6603730.0,-2328.85083
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2354.3028051,1.0,65030.0,18.151123047,17.5,0.6511229873,0.8043475747,,0.6319569945,,99.260986328,0.3296501338,4.7327542305,47.739452362,2.1800611019,-0.00079429,2354.3027344,454469.53125,6603730.0,-2329.002686
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2354.4548051,1.0,65030.0,18.188762665,17.5,0.6887629628,0.8988429904,,0.7952823639,,98.678543091,0.2985696495,5.1226801872,48.187900543,2.2045035362,0.0008752043,2354.454834,454469.53125,6603730.0,-2329.154785
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2354.6068051,1.0,65030.0,18.295700073,17.5,0.7956995368,1.0520149469,,1.1968157291,,99.096824646,0.2267764658,4.9557695389,48.780853271,2.2469582558,0.0063391682,2354.6066895,454469.53125,6603730.0,-2329.306641
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2354.7588051,1.0,65030.0,18.462440491,17.5,0.9624410272,1.2767413855,,2.1076726913,,89.808143616,0.1445530355,4.5914521217,44.050800323,2.3009066582,0.0143643999,2354.7587891,454469.53125,6603730.0,-2329.45874
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2354.9108051,1.0,65030.0,18.614501953,17.5,1.1145013571,1.5831217766,,4.9114394188,,79.683372498,0.0948818401,4.4554300308,37.239292145,2.3726258278,0.0240190849,2354.9108887,454469.53125,6603730.0,-2329.61084
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2355.0628051,1.0,65030.0,18.673171997,17.5,1.1731715202,1.8810212612,,8.4899368286,,69.190261841,0.0883848146,4.4910812378,33.139480591,2.4566566944,0.0272811279,2355.0627441,454469.53125,6603730.0,-2329.762695
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2355.2148051,1.0,70000.0,18.590457916,17.5,1.0904577971,2.0992939472,,5.9309430122,,56.111713409,0.1077711061,4.4504728317,31.496751785,2.5246834755,0.018379692,2355.2148438,454469.53125,6603730.0,-2329.914795
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2355.3668051,1.0,70000.0,18.422840118,17.5,0.9228404164,2.2427566051,,3.3217487335,,51.131759644,0.1396010667,4.3557963371,33.126277924,2.5511245728,0.0070136236,2355.3666992,454469.53125,6603730.0,-2330.06665
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2355.5188051,1.0,70000.0,18.365022659,17.5,0.8650235534,2.3030018806,,2.07427001,,52.089607239,0.1795830876,4.1036119461,37.274032593,2.5267391205,0.0020927975,2355.5187988,454469.53125,6603730.0,-2330.21875
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2355.6708051,1.0,70000.0,18.431259155,17.5,0.9312599301,2.2893106937,,1.3660629988,,55.719753265,0.2287464291,3.7871463299,37.03156662,2.4613656998,0.0022537753,2355.6708984,454469.53125,6603730.0,-2330.37085
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2355.8228051,1.0,70000.0,18.46157074,17.5,0.9615712166,2.2720863819,,1.0050233603,,54.212711334,0.2856127918,3.561537981,37.809524536,2.3771147728,0.0025670542,2355.8227539,454469.53125,6603730.0,-2330.522705
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2355.9748051,1.0,70000.0,18.429063797,17.5,0.9290633798,2.2515900135,,0.8541383743,,51.962585449,0.3381835818,3.6849741936,37.635555267,2.2981581688,0.0030165077,2355.9748535,454469.53125,6603730.0,-2330.674805
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2356.1268051,1.0,30000.0,18.399173737,17.5,0.8991741538,2.2869002819,,0.7979198098,,49.261802673,0.370770514,4.2594957352,40.232185364,2.2422356606,0.008159521,2356.126709,454469.53125,6603730.0,-2330.82666
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2356.2788051,1.0,30000.0,18.391275406,17.5,0.8912753463,2.4402689934,,0.7957921624,,53.399333954,0.3800825775,4.9427528381,37.008468628,2.2119832039,0.019122798,2356.2788086,454469.53125,6603730.0,-2330.97876
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2356.4308051,1.0,30000.0,18.390600204,17.5,0.8906001449,2.5786457062,,0.8077853322,,59.313247681,0.3723412454,5.0947256088,33.796390533,2.1995007992,0.0302710794,2356.4309082,454469.53125,6603730.0,-2331.130859
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2356.5828051,1.0,30000.0,18.390600204,17.5,0.8906001449,2.3783218861,,0.8116624951,,63.350341797,0.3508449495,4.8319654465,31.096794128,2.1953327656,0.035325069,2356.5827637,454469.53125,6603730.0,-2331.282715
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2356.7348051,1.0,30000.0,18.390600204,17.5,0.8906001449,2.0086319447,,0.8004546762,,69.883171082,0.327275902,4.6102690697,31.610120773,2.1984026432,0.038374573,2356.7348633,454469.53125,6603730.0,-2331.434814
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2356.8868051,1.0,30000.0,18.390600204,17.5,0.8906001449,1.640948534,,0.7691672444,,75.11580658,0.3207960725,4.7017889023,33.218372345,2.2076077461,0.0431446135,2356.8867188,454469.53125,6603730.0,-2331.58667
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2357.0388051,1.0,30000.0,18.390600204,17.5,0.8906001449,1.3953609467,,0.7312790155,,77.42224884,0.3340568542,4.8385567665,34.014579773,2.2130818367,0.0441000015,2357.0388184,454469.53125,6603730.0,-2331.73877
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2357.1908051,1.0,30000.0,18.390600204,17.5,0.8906001449,1.2435325384,,0.6995036602,,80.53490448,0.3485646248,5.1547937393,37.828651428,2.210734129,0.0393918008,2357.190918,454469.53125,6603730.0,-2331.890869
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2357.3428051,1.0,30000.0,18.37799263,17.5,0.8779919744,1.1285738945,,0.6847481132,,80.859283447,0.3440069556,5.3142142296,42.021354675,2.2052314281,0.0340973251,2357.3427734,454469.53125,6603730.0,-2332.042725
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2357.4948051,1.0,30000.0,18.349863052,17.5,0.8498636484,1.0319112539,,0.6846141219,,80.453956604,0.321675539,4.9991531372,42.913204193,2.2032942772,0.0327777416,2357.494873,454469.53125,6603730.0,-2332.194824
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2357.6468051,1.0,30000.0,18.331186295,17.5,0.8311868906,0.9591500163,,0.6889562607,,86.791809082,0.2950888872,4.4975337982,37.991687775,2.2089648247,0.0332623683,2357.6467285,454469.53125,6603730.0,-2332.34668
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2357.7988051,1.0,30000.0,18.328100204,17.5,0.8281002045,0.9071053863,,0.7000743747,,86.626029968,0.2707330883,4.181871891,33.050994873,2.2190523148,0.0285131019,2357.7988281,454469.53125,6603730.0,-2332.498779
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2357.9508051,1.0,30000.0,18.328100204,17.5,0.8281002045,0.8752470613,,0.7158401012,,86.486473083,0.250207603,4.3408308029,33.819892883,2.2286176682,0.0182871651,2357.9506836,454469.53125,6603730.0,-2332.650635
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2358.1028051,1.0,30000.0,18.328100204,17.5,0.8281002045,0.8618883491,,0.7351798415,,88.500350952,0.2354672998,4.2826795578,34.572937012,2.2351109982,0.0086063584,2358.1027832,454469.53125,6603730.0,-2332.802734
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2358.2548051,1.0,30000.0,18.328100204,17.5,0.8281002045,0.8606135249,,0.7465933561,,86.625526428,0.2331756502,4.0355949402,34.606731415,2.2393918037,0.0036875163,2358.2548828,454469.53125,6603730.0,-2332.954834
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2358.4068051,1.0,30000.0,18.328100204,17.5,0.8281002045,0.8716298938,,0.7632033229,,87.725715637,0.2431022376,3.6420927048,33.654998779,2.2432830334,0.001556146,2358.4067383,454469.53125,6603730.0,-2333.106689
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2358.5588051,1.0,30000.0,18.340475082,17.5,0.8404752016,0.8941273093,,0.7882249951,,88.48249054,0.2512177229,3.4189150333,33.430873871,2.2468588352,-0.001874159,2358.5588379,454469.53125,6603730.0,-2333.258789
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2358.7108051,1.0,30000.0,18.389707565,17.5,0.8897066116,0.9239621162,,0.8215225935,,88.415428162,0.2476777136,3.3076937199,31.622806549,2.2479138374,-0.006702133,2358.7106934,454469.53125,6603730.0,-2333.410645
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2358.8628051,1.0,30000.0,18.490915298,17.5,0.9909153581,0.9528343081,,0.8600723743,,89.009460449,0.2397301048,3.2962515354,32.42036438,2.2465138435,-0.009520687,2358.862793,454469.53125,6603730.0,-2333.562744
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2359.0148051,1.0,30000.0,18.65262413,17.5,1.1526230574,0.9734277129,,0.8800861835,,89.041572571,0.2448408902,3.2866389751,34.072906494,2.2430584431,-0.008518239,2359.0148926,454469.53125,6603730.0,-2333.714844
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2359.1668051,1.0,30000.0,18.837259293,17.5,1.3372585773,0.9980291724,,0.8965972662,,92.880073547,0.2723836303,3.3333125114,33.562679291,2.2368345261,-0.004756243,2359.166748,454469.53125,6603730.0,-2333.866699
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2359.3188051,1.0,30000.0,18.957572937,17.5,1.4575724602,1.0727193356,,0.9110054374,,94.773757935,0.3112067282,3.724247694,29.792650223,2.2300360203,0.0013866094,2359.3188477,454469.53125,6603730.0,-2334.018799
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2359.4708051,1.0,30000.0,18.992534637,17.5,1.492534399,1.2419314384,,0.8921893239,,94.662467957,0.3413076997,4.6071529388,26.631933212,2.2240252495,0.0103064235,2359.4707031,454469.53125,6603730.0,-2334.170654
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2359.6228051,1.0,30000.0,18.939022064,17.5,1.4390217066,1.5422588587,,0.8230064511,,97.778564453,0.3498077393,5.5508971214,27.754880905,2.2166228294,0.0196539871,2359.6228027,454469.53125,6603730.0,-2334.322754
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2359.7748051,1.0,30000.0,18.813907623,17.5,1.3139071465,1.8708258867,,0.7581039071,,91.718002319,0.3303281665,5.8764271736,31.828626633,2.2103514671,0.0283194128,2359.7749023,454469.53125,6603730.0,-2334.474854
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2359.9268051,1.0,30000.0,18.715589523,17.5,1.2155898809,2.0799980164,,0.8145719171,,82.694320679,0.284039408,6.1100897789,34.470340729,2.2228195667,0.0378587432,2359.9267578,454469.53125,6603730.0,-2334.626709
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2360.0788051,1.0,30000.0,18.680463791,17.5,1.180462718,2.1418719292,,1.2328153849,,71.004020691,0.2285345197,7.1144790649,36.510936737,2.2727525234,0.0487978794,2360.0788574,454469.53125,6603730.0,-2334.778809
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2360.2308051,1.0,30000.0,18.70242691,17.5,1.202426672,2.106903553,,2.775408268,,60.425960541,0.1989931613,7.8990941048,35.269439697,2.3489272594,0.0616654828,2360.2307129,454469.53125,6603730.0,-2334.930664
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2360.3828051,1.0,30000.0,18.75227356,17.5,1.2522727251,2.0716142654,,5.3686151505,,66.443862915,0.2233980894,8.072388649,37.886062622,2.3922741413,0.0706483424,2360.3828125,454469.53125,6603730.0,-2335.082764
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2360.5348051,1.0,30000.0,18.765600204,17.5,1.265599966,2.0880281925,,4.397231102,,80.757225037,0.2870447338,7.8633303642,40.72082901,2.3553323746,0.0716704875,2360.5349121,454469.53125,6603730.0,-2335.234863
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2360.6868051,1.0,30000.0,18.771453857,17.5,1.271454215,2.1939594746,,2.420866251,,95.065940857,0.3483875692,7.3795204163,43.470607758,2.2744429111,0.0731264874,2360.6867676,454469.53125,6603730.0,-2335.386719
Force_2020_all_wells_train_test_blind_hidden_final/25_4-5.las,25/4-5,2360.8388051,1.0,30000.0,18.83480835,17.5,1.3348089457,2.2864391804,,1.4585555792,,110.23114014,0.3744190335,6.163939476,47.459953308,2.2147760391,0.0767667592,2360.8388672,454469.53125,6603730.0,-2335.538818
