source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROPA,RDEP,RMED,RMIC,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1828.36,1.0,65000.0,12.367114067,18.591236115,1.8732278347,1.8640500307,1.6522126198,109.59314728,0.3004672527,,71.365394592,2.4446811676,,1828.3599854,537148.6875,6804498.5,-1792.86792
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1828.512,1.0,65000.0,12.369115829,18.690811157,1.8809682131,1.845168829,1.6084053516,108.01795959,0.3050718606,,75.817893982,2.4537918568,,1828.5119629,537148.75,6804498.5,-1793.017822
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1828.664,1.0,65000.0,12.342108727,18.7903862,1.8878874779,1.8636533022,1.6275349855,107.24328613,0.3143168688,,78.35105896,2.4633352757,,1828.6639404,537148.75,6804498.5,-1793.167847
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1828.816,1.0,65000.0,12.346570969,18.889961243,1.9093002081,1.8840396404,1.5801141262,106.87129974,0.3063464463,,74.60798645,2.4438500404,,1828.81604,537148.8125,6804498.5,-1793.317749
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1828.968,1.0,65000.0,12.350199699,18.989536285,1.8749880791,1.8346008062,1.591105938,107.59456635,0.305914402,,73.197395325,2.4326000214,,1828.9680176,537148.8125,6804498.5,-1793.467773
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1829.12,1.0,65000.0,12.347892761,18.7395401,1.9106197357,1.8613536358,1.5871685743,108.23627472,0.3220442832,,67.918296814,2.433147192,,1829.1199951,537148.8125,6804498.5,-1793.617676
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1829.272,1.0,65000.0,12.358799934,18.396324158,1.9803203344,1.938773036,1.6043884754,108.77204895,0.3029567003,,70.239707947,2.4369494915,,1829.2719727,537148.875,6804498.5,-1793.7677
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1829.424,1.0,65000.0,12.414250374,18.053108215,1.9060370922,1.8877029419,1.6293814182,109.07814789,0.2815907001,,67.850814819,2.4396305084,,1829.4239502,537148.875,6804498.5,-1793.917603
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1829.576,1.0,65000.0,12.348496437,17.709892273,1.8327331543,1.8046205044,1.5810385942,109.23007202,0.3102164268,,72.022842407,2.4463422298,,1829.5760498,537148.9375,6804498.5,-1794.067505
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1829.728,1.0,65000.0,12.312000275,17.366676331,1.8390932083,1.8076369762,1.4719057083,109.29512787,0.3304211795,,77.94102478,2.4478163719,,1829.7280273,537148.9375,6804498.5,-1794.217529
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1829.88,1.0,65000.0,12.196854591,17.023460388,1.7911478281,1.7777458429,1.4995211363,108.7978363,0.3140595853,,74.759727478,2.4477636814,,1829.8800049,537148.9375,6804498.5,-1794.367432
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1830.032,1.0,65000.0,12.161381721,16.632551193,1.6957223415,1.6616396904,1.4901492596,108.83757782,0.3180301785,,71.648384094,2.4373888969,,1830.0319824,537149.0,6804498.5,-1794.517456
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1830.184,1.0,65000.0,12.141123772,16.062795639,1.6144134998,1.5506317616,1.4182087183,111.34489441,0.3343456089,,80.835067749,2.424195528,,1830.18396,537149.0,6804498.5,-1794.667358
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1830.336,1.0,65000.0,12.219000816,15.493038177,1.5906995535,1.5344363451,1.3713798523,113.41743469,0.3472824693,,74.6876297,2.4387350082,,1830.3360596,537149.0,6804498.5,-1794.817261
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1830.488,1.0,65000.0,12.185898781,14.923280716,1.5607441664,1.5229948759,1.3409789801,114.99900818,0.3386892676,,74.996665955,2.4429616928,,1830.4880371,537149.0625,6804498.5,-1794.967163
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1830.64,1.0,65000.0,12.122653008,14.353524208,1.5555471182,1.520003438,1.3483649492,114.67692566,0.3225206733,,81.781509399,2.4317429066,,1830.6400146,537149.0625,6804498.5,-1795.117188
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1830.792,1.0,65000.0,12.121459961,13.783766747,1.5616675615,1.5058470964,1.3396956921,114.15126801,0.3272039294,,83.572547913,2.4067361355,,1830.7919922,537149.125,6804498.5,-1795.26709
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1830.944,1.0,65000.0,12.114159584,13.214010239,1.5655449629,1.529574275,1.356795907,113.77412415,0.3269171417,,81.655784607,2.4035189152,,1830.9439697,537149.125,6804498.5,-1795.417114
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1831.096,1.0,65000.0,12.074622154,13.398371696,1.5430794954,1.5495768785,1.3888063431,112.26825714,0.3176742196,,75.348922729,2.4080181122,,1831.0959473,537149.125,6804498.5,-1795.567017
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1831.248,1.0,65000.0,12.04481411,14.02263546,1.4988681078,1.5208032131,1.3714078665,109.95637512,0.3072575927,,74.43598175,2.4131779671,,1831.2480469,537149.1875,6804498.5,-1795.716919
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1831.4,1.0,65000.0,12.045339584,14.646899223,1.4834712744,1.4901702404,1.33670187,108.23906708,0.3138008416,,75.725746155,2.413932085,,1831.4000244,537149.1875,6804498.5,-1795.866943
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1831.552,1.0,65000.0,12.075395584,15.27116394,1.5581418276,1.5637983084,1.3769806623,109.06560516,0.3178561926,,75.842300415,2.4075171947,,1831.552002,537149.25,6804498.5,-1796.016846
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1831.704,1.0,65000.0,12.075795174,15.895427704,1.6639926434,1.6819788218,1.4469466209,110.65104675,0.3145846725,,69.686141968,2.4119429588,,1831.7039795,537149.25,6804498.5,-1796.166748
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1831.856,1.0,65000.0,12.068087578,16.519691467,1.7026433945,1.7218408585,1.4745713472,111.24200439,0.3097282946,,71.617446899,2.4133114815,,1831.855957,537149.25,6804498.5,-1796.316772
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1832.008,1.0,65000.0,12.040511131,17.089616776,1.7130721807,1.7254494429,1.4987897873,110.11475372,0.3082205951,,70.286178589,2.4101088047,,1832.0080566,537149.3125,6804498.5,-1796.466675
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1832.16,1.0,65000.0,12.038643837,16.681467056,1.7168996334,1.7287596464,1.5330604315,108.35260773,0.3097805977,,73.851417542,2.4136395454,,1832.1600342,537149.3125,6804498.5,-1796.616699
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1832.312,1.0,65000.0,12.012070656,16.273317337,1.7415039539,1.7503335476,1.5349900723,106.99121857,0.3024608791,,79.512557983,2.4213471413,,1832.3120117,537149.3125,6804498.5,-1796.766602
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1832.464,1.0,65000.0,12.012010574,15.865166664,1.7955803871,1.7918672562,1.5597763062,106.76906586,0.3040588796,,75.06338501,2.4205448627,,1832.4639893,537149.375,6804498.5,-1796.916626
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1832.616,1.0,65000.0,12.040982246,15.457016945,1.8474736214,1.8145341873,1.6001927853,106.97290802,0.3131554425,,65.836395264,2.4158341885,,1832.6159668,537149.375,6804498.5,-1797.066528
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1832.768,1.0,65000.0,12.080176353,15.048866272,1.8638973236,1.790058136,1.6303294897,107.08386993,0.3187978864,,69.407943726,2.4198431969,,1832.7679443,537149.4375,6804498.5,-1797.216431
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1832.92,1.0,65000.0,12.113942146,14.640716553,1.8381102085,1.7199864388,1.6408469677,107.30714417,0.3200933337,,75.33266449,2.4180660248,,1832.9200439,537149.4375,6804498.5,-1797.366455
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1833.072,1.0,65000.0,12.094824791,14.489952087,1.8129409552,1.6741966009,1.6398124695,107.36112976,0.3162646294,,76.643455505,2.420263052,,1833.0720215,537149.4375,6804498.5,-1797.516357
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1833.224,1.0,65000.0,12.066632271,14.625170708,1.7807141542,1.6804590225,1.5874923468,107.36142731,0.296369046,,74.334754944,2.426794529,,1833.223999,537149.5,6804498.5,-1797.666382
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1833.376,1.0,65000.0,12.114429474,14.760390282,1.7235996723,1.6577143669,1.5304679871,107.73486328,0.2856200337,,75.344421387,2.4258825779,,1833.3759766,537149.5625,6804498.5,-1797.816284
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1833.528,1.0,65000.0,12.190718651,14.895608902,1.6715255976,1.6011006832,1.5197697878,108.19262695,0.3042222261,,67.450080872,2.4184610844,,1833.5279541,537149.5625,6804498.5,-1797.966187
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1833.68,1.0,65000.0,12.216625214,15.030828476,1.5161142349,1.4257782698,1.3989500999,109.40271759,0.3104657829,,65.607170105,2.4086928368,,1833.6800537,537149.5625,6804498.5,-1798.116089
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1833.832,1.0,65000.0,12.206589699,15.166047096,1.4325704575,1.3243480921,1.2598873377,110.9616394,0.3060838282,,72.110305786,2.4028043747,,1833.8320313,537149.625,6804498.5,-1798.266113
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1833.984,1.0,65000.0,12.159834862,15.30126667,1.4962080717,1.3842369318,1.1909253597,112.61982727,0.3277225494,,77.970558167,2.3956942558,,1833.9840088,537149.625,6804498.5,-1798.416016
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1834.136,1.0,65000.0,12.128090858,15.910459518,1.5324937105,1.434305191,1.2478111982,113.43482208,0.3457041383,,80.63961792,2.3972718716,,1834.1359863,537149.6875,6804498.5,-1798.56604
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1834.288,1.0,65000.0,12.093924522,16.575414658,1.5389000177,1.4522000551,1.3126000166,112.721138,0.3270317912,,76.643440247,2.4128112793,,1834.2879639,537149.6875,6804498.5,-1798.715942
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1834.44,1.0,65000.0,12.058612823,17.240367889,1.5677109957,1.4814912081,1.3007154465,111.28044891,0.3096441925,,73.64641571,2.4215791225,,1834.4399414,537149.6875,6804498.5,-1798.865845
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1834.592,1.0,65000.0,12.041318893,17.905323029,1.6163742542,1.5309041739,1.2805804014,109.72808075,0.3040261865,,72.542022705,2.4228973389,,1834.592041,537149.75,6804498.5,-1799.015869
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1834.744,1.0,65000.0,12.014763832,18.570278168,1.6222301722,1.5752904415,1.3346806765,107.07850647,0.2902965248,,64.362815857,2.4276022911,,1834.7440186,537149.75,6804498.5,-1799.165771
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1834.896,1.0,65000.0,12.00104332,19.2352314,1.5972174406,1.5995293856,1.4187884331,106.02851105,0.2809025049,,63.631591797,2.4333019257,,1834.8959961,537149.75,6804498.5,-1799.315796
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1835.048,1.0,65000.0,12.002875328,19.32736969,1.5130910873,1.4708178043,1.3542294502,107.84136963,0.280349642,,66.018737793,2.4237282276,,1835.0479736,537149.8125,6804498.5,-1799.465698
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1835.2,1.0,65000.0,12.008068085,18.17840004,1.4467644691,1.3514294624,1.2728306055,110.18901062,0.2936010659,,69.542022705,2.4122328758,,1835.1999512,537149.8125,6804498.5,-1799.615723
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1835.352,1.0,65000.0,12.018466949,17.029432297,1.4786486626,1.4164015055,1.2828156948,111.06008911,0.3039433658,,72.344161987,2.4128994942,,1835.3520508,537149.875,6804498.5,-1799.765625
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1835.504,1.0,65000.0,12.053964615,15.880464554,1.5009009838,1.4603406191,1.2478948832,110.76625061,0.293255657,,74.719963074,2.4185888767,,1835.5040283,537149.875,6804498.5,-1799.915527
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1835.656,1.0,65000.0,12.105895042,14.731495857,1.4865278006,1.4078364372,1.2388449907,109.10529327,0.2761178911,,72.012145996,2.422659874,,1835.6560059,537149.875,6804498.5,-1800.065552
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1835.808,1.0,65000.0,12.115076065,13.582528114,1.4722616673,1.3818109035,1.239910841,106.82566071,0.2810197175,,70.345626831,2.4243919849,,1835.8079834,537149.9375,6804498.5,-1800.215454
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1835.96,1.0,65000.0,12.068350792,12.433559418,1.4675599337,1.413228631,1.2064248323,106.05025482,0.2925004661,,70.929206848,2.4318871498,,1835.9599609,537149.9375,6804498.5,-1800.365479
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1836.112,1.0,65000.0,12.046029091,12.854529381,1.5263502598,1.4820120335,1.2120451927,106.34387207,0.3033626974,,70.834121704,2.4318871498,,1836.1120605,537150.0,6804498.5,-1800.515381
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1836.264,1.0,65000.0,12.024298668,13.836191177,1.5104135275,1.4598956108,1.213341713,108.23281097,0.3034409881,,70.162467957,2.4184646606,,1836.2640381,537150.0,6804498.5,-1800.665283
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1836.416,1.0,65000.0,12.028223991,14.817852974,1.4194704294,1.3559091091,1.2013888359,111.376297,0.2943301797,,70.441635132,2.4059209824,,1836.4160156,537150.0,6804498.5,-1800.815308
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1836.568,1.0,65000.0,12.040639877,15.799514771,1.305237174,1.227874279,1.0941421986,115.41575623,0.2754581571,,70.781768799,2.392936945,,1836.5679932,537150.0625,6804498.5,-1800.96521
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1836.72,1.0,65000.0,12.049039841,16.781175613,1.2984406948,1.2351214886,1.0397388935,118.01161194,0.3404428363,,70.313995361,2.3829798698,,1836.7199707,537150.0625,6804498.5,-1801.115112
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1836.872,1.0,65000.0,12.028950691,17.762838364,1.3195842505,1.2681344748,1.0383273363,119.35131836,0.3542204499,,84.276191711,2.3707911968,,1836.8719482,537150.0625,6804498.5,-1801.265137
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1837.024,1.0,65000.0,12.012751579,18.729530334,1.3280322552,1.2765123844,1.0633229017,119.22625732,0.3497607112,,86.286346436,2.3703849316,,1837.0240479,537150.125,6804498.5,-1801.415039
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1837.176,1.0,65000.0,12.035610199,19.616390228,1.2454689741,1.1691148281,1.0613250732,117.17778015,0.3422771692,,75.542755127,2.3851702213,,1837.1760254,537150.125,6804498.5,-1801.565063
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1837.328,1.0,65000.0,12.133347511,20.503250122,1.1969102621,1.120775342,1.0122882128,115.2303772,0.3294774592,,91.201980591,2.3809866905,,1837.3280029,537150.1875,6804498.5,-1801.714844
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1837.48,1.0,65000.0,12.109605789,21.390108109,1.1999669075,1.1179933548,0.9878062606,114.17495728,0.3368602097,,94.529624939,2.3628127575,,1837.4799805,537150.1875,6804498.5,-1801.864868
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1837.632,1.0,65000.0,12.063202858,22.276968002,1.2315671444,1.1377449036,0.9710463285,112.24248505,0.3390918672,,109.99301147,2.3656551838,,1837.631958,537150.1875,6804498.5,-1802.014771
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1837.784,1.0,65000.0,12.015638351,23.163827896,1.2954434156,1.2119313478,1.0708155632,110.44855499,0.3380390704,,99.918373108,2.3765804768,,1837.7840576,537150.25,6804498.5,-1802.164795
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1837.936,1.0,65000.0,12.038692474,24.050685883,1.3090339899,1.2116193771,1.1002177,111.64923096,0.3414341509,,79.862663269,2.3871335983,,1837.9360352,537150.25,6804498.5,-1802.314697
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1838.088,1.0,65000.0,12.022109032,23.803859711,1.3808245659,1.3444840908,1.1727565527,113.28694153,0.3358192742,,65.599487305,2.3959209919,,1838.0880127,537150.3125,6804498.5,-1802.464722
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1838.24,1.0,65000.0,12.002854347,22.732532501,1.4015601873,1.3675800562,1.1829134226,114.23117065,0.3092596829,,67.496269226,2.402200222,,1838.2399902,537150.3125,6804498.5,-1802.614624
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1838.392,1.0,65000.0,12.000085831,21.661205292,1.4579709768,1.4239602089,1.2186942101,114.94413757,0.2941488028,,69.221984863,2.411781311,,1838.3919678,537150.3125,6804498.5,-1802.764526
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1838.544,1.0,65000.0,12.001824379,20.58987999,1.3652458191,1.2986861467,1.2686270475,116.27059937,0.2985864878,,70.401901245,2.443611145,,1838.5439453,537150.375,6804498.5,-1802.914551
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1838.696,1.0,65000.0,12.00258255,19.51855278,1.2669520378,1.1764631271,1.2402217388,116.23529053,0.2969500422,,68.131195068,2.4459710121,,1838.6960449,537150.375,6804498.5,-1803.064453
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1838.848,1.0,65000.0,12.001119614,18.447227478,1.1893020868,1.0908995867,1.1434799433,116.06572723,0.2917684913,,81.850982666,2.4081056118,,1838.8480225,537150.375,6804498.5,-1803.214478
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1839.0,1.0,65000.0,12.006299973,17.375900269,1.2423000336,1.1239999533,1.0622999668,114.99629974,0.3059999943,,88.744598389,2.3814001083,,1839.0,537150.4375,6804498.5,-1803.36438
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1839.152,1.0,65000.0,12.002023697,18.313482285,1.3376647234,1.2175071239,1.152256012,114.01247406,0.3092978299,,76.935379028,2.3525702953,,1839.1519775,537150.4375,6804498.5,-1803.514404
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1839.304,1.0,65000.0,12.085690498,19.251064301,1.4121398926,1.3037531376,1.2511518002,113.85447693,0.3317764997,,70.922157288,2.3732643127,,1839.3039551,537150.5,6804498.5,-1803.664307
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1839.456,1.0,65000.0,12.064203262,20.188644409,1.4934402704,1.4254442453,1.4274231195,114.2301178,0.336491257,,66.483184814,2.3896298409,,1839.4560547,537150.5,6804498.5,-1803.814209
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1839.608,1.0,65000.0,12.0,21.126226425,1.5211632252,1.4629007578,1.4811472893,115.05141449,0.2976704836,,60.723171234,2.3828468323,,1839.6080322,537150.5,6804498.5,-1803.964233
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1839.76,1.0,65000.0,12.0,22.063808441,1.5809988976,1.4823321104,1.4176390171,117.27583313,0.2899930775,,60.58240509,2.3768465519,,1839.7600098,537150.5625,6804498.5,-1804.114136
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1839.912,1.0,65000.0,12.0,23.001390457,1.71768713,1.6222048998,1.5278038979,118.61713409,0.3113611341,,75.458061218,2.380355835,,1839.9119873,537150.5625,6804498.5,-1804.26416
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1840.064,1.0,70000.0,12.0,22.81170845,2.1042146683,2.1117284298,1.7707773447,118.83798218,0.2825215459,,69.305274963,2.3832504749,,1840.0639648,537150.625,6804498.5,-1804.414063
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1840.216,2.0,70000.0,12.0,21.072036743,2.1131308079,2.1929101944,1.886878252,119.20385742,0.2624058723,,62.405078888,2.4099771976,,1840.2159424,537150.625,6804498.5,-1804.563965
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1840.368,2.0,70000.0,12.001706123,19.332366943,1.7649888992,1.868255496,1.8445851803,118.16047668,0.2459613234,,63.598453522,2.4535109997,,1840.368042,537150.625,6804498.5,-1804.713989
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1840.52,2.0,70000.0,12.030173302,17.592697144,1.686950922,1.7743623257,1.7432290316,117.9404068,0.2372937202,,73.279548645,2.4716632366,,1840.5200195,537150.6875,6804498.5,-1804.863892
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1840.672,2.0,70000.0,12.132530212,15.853025436,1.3473944664,1.3665348291,1.242349267,117.95781708,0.2488001883,,87.943069458,2.4227833748,,1840.6719971,537150.6875,6804498.5,-1805.013916
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1840.824,2.0,70000.0,12.107591629,14.113355637,1.334120512,1.3479665518,1.1781740189,118.54556274,0.2804598212,,104.6411438,2.3683269024,,1840.8239746,537150.6875,6804498.5,-1805.163818
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1840.976,2.0,70000.0,12.026934624,12.373684883,1.3090287447,1.3083435297,1.0754598379,117.96784973,0.3360873759,,107.80499268,2.3430802822,,1840.9759521,537150.75,6804498.5,-1805.313721
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1841.128,2.0,70000.0,12.06812191,13.625937462,1.2843475342,1.256587863,1.0520219803,118.58029175,0.3599824309,,107.77308655,2.3364264965,,1841.1280518,537150.75,6804498.5,-1805.463623
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1841.28,2.0,70000.0,12.076379776,15.439175606,1.259600997,1.1892614365,1.0445206165,118.1840744,0.3566603065,,118.84131622,2.3374195099,,1841.2800293,537150.8125,6804498.5,-1805.613647
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1841.432,2.0,70000.0,12.097691536,17.252414703,1.2299580574,1.1427065134,1.0219929218,117.77465057,0.3480900824,,115.3910141,2.3452570438,,1841.4320068,537150.8125,6804498.5,-1805.76355
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1841.584,2.0,70000.0,12.152231216,19.065652847,1.209561348,1.1082146168,0.9928138852,118.27138519,0.3454170823,,105.65202332,2.3383312225,,1841.5839844,537150.8125,6804498.5,-1805.913452
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1841.736,2.0,70000.0,12.143422127,20.878890991,1.2238594294,1.1399962902,1.0098339319,119.16566467,0.350368619,,99.908462524,2.3530220985,,1841.7359619,537150.875,6804498.5,-1806.063477
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1841.888,2.0,70000.0,12.105046272,22.692129135,1.2346488237,1.1866202354,1.0701571703,120.29918671,0.3616875708,,99.889175415,2.366314888,,1841.8879395,537150.875,6804498.5,-1806.213379
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1842.04,2.0,70000.0,12.065421104,24.016279221,1.2320945263,1.1884813309,1.0769400597,121.25679016,0.3586267233,,104.51840973,2.3572335243,,1842.0400391,537150.9375,6804498.5,-1806.363403
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1842.192,2.0,70000.0,12.064863205,23.970983505,1.2087455988,1.1649652719,1.0694212914,121.30282593,0.355949223,,115.37783813,2.3585999012,,1842.1920166,537150.9375,6804498.5,-1806.513306
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1842.344,2.0,65000.0,12.10748291,23.92568779,1.1989520788,1.1551681757,1.0411515236,121.74729919,0.3474520743,,112.92515564,2.37088871,,1842.3439941,537150.9375,6804498.5,-1806.663208
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1842.496,1.0,65000.0,12.102641106,23.880392075,1.1917612553,1.1516674757,1.0225939751,121.78942871,0.3442103267,,105.88220215,2.3625917435,,1842.4959717,537151.0,6804498.5,-1806.813232
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1842.648,1.0,65000.0,12.101728439,23.835096359,1.2002030611,1.1711410284,1.0376107693,121.70571136,0.3568112254,,99.898216248,2.3469483852,,1842.6479492,537151.0,6804498.5,-1806.963135
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1842.8,1.0,65000.0,12.102132797,23.789800644,1.2045024633,1.1663309336,1.0471781492,121.51476288,0.3485345542,,97.133171082,2.3397951126,,1842.8000488,537151.0,6804498.5,-1807.113159
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,1842.952,1.0,65000.0,12.070590019,23.744503021,1.201977253,1.1580882072,1.056848526,121.15752411,0.3534313738,,100.64289856,2.3561632633,,1842.9520264,537151.0625,6804498.5,-1807.263062
