source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1518.3031147,1.0,65000.0,13.513187408,12.250000954,1.2631851435,0.1521795243,61.901958466,0.6507250667,0.7153345346,0.7259588242,0.431266427,,146.54142761,,,79.784614563,,,1518.3031006,475895.84375,6593126.5,-1493.303101
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1518.4551147,1.0,65000.0,13.262678146,12.250000954,1.0126757622,0.1521795243,61.901958466,0.6754605174,0.7435091734,0.7547413111,0.3735465407,,146.24853516,,,79.857131958,,,1518.4550781,475895.84375,6593126.5,-1493.455078
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1518.6071147,1.0,65000.0,13.343337059,12.250000954,1.0933355093,0.1521795243,61.901958466,0.6935074329,0.7697548866,0.7759230137,0.3475040197,,146.04537964,,,79.750289917,,,1518.6070557,475895.84375,6593126.5,-1493.607056
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1518.7591147,1.0,65000.0,13.560330391,12.250000954,1.3103275299,0.1521795243,61.901958466,0.6916441321,0.7797905803,0.7765501142,0.4189022481,,145.74145508,,,79.314590454,,,1518.7591553,475895.84375,6593126.5,-1493.759155
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1518.9111147,1.0,65000.0,13.692942619,12.250000954,1.4429380894,0.1521795243,61.882514954,0.6696814895,0.7654087543,0.753908813,0.4762795568,,145.45037842,,,78.559234619,,,1518.9111328,475895.84375,6593126.5,-1493.911133
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1519.0631147,1.0,65000.0,13.706568718,12.250000954,1.4565654993,0.1521795243,61.162338257,0.6413003206,0.7339866161,0.7212709188,0.4298304915,,145.4644928,,,77.192253113,,,1519.0631104,475895.84375,6593126.5,-1494.06311
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1519.2151147,1.0,65000.0,13.643929482,12.250000954,1.3939263821,0.1521795243,54.781173706,0.6198219061,0.7041282654,0.6958799362,0.4154625535,,145.89239502,,,76.083618164,,,1519.2150879,475895.84375,6593126.5,-1494.215088
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1519.3671147,1.0,65000.0,13.584416389,12.250000954,1.3344138861,0.1521795243,52.944530487,0.6093219519,0.6865573525,0.6824862361,0.4995102286,,146.51641846,,,76.588104248,,,1519.3670654,475895.84375,6593126.5,-1494.367065
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1519.5191147,1.0,65000.0,13.653866768,12.250000954,1.403862834,0.1521795243,52.944530487,0.6053608656,0.6778872013,0.6756891608,0.5142257214,,146.99249268,,,78.013092041,,,1519.519165,475895.84375,6593126.5,-1494.519165
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1519.6711147,1.0,65000.0,13.840701103,12.250000954,1.5906989574,0.1521795243,52.944530487,0.6010623574,0.6732714772,0.672416091,0.3815416396,,147.16023254,,,78.724960327,,,1519.6711426,475895.84375,6593126.5,-1494.671143
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1519.8231147,1.0,65000.0,13.952562332,12.250000954,1.702562809,0.1521795243,52.972454071,0.5939114094,0.6716982722,0.6713678241,0.3105117083,,147.11636353,,,78.807411194,,,1519.8231201,475895.84375,6593126.5,-1494.82312
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1519.9751147,1.0,65000.0,13.847760201,12.250000954,1.5977579355,0.1521795243,53.21799469,0.5866270065,0.6706906557,0.669704318,0.3849473298,,147.05465698,,,79.21585083,,,1519.9750977,475895.84375,6593126.5,-1494.975098
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1520.1271147,1.0,65000.0,13.62755394,12.250000954,1.3775516748,0.1521795243,57.592445374,0.5825028419,0.6673933864,0.6653037667,0.4523604512,,147.10482788,,,79.341926575,,,1520.1270752,475895.84375,6593126.5,-1495.127075
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1520.2791147,1.0,65000.0,13.510662079,12.250000954,1.2606604099,0.1521795243,60.933040619,0.5834557414,0.661799252,0.6600202918,0.47200647,,147.29023743,,,78.491371155,,,1520.2791748,475895.84375,6593126.5,-1495.279175
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1520.4311147,1.0,65000.0,13.571611404,12.250000954,1.3216121197,0.1521795243,61.199508667,0.5892161131,0.6587166786,0.6595725417,0.4550014734,,147.53990173,,,78.585922241,,,1520.4311523,475895.84375,6593126.5,-1495.431152
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1520.5831147,1.0,65000.0,13.692838669,12.250000954,1.4428383112,0.1521795243,61.136844635,0.5954068899,0.6628840566,0.666252017,0.434446156,,147.7442627,,,81.189308167,,,1520.5831299,475895.84375,6593126.5,-1495.58313
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1520.7351147,1.0,65000.0,13.743170738,12.250000954,1.4931687117,0.1521795243,61.081645966,0.597710669,0.6719284058,0.6749936938,0.4563280046,,147.85595703,,,83.540542603,,,1520.7351074,475895.84375,6593126.5,-1495.735107
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1520.8871147,1.0,65000.0,13.700432777,12.250000954,1.4504320621,0.1521795243,61.017131805,0.5966118574,0.6781042218,0.678288579,0.4091429412,,147.89970398,,,82.915863037,,,1520.887085,475895.84375,6593126.5,-1495.887085
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1521.0391147,1.0,65000.0,13.642491341,12.250000954,1.3924919367,0.1521795243,60.374290466,0.595148623,0.6761597991,0.6733114719,0.3287120759,,147.90710449,,,81.247085571,,,1521.0390625,475895.84375,6593126.5,-1496.039063
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1521.1911147,1.0,65000.0,13.653824806,12.250000954,1.4038244486,0.1521795243,55.414836884,0.5953157544,0.6681995392,0.665610671,0.3168756068,,147.89201355,,,81.320373535,,,1521.1911621,475895.84375,6593126.5,-1496.191162
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1521.3431147,1.0,65000.0,13.738736153,12.250000954,1.4887372255,0.1521795243,54.290840149,0.5975246429,0.6639437079,0.6655496359,0.3559007645,,147.83811951,,,82.464355469,,,1521.3431396,475895.84375,6593126.5,-1496.34314
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1521.4951147,1.0,65000.0,13.862116814,12.250000954,1.6121169329,0.1521795243,54.345542908,0.601629436,0.6709523797,0.6756588817,0.3605293036,,147.71365356,,,82.703590393,,,1521.4951172,475895.84375,6593126.5,-1496.495117
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1521.6471147,1.0,65000.0,13.983406067,12.250000954,1.7334022522,0.1521795243,54.400302887,0.6075438261,0.6826504469,0.6857616901,0.3505503237,,147.5067749,,,81.950668335,,,1521.6470947,475895.84375,6593126.5,-1496.647095
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1521.7991147,1.0,65000.0,14.017818451,12.250000954,1.767817378,0.1521795243,54.455062866,0.6140717864,0.6884758472,0.6894916892,0.4052928984,,147.2318573,,,80.795890808,,,1521.7990723,475895.84375,6593126.5,-1496.799072
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1521.9511147,1.0,65000.0,13.952903748,12.250000954,1.7029020786,0.1521795243,55.114688873,0.6204323769,0.6914207339,0.6941732764,0.428396225,,146.91145325,,,79.318763733,,,1521.9511719,475895.84375,6593126.5,-1496.951172
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1522.1031147,1.0,65000.0,13.878259659,12.250000954,1.6282562017,0.1521795243,62.313365936,0.6271964908,0.7002670765,0.7050263882,0.3749420643,,146.58406067,,,78.202003479,,,1522.1031494,475895.84375,6593126.5,-1497.103149
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1522.2551147,1.0,65000.0,13.867461205,12.250000954,1.6174578667,0.1521795243,64.704208374,0.6339401603,0.7120295763,0.7150014043,0.3303396404,,146.31755066,,,78.308029175,,,1522.255127,475895.84375,6593126.5,-1497.255127
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1522.4071147,1.0,65000.0,13.898444176,12.250000954,1.6484417915,0.1521795243,64.781105042,0.6374900937,0.7166129947,0.7152204514,0.2964685559,,146.16218567,,,79.356987,,,1522.4071045,475895.84375,6593126.5,-1497.407104
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1522.5591147,1.0,65000.0,13.916059494,12.250000954,1.6660606861,0.1521795243,64.781105042,0.6347286105,0.7104992867,0.7063398361,0.2874005437,,146.10990906,,,80.747207642,,,1522.559082,475895.84375,6593126.5,-1497.559082
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1522.7111147,1.0,65000.0,13.945445061,12.250000954,1.6954478025,0.1521795243,64.781105042,0.6262049079,0.6995424628,0.6952065229,0.3187327087,,146.08584595,,,81.590614319,,,1522.7110596,475895.84375,6593126.5,-1497.71106
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1522.8631147,1.0,65000.0,14.018460274,12.250000954,1.768463254,0.1521795243,64.779655457,0.6167042255,0.688837111,0.6846668124,0.33634004,,146.01502991,,,80.444007874,,,1522.8631592,475895.84375,6593126.5,-1497.863159
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1523.0151147,1.0,65000.0,14.018267632,12.250000954,1.7682706118,0.1521795243,64.275619507,0.6108484268,0.6781699061,0.6738425493,0.389364779,,145.956604,,,78.012069702,,,1523.0151367,475895.84375,6593126.5,-1498.015137
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1523.1671147,1.0,65000.0,13.848015785,12.250000954,1.5980186462,0.1521795243,59.122177124,0.6084668636,0.6675101519,0.6641840935,0.4878761768,,146.07888794,,,76.672561646,,,1523.1671143,475895.84375,6593126.5,-1498.167114
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1523.3191147,1.0,65000.0,13.640797615,12.250000954,1.3907968998,0.1521795243,57.796829224,0.6068797708,0.6604283452,0.6593401432,0.4999689758,,146.47346497,,,76.706253052,,,1523.3190918,475895.84375,6593126.5,-1498.319092
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1523.4711147,1.0,65000.0,13.510682106,12.250000954,1.2606804371,0.1521795243,57.864009857,0.6050649285,0.6596981883,0.6614693403,0.4514556825,,147.06790161,,,76.802322388,,,1523.4710693,475895.84375,6593126.5,-1498.471069
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1523.6231147,1.0,65000.0,13.401201248,12.250000954,1.1511993408,0.1521795243,57.925773621,0.6032483578,0.6658155918,0.6692215204,0.4192893803,,147.70167542,,,76.850364685,,,1523.6231689,475895.84375,6593126.5,-1498.623169
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1523.7751147,1.0,65000.0,13.368760109,12.250000954,1.0138121843,0.1521795243,57.993434906,0.6009417772,0.6739515662,0.675552547,0.3949995637,,148.26121521,,,77.468040466,,,1523.7751465,475895.84375,6593126.5,-1498.775146
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1523.9271147,1.0,65000.0,13.418205261,12.250000954,0.8871882558,0.1521795243,59.711212158,0.5986113548,0.6755106449,0.6737989783,0.4052698314,,148.76541138,,,78.95450592,,,1523.927124,475895.84375,6593126.5,-1498.927124
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1524.0791147,1.0,65000.0,13.467651367,12.250000954,0.9004841447,0.1521795243,78.239219666,0.598392725,0.669760406,0.6673842072,0.440541476,,149.26609802,,,80.696075439,,,1524.0791016,475895.84375,6593126.5,-1499.079102
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1524.2311147,1.0,65000.0,13.517097473,12.250000954,1.1306138039,0.1521795243,81.37789917,0.6002462506,0.6651760936,0.6653263569,0.4652769268,,149.67758179,,,81.068115234,,,1524.2310791,475895.84375,6593126.5,-1499.231079
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1524.3831147,1.0,65000.0,13.648194313,12.250000954,1.3981976509,0.1521795243,81.322036743,0.600566864,0.6675536633,0.6695984006,0.4734739959,,149.81533813,,,79.754684448,,,1524.3830566,475895.84375,6593126.5,-1499.383057
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1524.5351147,1.0,65000.0,13.761148453,12.250000954,1.5111482143,0.1521795243,81.263145447,0.5979062915,0.6724491715,0.6731633544,0.4603236616,,149.6164093,,,78.618896484,,,1524.5351563,475895.84375,6593126.5,-1499.535156
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1524.6871147,1.0,65000.0,13.799259186,12.250000954,1.5492554903,0.1521795243,81.204177856,0.5958831906,0.6724162698,0.6709547043,0.4156515002,,149.22064209,,,78.554878235,,,1524.6871338,475895.84375,6593126.5,-1499.687134
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1524.8391147,1.0,65000.0,13.832471848,12.250000954,1.5824692249,0.1521795243,81.146728516,0.5976015329,0.668232739,0.6670874953,0.3446101248,,148.84933472,,,78.540809631,,,1524.8391113,475895.84375,6593126.5,-1499.839111
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1524.9911147,1.0,65000.0,13.763578415,12.250000954,1.5135787725,0.1521795243,81.104698181,0.602294147,0.666543901,0.6669517756,0.3084470034,,148.63916016,,,78.386924744,,,1524.9910889,475895.84375,6593126.5,-1499.991089
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1525.1431147,1.0,65000.0,13.64601326,12.250000954,1.3960154057,0.1521795243,74.593063354,0.6075668335,0.668125391,0.6685813069,0.3324769437,,148.5446167,,,78.800552368,,,1525.1430664,475895.84375,6593126.5,-1500.143066
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1525.2951147,1.0,65000.0,13.676670074,12.250000954,1.4266690016,0.1521795243,70.363174438,0.6110346913,0.6685441732,0.668074131,0.3425543308,,148.43373108,,,80.021575928,,,1525.295166,475895.84375,6593126.5,-1500.295166
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1525.4471147,1.0,65000.0,13.835336685,12.250000954,1.5853335857,0.1521795243,69.731239319,0.6119017601,0.6670856476,0.6668237448,0.3808821738,,148.28199768,,,81.545898438,,,1525.4471436,475895.84375,6593126.5,-1500.447144
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1525.5991147,1.0,65000.0,13.914072037,12.250000954,1.6640691757,0.1521795243,69.620368958,0.6115499735,0.6672092676,0.6681368351,0.4663304985,,148.22822571,,,82.127357483,,,1525.5991211,475895.84375,6593126.5,-1500.599121
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1525.7511147,1.0,65000.0,13.854536057,12.250000954,1.6045315266,0.1521795243,69.509460449,0.6108673215,0.6703367233,0.6719495058,0.5054206252,,148.4083252,,,81.459159851,,,1525.7510986,475895.84375,6593126.5,-1500.751099
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1525.9031147,1.0,65000.0,13.785763741,12.250000954,1.5357604027,0.1521795243,69.3985672,0.6090319753,0.6740758419,0.6747699976,0.4796896875,,148.77206421,,,80.754692078,,,1525.9030762,475895.84375,6593126.5,-1500.903076
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1526.0551147,1.0,65000.0,13.789172173,12.250000954,1.5391688347,0.1521795243,69.200012207,0.6048116684,0.6747308373,0.6739224792,0.4011314213,,149.11479187,,,80.738685608,,,1526.0551758,475895.84375,6593126.5,-1501.055176
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1526.2071147,1.0,65000.0,13.820300102,12.250000954,1.5703010559,0.1521795243,62.099040985,0.5974636078,0.6717121601,0.6695384383,0.3545292914,,149.26220703,,,81.276855469,,,1526.2071533,475895.84375,6593126.5,-1501.207153
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1526.3591147,1.0,65000.0,13.862488747,12.250000954,1.61249125,0.1521795243,56.464435577,0.5881485939,0.6651116014,0.6612581611,0.3522385359,,149.23243713,,,82.643302917,,,1526.3591309,475895.84375,6593126.5,-1501.359131
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1526.5111147,1.0,65000.0,13.944591522,12.250000954,1.6945921183,0.1521795243,55.503822327,0.5802018046,0.6540192366,0.6485856175,0.3097420931,,149.15939331,,,84.812675476,,,1526.5111084,475895.84375,6593126.5,-1501.511108
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1526.6631147,1.0,65000.0,13.96231842,12.250000954,1.7123185396,0.1521795243,55.503822327,0.5759962797,0.6399842501,0.6350508332,0.276301235,,149.07769775,,,86.424568176,,,1526.6630859,475895.84375,6593126.5,-1501.663086
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1526.8151147,1.0,65000.0,13.790271759,12.250000954,1.5402714014,0.1521795243,55.503822327,0.5752621889,0.6292241216,0.6269812584,0.2904376984,,148.91387939,,,86.393119812,,,1526.8150635,475895.84375,6593126.5,-1501.815063
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1526.9671147,1.0,65000.0,13.582495689,12.250000954,1.3324980736,0.1521795243,55.503822327,0.577354908,0.625849247,0.6265842319,0.3037136495,,148.65675354,,,85.143157959,,,1526.9671631,475895.84375,6593126.5,-1501.967163
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1527.1191147,1.0,65000.0,13.558619499,12.250000954,1.3086233139,0.1521795243,58.535224915,0.5825076103,0.6297622323,0.6333371401,0.2935314476,,148.41615295,,,83.669395447,,,1527.1191406,475895.84375,6593126.5,-1502.119141
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1527.2711147,1.0,65000.0,13.619586945,12.250000954,1.369587779,0.1521795243,61.498817444,0.5889518261,0.6407260299,0.646261394,0.2843625247,,148.28872681,,,82.269195557,,,1527.2711182,475895.84375,6593126.5,-1502.271118
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1527.4231147,1.0,65000.0,13.611327171,12.250000954,1.3613234758,0.1521795243,61.901958466,0.5924295783,0.6545959711,0.6588834524,0.32288149,,148.26031494,,,80.86378479,,,1527.4230957,475895.84375,6593126.5,-1502.423096
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1527.5751147,1.0,65000.0,13.638577461,12.250000954,1.3885754347,0.1521795243,61.901958466,0.5914551616,0.6630452275,0.6642689109,0.3417702913,,148.27410889,,,79.776390076,,,1527.5750732,475895.84375,6593126.5,-1502.575073
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1527.7271147,1.0,65000.0,13.80266571,12.250000954,1.5526679754,0.1521795243,61.901958466,0.5887339711,0.6646642685,0.6648252606,0.2786784768,,148.3704834,,,79.431686401,,,1527.7271729,475895.84375,6593126.5,-1502.727173
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1527.8791147,1.0,65000.0,13.970419884,12.250000954,1.7204195261,0.1521795243,61.901958466,0.5861417055,0.665133357,0.6648366451,0.2315648049,,148.68421936,,,80.094932556,,,1527.8791504,475895.84375,6593126.5,-1502.87915
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1528.0311147,1.0,65000.0,13.984659195,12.250000954,1.7346580029,0.1521795243,61.29441452,0.583640337,0.6628989577,0.6600331068,0.2465381622,,149.22206116,,,81.614837646,,,1528.0311279,475895.84375,6593126.5,-1503.031128
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1528.1831147,1.0,65000.0,13.871735573,12.250000954,1.6217387915,0.1521795243,52.885383606,0.581408143,0.6534312963,0.648642242,0.280287832,,149.76521301,,,83.359161377,,,1528.1831055,475895.84375,6593126.5,-1503.183105
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1528.3351147,1.0,65000.0,13.779063225,12.250000954,1.5290668011,0.1521795243,49.058876038,0.5793875456,0.6419432759,0.6393463612,0.2987311482,,150.05010986,,,84.443275452,,,1528.335083,475895.84375,6593126.5,-1503.335083
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1528.4871147,1.0,65000.0,13.859286308,12.250000954,1.6092908382,0.1521795243,48.993644714,0.5782910585,0.6391115785,0.6417093873,0.2908351123,,149.98057556,,,84.533561707,,,1528.4870605,475895.84375,6593126.5,-1503.487061
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1528.6391147,1.0,65000.0,14.120294571,12.250000954,1.8702944517,0.1521795243,48.928947449,0.5797823668,0.6495875716,0.6562204361,0.3022471368,,149.66104126,,,83.925354004,,,1528.6391602,475895.84375,6593126.5,-1503.63916
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1528.7911147,1.0,65000.0,14.361780167,12.250000954,2.1117780209,0.1521795243,48.864238739,0.5832474232,0.6669498682,0.6727657318,0.3133533299,,149.23886108,,,83.074493408,,,1528.7911377,475895.84375,6593126.5,-1503.791138
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1528.9431147,1.0,65000.0,14.439390182,12.250000954,2.1893923283,0.1521795243,49.341896057,0.5862510204,0.6786007881,0.6802011728,0.3007141352,,148.74690247,,,82.945518494,,,1528.9431152,475895.84375,6593126.5,-1503.943115
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1529.0951147,1.0,65000.0,14.417596817,12.250000954,2.1676008701,0.1521795243,66.640457153,0.5874807239,0.6797686219,0.6785058379,0.2666669786,,148.12097168,,,84.468017578,,,1529.0950928,475895.84375,6593126.5,-1504.095093
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1529.2471147,1.0,65000.0,14.319109917,12.250000954,2.0691123009,0.1521795243,74.627243042,0.5867381096,0.6758634448,0.6738987565,0.2529960573,,147.34037781,,,86.829322815,,,1529.2470703,475895.84375,6593126.5,-1504.24707
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1529.3991147,1.0,65000.0,14.075054169,12.250000954,1.8250555992,0.1521795243,74.51322937,0.5846302509,0.6707250476,0.6684935093,0.2850613892,,146.49450684,,,87.556938171,,,1529.3991699,475895.84375,6593126.5,-1504.39917
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1529.5511147,1.0,65000.0,13.756343842,12.250000954,1.5063451529,0.1521795243,74.392623901,0.5824785829,0.6652302742,0.6636261344,0.3577178717,,145.76791382,,,86.164985657,,,1529.5511475,475895.84375,6593126.5,-1504.551147
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1529.7031147,1.0,65000.0,13.485482216,12.250000954,1.2354804277,0.1521795243,74.274391174,0.5813812613,0.6624588966,0.6627540588,0.3886680007,,145.3745575,,,84.861976624,,,1529.703125,475895.84375,6593126.5,-1504.703125
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1529.8551147,1.0,65000.0,13.266841888,12.250000954,1.0168412924,0.1521795243,74.151565552,0.5820522904,0.6650642753,0.6674123406,0.4135946631,,145.4213562,,,84.251060486,,,1529.8551025,475895.84375,6593126.5,-1504.855103
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1530.0071147,1.0,65000.0,13.086589813,12.250000954,0.8365915418,0.1521795243,62.493495941,0.5844587684,0.6719558835,0.6749387383,0.4703371227,,145.82904053,,,82.722175598,,,1530.0070801,475895.84375,6593126.5,-1505.00708
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1530.1591147,1.0,65000.0,13.033677101,12.250000954,0.7836765051,0.1521795243,49.146408081,0.5872415304,0.6788474917,0.6805328131,0.4666509628,,146.41383362,,,80.538757324,,,1530.1590576,475895.84375,6593126.5,-1505.159058
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1530.3111147,1.0,65000.0,13.192177773,12.250000954,0.9421741366,0.1521795243,46.411693573,0.5889416337,0.6816542745,0.6815347672,0.476582706,,147.07038879,,,79.710838318,,,1530.3111572,475895.84375,6593126.5,-1505.311157
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1530.4631147,1.0,65000.0,13.449055672,12.250000954,1.1990531683,0.1521795243,46.620189667,0.5885298252,0.6801831722,0.6783886552,0.5011563301,,147.82939148,,,80.712265015,,,1530.4631348,475895.84375,6593126.5,-1505.463135
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1530.6151147,1.0,65000.0,13.60994339,12.250000954,1.3599424362,0.1521795243,46.793304443,0.5850651264,0.6739302874,0.6697531939,0.4612474144,,148.73065186,,,82.583259583,,,1530.6151123,475895.84375,6593126.5,-1505.615112
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1530.7671147,1.0,65000.0,13.699845314,12.250000954,1.4498423338,0.1521795243,46.866359711,0.5796089768,0.6618523598,0.6568053961,0.4259133935,,149.64530945,,,83.777084351,,,1530.7670898,475895.84375,6593126.5,-1505.76709
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1530.9191147,1.0,65000.0,13.831672668,12.250000954,1.5816701651,0.1521795243,50.155780792,0.5752598047,0.6507121325,0.6486458182,0.3828713,,150.25891113,,,83.313354492,,,1530.9190674,475895.84375,6593126.5,-1505.919067
Force_2020_all_wells_train_test_blind_hidden_final/25_8-7.las,25/8-7  Krap 1,1531.0711147,1.0,65000.0,13.941234589,12.250000954,1.6912331581,0.1521795243,56.118370056,0.5728392005,0.6489586234,0.6505429149,0.3058314621,,150.29446411,,,82.676559448,,,1531.071167,475895.84375,6593126.5,-1506.071167
