source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,RDEP,RSHA,RMED,RMIC,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2241.0964053,,,,12.250000954,57.260162354,1.2131800652,,1.1370505095,,,,,144.55812073,,,2241.0964355,527043.875,6803071.5,-2222.977295
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2241.2484053,,,,12.250000954,52.940322876,1.2073380947,,1.1116638184,,,,,143.05705261,,,2241.248291,527043.875,6803071.5,-2223.12915
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2241.4004053,,,,12.250000954,48.620483398,1.205774188,,1.0993511677,,,,,143.29994202,,,2241.4003906,527043.875,6803071.5,-2223.28125
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2241.5524053,,,,12.250000954,44.300643921,1.2113593817,,1.0977858305,,,,,142.44264221,,,2241.5524902,527043.875,6803071.5,-2223.43335
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2241.7044053,,,,12.250000954,39.980800629,1.213704586,,1.0976176262,,,,,140.737854,,,2241.7043457,527043.875,6803071.5,-2223.585205
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2241.8564053,,,,12.250000954,35.660961151,1.2249288559,,1.1097092628,,,,,140.91168213,,,2241.8564453,527043.875,6803071.5,-2223.737305
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2242.0084053,,,,12.250000954,31.575376511,1.217861414,,1.1183214188,,,,,147.35305786,,,2242.0083008,527043.875,6803071.5,-2223.88916
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2242.1604053,,,,12.250000954,31.49177742,1.2166050673,,1.1187331676,,,,,153.62612915,,,2242.1604004,527043.875,6803071.5,-2224.04126
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2242.3124053,,,,12.250000954,31.408176422,1.2445290089,,1.0879163742,,,,,150.23236084,,,2242.3125,527043.875,6803071.5,-2224.193359
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2242.4644053,,,,12.250000954,31.324577332,1.2336447239,,1.1342312098,,,,,147.24272156,,,2242.4643555,527043.875,6803071.5,-2224.345215
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2242.6164053,,,,12.250000954,31.240978241,1.2367292643,,1.1736216545,,,,,147.66986084,,,2242.6164551,527043.875,6803071.5,-2224.497314
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2242.7684053,,,,12.250000954,31.157377243,1.2120888233,,1.130079627,,,,,152.20936584,,,2242.7683105,527043.875,6803071.5,-2224.64917
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2242.9204053,,,,12.250000954,31.073778152,1.210411191,,1.1270190477,,,,,153.98887634,,,2242.9204102,527043.875,6803071.5,-2224.80127
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2243.0724053,,,,12.250000954,32.507068634,1.1918894053,,1.0892785788,,,,,152.25085449,,,2243.0725098,527043.875,6803071.5,-2224.953369
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2243.2244053,,,,12.250000954,35.607868195,1.1876994371,,1.0807988644,,,,,150.01300049,,,2243.2243652,527043.875,6803071.5,-2225.10498
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2243.3764053,,,,12.250000954,38.708667755,1.1853085756,,1.0763162374,,,,,147.73770142,,,2243.3764648,527043.875,6803071.5,-2225.25708
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2243.5284053,,,,12.250000954,41.809467316,1.1842064857,,1.0743117332,,,,,146.90237427,,,2243.5283203,527043.875,6803071.5,-2225.408936
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2243.6804053,,,,12.250000954,44.910266876,1.1915400028,,1.0760854483,,,,,145.53681946,,,2243.6804199,527043.875,6803071.5,-2225.561035
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2243.8324053,,,,12.250000954,48.011066437,1.1933813095,,1.079959631,,,,,143.43894958,,,2243.8325195,527043.875,6803071.5,-2225.713135
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2243.9844053,,,,12.250000954,51.111865997,1.2018914223,,1.0833570957,,,,,141.98402405,,,2243.984375,527043.875,6803071.5,-2225.86499
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2244.1364053,,,,12.250000954,54.098087311,1.2167532444,,1.0846786499,,,,,142.01527405,,,2244.1364746,527043.875,6803071.5,-2226.01709
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2244.2884053,,,,12.250000954,57.071205139,1.227107048,,1.1170816422,,,,,141.77716064,,,2244.2883301,527043.875,6803071.5,-2226.168945
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2244.4404053,,,,12.250000954,60.044326782,1.2474675179,,1.2100203037,,,,,139.02070618,,,2244.4404297,527043.875,6803071.5,-2226.321045
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2244.5924053,,,,12.250000954,63.017444611,1.243211627,,1.2498979568,,,,,136.80670166,,,2244.5922852,527043.875,6803071.5,-2226.4729
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2244.7444053,,,,12.250000954,65.990562439,1.2304519415,,1.1218861341,,,,,135.53291321,,,2244.7443848,527043.875,6803071.5,-2226.625
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2244.8964053,,,,12.250000954,68.963684082,1.2250527143,,1.1118938923,,,,,139.22894287,,,2244.8964844,527043.875,6803071.5,-2226.7771
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2245.0484053,,,,12.250000954,71.04372406,1.1684435606,,1.0418798923,,,,,141.15083313,,,2245.0483398,527043.875,6803071.5,-2226.928955
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2245.2004053,,,,12.250000954,71.21244812,1.1564557552,,1.0406626463,,,,,140.63755798,,,2245.2004395,527043.875,6803071.5,-2227.081055
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2245.3524053,,,,12.250000954,71.381164551,1.1557149887,,1.0406999588,,,,,139.85832214,,,2245.3522949,527043.875,6803071.5,-2227.23291
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2245.5044053,,,,12.250000954,71.549888611,1.1588680744,,1.0690201521,,,,,139.06828308,,,2245.5043945,527043.875,6803071.5,-2227.38501
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2245.6564053,,,,12.250000954,71.718605042,1.1585210562,,1.1210564375,,,,,144.25086975,,,2245.6564941,527043.875,6803071.5,-2227.537109
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2245.8084053,,,,12.250000954,71.887329102,1.1519070864,,1.0735187531,,,,,147.89154053,,,2245.8083496,527043.875,6803071.5,-2227.688965
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2245.9604053,,,,12.250000954,72.056045532,1.1239560843,,1.0196298361,,,,,150.49812317,,,2245.9604492,527043.875,6803071.5,-2227.84082
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2246.1124053,,,,12.250000954,72.749702454,1.0990533829,,1.0104538202,,,,,149.98139954,,,2246.1123047,527043.875,6803071.5,-2227.992676
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2246.2644053,,,,12.250000954,73.628257751,1.1321804523,,1.0337780714,,,,,150.03292847,,,2246.2644043,527043.875,6803071.5,-2228.144775
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2246.4164053,,,,12.250000954,74.506820679,1.1706662178,,1.0516351461,,,,,152.05479431,,,2246.4165039,527043.875,6803071.5,-2228.296875
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2246.5684053,,,,12.250000954,75.385383606,1.1758162975,,1.0844602585,,,,,152.44746399,,,2246.5683594,527043.875,6803071.5,-2228.44873
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2246.7204053,,,,12.250000954,76.263938904,1.1913970709,,1.1232967377,,,,,150.1242218,,,2246.720459,527043.875,6803071.5,-2228.60083
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2246.8724053,,,,12.250000954,77.142501831,1.2133774757,,1.1084685326,,,,,146.94122314,,,2246.8723145,527043.875,6803071.5,-2228.752686
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2247.0244053,,,,12.250000954,77.974449158,1.2103157043,,1.1008536816,,,,,145.07229614,,,2247.0244141,527043.875,6803071.5,-2228.904785
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2247.1764053,,,,12.250000954,78.562683105,1.1943427324,,1.0782188177,,,,,147.96298218,,,2247.1765137,527043.875,6803071.5,-2229.056885
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2247.3284053,,,,12.250000954,79.150924683,1.1941282749,,1.0777139664,,,,,149.9360199,,,2247.3283691,527043.875,6803071.5,-2229.20874
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2247.4804053,,,,12.250000954,79.73916626,1.2022551298,,1.0876141787,,,,,148.88195801,,,2247.4804688,527043.875,6803071.5,-2229.36084
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2247.6324053,,,,12.250000954,80.327407837,1.2028076649,,1.0884000063,,,,,144.85832214,,,2247.6323242,527043.875,6803071.5,-2229.512695
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2247.7844053,,,,12.250000954,80.915649414,1.1734088659,,1.0693280697,,,,,140.85592651,,,2247.7844238,527043.875,6803071.5,-2229.664795
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2247.9364053,,,,12.250000954,81.503890991,1.1683264971,,1.0660456419,,,,,139.95451355,,,2247.9365234,527043.875,6803071.5,-2229.816895
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2248.0884053,,,,12.250000954,83.243164063,1.1746907234,,1.0651676655,,,,,141.76603699,,,2248.0883789,527043.875,6803071.5,-2229.96875
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2248.2404053,,,,12.250000954,85.810447693,1.1877164841,,1.0724951029,,,,,145.326828,,,2248.2404785,527043.875,6803071.5,-2230.12085
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2248.3924053,,,,12.250000954,88.377723694,1.1928161383,,1.0758410692,,,,,149.35253906,,,2248.392334,527043.875,6803071.5,-2230.272705
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2248.5444053,,,,12.250000954,90.945007324,1.2008310556,,1.0686504841,,,,,151.3381958,,,2248.5444336,527043.875,6803071.5,-2230.424805
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2248.6964053,,,,12.250000954,93.512283325,1.2064857483,,1.0631047487,,,,,152.33363342,,,2248.6962891,527043.875,6803071.5,-2230.57666
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2248.8484053,,,,12.250000954,96.079566956,1.2110606432,,1.0642242432,,,,,152.7154541,,,2248.8483887,527043.875,6803071.5,-2230.728516
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2249.0004053,,,,12.250000954,98.629798889,1.2282418013,,1.0761911869,,,,,151.0382843,,,2249.0004883,527043.875,6803071.5,-2230.880615
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2249.1524053,,,,12.250000954,94.803962708,1.246710062,,1.0910574198,,,,,146.72833252,,,2249.1523438,527043.875,6803071.5,-2231.032471
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2249.3044053,,,,12.250000954,90.978118896,1.2515506744,,1.1128972769,,,,,140.27897644,,,2249.3044434,527043.875,6803071.5,-2231.18457
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2249.4564053,,,,12.250000954,87.152282715,1.2721421719,,1.1595294476,,,,,132.68955994,,,2249.4562988,527043.875,6803071.5,-2231.336426
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2249.6084053,,,,12.250000954,83.326438904,1.315960288,,1.1595631838,,,,,125.56794739,,,2249.6083984,527043.875,6803071.5,-2231.488525
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2249.7604053,,,,12.250000954,79.500602722,1.3270443678,,1.2211822271,,,,,118.92854309,,,2249.760498,527043.875,6803072.0,-2231.640625
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2249.9124053,,,,12.250000954,75.674758911,1.371339798,,1.6509581804,,,,,115.65388489,,,2249.9123535,527043.875,6803072.0,-2231.79248
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2250.0644053,,,,12.250000954,73.401733398,1.3947138786,,1.3945295811,,,,,120.76994324,,,2250.0644531,527043.875,6803072.0,-2231.94458
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2250.2164053,,,,12.250000954,73.240615845,1.3970999718,,1.3525999784,,,,,133.63832092,,,2250.2163086,527043.875,6803072.0,-2232.096436
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2250.3684053,,,,12.250000954,73.079490662,1.2278317213,,1.1068059206,,,,,143.54724121,,,2250.3684082,527043.875,6803072.0,-2232.248535
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2250.5204053,,,,12.250000954,72.918373108,1.1784696579,,1.0558501482,,,,,146.96430969,,,2250.5205078,527043.875,6803072.0,-2232.400635
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2250.6724053,,,,12.250000954,72.757255554,1.1475478411,,1.0553284883,,,,,143.4821167,,,2250.6723633,527043.875,6803072.0,-2232.55249
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2250.8244053,,,,12.250000954,72.596130371,1.1255279779,,1.031637311,,,,,139.57765198,,,2250.8244629,527043.875,6803072.0,-2232.70459
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2250.9764053,,,,12.250000954,72.435012817,1.121414423,,1.0258351564,,,,,142.47547913,,,2250.9763184,527043.875,6803072.0,-2232.856445
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2251.1284053,,,,12.250000954,73.053314209,1.1196453571,,1.0271410942,,,,,144.45472717,,,2251.128418,527043.875,6803072.0,-2233.008545
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2251.2804053,,,,12.250000954,73.814834595,1.1107133627,,1.0045223236,,,,,146.67108154,,,2251.2805176,527043.875,6803072.0,-2233.160645
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2251.4324053,,,,12.250000954,74.57635498,1.1014102697,,0.990337491,,,,,145.06784058,,,2251.432373,527043.875,6803072.0,-2233.3125
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2251.5844053,,,,12.250000954,75.337867737,1.0989880562,,0.9874025583,,,,,145.66711426,,,2251.5844727,527043.875,6803072.0,-2233.4646
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2251.7364053,,,,12.250000954,76.099388123,1.1077572107,,0.9993135929,,,,,149.27156067,,,2251.7363281,527043.875,6803072.0,-2233.616211
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2251.8884053,,,,12.250000954,76.860908508,1.1033443213,,1.0252227783,,,,,152.17445374,,,2251.8884277,527043.875,6803072.0,-2233.768311
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2252.0404053,,,,12.250000954,77.62121582,1.1003514528,,1.0345679522,,,,,151.52987671,,,2252.0405273,527043.875,6803072.0,-2233.92041
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2252.1924053,,,,12.250000954,78.378173828,1.1108121872,,1.0479170084,,,,,149.67477417,,,2252.1923828,527043.875,6803072.0,-2234.072266
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2252.3444053,,,,12.250000954,79.135139465,1.111115098,,1.0603092909,,,,,147.75244141,,,2252.3444824,527043.875,6803072.0,-2234.224365
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2252.4964053,,,,12.250000954,79.892097473,1.1144127846,,1.02371943,,,,,149.66148376,,,2252.4963379,527043.875,6803072.0,-2234.376221
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2252.6484053,,,,12.250000954,80.649055481,1.1055629253,,0.9925572276,,,,,153.03953552,,,2252.6484375,527043.875,6803072.0,-2234.52832
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2252.8004053,,,,12.250000954,81.406021118,1.0992794037,,0.9842301011,,,,,154.78031921,,,2252.800293,527043.875,6803072.0,-2234.680176
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2252.9524053,,,,12.250000954,82.162979126,1.0993149281,,0.9959772229,,,,,154.81547546,,,2252.9523926,527043.875,6803072.0,-2234.832275
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2253.1044053,,,,12.250000954,82.274711609,1.0973430872,,1.0004909039,,,,,153.90882874,,,2253.1044922,527043.875,6803072.0,-2234.984375
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2253.2564053,,,,12.250000954,82.092315674,1.0957436562,,0.9990828633,,,,,152.02876282,,,2253.2563477,527043.875,6803072.0,-2235.13623
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2253.4084053,,,,12.250000954,81.909912109,1.0767254829,,0.9969707727,,,,,148.51542664,,,2253.4084473,527043.875,6803072.0,-2235.28833
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2253.5604053,,,,12.250000954,81.727516174,1.0749171972,,1.0084251165,,,,,146.06845093,,,2253.5603027,527043.875,6803072.0,-2235.440186
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2253.7124053,,,,12.250000954,81.54511261,1.0958732367,,1.0246760845,,,,,146.42353821,,,2253.7124023,527043.875,6803072.0,-2235.592285
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2253.8644053,,,,12.250000954,81.362709045,1.1124674082,,1.0205247402,,,,,148.71369934,,,2253.864502,527043.875,6803072.0,-2235.744385
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2254.0164053,,,,12.250000954,81.195075989,1.1091039181,,1.0037003756,,,,,150.72573853,,,2254.0163574,527043.875,6803072.0,-2235.89624
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2254.1684053,,,,12.250000954,81.149475098,1.1055115461,,0.9950124025,,,,,152.37469482,,,2254.168457,527043.875,6803072.0,-2236.04834
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2254.3204053,,,,12.250000954,81.103874207,1.105080843,,0.9967098832,,,,,155.33700562,,,2254.3203125,527043.875,6803072.0,-2236.200195
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2254.4724053,,,,12.250000954,81.058280945,1.1117901802,,1.0169869661,,,,,158.0357666,,,2254.4724121,527043.875,6803072.0,-2236.352051
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2254.6244053,,,,12.250000954,81.012680054,1.1247153282,,1.0358240604,,,,,158.32394409,,,2254.6245117,527043.875,6803072.0,-2236.50415
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2254.7764053,,,,12.250000954,80.967079163,1.1231004,,1.0321006775,,,,,155.73005676,,,2254.7763672,527043.875,6803072.0,-2236.656006
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2254.9284053,,,,12.250000954,80.921478271,1.1085193157,,1.0169788599,,,,,152.12008667,,,2254.9284668,527043.875,6803072.0,-2236.808105
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2255.0804053,,,,12.250000954,79.219528198,1.107486248,,1.003418684,,,,,150.90913391,,,2255.0803223,527043.875,6803072.0,-2236.959961
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2255.2324053,,,,12.250000954,76.042732239,1.1192656755,,1.0056304932,,,,,152.06506348,,,2255.2324219,527043.875,6803072.0,-2237.112061
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2255.3844053,,,,12.250000954,72.86592865,1.1106761694,,1.0192921162,,,,,152.57011414,,,2255.3845215,527043.875,6803072.0,-2237.26416
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2255.5364053,,,,12.250000954,69.68913269,1.0985490084,,1.0154378414,,,,,149.52163696,,,2255.536377,527043.875,6803072.0,-2237.416016
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2255.6884053,,,,12.250000954,66.512329102,1.1102261543,,1.001021862,,,,,144.47418213,,,2255.6884766,527043.875,6803072.0,-2237.568115
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2255.8404053,,,,12.250000954,63.335529327,1.1278505325,,1.006819129,,,,,142.22761536,,,2255.840332,527043.875,6803072.0,-2237.719971
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2255.9924053,,,,12.250000954,60.158729553,1.1524127722,,1.0391453505,,,,,143.86553955,,,2255.9924316,527043.875,6803072.0,-2237.87207
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2256.1444053,,,,12.250000954,62.743701935,1.1666077375,,1.1078499556,,,,,147.94711304,,,2256.1442871,527043.875,6803072.0,-2238.023926
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2256.2964053,,,,12.250000954,65.631698608,1.1609487534,,1.131780386,,,,,150.43685913,,,2256.2963867,527043.875,6803072.0,-2238.176025
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2256.4484053,,,,12.250000954,68.519699097,1.1630769968,,1.0748809576,,,,,151.55299377,,,2256.4484863,527043.875,6803072.0,-2238.328125
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2256.6004053,,,,12.250000954,71.407699585,1.1615568399,,1.0260717869,,,,,151.86529541,,,2256.6003418,527043.875,6803072.0,-2238.47998
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2256.7524053,,,,12.250000954,74.295700073,1.1535015106,,1.0244876146,,,,,153.05648804,,,2256.7524414,527043.875,6803072.0,-2238.63208
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2256.9044053,,,,12.250000954,77.183700562,1.1500784159,,1.0552270412,,,,,156.76138306,,,2256.9042969,527043.875,6803072.0,-2238.783936
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2257.0564053,,,,12.250000954,78.492355347,1.1538870335,,1.0601936579,,,,,159.94483948,,,2257.0563965,527043.875,6803072.0,-2238.936035
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2257.2084053,,,,12.250000954,77.124351501,1.1661882401,,1.0467993021,,,,,158.64779663,,,2257.2084961,527043.875,6803072.0,-2239.088135
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2257.3604053,,,,12.250000954,75.756355286,1.1610156298,,1.0539252758,,,,,154.20585632,,,2257.3603516,527043.875,6803072.0,-2239.239746
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2257.5124053,,,,12.250000954,74.38835144,1.1499933004,,1.0969521999,,,,,150.01051331,,,2257.5124512,527043.875,6803072.0,-2239.391846
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2257.6644053,,,,12.250000954,73.020355225,1.1535303593,,1.080099225,,,,,150.42086792,,,2257.6643066,527043.875,6803072.0,-2239.543701
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2257.8164053,,,,12.250000954,71.652351379,1.1552263498,,1.0715450048,,,,,151.9672699,,,2257.8164063,527043.875,6803072.0,-2239.695801
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2257.9684053,,,,12.250000954,70.284355164,1.1545042992,,1.0774351358,,,,,152.11808777,,,2257.9685059,527043.875,6803072.0,-2239.8479
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2258.1204053,,,,12.250000954,70.850059509,1.160980463,,1.0685369968,,,,,152.57023621,,,2258.1203613,527043.875,6803072.0,-2239.999756
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2258.2724053,,,,12.250000954,71.923179626,1.1562697887,,1.049777627,,,,,153.45944214,,,2258.2724609,527043.875,6803072.0,-2240.151855
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2258.4244053,,,,12.250000954,72.996299744,1.1538000107,,1.0444999933,,,,,155.52758789,,,2258.4243164,527043.875,6803072.0,-2240.303711
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2258.5764053,,,,12.250000954,74.069419861,1.1523313522,,1.0439125299,,,,,155.81416321,,,2258.576416,527043.875,6803072.0,-2240.455811
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2258.7284053,,,,12.250000954,75.142539978,1.1354843378,,1.0372614861,,,,,156.39131165,,,2258.7285156,527043.875,6803072.0,-2240.60791
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2258.8804053,,,,12.250000954,76.215660095,1.1295729876,,1.0342435837,,,,,158.48156738,,,2258.8803711,527043.875,6803072.0,-2240.759766
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2259.0324053,,,,12.250000954,76.092697144,1.1316360235,,1.0206207037,,,,,160.97842407,,,2259.0324707,527043.875,6803072.0,-2240.911865
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2259.1844053,,,,12.250000954,71.555503845,1.1295051575,,0.9996781945,,,,,163.28996277,,,2259.1843262,527043.875,6803072.0,-2241.063721
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2259.3364053,,,,12.250000954,67.018302917,1.1384942532,,1.0067225695,,,,,164.79756165,,,2259.3364258,527043.875,6803072.0,-2241.21582
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2259.4884053,,,,12.250000954,62.48110199,1.1384468079,,1.0238752365,,,,,162.55747986,,,2259.4885254,527043.875,6803072.0,-2241.36792
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2259.6404053,,,,12.250000954,57.943901062,1.1336756945,,1.0654284954,,,,,158.3585968,,,2259.6403809,527043.875,6803072.0,-2241.519775
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2259.7924053,,,,12.250000954,53.406700134,1.1570022106,,1.0683763027,,,,,154.92526245,,,2259.7924805,527043.875,6803072.0,-2241.671875
