source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2235.6820006,1.0,65000.0,17.309612274,1.5039087534,1.530647397,57.313686371,109.13990784,,,53.933357239,,,2235.6818848,442428.875,6759355.0,-2209.711914
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2235.8340006,1.0,70000.0,18.023376465,1.5350278616,1.5531471968,57.391712189,108.82524872,,,52.103652954,,,2235.8339844,442428.875,6759355.0,-2209.86377
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2235.9860006,1.0,70000.0,18.585588455,1.5601987839,1.5747885704,57.107460022,109.14867401,,,52.120094299,,,2235.986084,442428.875,6759355.0,-2210.015869
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2236.1380006,1.0,70000.0,18.783824921,1.578867197,1.5814412832,57.132976532,109.85541534,,,52.545818329,,,2236.1379395,442428.875,6759355.0,-2210.167725
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2236.2900006,1.0,70000.0,18.773952484,1.5714541674,1.5654460192,57.211776733,110.75611115,,,51.934043884,,,2236.2900391,442428.875,6759355.0,-2210.319824
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2236.4420006,1.0,70000.0,18.689561844,1.5393447876,1.5321726799,57.38627243,111.78572845,,,50.250873566,,,2236.4418945,442428.84375,6759355.0,-2210.47168
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2236.5940006,1.0,70000.0,18.640462875,1.4946477413,1.4888852835,57.644268036,112.47000885,,,51.452518463,,,2236.5939941,442428.84375,6759355.0,-2210.623535
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2236.7460006,1.0,70000.0,18.614845276,1.4402629137,1.4442216158,57.833732605,112.60447693,,,55.468776703,,,2236.7460938,442428.84375,6759355.0,-2210.775635
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2236.8980006,1.0,65000.0,18.572729111,1.3867591619,1.3998029232,57.808959961,112.48841095,,,57.160076141,,,2236.8979492,442428.84375,6759355.0,-2210.92749
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2237.0500006,1.0,65000.0,18.572690964,1.3484904766,1.3636097908,57.531024933,112.36873627,,,55.175331116,,,2237.0500488,442428.84375,6759355.0,-2211.07959
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2237.2020006,1.0,65000.0,18.721088409,1.3422027826,1.3556274176,57.105743408,112.28707123,,,51.760372162,,,2237.2019043,442428.84375,6759355.0,-2211.231445
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2237.3540006,1.0,65000.0,18.916162491,1.3586802483,1.3736014366,56.814979553,112.22224426,,,51.204540253,,,2237.3540039,442428.84375,6759355.0,-2211.383301
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2237.5060006,1.0,65000.0,19.014097214,1.3869115114,1.3990763426,56.781101227,112.16065216,,,52.986198425,,,2237.5061035,442428.84375,6759355.0,-2211.5354
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2237.6580006,1.0,65000.0,19.128801346,1.4191643,1.4240469933,57.212749481,112.09928894,,,54.245353699,,,2237.657959,442428.84375,6759355.0,-2211.687256
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2237.8100006,1.0,65000.0,19.070648193,1.4446033239,1.4440027475,58.071407318,112.03792572,,,53.661197662,,,2237.8100586,442428.84375,6759355.0,-2211.839111
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2237.9620006,1.0,65000.0,18.788414001,1.4655433893,1.4618210793,58.528400421,111.9765625,,,51.601650238,,,2237.9619141,442428.84375,6759355.0,-2211.990967
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2238.1140006,1.0,65000.0,18.676956177,1.4766737223,1.4771323204,58.34784317,111.91512299,,,52.088352203,,,2238.1140137,442428.84375,6759355.0,-2212.143066
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2238.2660006,1.0,65000.0,18.68321991,1.476821661,1.4850136042,57.657737732,111.85373688,,,53.756095886,,,2238.2661133,442428.84375,6759355.0,-2212.295166
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2238.4180006,1.0,65000.0,18.688951492,1.4708205462,1.4794199467,57.131969452,111.79245758,,,54.949249268,,,2238.4179688,442428.84375,6759355.0,-2212.447021
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2238.5700006,1.0,65000.0,18.826810837,1.4519776106,1.4590396881,57.293632507,111.73103333,,,55.783763885,,,2238.5700684,442428.84375,6759355.0,-2212.598877
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2238.7220006,1.0,65000.0,18.862588882,1.4240875244,1.4317635298,57.949760437,111.66965485,,,55.256877899,,,2238.7219238,442428.84375,6759355.0,-2212.750732
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2238.8740006,1.0,65000.0,18.727025986,1.3946254253,1.4002784491,58.424491882,111.60837555,,,53.7862854,,,2238.8740234,442428.84375,6759355.0,-2212.902832
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2239.0260006,1.0,65000.0,18.668674469,1.3677182198,1.3671566248,58.421489716,111.54703522,,,52.945549011,,,2239.0258789,442428.84375,6759355.0,-2213.054688
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2239.1780006,1.0,65000.0,18.556396484,1.351996541,1.3534034491,58.320495605,111.48560333,,,54.371761322,,,2239.1779785,442428.84375,6759355.0,-2213.206787
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2239.3300006,1.0,65000.0,18.414821625,1.3569152355,1.3771556616,58.21257019,111.42421722,,,55.435123444,,,2239.3300781,442428.84375,6759355.0,-2213.358643
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2239.4820006,1.0,65000.0,18.460250854,1.3950701952,1.4217381477,58.178665161,111.362854,,,54.944633484,,,2239.4819336,442428.84375,6759355.0,-2213.510498
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2239.6340006,1.0,65000.0,18.655906677,1.4557722807,1.4646852016,58.171398163,111.30149078,,,54.706256866,,,2239.6340332,442428.84375,6759355.0,-2213.662598
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2239.7860006,1.0,65000.0,18.665378571,1.5070632696,1.5073373318,58.005817413,111.24012756,,,55.976150513,,,2239.7858887,442428.84375,6759355.0,-2213.814453
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2239.9380006,1.0,65000.0,18.445907593,1.5497674942,1.5452257395,58.057327271,111.17876434,,,57.502586365,,,2239.9379883,442428.84375,6759355.0,-2213.966553
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2240.0900006,1.0,65000.0,18.316343307,1.5915006399,1.5771837234,58.403816223,111.11733246,,,59.12512207,,,2240.0900879,442428.84375,6759355.0,-2214.118408
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2240.2420006,1.0,65000.0,18.298307419,1.6327813864,1.6113488674,58.418148041,111.05594635,,,59.932468414,,,2240.2419434,442428.84375,6759355.0,-2214.270264
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2240.3940006,1.0,65000.0,18.008304596,1.6707669497,1.6506029367,57.945781708,110.99458313,,,58.478794098,,,2240.394043,442428.84375,6759355.0,-2214.422363
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2240.5460006,1.0,65000.0,17.525808334,1.6995024681,1.6896976233,57.365203857,110.93321991,,,55.478393555,,,2240.5458984,442428.84375,6759355.0,-2214.574219
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2240.6980006,1.0,65000.0,17.598985672,1.7122224569,1.7077965736,57.138988495,110.87185669,,,53.52299881,,,2240.697998,442428.84375,6759355.0,-2214.726318
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2240.8500006,1.0,65000.0,17.941652298,1.7118777037,1.691313386,57.066146851,110.81056976,,,54.940555573,,,2240.8500977,442428.84375,6759355.0,-2214.878174
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2241.0020006,1.0,65000.0,18.075044632,1.6951301098,1.6620913744,57.306900024,110.74916077,,,58.676509857,,,2241.0019531,442428.84375,6759355.0,-2215.030029
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2241.1540006,2.0,65000.0,18.141504288,1.6601873636,1.6403597593,57.619247437,110.68776703,,,61.356422424,,,2241.1540527,442428.84375,6759355.0,-2215.182129
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2241.3060006,2.0,65000.0,18.045137405,1.6339051723,1.6292703152,57.785243988,110.62641144,,,72.416854858,,,2241.3059082,442428.84375,6759355.0,-2215.333984
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2241.4580006,2.0,65000.0,17.998533249,1.6153547764,1.6291311979,57.380062103,110.56512451,,,87.025009155,,,2241.4580078,442428.84375,6759355.0,-2215.486084
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2241.6100006,2.0,65000.0,18.042350769,1.5993676186,1.6289390326,56.786514282,110.50363922,,,87.771385193,,,2241.6101074,442428.8125,6759355.0,-2215.637939
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2241.7620006,2.0,65000.0,18.104320526,1.585326314,1.6076196432,56.828849792,110.44229126,,,88.069381714,,,2241.7619629,442428.8125,6759355.0,-2215.789795
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2241.9140006,2.0,65000.0,18.206258774,1.5668847561,1.5783663988,57.108356476,110.38096619,,,87.66431427,,,2241.9140625,442428.8125,6759355.0,-2215.941895
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2242.0660006,2.0,65000.0,18.030029297,1.5474610329,1.5504876375,57.415473938,110.31960297,,,86.883079529,,,2242.065918,442428.8125,6759355.0,-2216.09375
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2242.2180006,2.0,65000.0,17.634872437,1.5239053965,1.5249861479,57.626018524,110.25817108,,,86.059677124,,,2242.2180176,442428.8125,6759355.0,-2216.24585
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2242.3700006,2.0,65000.0,17.454780579,1.4981732368,1.5088982582,57.43655014,110.19677734,,,85.213790894,,,2242.3701172,442428.8125,6759355.0,-2216.397705
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2242.5220006,2.0,65000.0,17.274686813,1.4874039888,1.5100557804,56.984653473,110.13549042,,,84.125518799,,,2242.5219727,442428.8125,6759355.0,-2216.549561
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2242.6740006,2.0,65000.0,17.332443237,1.498909235,1.523509264,56.684734344,110.07415771,,,82.466423035,,,2242.6740723,442428.8125,6759355.0,-2216.70166
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2242.8260006,2.0,65000.0,17.467647552,1.5237671137,1.5462491512,56.769798279,110.01280212,,,80.351119995,,,2242.8259277,442428.8125,6759355.0,-2216.853516
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2242.9780006,2.0,65000.0,,1.5578362942,1.5721890926,57.095870972,109.95137024,,,78.123199463,,,2242.9780273,442428.8125,6759355.0,-2217.005615
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2243.1300006,2.0,65000.0,,1.6020075083,1.6049398184,57.234794617,109.8899765,,,75.908653259,,,2243.1298828,442428.8125,6759355.0,-2217.157227
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2243.2820006,2.0,65000.0,,1.6425334215,1.635291934,57.201053619,109.82861328,,,73.708717346,,,2243.2819824,442428.8125,6759355.0,-2217.309326
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2243.4340006,2.0,65000.0,,1.676595211,1.6594747305,57.056880951,109.76731873,,,71.514251709,,,2243.434082,442428.8125,6759355.0,-2217.461426
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2243.5860006,2.0,65000.0,,1.697283864,1.6776870489,56.643810272,109.70585632,,,69.573066711,,,2243.5859375,442428.8125,6759355.0,-2217.613281
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2243.7380006,2.0,65000.0,,1.6935495138,1.6832150221,56.389503479,109.6444931,,,69.23513031,,,2243.7380371,442428.8125,6759355.0,-2217.765137
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2243.8900006,2.0,65000.0,,1.6802845001,1.679921627,56.436981201,109.58323669,,,71.708747864,,,2243.8898926,442428.8125,6759355.0,-2217.916992
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2244.0420006,2.0,65000.0,,1.668391943,1.6717351675,56.793376923,109.52183533,,,75.564476013,,,2244.0419922,442428.8125,6759355.0,-2218.069092
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2244.1940006,2.0,65000.0,,1.6625728607,1.6645559072,57.24753952,109.46044922,,,79.383857727,,,2244.1940918,442428.8125,6759355.0,-2218.221191
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2244.3460006,2.0,65000.0,,1.6581908464,1.6595752239,57.350730896,109.399086,,,82.738830566,,,2244.3459473,442428.8125,6759355.0,-2218.373047
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2244.4980006,2.0,65000.0,,1.6557142735,1.65625,57.074111938,109.33771515,,,84.872375488,,,2244.4980469,442428.8125,6759355.0,-2218.524902
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2244.6500006,2.0,65000.0,,1.6579420567,1.6581734419,56.890220642,109.27635956,,,86.017608643,,,2244.6499023,442428.8125,6759355.0,-2218.676758
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2244.8020006,2.0,65000.0,,1.6633706093,1.6647109985,56.711425781,109.21499634,,,86.933265686,,,2244.802002,442428.8125,6759355.0,-2218.828857
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2244.9540006,2.0,65000.0,,1.6729534864,1.6700204611,56.468940735,109.15363312,,,87.640335083,,,2244.9541016,442428.8125,6759355.0,-2218.980957
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2245.1060006,2.0,65000.0,,1.6927421093,1.6865040064,56.692363739,109.09220886,,,87.350395203,,,2245.105957,442428.8125,6759355.0,-2219.132813
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2245.2580006,2.0,65000.0,,1.7203150988,1.7272170782,57.363986969,109.0308075,,,85.549110413,,,2245.2580566,442428.8125,6759355.0,-2219.284668
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2245.4100006,2.0,65000.0,,1.7512563467,1.764316082,57.527248383,108.96951294,,,83.062995911,,,2245.4099121,442428.8125,6759355.0,-2219.436523
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2245.5620006,2.0,65000.0,,1.7792979479,1.7886892557,56.993412018,108.9081192,,,80.550895691,,,2245.5620117,442428.8125,6759355.0,-2219.588623
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2245.7140006,2.0,65000.0,,1.7976006269,1.7963656187,56.928012848,108.84672546,,,77.967826843,,,2245.7141113,442428.8125,6759355.0,-2219.740723
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2245.8660006,2.0,65000.0,,1.8041650057,1.7930979729,57.111618042,108.78536224,,,75.348388672,,,2245.8659668,442428.8125,6759355.0,-2219.892578
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2246.0180006,2.0,65000.0,,1.7900700569,1.7786984444,57.042152405,108.72393799,,,73.196075439,,,2246.0180664,442428.8125,6759355.0,-2220.044434
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2246.1700006,2.0,65000.0,,1.7526119947,1.7489954233,57.199890137,108.66253662,,,72.386741638,,,2246.1699219,442428.8125,6759355.0,-2220.196289
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2246.3220006,2.0,65000.0,,1.6945669651,1.7095999718,57.468410492,108.60123444,,,72.637992859,,,2246.3220215,442428.8125,6759355.0,-2220.348389
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2246.4740006,2.0,65000.0,,1.6436610222,1.6683402061,57.585094452,108.53990936,,,73.240371704,,,2246.4741211,442428.8125,6759354.5,-2220.500488
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2246.6260006,2.0,65000.0,,1.6063462496,1.625549078,57.507469177,108.47849274,,,74.216186523,,,2246.6259766,442428.8125,6759354.5,-2220.652344
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2246.7780006,2.0,65000.0,,1.5713669062,1.5817503929,57.147029877,108.41716003,,,75.480201721,,,2246.7780762,442428.78125,6759354.5,-2220.804199
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2246.9300006,2.0,65000.0,,1.5453366041,1.5430092812,56.821220398,108.35583496,,,76.832450867,,,2246.9299316,442428.78125,6759354.5,-2220.956055
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2247.0820006,2.0,65000.0,,1.5312972069,1.5192962885,56.944419861,108.29447174,,,78.323143005,,,2247.0820313,442428.78125,6759354.5,-2221.108154
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2247.2340006,2.0,65000.0,,1.5198643208,1.5150955915,57.387107849,108.23304749,,,80.031455994,,,2247.2338867,442428.78125,6759354.5,-2221.26001
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2247.3860006,2.0,65000.0,,1.5274829865,1.5319727659,57.851894379,108.17171478,,,81.83896637,,,2247.3859863,442428.78125,6759354.5,-2221.412109
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2247.5380006,2.0,65000.0,,1.5488736629,,58.016658783,108.11032867,,,83.54183197,,,2247.5380859,442428.78125,6759354.5,-2221.563965
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2247.6900006,2.0,65000.0,,1.5617797375,,57.75088501,108.04892731,,,84.934448242,,,2247.6899414,442428.78125,6759354.5,-2221.71582
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2247.8420006,2.0,65000.0,,1.5554286242,,57.548736572,107.98756409,,,86.06401062,,,2247.842041,442428.78125,6759354.5,-2221.86792
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2247.9940006,2.0,65000.0,,1.54907763,,57.784629822,107.92620087,,,86.925842285,,,2247.9938965,442428.78125,6759354.5,-2222.019775
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2248.1460006,2.0,65000.0,,1.5427265167,,57.888965607,107.86478424,,,87.548454285,,,2248.1459961,442428.78125,6759354.5,-2222.171875
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2248.2980006,2.0,65000.0,,1.5363754034,,57.994911194,107.80338287,,,87.942466736,,,2248.2980957,442428.78125,6759354.5,-2222.32373
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2248.4500006,2.0,65000.0,,1.5300242901,,58.771266937,107.74208069,,,87.776550293,,,2248.4499512,442428.78125,6759354.5,-2222.475586
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2248.6020006,2.0,65000.0,,1.5236731768,,59.140419006,107.68075562,,,87.170448303,,,2248.6020508,442428.78125,6759354.5,-2222.627686
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2248.7540006,2.0,65000.0,,1.5173221827,,58.722644806,107.6193924,,,85.964401245,,,2248.7539063,442428.78125,6759354.5,-2222.779541
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2248.9060006,2.0,65000.0,,1.5109710693,,58.489303589,107.55797577,,,83.387588501,,,2248.9060059,442428.78125,6759354.5,-2222.931396
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2249.0580006,2.0,65000.0,,1.504619956,,58.421524048,107.4965744,,,80.082046509,,,2249.0581055,442428.78125,6759354.5,-2223.083496
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2249.2100006,2.0,65000.0,,1.4982689619,,58.426921844,107.43520355,,,76.986595154,,,2249.2099609,442428.78125,6759354.5,-2223.235352
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2249.3620006,2.0,65000.0,,1.4919178486,,58.551548004,107.37390137,,,74.142860413,,,2249.3620605,442428.78125,6759354.5,-2223.387451
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2249.5140006,2.0,65000.0,,1.4855667353,,58.266868591,107.31253052,,,71.389320374,,,2249.513916,442428.78125,6759354.5,-2223.539307
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2249.6660006,2.0,65000.0,,1.4792157412,,57.601997375,107.25112915,,,68.674491882,,,2249.6660156,442428.78125,6759354.5,-2223.691162
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2249.8180006,2.0,65000.0,,1.4728646278,,57.737075806,107.18981934,,,66.66809845,,,2249.8181152,442428.78125,6759354.5,-2223.843262
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2249.9700006,2.0,65000.0,,1.4665136337,,58.401397705,107.12844086,,,66.93182373,,,2249.9699707,442428.78125,6759354.5,-2223.995117
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2250.1220006,2.0,65000.0,,1.4601625204,,58.208293915,107.06703949,,,69.070785522,,,2250.1220703,442428.78125,6759354.5,-2224.147217
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2250.2740006,2.0,65000.0,,1.4538114071,,57.822784424,107.00567627,,,71.422416687,,,2250.2739258,442428.78125,6759354.5,-2224.299072
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2250.4260006,2.0,65000.0,,1.447460413,,58.084682465,106.94432068,,,72.868637085,,,2250.4260254,442428.78125,6759354.5,-2224.451172
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2250.5780006,2.0,65000.0,,1.4411092997,,58.570037842,106.88295746,,,72.865104675,,,2250.5778809,442428.78125,6759354.5,-2224.602783
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2250.7300006,2.0,65000.0,,1.4347581863,,58.84462738,106.82159424,,,72.2290802,,,2250.7299805,442428.78125,6759354.5,-2224.754883
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2250.8820006,2.0,65000.0,,1.4284071922,,58.548786163,106.76017761,,,72.194694519,,,2250.8820801,442428.78125,6759354.5,-2224.906982
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2251.0340006,2.0,65000.0,,1.4220560789,,58.244876862,106.69877625,,,73.87625885,,,2251.0339355,442428.78125,6759354.5,-2225.058838
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2251.1860006,2.0,65000.0,,1.4157049656,,58.019897461,106.63741302,,,76.73311615,,,2251.1860352,442428.78125,6759354.5,-2225.210938
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2251.3380006,2.0,65000.0,,1.4093539715,,57.893005371,106.5760498,,,79.711601257,,,2251.3378906,442428.78125,6759354.5,-2225.362793
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2251.4900006,2.0,65000.0,,1.4030028582,,57.924999237,106.51468658,,,82.330947876,,,2251.4899902,442428.78125,6759354.5,-2225.514893
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2251.6420006,2.0,65000.0,,1.3966517448,,57.924999237,106.45332336,,,83.239334106,,,2251.6420898,442428.78125,6759354.5,-2225.666992
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2251.7940006,2.0,65000.0,,1.3903006315,,57.924999237,106.39196777,,,81.954772949,,,2251.7939453,442428.75,6759354.5,-2225.818848
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2251.9460006,2.0,65000.0,,1.3839496374,,53.358650208,106.27479553,,,68.689025879,,,2251.9460449,442428.75,6759354.5,-2225.970703
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2252.0980006,2.0,65000.0,,1.3775985241,,46.724998474,105.95713806,,,30.036588669,,,2252.0979004,442428.75,6759354.5,-2226.122559
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2252.2500006,2.0,65000.0,,1.3712474108,,,105.38682556,,,29.129501343,,,2252.25,442428.75,6759354.5,-2226.274658
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2252.4020006,2.0,65000.0,,1.3609638214,1.5114710331,,104.69587708,,,26.769300461,,,2252.4020996,442428.75,6759354.5,-2226.426758
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2252.5540006,2.0,65000.0,,1.3391801119,1.4214681387,,104.04615021,,,24.867322922,,,2252.5539551,442428.75,6759354.5,-2226.578613
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2252.7060006,2.0,65000.0,,1.3246051073,1.3727066517,,103.60295868,,,24.079088211,,,2252.7060547,442428.75,6759354.5,-2226.730713
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2252.8580006,2.0,65000.0,,1.3086453676,1.4505378008,,103.44980621,,,23.449623108,,,2252.8579102,442428.75,6759354.5,-2226.882568
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2253.0100006,2.0,65000.0,,1.3142296076,1.5480271578,,103.4784317,,,22.54369545,,,2253.0100098,442428.75,6759354.5,-2227.034668
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2253.1620006,2.0,65000.0,,1.3598350286,1.5158758163,,103.61664581,,,22.382871628,,,2253.1621094,442428.75,6759354.5,-2227.186523
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2253.3140006,2.0,65000.0,,1.4064065218,1.4384442568,,103.86765289,,,23.515253067,,,2253.3139648,442428.75,6759354.5,-2227.338379
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,2253.4660006,2.0,65000.0,,1.4204396009,1.4081282616,,104.16842651,,,24.39332962,,,2253.4660645,442428.75,6759354.5,-2227.490479
