source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1678.0042,2.0,65030.0,12.049367905,12.250000954,0.8881247044,1.2126420736,1.035430789,2.1427137852,29.606769562,115.5643692,0.3882561028,57.559650421,2.1822993755,-0.015346238,1678.0041504,530205.6875,6737676.0,-1653.951904
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1678.1562,2.0,65030.0,12.026799202,12.250000954,0.8889598846,1.3409093618,1.0168708563,2.2243540287,29.660890579,114.88666534,0.397693783,57.860923767,2.1931352615,-0.01325348,1678.15625,530205.6875,6737676.0,-1654.104004
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1678.3082,2.0,65030.0,11.999999046,12.250000954,0.9257596731,1.50978899,1.0267192125,1.8713036776,29.232666016,115.20290375,0.4209370911,56.765842438,2.1989300251,-0.010372848,1678.3082275,530205.6875,6737676.0,-1654.255981
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1678.4602,2.0,65030.0,12.0,12.250000954,1.0495430231,1.6484057903,1.0570697784,1.7985101938,28.895927429,116.12023163,0.4394110739,55.352760315,2.218224287,-0.003565456,1678.4602051,530205.6875,6737676.0,-1654.407959
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1678.6122,2.0,65030.0,12.000430107,12.250000954,1.1184459925,1.567099452,1.1539469957,2.0946838856,27.76540947,115.67503357,0.4207172394,54.352630615,2.2190494537,-0.002556269,1678.6121826,530205.6875,6737676.0,-1654.559937
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1678.7642,2.0,65030.0,12.0251894,12.250000954,0.9732661843,1.3054738045,1.0238603354,3.1601502895,27.266956329,116.42771149,0.3988199234,52.547134399,2.1917130947,-0.010310176,1678.7641602,530205.6875,6737676.0,-1654.711914
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1678.9162,2.0,65030.0,12.050002098,12.250000954,0.8080405593,1.0056446791,0.854051888,3.6885428429,27.052640915,117.35128784,0.3874206841,50.234161377,2.1566314697,-0.009709002,1678.9162598,530205.6875,6737676.0,-1654.863892
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1679.0682,2.0,65030.0,12.050895691,12.250000954,0.6597957015,0.8169251084,0.7844578028,2.2666881084,26.865192413,117.88680267,0.3974452019,47.994693756,2.1236402988,-0.013371921,1679.0682373,530205.6875,6737676.0,-1655.015869
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1679.2202,2.0,65030.0,12.12983799,12.250000954,0.6251085997,0.7881073952,0.7401019931,1.4277442694,26.677640915,118.36040497,0.401915133,46.277637482,2.0930900574,-0.019058211,1679.2202148,530205.6875,6737676.0,-1655.167847
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1679.3722,2.0,65030.0,12.227005959,12.250000954,0.6149168015,0.797036767,0.7082927823,1.5022370815,26.489345551,118.78739166,0.4042318165,45.668807983,2.0741295815,-0.023553807,1679.3721924,530205.6875,6737676.0,-1655.319824
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1679.5242,2.0,65030.0,12.250000954,12.250000954,0.6141031981,0.8370205164,0.6905373335,1.4254951477,27.148195267,119.26981354,0.4110050201,45.802410126,2.0817065239,-0.022629488,1679.5241699,530205.6875,6737676.0,-1655.471802
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1679.6762,2.0,65030.0,12.250000954,12.250000954,0.615383625,0.9694297314,0.6824825406,1.9254379272,27.857036591,119.48249054,0.4151849747,46.461063385,2.0929088593,-0.021133859,1679.6761475,530205.6875,6737676.0,-1655.623779
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1679.8282,2.0,65030.0,12.249711037,12.250000954,0.6842722893,1.1007560492,0.7151259184,2.5431220531,28.413299561,118.96209717,0.4105378389,49.685279846,2.1223740578,-0.019252382,1679.8282471,530205.6875,6737676.0,-1655.775879
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1679.9802,2.0,65030.0,12.199850082,12.250000954,0.8206766844,1.1555310488,0.8289855719,2.5238888264,28.942911148,117.95219421,0.4184517562,52.097187042,2.1506803036,-0.015563178,1679.9802246,530205.6875,6737676.0,-1655.927856
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1680.1322,2.0,65030.0,12.107340813,12.250000954,0.7267267108,1.1428143978,1.1385262012,1.9785137177,29.424402237,116.76963806,0.4266090095,52.668361664,2.1601085663,-0.012279361,1680.1322021,530205.6875,6737676.0,-1656.079834
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1680.2842,2.0,65030.0,12.02863884,12.250000954,0.7609969378,1.1073212624,1.1073126793,1.5945245028,29.600969315,115.72234344,0.4233434498,52.794017792,2.1678032875,-0.011516919,1680.2841797,530205.6875,6737676.0,-1656.231812
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1680.4362,2.0,65030.0,11.9777565,12.250000954,0.8027877212,1.0818835497,1.0818835497,1.7229405642,29.717689514,114.73859406,0.4235951006,53.810451508,2.172927618,-0.013478148,1680.4361572,530205.6875,6737676.0,-1656.383789
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1680.5882,2.0,65030.0,11.950515747,12.250000954,0.8434798717,1.0903781652,1.0903781652,1.7240892649,29.834424973,114.17783356,0.4235003293,55.852375031,2.1803984642,-0.014495679,1680.5882568,530205.6875,6737676.0,-1656.535889
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1680.7402,2.0,65030.0,11.973808289,12.250000954,0.8661035895,1.1474151611,1.1474151611,1.8966709375,29.809831619,113.77271271,0.4222233891,56.739379883,2.2132740021,-0.009672718,1680.7402344,530205.6875,6737676.0,-1656.687866
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1680.8922,2.0,65030.0,11.975050926,12.250000954,0.8891252279,1.2127274275,1.2127274275,2.0391728878,29.482294083,113.1740799,0.4203262031,57.083709717,2.2173218727,-0.009234257,1680.8922119,530205.6875,6737676.0,-1656.839844
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1681.0442,2.0,65030.0,11.950641632,12.250000954,0.9137425423,1.2482273579,1.2482273579,1.9869352579,28.685012817,112.03479004,0.4042277932,57.787464142,2.2206084728,-0.011346535,1681.0441895,530205.6875,6737676.0,-1656.991699
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1681.1962,2.0,65030.0,11.950000763,12.250000954,0.9560934305,1.2772272825,1.2772272825,2.3076100349,27.035516739,110.91394043,0.4080794752,57.991161346,2.2192461491,-0.016197,1681.196167,530205.6875,6737676.0,-1657.143677
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1681.3482,2.0,65030.0,11.950000763,12.250000954,0.9960709214,1.3102138042,1.3102138042,2.6930327415,26.86441803,108.94184875,0.4130301178,57.645118713,2.2209513187,-0.016705595,1681.3481445,530205.6875,6737676.0,-1657.295654
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1681.5002,2.0,65030.0,11.950000763,12.250000954,1.0304666758,1.3507400751,1.3507400751,2.5734558105,27.077762604,106.9443512,0.4022887945,57.029941559,2.2281470299,-0.013212264,1681.5002441,530205.6875,6737676.0,-1657.447754
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1681.6522,2.0,65030.0,11.950000763,12.250000954,1.055940032,1.3916573524,1.3916573524,2.1334021091,26.960355759,105.5957489,0.4080612361,57.199569702,2.2317724228,-0.012957917,1681.6522217,530205.6875,6737676.0,-1657.599731
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1681.8042,2.0,65030.0,11.950000763,12.250000954,1.07244277,1.4324561357,1.4324561357,1.932821393,26.709234238,104.35958862,0.4029108882,57.778312683,2.2331345081,-0.014457724,1681.8041992,530205.6875,6737676.0,-1657.751709
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1681.9562,2.0,65030.0,11.950000763,12.250000954,1.0863922834,1.4754353762,1.4754353762,1.8502005339,26.453802109,103.85558319,0.3978199065,58.581829071,2.225536108,-0.013730892,1681.9561768,530205.6875,6737676.0,-1657.903687
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1682.1082,2.0,65030.0,11.949962616,12.250000954,1.0920578241,1.5114094019,1.5114094019,2.0824508667,26.238698959,103.99282837,0.4041953087,59.252132416,2.2237823009,-0.009904987,1682.1081543,530205.6875,6737676.0,-1658.055664
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1682.2602,2.0,65030.0,11.929018974,12.250000954,1.0974389315,1.5133339167,1.5133339167,2.2006278038,26.422691345,104.44610596,0.4058344662,59.012866974,2.2320795059,-0.004292861,1682.2602539,530205.6875,6737676.0,-1658.207764
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1682.4122,2.0,65030.0,11.922906876,12.250000954,1.1029126644,1.4749979973,1.4749979973,2.158749342,27.279600143,105.40997314,0.4058068991,58.107273102,2.2312572002,-0.005994505,1682.4122314,530205.6875,6737676.0,-1658.359741
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1682.5642,2.0,65030.0,11.948450089,12.250000954,1.1042346954,1.4570518732,1.4570518732,2.1977202892,27.594070435,106.58672333,0.4069325924,57.437358856,2.2261857986,-0.013401875,1682.564209,530205.6875,6737676.0,-1658.511719
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1682.7162,2.0,65030.0,11.927581787,12.250000954,1.1003440619,1.4807487726,1.4807487726,2.2245938778,27.865219116,107.77303314,0.4028642178,57.551074982,2.231020689,-0.013750033,1682.7161865,530205.6875,6737676.0,-1658.663696
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1682.8682,2.0,65030.0,11.924537659,12.250000954,1.1014341116,1.5177491903,1.5177491903,2.443789959,28.363365173,108.95989227,0.4189102054,58.045490265,2.2460038662,-0.010433582,1682.8681641,530205.6875,6737676.0,-1658.815674
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1683.0202,2.0,65030.0,11.94847393,12.250000954,1.117833972,1.5388203859,1.5388203859,2.4709458351,28.89166832,109.9879303,0.421582371,58.696117401,2.2572991848,-0.004307711,1683.0201416,530205.6875,6737676.0,-1658.967651
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1683.1722,2.0,65030.0,11.950000763,12.250000954,1.1403263807,1.5343052149,1.5343052149,2.2437744141,28.27182579,110.80254364,0.4147595167,59.506401062,2.2433977127,-0.005613553,1683.1722412,530205.6875,6737676.0,-1659.119629
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1683.3242,2.0,65030.0,11.950000763,12.250000954,1.1647497416,1.5362653732,1.5362653732,2.435138464,27.331762314,111.33076477,0.4105666578,60.596141815,2.2491950989,-0.009946395,1683.3242188,530205.6875,6737676.0,-1659.271606
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1683.4762,2.0,65030.0,11.950000763,12.250000954,1.1902133226,1.5614454746,1.5614454746,2.3617022038,26.720809937,111.46089172,0.4151271582,61.266044617,2.2360167503,-0.0134,1683.4761963,530205.6875,6737676.0,-1659.423584
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1683.6282,2.0,65030.0,11.950000763,12.250000954,1.2168778181,1.6095457077,1.6095457077,2.3174574375,26.534593582,111.39405823,0.3956827521,61.196048737,2.2407567501,-0.013574634,1683.6281738,530205.6875,6737676.0,-1659.575562
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1683.7802,2.0,65030.0,11.950000763,12.250000954,1.2443692684,1.6728698015,1.6728698015,2.459218502,27.325798035,111.31387329,0.3838305175,60.482887268,2.2392630577,-0.015149525,1683.7801514,530205.6875,6737676.0,-1659.727539
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1683.9322,2.0,65030.0,11.950000763,12.250000954,1.2853398323,1.7227129936,1.7227129936,2.5801196098,28.510499954,110.93267059,0.3889371753,59.724891663,2.2434551716,-0.016130038,1683.932251,530205.6875,6737676.0,-1659.879639
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1684.0842,2.0,65030.0,11.949973106,12.250000954,1.3204876184,1.7541948557,1.7541948557,2.6421718597,28.497970581,110.42337799,0.4052842557,58.761276245,2.2543876171,-0.013586862,1684.0842285,530205.6875,6737676.0,-1660.031616
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1684.2362,2.0,65030.0,11.930229187,12.250000954,1.3291573524,1.7837623358,1.7837623358,2.8312125206,27.508289337,110.18981934,0.4278473258,58.020339966,2.2553892136,-0.011552223,1684.2362061,530205.6875,6737676.0,-1660.183594
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1684.3882,2.0,65030.0,11.922645569,12.250000954,1.3267652988,1.8163080215,1.8163080215,2.8915486336,26.332933426,110.07220459,0.4415778816,57.823474884,2.2534923553,-0.010046105,1684.3881836,530205.6875,6737676.0,-1660.335571
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1684.5402,2.0,65030.0,11.92682457,12.250000954,1.3199256659,1.8552029133,1.8552029133,2.9790995121,25.753450394,109.96274567,0.4226697981,57.819274902,2.2625126839,-0.008618641,1684.5401611,530205.6875,6737676.0,-1660.487549
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1684.6922,2.0,65030.0,11.902414322,12.250000954,1.3071123362,1.8003495932,1.8003495932,2.9121463299,25.851472855,109.85374451,0.4064035714,57.827213287,2.2558248043,-0.009663309,1684.6922607,530205.6875,6737676.0,-1660.639648
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1684.8442,2.0,65030.0,11.899999619,12.250000954,1.2939447165,1.7098844051,1.7098844051,2.754907608,26.288024902,109.94754791,0.4090946019,56.728221893,2.24066782,-0.0182209,1684.8442383,530205.75,6737676.0,-1660.791626
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1684.9962,2.0,65030.0,11.900034904,12.250000954,1.2935203314,1.6055811644,1.6055811644,2.6486983299,27.255399704,110.22515869,0.4147340655,56.366424561,2.2395572662,-0.016946508,1684.9962158,530205.75,6737676.0,-1660.943604
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1685.1482,2.0,65030.0,11.922492027,12.250000954,1.2974766493,1.5278377533,1.5278377533,2.3974673748,27.297054291,110.78591919,0.4002097845,56.671714783,2.2368123531,-0.011439395,1685.1481934,530205.75,6737676.0,-1661.095459
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1685.3002,2.0,65030.0,11.92454052,12.250000954,1.3018538952,1.5771648884,1.5771648884,2.2455039024,26.542884827,111.07894897,0.3938291669,57.78842926,2.2463142872,-0.003786755,1685.3001709,530205.75,6737676.0,-1661.247437
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1685.4522,2.0,65030.0,11.925847054,12.250000954,1.3057934046,1.6694344282,1.6694344282,2.4382770061,26.207149506,110.97371674,0.3962606192,60.191993713,2.2551233768,-0.000824003,1685.4521484,530205.75,6737676.0,-1661.399414
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1685.6042,2.0,65030.0,11.92355442,12.250000954,1.3088818789,1.765193224,1.765193224,2.6240870953,26.391384125,110.68151093,0.3937297165,61.969825745,2.2642233372,-0.008792541,1685.604248,530205.75,6737676.0,-1661.551514
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1685.7562,2.0,65030.0,11.902500153,12.250000954,1.3119561672,1.8346055746,1.8346055746,2.5322396755,26.611778259,109.84954071,0.3901951611,63.200866699,2.2585856915,-0.016674256,1685.7562256,530205.75,6737676.0,-1661.703491
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1685.9082,2.0,65030.0,11.90012455,12.250000954,1.3107843399,1.8601897955,1.8601897955,2.3188891411,26.5115242,108.65266418,0.3949712217,63.776081085,2.249516964,-0.024118476,1685.9082031,530205.75,6737676.0,-1661.855469
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1686.0602,2.0,65030.0,11.925373077,12.250000954,1.306042552,1.805634141,1.805634141,2.2164301872,26.744070053,107.95655823,0.4010227621,62.448726654,2.2408852577,-0.025443953,1686.0601807,530205.75,6737676.0,-1662.007446
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1686.2122,2.0,65030.0,11.969551086,12.250000954,1.2786375284,1.7081757784,1.7081757784,2.298345089,27.216407776,108.43666077,0.4076338112,60.932868958,2.2456521988,-0.021681119,1686.2121582,530205.75,6737676.0,-1662.159424
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1686.3642,2.0,65030.0,11.959032059,12.250000954,1.2478853464,1.594060421,1.594060421,2.4892077446,27.564678192,109.6725235,0.411488384,60.46950531,2.2499964237,-0.01845655,1686.3642578,530205.75,6737676.0,-1662.311523
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1686.5162,2.0,65030.0,11.907029152,12.250000954,1.2170699835,1.4911751747,1.4911751747,2.3806943893,27.487070084,110.46617889,0.4126070738,60.669345856,2.2400288582,-0.017563749,1686.5162354,530205.75,6737676.0,-1662.463501
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1686.6682,2.0,65030.0,11.899998665,12.250000954,1.1876531839,1.4695936441,1.4695936441,2.1435203552,26.833818436,111.07143402,0.4155061245,60.706825256,2.2284293175,-0.013368617,1686.6682129,530205.75,6737676.0,-1662.615479
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1686.8202,2.0,65030.0,11.879624367,12.250000954,1.159026742,1.4433404207,1.4433404207,2.0709850788,26.789699554,111.0609436,0.4147489071,60.06810379,2.2208075523,-0.005995755,1686.8201904,530205.75,6737676.0,-1662.767456
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1686.9722,2.0,65030.0,11.874294281,12.250000954,1.1168591976,1.4175544977,1.4175544977,2.0233309269,27.137300491,110.52840424,0.4016817808,58.979114532,2.229732275,-0.002698416,1686.972168,530205.75,6737676.0,-1662.919434
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1687.1242,2.0,65030.0,11.896587372,12.250000954,1.0752714872,1.4180645943,1.4180645943,2.0917537212,27.255533218,110.12874603,0.3926726282,59.046268463,2.2269468307,-0.008640755,1687.1241455,530205.75,6737676.0,-1663.071411
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1687.2762,2.0,65030.0,11.899999619,12.250000954,1.0252717733,1.4626260996,1.4626260996,2.1928691864,27.267499924,109.75846863,0.3920199871,59.14093399,2.2278628349,-0.017309235,1687.2762451,530205.75,6737676.0,-1663.223389
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1687.4282,2.0,65030.0,11.900043488,12.250000954,0.9758975506,1.4563846588,1.4563846588,2.352686882,27.272411346,109.3850174,0.3825090528,58.986515045,2.2319862843,-0.017302509,1687.4282227,530205.75,6737676.0,-1663.375366
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1687.5802,2.0,65030.0,11.945022583,12.250000954,0.9307524562,1.3467783928,1.3467783928,2.5106322765,27.239257813,109.00150299,0.3796198666,58.21408844,2.2355048656,-0.012513718,1687.5802002,530205.75,6737676.0,-1663.527344
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1687.7322,2.0,65030.0,11.993113518,12.250000954,0.8895518184,1.2160425186,1.2160425186,2.381685257,27.19137764,108.61742401,0.3781184256,57.625377655,2.2197768688,-0.001115431,1687.7321777,530205.75,6737676.0,-1663.679321
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1687.8842,2.0,65030.0,11.953220367,12.250000954,0.851829946,1.0844675303,1.0844675303,2.0959141254,27.143512726,108.43636322,0.3849153817,58.071884155,2.2055428028,-0.00140757,1687.8841553,530205.75,6737676.0,-1663.831299
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1688.0362,2.0,65030.0,11.864437103,12.250000954,0.817525208,1.0175951719,1.0175951719,1.7711238861,26.626403809,108.25740814,0.3819009364,58.42237854,2.1962776184,0.0011,1688.0362549,530205.75,6737676.0,-1663.983398
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1688.1882,2.0,65030.0,11.852754593,12.250000954,0.7876434922,1.065710783,1.065710783,1.5568406582,26.165065765,106.71685028,0.3703774214,58.025161743,2.2006156445,0.0010032451,1688.1882324,530205.75,6737676.0,-1664.135376
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1688.3402,2.0,65030.0,11.887961388,12.250000954,0.7797495723,1.145963192,1.145963192,1.5863313675,25.924861908,102.50524902,0.3561852872,57.046901703,2.2049853802,-0.002150323,1688.34021,530205.75,6737676.0,-1664.287354
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1688.4922,2.0,65030.0,11.896569252,12.250000954,0.7839452028,1.2259434462,1.2259434462,1.4550513029,25.777748108,96.525047302,0.342151463,55.468471527,2.2035722733,-0.003875078,1688.4921875,530205.75,6737676.0,-1664.439331
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1688.6442,2.0,65030.0,11.897000313,12.250000954,0.8182883859,1.2203925848,1.2203925848,1.3817380667,25.651065826,96.506996155,0.3321634531,55.610683441,2.2034618855,-0.002789028,1688.644165,530205.75,6737676.0,-1664.591309
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1688.7962,2.0,65030.0,11.89699173,12.250000954,0.8573835492,1.1523531675,1.1523531675,1.4478155375,25.52435112,99.566940308,0.3309838474,57.648899078,2.2097194195,0.0020294117,1688.7961426,530205.75,6737676.0,-1664.743286
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1688.9482,2.0,65030.0,11.892842293,12.250000954,0.8950459361,1.1573239565,1.1573239565,1.4956661463,25.399745941,103.70077515,0.3601804078,60.619106293,2.2173373699,0.0034427866,1688.9482422,530205.75,6737676.0,-1664.895386
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1689.1002,2.0,65030.0,11.855352402,12.250000954,0.9351956844,1.1948646307,1.1948646307,1.4491666555,25.277412415,107.13253021,0.3771600127,62.091911316,2.2159352303,0.0002343046,1689.1002197,530205.75,6737676.0,-1665.047363
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1689.2522,2.0,65030.0,11.846601486,12.250000954,0.9791211486,1.2358210087,1.2358210087,1.4277191162,25.361370087,107.71623993,0.3808838427,62.202884674,2.2206568718,0.0026168386,1689.2521973,530205.75,6737676.0,-1665.199219
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1689.4042,2.0,65030.0,11.846218109,12.250000954,1.023452878,1.2696956396,1.2696956396,1.584477067,26.731369019,107.75895691,0.3704085648,61.828834534,2.2358880043,0.0040628565,1689.4041748,530205.75,6737676.0,-1665.351196
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1689.5562,2.0,65030.0,11.846449852,12.250000954,1.0681546926,1.298382163,1.298382163,1.8325625658,28.194681168,107.80053711,0.3649707139,61.305683136,2.252352953,0.0109468875,1689.5561523,530205.75,6737676.0,-1665.503174
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1689.7082,2.0,65030.0,11.84650135,12.250000954,1.1202549934,1.3124916553,1.3124916553,1.8573644161,28.162223816,107.84089661,0.3624842465,60.98746109,2.2611634731,0.0030839329,1689.708252,530205.75,6737676.0,-1665.655273
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1689.8602,2.0,65030.0,11.846417427,12.250000954,1.1836208105,1.309066534,1.309066534,1.9902302027,27.432403564,106.48551941,0.360180676,60.66733551,2.2948555946,-0.000467453,1689.8602295,530205.75,6737676.0,-1665.807251
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1690.0122,2.0,65030.0,11.846693993,12.250000954,1.2511037588,1.3583298922,1.3583298922,2.0987794399,26.713274002,102.18782043,0.3373108506,60.149612427,2.3536601067,0.0225804243,1690.012207,530205.75,6737676.0,-1665.959229
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1690.1642,2.0,65030.0,11.876231194,12.250000954,1.2752351761,1.7504646778,1.7504646778,2.2350885868,26.40196228,96.052131653,0.3067013323,59.828159332,2.4164323807,0.0116429217,1690.1641846,530205.75,6737676.0,-1666.111206
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1690.3162,2.0,65030.0,11.982390404,12.250000954,1.2881987095,2.3785393238,2.3785393238,4.7316374779,26.287593842,91.961364746,0.2614370286,58.468593597,2.4681787491,0.0076246462,1690.3161621,530205.75,6737676.0,-1666.263184
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1690.4682,2.0,65030.0,12.09924984,12.250000954,1.2887272835,3.028793335,3.028793335,7.0948023796,26.173566818,89.552368164,0.2484585792,58.231361389,2.4704871178,0.0158235431,1690.4681396,530205.75,6737676.0,-1666.415161
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1690.6202,2.0,65030.0,12.143449783,12.250000954,1.2821519375,2.9027237892,2.9027237892,4.7036504745,26.373342514,80.322624207,0.2784487307,59.417926788,2.385405302,0.0130332792,1690.6202393,530205.75,6737676.0,-1666.567261
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1690.7722,2.0,65030.0,12.062870979,12.250000954,1.2662978172,2.2102634907,2.2102634907,2.4623348713,26.632169724,81.883079529,0.3253096342,61.873737335,2.3222129345,0.0116203306,1690.7722168,530205.75,6737676.0,-1666.719238
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1690.9242,2.0,65030.0,11.896895409,12.250000954,1.2486100197,1.6814790964,1.6814790964,2.1451888084,26.611400604,88.873458862,0.3549011648,63.739162445,2.2846851349,0.0117966421,1690.9241943,530205.75,6737676.0,-1666.871216
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1691.0762,2.0,65030.0,11.809429169,12.250000954,1.231267333,1.3872654438,1.3872654438,2.0482935905,26.767343521,94.895126343,0.361722827,64.985542297,2.2625408173,0.0017042649,1691.0761719,530205.75,6737676.0,-1667.023193
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,1691.2282,2.0,65030.0,11.795782089,12.250000954,1.2047787905,1.2738653421,1.2738653421,1.8694322109,26.913362503,97.766838074,0.3623667359,65.507461548,2.2413794994,-0.011799388,1691.2281494,530205.75,6737676.0,-1667.175171
