source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2559.919,1.0,65000.0,18.515083313,1.371620059,,1.2185087204,34.635784149,,109.57234955,,5.284031868,56.438583374,2.4458408356,0.0637784004,2559.9189453,463388.5625,6771064.5,-2536.150146
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2560.071,1.0,65000.0,18.465435028,1.3972759247,,1.2303367853,30.918664932,,109.3115921,,5.3495988846,56.094558716,2.461186409,0.0577183999,2560.0710449,463388.5625,6771064.5,-2536.30127
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2560.223,1.0,65000.0,18.426765442,1.418949604,,1.2428536415,27.726264954,,108.00486755,,5.3722376823,55.437465668,2.4737911224,0.0602575988,2560.2229004,463388.5625,6771064.5,-2536.452393
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2560.375,1.0,65000.0,18.420602798,1.4403653145,,1.2560786009,25.909534454,,106.0943985,,5.2614002228,54.71894455,2.4789938927,0.0668886974,2560.375,463388.59375,6771064.5,-2536.60376
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2560.527,1.0,65000.0,18.419921875,1.4621373415,,1.2711645365,26.312055588,,104.51437378,,4.953663826,54.099391937,2.4704709053,0.0722372159,2560.5270996,463388.59375,6771064.5,-2536.754883
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2560.679,1.0,65000.0,18.380300522,1.4760301113,,1.2805962563,28.081590652,,103.80351257,,4.6120882034,54.146972656,2.4544246197,0.0748509243,2560.6789551,463388.59375,6771064.5,-2536.906006
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2560.831,1.0,65000.0,18.317361832,1.4784215689,,1.2785134315,29.622497559,,103.74588776,,4.3535985947,55.112552643,2.4380671978,0.0768676326,2560.8310547,463388.59375,6771064.5,-2537.057373
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2560.983,1.0,65000.0,18.254354477,1.4706559181,,1.2743167877,30.264799118,,103.97991943,,4.2276368141,56.694721222,2.4243416786,0.0789688006,2560.9829102,463388.625,6771064.5,-2537.208496
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2561.135,1.0,65000.0,18.20708847,1.4556080103,,1.268075943,29.943641663,,104.0674057,,4.2734799385,58.585018158,2.4157040119,0.0789920017,2561.1350098,463388.625,6771064.5,-2537.359863
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2561.287,1.0,65000.0,18.180253983,1.437223196,,1.2624599934,29.0620327,,103.78031158,,4.4447879791,59.654998779,2.4161686897,0.0763039961,2561.2871094,463388.625,6771064.5,-2537.510986
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2561.439,1.0,65000.0,18.180343628,1.4177544117,,1.2594200373,27.675216675,,103.26279449,,4.5903944969,59.607059479,2.4238936901,0.077135995,2561.4389648,463388.625,6771064.5,-2537.662109
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2561.591,1.0,65000.0,18.210588455,1.4012095928,,1.2598743439,25.750366211,,102.8142395,,4.6646027565,58.600551605,2.4316310883,0.0837789103,2561.5910645,463388.65625,6771064.5,-2537.813232
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2561.743,1.0,65000.0,18.265012741,1.3892208338,,1.2661639452,23.515907288,,102.5340271,,4.6858005524,56.884414673,2.4322502613,0.0935514048,2561.7429199,463388.65625,6771065.0,-2537.964355
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2561.895,1.0,65000.0,18.312583923,1.3856520653,,1.2724839449,21.674678802,,102.34088135,,4.7090001106,55.327999115,2.4216721058,0.0982839987,2561.8950195,463388.65625,6771065.0,-2538.115723
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2562.047,1.0,65000.0,18.324911118,1.3896431923,,1.2754399776,21.029575348,,102.2137146,,4.7974624634,54.223743439,2.4063265324,0.0941072032,2562.0471191,463388.65625,6771065.0,-2538.266846
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2562.199,1.0,65000.0,18.32175827,1.3961600065,,1.2770591974,21.526329041,,102.37163544,,4.9612545967,53.935272217,2.3956110477,0.087070398,2562.1989746,463388.6875,6771065.0,-2538.417969
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2562.351,1.0,65000.0,18.317699432,1.4019167423,,1.2763727903,22.784591675,,102.99356079,,5.1625137329,54.705440521,2.3917880058,0.0798944011,2562.3510742,463388.6875,6771065.0,-2538.569092
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2562.503,1.0,65000.0,18.318367004,1.4059456587,,1.278013587,24.269575119,,103.91035461,,5.323723793,55.0990448,2.3937983513,0.0743255988,2562.5029297,463388.6875,6771065.0,-2538.720459
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2562.655,1.0,65000.0,18.323711395,1.4084706306,,1.28883183,25.029388428,,104.61730194,,5.3134760857,54.683418274,2.3985424042,0.070701167,2562.6550293,463388.6875,6771065.0,-2538.871582
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2562.807,1.0,65000.0,18.345712662,1.4138691425,,1.2975524664,23.672988892,,104.89703369,,5.1646528244,54.128982544,2.401581049,0.0675740764,2562.8068848,463388.6875,6771065.0,-2539.022949
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2562.959,1.0,65000.0,18.394151688,1.4249976873,,1.3020526171,20.442705154,,104.79615784,,4.9532961845,53.792266846,2.4028708935,0.0637456402,2562.9589844,463388.71875,6771065.0,-2539.174072
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2563.111,1.0,65000.0,18.457485199,1.4382703304,,1.3036328554,16.911912918,,104.68932343,,4.7620873451,54.182476044,2.4036331177,0.0585141927,2563.111084,463388.71875,6771065.0,-2539.325195
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2563.263,1.0,65000.0,18.504392624,1.4516671896,,1.2992839813,15.265447617,,104.7881546,,4.6917648315,55.341293335,2.4050352573,0.0526023991,2563.2629395,463388.71875,6771065.0,-2539.476318
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2563.415,1.0,65000.0,18.506299973,1.4617600441,,1.2972359657,17.657958984,,104.9088974,,4.8422160149,56.342536926,2.4061999321,0.0519880019,2563.4150391,463388.71875,6771065.0,-2539.627686
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2563.567,1.0,65000.0,18.495319366,1.4670543671,,1.3033944368,22.32689476,,104.71961212,,5.080824852,56.744804382,2.405503273,0.0580519997,2563.5668945,463388.75,6771065.0,-2539.778809
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2563.719,1.0,65000.0,18.495910645,1.4658432007,,1.3077048063,26.178447723,,104.20389557,,5.2637658119,57.231342316,2.4034712315,0.0670151934,2563.7189941,463388.75,6771065.0,-2539.930176
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2563.871,1.0,65000.0,18.519468307,1.458514452,,1.3076224327,27.70680809,,103.53994751,,5.2699804306,58.12456131,2.4020318985,0.073739998,2563.8710938,463388.75,6771065.0,-2540.081299
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2564.023,1.0,65000.0,18.562667847,1.4470576048,,1.3054304123,26.416536331,,103.08344269,,5.0252361298,59.38274765,2.4043362141,0.0738909021,2564.0229492,463388.78125,6771065.0,-2540.232422
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2564.175,1.0,65000.0,18.607540131,1.4332000017,,1.2970399857,24.62796402,,102.93826294,,4.7454199791,60.868438721,2.4094400406,0.0710970759,2564.1750488,463388.78125,6771065.0,-2540.383789
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2564.327,1.0,65000.0,18.634878159,1.4205175638,,1.2877255678,24.264320374,,103.0736084,,4.5456728935,61.684894562,2.4149718285,0.0682448,2564.3269043,463388.78125,6771065.0,-2540.534912
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2564.479,1.0,65000.0,18.629034042,1.4112759829,,1.2768455744,25.610176086,,103.43619537,,4.4376087189,61.266143799,2.4194457531,0.0660688058,2564.4790039,463388.78125,6771065.0,-2540.685791
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2564.631,1.0,65000.0,18.578697205,1.4025304317,,1.2669415474,28.523326874,,103.87682343,,4.40280056,60.174659729,2.421690464,0.0649528056,2564.6311035,463388.8125,6771065.0,-2540.837158
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2564.783,1.0,65000.0,18.496112823,1.3930351734,,1.262902379,31.928318024,,104.14130402,,4.3985495567,58.69159317,2.4209721088,0.0670296028,2564.782959,463388.8125,6771065.0,-2540.988281
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2564.935,1.0,65000.0,18.409732819,1.3826799393,,1.2608320713,33.815677643,,104.10409546,,4.4533243179,57.328796387,2.4178199768,0.0728279948,2564.9350586,463388.8125,6771065.0,-2541.139648
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2565.087,1.0,65000.0,18.333024979,1.3711924553,,1.2629671097,33.517372131,,104.0093689,,4.6020879745,56.437862396,2.4127349854,0.0811403617,2565.0869141,463388.8125,6771065.0,-2541.290771
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2565.239,1.0,65000.0,18.276088715,1.3566883802,,1.2633345127,31.412996292,,104.2252121,,4.84121418,56.359249115,2.4059097767,0.0902253464,2565.2390137,463388.84375,6771065.0,-2541.441895
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2565.391,1.0,65000.0,18.249313354,1.3387690783,,1.2552790642,29.114879608,,104.8383255,,5.0735173225,57.135231018,2.3981089592,0.0957702994,2565.3911133,463388.84375,6771065.0,-2541.593018
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2565.543,1.0,65000.0,18.238330841,1.3168168068,,1.2451783419,28.761976242,,105.68118286,,5.1494421959,58.06445694,2.3913552761,0.092836,2565.5429688,463388.84375,6771065.0,-2541.744385
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2565.695,1.0,65000.0,18.216112137,1.2907320261,,1.2309800386,29.948680878,,106.46372986,,5.1033959389,58.716926575,2.387928009,0.0836919993,2565.6950684,463388.84375,6771065.0,-2541.895508
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2565.847,1.0,65000.0,18.177961349,1.2665768862,,1.2175519466,31.863975525,,107.26862335,,4.9759488106,58.819263458,2.3888745308,0.0720727965,2565.8469238,463388.875,6771065.0,-2542.046875
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2565.999,1.0,65000.0,18.136966705,1.2471239567,,1.2069664001,34.175434113,,108.17263794,,4.8040671349,58.333198547,2.3936645985,0.0633528009,2565.9990234,463388.875,6771065.0,-2542.197998
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2566.151,1.0,65000.0,18.14317894,1.2345311642,,1.1977472305,37.308391571,,108.90213013,,4.5958867073,57.957847595,2.3993406296,0.065168798,2566.1508789,463388.875,6771065.0,-2542.349121
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2566.303,1.0,65000.0,18.231035233,1.228597641,,1.1927615404,40.759616852,,109.15220642,,4.4269762039,58.02596283,2.4009759426,0.0734411255,2566.3029785,463388.875,6771065.0,-2542.500244
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2566.455,1.0,65000.0,18.412538528,1.2272280455,,1.1881600618,42.566108704,,108.88336182,,4.3572802544,57.968292236,2.3975839615,0.0823368952,2566.4550781,463388.90625,6771065.0,-2542.651611
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2566.607,1.0,65000.0,18.677833557,1.2286695242,,1.1844176054,41.570384979,,108.50988007,,4.4174823761,57.421714783,2.3907783031,0.0864981934,2566.6069336,463388.90625,6771065.0,-2542.802734
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2566.759,1.0,65000.0,18.956506729,1.2319735289,,1.1832416058,37.847434998,,108.31291199,,4.6361298561,56.638954163,2.3839697838,0.0824383944,2566.7590332,463388.90625,6771065.0,-2542.954102
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2566.911,1.0,65000.0,19.074241638,1.2370551825,,1.195766449,33.860584259,,108.23154449,,5.1649360657,55.738895416,2.3800497055,0.0735296011,2566.9108887,463388.90625,6771065.0,-2543.105225
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2567.063,1.0,65000.0,19.037879944,1.246544838,,1.2082407475,31.9753685,,107.98561859,,6.0386195183,54.860046387,2.374121666,0.0700047985,2567.0629883,463388.9375,6771065.0,-2543.256348
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2567.215,1.0,65000.0,18.912202835,1.2631160021,,1.2207159996,31.939880371,,107.56267548,,7.13565588,54.102859497,2.3609519005,0.0776560009,2567.2150879,463388.9375,6771065.0,-2543.407471
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2567.367,1.0,65000.0,18.770715714,1.2825336456,,1.2308865786,32.979701996,,107.10218811,,8.0859222412,53.514526367,2.3388900757,0.0942258015,2567.3669434,463388.9375,6771065.5,-2543.558594
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2567.519,1.0,65000.0,18.637556076,1.3023486137,,1.2309547663,34.657085419,,106.73616791,,8.0515956879,53.106014252,2.3151977062,0.1026297286,2567.519043,463388.9375,6771065.5,-2543.709961
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2567.671,1.0,65000.0,18.482355118,1.3154908419,,1.2309960127,37.058586121,,106.21504211,,7.3573303223,52.72807312,2.3068578243,0.0918937773,2567.6708984,463388.96875,6771065.5,-2543.861084
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2567.823,1.0,65000.0,18.333559036,1.3163286448,,1.2321432829,39.783901215,,105.41512299,,6.5623025894,52.273986816,2.3182983398,0.071958214,2567.822998,463388.96875,6771065.5,-2544.012207
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2567.975,1.0,65000.0,18.236061096,1.3125200272,,1.2310800552,42.162399292,,104.60857391,,5.8900399208,51.605579376,2.3433799744,0.0579400025,2567.9750977,463388.96875,6771065.5,-2544.163574
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2568.127,1.0,65000.0,18.224411011,1.3089127541,,1.2235864401,43.473026276,,104.39497375,,5.3672437668,50.684761047,2.3713383675,0.0622872002,2568.1269531,463388.96875,6771065.5,-2544.314697
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2568.279,1.0,65000.0,18.308734894,1.3115559816,,1.2157878876,42.928543091,,104.98777008,,4.9118790627,49.905315399,2.3878326416,0.0751455948,2568.2790527,463389.0,6771065.5,-2544.46582
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2568.431,1.0,65000.0,18.487903595,1.323568821,,1.2117111683,40.813152313,,105.97112274,,4.6068682671,49.50610733,2.3963191509,0.0797343999,2568.4309082,463389.0,6771065.5,-2544.616943
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2568.583,1.0,65000.0,18.753988266,1.3396311998,,1.2104648352,38.429359436,,106.48889923,,4.5476522446,49.288311005,2.404014349,0.0779079944,2568.5830078,463389.0,6771065.5,-2544.768311
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2568.735,1.0,65000.0,19.044816971,1.3558039665,,1.2149239779,36.736171722,,105.98871613,,4.8032202721,49.099170685,2.4175760746,0.0743430033,2568.7351074,463389.0,6771065.5,-2544.919434
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2568.887,1.0,65000.0,19.181957245,1.3671935797,,1.22245121,36.425235748,,104.56491852,,5.3181262016,48.874317169,2.4414887428,0.0749083608,2568.8869629,463389.03125,6771065.5,-2545.070801
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2569.039,1.0,65030.0,19.036380768,1.3709623814,,1.243335247,37.071033478,,102.49071503,,5.8038673401,48.582073212,2.46671772,0.0819711983,2569.0390625,463389.03125,6771065.5,-2545.221924
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2569.191,1.0,65030.0,18.756019592,1.368829608,,1.2597464323,37.569526672,,100.82189941,,6.1252269745,48.329471588,2.4765832424,0.0910544023,2569.190918,463389.03125,6771065.5,-2545.373047
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2569.343,1.0,65030.0,18.501050949,1.361666441,,1.2663551569,38.229854584,,100.1391449,,6.3066382408,48.207195282,2.4623873234,0.0982199982,2569.3430176,463389.03125,6771065.5,-2545.52417
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2569.495,1.0,65030.0,18.435283661,1.355003953,,1.2664319277,39.591197968,,100.82807922,,6.4464402199,48.301864624,2.4263038635,0.1008440033,2569.4951172,463389.0625,6771065.5,-2545.675537
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2569.647,1.0,65030.0,18.616708755,1.3513257504,,1.240065217,41.694236755,,103.05911255,,6.6352849007,48.654895782,2.3866193295,0.0960704014,2569.6469727,463389.0625,6771065.5,-2545.82666
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2569.799,1.0,65030.0,18.745145798,1.3463696241,,1.218128562,42.346343994,,105.48468781,,6.7820887566,48.818382263,2.3622803688,0.0874136537,2569.7990723,463389.0625,6771065.5,-2545.978027
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2569.951,1.0,65030.0,18.691589355,1.3358941078,,1.2104488611,40.605789185,,107.14689636,,6.9112281799,48.36756134,2.3534398079,0.0805364177,2569.9509277,463389.0625,6771065.5,-2546.128906
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2570.103,1.0,65030.0,18.449337006,1.3205844164,,1.2088347673,37.059978485,,107.46457672,,7.1410288811,47.562656403,2.3548126221,0.081723392,2570.1030273,463389.09375,6771065.5,-2546.280273
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2570.255,1.0,30000.0,18.148340225,1.3012959957,,1.2176400423,33.393238068,,106.53093719,,7.6538877487,46.580135345,2.3567881584,0.0935199931,2570.2548828,463389.09375,6771065.5,-2546.431396
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2570.407,1.0,30000.0,17.974042892,1.2843936682,,1.2255952358,32.41103363,,105.07563782,,8.5754175186,45.741844177,2.3485767841,0.1051872,2570.4069824,463389.09375,6771065.5,-2546.58252
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2570.559,1.0,30000.0,17.894626617,1.2750400305,,1.2239143848,33.796455383,,104.14218903,,9.6592378616,45.309764862,2.3307206631,0.1106496006,2570.559082,463389.09375,6771065.5,-2546.733887
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2570.711,1.0,30000.0,17.871797562,1.2701983452,,1.2195351124,37.23707962,,104.19625092,,10.641666412,45.400402069,2.3053512573,0.1100175977,2570.7109375,463389.125,6771065.5,-2546.88501
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2570.863,1.0,30000.0,17.874500275,1.2673920393,,1.2110487223,42.37713623,,105.16731262,,11.139872551,46.036487579,2.2792255878,0.1026103944,2570.8630371,463389.125,6771065.5,-2547.036133
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2571.015,1.0,30000.0,17.863172531,1.2646399736,,1.2020519972,48.715324402,,106.56137848,,10.304112434,47.243270874,2.2687840462,0.0848598182,2571.0148926,463389.125,6771065.5,-2547.1875
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2571.167,1.0,65030.0,17.816133499,1.260756731,,1.198559165,53.040683746,,107.38023376,,8.8357458115,49.025146484,2.2803854942,0.0645024553,2571.1669922,463389.125,6771065.5,-2547.338623
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2571.319,1.0,65030.0,17.75838089,1.2579687834,,1.1952648163,52.662452698,,107.37930298,,7.4945063591,50.534740448,2.3083040714,0.0517063253,2571.3190918,463389.15625,6771065.5,-2547.489746
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2571.471,1.0,65000.0,17.732179642,1.2583143711,,1.1922568083,47.652175903,,106.87441254,,6.5495591164,51.060955048,2.3404448032,0.050028801,2571.4709473,463389.15625,6771065.5,-2547.641113
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2571.623,1.0,65000.0,17.804592133,1.2594840527,,1.1898304224,38.950614929,,106.37585449,,6.0312361717,50.734390259,2.3638184071,0.0558120012,2571.6230469,463389.15625,6771065.5,-2547.792236
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2571.775,1.0,65030.0,18.065599442,1.2600599527,,1.1934999228,30.397199631,,106.21897888,,5.7388000488,49.477539063,2.3754999638,0.0584000014,2571.7749023,463389.15625,6771065.5,-2547.943359
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2571.927,1.0,65030.0,18.452594757,1.2581944466,,1.1973975897,25.994510651,,106.45225525,,5.6209278107,48.302246094,2.3842456341,0.0596159995,2571.927002,463389.1875,6771065.5,-2548.094727
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2572.079,1.0,65030.0,18.840291977,1.251636982,,1.2020230293,26.310874939,,106.91904449,,5.6423473358,48.158855438,2.391695261,0.0612092279,2572.0791016,463389.1875,6771065.5,-2548.24585
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2572.231,1.0,65030.0,19.071569443,1.2404856682,,1.2045152187,31.182626724,,107.53722382,,5.6777296066,48.694545746,2.3968455791,0.0639151186,2572.230957,463389.1875,6771065.5,-2548.396973
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2572.383,1.0,65030.0,18.978372574,1.2246389389,,1.1955405474,38.973285675,,108.16575623,,5.6193289757,49.736286163,2.3978409767,0.0690973476,2572.3830566,463389.1875,6771065.5,-2548.54834
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2572.535,1.0,65030.0,18.62951088,1.2072199583,,1.184491992,45.518238068,,108.52645874,,5.5501079559,50.994796753,2.3965799809,0.0794840008,2572.5349121,463389.21875,6771065.5,-2548.699463
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2572.687,1.0,65000.0,18.248125076,1.1911511421,,1.1706471443,48.495506287,,108.73665619,,5.5535125732,52.197624207,2.3944582939,0.0922567993,2572.6870117,463389.21875,6771065.5,-2548.850586
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2572.839,1.0,65000.0,17.955434799,1.1801432371,,1.1596448421,47.853759766,,108.85083008,,5.5843992233,53.242397308,2.3916912079,0.1046063974,2572.8391113,463389.21875,6771065.5,-2549.001709
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2572.991,1.0,65000.0,17.813295364,1.1764440536,,1.1595488787,44.354530334,,108.95046997,,5.4169206619,54.072372437,2.3886799812,0.113617599,2572.9909668,463389.21875,6771066.0,-2549.152832
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2573.143,1.0,65000.0,17.795072556,1.1786911488,,1.1634712219,38.952590942,,108.98962402,,4.9779076576,54.448070526,2.387472868,0.1153967977,2573.1430664,463389.25,6771066.0,-2549.304199
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2573.295,1.0,65000.0,17.794744492,1.1853920221,,1.1788240671,33.687080383,,108.74183655,,4.6140723228,54.168231964,2.3899400234,0.111056,2573.2949219,463389.25,6771066.0,-2549.455322
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2573.447,1.0,65000.0,17.790462494,1.1958175898,,1.1943695545,30.264698029,,107.98184204,,4.4157104492,53.635532379,2.3964743614,0.104310371,2573.4470215,463389.25,6771066.0,-2549.606445
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2573.599,1.0,65000.0,17.788696289,1.2092871666,,1.2078952789,29.771175385,,106.85741425,,4.4026069641,53.189968109,2.4069237709,0.0984066054,2573.5991211,463389.25,6771066.0,-2549.757813
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2573.751,1.0,65000.0,17.805006027,1.2239983082,,1.2204847336,32.215744019,,105.82577515,,4.5593690872,52.865829468,2.4200897217,0.0940623954,2573.7509766,463389.28125,6771066.0,-2549.908936
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2573.903,1.0,65000.0,17.858839035,1.2388656139,,1.2181744576,36.522781372,,105.60769653,,4.8074264526,52.722011566,2.4333503246,0.0880111977,2573.9030762,463389.28125,6771066.0,-2550.060059
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2574.055,1.0,65000.0,17.968606949,1.2493320704,,1.2138400078,40.105361938,,106.27613068,,4.9956159592,52.713516235,2.4435279369,0.0806040019,2574.0549316,463389.28125,6771066.0,-2550.211426
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2574.207,1.0,65000.0,18.155548096,1.2493911982,,1.2037055492,41.968589783,,107.26520538,,5.0615406036,52.836963654,2.4477872849,0.0751352012,2574.2070313,463389.28125,6771066.0,-2550.362549
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2574.359,1.0,65000.0,18.404182434,1.2416239977,,1.1929751635,41.631950378,,108.08164978,,5.0386552811,53.017272949,2.4435782433,0.0755695999,2574.3588867,463389.3125,6771066.0,-2550.513672
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2574.511,1.0,65000.0,18.634502411,1.2266302109,,1.1921173334,38.5092659,,107.9400177,,5.0540819168,53.213855743,2.4258255959,0.0853916332,2574.5109863,463389.3125,6771066.0,-2550.665039
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2574.663,1.0,65000.0,18.80796051,1.2099875212,,1.192085743,34.220859528,,107.15363312,,5.343003273,53.293895721,2.397769928,0.0959747359,2574.6630859,463389.3125,6771066.0,-2550.816162
Force_2020_all_wells_train_test_blind_hidden_final/34_10-35.las,34/10-35,2574.815,1.0,65000.0,18.960512161,1.1988971233,,1.191026926,30.658306122,,106.22118378,,5.9394078255,53.080242157,2.3640449047,0.1035434008,2574.8149414,463389.3125,6771066.0,-2550.967285
