source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROP,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2117.2504,1.0,65000.0,13.562477112,,0.9362410903,0.5109140277,0.9896520972,0.515599966,56.548027039,132.40249634,0.4577586055,,54.610980988,2.0755820274,-0.001858901,2117.2504883,497433.0625,6728312.5,-2092.216309
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2117.4024,1.0,65000.0,13.384708405,,0.9349018931,0.5432097316,0.9738115072,0.5735203624,51.581298828,131.00378418,0.4723539054,,57.029430389,2.0782356262,-0.003356582,2117.4023438,497433.0625,6728312.5,-2092.368164
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2117.5544,1.0,65000.0,13.315097809,,0.9353485107,0.6197551489,0.9647423625,0.6624110341,57.669406891,130.95376587,0.4950000346,,60.048343658,2.0937304497,-0.002915134,2117.5544434,497433.0625,6728312.5,-2092.52002
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2117.7064,1.0,65000.0,13.609313011,,0.9286661744,0.7030524015,0.9724441767,0.7347621918,55.620384216,130.96806335,0.4950439334,,60.784793854,2.1105778217,-0.003358449,2117.7062988,497433.0625,6728312.5,-2092.671875
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2117.8584,1.0,65000.0,13.341773033,,0.9064136744,0.7560104132,1.002862215,0.7696316838,57.789657593,125.06839752,0.4763213098,,56.454711914,2.1013731956,-0.011501577,2117.8583984,497433.0625,6728312.5,-2092.823975
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2118.0104,1.0,65000.0,13.024274826,,0.8928806782,0.6872724295,1.0101830959,0.5845503211,55.02784729,122.93609619,0.4519613087,,53.746845245,2.0449519157,-0.024602558,2118.010498,497433.0625,6728312.5,-2092.976074
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2118.1624,1.0,65000.0,13.318346977,,0.8992981911,0.4700698555,0.9883854389,0.3746032119,49.822563171,125.75357056,0.4469382465,,53.444763184,1.9606796503,-0.033198312,2118.1623535,497433.0625,6728312.5,-2093.12793
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2118.3144,1.0,65000.0,14.430165291,,0.9060482383,0.3295298219,0.9464552402,0.3150880933,50.618217468,125.74201202,0.4587785006,,54.884040833,1.9001595974,-0.029122414,2118.3144531,497433.0625,6728312.5,-2093.280029
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2118.4664,1.0,65000.0,15.250725746,,0.9120864868,0.3138426244,0.9142305851,0.3192261457,54.051197052,129.71626282,0.477468431,,55.95079422,1.9050552845,-0.015593683,2118.4663086,497433.0625,6728312.5,-2093.431885
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2118.6184,1.0,65000.0,15.017683029,,0.9099472761,0.4230573773,0.9169089198,0.5481597781,57.154037476,128.17236328,0.4826525748,,58.006801605,1.9595755339,-0.003505214,2118.6184082,497433.0625,6728312.5,-2093.583984
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2118.7704,1.0,65000.0,14.842204094,,0.8897255659,0.5158023238,0.9251953959,0.4206464887,31.048715591,127.85346222,0.4722985625,,61.591312408,2.0152876377,0.0016354207,2118.7705078,497433.0625,6728312.5,-2093.736084
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2118.9224,1.0,65000.0,15.723101616,,0.8705996871,0.4274662733,0.9602597952,0.4790013433,54.584316254,128.28297424,0.4637144506,,63.645729065,2.0445194244,0.0012368733,2118.9223633,497433.0625,6728312.5,-2093.887939
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2119.0744,1.0,65000.0,15.760484695,,0.8785030246,0.5865883827,0.9702917337,0.6975752115,68.639175415,127.02391052,0.4569809437,,61.727455139,2.0609321594,-0.001614984,2119.0744629,497433.0625,6728312.5,-2094.040039
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2119.2264,1.0,65000.0,14.896848679,,0.9086043239,0.644020617,0.9758810401,0.5242773294,52.064510345,127.32875061,0.4453335702,,58.907093048,2.080452919,-0.003334665,2119.2263184,497433.09375,6728312.5,-2094.191895
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2119.3784,1.0,65000.0,14.087556839,,0.9376636147,0.502902925,0.9836773276,0.5340929031,55.897125244,127.80199432,0.4295018315,,57.02696991,2.1009671688,-0.000998311,2119.378418,497433.09375,6728312.5,-2094.343994
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2119.5304,1.0,65000.0,13.803038597,,0.9581868649,0.7020913959,1.0133988857,0.9017676115,53.347423553,127.18188477,0.4235588312,,59.939403534,2.1221797466,0.0039789281,2119.5305176,497433.09375,6728312.5,-2094.496094
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2119.6824,1.0,65000.0,13.718476295,,0.9585747719,0.9166066051,1.033768177,0.8353052139,49.168239594,128.46365356,0.4316905737,,61.072624207,2.1420996189,0.0069994316,2119.682373,497433.09375,6728312.5,-2094.647949
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2119.8344,1.0,65000.0,13.399415016,,0.9470663071,0.751265049,1.0289325714,0.6847919226,54.630908966,127.90459442,0.4392935634,,58.441875458,2.1528065205,0.003439571,2119.8344727,497433.09375,6728312.5,-2094.800049
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2119.9864,1.0,65000.0,13.492559433,,0.9278978705,0.6702461839,1.0149852037,0.6864085197,58.55954361,127.62229156,0.4365696907,,56.390995026,2.1473772526,-0.002384013,2119.9863281,497433.09375,6728312.5,-2094.951904
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2120.1384,1.0,65000.0,13.609453201,,0.9063511491,0.7371867895,1.0091855526,0.7949482203,53.579494476,125.65096283,0.4308175445,,56.924049377,2.1253025532,-0.004793601,2120.1384277,497433.09375,6728312.5,-2095.104004
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2120.2904,1.0,65000.0,14.151105881,,0.8968061209,0.8200142384,0.9694677591,0.82142061,53.636463165,126.78097534,0.4314019084,,59.37115097,2.0840377808,-0.00690607,2120.2902832,497433.09375,6728312.5,-2095.255859
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2120.4424,1.0,65000.0,14.223547935,,0.894672811,0.686467886,0.9436571598,0.5049875975,63.897502899,129.47157288,0.4411942363,,59.379711151,2.0315799713,-0.009041265,2120.4423828,497433.09375,6728312.5,-2095.407959
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2120.5944,1.0,65000.0,14.877721786,,0.8919035196,0.4091925919,0.9120544195,0.38394171,43.468055725,130.36506653,0.4510127902,,57.192111969,2.0031750202,-0.008850466,2120.5944824,497433.09375,6728312.5,-2095.559814
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2120.7464,1.0,65000.0,15.964663506,,0.8910896182,0.4377028942,0.9045091271,0.526309073,50.471256256,132.17326355,0.4464139342,,55.66242981,2.0248172283,-0.006245805,2120.7463379,497433.09375,6728312.5,-2095.71167
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2120.8984,1.0,65000.0,16.182935715,,0.8995824456,0.6248608828,0.9129784107,0.7067285776,55.674510956,130.66233826,0.4265882671,,54.778213501,2.0825917721,-0.004003551,2120.8984375,497433.09375,6728312.5,-2095.86377
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2121.0504,1.0,65000.0,16.401208878,,0.910934031,0.7563944459,0.9065772295,0.7747588754,60.237106323,126.24163818,0.4066283405,,53.864116669,2.1357214451,-0.005334457,2121.050293,497433.09375,6728312.5,-2096.015625
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2121.2024,1.0,65000.0,16.220819473,,0.9196824431,0.7861118317,0.9601911902,0.7909171581,55.956077576,121.87850189,0.4000118673,,53.975551605,2.1574237347,-0.003153763,2121.2023926,497433.09375,6728312.5,-2096.167725
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2121.3544,1.0,65000.0,15.375487328,,0.9488216639,0.8269397616,0.9943031669,0.8741841912,56.949184418,119.70700073,0.3964951336,,54.745857239,2.165058136,0.0086795203,2121.3544922,497433.09375,6728312.5,-2096.319824
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2121.5064,1.0,65000.0,14.676696777,,0.9771516919,0.8995286822,1.042932868,0.903856039,43.673309326,124.76853943,0.3971000016,,53.042675018,2.1837465763,0.0226915088,2121.5063477,497433.09375,6728312.5,-2096.47168
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2121.6584,1.0,65000.0,14.427659988,,0.9880622029,0.8682200313,1.117382288,0.8151321411,52.339141846,124.64803314,0.4023068547,,50.932991028,2.2099885941,0.0270038061,2121.6584473,497433.125,6728312.5,-2096.623779
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2121.8104,1.0,65000.0,15.388637543,,1.0060399771,0.8201246858,1.1550812721,0.8642032743,46.108791351,124.50511932,0.4189394116,,51.082378387,2.2229251862,0.0215587243,2121.8103027,497433.125,6728312.5,-2096.775635
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2121.9624,1.0,65000.0,15.179167747,,1.0130770206,0.8592262268,1.1464066505,0.8220156431,54.084403992,120.52806091,0.4340508282,,52.121086121,2.2171030045,0.0249911137,2121.9624023,497433.125,6728312.5,-2096.927734
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2122.1144,1.0,65000.0,13.991427422,,1.007941246,0.9354124665,1.1008868217,1.1271631718,64.906791687,120.38585663,0.4377852082,,50.2094841,2.2114574909,0.0381668285,2122.114502,497433.125,6728312.5,-2097.079834
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2122.2664,1.0,65000.0,13.619185448,,0.9985514879,1.084171772,1.0812681913,0.8833233714,49.874767303,123.80261993,0.4320687354,,45.659313202,2.2083282471,0.0415849835,2122.2663574,497433.125,6728312.5,-2097.231689
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2122.4184,1.0,65030.0,14.159416199,,0.9795337915,0.772834897,1.0550911427,0.7562634945,61.474033356,125.30251312,0.4314721227,,43.332946777,2.1902976036,0.0292516425,2122.418457,497433.125,6728312.5,-2097.383789
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2122.5704,1.0,65030.0,15.177365303,,0.9572445154,0.7333193421,1.027890563,0.7119522095,56.362266541,127.10675049,0.4417799413,,44.550899506,2.156981945,0.0127069298,2122.5703125,497433.125,6728312.5,-2097.535645
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2122.7224,1.0,65030.0,15.691570282,,0.9370074272,0.715598464,1.0137000084,0.7376884818,52.501716614,128.39254761,0.4703701138,,48.301662445,2.1323258877,0.0054389811,2122.7224121,497433.125,6728312.5,-2097.687744
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2122.8744,1.0,65000.0,15.390714645,,0.9139699936,0.7523373365,1.0243054628,0.7581450343,54.217403412,128.76046753,0.4765187204,,51.083137512,2.1331832409,0.0044855932,2122.8745117,497433.125,6728312.5,-2097.839844
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2123.0264,1.0,65000.0,14.788356781,,0.8915910125,0.7707366347,1.0373740196,0.7853145599,55.302898407,127.18689728,0.4696222544,,55.065879822,2.1499679089,0.0082493164,2123.0263672,497433.125,6728312.5,-2097.991699
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2123.1784,1.0,65000.0,14.249062538,,0.884205699,0.8347809911,1.008382082,0.8998180032,45.719490051,125.87059784,0.4507557452,,53.580234528,2.1655938625,0.0139292162,2123.1784668,497433.125,6728312.5,-2098.143799
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2123.3304,1.0,65000.0,13.559427261,,0.8856790066,0.9440585375,0.9950267076,0.960393846,49.782058716,125.88093567,0.4370820224,,52.833930969,2.1666915417,0.0151017243,2123.3303223,497433.125,6728312.5,-2098.295654
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2123.4824,1.0,65000.0,13.336513519,,0.9041151404,0.9018873572,0.9699780345,0.7954129577,58.632522583,126.1007309,0.4211271405,,50.952903748,2.1543359756,0.0108003449,2123.4824219,497433.125,6728312.5,-2098.44751
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2123.6344,1.0,65000.0,13.695522308,,0.9469393492,0.7162579298,0.9528437257,0.6810606122,54.979488373,127.40559387,0.4100371599,,51.738925934,2.1420519352,0.0073933271,2123.6345215,497433.125,6728312.5,-2098.599609
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2123.7864,1.0,65000.0,13.810507774,,0.9937444925,0.6651947498,0.9587620497,0.6702163815,52.491069794,130.82974243,0.4127397835,,49.080970764,2.1513216496,0.0012801079,2123.786377,497433.125,6728312.5,-2098.751465
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2123.9384,1.0,65000.0,13.900444031,,1.0230960846,0.7124279141,1.0663841963,0.7770897746,60.481075287,129.00601196,0.4256694913,,44.887519836,2.1854584217,-0.003358424,2123.9384766,497433.125,6728312.5,-2098.903564
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2124.0904,1.0,65000.0,13.494807243,,1.0343909264,0.7902812362,1.3823567629,0.7537335157,45.942100525,116.33118439,0.4292281568,,41.72964859,2.24644804,0.0025055395,2124.090332,497433.15625,6728312.5,-2099.05542
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2124.2424,1.0,70000.0,13.101599693,,1.0432878733,2.2019641399,1.7080962658,4.6260256767,65.319221497,104.49052429,0.402874589,,40.064437866,2.3159513474,0.022535,2124.2424316,497433.15625,6728312.5,-2099.20752
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2124.3944,1.0,70000.0,13.142615318,,1.0542045832,4.8808217049,1.7086094618,3.0116038322,51.236709595,99.586112976,0.3567934632,,41.842964172,2.349673748,0.0366286449,2124.3942871,497433.15625,6728312.5,-2099.359375
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2124.5464,1.0,70000.0,13.572868347,,1.0696138144,1.5493832827,1.4270612001,0.893437326,49.35754776,109.29673767,0.3315379322,,44.123058319,2.3148303032,0.0288662743,2124.5463867,497433.15625,6728312.5,-2099.511475
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2124.6984,1.0,70000.0,14.490915298,,1.0964215994,0.5622398257,1.1699924469,0.6485478878,51.576000214,124.24320984,0.3523836136,,49.47385025,2.238173008,0.0136946402,2124.6984863,497433.15625,6728312.5,-2099.663574
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2124.8504,1.0,65000.0,14.337965012,,1.0993191004,0.7487106919,1.0542683601,0.8343979716,55.369213104,129.84527588,0.3934126496,,49.9974823,2.1861965656,0.0055184388,2124.8503418,497433.15625,6728312.5,-2099.81543
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2125.0024,1.0,65000.0,13.466700554,,1.0736290216,0.8764769435,0.9989071488,0.8610522151,53.506568909,130.87965393,0.4143358767,,48.990409851,2.1750884056,0.0106917843,2125.0024414,497433.15625,6728312.5,-2099.967529
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2125.1544,1.0,65000.0,13.448588371,,1.0298329592,0.798642993,0.9952974319,0.7051430345,49.801540375,129.77011108,0.4250783026,,49.745132446,2.195171833,0.0186153799,2125.1542969,497433.15625,6728312.5,-2100.119385
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2125.3064,1.0,65000.0,13.529716492,,1.0096031427,0.6224168539,0.976392746,0.5755576491,57.915149689,126.57928467,0.4370014966,,49.12858963,2.2106039524,0.0216249395,2125.3063965,497433.15625,6728312.5,-2100.271484
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2125.4584,1.0,65000.0,13.728701591,,0.9839173555,0.5675162673,1.003528595,0.6043854356,54.228443146,124.76274872,0.4556869268,,48.561752319,2.206035614,0.0183873512,2125.4584961,497433.15625,6728312.5,-2100.423584
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2125.6104,1.0,65000.0,13.646575928,,0.9750897288,0.6841736436,1.0582854748,0.7871738076,47.320968628,124.53211212,0.4558537602,,45.55096817,2.1897292137,0.0124824578,2125.6103516,497433.15625,6728312.5,-2100.575439
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2125.7624,1.0,65000.0,14.277047157,,0.9745845795,0.9207550287,1.1308112144,1.0477342606,59.060390472,123.5411911,0.437926054,,44.435142517,2.1866345406,0.0058960565,2125.7624512,497433.15625,6728312.5,-2100.727539
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2125.9144,1.0,65000.0,13.537373543,,0.978595674,1.1663933992,1.171681881,1.2390869856,49.255786896,122.34399414,0.4130845964,,45.019866943,2.2048940659,0.0041272766,2125.9143066,497433.15625,6728312.5,-2100.879395
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2126.0664,1.0,65000.0,13.409617424,,0.9828623533,1.3121701479,1.1371363401,1.3627358675,65.455963135,122.49988556,0.4041467607,,42.452148438,2.2332117558,0.0043493556,2126.0664063,497433.15625,6728312.5,-2101.031494
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2126.2184,1.0,65000.0,13.535261154,,0.9926214814,1.3882898092,1.0878227949,1.3766846657,52.196933746,125.49249268,0.4002246857,,45.073028564,2.2506873608,0.0118158842,2126.2185059,497433.15625,6728312.5,-2101.18335
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2126.3704,1.0,65000.0,13.559371948,,1.0148869753,1.3686397076,1.0357919931,1.3675956726,50.125934601,126.74958801,0.4020285308,,46.631763458,2.2595179081,0.0147558646,2126.3703613,497433.15625,6728312.5,-2101.335205
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2126.5224,1.0,65000.0,13.597024918,,1.017881155,1.2259794474,1.0511598587,0.9554064274,49.872711182,125.71403503,0.3957697153,,45.751647949,2.2589302063,0.0069279536,2126.5224609,497433.1875,6728312.5,-2101.487305
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2126.6744,1.0,65000.0,13.316967964,,1.0158361197,1.0511627197,1.1018739939,1.5840392113,48.308185577,124.30847931,0.3910124302,,44.1991539,2.2544984818,-0.001402827,2126.6743164,497433.1875,6728312.5,-2101.63916
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2126.8264,1.0,65000.0,13.15958786,,1.0191024542,1.9565248489,1.2028129101,1.9977487326,60.626541138,122.13169861,0.3852411509,,41.895874023,2.2550241947,-0.002526624,2126.826416,497433.1875,6728312.5,-2101.79126
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2126.9784,1.0,65000.0,13.095529556,,1.0273000002,2.0057127476,1.2456429005,1.9662184715,42.06652832,120.73252106,0.3842076659,,43.485523224,2.2646131516,0.0038286445,2126.9785156,497433.1875,6728312.5,-2101.943359
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2127.1304,1.0,65000.0,13.096218109,,1.028421998,1.8151885271,1.2574256659,1.5636464357,42.974357605,120.45546722,0.3914060891,,43.466125488,2.2796912193,0.0092205852,2127.1303711,497433.1875,6728312.5,-2102.095215
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2127.2824,1.0,65000.0,13.106287003,,1.0381530523,1.5120538473,1.226175189,1.7541167736,70.714988708,121.75608826,0.3895969987,,44.140338898,2.290844202,0.0097588059,2127.2824707,497433.1875,6728312.5,-2102.247314
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2127.4344,1.0,65000.0,13.194394112,,1.0516124964,1.8025021553,1.1927171946,1.5623816252,62.247089386,121.74212646,0.3773388565,,45.525039673,2.2915918827,0.0099761412,2127.4343262,497433.1875,6728312.5,-2102.39917
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2127.5864,1.0,65000.0,13.18480587,,1.0294656754,1.4654749632,1.2007473707,1.606723547,56.694049835,120.18823242,0.3643127084,,43.036964417,2.2843277454,0.0199402105,2127.5864258,497433.1875,6728312.5,-2102.55127
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2127.7384,1.0,65000.0,13.191260338,,1.0377331972,1.7562879324,1.1954079866,1.8638074398,56.161651611,120.11107635,0.3645884395,,40.976699829,2.2801792622,0.0301022697,2127.7382813,497433.1875,6728312.5,-2102.703125
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2127.8904,1.0,65000.0,13.171321869,,1.0379157066,1.7512745857,1.1330149174,1.3474148512,50.454193115,122.60767365,0.3722511232,,39.260620117,2.2748067379,0.0281827617,2127.8903809,497433.1875,6728312.5,-2102.855225
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2128.0424,1.0,65000.0,14.031825066,,1.0284290314,1.0348398685,1.1275705099,0.9728784561,44.453353882,123.12379456,0.3851009011,,41.854137421,2.2602202892,0.0113470238,2128.0424805,497433.1875,6728312.5,-2103.007324
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2128.1944,1.0,65000.0,14.12920475,,1.0247815847,0.9726644754,1.1129143238,1.0690910816,60.496803284,123.28401947,0.3941556811,,43.754524231,2.2423381805,0.0002045326,2128.1943359,497433.1875,6728312.5,-2103.15918
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2128.3464,1.0,65000.0,13.492007256,,1.0373080969,1.2941703796,1.1528447866,1.640362978,52.593917847,124.04802704,0.4032306075,,46.08405304,2.2391591072,0.0067006899,2128.3464355,497433.1875,6728312.5,-2103.311279
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2128.4984,1.0,65000.0,13.026842117,,1.0352844,1.8320149183,1.1898200512,1.7032152414,45.390007019,122.25875854,0.3969819546,,47.892074585,2.2561433315,0.0199385993,2128.498291,497433.1875,6728312.5,-2103.463135
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2128.6504,1.0,65000.0,13.112918854,,1.0251877308,1.5127503872,1.2092123032,1.2926020622,56.395587921,121.27526855,0.3888944089,,46.017807007,2.2789409161,0.0221066587,2128.6503906,497433.1875,6728312.5,-2103.615234
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2128.8024,1.0,65000.0,13.232925415,,1.031036377,1.2178816795,1.2072584629,1.4179538488,56.439807892,120.79927063,0.3789195716,,42.469650269,2.2835452557,0.007501631,2128.8024902,497433.1875,6728312.5,-2103.767334
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2128.9544,1.0,65000.0,13.051441193,,1.0447053909,1.6514511108,1.2107546329,1.8493427038,53.722381592,119.2790451,0.3813453317,,40.36214447,2.2637951374,0.0042007859,2128.9543457,497433.21875,6728312.5,-2103.919189
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2129.1064,1.0,65000.0,13.129003525,,1.0621707439,1.8686199188,1.1967641115,1.5659461021,49.94254303,120.76351929,0.3856686652,,43.619857788,2.2441365719,0.0138277449,2129.1064453,497433.21875,6728312.5,-2104.071289
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2129.2584,1.0,65000.0,13.466450691,,1.0900098085,1.2400786877,1.152593255,1.0051896572,61.788311005,123.19020081,0.3852376342,,48.572345734,2.2377450466,0.0294524599,2129.2583008,497433.21875,6728312.5,-2104.2229
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2129.4104,1.0,65000.0,14.342440605,,1.0954375267,0.8459881544,1.1176296473,0.8932017088,19.414367676,122.8924408,0.3934358358,,48.809444427,2.2499372959,0.0318009891,2129.4104004,497433.21875,6728312.5,-2104.375
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2129.5624,1.0,65000.0,13.964345932,,1.0978713036,1.0954766273,1.0749614239,1.5059273243,71.837631226,123.12540436,0.4156731963,,46.09236145,2.2551469803,0.0230989493,2129.5625,497433.21875,6728312.5,-2104.5271
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2129.7144,1.0,65000.0,13.6360569,,1.0974091291,1.7197920084,1.1012216806,1.4665123224,73.968544006,122.06866455,0.4341187477,,44.818870544,2.2507786751,0.0258374754,2129.7143555,497433.21875,6728312.5,-2104.678955
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2129.8664,1.0,65000.0,13.546899796,,1.1085144281,1.2422702312,1.1161712408,1.1703253984,52.583827972,122.34438324,0.4323299825,,42.405166626,2.2501251698,0.0321638547,2129.8664551,497433.21875,6728312.5,-2104.831055
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2130.0184,1.0,65000.0,13.546899796,,1.103625536,1.1294522285,1.1615015268,1.1682646275,56.199485779,124.52800751,0.406837374,,43.082683563,2.2515463829,0.0284305662,2130.0183105,497433.21875,6728312.5,-2104.98291
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2130.1704,1.0,65000.0,13.544133186,,1.0977144241,1.2210507393,1.2129868269,1.2778826952,47.444801331,126.29290771,0.3902924657,,43.02287674,2.2485864162,0.0091453111,2130.1704102,497433.21875,6728312.5,-2105.13501
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2130.3224,1.0,65000.0,13.535288811,,1.0883780718,1.4134150743,1.2313768864,1.6519914865,47.446258545,126.30753326,0.3758650124,,47.001571655,2.2337777615,-0.004286979,2130.3225098,497433.21875,6728312.5,-2105.287109
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2130.4744,1.0,65000.0,13.554700851,,1.0815457106,1.8138401508,1.2048285007,1.7392076254,62.750900269,124.60427856,0.3728085756,,49.958938599,2.22534585,-0.002557152,2130.4743652,497433.21875,6728312.5,-2105.438965
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2130.6264,1.0,65000.0,13.553391457,,1.0618259907,1.6367390156,1.1804699898,1.5220551491,56.092388153,123.58984375,0.3787273765,,48.857318878,2.238268137,0.0106869098,2130.6264648,497433.21875,6728312.5,-2105.591064
Force_2020_all_wells_train_test_blind_hidden_final/30_6-5.las,30/6-5,2130.7784,1.0,65000.0,13.561123848,,1.0653201342,1.4265969992,1.1355509758,1.4208681583,34.220405579,122.99494171,0.3872769475,,47.116268158,2.2681822777,0.0250827931,2130.7783203,497433.21875,6728312.5,-2105.74292
