source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2001.6499006,1.0,65000.0,15.97604847,12.250000954,3.7260529995,,0.6364005208,0.6125670075,0.4304051101,67.520576477,150.66073608,,15.734372139,51.631225586,1.9507536888,0.0507660508,2001.6499023,476908.125,6625421.0,-1978.608887
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2001.8019006,1.0,65000.0,16.206396103,12.250000954,3.9564006329,,0.6314638257,0.592562139,0.4270872176,68.559165955,151.58062744,,15.624105453,50.786148071,1.9470927715,0.0533030331,2001.8018799,476908.125,6625421.0,-1978.760742
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2001.9539006,1.0,65000.0,16.619398117,12.250000954,4.3694009781,,0.6202380061,0.5805026889,0.4286925793,68.663169861,151.91569519,,15.516832352,49.749427795,1.9395130873,0.0553798266,2001.9538574,476908.125,6625421.0,-1978.912476
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2002.1059006,1.0,65000.0,17.08020401,12.250000954,4.830201149,,0.5999216437,0.5773630738,0.4318879545,68.175544739,151.87249756,,15.403692245,49.093326569,1.9310771227,0.0586232543,2002.105957,476908.125,6625421.0,-1979.064209
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2002.2579006,1.0,65000.0,17.406188965,12.250000954,5.156185627,,0.5718483925,0.5810340643,0.4343926907,67.372383118,151.79525757,,15.270752907,49.392707825,1.9234957695,0.0611226559,2002.2579346,476908.09375,6625421.0,-1979.216064
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2002.4099006,1.0,65000.0,17.548017502,12.250000954,5.2980155945,,0.5449640751,0.5897135735,0.4332360029,66.643455505,151.73960876,,15.123672485,50.287086487,1.9199935198,0.0609691069,2002.4099121,476908.09375,6625421.0,-1979.367798
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2002.5619006,1.0,65000.0,17.58621788,12.250000954,5.3362197876,,0.5255797505,0.6001457572,0.4268175364,66.347267151,151.78009033,,14.979305267,50.935932159,1.9190951586,0.0577593185,2002.5618896,476908.09375,6625420.5,-1979.519531
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2002.7139006,1.0,65000.0,17.633825302,12.250000954,5.3838214874,,0.5150573254,0.606113255,0.4191005528,66.577140808,152.28346252,,14.8430233,50.771575928,1.9167103767,0.0538329408,2002.7138672,476908.09375,6625420.5,-1979.671387
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2002.8659006,1.0,65000.0,17.696481705,12.250000954,5.4464788437,,0.5125918388,0.6030638218,0.4165641665,67.020240784,153.36129761,,14.72127533,50.15146637,1.9105311632,0.0526231341,2002.8658447,476908.09375,6625420.5,-1979.82312
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2003.0179006,1.0,65000.0,17.657444,12.250000954,5.4074473381,,0.5128237605,0.5952044725,0.421274811,67.0521698,154.30096436,,14.632227898,49.847206116,1.9070459604,0.0532373376,2003.0179443,476908.0625,6625420.5,-1979.974854
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2003.1699006,1.0,65000.0,17.439849854,12.250000954,5.1898531914,,0.5101040006,0.5914870501,0.4294959307,66.632827759,153.83235168,,14.583015442,50.075374603,1.9157520533,0.0504598506,2003.1699219,476908.0625,6625420.5,-1980.126587
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2003.3219006,1.0,65000.0,17.090072632,12.250000954,4.8400731087,,0.5042284131,0.5970645547,0.4335651398,66.41078186,151.06336975,,14.532799721,50.580764771,1.936589241,0.0421039611,2003.3218994,476908.0625,6625420.5,-1980.278442
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2003.4739006,1.0,65000.0,16.742498398,12.250000954,4.4924941063,,0.4997521043,0.6064639688,0.4318032265,67.176040649,146.62919617,,14.461500168,50.986263275,1.9587649107,0.0340689309,2003.473877,476908.0625,6625420.5,-1980.430298
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2003.6259006,1.0,65000.0,16.533504486,12.250000954,4.2835083008,,0.5051158667,0.6095032096,0.4321069419,68.861557007,142.0479126,,14.372979164,51.000850677,1.9669723511,0.0370807387,2003.6258545,476908.03125,6625420.5,-1980.582031
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2003.7779006,1.0,65000.0,16.486495972,12.250000954,4.2364959717,,0.5269923806,0.6007705927,0.4469198287,70.640991211,138.96681213,,14.244761467,50.697406769,1.9640926123,0.0499463417,2003.7779541,476908.03125,6625420.5,-1980.733765
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2003.9299006,1.0,65000.0,16.542951584,12.250000954,4.2929477692,,0.5611044765,0.5859985948,0.4840178192,71.922340393,138.25354004,,14.081944466,50.267799377,1.9652882814,0.0582101233,2003.9299316,476908.03125,6625420.5,-1980.885498
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2004.0819006,1.0,65000.0,16.575216293,12.250000954,4.3252167702,,0.5945818424,0.5788517594,0.5353049636,72.686798096,139.37753296,,13.915385246,49.631263733,1.9812310934,0.0435358621,2004.0819092,476908.03125,6625420.5,-1981.037231
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2004.2339006,1.0,65000.0,16.430585861,12.250000954,4.1805853844,,0.6129202843,0.590849936,0.5660856962,73.132026672,141.17268372,,13.77282238,48.49753952,2.013304472,0.0013490435,2004.2338867,476908.0,6625420.5,-1981.189087
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2004.3859006,1.0,65000.0,16.142011642,12.250000954,3.8920097351,,0.6108716726,0.6237587333,0.5497152209,73.328773499,142.41781616,,13.644556999,47.178127289,2.054558754,-0.04092389,2004.3858643,476908.0,6625420.5,-1981.340942
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2004.5379006,1.0,65000.0,15.930018425,12.250000954,3.6800205708,,0.5988810062,0.6622719765,0.5011488199,73.216461182,142.75149536,,13.486778259,46.673027039,2.0844428539,-0.054538306,2004.5378418,476908.0,6625420.5,-1981.492676
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2004.6899006,1.0,65000.0,15.990970612,12.250000954,3.7409684658,,0.5901761651,0.6724355817,0.459217608,72.822425842,142.68019104,,13.286108017,47.57081604,2.0847063065,-0.033874162,2004.6899414,476908.0,6625420.5,-1981.644409
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2004.8419006,1.0,65000.0,16.321546555,12.250000954,4.071542263,,0.5890497565,0.6464990973,0.4393248856,72.334915161,142.86593628,,13.089816093,49.199569702,2.0563845634,0.0040326659,2004.8419189,476908.0,6625420.5,-1981.796143
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2004.9939006,1.0,65000.0,16.719705582,12.250000954,4.469707489,,0.5922442675,0.6088825464,0.4352914095,72.116256714,143.60902405,,12.984827042,50.084354401,2.0137205124,0.0333696678,2004.9938965,476907.96875,6625420.5,-1981.947876
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2005.1459006,1.0,65000.0,17.033914566,12.250000954,4.7839159966,,0.5892655849,0.5827158689,0.4363223612,72.32800293,144.75331116,,12.954309464,50.0025177,1.9762977362,0.045275405,2005.145874,476907.96875,6625420.5,-1982.099731
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2005.2979006,1.0,65000.0,17.288253784,12.250000954,5.0382514,,0.5742534399,0.5738441348,0.435352087,72.79019928,146.0141449,,12.777251244,49.830295563,1.9547567368,0.0473421477,2005.2978516,476907.96875,6625420.5,-1982.251465
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2005.4499006,1.0,65000.0,17.548873901,12.250000954,5.2988700867,,0.5508952737,0.5746993423,0.432546258,73.140388489,147.2698822,,12.346687317,49.884963989,1.9513572454,0.0486197732,2005.4499512,476907.96875,6625420.5,-1982.40332
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2005.6019006,1.0,65000.0,17.798910141,12.250000954,5.5489139557,,0.5278044343,0.5771731734,0.4313590825,72.991928101,148.59664917,,11.889467239,49.502883911,1.9631929398,0.0535999089,2005.6019287,476907.9375,6625420.5,-1982.555054
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2005.7539006,1.0,65000.0,17.959745407,12.250000954,5.7097458839,,0.5137937665,0.5791213512,0.4336110651,72.106742859,150.02861023,,11.590716362,48.235546112,1.9825458527,0.0611497387,2005.7539063,476907.9375,6625420.5,-1982.706787
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2005.9059006,1.0,65000.0,17.9948349,12.250000954,5.7448358536,,0.5112462044,0.5820688605,0.4384629726,70.841522217,151.24118042,,11.381807327,46.806365967,2.0023796558,0.0664533824,2005.9058838,476907.9375,6625420.5,-1982.858643
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2006.0579006,1.0,65000.0,17.891799927,12.250000954,5.6417999268,,0.5161321759,0.5881335139,0.4418922365,69.889274597,151.60336304,,11.165753365,46.198272705,2.0209405422,0.0652326196,2006.0578613,476907.9375,6625420.5,-1983.010376
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2006.2099006,1.0,65000.0,17.657388687,12.250000954,5.4073858261,,0.5245508552,0.595720768,0.4399477541,69.809288025,150.76979065,,10.999222755,46.647720337,2.0391857624,0.0589436553,2006.2099609,476907.9375,6625420.5,-1983.162109
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2006.3619006,1.0,65000.0,17.335147858,12.250000954,5.0851464272,,0.5338907242,0.6003401279,0.4320260286,70.79737854,149.29682922,,10.961493492,47.539035797,2.0550112724,0.054919038,2006.3619385,476907.90625,6625420.5,-1983.313843
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2006.5139006,1.0,65000.0,17.058095932,12.250000954,4.8080921173,,0.5421261191,0.5988399386,0.4217021167,72.122581482,147.9810791,,11.048478127,48.101837158,2.0644724369,0.0579826571,2006.513916,476907.90625,6625420.5,-1983.465698
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2006.6659006,1.0,65000.0,16.967658997,12.250000954,4.7176613808,,0.5473493934,0.591955781,0.4127812982,73.15007782,147.16633606,,11.193926811,48.004909515,2.0635068417,0.0651388764,2006.6658936,476907.90625,6625420.5,-1983.617554
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2006.8179006,1.0,65000.0,17.116224289,12.250000954,4.8662233353,,0.547680676,0.5839105248,0.406106323,73.704406738,146.72122192,,11.342279434,47.409366608,2.0517435074,0.0702144578,2006.8178711,476907.90625,6625420.5,-1983.769287
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2006.9699006,1.0,65000.0,17.458000183,12.250000954,5.2080030441,,0.5417343378,0.5771544576,0.4003892243,73.763328552,146.49293518,,11.634799957,46.706619263,2.0309839249,0.0706200376,2006.9698486,476907.875,6625420.5,-1983.921021
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2007.1219006,1.0,65000.0,17.900426865,12.250000954,5.6504311562,,0.5307638049,0.5709587336,0.3947604597,73.213615417,146.56152344,,12.255595207,46.232456207,2.0005497932,0.0693770424,2007.1219482,476907.875,6625420.5,-1984.072754
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2007.2739006,1.0,65000.0,18.37638092,12.250000954,6.1263818741,,0.521062851,0.5645302534,0.3900745213,72.095977783,147.00619507,,13.248038292,46.015766144,1.962926507,0.0683652163,2007.2739258,476907.875,6625420.5,-1984.224487
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2007.4259006,1.0,65000.0,18.868900299,12.250000954,6.6188998222,,0.5182565451,0.5583490729,0.3882934451,70.876243591,147.69520569,,14.212546349,45.907787323,1.9216195345,0.0650319532,2007.4259033,476907.875,6625420.5,-1984.376343
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2007.5779006,1.0,65000.0,19.354803085,12.250000954,7.1048035622,,0.5240353346,0.5534856915,0.3919631243,70.394088745,148.21490479,,14.774624825,45.819263458,1.8833622932,0.0564820133,2007.5778809,476907.84375,6625420.5,-1984.528076
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2007.7299006,1.0,65000.0,19.705518723,12.250000954,7.4555191994,,0.5380604267,0.5514612198,0.4022099674,71.324562073,148.12625122,,14.858790398,45.813110352,1.8570079803,0.0449100882,2007.7298584,476907.84375,6625420.5,-1984.679932
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2007.8819006,1.0,65000.0,19.772613525,12.250000954,7.5226149559,,0.5563574433,0.5546836257,0.4176121354,73.058036804,147.170578,,14.716257095,45.984386444,1.8483521938,0.0380170196,2007.881958,476907.84375,6625420.5,-1984.831665
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2008.0339006,1.0,65000.0,19.514238358,12.250000954,7.2642388344,,0.5741869211,0.5649638176,0.4340081811,74.600349426,145.30075073,,14.535532951,46.348636627,1.8570671082,0.0405267775,2008.0339355,476907.84375,6625420.5,-1984.983398
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2008.1859006,1.0,65000.0,19.029829025,12.250000954,6.7798266411,,0.5897307396,0.5811880827,0.4454074502,75.352302551,142.71278381,,14.350763321,46.674461365,1.8777916431,0.0504305735,2008.1859131,476907.84375,6625420.5,-1985.135132
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2008.3379006,1.0,65000.0,18.495004654,12.250000954,6.2450003624,,0.6034507155,0.5976172686,0.4488283694,75.173606873,139.95681763,,14.238650322,46.558959961,1.9024972916,0.0606802665,2008.3378906,476907.8125,6625420.5,-1985.286987
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2008.4899006,1.0,65000.0,18.096708298,12.250000954,5.8467068672,,0.6165155768,0.6080886722,0.4453778863,74.299575806,137.85993958,,14.264467239,45.963951111,1.9201045036,0.0635654628,2008.4898682,476907.8125,6625420.5,-1985.438721
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2008.6419006,1.0,65000.0,17.972457886,12.250000954,5.7224569321,,0.6285156608,0.6088301539,0.4379550517,73.228614807,137.2137146,,14.372823715,45.400424957,1.9258692265,0.0596648306,2008.6418457,476907.8125,6625420.5,-1985.590576
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2008.7939006,1.0,65000.0,18.194581985,12.250000954,5.9445824623,,0.6376823187,0.600104332,0.4304385185,72.551963806,138.40533447,,14.49617672,45.383491516,1.9219284058,0.0558516942,2008.7939453,476907.8125,6625420.5,-1985.74231
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2008.9459006,1.0,65000.0,18.705406189,12.250000954,6.45540905,,0.6426603794,0.586724937,0.4264575243,72.694419861,140.90403748,,14.609942436,46.027984619,1.9153375626,0.0577814579,2008.9459229,476907.78125,6625420.5,-1985.894043
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2009.0979006,1.0,65000.0,19.291254044,12.250000954,7.0412569046,,0.6424571276,0.5760654807,0.4268944561,73.526893616,143.74674988,,14.692730904,47.022392273,1.9116107225,0.0639691576,2009.0979004,476907.78125,6625420.5,-1986.045898
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2009.2499006,1.0,65000.0,19.746496201,12.250000954,7.4964947701,,0.636618197,0.5725725889,0.4305127561,74.385635376,145.96943665,,14.773446083,48.072486877,1.9100042582,0.0688163266,2009.2498779,476907.78125,6625420.5,-1986.197632
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2009.4019006,1.0,65000.0,20.027599335,12.250000954,7.7775993347,,0.625463903,0.5757557154,0.4358772337,74.809890747,147.0375061,,14.910600662,49.009216309,1.9087857008,0.0707657412,2009.4018555,476907.78125,6625420.5,-1986.349365
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2009.5539006,1.0,65000.0,20.181573868,12.250000954,7.931573391,,0.6112515926,0.5815370679,0.4424644709,74.804069519,147.21807861,,15.077545166,49.650661469,1.90700984,0.0720364898,2009.5539551,476907.78125,6625420.5,-1986.501099
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2009.7059006,1.0,65000.0,20.23859024,12.250000954,7.9885849953,,0.597121954,0.5863213539,0.4493133426,74.622711182,146.93432617,,15.220474243,49.808124542,1.9040148258,0.0724289939,2009.7059326,476907.75,6625420.5,-1986.652954
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2009.8579006,1.0,65000.0,20.170343399,12.250000954,7.9203424454,,0.5879551768,0.5895241499,0.4548508823,74.519172668,146.38973999,,15.343774796,49.559066772,1.9012768269,0.0696325228,2009.8579102,476907.75,6625420.5,-1986.80481
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2010.0099006,1.0,65000.0,19.970481873,12.250000954,7.7204837799,,0.5893864632,0.5919479728,0.4588776529,74.523933411,145.3303833,,15.504711151,49.237293243,1.9001147747,0.0651694462,2010.0098877,476907.75,6625420.5,-1986.956543
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2010.1619006,1.0,65000.0,19.657691956,12.250000954,7.4076933861,,0.6033269167,0.5939726233,0.4655717313,74.420578003,142.96327209,,15.722007751,48.919841766,1.9029990435,0.0636369735,2010.1618652,476907.75,6625420.5,-1987.108276
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2010.3139006,1.0,65000.0,19.260375977,12.250000954,7.0103754997,,0.6269927025,0.5964872241,0.4812152386,73.935684204,138.40512085,,15.858839035,48.396697998,1.9097903967,0.0671428964,2010.3138428,476907.71875,6625420.5,-1987.26001
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2010.4659006,1.0,65000.0,18.822025299,12.250000954,6.5720252991,,0.6533192396,0.6014025807,0.5066611767,72.986335754,131.79130554,,15.852885246,47.496829987,1.921382308,0.0712363347,2010.4659424,476907.71875,6625420.5,-1987.411743
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2010.6179006,1.0,65000.0,18.414428711,12.250000954,6.1644282341,,0.671256423,0.609957397,0.5309919715,72.080360413,124.59496307,,15.87953186,46.301795959,1.9374368191,0.0704563931,2010.6179199,476907.71875,6625420.5,-1987.563477
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2010.7699006,1.0,65000.0,18.133775711,12.250000954,5.8837733269,,0.6714395285,0.6221526861,0.5341149569,71.949554443,119.04418945,,16.254301071,45.069393158,1.9535021782,0.0658603609,2010.7698975,476907.71875,6625420.5,-1987.715332
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2010.9219006,1.0,65000.0,18.067403793,12.250000954,5.8174037933,,0.656314075,0.6338320374,0.5090160966,72.922088623,116.86748505,,16.868673325,43.970123291,1.9594339132,0.060186401,2010.921875,476907.6875,6625420.5,-1987.867188
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2011.0739006,1.0,65000.0,18.226709366,12.250000954,5.9767093658,,0.6358047128,0.6362843513,0.4716860056,74.5938797,118.60225677,,17.194923401,42.911964417,1.943970561,0.051899571,2011.0738525,476907.6875,6625420.5,-1988.018921
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2011.2259006,1.0,65000.0,18.583309174,12.250000954,6.3333101273,,0.6217572689,0.6238108277,0.442959249,76.072105408,123.71694946,,17.224212646,41.754405975,1.9028329849,0.03803486,2011.2259521,476907.6875,6625420.5,-1988.170654
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2011.3779006,1.0,65000.0,19.059347153,12.250000954,6.8093504906,,0.620849967,0.6018067598,0.4327070415,76.86315155,130.96076965,,17.236621857,40.722106934,1.8574018478,0.0233364757,2011.3779297,476907.6875,6625420.5,-1988.322388
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2011.5299006,1.0,65000.0,19.56126976,12.250000954,7.311273098,,0.6287621856,0.5835917592,0.4394435287,76.986846924,138.1690979,,17.333082199,40.38041687,1.8309108019,0.0157732088,2011.5299072,476907.6875,6625420.5,-1988.474243
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2011.6819006,1.0,65000.0,19.961204529,12.250000954,7.7112021446,,0.635547936,0.5795073509,0.4536399841,76.809425354,142.87625122,,17.411613464,41.180271149,1.8293737173,0.0170167964,2011.6818848,476907.65625,6625420.5,-1988.625977
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2011.8339006,1.0,65000.0,20.059989929,12.250000954,7.8099865913,,0.6338160634,0.5881518126,0.4650392234,76.711135864,144.04981995,,17.40586853,42.847919464,1.8438215256,0.0213733315,2011.8338623,476907.65625,6625420.5,-1988.777832
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2011.9859006,1.0,65000.0,19.713451385,12.250000954,7.4634523392,,0.6226519346,0.5992373824,0.4714496434,76.831069946,142.29046631,,17.32718277,44.244178772,1.8594932556,0.0232291427,2011.9858398,476907.65625,6625420.5,-1988.929565
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2012.1379006,1.0,65000.0,19.039321899,12.250000954,6.7893223763,,0.6089748144,0.6042389274,0.4749738574,77.179496765,139.51245117,,17.23897934,44.468776703,1.8697737455,0.0247131102,2012.1379395,476907.65625,6625420.5,-1989.081299
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2012.2899006,1.0,65000.0,18.373193741,12.250000954,6.123193264,,0.6001987457,0.601678133,0.4749585986,77.701934814,137.33647156,,17.165849686,43.675823212,1.8756167889,0.0304108933,2012.289917,476907.625,6625420.5,-1989.233154
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2012.4419006,1.0,65000.0,18.071594238,12.250000954,5.8215932846,,0.5983823538,0.5943481326,0.468372792,78.26158905,136.21878052,,17.079092026,42.691905975,1.8796048164,0.0394595154,2012.4418945,476907.625,6625420.5,-1989.384888
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2012.5939006,1.0,65000.0,18.301277161,12.250000954,6.0512738228,,0.6011570692,0.5859848261,0.4565311372,78.628120422,136.05140686,,16.956415176,42.324356079,1.8804709911,0.0460054837,2012.5938721,476907.625,6625420.5,-1989.536621
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2012.7459006,1.0,65000.0,18.842586517,12.250000954,6.5925827026,,0.6033056974,0.5791269541,0.4442225695,78.617088318,136.61058044,,16.791349411,42.918106079,1.8765958548,0.0477964059,2012.7458496,476907.625,6625420.5,-1989.688354
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2012.8979006,1.0,65000.0,19.353242874,12.250000954,7.1032414436,,0.6014392376,0.5745984316,0.4352273941,78.219116211,137.80162048,,16.593435287,44.351577759,1.870698452,0.0472351871,2012.8979492,476907.625,6625420.5,-1989.84021
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2013.0499006,1.0,65000.0,19.679714203,12.250000954,7.4297127724,,0.5959839821,0.5716294646,0.4309231937,77.627578735,138.87889099,,16.387132645,46.094623566,1.8680936098,0.0476831198,2013.0499268,476907.59375,6625420.5,-1989.992065
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2013.2019006,1.0,65000.0,19.901174545,12.250000954,7.6511759758,,0.5881837606,0.5690132976,0.4302189648,77.167724609,139.52767944,,16.195127487,47.33694458,1.8728743792,0.0513560325,2013.2019043,476907.59375,6625420.5,-1990.143799
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2013.3539006,1.0,65000.0,20.155153275,12.250000954,7.905151844,,0.5786041021,0.5670218468,0.4313980639,77.117172241,140.00115967,,16.043008804,47.555587769,1.8849899769,0.0581731349,2013.3538818,476907.59375,6625420.5,-1990.295532
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2013.5059006,1.0,65000.0,20.422433853,12.250000954,8.1724309921,,0.566929996,0.5671864748,0.43216905,77.408935547,140.35823059,,15.95253849,46.965671539,1.9001983404,0.0648520142,2013.5058594,476907.59375,6625420.5,-1990.447266
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2013.6579006,1.0,65000.0,20.52252388,12.250000954,8.2725248337,,0.5541554093,0.5702863932,0.4296741784,77.728378296,140.65531921,,15.946648598,46.104610443,1.9175883532,0.06680803,2013.657959,476907.5625,6625420.5,-1990.598999
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2013.8099006,1.0,65000.0,20.29164505,12.250000954,8.0416431427,,0.5425003767,0.574770391,0.4237380624,77.832939148,140.94772339,,15.968369484,45.274642944,1.9389988184,0.0617925152,2013.8099365,476907.5625,6625420.5,-1990.750732
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2013.9619006,1.0,65000.0,19.747997284,12.250000954,7.4979977608,,0.5342910886,0.5781899691,0.4172270894,77.625152588,141.23234558,,15.943350792,44.598873138,1.9605345726,0.0522049256,2013.9619141,476907.5625,6625420.5,-1990.902588
Force_2020_all_wells_train_test_blind_hidden_final/25_2-14.las,25/2-14 Froey Appr,2014.1139006,1.0,65000.0,19.092920303,12.250000954,6.8429198265,,0.5304966569,0.579035759,0.4133972526,77.180938721,141.46199036,,15.855218887,44.218986511,1.9713946581,0.0433027521,2014.1138916,476907.5625,6625420.5,-1991.054443
