source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2884.3815842,,,,17.5,13.342383385,20.604211807,1.1838666201,,1.2209590673,217.35830688,108.39769745,,,128.90708923,,,,2884.3815918,499924.8125,6787701.0,-2859.916992
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2884.5335842,,,,17.5,13.852528572,54.988296509,1.2185305357,,1.2327196598,218.6164093,110.76724243,,,131.67398071,,,,2884.5336914,499924.8125,6787701.0,-2860.069092
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2884.6855842,,,,17.5,14.363505363,19.317705154,1.2649999857,,1.2704000473,219.67056274,111.19293976,,,142.08291626,,,,2884.6855469,499924.8125,6787701.0,-2860.220947
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2884.8375842,,,,17.5,14.874275208,18.812978745,1.2676733732,,1.2727142572,220.19250488,111.02902222,,,124.29138947,,,,2884.8376465,499924.8125,6787701.0,-2860.373047
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2884.9895842,,,,17.5,15.361100197,14.169917107,1.3098564148,,1.3098925352,220.353302,109.58351898,,,118.24242401,,,,2884.989502,499924.8125,6787701.0,-2860.524902
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2885.1415842,,,,17.5,15.45537281,14.156710625,1.2997233868,,1.3118276596,220.18179321,108.99468231,,,111.33782959,,,,2885.1416016,499924.8125,6787701.0,-2860.677002
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2885.2935842,,,,17.5,15.493395805,14.214789391,1.2797460556,,1.2893306017,220.19125366,108.77494049,,,132.74928284,,,,2885.2937012,499924.8125,6787701.0,-2860.829102
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2885.4455842,,,,17.5,15.531396866,14.839694977,1.2556886673,,1.2809882164,220.332901,108.29785156,,,122.63372803,,,,2885.4455566,499924.8125,6787701.0,-2860.980957
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2885.5975842,,,,17.5,15.569420815,15.134049416,1.2319287062,,1.2495818138,219.68128967,107.72631073,,,119.36018372,,,,2885.5976563,499924.8125,6787701.0,-2861.133057
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2885.7495842,,,,17.5,15.60741806,13.917290688,1.2350461483,,1.2574256659,218.67559814,107.32255554,,,110.93578339,,,,2885.7495117,499924.8125,6787701.0,-2861.284912
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2885.9015842,,,,17.5,15.65937233,13.954638481,1.2446094751,,1.2557626963,217.51161194,108.72776031,,,119.05005646,,,,2885.9016113,499924.8125,6787701.0,-2861.437012
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2886.0535842,,,,17.5,16.06536293,14.412051201,1.2406477928,,1.2553327084,216.70677185,110.4914093,,,116.89344788,,,,2886.0534668,499924.8125,6787701.0,-2861.588867
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2886.2055842,,,,17.5,17.187139511,14.625265121,1.2520999908,,1.2663999796,216.13677979,108.57120514,,,113.50336456,,,,2886.2055664,499924.8125,6787701.0,-2861.740967
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2886.3575842,,,,17.5,18.309545517,13.381512642,1.2521662712,,1.2661681175,214.88803101,108.50928497,,,118.88542938,,,,2886.357666,499924.8125,6787701.0,-2861.893066
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2886.5095842,,,,17.5,19.429891586,13.667532921,1.2536277771,,1.2596406937,214.27552795,108.81138611,,,123.44447327,,,,2886.5095215,499924.8125,6787701.0,-2862.044922
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2886.6615842,,,,17.5,20.552354813,17.44540596,1.2385659218,,1.266554594,214.36360168,112.63239288,,,126.52785492,,,,2886.6616211,499924.8125,6787701.0,-2862.197021
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2886.8135842,,,,17.5,21.674123764,16.418386459,1.2310379744,,1.2451939583,214.36360168,112.96608734,,,124.86625671,,,,2886.8134766,499924.8125,6787701.0,-2862.348877
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2886.9655842,,,,17.5,22.74202919,15.630401611,1.2487542629,,1.2687124014,214.3717804,113.78514099,,,130.52835083,,,,2886.9655762,499924.8125,6787701.0,-2862.500977
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2887.1175842,,,,17.5,21.593328476,16.37020874,1.2682390213,,1.2735190392,214.73649597,113.39279175,,,126.14280701,,,,2887.1176758,499924.8125,6787701.0,-2862.653076
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2887.2695842,,,,17.5,19.707277298,17.280576706,1.2553056479,,1.2695569992,215.18995667,110.6817627,,,120.42950439,,,,2887.2695313,499924.8125,6787701.0,-2862.804932
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2887.4215842,,,,17.5,17.822515488,18.43727684,1.2389769554,,1.2669543028,215.64152527,108.34205627,,,111.55349731,,,,2887.4216309,499924.8125,6787701.0,-2862.957031
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2887.5735842,,,,17.5,15.93645668,17.935432434,1.2235850096,,1.2499150038,216.00106812,105.21527863,,,118.72597504,,,,2887.5734863,499924.8125,6787701.0,-2863.108887
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2887.7255842,,,,17.5,14.051742554,16.091182709,1.238797307,,1.2593646049,216.09526062,104.49151611,,,118.15075684,,,,2887.7255859,499924.8125,6787701.0,-2863.260986
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2887.8775842,,,,17.5,12.173161507,15.764986992,1.2176851034,,1.2451314926,216.54750061,107.34670258,,,116.5083313,,,,2887.8776855,499924.8125,6787701.0,-2863.413086
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2888.0295842,,,,17.5,10.833670616,15.78093338,1.1885789633,,1.2087595463,216.81726074,108.28514099,,,111.13546753,,,,2888.029541,499924.8125,6787701.0,-2863.564941
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2888.1815842,,,,17.5,11.777587891,16.213144302,1.1825860739,,1.1972028017,216.54527283,109.52676392,,,113.5693512,,,,2888.1816406,499924.8125,6787701.0,-2863.717041
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2888.3335842,,,,17.5,12.722122192,18.154361725,1.1713116169,,1.1994975805,216.36378479,110.87432098,,,125.67857361,,,,2888.3334961,499924.8125,6787701.0,-2863.868896
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2888.4855842,,,,17.5,13.664801598,20.170810699,1.2099727392,,1.2226239443,215.81999207,109.4295578,,,133.83628845,,,,2888.4855957,499924.8125,6787701.0,-2864.020996
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2888.6375842,,,,17.5,14.609331131,20.170810699,1.2325748205,,1.247561574,215.72779846,108.16500854,,,141.90939331,,,,2888.6376953,499924.8125,6787701.0,-2864.173096
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2888.7895842,,,,17.5,15.553249359,20.071212769,1.2668763399,,1.2862350941,216.44767761,109.22806549,,,130.17176819,,,,2888.7895508,499924.8125,6787701.0,-2864.324951
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2888.9415842,,,,17.5,16.497781754,16.812583923,1.2770835161,,1.2866988182,216.54444885,110.1079483,,,123.66282654,,,,2888.9416504,499924.8125,6787701.0,-2864.477051
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2889.0935842,,,,17.5,16.636384964,15.367032051,1.2560976744,,1.2995191813,215.82832336,109.40909576,,,110.58223724,,,,2889.0935059,499924.8125,6787701.0,-2864.628906
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2889.2455842,,,,17.5,16.290307999,17.017408371,1.3014498949,,1.3075706959,214.74493408,108.72988892,,,120.50849152,,,,2889.2456055,499924.8125,6787701.0,-2864.781006
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2889.3975842,,,,17.5,15.937633514,17.353651047,1.3192521334,,1.3465083838,215.26179504,107.04769897,,,128.04885864,,,,2889.3977051,499924.8125,6787701.0,-2864.933105
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2889.5495842,,,,17.5,15.584733963,14.712893486,1.3369055986,,1.3578593731,216.96151733,106.40858459,,,132.70845032,,,,2889.5495605,499924.8125,6787701.0,-2865.084961
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2889.7015842,,,,17.5,15.232154846,13.931776047,1.3612964153,,1.3646355867,218.24147034,106.74079132,,,124.83971405,,,,2889.7016602,499924.8125,6787701.0,-2865.237061
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2889.8535842,,,,17.5,14.879937172,13.038613319,1.3677392006,,1.3824150562,219.2459259,107.39892578,,,122.82806396,,,,2889.8535156,499924.8125,6787701.0,-2865.388916
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2890.0055842,,,,17.5,14.574438095,12.876781464,1.3863184452,,1.3887164593,219.62527466,107.25733185,,,120.11148071,,,,2890.0056152,499924.8125,6787701.0,-2865.541016
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2890.1575842,,,,17.5,14.943372726,12.69182682,1.291641593,,1.3160779476,219.81222534,105.79943848,,,116.11483002,,,,2890.1574707,499924.8125,6787701.0,-2865.692627
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2890.3095842,,,,17.5,15.332792282,13.251698494,1.2384215593,,1.2701823711,218.677948,104.16690063,,,101.38336182,,,,2890.3095703,499924.8125,6787701.0,-2865.844727
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2890.4615842,,,,17.5,15.721388817,13.252623558,1.2266854048,,1.2352946997,215.92366028,102.88672638,,,96.178359985,,,,2890.4616699,499924.8125,6787701.0,-2865.996826
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2890.6135842,,,,17.5,16.110691071,14.047217369,1.2247635126,,1.2359205484,213.54838562,102.72943115,,,95.880111694,,,,2890.6135254,499924.8125,6787701.0,-2866.148682
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2890.7655842,,,,17.5,16.499874115,14.841753006,1.223169446,,1.2379131317,211.36755371,102.61547089,,,95.759178162,,,,2890.765625,499924.8125,6787701.0,-2866.300781
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2890.9175842,,,,17.5,16.889198303,14.669382095,1.2353138924,,1.2419122458,209.1040802,102.15829468,,,107.79808807,,,,2890.9174805,499924.8125,6787701.0,-2866.452637
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2891.0695842,,,,17.5,17.400709152,13.792468071,1.2330441475,,1.2420047522,207.35569763,105.85939789,,,114.53788757,,,,2891.0695801,499924.8125,6787701.0,-2866.604736
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2891.2215842,,,,17.5,18.039487839,15.114984512,1.2816193104,,1.2740046978,206.49575806,109.72698212,,,119.99728394,,,,2891.2216797,499924.8125,6787701.0,-2866.756836
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2891.3735842,,,,17.5,18.683916092,17.27448082,1.2598898411,,1.2766458988,206.97050476,109.15901947,,,117.28504944,,,,2891.3735352,499924.8125,6787701.0,-2866.908691
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2891.5255842,,,,17.5,19.32881546,17.861581802,1.255197525,,1.2672642469,208.45820618,109.52622986,,,120.7027359,,,,2891.5256348,499924.8125,6787701.0,-2867.060791
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2891.6775842,,,,17.5,19.973342896,15.717500687,1.2391856909,,1.2617110014,210.42814636,109.12578583,,,124.95397186,,,,2891.6774902,499924.8125,6787701.0,-2867.212646
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2891.8295842,,,,17.5,20.617052078,15.673912048,1.2863740921,,1.3122973442,212.67971802,108.55745697,,,131.51199341,,,,2891.8295898,499924.8125,6787701.0,-2867.364746
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2891.9815842,,,,17.5,21.261808395,15.268238068,1.3061485291,,1.3249530792,214.68882751,108.94150543,,,126.62378693,,,,2891.9816895,499924.8125,6787701.0,-2867.516846
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2892.1335842,,,,17.5,20.770059586,14.866049767,1.3100055456,,1.3190693855,216.09036255,109.33444977,,,121.72821045,,,,2892.1335449,499924.8125,6787701.0,-2867.668701
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2892.2855842,,,,17.5,20.131660461,15.786472321,1.3058257103,,1.3018475771,216.68948364,109.89463806,,,118.61647797,,,,2892.2856445,499924.8125,6787701.0,-2867.820801
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2892.4375842,,,,17.5,19.489416122,16.389913559,1.2283468246,,1.2510215044,216.55841064,109.25785065,,,122.39041901,,,,2892.4375,499924.8125,6787701.0,-2867.972656
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2892.5895842,,,,17.5,18.846170425,16.463516235,1.2259194851,,1.2531275749,215.87188721,107.27683258,,,126.44425201,,,,2892.5895996,499924.8125,6787701.0,-2868.124756
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2892.7415842,,,,17.5,18.203138351,16.62689209,1.2173444033,,1.2256498337,214.97961426,105.85058594,,,120.02555084,,,,2892.7416992,499924.8125,6787701.0,-2868.276855
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2892.8935842,,,,17.5,17.559831619,15.888033867,1.1938743591,,1.2144674063,213.98904419,106.30438232,,,118.26977539,,,,2892.8935547,499924.8125,6787701.0,-2868.428711
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2893.0455842,,,,17.5,17.161943436,16.292003632,1.1921752691,,1.2110383511,212.4906311,107.31762695,,,118.68614197,,,,2893.0456543,499924.8125,6787701.0,-2868.580811
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2893.1975842,,,,17.5,17.181087494,17.176908493,1.1867982149,,1.2101591825,211.53137207,109.49072266,,,119.76974487,,,,2893.1975098,499924.8125,6787701.0,-2868.732666
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2893.3495842,,,,17.5,17.235839844,18.065162659,1.2081840038,,1.2145680189,212.44932556,109.92391968,,,116.17648315,,,,2893.3496094,499924.8125,6787701.0,-2868.884766
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2893.5015842,,,,17.5,17.290628433,18.108503342,1.2758704424,,1.2769327164,214.61238098,109.35788727,,,117.51226807,,,,2893.5014648,499924.8125,6787701.0,-2869.036621
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2893.6535842,,,,17.5,17.34529686,18.207725525,1.3241302967,,1.3199315071,216.79748535,110.80548859,,,125.24106598,,,,2893.6535645,499924.8125,6787701.0,-2869.188721
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2893.8055842,,,,17.5,17.39997673,17.629909515,1.3284000158,,1.3236999512,218.31620789,111.01190948,,,133.55615234,,,,2893.8056641,499924.8125,6787701.0,-2869.34082
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2893.9575842,,,,17.5,17.454759598,19.541688919,1.3122681379,,1.3401924372,219.51965332,110.5118103,,,137.26522827,,,,2893.9575195,499924.8125,6787701.0,-2869.492676
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2894.1095842,,,,17.5,17.334257126,19.664203644,1.3144547939,,1.3163839579,220.29000854,111.27944183,,,133.94876099,,,,2894.1096191,499924.8125,6787701.0,-2869.644775
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2894.2615842,,,,17.5,17.156032562,17.718084335,1.3335483074,,1.3672931194,220.2006073,111.90384674,,,130.41760254,,,,2894.2614746,499924.8125,6787701.0,-2869.796631
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2894.4135842,,,,17.5,16.973815918,18.027879715,1.3246824741,,1.3385664225,219.69326782,106.45519257,,,126.94348145,,,,2894.4135742,499924.8125,6787701.0,-2869.94873
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2894.5655842,,,,17.5,16.791315079,18.848587036,1.3234000206,,1.3344999552,218.66152954,103.78629303,,,125.13491058,,,,2894.5656738,499924.8125,6787701.0,-2870.10083
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2894.7175842,,,,17.5,16.608880997,18.797388077,1.3017393351,,1.3445726633,217.41094971,105.98221588,,,119.91416931,,,,2894.7175293,499924.8125,6787701.0,-2870.252686
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2894.8695842,,,,17.5,16.4264431,17.557296753,1.2991000414,,1.3458000422,216.30429077,106.36477661,,,122.38751221,,,,2894.8696289,499924.8125,6787701.0,-2870.404785
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2895.0215842,,,,17.5,16.096002579,19.589670181,1.2991000414,,1.3458000422,215.53804016,105.96173096,,,119.69816589,,,,2895.0214844,499924.8125,6787701.0,-2870.556641
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2895.1735842,,,,17.5,15.31938076,18.691452026,1.3485488892,,1.3679636717,215.4546051,106.63694,,,119.79914093,,,,2895.173584,499924.8125,6787701.0,-2870.70874
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2895.3255842,,,,17.5,14.48597908,18.597494125,1.36883986,,1.3992604017,215.77485657,107.1707077,,,118.15505981,,,,2895.3256836,499924.8125,6787701.0,-2870.86084
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2895.4775842,,,,17.5,13.652435303,19.537563324,1.3861368895,,1.4037139416,215.26000977,106.99790955,,,118.13645935,,,,2895.4775391,499924.8125,6787701.0,-2871.012695
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2895.6295842,,,,17.5,12.819359779,19.625400543,1.3573377132,,1.3764235973,214.46617126,105.89396667,,,120.50160217,,,,2895.6296387,499924.8125,6787701.0,-2871.164795
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2895.7815842,,,,17.5,11.987394333,18.573158264,1.315212965,,1.331236124,213.64990234,105.21461487,,,121.61281586,,,,2895.7814941,499924.8125,6787701.0,-2871.31665
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2895.9335842,,,,17.5,11.154065132,18.468196869,1.2874246836,,1.3174558878,211.80523682,105.12091064,,,122.21924591,,,,2895.9335938,499924.8125,6787701.0,-2871.46875
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2896.0855842,,,,17.5,11.336241722,19.02409935,1.2793343067,,1.3019163609,209.49739075,104.55128479,,,118.99764252,,,,2896.0856934,499924.8125,6787701.0,-2871.62085
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2896.2375842,,,,17.5,12.116128922,19.132226944,1.2741070986,,1.2875173092,207.6108551,105.17152405,,,118.90937805,,,,2896.2375488,499924.8125,6787701.0,-2871.772705
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2896.3895842,,,,17.5,12.963413239,19.675344467,1.2699530125,,1.2822391987,206.65859985,106.99977875,,,116.11660004,,,,2896.3896484,499924.8125,6787701.0,-2871.924805
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2896.5415842,,,,17.5,13.811903954,18.700201035,1.2638132572,,1.2722454071,206.38916016,107.7349472,,,114.96257782,,,,2896.5415039,499924.8125,6787701.0,-2872.07666
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2896.6935842,,,,17.5,14.660150528,17.203327179,1.2712875605,,1.2761775255,206.59707642,107.6237793,,,118.51914215,,,,2896.6936035,499924.8125,6787701.0,-2872.22876
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2896.8455842,,,,17.5,15.508794785,16.715982437,1.2486345768,,1.2667740583,207.87763977,107.30626678,,,121.27766418,,,,2896.8457031,499924.8125,6787701.0,-2872.380859
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2896.9975842,,,,17.5,16.198028564,15.78721714,1.2551391125,,1.2659362555,209.71578979,107.72505951,,,125.29530334,,,,2896.9975586,499924.8125,6787701.0,-2872.532715
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2897.1495842,,,,17.5,15.840838432,14.9246912,1.2569999695,,1.266100049,211.69775391,107.50580597,,,120.91983032,,,,2897.1496582,499924.8125,6787701.0,-2872.684814
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2897.3015842,,,,17.5,15.302454948,14.827787399,1.2255058289,,1.2545013428,213.23149109,107.99539185,,,123.17822266,,,,2897.3015137,499924.8125,6787701.0,-2872.83667
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2897.4535842,,,,17.5,14.764018059,14.09528923,1.2345527411,,1.2546761036,212.91812134,108.11268616,,,121.4981842,,,,2897.4536133,499924.8125,6787701.0,-2872.98877
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2897.6055842,,,,17.5,14.225878716,13.204382896,1.2718446255,,1.2603111267,211.36639404,107.88052368,,,121.55506134,,,,2897.6054688,499924.8125,6787701.0,-2873.140625
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2897.7575842,,,,17.5,13.68847084,12.67263031,1.2394216061,,1.2615514994,209.94786072,107.51425171,,,122.32362366,,,,2897.7575684,499924.8125,6787701.0,-2873.292725
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2897.9095842,,,,17.5,13.150222778,11.601477623,1.2227041721,,1.2816636562,209.49932861,108.30123138,,,123.13089752,,,,2897.909668,499924.8125,6787701.0,-2873.444824
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2898.0615842,,,,17.5,13.282273293,11.734973907,1.2754220963,,1.3020814657,210.1355896,108.65276337,,,121.44514465,,,,2898.0615234,499924.8125,6787701.0,-2873.59668
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2898.2135842,,,,17.5,14.047796249,12.090273857,1.2863999605,,1.3054000139,210.95170593,109.70402527,,,128.2636261,,,,2898.213623,499924.8125,6787701.0,-2873.748779
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2898.3655842,,,,17.5,14.91335392,12.726877213,1.2547850609,,1.2668330669,212.06898499,109.17267609,,,128.19630432,,,,2898.3654785,499924.8125,6787701.0,-2873.900635
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2898.5175842,,,,17.5,15.780045509,12.51728344,1.2103159428,,1.2377532721,213.62332153,108.1434021,,,127.00738525,,,,2898.5175781,499924.8125,6787701.0,-2874.052734
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2898.6695842,,,,17.5,16.646566391,13.161791801,1.2016426325,,1.2440654039,214.88027954,107.5450058,,,118.84464264,,,,2898.6696777,499924.8125,6787701.0,-2874.204834
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2898.8215842,,,,17.5,17.513454437,13.870485306,1.2459850311,,1.2570501566,215.61225891,107.82520294,,,120.62747192,,,,2898.8215332,499924.8125,6787701.0,-2874.356689
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2898.9735842,,,,17.5,18.372543335,13.357116699,1.2862737179,,1.2896285057,215.72729492,108.6837616,,,124.50952911,,,,2898.9736328,499924.8125,6787701.0,-2874.508789
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2899.1255842,,,,17.5,18.2883358,13.339519501,1.322185874,,1.3060953617,215.87542725,109.34101868,,,132.91824341,,,,2899.1254883,499924.8125,6787701.0,-2874.660645
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2899.2775842,,,,17.5,17.994344711,13.213436127,1.328799963,,1.3083000183,216.20451355,109.54246521,,,127.63809204,,,,2899.2775879,499924.8125,6787701.0,-2874.812744
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2899.4295842,,,,17.5,17.700744629,14.541965485,1.2812353373,,1.3013433218,215.39024353,109.56619263,,,121.17124939,,,,2899.4296875,499924.8125,6787701.0,-2874.964844
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2899.5815842,,,,17.5,17.407360077,14.787799835,1.2850788832,,1.3067153692,213.93563843,109.26522064,,,114.09004974,,,,2899.581543,499924.8125,6787701.0,-2875.116699
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2899.7335842,,,,17.5,17.114339828,13.182229042,1.287976265,,1.2993940115,212.90538025,108.28038025,,,116.37274933,,,,2899.7336426,499924.8125,6787701.0,-2875.268799
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2899.8855842,,,,17.5,16.820854187,12.639019966,1.2812248468,,1.2882995605,212.28990173,107.12755585,,,121.36353302,,,,2899.885498,499924.8125,6787701.0,-2875.420654
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2900.0375842,,,,17.5,16.680246353,13.413909912,1.3045072556,,1.3165156841,212.47215271,106.79222107,,,121.14635468,,,,2900.0375977,499924.8125,6787701.5,-2875.572754
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2900.1895842,,,,17.5,16.765008926,13.809155464,1.3065030575,,1.3222903013,211.96676636,107.32229614,,,123.41168976,,,,2900.1896973,499924.8125,6787701.5,-2875.724854
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2900.3415842,,,,17.5,16.897140503,14.089123726,1.3011151552,,1.3198956251,210.66401672,108.02030945,,,126.64080048,,,,2900.3415527,499924.8125,6787701.5,-2875.876709
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2900.4935842,,,,17.5,17.029426575,13.676189423,1.3412225246,,1.336253047,209.64430237,108.94264984,,,122.63578796,,,,2900.4936523,499924.8125,6787701.5,-2876.028809
Force_2020_all_wells_train_test_blind_hidden_final/34_12-1.las,34/12-1,2900.6455842,,,,17.5,17.161617279,15.05557251,1.357062459,,1.3569266796,208.38038635,109.4677887,,,120.76535034,,,,2900.6455078,499924.8125,6787701.5,-2876.180664
