source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1504.753638,1.0,65000.0,8.5586147308,8.5,23.235610962,18.726137161,1.3785017729,1.323215723,1.316166997,1.2661982775,323.00018311,131.16389465,0.467528075,4.0428767204,109.67401886,2.2781693935,-0.016451275,1504.7536621,537245.6875,6759164.0,-1464.650879
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1504.905638,1.0,65000.0,8.5292692184,8.5,25.144325256,18.528360367,1.5290697813,1.4876254797,1.4751329422,1.3003931046,322.41833496,131.13154602,0.4451072216,4.0572690964,103.81160736,2.2828295231,-0.013170225,1504.9056396,537245.6875,6759164.0,-1464.802856
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1505.057638,1.0,65000.0,8.5207004547,8.5,25.812105179,18.234142303,1.5646425486,1.5497506857,1.5299105644,1.2584638596,322.52505493,131.29664612,0.4286681116,4.0786914825,95.92640686,2.2690961361,-0.012653551,1505.0576172,537245.625,6759164.0,-1464.954712
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1505.209638,1.0,65000.0,8.5103616714,8.5,25.363708496,15.375979424,1.5546679497,1.5512341261,1.5262418985,1.2147362232,320.67401123,131.41357422,0.4204101861,4.0332288742,88.949531555,2.255856514,-0.0128,1505.2095947,537245.625,6759164.0,-1465.106689
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1505.361638,1.0,65000.0,8.5085926056,8.5,24.662698746,13.596954346,1.5555140972,1.5506578684,1.5276722908,1.2038105726,322.0,131.16471863,0.4565106928,3.9455428123,82.548583984,2.248385191,-0.012589462,1505.3616943,537245.625,6759164.0,-1465.258789
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1505.513638,1.0,65000.0,8.5790052414,8.5,23.962156296,13.54011631,1.5548713207,1.5495308638,1.5260175467,1.2073265314,329.32580566,130.44499207,0.4877056181,3.8550620079,81.83291626,2.2478260994,-0.011800704,1505.5136719,537245.625,6759164.0,-1465.410767
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1505.665638,1.0,65000.0,8.6038532257,8.5,23.261219025,13.530440331,1.5559715033,1.5464141369,1.5272644758,1.2092875242,335.39541626,129.2389679,0.4916268885,3.8058347702,83.138244629,2.2461049557,-0.011917889,1505.6656494,537245.625,6759164.0,-1465.562622
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1505.817638,1.0,65000.0,8.6067295074,8.5,22.560712814,13.675625801,1.5707879066,1.5464491844,1.5315579176,1.2156764269,335.63113403,127.44418335,0.4776761532,3.7969317436,83.790893555,2.2436442375,-0.012863381,1505.817627,537245.625,6759164.0,-1465.7146
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1505.969638,1.0,65000.0,8.5581893921,8.5,21.91992569,15.320116043,1.5745809078,1.5495573282,1.5338283777,1.2383749485,326.86212158,125.14846039,0.4701359868,3.7996478081,82.863700867,2.2505941391,-0.012785297,1505.9696045,537245.625,6759164.0,-1465.866577
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1506.121638,1.0,65000.0,8.5303783417,8.5,21.790529251,16.388349533,1.4699242115,1.4831415415,1.4513119459,1.3134121895,313.52340698,123.02340698,0.4461188912,3.8251209259,82.254302979,2.2859857082,-0.008674589,1506.121582,537245.625,6759164.0,-1466.018555
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1506.273638,1.0,65000.0,8.5583114624,8.5,21.87871933,16.735559464,1.4086968899,1.4450554848,1.3976010084,1.4090056419,301.78009033,120.74859619,0.4040871561,3.9220666885,84.11605835,2.3235864639,-0.005253929,1506.2736816,537245.625,6759164.0,-1466.170532
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1506.425638,1.0,65000.0,8.5772514343,8.5,21.96686554,18.197219849,1.3989565372,1.4424883127,1.3919063807,1.4742927551,295.54217529,118.35967255,0.3665297031,4.0783720016,84.321655273,2.3374762535,-0.005798373,1506.4256592,537245.625,6759164.0,-1466.32251
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1506.577638,1.0,65000.0,8.5295696259,8.5,22.055053711,18.610301971,1.392395854,1.4457583427,1.3937195539,1.4631737471,292.79208374,117.10852051,0.3650446236,4.1870350838,84.6381073,2.3296873569,-0.008441659,1506.5776367,537245.625,6759164.0,-1466.474365
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1506.729638,1.0,65000.0,8.5110111237,8.5,22.143201828,23.320083618,1.3891863823,1.4464219809,1.3935227394,1.4389089346,291.9866333,117.97985077,0.3895139992,4.1771712303,86.377563477,2.3109426498,-0.011366317,1506.7296143,537245.625,6759164.0,-1466.626343
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1506.881638,1.0,65000.0,8.5034856796,8.5,22.231349945,26.271194458,1.3996801376,1.4486680031,1.3976513147,1.447083354,292.64190674,119.43901825,0.3979534507,4.1447796822,87.32598114,2.3054509163,-0.0123,1506.8815918,537245.625,6759164.0,-1466.77832
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1507.033638,1.0,65000.0,8.5678405762,8.5,22.516664505,25.77986908,1.4237436056,1.4600621462,1.4141119719,1.4944504499,293.80401611,119.5490799,0.3758312166,4.1830072403,86.230659485,2.3200981617,-0.011088621,1507.0336914,537245.625,6759164.0,-1466.930298
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1507.185638,1.0,65000.0,8.5819272995,8.5,23.0591259,25.761445999,1.4230440855,1.4696933031,1.4257838726,1.5272400379,294.48983765,119.20665741,0.3634933531,4.2642865181,87.045585632,2.3492937088,-0.007885167,1507.1856689,537245.625,6759164.0,-1467.082275
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1507.337638,1.0,65000.0,8.5378694534,8.5,23.681060791,23.901750565,1.4370952845,1.4807466269,1.4404989481,1.4973450899,293.69213867,119.17060852,0.3691994548,4.2662563324,88.844009399,2.3596992493,-0.006800304,1507.3376465,537245.625,6759164.0,-1467.234253
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1507.489638,1.0,65000.0,8.5109415054,8.5,24.302589417,22.315999985,1.4490275383,1.4941461086,1.4575866461,1.4313422441,292.45999146,119.66979218,0.3728319108,4.169397831,89.260040283,2.3428375721,-0.009294561,1507.489624,537245.625,6759164.0,-1467.386108
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1507.641638,1.0,65000.0,8.5254421234,8.5,24.924386978,20.61289978,1.5510462523,1.5926901102,1.5603767633,1.3960722685,290.44909668,120.40704346,0.3754467964,4.0557079315,86.530502319,2.31787467,-0.012487106,1507.6416016,537245.625,6759164.0,-1467.538086
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1507.793638,1.0,65000.0,8.5305891037,8.5,25.545986176,20.587629318,1.5302792788,1.5825339556,1.5488433838,1.3801064491,289.41003418,121.12154388,0.3747887909,3.9722421169,85.795463562,2.3033294678,-0.013236064,1507.7935791,537245.5625,6759164.0,-1467.690063
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1507.945638,1.0,65000.0,8.5160245895,8.5,26.167814255,20.603965759,1.4153699875,1.4754612446,1.4363145828,1.3770996332,290.51586914,122.37671661,0.3745218813,3.9354624748,85.412750244,2.3002655506,-0.012048705,1507.9456787,537245.5625,6759164.0,-1467.842041
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1508.097638,1.0,65000.0,8.5265007019,8.5,25.274902344,21.182365417,1.3287211657,1.4052226543,1.3522922993,1.3860234022,291.25228882,123.30228424,0.3705200553,3.9032058716,86.967590332,2.3031797409,-0.00986368,1508.0976563,537245.5625,6759164.0,-1467.994019
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1508.249638,1.0,65000.0,8.549785614,8.5,23.566244125,20.731365204,1.3039437532,1.3917462826,1.3320877552,1.364095211,291.40869141,123.90300751,0.3840180635,3.8959815502,87.65045166,2.3011152744,-0.008674126,1508.2496338,537245.5625,6759164.0,-1468.145996
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1508.401638,1.0,65000.0,8.5718297958,8.5,21.847473145,20.99596405,1.2942863703,1.3854042292,1.3247354031,1.3322167397,291.44958496,124.44889832,0.4013184011,3.889477253,88.877677917,2.303809166,-0.007266494,1508.4016113,537245.5625,6759164.0,-1468.297974
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1508.553638,1.0,65000.0,8.5985822678,8.5,20.127998352,22.219957352,1.2818305492,1.377550602,1.3165198565,1.3140963316,292.14074707,125.1015625,0.3937037587,3.8843584061,88.050003052,2.3109540939,-0.005824273,1508.5535889,537245.5625,6759164.0,-1468.449829
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1508.705638,1.0,65000.0,8.5947875977,8.5,18.409215927,23.301660538,1.2716829777,1.3688678741,1.3075544834,1.3142004013,295.70996094,125.92783356,0.3850350082,3.8962078094,84.238838196,2.3150453568,-0.00565756,1508.7056885,537245.5625,6759164.0,-1468.601929
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1508.857638,1.0,65000.0,8.5868997574,8.5,16.690542221,25.172300339,1.2624610662,1.3596177101,1.2988334894,1.3172491789,300.71295166,126.51166534,0.3797738254,3.9429340363,82.337791443,2.3079435825,-0.008559065,1508.857666,537245.5625,6759164.0,-1468.753906
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1509.009638,1.0,65000.0,8.5868997574,8.5,15.425562859,25.452665329,1.2632887363,1.3567554951,1.297056675,1.3044030666,305.20394897,126.51381683,0.3913674951,3.9981677532,80.058837891,2.2956416607,-0.011249974,1509.0096436,537245.5625,6759164.0,-1468.905762
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1509.161638,1.0,65000.0,8.5962343216,8.5,15.028291702,25.377574921,1.2628637552,1.3548001051,1.2962665558,1.2826189995,308.92178345,126.15518188,0.4048881829,4.0339832306,79.230361938,2.2885911465,-0.011772734,1509.1616211,537245.5625,6759164.0,-1469.057739
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1509.313638,1.0,65000.0,8.5992603302,8.5,14.979599953,24.252223969,1.2784696817,1.3630400896,1.3082126379,1.2647697926,311.87841797,125.60137177,0.4285920262,4.0447225571,79.867782593,2.2862131596,-0.011763357,1509.3135986,537245.5625,6759164.0,-1469.209717
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1509.465638,1.0,65000.0,8.5909729004,8.5,14.930998802,22.377700806,1.2959722281,1.3737373352,1.3257383108,1.2593892813,314.02731323,125.02831268,0.4362179637,4.0265469551,82.258384705,2.2860786915,-0.012557218,1509.4656982,537245.5625,6759164.0,-1469.361694
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1509.617638,1.0,65000.0,8.5937986374,8.5,14.88235569,20.661851883,1.3152896166,1.3858468533,1.3404175043,1.2655311823,314.62573242,124.66481018,0.4470584393,3.9843482971,86.337722778,2.2886245251,-0.013062825,1509.6176758,537245.5625,6759164.0,-1469.513672
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1509.769638,1.0,65000.0,8.5979003906,8.5,14.833691597,18.953193665,1.3164038658,1.3841921091,1.3385386467,1.279486537,313.84402466,124.42575836,0.4380027354,3.9521143436,91.171554565,2.2909386158,-0.013475421,1509.7696533,537245.5625,6759164.0,-1469.665649
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1509.921638,1.0,65000.0,8.5773077011,8.5,14.785074234,17.838176727,1.3120491505,1.3791278601,1.3343000412,1.2995916605,310.49203491,124.74864197,0.4070203602,3.9542922974,95.547294617,2.2918736935,-0.014073767,1509.9216309,537245.5625,6759164.0,-1469.817505
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1510.073638,1.0,65000.0,8.5101528168,8.5,15.22661972,17.404190063,1.3190863132,1.3811435699,1.3393186331,1.3151965141,305.35366821,125.35655975,0.393036902,3.9868738651,96.014190674,2.2916038036,-0.014486116,1510.0736084,537245.5625,6759164.0,-1469.969482
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1510.225638,1.0,65000.0,8.4856672287,8.5,16.044054031,16.515104294,1.3412114382,1.3884439468,1.3502955437,1.3247880936,301.27682495,125.35366058,0.3758538961,4.0245347023,93.924995422,2.2898175716,-0.015094108,1510.2255859,537245.5625,6759164.0,-1470.12146
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1510.377638,1.0,65000.0,8.5003290176,8.5,16.908784866,15.726301193,1.3505163193,1.3905853033,1.3543400764,1.3270773888,299.56692505,125.06684875,0.3643485904,4.0192828178,93.143745422,2.2905607224,-0.015338493,1510.3776855,537245.5625,6759164.0,-1470.273438
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1510.529638,1.0,65000.0,8.5059995651,8.5,17.773799896,15.158456802,1.3294382095,1.3836380243,1.3438321352,1.3283369541,300.11898804,124.89207458,0.3611150682,3.9819655418,93.896957397,2.2934980392,-0.015116302,1510.5296631,537245.5,6759164.0,-1470.425415
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1510.681638,1.0,65000.0,8.5059995651,8.5,18.638536453,14.570908546,1.3313122988,1.3901048899,1.34925282,1.3313902617,301.17486572,124.73044586,0.3643498719,3.9349975586,94.015464783,2.299090147,-0.013902435,1510.6816406,537245.5,6759164.0,-1470.577393
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1510.833638,1.0,65000.0,8.5015745163,8.5,19.503198624,14.18181324,1.387340188,1.4252904654,1.3892325163,1.3332676888,302.58889771,124.5617981,0.3734015226,3.9162096977,90.821502686,2.3010501862,-0.012471581,1510.8336182,537245.5,6759164.0,-1470.72937
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1510.985638,1.0,65000.0,8.5031061172,8.5,20.760009766,14.459433556,1.3683377504,1.396351099,1.3588092327,1.3425248861,305.47045898,124.66033173,0.366011858,3.9201819897,87.722976685,2.3008022308,-0.010912,1510.9855957,537245.5,6759164.0,-1470.881226
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1511.137638,1.0,65000.0,8.5082235336,8.5,23.175882339,14.289941788,1.3578389883,1.3811978102,1.3444092274,1.3513109684,309.23931885,125.21537018,0.3636476099,3.9240837097,85.529449463,2.3009397984,-0.009658031,1511.1376953,537245.5,6759164.0,-1471.033325
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1511.289638,1.0,65000.0,8.5382995605,8.5,26.188184738,14.521346092,1.3487014771,1.3860052824,1.3461112976,1.3602535725,311.73562622,126.2243576,0.3668803573,3.9129869938,83.92716217,2.3037173748,-0.00882044,1511.2896729,537245.5,6759164.0,-1471.185181
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1511.441638,1.0,65000.0,8.5618476868,8.5,29.198934555,15.128619194,1.3325225115,1.3806481361,1.3377661705,1.3606024981,315.41235352,127.53578949,0.3744236231,3.9098067284,86.181404114,2.305659771,-0.009634061,1511.4416504,537245.5,6759164.0,-1471.337158
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1511.593638,1.0,65000.0,8.5256023407,8.5,32.210426331,15.091976166,1.3655906916,1.394513011,1.3578962088,1.342905879,320.993927,128.57080078,0.3910451829,3.9300532341,87.707572937,2.307482481,-0.010518828,1511.5936279,537245.5,6759164.0,-1471.489136
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1511.745638,1.0,65000.0,8.4987001419,8.5,35.221195221,15.30380249,1.3772786856,1.4031618834,1.3679089546,1.3209688663,324.86108398,128.96339417,0.405452162,3.976575613,89.031684875,2.3060379028,-0.011546495,1511.7456055,537245.5,6759164.0,-1471.641113
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1511.897638,1.0,65000.0,8.5116300583,8.5,38.23266983,14.955258369,1.3618274927,1.3853182793,1.3503074646,1.3174518347,326.71835327,128.69143677,0.4276310205,4.0172691345,90.733573914,2.3024334908,-0.01202335,1511.897583,537245.5,6759164.0,-1471.792969
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1512.049638,1.0,65000.0,8.5207004547,8.5,40.827232361,15.099849701,1.3398678303,1.3596473932,1.325773716,1.3170067072,328.15942383,128.1477356,0.4472009838,4.0312008858,94.111694336,2.3010241985,-0.011020632,1512.0496826,537245.5,6759164.0,-1471.945068
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1512.201638,1.0,65000.0,8.5207004547,8.5,42.984436035,15.523509979,1.2972149849,1.3163641691,1.2840000391,1.3163256645,328.3059082,127.34719849,0.4397715032,4.02252388,97.167137146,2.303817749,-0.009057901,1512.2016602,537245.5,6759164.0,-1472.096924
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1512.353638,1.0,65000.0,8.5335206985,8.5,45.037750244,16.224834442,1.2889842987,1.3003425598,1.2746429443,1.3236836195,327.61221313,126.84216309,0.4167028368,4.0085425377,96.154182434,2.3068294525,-0.007925721,1512.3536377,537245.5,6759164.0,-1472.248901
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1512.505638,1.0,65000.0,8.5470151901,8.5,47.091461182,18.737358093,1.2959355116,1.2999866009,1.2828564644,1.3258606195,327.65182495,126.40488434,0.4019961953,3.9876251221,95.416404724,2.3040885925,-0.009129887,1512.5056152,537245.5,6759164.0,-1472.400879
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1512.657638,1.0,65000.0,8.558549881,8.5,49.144748688,20.572750092,1.288864851,1.2901892662,1.2771439552,1.3100247383,328.35089111,126.14163208,0.4107136726,3.957685709,95.252349854,2.2973403931,-0.011020987,1512.6575928,537245.5,6759164.0,-1472.552856
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1512.809638,1.0,65000.0,8.5438041687,8.5,51.197727203,20.878978729,1.275503397,1.283793807,1.2681506872,1.2809952497,330.16241455,126.97476196,0.4252638221,3.936457634,97.267875671,2.2898459435,-0.01181458,1512.8096924,537245.5,6759164.0,-1472.704834
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1512.961638,1.0,65000.0,8.5155134201,8.5,52.677303314,22.1210289,1.2785224915,1.2833116055,1.2708910704,1.2622953653,334.38458252,128.72106934,0.4161736667,3.9167537689,96.984771729,2.2813532352,-0.012128121,1512.9616699,537245.5,6759164.0,-1472.856812
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1513.113638,1.0,65000.0,8.5268573761,8.5,51.092395782,23.892627716,1.2673271894,1.2712917328,1.2621569633,1.268995285,339.67367554,130.70950317,0.4202697873,3.8909862041,94.702140808,2.2759797573,-0.01218639,1513.1136475,537245.5,6759164.0,-1473.008789
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1513.265638,1.0,65000.0,8.546918869,8.5,47.508434296,27.763879776,1.2473597527,1.2548985481,1.2435449362,1.2801789045,342.98648071,132.39038086,0.4106763899,3.8586938381,94.967887878,2.2760870457,-0.011930399,1513.265625,537245.4375,6759164.0,-1473.160767
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1513.417638,1.0,65000.0,8.5521774292,8.5,43.926063538,30.32689476,1.1925103664,1.2062882185,1.1906846762,1.2779166698,344.20773315,133.26579285,0.3864216208,3.8493182659,98.752090454,2.2760434151,-0.011912547,1513.4176025,537245.4375,6759164.0,-1473.312622
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1513.569638,1.0,65000.0,8.5537996292,8.5,40.343158722,33.036464691,1.1739770174,1.1899288893,1.1712456942,1.26014328,343.92340088,133.29872131,0.3756084442,3.8761570454,106.02580261,2.2729480267,-0.012392019,1513.5695801,537245.4375,6759164.0,-1473.4646
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1513.721638,1.0,65000.0,8.5476818085,8.5,36.760807037,35.095092773,1.283890605,1.279230237,1.2804170847,1.2268589735,342.40576172,132.54580688,0.3915991485,3.9207444191,108.11641693,2.2662503719,-0.012588516,1513.7216797,537245.4375,6759164.0,-1473.616577
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1513.873638,1.0,65000.0,8.5549783707,8.5,33.177871704,40.482555389,1.3634142876,1.3419736624,1.3602874279,1.1195021868,340.35299683,131.52740479,0.4339030087,4.0294203758,106.554039,2.2515828609,-0.010281129,1513.8736572,537245.4375,6759164.0,-1473.768555
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1514.025638,1.0,65000.0,8.4959421158,8.5,30.42546463,44.724411011,1.3672134876,1.3437583447,1.3624384403,0.8750777245,338.65777588,131.16917419,0.4578052163,4.3505315781,102.99925995,2.2229690552,-0.004635268,1514.0256348,537245.4375,6759164.0,-1473.920532
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1514.177638,1.0,65000.0,8.4832572937,8.5,28.856904984,45.192707062,1.362285018,1.343564868,1.3608576059,0.7444300056,337.97573853,132.14297485,0.4733151793,4.6565937996,101.37984467,2.2156453133,0.0002031645,1514.1776123,537245.4375,6759164.0,-1474.07251
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1514.329638,1.0,65000.0,8.5620479584,8.5,27.707847595,51.56545639,1.3788952827,1.366227746,1.3841873407,0.9082726836,337.27389526,134.45088196,0.4614500701,4.6523194313,102.78032684,2.2434046268,-0.000313767,1514.3295898,537245.4375,6759164.0,-1474.224365
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1514.481638,1.0,65000.0,8.6039304733,8.5,26.558656693,53.404197693,1.4246915579,1.4136828184,1.4347789288,1.2309004068,338.4699707,136.88514709,0.4473069906,4.3703026772,104.68430328,2.2779200077,-0.005708687,1514.4816895,537245.4375,6759164.0,-1474.376465
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1514.633638,1.0,65000.0,8.6169481277,8.5,25.409645081,47.723743439,1.4797641039,1.4677436352,1.4920295477,1.3931872845,342.06439209,137.59141541,0.4548440278,4.1339454651,105.02619171,2.2918961048,-0.01095761,1514.633667,537245.4375,6759164.0,-1474.52832
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1514.785638,1.0,65000.0,8.6197185516,8.5,24.26086235,39.458919525,1.4164072275,1.407486558,1.4144766331,1.4030288458,345.41101074,135.41453552,0.4581917822,4.0908589363,103.86566925,2.2891988754,-0.013454303,1514.7856445,537245.4375,6759164.0,-1474.680298
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1514.937638,1.0,65000.0,8.6162996292,8.5,23.133220673,35.222251892,1.3308460712,1.3346289396,1.3132362366,1.4289005995,346.75784302,131.68643188,0.4554342926,4.1108422279,100.90924835,2.2866494656,-0.013778303,1514.9376221,537245.4375,6759164.0,-1474.832275
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1515.089638,1.0,65000.0,8.624130249,8.5,22.392696381,35.404144287,1.3251821995,1.3455713987,1.3070886135,1.4279091358,343.1723938,129.12568665,0.4578735232,4.1217465401,95.349685669,2.284024477,-0.011471159,1515.0895996,537245.4375,6759164.0,-1474.984253
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1515.241638,1.0,65000.0,8.6154165268,8.5,21.973052979,32.988506317,1.3483551741,1.3831142187,1.3371083736,1.3735456467,337.68722534,128.62585449,0.4635601044,4.1085453033,90.17325592,2.2798564434,-0.008903165,1515.2415771,537245.4375,6759164.0,-1475.136108
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1515.393638,1.0,65000.0,8.5628385544,8.5,21.553520203,30.095048904,1.3783532381,1.4176675081,1.3740952015,1.3155763149,333.39608765,129.08578491,0.4303265512,4.0631728172,90.354171753,2.2786514759,-0.00756569,1515.3936768,537245.4375,6759164.0,-1475.288208
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1515.545638,1.0,65000.0,8.551240921,8.5,21.133962631,26.05421257,1.4021315575,1.4415041208,1.4023667574,1.3259556293,327.93661499,129.1913147,0.3856896162,3.9824774265,94.403419495,2.2829709053,-0.008419968,1515.5456543,537245.4375,6759164.0,-1475.440063
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1515.697638,1.0,65000.0,8.5721998215,8.5,20.714479446,22.394506454,1.5077434778,1.5413267612,1.5073637962,1.3667912483,321.41165161,128.79348755,0.3823970556,3.9187717438,97.172088623,2.2877221107,-0.00901974,1515.6976318,537245.4375,6759164.0,-1475.592041
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1515.849638,1.0,65000.0,8.579834938,8.5,20.294971466,21.393461227,1.6321659088,1.6623895168,1.6334234476,1.3781191111,314.9161377,128.3066864,0.3902208805,3.8960087299,97.965362549,2.2892520428,-0.008660302,1515.8496094,537245.4375,6759164.0,-1475.744019
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1516.001638,1.0,65000.0,8.5812110901,8.5,19.795721054,21.416931152,1.6889560223,1.7171353102,1.6909248829,1.3707183599,308.81933594,127.40421295,0.3929649889,3.8897345066,98.34513855,2.2892999649,-0.009417963,1516.0015869,537245.4375,6759164.0,-1475.895996
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1516.153638,1.0,65000.0,8.5759000778,8.5,19.140935898,22.18778038,1.7519061565,1.7827202082,1.7574175596,1.3613052368,305.5847168,124.64666748,0.3953253627,3.9006230831,99.609657288,2.2891969681,-0.010672942,1516.1536865,537245.375,6759164.0,-1476.047974
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1516.305638,1.0,65000.0,8.581530571,8.5,18.409826279,23.019380569,1.8146774769,1.8521749973,1.8268582821,1.3782932758,306.59414673,123.91551971,0.4105720222,3.9319872856,97.932693481,2.29012537,-0.011963914,1516.3056641,537245.375,6759164.0,-1476.199951
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1516.457638,1.0,65000.0,8.5906677246,8.5,17.678688049,21.049077988,1.917209506,1.9451237917,1.9236174822,1.4924631119,310.35983276,120.98734283,0.3984040916,3.9643340111,95.629997253,2.3060426712,-0.01086805,1516.4576416,537245.375,6759164.0,-1476.351929
Force_2020_all_wells_train_test_blind_hidden_final/31_3-4.las,31/3-4,1516.609638,1.0,65000.0,8.5979976654,8.5,16.947570801,19.647605896,2.0309016705,2.0411276817,2.0312962532,1.7635474205,314.29013062,109.12848663,0.3806630373,4.0297150612,92.433410645,2.3522605896,-0.006205254,1516.6096191,537245.375,6759164.0,-1476.503906
