source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1573.606,1.0,65000.0,18.820455551,0.4591792226,,0.8010504246,45.484588623,156.86367798,,6.483440876,81.825675964,2.0444800854,0.0230577514,1573.605957,450307.3125,6795994.5,-1547.436157
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1573.758,1.0,65000.0,18.830600739,0.4781191945,,0.8022935987,45.178417206,158.77891541,,6.5631327629,81.889419556,2.0415589809,0.0230218172,1573.7580566,450307.3125,6795994.5,-1547.588013
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1573.91,1.0,65000.0,18.833572388,0.5101159811,,0.802060008,44.966392517,160.41481018,,6.5924363136,81.828392029,2.0391080379,0.0224809851,1573.9100342,450307.3125,6795994.5,-1547.73999
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1574.062,1.0,65000.0,18.820476532,0.5484135747,,0.8012536168,44.903762817,161.72515869,,6.5932650566,81.826286316,2.0382487774,0.0209598877,1574.0620117,450307.3125,6795994.5,-1547.891846
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1574.214,1.0,65000.0,18.789255142,0.5927271843,,0.8003727794,45.020477295,162.61956787,,6.5758070946,81.820770264,2.0397527218,0.0198657643,1574.2139893,450307.3125,6795994.5,-1548.043701
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1574.366,1.0,65000.0,18.751296997,0.6346649528,,0.8008489609,45.305812836,162.35571289,,6.5301527977,81.480155945,2.0434520245,0.0202524178,1574.3659668,450307.34375,6795994.5,-1548.195679
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1574.518,1.0,65000.0,18.727045059,0.6579428315,,0.8027027845,45.727710724,159.97766113,,6.5942597389,81.070228577,2.0493414402,0.0215818398,1574.5179443,450307.34375,6795994.5,-1548.347534
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1574.67,1.0,65000.0,18.722587585,0.6659719944,,0.8040800095,46.144752502,155.80349731,,6.8485918045,81.557128906,2.0581040382,0.0221294463,1574.6700439,450307.34375,6795994.5,-1548.499512
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1574.822,1.0,65000.0,18.726371765,0.677248776,,0.8048032522,46.407306671,151.1864624,,7.058371067,83.071228027,2.0697903633,0.0194471516,1574.8220215,450307.34375,6795994.5,-1548.651367
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1574.974,1.0,65000.0,18.72562027,0.6964848042,,0.8067632318,46.457416534,147.44927979,,7.0360136032,84.428062439,2.0815656185,0.0136943776,1574.973999,450307.34375,6795994.5,-1548.803223
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1575.126,3.0,65000.0,18.721233368,0.7070919871,,0.8106223941,46.29882431,144.81053162,,6.9522824287,84.380867004,2.0877816677,0.0102647897,1575.1259766,450307.34375,6795994.5,-1548.9552
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1575.278,3.0,70000.0,18.730182648,0.6850312352,,0.8131088018,45.969844818,142.74501038,,6.9398055077,82.673202515,2.0836856365,0.0147517966,1575.2779541,450307.34375,6795994.5,-1549.107056
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1575.43,3.0,70000.0,18.761474609,0.6334609985,,0.8092867732,45.575416565,141.48832703,,6.9509282112,80.642410278,2.0726087093,0.0228821617,1575.4300537,450307.375,6795994.5,-1549.258911
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1575.582,3.0,70000.0,18.801261902,0.5754162073,,0.7992025614,45.229522705,142.34286499,,6.9618353844,79.347618103,2.059674263,0.0277678743,1575.5820313,450307.375,6795994.5,-1549.410889
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1575.734,3.0,70000.0,18.832384109,0.5286139846,,0.7861194015,45.094696045,146.07917786,,6.9820041656,79.20111084,2.0492100716,0.0264224205,1575.7340088,450307.375,6795994.5,-1549.562744
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1575.886,3.0,70000.0,18.844148636,0.5073295832,,0.7741696239,45.233249664,152.03553772,,7.0144085884,80.045440674,2.0433416367,0.0215745233,1575.8859863,450307.375,6795994.5,-1549.7146
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1576.038,3.0,65000.0,18.845912933,0.5098528266,,0.7645328045,45.466205597,157.71377563,,7.0455079079,80.725456238,2.0416696072,0.0179505982,1576.0379639,450307.375,6795994.5,-1549.866577
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1576.19,3.0,65000.0,18.84790802,0.524788022,,0.7569920421,45.498439789,161.66070557,,7.0811481476,80.553131104,2.0417559147,0.0166504346,1576.1899414,450307.375,6795994.5,-1550.018433
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1576.342,1.0,65000.0,18.852170944,0.5401639938,,0.7513087988,45.225860596,163.29716492,,7.1164984703,79.819976807,2.0416791439,0.0171130933,1576.342041,450307.40625,6795994.5,-1550.17041
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1576.494,1.0,65000.0,18.855770111,0.5523391962,,0.7470583916,44.773788452,162.94581604,,7.1240763664,79.482276917,2.0403623581,0.0186789706,1576.4940186,450307.40625,6795994.5,-1550.322266
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1576.646,1.0,65000.0,18.858217239,0.5616210103,,0.7448831797,44.360183716,161.12947083,,7.0971312523,80.052406311,2.0372965336,0.0203016251,1576.6459961,450307.40625,6795994.5,-1550.474121
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1576.798,1.0,65000.0,18.853124619,0.5623613,,0.7459118366,44.063827515,158.65054321,,7.0753455162,80.90284729,2.0338797569,0.021428993,1576.7979736,450307.40625,6795994.5,-1550.626099
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1576.95,1.0,65000.0,18.827159882,0.5510399938,,0.7509999871,43.826633453,156.28816223,,7.1139998436,81.664001465,2.0319797993,0.0223529395,1576.9499512,450307.40625,6795994.5,-1550.777954
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1577.102,1.0,65000.0,18.787002563,0.5370240211,,0.7585039735,43.67830658,154.57424927,,7.2162671089,82.623046875,2.0330872536,0.02296119,1577.1020508,450307.40625,6795994.5,-1550.929932
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1577.254,1.0,65000.0,18.762783051,0.5376999974,,0.7651671767,43.75276947,153.71998596,,7.3150291443,83.906204224,2.0370280743,0.0229462273,1577.2540283,450307.40625,6795994.5,-1551.081787
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1577.406,1.0,65000.0,18.801603317,0.5710263848,,0.7670263648,44.059902191,153.87658691,,7.3844351768,84.869384766,2.0416686535,0.0241161846,1577.4060059,450307.40625,6795994.5,-1551.233643
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1577.558,1.0,65000.0,18.881875992,0.6140120029,,0.7652935982,44.367153168,154.52619934,,7.3947873116,85.05280304,2.0445103645,0.0276477505,1577.5579834,450307.4375,6795994.5,-1551.38562
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1577.71,1.0,65000.0,18.961479187,0.6436679959,,0.761860013,44.454528809,155.29669189,,7.3046841621,84.638793945,2.0446920395,0.0304058604,1577.7099609,450307.4375,6795994.5,-1551.537476
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1577.862,1.0,65000.0,18.998550415,0.646256566,,0.7588412166,44.331958771,155.89233398,,7.13164711,84.040794373,2.0430679321,0.028406268,1577.8620605,450307.4375,6795994.5,-1551.689453
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1578.014,1.0,65000.0,18.993638992,0.6258686185,,0.7568081617,44.207080841,156.21243286,,6.8698058128,83.533843994,2.0410757065,0.0224568751,1578.0140381,450307.4375,6795994.5,-1551.841309
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1578.166,1.0,65000.0,18.973424911,0.5965607762,,0.7545784116,44.241359711,156.38768005,,6.4858689308,83.426856995,2.0399031639,0.0193837062,1578.1660156,450307.4375,6795994.5,-1551.993164
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1578.318,1.0,65000.0,18.955635071,0.5713064075,,0.7519031763,44.367477417,156.61508179,,6.0078401566,84.046730042,2.0391736031,0.0221300963,1578.3179932,450307.4375,6795994.5,-1552.145142
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1578.47,1.0,65000.0,18.94475174,0.5560759902,,0.7502160072,44.47612381,156.89245605,,5.5705361366,85.356803894,2.0384440422,0.0273899063,1578.4699707,450307.46875,6795994.5,-1552.296875
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1578.622,1.0,65000.0,18.939779282,0.5476487875,,0.7516591549,44.493587494,157.10551453,,5.363173008,86.626800537,2.0379095078,0.0304133166,1578.6219482,450307.46875,6795994.5,-1552.448853
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1578.774,1.0,65000.0,18.941818237,0.5324383974,,0.7575247884,44.319141388,157.2247467,,5.4442400932,86.547225952,2.0384111404,0.0306427013,1578.7740479,450307.46875,6795994.5,-1552.600708
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1578.926,1.0,65000.0,18.948465347,0.4971556664,,0.7662793398,43.985824585,157.34399414,,5.605096817,84.650970459,2.0397074223,0.0304895286,1578.9260254,450307.46875,6795994.5,-1552.752686
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1579.078,1.0,65000.0,18.954334259,0.4487818182,,0.7757066488,43.649665833,157.51774597,,5.7104330063,81.998405457,2.0403623581,0.0298818946,1579.0780029,450307.46875,6795994.5,-1552.904541
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1579.23,1.0,65000.0,18.95705986,0.4034264982,,0.7837249041,43.533992767,157.75234985,,5.7691316605,79.714424133,2.0391397476,0.0272301156,1579.2299805,450307.46875,6795994.5,-1553.056396
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1579.382,1.0,65000.0,18.956960678,0.3857727945,,0.7863655686,43.670387268,158.04692078,,5.7850270271,78.622467041,2.0359487534,0.0216336101,1579.381958,450307.46875,6795994.5,-1553.208374
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1579.534,1.0,65000.0,18.952531815,0.4089727998,,0.7827128172,43.839569092,158.32424927,,5.7688174248,78.391212463,2.0330193043,0.0148012834,1579.5340576,450307.46875,6795994.5,-1553.360229
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1579.686,1.0,65000.0,18.939874649,0.4599168003,,0.7765600085,43.863376617,158.42845154,,5.7602515221,78.461624146,2.0322928429,0.0105485655,1579.6860352,450307.5,6795994.5,-1553.512207
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1579.838,1.0,65000.0,18.917545319,0.5095103979,,0.7726624012,43.78686142,158.19084167,,5.7660431862,78.907798767,2.0338671207,0.0108989626,1579.8380127,450307.5,6795994.5,-1553.664063
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1579.99,1.0,65000.0,18.891153336,0.5251440406,,0.7737559676,43.67464447,157.67494202,,5.7685918808,79.846542358,2.0357801914,0.0145318005,1579.9899902,450307.5,6795994.5,-1553.815918
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1580.142,1.0,65000.0,18.871435165,0.4940305352,,0.7786434889,43.463581085,157.21157837,,5.753636837,80.784347534,2.0360047817,0.0180715229,1580.1419678,450307.5,6795994.5,-1553.967896
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1580.294,1.0,65000.0,18.86769104,0.4442494512,,0.7822406888,43.147285461,157.12844849,,5.7406382561,81.022758484,2.0351185799,0.02006815,1580.2939453,450307.5,6795994.5,-1554.119751
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1580.446,1.0,65000.0,18.881593704,0.4138536751,,0.7806242108,42.897850037,157.44032288,,5.7406582832,80.752082825,2.0342020988,0.0218325127,1580.4460449,450307.5,6795994.5,-1554.271729
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1580.598,1.0,65000.0,18.907300949,0.4150992036,,0.7750447989,42.843517303,157.88508606,,5.7409672737,80.835700989,2.0331943035,0.0240507703,1580.5980225,450307.53125,6795994.5,-1554.423584
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1580.75,1.0,65000.0,18.938400269,0.4401000142,,0.7687000036,42.944366455,158.24079895,,5.7410001755,81.763198853,2.0311999321,0.0255310126,1580.75,450307.53125,6795994.5,-1554.575439
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1580.902,1.0,65000.0,18.958015442,0.4808239937,,0.765735209,43.089641571,158.32492065,,5.7862558365,83.110404968,2.0285975933,0.0245731361,1580.9019775,450307.53125,6795994.5,-1554.727295
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1581.054,1.0,65000.0,18.956991196,0.5297600031,,0.7663208246,43.259277344,158.18940735,,5.9601073265,83.740898132,2.0281047821,0.021925455,1581.0539551,450307.53125,6795994.5,-1554.879272
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1581.206,1.0,65000.0,18.936674118,0.5782000422,,0.7698624134,43.41002655,157.87730408,,6.2731599808,83.231658936,2.0318160057,0.0193446279,1581.2060547,450307.53125,6795994.5,-1555.031128
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1581.358,1.0,65000.0,18.910442352,0.6069368124,,0.775170505,43.455284119,157.47294617,,6.601899147,81.754112244,2.0384926796,0.0184399709,1581.3580322,450307.53125,6795994.5,-1555.183105
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1581.51,1.0,65000.0,18.895494461,0.6054056287,,0.7787433863,43.455955505,157.06977844,,6.7353076935,79.816230774,2.0439727306,0.0195406899,1581.5100098,450307.53125,6795994.5,-1555.334961
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1581.662,1.0,65000.0,18.895690918,0.5850167871,,0.7767384052,43.638397217,156.69621277,,6.7468318939,78.090431213,2.0440599918,0.021125121,1581.6619873,450307.5625,6795994.5,-1555.486816
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1581.814,1.0,65000.0,18.902635574,0.5615671873,,0.7703768015,44.00233078,156.30860901,,6.7498526573,77.54258728,2.0404567719,0.0213868171,1581.8139648,450307.5625,6795994.5,-1555.638794
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1581.966,1.0,65000.0,18.913816452,0.5341184139,,0.7639055848,44.286312103,155.89955139,,6.9181146622,78.754043579,2.0370984077,0.020046195,1581.9659424,450307.5625,6795994.5,-1555.790649
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1582.118,1.0,65000.0,18.93388176,0.4973807931,,0.7599568367,44.274894714,155.59381104,,7.3831591606,81.09664917,2.0370664597,0.0178264398,1582.118042,450307.5625,6795994.5,-1555.942627
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1582.27,1.0,65000.0,18.973859787,0.462108016,,0.7580400109,44.035938263,155.67494202,,7.9795722961,83.06312561,2.0391280651,0.015181737,1582.2700195,450307.5625,6795994.5,-1556.094482
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1582.422,1.0,65000.0,19.036371231,0.4534199834,,0.7573127747,43.822422028,156.29093933,,8.3335609436,83.28578186,2.0390102863,0.0122220935,1582.4219971,450307.5625,6795994.5,-1556.246338
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1582.574,1.0,65000.0,19.106632233,0.4715515375,,0.7591592073,43.684738159,157.18354797,,8.1981620789,82.402442932,2.0349740982,0.0092217196,1582.5739746,450307.5625,6795994.5,-1556.398315
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1582.726,1.0,65000.0,19.127128601,0.5010855198,,0.7646641731,43.656181335,158.01687622,,7.5947890282,81.61869812,2.0297055244,0.0076511647,1582.7259521,450307.59375,6795994.5,-1556.550171
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1582.878,1.0,65000.0,19.122659683,0.5198575854,,0.7720271945,43.783786774,158.37651062,,6.6934103966,81.732421875,2.0275552273,0.0093633933,1582.8780518,450307.59375,6795994.5,-1556.702148
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1583.03,1.0,65000.0,19.118192673,0.5207119584,,0.7782800198,43.966651917,158.06085205,,5.8674440384,82.120658875,2.0309278965,0.0141813271,1583.0300293,450307.59375,6795994.5,-1556.854004
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1583.182,1.0,65000.0,19.088541031,0.5099352002,,0.783706367,43.917102814,157.25311279,,5.3595666885,81.980545044,2.036460638,0.0184853598,1583.1820068,450307.59375,6795994.5,-1557.005859
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1583.334,1.0,65000.0,19.023235321,0.4900664091,,0.788855195,43.516937256,156.28800964,,5.169752121,81.265167236,2.0404801369,0.019989064,1583.3339844,450307.59375,6795994.5,-1557.157715
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1583.486,1.0,65000.0,18.979293823,0.4693368077,,0.79241997,42.97460556,155.62155151,,5.1293392181,80.57598877,2.0414776802,0.0182215534,1583.4859619,450307.59375,6795994.5,-1557.30957
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1583.638,1.0,65000.0,18.961296082,0.4622857273,,0.7928857207,42.706222534,155.51455688,,5.1257719994,80.646331787,2.0397610664,0.0146756181,1583.6379395,450307.59375,6795994.5,-1557.461548
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1583.79,1.0,65000.0,18.957832336,0.4720996916,,0.7918040752,42.897415161,155.77616882,,5.1316919327,81.620231628,2.0369646549,0.0116021382,1583.7900391,450307.625,6795994.5,-1557.613403
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1583.942,1.0,65000.0,18.959186554,0.4828140438,,0.7920827866,43.318122864,156.03175354,,5.1416254044,82.764221191,2.0346488953,0.0094530862,1583.9420166,450307.625,6795994.5,-1557.765381
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1584.094,1.0,65000.0,18.965414047,0.478282392,,0.7931767702,43.787311554,156.1499939,,5.1700572968,83.26700592,2.0340752602,0.0086826952,1584.0939941,450307.625,6795994.5,-1557.917236
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1584.246,1.0,65000.0,18.978523254,0.4605152011,,0.7920448184,44.172252655,156.22891235,,5.2028522491,82.828842163,2.0355520248,0.008838769,1584.2459717,450307.625,6795994.5,-1558.069092
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1584.398,1.0,65000.0,18.994632721,0.4556136131,,0.7855935693,44.283302307,156.28636169,,5.2238688469,82.045143127,2.0378391743,0.0089932615,1584.3979492,450307.625,6795994.5,-1558.221069
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1584.55,1.0,65000.0,19.005279541,0.47330001,,0.7769600153,44.041473389,155.80728149,,5.304599762,82.083236694,2.0386998653,0.0103202276,1584.5500488,450307.625,6795994.5,-1558.372925
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1584.702,1.0,65000.0,19.010372162,0.502438426,,0.7696200013,43.610054016,153.7578125,,5.5387721062,82.966575623,2.0371062756,0.0137107028,1584.7020264,450307.625,6795994.5,-1558.524902
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1584.854,1.0,65000.0,19.01584053,0.5250496864,,0.7667025924,43.376178741,149.0282135,,5.9265351295,83.796913147,2.0337233543,0.0177825298,1584.8540039,450307.65625,6795994.5,-1558.676758
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1585.006,1.0,65000.0,19.018939972,0.535520196,,0.7695278525,43.582466125,142.20075989,,6.4161496162,83.805198669,2.0319542885,0.0210843291,1585.0059814,450307.65625,6795994.5,-1558.828613
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1585.158,1.0,65000.0,19.01199913,0.5411463976,,0.7786192298,44.111003876,135.35157776,,7.0663566589,83.006614685,2.0419688225,0.0261244345,1585.157959,450307.65625,6795994.5,-1558.980591
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1585.31,1.0,65000.0,19.011980057,0.5472999811,,0.7921040058,44.632400513,130.11386108,,8.0120401382,82.039802551,2.0761640072,0.0383426696,1585.3100586,450307.65625,6795994.5,-1559.132446
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1585.462,1.0,65000.0,19.036561966,0.5515007973,,0.8058775663,45.002983093,126.69061279,,9.1298589706,81.327964783,2.1480815411,0.0552365519,1585.4620361,450307.65625,6795994.5,-1559.284424
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1585.614,1.0,70000.0,19.064224243,0.5516527891,,0.8140247464,45.111526489,124.34156799,,9.9036302567,80.907867432,2.260379076,0.0619955957,1585.6140137,450307.65625,6795994.5,-1559.436279
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1585.766,1.0,70000.0,19.045383453,0.5505536199,,0.8103408217,44.828147888,123.09566498,,9.9791984558,80.797409058,2.3791527748,0.0468407273,1585.7659912,450307.65625,6795994.5,-1559.588135
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1585.918,1.0,70000.0,18.962236404,0.5526663661,,0.795412004,44.314926147,124.19063568,,9.175786972,80.867271423,2.4373776913,0.0190894771,1585.9179688,450307.6875,6795994.5,-1559.740112
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1586.07,1.0,70000.0,18.875699997,0.5562105179,,0.7784592509,43.873722076,128.3152771,,7.7330322266,80.526092529,2.3959991932,0.0010886022,1586.0699463,450307.6875,6795994.5,-1559.891968
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1586.222,1.0,70000.0,18.839004517,0.5591067076,,0.7655403614,43.705997467,135.41410828,,6.4540481567,79.369338989,2.2874648571,0.008351367,1586.2220459,450307.6875,6795994.5,-1560.043823
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1586.374,1.0,70000.0,18.870422363,0.5614848137,,0.7605240345,43.780460358,143.96929932,,5.6947040558,77.725631714,2.1729440689,0.0269710012,1586.3740234,450307.6875,6795994.5,-1560.195801
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1586.526,1.0,70000.0,18.934789658,0.5562288165,,0.7623280287,43.982181549,151.06562805,,5.5467391014,77.105155945,2.0970919132,0.0306466259,1586.526001,450307.6875,6795994.5,-1560.347656
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1586.678,1.0,70000.0,18.995674133,0.5400344133,,0.7668808103,44.125980377,155.48675537,,5.5885543823,78.165252686,2.0583319664,0.0235827267,1586.6779785,450307.6875,6795994.5,-1560.499512
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1586.83,1.0,65000.0,19.035669327,0.5234519839,,0.7712199688,44.051830292,157.48812866,,5.6075558662,80.099388123,2.0414681435,0.0172543265,1586.8299561,450307.71875,6795994.5,-1560.651489
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1586.982,1.0,65000.0,19.051303864,0.5218256116,,0.7731559873,43.727355957,158.17701721,,5.5705471039,81.394065857,2.0347049236,0.0132573703,1586.9820557,450307.71875,6795994.0,-1560.803345
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1587.134,1.0,65000.0,19.046907425,0.5375868678,,0.7715554237,43.33115387,158.34896851,,5.5598287582,81.492286682,2.0311346054,0.0113171628,1587.1340332,450307.71875,6795994.0,-1560.955322
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1587.286,1.0,65000.0,19.025178909,0.5549418926,,0.7672496438,43.232036591,158.2477417,,5.6097741127,81.186584473,2.028539896,0.0127313118,1587.2860107,450307.71875,6795994.0,-1561.107178
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1587.438,1.0,65000.0,18.989349365,0.5575784445,,0.7629370093,43.467285156,158.05796814,,5.6466026306,81.213546753,2.0270469189,0.0167103987,1587.4379883,450307.71875,6795994.0,-1561.259033
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1587.59,1.0,65000.0,18.948148727,0.5447599888,,0.7611399889,43.80463028,157.89811707,,5.6138520241,81.190811157,2.0269160271,0.0211250447,1587.5899658,450307.71875,6795994.0,-1561.411011
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1587.742,1.0,65000.0,18.914545059,0.5231031775,,0.7631527781,43.961158752,157.79156494,,5.5444655418,80.64931488,2.0280296803,0.0230985358,1587.7419434,450307.71875,6795994.0,-1561.562866
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1587.894,1.0,65000.0,18.915122986,0.5064896345,,0.7685536146,43.889568329,157.73719788,,5.482088089,79.783149719,2.0301735401,0.0217691399,1587.894043,450307.71875,6795994.0,-1561.714722
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1588.046,1.0,65000.0,18.950214386,0.5096464157,,0.7732672095,43.801357269,157.73222351,,5.4543280602,79.419464111,2.0321784019,0.0200942848,1588.0460205,450307.75,6795994.0,-1561.866577
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1588.198,1.0,65000.0,18.993078232,0.5352352262,,0.7759760022,43.889911652,157.78460693,,5.4603848457,79.943199158,2.0329999924,0.0198308062,1588.197998,450307.75,6795994.0,-1562.018555
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1588.35,1.0,65000.0,19.005779266,0.5653418899,,0.7773992419,44.155261993,157.86651611,,5.4735398293,81.169235229,2.0319609642,0.0202591103,1588.3499756,450307.75,6795994.0,-1562.17041
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1588.502,1.0,65000.0,18.97751236,0.5743795037,,0.7782931924,44.434692383,157.92565918,,5.4516859055,82.34072876,2.02967453,0.020568097,1588.5019531,450307.75,6795994.0,-1562.322266
Force_2020_all_wells_train_test_blind_hidden_final/34_7-21.las,34/7-21,1588.654,1.0,65000.0,18.928504944,0.5577952266,,0.7773199677,44.477962494,157.95121765,,5.4073576927,82.75289917,2.0281536579,0.0215275679,1588.6540527,450307.75,6795994.0,-1562.474243
