source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RMIC,SP,DTS,DTC,NPHI,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1423.1077289,1.0,65000.0,8.9722118378,8.5,0.1545760483,16.309669495,1.75520432,1.5644561052,1.8748526573,1.5694561005,,300.47579956,131.62693787,0.4656461775,90.809791565,2.1312863827,1423.1077881,495710.25,6618251.5,-1397.775269
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1423.2597289,1.0,65000.0,8.9681348801,8.5,0.1545760483,17.640295029,1.7611080408,1.5589370728,1.8741903305,1.5606316328,,304.72619629,131.69813538,0.4714533687,92.51612854,2.1327691078,1423.2597656,495710.25,6618251.5,-1397.927124
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1423.4117289,1.0,65000.0,8.9706306458,8.5,0.1545760483,18.149448395,1.7659807205,1.5518997908,1.8811994791,1.5541734695,,301.54299927,131.93510437,0.5075183511,92.69303894,2.1297676563,1423.4117432,495710.25,6618251.5,-1398.078979
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1423.5637289,1.0,65000.0,8.9633932114,8.5,0.1545760483,18.184406281,1.7628509998,1.538513422,1.8759915829,1.5428723097,,295.51519775,131.93818665,0.5401483178,91.646644592,2.1219038963,1423.5637207,495710.25,6618251.5,-1398.230835
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1423.7157289,1.0,65000.0,8.9474067688,8.5,0.1545760483,18.385349274,1.7879037857,1.5256311893,1.900842905,1.5297625065,,292.42111206,131.60386658,0.5372350216,90.504127502,2.1100978851,1423.7156982,495710.25,6618251.5,-1398.382813
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1423.8677289,1.0,65000.0,8.9414997101,8.5,0.1545760483,18.360757828,1.8104965687,1.5297321081,1.9205695391,1.5282257795,,289.92849731,131.16569519,0.5181235075,89.240768433,2.1004140377,1423.8676758,495710.28125,6618251.5,-1398.534668
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1424.0197289,1.0,65000.0,8.9372053146,8.5,0.1545760483,18.285352707,1.8223921061,1.5398972034,1.9324715137,1.5365664959,,290.71618652,131.10726929,0.5059683919,87.403053284,2.1003563404,1424.0197754,495710.28125,6618251.5,-1398.686523
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1424.1717289,1.0,65000.0,8.9500598907,8.5,0.1545760483,18.208469391,1.8111214638,1.522175312,1.9284230471,1.5282330513,,295.10418701,131.6889801,0.5020505786,86.836257935,2.1094338894,1424.1717529,495710.28125,6618251.5,-1398.838379
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1424.3237289,1.0,65000.0,8.9811401367,8.5,0.1545760483,18.131580353,1.7288132906,1.4821102619,1.8396600485,1.4952727556,,298.93850708,132.09294128,0.4974612892,89.054107666,2.1190400124,1424.3237305,495710.28125,6618251.5,-1398.990234
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1424.4757289,1.0,65000.0,9.0041303635,8.5,0.1545760483,18.054597855,1.6775193214,1.4569352865,1.7818329334,1.4647878408,,302.75119019,132.06373596,0.4894858897,92.193054199,2.120960474,1424.475708,495710.28125,6618251.5,-1399.142212
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1424.6277289,1.0,65000.0,9.0335140228,8.5,0.1545760483,17.977689743,1.7085733414,1.4769043922,1.8200011253,1.469794631,,306.79098511,132.20184326,0.4774172008,92.9375,2.1150677204,1424.6276855,495710.28125,6618251.5,-1399.294189
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1424.7797289,1.0,65000.0,9.0692119598,8.5,0.1545760483,17.904794693,1.7505557537,1.5149855614,1.8616214991,1.5024856329,,306.49380493,132.43154907,0.4765612483,91.334487915,2.1063494682,1424.7797852,495710.3125,6618251.5,-1399.446045
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1424.9317289,1.0,65000.0,9.1065778732,8.5,0.1545760483,18.267313004,1.7622998953,1.5434693098,1.8763132095,1.5345021486,,304.31378174,132.43087769,0.5014916062,90.484619141,2.099499464,1424.9317627,495710.3125,6618251.5,-1399.5979
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1425.0837289,1.0,65000.0,9.1471586227,8.5,0.1545760483,19.229972839,1.7505456209,1.5483949184,1.8643727303,1.5472410917,,309.02932739,132.20967102,0.5418162942,91.923873901,2.100512743,1425.0837402,495710.3125,6618251.5,-1399.749756
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1425.2357289,1.0,65000.0,9.1667451859,8.5,0.1545760483,19.716199875,1.7391961813,1.5243473053,1.854703784,1.532597065,,311.69210815,132.06303406,0.5672246218,94.807022095,2.1120140553,1425.2357178,495710.3125,6618251.5,-1399.901611
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1425.3877289,1.0,65000.0,9.1824378967,8.5,0.1545760483,19.812046051,1.7197036743,1.4967314005,1.8351335526,1.5056331158,,310.26217651,132.4850769,0.5603706241,98.327133179,2.1283977032,1425.3876953,495710.3125,6618251.5,-1400.053589
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1425.5397289,1.0,65000.0,9.2210168839,8.5,0.1545760483,19.812046051,1.7127437592,1.4782686234,1.8259057999,1.4839923382,,312.9671936,133.55976868,0.5328366756,101.70642853,2.1331782341,1425.5396729,495710.34375,6618251.5,-1400.205444
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1425.6917289,1.0,65000.0,9.2535915375,8.5,0.1545760483,19.812046051,1.626803875,1.007260561,1.7317287922,1.1686103344,,317.31240845,134.85496521,0.5045705438,104.31184387,2.1264066696,1425.6917725,495710.34375,6618251.5,-1400.3573
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1425.8437289,1.0,65000.0,9.267747879,8.5,0.1545760483,19.239984512,1.5456390381,0.903624773,1.6446026564,0.9275991917,,320.88320923,135.65560913,0.4953210354,105.8374176,2.1158502102,1425.84375,495710.34375,6618251.5,-1400.509155
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1425.9957289,1.0,65000.0,9.2537612915,8.5,0.1545760483,17.886581421,1.5615047216,0.9067443609,1.6619895697,0.9038620591,,325.3053894,135.5697937,0.5043621659,105.6269455,2.1112179756,1425.9957275,495710.34375,6618251.5,-1400.661011
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1426.1477289,1.0,65000.0,9.1916370392,8.5,0.1545760483,17.872386932,1.6992365122,1.3421653509,1.8109869957,1.1914921999,,325.98748779,135.03186035,0.5027531385,102.37434387,2.1052985191,1426.1477051,495710.34375,6618252.0,-1400.812988
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1426.2997289,1.0,65000.0,9.1291027069,8.5,0.1545760483,17.872386932,1.7987203598,1.4615719318,1.9141530991,1.432364583,,323.23602295,134.18765259,0.4781328738,97.25289917,2.0913331509,1426.2996826,495710.34375,6618252.0,-1400.964844
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1426.4517289,1.0,65000.0,9.096581459,8.5,0.1545760483,17.872386932,1.8124024868,1.4801020622,1.9274400473,1.4761277437,,319.34609985,132.68757629,0.4537916183,93.494888306,2.0762138367,1426.4517822,495710.375,6618252.0,-1401.116699
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1426.6037289,1.0,65000.0,9.0439147949,8.5,0.1545760483,17.872386932,1.8193900585,1.5514894724,1.9354497194,1.5268938541,,309.23410034,131.13000488,0.4455535412,92.587333679,2.0676782131,1426.6037598,495710.375,6618252.0,-1401.268555
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1426.7557289,1.0,65000.0,9.017999649,8.5,0.1545760483,17.987930298,1.8285403252,1.4108953476,1.9433342218,1.462433815,,294.81228638,130.3621521,0.4493888319,94.268638611,2.0725870132,1426.7557373,495710.375,6618252.0,-1401.42041
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1426.9077289,1.0,65000.0,9.0387430191,8.5,0.1545760483,18.842803955,1.7975331545,1.3704012632,1.9086556435,1.3797847033,,289.68209839,130.46575928,0.4555059969,96.948753357,2.0849826336,1426.9077148,495710.375,6618252.0,-1401.572388
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1427.0597289,1.0,65000.0,9.0447692871,8.5,0.1545760483,19.872087479,1.7527652979,1.3417147398,1.8491973877,1.3509135246,,293.74938965,131.12110901,0.4578110576,98.959533691,2.0944187641,1427.0596924,495710.375,6618252.0,-1401.724243
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1427.2117289,1.0,65000.0,9.0481643677,8.5,0.1545760483,20.089111328,1.7180219889,1.4476281404,1.8041163683,1.4092614651,,295.90979004,131.82702637,0.4549461603,98.816596985,2.0937275887,1427.2116699,495710.40625,6618252.0,-1401.876099
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1427.3637289,1.0,65000.0,9.0523424149,8.5,0.1545760483,20.089111328,1.7196679115,1.4738090038,1.8029603958,1.4685205221,,295.51730347,132.33354187,0.4515042901,97.620666504,2.0853111744,1427.3637695,495710.40625,6618252.0,-1402.027954
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1427.5157289,1.0,65000.0,9.0448532104,8.5,0.1545760483,20.089111328,1.7464944124,1.4764807224,1.8263437748,1.4760969877,,294.8132019,132.52314758,0.4522216916,96.881416321,2.0756983757,1427.5157471,495710.40625,6618252.0,-1402.17981
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1427.6677289,1.0,65000.0,9.059797287,8.5,0.1545760483,20.089111328,1.7767876387,1.4799234867,1.8576925993,1.478738904,,293.16137695,132.26457214,0.4542600811,96.339485168,2.0675799847,1427.6677246,495710.40625,6618252.0,-1402.331665
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1427.8197289,1.0,65000.0,9.1214056015,8.5,0.1545760483,20.089111328,1.7924441099,1.4817335606,1.8833122253,1.4812207222,,290.70248413,131.70178223,0.457079798,95.707603455,2.0598385334,1427.8197021,495710.40625,6618252.0,-1402.483643
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1427.9717289,1.0,65000.0,9.1751441956,8.5,0.1545760483,19.989645004,1.788523078,1.4811855555,1.8868716955,1.4814417362,,291.1947937,131.23556519,0.4698687494,95.39831543,2.0528488159,1427.9716797,495710.40625,6618252.0,-1402.635498
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1428.1237289,1.0,65000.0,9.1865205765,8.5,0.1545760483,18.333200455,1.7642159462,1.4816343784,1.8672559261,1.4814420938,,297.16421509,131.41845703,0.4856477082,95.833274841,2.0488317013,1428.1237793,495710.4375,6618252.0,-1402.787354
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1428.2757289,1.0,65000.0,9.2020349503,8.5,0.1545760483,17.872386932,1.7423648834,1.4767286777,1.848860383,1.4785220623,,305.3059082,132.21704102,0.4872153103,96.544151306,2.0521128178,1428.2757568,495710.4375,6618252.0,-1402.939209
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1428.4277289,1.0,65000.0,9.2355651855,8.5,0.1545760483,17.872386932,1.7228057384,1.4763656855,1.8292268515,1.4762694836,,310.71359253,132.62559509,0.4783245027,97.565444946,2.065737009,1428.4277344,495710.4375,6618252.0,-1403.091064
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1428.5797289,1.0,65000.0,9.2649850845,8.5,0.1545760483,17.872386932,1.6943031549,1.4703994989,1.8057246208,1.4725773335,,309.39981079,132.4019928,0.4694603384,98.976631165,2.0849995613,1428.5797119,495710.4375,6618252.0,-1403.243042
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1428.7317289,1.0,65000.0,9.2972307205,8.5,0.1545760483,17.872386932,1.6782647371,1.3935623169,1.792506814,1.4212545156,,302.04440308,132.20118713,0.4664556682,100.31601715,2.0986680984,1428.7316895,495710.4375,6618252.0,-1403.39502
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1428.8837289,1.0,65000.0,9.3074741364,8.5,0.1545760483,17.872386932,1.6515320539,1.1306807995,1.7653576136,1.2228826284,,300.12359619,132.31439209,0.470805347,101.56990814,2.1018874645,1428.8837891,495710.46875,6618252.0,-1403.546875
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1429.0357289,1.0,65000.0,9.2128562927,8.5,0.1545760483,16.178466797,1.5804035664,1.0008267164,1.6898050308,1.0354421139,,307.71011353,133.04193115,0.486648947,102.9750061,2.0986840725,1429.0357666,495710.46875,6618252.0,-1403.69873
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1429.1877289,1.0,65000.0,9.158372879,8.5,0.1545760483,15.733337402,1.5512059927,1.0194692612,1.6563296318,1.0076518059,,317.36291504,134.36715698,0.4992000163,103.60357666,2.097217083,1429.1877441,495710.46875,6618252.0,-1403.850586
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1429.3397289,1.0,65000.0,9.2278318405,8.5,0.1545760483,15.852387428,1.6254702806,1.2488628626,1.7331756353,1.1660423279,,321.67599487,135.38293457,0.4849179983,102.24358368,2.0999407768,1429.3397217,495710.46875,6618252.0,-1404.002563
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1429.4917289,1.0,65000.0,9.2672319412,8.5,0.1545760483,15.994420052,1.6977994442,1.4422069788,1.8053905964,1.3832964897,,320.31311035,135.21401978,0.4581768215,100.23069763,2.1021373272,1429.4916992,495710.46875,6618252.0,-1404.154419
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1429.6437289,1.0,65000.0,9.2548017502,8.5,0.1545760483,16.107440948,1.7142723799,1.4810580015,1.8203626871,1.4757755995,,315.3757019,134.01141357,0.4511175752,99.562637329,2.1021735668,1429.6436768,495710.46875,6618252.0,-1404.306274
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1429.7957289,1.0,65000.0,9.2352285385,8.5,0.1545760483,16.208963394,1.7008376122,1.4951937199,1.8128676414,1.4907706976,,310.23989868,132.64614868,0.4693202376,100.40631866,2.101142168,1429.7957764,495710.5,6618252.0,-1404.45813
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1429.9477289,1.0,65000.0,9.2143115997,8.5,0.1545760483,16.853881836,1.6824487448,1.4984742403,1.7980698347,1.4979618788,,307.8243103,131.54960632,0.4817316532,101.39828491,2.1011464596,1429.9477539,495710.5,6618252.0,-1404.609985
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1430.0997289,1.0,65000.0,9.1775827408,8.5,0.1545760483,22.057670593,1.6903967857,1.5143748522,1.8064389229,1.5085095167,,305.58850098,130.51979065,0.4673469365,101.43164063,2.1041657925,1430.0997314,495710.5,6618252.0,-1404.761841
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1430.2517289,1.0,65000.0,9.0779094696,8.5,0.1545760483,23.137134552,1.7161880732,1.5746188164,1.8348302841,1.553001523,,301.37680054,129.68217468,0.4498960376,99.351722717,2.1326479912,1430.251709,495710.5,6618252.0,-1404.913818
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1430.4037289,1.0,65000.0,8.9537611008,8.5,0.1545760483,23.130310059,1.8873331547,2.0664718151,2.0132393837,1.8849974871,,296.02139282,129.24026489,0.4546135664,93.702301025,2.2001218796,1430.4036865,495710.5,6618252.0,-1405.065674
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1430.5557289,1.0,65000.0,8.9082841873,8.5,0.1545760483,22.911882401,2.2198901176,2.1832749844,2.358394146,2.1709771156,,287.44979858,128.2351532,0.4647865295,87.465538025,2.2810101509,1430.5557861,495710.5,6618252.0,-1405.217529
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1430.7077289,1.0,65000.0,8.957036972,8.5,0.1545760483,22.273008347,2.2357077599,2.0666100979,2.3851311207,2.1130204201,,277.86050415,126.5039978,0.4670503139,86.395263672,2.3079018593,1430.7077637,495710.53125,6618252.0,-1405.369385
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1430.8597289,1.0,65000.0,9.033323288,8.5,0.1545760483,21.545820236,1.9302151203,1.6534882784,2.0762796402,1.8019590378,,273.39889526,125.83306122,0.4760342538,92.003448486,2.2574605942,1430.8597412,495710.53125,6618252.0,-1405.52124
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1431.0117289,1.0,65000.0,9.0788946152,8.5,0.1545760483,21.240541458,1.7544262409,1.5599368811,1.8814718723,1.56785357,,272.80767822,126.97634888,0.4972560108,99.075622559,2.1794364452,1431.0117188,495710.53125,6618252.0,-1405.673218
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1431.1637289,1.0,65000.0,9.0918807983,8.5,0.1545760483,21.197473526,1.7260061502,1.5480419397,1.8476185799,1.5510843992,,278.83590698,128.8352356,0.5097841024,102.55801392,2.1268875599,1431.1636963,495710.53125,6618252.0,-1405.825073
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1431.3157289,1.0,65000.0,9.0936365128,8.5,0.1545760483,21.197473526,1.7220834494,1.5427411795,1.8410311937,1.5441834927,,293.10638428,129.99386597,0.5023328066,103.84398651,2.1112585068,1431.3156738,495710.53125,6618252.0,-1405.976929
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1431.4677289,1.0,65000.0,9.098274231,8.5,0.1545760483,21.197473526,1.7106260061,1.5122009516,1.8244926929,1.5236514807,,305.08029175,130.1428833,0.4993622601,106.22426605,2.1100025177,1431.4677734,495710.5625,6618252.0,-1406.128784
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1431.6197289,1.0,65000.0,9.1156930923,8.5,0.1545760483,21.197473526,1.6959402561,1.4762376547,1.8108104467,1.4877939224,,309.53372192,130.3525238,0.507612884,109.87043762,2.112190485,1431.619751,495710.5625,6618252.0,-1406.28064
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1431.7717289,1.0,65000.0,9.1334295273,8.5,0.1545760483,21.197473526,1.6768927574,1.4588519335,1.7941012383,1.4632018805,,310.57452393,131.03941345,0.5127649307,113.20095062,2.116127491,1431.7717285,495710.5625,6618252.0,-1406.432495
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1431.9237289,1.0,65000.0,9.1457614899,8.5,0.1545760483,18.666343689,1.6375505924,1.3704870939,1.7585021257,1.4038751125,,313.26309204,131.97190857,0.5212571621,115.19579315,2.1205227375,1431.9237061,495710.5625,6618252.0,-1406.584473
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1432.0757289,1.0,65000.0,9.1375436783,8.5,0.1545760483,14.875968933,1.6259616613,1.3580391407,1.7510329485,1.3557635546,,319.67428589,133.57301331,0.530054152,115.45816803,2.1239535809,1432.0756836,495710.5625,6618252.0,-1406.736328
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1432.2277289,1.0,65000.0,9.1027297974,8.5,0.1545760483,14.332374573,1.6490010023,1.3783942461,1.7763508558,1.3709323406,,322.74862671,135.21165466,0.5182546377,113.46278381,2.1229529381,1432.2277832,495710.5625,6618252.0,-1406.888184
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1432.3797289,1.0,65000.0,9.0833454132,8.5,0.1545760483,14.381462097,1.6837290525,1.5018963814,1.8060467243,1.45510149,,321.99630737,135.54985046,0.4865663052,109.89901733,2.114941597,1432.3797607,495710.5625,6618252.0,-1407.040039
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1432.5317289,1.0,65000.0,9.083357811,8.5,0.1545760483,14.425251961,1.7114526033,1.5219236612,1.8286210299,1.5245497227,,320.17059326,135.23823547,0.4608901441,106.73740387,2.101341486,1432.5317383,495710.59375,6618252.0,-1407.191895
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1432.6837289,1.0,65000.0,9.0833387375,8.5,0.1545760483,14.475775719,1.7119649649,1.4962899685,1.8288412094,1.5058093071,,315.15631104,135.16261292,0.4542589188,103.99123383,2.0918331146,1432.6837158,495710.59375,6618252.0,-1407.343872
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1432.8357289,1.0,65000.0,9.0800418854,8.5,0.1545760483,14.51600647,1.705644846,1.4736325741,1.8231141567,1.4803900719,,308.33392334,134.23002625,0.4540829957,101.02082825,2.0897045135,1432.8356934,495710.59375,6618252.0,-1407.49585
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1432.9877289,1.0,65000.0,9.0859107971,8.5,0.1545760483,14.543416977,1.7062256336,1.4823422432,1.821020484,1.4772781134,,303.90420532,132.64138794,0.4545684457,99.281318665,2.08867383,1432.9876709,495710.59375,6618252.0,-1407.647705
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1433.1397289,1.0,65000.0,9.1134166718,8.5,0.1545760483,12.73503685,1.7102174759,1.4880517721,1.823217392,1.4869949818,,301.33560181,131.83882141,0.4597762823,99.886276245,2.0859150887,1433.1397705,495710.59375,6618252.0,-1407.799561
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1433.2917289,1.0,65000.0,9.1383256912,8.5,0.1545760483,12.079055786,1.7117818594,1.4902222157,1.8202041388,1.4896131754,,298.15969849,131.54978943,0.4655387104,101.08955383,2.0814006329,1433.291748,495710.625,6618252.0,-1407.951416
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1433.4437289,1.0,65000.0,9.1104240417,8.5,0.1545760483,12.143284798,1.7205420732,1.4071019888,1.8257670403,1.4406007528,,296.08520508,131.41163635,0.4681448042,100.12385559,2.0776484013,1433.4437256,495710.625,6618252.0,-1408.103394
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1433.5957289,1.0,65000.0,9.0175228119,8.5,0.1545760483,12.215499878,1.7615242004,1.3728686571,1.8666702509,1.3781571388,,295.4369812,131.31298828,0.4681372344,97.532196045,2.0770702362,1433.5957031,495710.625,6618252.0,-1408.255249
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1433.7477289,1.0,65000.0,8.9350767136,8.5,0.1545760483,12.495155334,1.7776502371,1.3568128347,1.8786126375,1.3619308472,,295.12411499,130.89453125,0.4613495767,96.661689758,2.0794043541,1433.7476807,495710.625,6618252.0,-1408.407104
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1433.8997289,1.0,65000.0,8.9085474014,8.5,0.1545760483,15.132411003,1.748488903,1.4189558029,1.8498278856,1.3924523592,,295.12661743,130.09423828,0.4533806443,98.624130249,2.0832321644,1433.8997803,495710.625,6618252.0,-1408.55896
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1434.0517289,1.0,65000.0,8.9066133499,8.5,0.1545760483,20.430841446,1.7379537821,1.4555338621,1.8435657024,1.4477133751,,294.89260864,129.22412109,0.4615325928,102.72210693,2.0846502781,1434.0517578,495710.625,6618252.0,-1408.710815
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1434.2037289,1.0,65000.0,8.9055156708,8.5,0.1545760483,22.028774261,1.7267415524,1.4826122522,1.8323040009,1.4736771584,,295.76409912,129.20025635,0.4910180271,108.12535095,2.0809578896,1434.2037354,495710.65625,6618252.0,-1408.862671
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1434.3557289,1.0,65000.0,8.913933754,8.5,0.1545760483,22.028774261,1.6942200661,1.4955682755,1.7957038879,1.4927157164,,299.743927,130.45100403,0.5185809731,112.87480164,2.0795528889,1434.3557129,495710.65625,6618252.0,-1409.014648
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1434.5077289,1.0,65000.0,8.9325332642,8.5,0.1545760483,22.028774261,1.6657835245,1.4751117229,1.7634320259,1.4843031168,,305.98150635,132.06518555,0.5150181055,114.46694946,2.0874576569,1434.5076904,495710.65625,6618252.0,-1409.166504
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1434.6597289,1.0,65000.0,8.947716713,8.5,0.1545760483,22.028774261,1.652375102,1.4340393543,1.7498198748,1.4483662844,,309.93789673,133.06884766,0.4885241985,112.92440033,2.1045949459,1434.659668,495710.65625,6618252.0,-1409.318359
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1434.8117289,1.0,65000.0,8.9581003189,8.5,0.1545760483,21.978536606,1.640188694,1.4117811918,1.735252142,1.4168733358,,311.60839844,133.3977356,0.466914773,111.00169373,2.1215023994,1434.8117676,495710.65625,6618252.0,-1409.470215
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1434.9637289,1.0,65000.0,8.9589891434,8.5,0.1545760483,21.235881805,1.6407309771,1.4140696526,1.7369488478,1.4116338491,,312.89920044,133.50984192,0.4668645263,109.78962708,2.1268188953,1434.9637451,495710.65625,6618252.0,-1409.62207
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1435.1157289,1.0,65000.0,8.9487819672,8.5,0.1545760483,19.102478027,1.6537789106,1.4378063679,1.7585352659,1.4286470413,,309.95700073,133.59942627,0.4884532094,108.66462708,2.1218261719,1435.1157227,495710.6875,6618252.0,-1409.774048
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1435.2677289,1.0,65000.0,8.9363708496,8.5,0.1545760483,17.759876251,1.6968512535,1.4584363699,1.8066167831,1.4525709152,,303.1111145,133.24508667,0.5088649988,106.78564453,2.1097762585,1435.2677002,495710.6875,6618252.0,-1409.925903
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1435.4197289,1.0,65000.0,8.9343414307,8.5,0.1545760483,17.595323563,1.777048111,1.4684311152,1.8935970068,1.4660291672,,296.82339478,132.24250793,0.5102159381,104.18302917,2.0941781998,1435.4196777,495710.6875,6618252.0,-1410.077759
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1435.5717289,1.0,65000.0,8.9365320206,8.5,0.1545760483,17.595323563,1.8542969227,1.4890140295,1.9741005898,1.4810973406,,292.06079102,131.0050354,0.506739974,101.72572327,2.0758936405,1435.5717773,495710.6875,6618252.0,-1410.229614
Force_2020_all_wells_train_test_blind_hidden_final/25_6-3.las,25/6-3,1435.7237289,1.0,65000.0,8.9412965775,8.5,0.1545760483,17.717487335,1.8726102114,1.5153127909,1.9883760214,1.5067073107,,291.21920776,130.09417725,0.5073058605,100.0864563,2.0569889545,1435.7237549,495710.6875,6618252.0,-1410.38147
