source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1112.4167189,,,12.557376862,12.250000954,0.3073767722,1.1024028063,161.96336365,1.2524356842,1.4759106636,42.718364716,118.41735077,,61.277160645,,,1112.416748,463756.0,6562935.0,-1088.916748
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1112.5687189,,,12.604651451,12.250000954,0.3546505272,1.1024028063,63.424430847,1.2821600437,1.8057601452,42.843490601,107.20571899,,56.660427094,,,1112.5687256,463756.0,6562935.0,-1089.068726
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1112.7207189,,,12.591112137,12.250000954,0.3411119282,1.1024028063,47.515171051,1.2994998693,2.1518201828,43.175712585,105.28414154,,57.38343811,,,1112.7207031,463756.0,6562935.0,-1089.220703
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1112.8727189,,,12.461725235,12.250000954,0.211724937,1.1024028063,47.401039124,1.3182482719,2.1057887077,43.327640533,112.04068756,,61.89151001,,,1112.8726807,463756.0,6562935.0,-1089.372681
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1113.0247189,,,12.386380196,12.250000954,0.1363803744,1.1024028063,47.396884918,1.348431468,1.7451450825,43.378414154,123.61042023,,66.660232544,,,1113.0246582,463756.0,6562935.0,-1089.524658
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1113.1767189,,,12.425901413,12.250000954,0.175900802,1.1024028063,46.596530914,1.3769583702,1.4268488884,43.499168396,131.73670959,,70.029167175,,,1113.1767578,463756.0,6562935.0,-1089.676758
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1113.3287189,,,12.430277824,12.250000954,0.1802776903,1.1024028063,46.185268402,1.3825410604,1.2718663216,43.770114899,137.53839111,,71.876266479,,,1113.3287354,463756.0,6562935.0,-1089.828735
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1113.4807189,,,12.396251678,12.250000954,0.1462510079,1.1024028063,46.194946289,1.3499691486,1.2176011801,43.972564697,139.56088257,,73.523483276,,,1113.4807129,463756.0,6562935.0,-1089.980713
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1113.6327189,,,12.497139931,12.250000954,0.2471393645,1.1024028063,46.786251068,1.3020864725,1.202832818,43.946102142,138.59359741,,74.266868591,,,1113.6326904,463756.0,6562935.0,-1090.13269
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1113.7847189,,,12.634216309,12.250000954,0.384216398,1.1024028063,48.436248779,1.2734838724,1.2157933712,43.720695496,136.68658447,,73.532089233,,,1113.784668,463756.0,6562935.0,-1090.284668
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1113.9367189,,,12.652378082,12.250000954,0.4023775756,1.1024028063,50.687984467,1.2706013918,1.2477281094,43.311496735,134.59146118,,72.63243866,,,1113.9367676,463756.0,6562935.0,-1090.436768
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1114.0887189,,,12.648870468,12.250000954,0.3988693655,1.1024028063,51.353168488,1.2731915712,1.2869161367,43.010814667,133.21612549,,71.741142273,,,1114.0887451,463756.0,6562935.0,-1090.588745
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1114.2407189,,,12.524416924,12.250000954,0.2744166553,1.1024028063,51.34967041,1.2762954235,1.3244532347,42.77299118,132.70379639,,71.540527344,,,1114.2407227,463756.0,6562935.0,-1090.740723
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1114.3927189,,,12.444358826,12.250000954,0.1943590343,1.1024028063,51.345413208,1.2752444744,1.3502185345,42.675655365,132.18855286,,70.544029236,,,1114.3927002,463756.0,6562935.0,-1090.8927
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1114.5447189,,,12.466798782,12.250000954,0.2167990208,1.1024028063,50.544589996,1.2686792612,1.3545187712,42.725223541,131.73913574,,68.177597046,,,1114.5446777,463756.0,6562935.0,-1091.044678
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1114.6967189,,,12.536711693,12.250000954,0.286711812,1.1024028063,50.540588379,1.2598400116,1.3316361904,42.78245163,131.71652222,,67.432380676,,,1114.6967773,463756.0,6562935.0,-1091.196777
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1114.8487189,,,12.51570797,12.250000954,0.2657069564,1.1024028063,50.536930084,1.2485824823,1.286886692,42.918376923,131.59442139,,69.085174561,,,1114.8487549,463756.0,6562935.0,-1091.348755
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1115.0007189,,,12.435816765,12.250000954,0.1858164966,1.1024028063,50.53282547,1.2385902405,1.2741507292,43.294605255,131.06809998,,70.385124207,,,1115.0007324,463756.0,6562935.0,-1091.500732
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1115.1527189,,,12.370416641,12.250000954,0.1204156354,1.1024028063,50.528629303,1.2363973856,1.3204021454,43.77072525,130.8888855,,70.015983582,,,1115.15271,463756.0,6562935.0,-1091.65271
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1115.3047189,,,12.427031517,12.250000954,0.1770315617,1.1024028063,50.524986267,1.2413831949,1.3696801662,43.706565857,130.96018982,,70.638710022,,,1115.3046875,463756.0,6562935.0,-1091.804688
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1115.4567189,,,12.540015221,12.250000954,0.2900150418,1.1024028063,50.520950317,1.2460967302,1.3530489206,43.275180817,131.26403809,,72.407798767,,,1115.456665,463756.0,6562935.0,-1091.956665
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1115.6087189,,,12.612998009,12.250000954,0.3629992008,1.1024028063,50.516857147,1.2498139143,1.3206039667,43.233470917,133.04452515,,72.260520935,,,1115.6087646,463756.0,6562935.0,-1092.108765
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1115.7607189,,,12.651380539,12.250000954,0.4013807774,1.1024028063,50.512664795,1.2533453703,1.2838112116,43.534809113,135.33047485,,71.199539185,,,1115.7607422,463756.0,6562935.0,-1092.260742
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1115.9127189,,,12.626676559,12.250000954,0.3766772151,1.1024028063,50.508586884,1.2591328621,1.2669999599,43.809272766,136.45373535,,69.619178772,,,1115.9127197,463756.0,6562935.0,-1092.41272
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1116.0647189,,,12.565973282,12.250000954,0.3159733415,1.1024028063,50.505088806,1.2676376104,1.2672637701,43.858066559,136.95700073,,69.383880615,,,1116.0646973,463756.0,6562935.0,-1092.564697
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1116.2167189,,,12.551737785,12.250000954,0.3017377853,1.1024028063,50.500896454,1.2773516178,1.2698305845,43.90026474,137.11009216,,69.849205017,,,1116.2166748,463756.0,6562935.0,-1092.716675
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1116.3687189,,,12.554629326,12.250000954,0.3046291173,1.1024028063,50.497039795,1.2865844965,1.2778494358,43.888309479,136.91358948,,70.044075012,,,1116.3687744,463756.0,6562935.0,-1092.868774
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1116.5207189,,,12.512357712,12.250000954,0.26235798,1.1024028063,50.492824554,1.2963038683,1.288818121,43.752342224,136.84544373,,70.893081665,,,1116.520752,463756.0,6562935.0,-1093.020752
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1116.6727189,,,12.272137642,12.250000954,0.0221376494,1.1024028063,49.692317963,1.305278182,1.3000448942,43.422657013,136.84242249,,70.660194397,,,1116.6727295,463756.0,6562935.0,-1093.172729
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1116.8247189,,,12.025317192,12.250000954,-0.224683553,1.1024028063,49.688171387,1.314256072,1.3117597103,43.382778168,136.66300964,,70.467842102,,,1116.824707,463756.0,6562935.0,-1093.324707
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1116.9767189,,,12.148505211,12.250000954,-0.101495937,1.1024028063,53.564876556,1.3232303858,1.3222358227,43.675884247,136.11724854,,71.008270264,,,1116.9766846,463756.0,6562935.0,-1093.476685
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1117.1287189,,,12.442650795,12.250000954,0.1926510036,1.1078207493,60.039066315,1.332208395,1.3302278519,43.85100174,134.93952942,,71.173248291,,,1117.1286621,463756.0,6562935.0,-1093.628662
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1117.2807189,,,12.520366669,12.250000954,0.2703662813,1.126368165,60.036697388,1.3411825895,1.3354586363,43.85100174,134.49731445,,71.895599365,,,1117.2807617,463756.0,6562935.0,-1093.780762
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1117.4327189,,,12.537481308,12.250000954,0.2874817848,1.126368165,60.078395844,1.3501622677,1.3414415121,43.82024765,134.0569458,,73.874031067,,,1117.4327393,463756.0,6562935.0,-1093.932739
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1117.5847189,,,12.559996605,12.250000954,0.3099968731,1.126368165,60.120082855,1.3591419458,1.347665906,43.599002838,133.71429443,,74.589332581,,,1117.5847168,463756.0,6562935.0,-1094.084717
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1117.7367189,,,12.655288696,12.250000954,0.4052884281,1.126368165,60.161781311,1.36764884,1.3553555012,43.260650635,134.35498047,,74.237319946,,,1117.7366943,463756.0,6562935.0,-1094.236694
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1117.8887189,,,12.760764122,12.250000954,0.510764122,1.126368165,60.203468323,1.3734654188,1.3650941849,43.445648193,133.70419312,,74.069801331,,,1117.8886719,463756.0,6562935.0,-1094.388672
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1118.0407189,,,12.81152916,12.250000954,0.561529994,1.126368165,60.24514389,1.375,1.3736116886,43.381954193,132.27336121,,73.844207764,,,1118.0407715,463756.0,6562935.0,-1094.540771
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1118.1927189,,,12.812672615,12.250000954,0.5626730323,1.126368165,60.28685379,1.3745452166,1.3801367283,43.211174011,132.36222839,,73.862495422,,,1118.192749,463756.0,6562935.0,-1094.692749
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1118.3447189,,,12.751748085,12.250000954,0.5017487407,1.126368165,60.328533173,1.3705258369,1.3828753233,43.1420784,133.07588196,,73.542663574,,,1118.3447266,463756.0,6562935.0,-1094.844727
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1118.4967189,,,12.742663383,12.250000954,0.4926642478,1.126368165,60.370235443,1.3586691618,1.3750029802,43.156291962,133.1875,,72.057403564,,,1118.4967041,463756.0,6562935.0,-1094.996704
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1118.6487189,,,12.730746269,12.250000954,0.4807466567,1.126368165,60.41191864,1.3437056541,1.3568271399,43.477378845,132.75863647,,69.685676575,,,1118.6486816,463756.0,6562935.0,-1095.148682
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1118.8007189,,,12.695435524,12.250000954,0.4454359412,1.126368165,60.453594208,1.3287489414,1.3374484777,43.984401703,132.2407074,,67.724639893,,,1118.8006592,463756.0,6562935.0,-1095.300659
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1118.9527189,,,12.668721199,12.250000954,0.4187214971,1.126368165,60.495300293,1.3135710955,1.317571044,44.202644348,132.55175781,,67.040397644,,,1118.9527588,463756.0,6562935.0,-1095.452759
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1119.1047189,,,12.717372894,12.250000954,0.4673732519,1.126368165,60.537094116,1.2988857031,1.3041542768,44.274391174,133.40536499,,66.226928711,,,1119.1047363,463756.0,6562935.0,-1095.604736
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1119.2567189,,,12.788804054,12.250000954,0.5388041139,1.126368165,60.578777313,1.2905820608,1.3014179468,44.262928009,133.93798828,,66.42224884,,,1119.2567139,463756.0,6562935.0,-1095.756714
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1119.4087189,,,12.754585266,12.250000954,0.5045847893,1.126368165,60.620456696,1.2890000343,1.3054733276,44.330711365,134.5280304,,67.081176758,,,1119.4086914,463756.0,6562935.0,-1095.908691
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1119.5607189,,,12.690953255,12.250000954,0.4409527779,1.126368165,60.662166595,1.2890000343,1.3178540468,44.345001221,134.77246094,,68.092658997,,,1119.5606689,463756.0,6562935.0,-1096.060669
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1119.7127189,,,12.708323479,12.250000954,0.4583237171,1.126368165,60.703838348,1.2877913713,1.3265827894,44.245491028,135.1530304,,69.251571655,,,1119.7127686,463756.0,6562935.0,-1096.212769
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1119.8647189,,,12.63295269,12.250000954,0.3829524815,1.126368165,60.745521545,1.2788306475,1.3130292892,43.7707901,136.03765869,,71.614212036,,,1119.8647461,463756.0,6562935.0,-1096.364746
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1120.0167189,,,12.494207382,12.250000954,0.2442069501,1.126368165,70.322242737,1.2572929859,1.2928813696,43.43680191,136.91320801,,73.963928223,,,1120.0167236,463756.0,6562935.0,-1096.516724
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1120.1687189,,,12.559265137,12.250000954,0.3092648089,1.126368165,70.31803894,1.2343287468,1.2723287344,43.404853821,137.50907898,,73.494850159,,,1120.1687012,463756.0,6562935.0,-1096.668701
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1120.3207189,,,12.665930748,12.250000954,0.4159305096,1.126368165,70.313957214,1.2157561779,1.2535653114,43.505153656,137.98397827,,72.368743896,,,1120.3206787,463756.0,6562935.0,-1096.820679
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1120.4727189,,,12.714788437,12.250000954,0.4647884667,1.126368165,70.288833618,1.1991813183,1.2369329929,43.781932831,138.36354065,,71.735206604,,,1120.4727783,463756.0,6562935.0,-1096.972778
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1120.6247189,,,12.721349716,12.250000954,0.4713504016,1.126368165,70.167953491,1.1851450205,1.2283710241,43.866176605,138.53471375,,71.893287659,,,1120.6247559,463756.0,6562935.0,-1097.124756
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1120.7767189,,,12.645638466,12.250000954,0.3956392705,1.126368165,70.046974182,1.1766347885,1.2340171337,43.748382568,139.41213989,,72.856201172,,,1120.7767334,463756.0,6562935.0,-1097.276733
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1120.9287189,,,12.743425369,12.250000954,0.4934259653,1.126368165,69.926010132,1.1816672087,1.2601088285,43.799533844,140.2696228,,71.721290588,,,1120.9287109,463756.0,6562935.0,-1097.428711
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1121.0807189,,,12.690834999,12.250000954,0.4408351779,1.126368165,69.805099487,1.2318556309,1.3072824478,43.898326874,138.85905457,,68.995895386,,,1121.0806885,463756.0,6562935.0,-1097.580688
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1121.2327189,,,12.588904381,12.250000954,0.3389045298,1.126368165,69.684120178,1.3532060385,1.3744124174,43.773021698,128.42247009,,65.920257568,,,1121.232666,463756.0,6562935.0,-1097.732666
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1121.3847189,,,12.497262001,12.250000954,0.2472617626,1.126368165,69.563156128,1.518171072,1.5105398893,44.167049408,110.34519196,,61.058986664,,,1121.3847656,463756.0,6562935.0,-1097.884766
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1121.5367189,,,12.465851784,12.250000954,0.2158521116,1.126368165,27.334510803,1.6605404615,1.8105350733,44.157043457,95.999969482,,52.147567749,,,1121.5367432,463756.0,6562935.0,-1098.036743
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1121.6887189,,,12.482056618,12.250000954,0.232057035,1.126368165,23.265996933,1.7221870422,2.3590092659,43.941833496,96.103500366,,44.073959351,,,1121.6887207,463756.0,6562935.0,-1098.188721
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1121.8407189,,,12.548933029,12.250000954,0.2989325821,1.126368165,23.2622509,1.7506303787,3.0556483269,43.881980896,105.61645508,,40.842727661,,,1121.8406982,463756.0,6562935.0,-1098.340698
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1121.9927189,,,12.593729019,12.250000954,0.3437281847,1.126368165,23.258270264,1.762865901,3.1740162373,43.568714142,118.47863007,,46.358531952,,,1121.9926758,463756.0,6562935.0,-1098.492676
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1122.1447189,,,12.656620979,12.250000954,0.4066208601,1.126368165,23.25428772,1.7522274256,2.3198478222,43.562202454,129.74243164,,59.669116974,,,1122.1447754,463756.0,6562935.0,-1098.644775
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1122.2967189,,,12.730526924,12.250000954,0.4805273712,1.126368165,23.250305176,1.7174412012,1.4402637482,43.898677826,136.39349365,,67.846084595,,,1122.2967529,463756.0,6562935.0,-1098.796753
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1122.4487189,,,12.793857574,12.250000954,0.5438581109,1.126368165,23.246414185,1.6480089426,1.2931528091,43.981361389,139.6002655,,69.568504333,,,1122.4487305,463756.0,6562935.0,-1098.94873
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1122.6007189,,,12.91384697,12.250000954,0.6638482809,1.126368165,23.24241066,1.5309842825,1.3107528687,44.228679657,140.58354187,,71.22542572,,,1122.600708,463756.0,6562935.0,-1099.100708
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1122.7527189,,,12.87112999,12.250000954,0.6211303473,1.126368165,23.238418579,1.411888361,1.3499774933,44.35043335,140.91941833,,73.723022461,,,1122.7526855,463756.0,6562935.0,-1099.252686
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1122.9047189,,,12.796386719,12.250000954,0.5463857651,1.126368165,23.234436035,1.2930995226,1.3940902948,44.448284149,140.6842041,,73.664466858,,,1122.9046631,463756.0,6562935.0,-1099.404663
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1123.0567189,,,12.82631588,12.250000954,0.5763144493,1.126368165,38.974395752,1.1991292238,1.4195744991,44.587043762,140.07327271,,72.949775696,,,1123.0567627,463756.0,6562935.0,-1099.556763
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1123.2087189,,,12.846928596,12.250000954,0.5969282985,1.126368165,51.561271667,1.1574369669,1.4266068935,44.245204926,139.55685425,,73.735527039,,,1123.2087402,463756.0,6562935.0,-1099.70874
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1123.3607189,,,12.801027298,12.250000954,0.5510280728,1.126368165,51.900295258,1.1574457884,1.4089677334,44.025485992,138.9354248,,77.669555664,,,1123.3607178,463756.0,6562935.0,-1099.860718
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1123.5127189,,,12.688241959,12.250000954,0.4382419586,1.126368165,51.837459564,1.1826574802,1.3895936012,44.312229156,138.46006775,,79.030235291,,,1123.5126953,463756.0,6562935.0,-1100.012695
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1123.6647189,,,12.56939888,12.250000954,0.3193988502,1.126368165,51.774532318,1.2093127966,1.3901803493,44.406490326,138.20837402,,77.096305847,,,1123.6646729,463756.0,6562935.0,-1100.164673
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1123.8167189,,,12.59842968,12.250000954,0.3484285772,1.126368165,51.711696625,1.2336051464,1.4119118452,43.880661011,136.63162231,,76.332527161,,,1123.8167725,463756.0,6562935.0,-1100.316772
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1123.9687189,,,12.49375248,12.250000954,0.2437521368,1.126368165,51.648857117,1.2527905703,1.4163372517,43.868789673,134.86523438,,77.233070374,,,1123.96875,463756.0,6562935.0,-1100.46875
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1124.1207189,,,12.366716385,12.250000954,0.1167157069,1.126368165,51.585929871,1.2667491436,1.4011267424,44.005760193,133.457901,,77.474227905,,,1124.1207275,463756.0,6562935.0,-1100.620728
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1124.2727189,,,12.513310432,12.250000954,0.2633103132,1.126368165,51.523094177,1.2803485394,1.3711804152,43.84211731,133.71443176,,75.707351685,,,1124.2727051,463756.0,6562935.0,-1100.772705
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1124.4247189,,,12.684092522,12.250000954,0.4340915978,1.126368165,51.460254669,1.2908374071,1.3493251801,43.912315369,135.21720886,,74.39932251,,,1124.4246826,463756.0,6562935.0,-1100.924683
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1124.5767189,,,12.71446991,12.250000954,0.464469254,1.126368165,51.397327423,1.2978210449,1.3348890543,43.741985321,136.53767395,,72.952453613,,,1124.5766602,463756.0,6562935.0,-1101.07666
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1124.7287189,,,12.715470314,12.250000954,0.465469867,1.126368165,51.33449173,1.3043429852,1.3163707256,43.771656036,137.56123352,,71.983337402,,,1124.7287598,463756.0,6562935.0,-1101.22876
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1124.8807189,,,12.695775986,12.250000954,0.4457760155,1.126368165,51.271656036,1.3059923649,1.2934247255,43.754779816,138.23904419,,71.672836304,,,1124.8807373,463756.0,6562935.0,-1101.380737
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1125.0327189,,,12.680066109,12.250000954,0.4300664961,1.126368165,51.208724976,1.2961469889,1.2706019878,43.670776367,138.26429749,,71.046234131,,,1125.0327148,463756.0,6562935.0,-1101.532715
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1125.1847189,,,12.574685097,12.250000954,0.324685961,1.126368165,51.145889282,1.2790801525,1.2486535311,43.929782867,138.71656799,,70.230812073,,,1125.1846924,463756.0,6562935.0,-1101.684692
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1125.3367189,,,12.653941154,12.250000954,0.4039416611,1.126368165,51.083049774,1.2606152296,1.2267189026,44.155338287,139.04612732,,71.188697815,,,1125.3366699,463756.0,6562935.0,-1101.83667
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1125.4887189,,,12.783327103,12.250000954,0.5333275795,1.126368165,51.020111084,1.2376689911,1.2050744295,44.38999176,139.49275208,,73.564849854,,,1125.4887695,463756.0,6562935.0,-1101.98877
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1125.6407189,,,12.791827202,12.250000954,0.541826427,1.126368165,50.957286835,1.2146390676,1.1864260435,44.424751282,139.80593872,,73.463150024,,,1125.6407471,463756.0,6562935.0,-1102.140747
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1125.7927189,,,12.757091522,12.250000954,0.5070922375,1.126368165,50.894447327,1.1908854246,1.1704621315,44.172115326,140.02603149,,70.776008606,,,1125.7927246,463756.0,6562935.0,-1102.292725
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1125.9447189,,,12.702187538,12.250000954,0.4521874785,1.126368165,50.831520081,1.1692180634,1.1545932293,44.136089325,139.6632843,,68.649085999,,,1125.9447021,463756.0,6562935.0,-1102.444702
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1126.0967189,,,12.717912674,12.250000954,0.4679130018,1.126368165,50.768684387,1.1502747536,1.140455246,44.074245453,139.10603333,,68.002334595,,,1126.0966797,463756.0,6562935.0,-1102.59668
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1126.2487189,,,12.85706234,12.250000954,0.607062459,1.126368165,50.705848694,1.1314959526,1.1352654696,44.339206696,138.74890137,,64.101425171,,,1126.2487793,463756.0,6562935.0,-1102.748779
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1126.4007189,,,12.854377747,12.250000954,0.6043772101,1.126368165,50.642906189,1.1149741411,1.1382564306,44.607494354,138.56100464,,60.582710266,,,1126.4007568,463756.0,6562935.0,-1102.900757
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1126.5527189,,,12.696268082,12.250000954,0.4462668002,1.126368165,50.58008194,1.1032514572,1.1409168243,45.021682739,138.93890381,,58.162666321,,,1126.5527344,463756.0,6562935.0,-1103.052734
Force_2020_all_wells_train_test_blind_hidden_final/25_11-5.las,25/11-5 Balder Appr,1126.7047189,,,12.558917046,12.250000954,0.308916688,1.126368165,50.517246246,1.0941983461,1.1395990849,44.897930145,139.67469788,,58.205680847,,,1126.7047119,463756.0,6562935.0,-1103.204712
